Time,subway
2024-09-23,15.900898561846788
2024-09-24,16.960958465969906
2024-09-25,16.960958465969906
2024-09-26,18.021018370093024
2024-09-27,18.551048322154585
2024-09-28,18.021018370093024
2024-09-29,18.021018370093024
2024-09-30,16.960958465969906
2024-10-01,17.490988418031467
2024-10-02,16.960958465969906
2024-10-03,18.551048322154585
2024-10-04,20.141138178339265
2024-10-05,18.551048322154585
2024-10-06,16.430928513908345
2024-10-07,16.430928513908345
2024-10-08,15.900898561846788
2024-10-09,17.490988418031467
2024-10-10,18.021018370093024
2024-10-11,20.671168130400822
2024-10-12,19.611108226277704
2024-10-13,20.141138178339265
2024-10-14,18.021018370093024
2024-10-15,18.551048322154585
2024-10-16,18.551048322154585
2024-10-17,18.551048322154585
2024-10-18,20.141138178339265
2024-10-19,17.490988418031467
2024-10-20,18.551048322154585
2024-10-21,19.081078274216143
2024-10-22,20.141138178339265
2024-10-23,20.141138178339265
2024-10-24,19.081078274216143
2024-10-25,21.201198082462383
2024-10-26,20.671168130400822
2024-10-27,20.141138178339265
2024-10-28,19.081078274216143
2024-10-29,20.141138178339265
2024-10-30,21.73122803452394
2024-10-31,25.441437698954857
2024-11-01,23.32131789070862
2024-11-02,20.141138178339265
2024-11-03,19.081078274216143
2024-11-04,19.081078274216143
2024-11-05,17.490988418031467
2024-11-06,12.19068889741587
2024-11-07,18.551048322154585
2024-11-08,19.611108226277704
2024-11-09,16.430928513908345
2024-11-10,18.021018370093024
2024-11-11,18.551048322154585
2024-11-12,16.430928513908345
2024-11-13,16.960958465969906
2024-11-14,17.490988418031467
2024-11-15,18.021018370093024
2024-11-16,15.370868609785227
2024-11-17,14.840838657723667
2024-11-18,15.370868609785227
2024-11-19,16.960958465969906
2024-11-20,17.490988418031467
2024-11-21,16.430928513908345
2024-11-22,17.490988418031467
2024-11-23,15.370868609785227
2024-11-24,14.310808705662108
2024-11-25,15.900898561846788
2024-11-26,20.671168130400822
2024-11-27,18.551048322154585
2024-11-28,15.900898561846788
2024-11-29,10.600599041231192
2024-11-30,12.720718849477429
2024-12-01,13.25074880153899
2024-12-02,14.840838657723667
2024-12-03,14.840838657723667
2024-12-04,16.430928513908345
2024-12-05,17.490988418031467
2024-12-06,19.611108226277704
2024-12-07,16.430928513908345
2024-12-08,15.370868609785227
2024-12-09,18.021018370093024
2024-12-10,18.551048322154585
2024-12-11,17.490988418031467
2024-12-12,18.021018370093024
2024-12-13,21.201198082462383
2024-12-14,16.430928513908345
2024-12-15,15.900898561846788
2024-12-16,16.960958465969906
2024-12-17,16.430928513908345
2024-12-18,18.021018370093024
2024-12-19,18.551048322154585
2024-12-20,18.551048322154585
2024-12-21,14.840838657723667
2024-12-22,18.551048322154585
2024-12-23,40.28227635667853
2024-12-24,53.00299520615596
2024-12-25,29.681677315447335
2024-12-26,23.85134784277018
2024-12-27,23.85134784277018
2024-12-28,20.141138178339265
2024-12-29,18.551048322154585
2024-12-30,18.551048322154585
2024-12-31,21.73122803452394
2025-01-01,27.031527555139537
2025-01-02,19.081078274216143
2025-01-03,18.551048322154585
2025-01-04,16.960958465969906
2025-01-05,16.430928513908345
2025-01-06,15.900898561846788
2025-01-07,18.021018370093024
2025-01-08,16.960958465969906
2025-01-09,16.960958465969906
2025-01-10,16.430928513908345
2025-01-11,16.430928513908345
2025-01-12,15.370868609785227
2025-01-13,15.370868609785227
2025-01-14,15.900898561846788
2025-01-15,16.960958465969906
2025-01-16,17.490988418031467
2025-01-17,18.021018370093024
2025-01-18,15.370868609785227
2025-01-19,13.780778753600549
2025-01-20,13.780778753600549
2025-01-21,14.310808705662108
2025-01-22,14.310808705662108
2025-01-23,16.960958465969906
2025-01-24,16.960958465969906
2025-01-25,15.370868609785227
2025-01-26,14.840838657723667
2025-01-27,15.900898561846788
2025-01-28,17.490988418031467
2025-01-29,18.551048322154585
2025-01-30,18.551048322154585
2025-01-31,18.551048322154585
2025-02-01,15.370868609785227
2025-02-02,16.430928513908345
2025-02-03,16.430928513908345
2025-02-04,16.430928513908345
2025-02-05,17.490988418031467
2025-02-06,17.490988418031467
2025-02-07,17.490988418031467
2025-02-08,15.370868609785227
2025-02-09,14.840838657723667
2025-02-10,13.25074880153899
2025-02-11,16.430928513908345
2025-02-12,16.960958465969906
2025-02-13,17.490988418031467
2025-02-14,17.490988418031467
2025-02-15,14.840838657723667
2025-02-16,14.840838657723667
2025-02-17,15.900898561846788
2025-02-18,15.900898561846788
2025-02-19,16.430928513908345
2025-02-20,16.960958465969906
2025-02-21,18.551048322154585
2025-02-22,16.430928513908345
2025-02-23,16.430928513908345
2025-02-24,16.960958465969906
2025-02-25,17.490988418031467
2025-02-26,17.490988418031467
2025-02-27,19.081078274216143
2025-02-28,18.551048322154585
2025-03-01,18.551048322154585
2025-03-02,16.430928513908345
2025-03-03,15.900898561846788
2025-03-04,16.960958465969906
2025-03-05,16.430928513908345
2025-03-06,18.021018370093024
2025-03-07,18.021018370093024
2025-03-08,17.490988418031467
2025-03-09,16.960958465969906
2025-03-10,16.430928513908345
2025-03-11,16.960958465969906
2025-03-12,18.021018370093024
2025-03-13,18.551048322154585
2025-03-14,16.430928513908345
2025-03-15,15.900898561846788
2025-03-16,16.960958465969906
2025-03-17,16.960958465969906
2025-03-18,16.430928513908345
2025-03-19,17.490988418031467
2025-03-20,17.490988418031467
2025-03-21,18.021018370093024
2025-03-22,16.960958465969906
2025-03-23,15.900898561846788
2025-03-24,15.370868609785227
2025-03-25,17.490988418031467
2025-03-26,18.551048322154585
2025-03-27,19.611108226277704
2025-03-28,19.081078274216143
2025-03-29,18.021018370093024
2025-03-30,16.430928513908345
2025-03-31,15.900898561846788
2025-04-01,18.021018370093024
2025-04-02,17.490988418031467
2025-04-03,20.141138178339265
2025-04-04,19.611108226277704
2025-04-05,18.021018370093024
2025-04-06,18.021018370093024
2025-04-07,16.430928513908345
2025-04-08,16.430928513908345
2025-04-09,18.021018370093024
2025-04-10,19.081078274216143
2025-04-11,18.551048322154585
2025-04-12,17.490988418031467
2025-04-13,15.900898561846788
2025-04-14,15.900898561846788
2025-04-15,17.46995548342585
2025-04-16,17.61297943874405
2025-04-17,18.572081256760203
2025-04-18,17.06191655207687
2025-04-19,15.408727892075339
2025-04-20,15.959790778742516
2025-04-21,15.408727892075339
2025-04-22,15.959790778742516
2025-04-23,17.61297943874405
2025-04-24,17.61297943874405
2025-04-25,17.46995548342585
2025-04-26,16.91889259675867
2025-04-27,17.06191655207687
2025-04-28,18.021018370093024
2025-04-29,18.021018370093024
2025-04-30,17.61297943874405
2025-05-01,18.98012018810918
2025-05-02,20.082245961443533
2025-05-03,20.633308848110712
2025-05-04,16.51085366540969
2025-05-05,16.367829710091492
2025-05-06,16.51085366540969
2025-05-07,17.06191655207687
2025-05-08,18.021018370093024
2025-05-09,17.877994414774825
2025-05-10,15.816766823424317
2025-05-11,15.26570393675714
2025-05-12,16.367829710091492
2025-05-13,17.46995548342585
2025-05-14,17.46995548342585
2025-05-15,18.879162102002216
2025-05-16,19.451257923275012
2025-05-17,18.879162102002216
2025-05-18,18.021018370093024
2025-05-19,17.73497045945663
2025-05-20,17.44892254882023
2025-05-21,18.307066280729423
2025-05-22,18.307066280729423
2025-05-23,17.73497045945663
2025-05-24,17.162874638183833
2025-05-25,16.304730906274642
2025-05-26,16.876826727547435
2025-05-27,16.59077881691104
2025-05-28,17.162874638183833
2025-05-29,18.021018370093024
2025-05-30,18.021018370093024
2025-05-31,16.59077881691104
2025-06-01,17.73497045945663
2025-06-02,16.876826727547435
2025-06-03,18.021018370093024
2025-06-04,18.021018370093024
2025-06-05,18.879162102002216
2025-06-06,19.165210012638614
2025-06-07,16.59077881691104
2025-06-08,16.876826727547435
2025-06-09,15.732635085001847
2025-06-10,16.59077881691104
2025-06-11,17.162874638183833
2025-06-12,18.307066280729423
2025-06-13,17.44892254882023
2025-06-14,14.588443442456258
2025-06-15,14.016347621183463
2025-06-16,15.160539263729053
2025-06-17,16.876826727547435
2025-06-18,16.304730906274642
2025-06-19,17.73497045945663
2025-06-20,17.73497045945663
2025-06-21,16.59077881691104
2025-06-22,15.446587174365451
2025-06-23,16.876826727547435
2025-06-24,16.876826727547435
2025-06-25,18.021018370093024
2025-06-26,19.165210012638614
2025-06-27,18.021018370093024
2025-06-28,16.59077881691104
2025-06-29,16.59077881691104
2025-06-30,16.304730906274642
2025-07-01,16.59077881691104
2025-07-02,17.162874638183833
2025-07-03,17.73497045945663
2025-07-04,19.73730583391141
2025-07-05,17.162874638183833
2025-07-06,18.021018370093024
2025-07-07,15.446587174365451
2025-07-08,17.44892254882023
2025-07-09,17.73497045945663
2025-07-10,18.021018370093024
2025-07-11,19.451257923275012
2025-07-12,17.44892254882023
2025-07-13,18.307066280729423
2025-07-14,16.876826727547435
2025-07-15,22.025689119002585
2025-07-16,19.451257923275012
2025-07-17,18.307066280729423
2025-07-18,17.73497045945663
2025-07-19,18.021018370093024
2025-07-20,18.879162102002216
2025-07-21,18.307066280729423
2025-07-22,17.162874638183833
2025-07-23,18.879162102002216
2025-07-24,18.307066280729423
2025-07-25,19.73730583391141
2025-07-26,18.879162102002216
2025-07-27,17.73497045945663
2025-07-28,18.879162102002216
2025-07-29,19.451257923275012
2025-07-30,19.73730583391141
2025-07-31,24.314072404093764
2025-08-01,27.174551510457736
2025-08-02,22.88383285091178
2025-08-03,21.453593297729793
2025-08-04,20.023353744547805
2025-08-05,20.309401655184203
2025-08-06,21.167545387093394
2025-08-07,19.451257923275012
2025-08-08,19.73730583391141
2025-08-09,19.73730583391141
2025-08-10,17.44892254882023
2025-08-11,17.73497045945663
2025-08-12,18.307066280729423
2025-08-13,17.73497045945663
2025-08-14,20.023353744547805
2025-08-15,19.165210012638614
2025-08-16,18.879162102002216
2025-08-17,18.59311419136582
2025-08-18,18.021018370093024
2025-08-19,16.59077881691104
2025-08-20,17.44892254882023
2025-08-21,18.59311419136582
2025-08-22,18.307066280729423
2025-08-23,16.59077881691104
2025-08-24,16.59077881691104
2025-08-25,16.876826727547435
2025-08-26,17.162874638183833
2025-08-27,19.165210012638614
2025-08-28,18.307066280729423
2025-08-29,17.73497045945663
2025-08-30,16.59077881691104
2025-08-31,16.018682995638244
2025-09-01,16.304730906274642
2025-09-02,14.874491353092656
2025-09-03,15.732635085001847
2025-09-04,16.59077881691104
2025-09-05,16.018682995638244
2025-09-06,15.160539263729053
2025-09-07,14.874491353092656
2025-09-08,18.021018370093024
2025-09-09,20.5954495658206
2025-09-10,28.604791063639723
2025-09-11,26.316407778548545
2025-09-12,19.165210012638614
2025-09-13,16.876826727547435
2025-09-14,15.160539263729053
2025-09-15,15.446587174365451
2025-09-16,15.160539263729053
2025-09-17,16.59077881691104
2025-09-18,16.304730906274642
2025-09-19,17.44892254882023
2025-09-20,15.732635085001847
2025-09-21,14.016347621183463
2025-09-22,15.160539263729053
2025-09-23,15.732635085001847
2025-09-24,16.876826727547435
2025-09-25,16.59077881691104
2025-09-26,17.162874638183833
2025-09-27,15.732635085001847
2025-09-28,14.874491353092656
2025-09-29,14.874491353092656
2025-09-30,15.732635085001847
2025-10-01,17.162874638183833
2025-10-02,17.44892254882023
2025-10-03,17.73497045945663
2025-10-04,18.879162102002216
2025-10-05,19.165210012638614
2025-10-06,17.44892254882023
2025-10-07,18.021018370093024
2025-10-08,19.451257923275012
2025-10-09,18.59311419136582
2025-10-10,17.73497045945663
2025-10-11,16.59077881691104
2025-10-12,14.874491353092656
2025-10-13,17.73497045945663
2025-10-14,16.018682995638244
2025-10-15,17.162874638183833
2025-10-16,18.021018370093024
2025-10-17,16.018682995638244
2025-10-18,15.446587174365451
2025-10-19,15.446587174365451
2025-10-20,16.59077881691104
2025-10-21,15.446587174365451
2025-10-22,16.59077881691104
2025-10-23,17.73497045945663
2025-10-24,17.162874638183833
2025-10-25,14.302395531819862
2025-10-26,15.160539263729053
2025-10-27,16.304730906274642
2025-10-28,15.160539263729053
2025-10-29,18.879162102002216
2025-10-30,19.165210012638614
2025-10-31,22.597784940275382
2025-11-01,18.879162102002216
2025-11-02,17.73497045945663
2025-11-03,19.451257923275012
2025-11-04,17.162874638183833
2025-11-05,16.018682995638244
2025-11-06,18.59311419136582
2025-11-07,17.44892254882023
2025-11-08,15.732635085001847
2025-11-09,14.302395531819862
2025-11-10,14.302395531819862
2025-11-11,16.304730906274642
2025-11-12,15.160539263729053
2025-11-13,16.59077881691104
2025-11-14,16.018682995638244
2025-11-15,15.160539263729053
2025-11-16,14.016347621183463
2025-11-17,14.588443442456258
2025-11-18,15.160539263729053
2025-11-19,15.732635085001847
2025-11-20,16.018682995638244
2025-11-21,16.018682995638244
2025-11-22,14.874491353092656
2025-11-23,13.730299710547067
2025-11-24,15.160539263729053
2025-11-25,14.874491353092656
2025-11-26,14.874491353092656
2025-11-27,12.586108068001478
2025-11-28,11.44191642545589
2025-11-29,12.300060157365081
2025-11-30,13.158203889274272
2025-12-01,15.160539263729053
2025-12-02,15.446587174365451
2025-12-03,15.160539263729053
2025-12-04,16.018682995638244
2025-12-05,16.018682995638244
2025-12-06,16.876826727547435
2025-12-07,15.160539263729053
2025-12-08,15.446587174365451
2025-12-09,16.304730906274642
2025-12-10,16.018682995638244
2025-12-11,16.863824549791236
2025-12-12,17.760974814969032
2025-12-13,15.66762419622085
2025-12-14,13.730299710547069
2025-12-15,14.328399887332262
2025-12-16,16.421750506080443
2025-12-17,16.863824549791236
2025-12-18,16.863824549791236
2025-12-19,17.760974814969032
2025-12-20,15.66762419622085
2025-12-21,16.863824549791236
2025-12-22,15.966674284613445
2025-12-23,14.328399887332262
2025-12-24,16.265724373006044
2025-12-25,15.069524019435654
2025-12-26,14.926500064117455
2025-12-27,14.328399887332262
2025-12-28,15.52460024090265
2025-12-29,16.265724373006044
2025-12-30,16.564774461398642
2025-12-31,17.019850682865634
2026-01-01,18.801149035465016
2026-01-02,17.162874638183833
2026-01-03,16.564774461398642
2026-01-04,15.823650329295248
2026-01-05,16.122700417687845
2026-01-06,15.823650329295248
2026-01-07,16.421750506080443
2026-01-08,16.564774461398642
2026-01-09,17.162874638183833
2026-01-10,19.65929276737421
2026-01-11,16.53877010588624
2026-01-12,15.914665573588646
2026-01-13,17.474926904332634
2026-01-14,17.474926904332634
2026-01-15,17.474926904332634
2026-01-16,16.850822372035037
2026-01-17,15.60261330743985
2026-01-18,15.60261330743985
2026-01-19,15.60261330743985
2026-01-20,16.226717839737443
2026-01-21,16.226717839737443
2026-01-22,15.914665573588646
2026-01-23,15.60261330743985
2026-01-24,15.60261330743985
2026-01-25,14.042351976695866
2026-01-26,14.666456508993459
2026-01-27,15.290561041291053
2026-01-28,14.978508775142256
2026-01-29,16.226717839737443
2026-01-30,16.53877010588624
2026-01-31,13.730299710547069
2026-02-01,15.914665573588646
2026-02-02,15.60261330743985
2026-02-03,16.226717839737443
2026-02-04,16.226717839737443
2026-02-05,17.474926904332634
2026-02-06,19.65929276737421
2026-02-07,16.226717839737443
2026-02-08,14.354404242844662
2026-02-09,13.106195178249473
2026-02-10,16.53877010588624
2026-02-11,17.78697917048143
2026-02-12,16.850822372035037
2026-02-13,16.226717839737443
2026-02-14,15.290561041291053
2026-02-15,15.290561041291053
2026-02-16,16.850822372035037
2026-02-17,17.162874638183833
2026-02-18,17.474926904332634
2026-02-19,18.72313596892782
2026-02-20,18.099031436630227
2026-02-21,17.162874638183833
2026-02-22,15.914665573588646
2026-02-23,18.099031436630227
2026-02-24,17.78697917048143
2026-02-25,17.162874638183833
2026-02-26,18.72313596892782
2026-02-27,19.971345033523008
2026-02-28,18.411083702779024
2026-03-01,16.53877010588624
2026-03-02,17.162874638183833
2026-03-03,19.347240501225414
2026-03-04,17.474926904332634
2026-03-05,17.474926904332634
2026-03-06,18.099031436630227
2026-03-07,16.226717839737443
2026-03-08,15.60261330743985
2026-03-09,18.099031436630227
2026-03-10,17.474926904332634
2026-03-11,17.474926904332634
2026-03-12,18.411083702779024
2026-03-13,17.162874638183833
2026-03-14,17.78697917048143
2026-03-15,15.290561041291053
2026-03-16,15.914665573588646
2026-03-17,16.850822372035037
2026-03-18,16.850822372035037
2026-03-19,18.099031436630227
2026-03-20,17.474926904332634
2026-03-21,16.53877010588624
2026-03-22,16.850822372035037
2026-03-23,15.290561041291053
2026-03-24,17.474926904332634
2026-03-25,24.340076759606166
2026-03-26,21.53160636426699
2026-03-27,26.212390356498947
2026-03-28,27.772651687242934
2026-03-29,31.2052266148797
2026-03-30,27.772651687242934
2026-03-31,20.5954495658206
2026-04-01,19.971345033523008
2026-04-02,19.035188235076618
2026-04-03,18.411083702779024
2026-04-04,17.162874638183833
2026-04-05,17.78697917048143
2026-04-06,17.474926904332634
2026-04-07,19.035188235076618
2026-04-08,18.411083702779024
2026-04-09,19.65929276737421
2026-04-10,19.035188235076618
2026-04-11,19.035188235076618
2026-04-12,17.474926904332634
2026-04-13,17.162874638183833
2026-04-14,16.850822372035037
2026-04-15,18.72313596892782
2026-04-16,19.971345033523008
2026-04-17,19.971345033523008
2026-04-18,17.78697917048143
2026-04-19,17.162874638183833
2026-04-20,17.474926904332634
2026-04-21,18.411083702779024
2026-04-22,18.411083702779024
2026-04-23,19.347240501225414
2026-04-24,17.474926904332634
2026-04-25,18.099031436630227
2026-04-26,16.850822372035037
2026-04-27,16.226717839737443
2026-04-28,17.78697917048143
2026-04-29,18.411083702779024
2026-04-30,17.474926904332634
2026-05-01,18.099031436630227
2026-05-02,17.162874638183833
2026-05-03,18.411083702779024
2026-05-04,16.850822372035037
2026-05-05,16.53877010588624
2026-05-06,17.474926904332634
2026-05-07,18.099031436630227
2026-05-08,17.474926904332634
2026-05-09,17.474926904332634
2026-05-10,14.978508775142256
2026-05-11,16.850822372035037
2026-05-12,17.78697917048143
2026-05-13,18.411083702779024
2026-05-14,19.65929276737421
2026-05-15,20.283397299671805
2026-05-16,20.283397299671805
2026-05-17,18.411083702779024
2026-05-18,18.411083702779024
2026-05-19,18.411083702779024
2026-05-20,19.035188235076618
2026-05-21,19.035188235076618
2026-05-22,18.72313596892782
2026-05-23,18.72313596892782
2026-05-24,17.78697917048143
2026-05-25,18.099031436630227
2026-05-26,16.226717839737443
2026-05-27,17.474926904332634
2026-05-28,18.099031436630227
2026-05-29,20.283397299671805
2026-05-30,17.162874638183833
2026-05-31,17.162874638183833
