Time,cindy_williams
2025-03-14,0.0
2025-03-15,4.7557646473090465
2025-03-16,7.833024124979605
2025-03-17,5.315266370521876
2025-03-18,0.0
2025-03-19,5.035515508915461
2025-03-20,5.455141801325083
2025-03-21,0.0
2025-03-22,0.0
2025-03-23,4.895640078112254
2025-03-24,4.05638749329301
2025-03-25,0.0
2025-03-26,0.0
2025-03-27,0.0
2025-03-28,0.0
2025-03-29,5.315266370521876
2025-03-30,5.734892662931497
2025-03-31,0.0
2025-04-01,13.987543080320725
2025-04-02,3.9165120624898027
2025-04-03,4.336138354899425
2025-04-04,6.853896109357155
2025-04-05,6.154518955341119
2025-04-06,6.434269816947533
2025-04-07,4.336138354899425
2025-04-08,4.615889216505839
2025-04-09,5.455141801325083
2025-04-10,0.0
2025-04-11,4.476013785702632
2025-04-12,0.0
2025-04-13,12.448913341485445
2025-04-14,0.0
2025-04-15,0.0
2025-04-16,3.9864497778914063
2025-04-17,3.9864497778914063
2025-04-18,0.0
2025-04-19,5.063490595076102
2025-04-20,0.0
2025-04-21,0.0
2025-04-22,0.0
2025-04-23,0.0
2025-04-24,0.0
2025-04-25,0.0
2025-04-26,0.0
2025-04-27,7.763086409578002
2025-04-28,0.0
2025-04-29,0.0
2025-04-30,0.0
2025-05-01,4.2522130964175
2025-05-02,3.9165120624898027
2025-05-03,0.0
2025-05-04,7.497323091051909
2025-05-05,0.0
2025-05-06,4.05638749329301
2025-05-07,3.9165120624898027
2025-05-08,4.6578518457468014
2025-05-09,0.0
2025-05-10,5.469129344405403
2025-05-11,6.75598330779491
2025-05-12,3.9165120624898027
2025-05-13,4.797727276550008
2025-05-14,0.0
2025-05-15,4.699814474987763
2025-05-16,0.0
2025-05-17,0.0
2025-05-18,6.266419299983684
2025-05-19,5.483116887485724
2025-05-20,4.308163268738783
2025-05-21,0.0
2025-05-22,5.091465681236743
2025-05-23,5.483116887485724
2025-05-24,0.0
2025-05-25,5.483116887485724
2025-05-26,0.0
2025-05-27,5.483116887485724
2025-05-28,0.0
2025-05-29,0.0
2025-05-30,0.0
2025-05-31,5.091465681236743
2025-06-01,8.616326537477565
2025-06-02,0.0
2025-06-03,6.266419299983684
2025-06-04,0.0
2025-06-05,5.091465681236743
2025-06-06,9.007977743726546
2025-06-07,0.0
2025-06-08,4.699814474987763
2025-06-09,4.308163268738783
2025-06-10,5.483116887485724
2025-06-11,0.0
2025-06-12,0.0
2025-06-13,0.0
2025-06-14,0.0
2025-06-15,7.833024124979605
2025-06-16,4.308163268738783
2025-06-17,0.0
2025-06-18,0.0
2025-06-19,0.0
2025-06-20,0.0
2025-06-21,0.0
2025-06-22,5.874768093734704
2025-06-23,0.0
2025-06-24,0.0
2025-06-25,0.0
2025-06-26,5.483116887485724
2025-06-27,0.0
2025-06-28,0.0
2025-06-29,5.874768093734704
2025-06-30,5.091465681236743
2025-07-01,8.224675331228585
2025-07-02,3.9165120624898027
2025-07-03,0.0
2025-07-04,6.266419299983684
2025-07-05,0.0
2025-07-06,7.441372918730625
2025-07-07,5.483116887485724
2025-07-08,0.0
2025-07-09,0.0
2025-07-10,0.0
2025-07-11,0.0
2025-07-12,0.0
2025-07-13,4.699814474987763
2025-07-14,0.0
2025-07-15,0.0
2025-07-16,4.699814474987763
2025-07-17,6.658070506232664
2025-07-18,4.699814474987763
2025-07-19,0.0
2025-07-20,0.0
2025-07-21,4.699814474987763
2025-07-22,0.0
2025-07-23,0.0
2025-07-24,0.0
2025-07-25,0.0
2025-07-26,5.874768093734704
2025-07-27,5.483116887485724
2025-07-28,0.0
2025-07-29,0.0
2025-07-30,0.0
2025-07-31,6.266419299983684
2025-08-01,0.0
2025-08-02,0.0
2025-08-03,0.0
2025-08-04,0.0
2025-08-05,0.0
2025-08-06,0.0
2025-08-07,7.441372918730625
2025-08-08,5.874768093734704
2025-08-09,7.441372918730625
2025-08-10,7.049721712481644
2025-08-11,5.091465681236743
2025-08-12,5.483116887485724
2025-08-13,0.0
2025-08-14,0.0
2025-08-15,0.0
2025-08-16,5.091465681236743
2025-08-17,6.658070506232664
2025-08-18,0.0
2025-08-19,0.0
2025-08-20,0.0
2025-08-21,0.0
2025-08-22,5.483116887485724
2025-08-23,5.091465681236743
2025-08-24,7.833024124979605
2025-08-25,0.0
2025-08-26,5.874768093734704
2025-08-27,0.0
2025-08-28,0.0
2025-08-29,6.658070506232664
2025-08-30,0.0
2025-08-31,7.049721712481644
2025-09-01,6.658070506232664
2025-09-02,0.0
2025-09-03,0.0
2025-09-04,0.0
2025-09-05,0.0
2025-09-06,0.0
2025-09-07,7.049721712481644
2025-09-08,0.0
2025-09-09,0.0
2025-09-10,0.0
2025-09-11,0.0
2025-09-12,0.0
2025-09-13,0.0
2025-09-14,0.0
2025-09-15,0.0
2025-09-16,0.0
2025-09-17,0.0
2025-09-18,0.0
2025-09-19,0.0
2025-09-20,4.699814474987763
2025-09-21,0.0
2025-09-22,0.0
2025-09-23,0.0
2025-09-24,4.308163268738783
2025-09-25,0.0
2025-09-26,4.308163268738783
2025-09-27,4.699814474987763
2025-09-28,5.874768093734704
2025-09-29,0.0
2025-09-30,0.0
2025-10-01,0.0
2025-10-02,0.0
2025-10-03,0.0
2025-10-04,0.0
2025-10-05,4.699814474987763
2025-10-06,4.308163268738783
2025-10-07,0.0
2025-10-08,0.0
2025-10-09,0.0
2025-10-10,0.0
2025-10-11,0.0
2025-10-12,0.0
2025-10-13,0.0
2025-10-14,4.699814474987763
2025-10-15,0.0
2025-10-16,3.9165120624898027
2025-10-17,0.0
2025-10-18,0.0
2025-10-19,6.658070506232664
2025-10-20,0.0
2025-10-21,4.308163268738783
2025-10-22,5.483116887485724
2025-10-23,0.0
2025-10-24,0.0
2025-10-25,4.699814474987763
2025-10-26,10.182931362473486
2025-10-27,0.0
2025-10-28,5.091465681236743
2025-10-29,0.0
2025-10-30,0.0
2025-10-31,4.699814474987763
2025-11-01,0.0
2025-11-02,0.0
2025-11-03,0.0
2025-11-04,0.0
2025-11-05,5.091465681236743
2025-11-06,0.0
2025-11-07,0.0
2025-11-08,0.0
2025-11-09,0.0
2025-11-10,3.9165120624898027
2025-11-11,6.266419299983684
2025-11-12,0.0
2025-11-13,0.0
2025-11-14,0.0
2025-11-15,0.0
2025-11-16,7.833024124979605
2025-11-17,0.0
2025-11-18,0.0
2025-11-19,0.0
2025-11-20,0.0
2025-11-21,5.483116887485724
2025-11-22,5.091465681236743
2025-11-23,6.266419299983684
2025-11-24,0.0
2025-11-25,0.0
2025-11-26,0.0
2025-11-27,0.0
2025-11-28,0.0
2025-11-29,0.0
2025-11-30,8.224675331228585
2025-12-01,4.308163268738783
2025-12-02,8.224675331228585
2025-12-03,5.091465681236743
2025-12-04,14.491094631212269
2025-12-05,0.0
2025-12-06,0.0
2025-12-07,5.874768093734704
2025-12-08,0.0
2025-12-09,0.0
2025-12-10,0.0
2025-12-11,0.0
2025-12-12,0.0
2025-12-13,5.091465681236743
2025-12-14,4.699814474987763
2025-12-15,39.16512062489802
2025-12-16,22.324118756191876
2025-12-17,11.357884981220428
2025-12-18,10.966233774971448
2025-12-19,6.266419299983684
2025-12-20,6.658070506232664
2025-12-21,8.224675331228585
2025-12-22,6.658070506232664
2025-12-23,7.441372918730625
2025-12-24,5.091465681236743
2025-12-25,0.0
2025-12-26,0.0
2025-12-27,5.874768093734704
2025-12-28,6.658070506232664
2025-12-29,6.266419299983684
2025-12-30,8.616326537477565
2025-12-31,4.308163268738783
2026-01-01,0.0
2026-01-02,5.091465681236743
2026-01-03,4.308163268738783
2026-01-04,0.0
2026-01-05,5.483116887485724
2026-01-06,0.0
2026-01-07,0.0
2026-01-08,4.308163268738783
2026-01-09,0.0
2026-01-10,0.0
2026-01-11,0.0
2026-01-12,0.0
2026-01-13,0.0
2026-01-14,0.0
2026-01-15,4.308163268738783
2026-01-16,0.0
2026-01-17,0.0
2026-01-18,0.0
2026-01-19,6.266419299983684
2026-01-20,0.0
2026-01-21,0.0
2026-01-22,10.182931362473486
2026-01-23,0.0
2026-01-24,5.483116887485724
2026-01-25,11.357884981220428
2026-01-26,9.007977743726546
2026-01-27,8.616326537477565
2026-01-28,8.616326537477565
2026-01-29,6.658070506232664
2026-01-30,4.699814474987763
2026-01-31,0.0
2026-02-01,4.699814474987763
2026-02-02,0.0
2026-02-03,3.9165120624898027
2026-02-04,0.0
2026-02-05,0.0
2026-02-06,0.0
2026-02-07,0.0
2026-02-08,9.007977743726546
2026-02-09,3.9165120624898027
2026-02-10,0.0
2026-02-11,5.874768093734704
2026-02-12,7.833024124979605
2026-02-13,4.699814474987763
2026-02-14,5.874768093734704
2026-02-15,5.483116887485724
2026-02-16,4.699814474987763
2026-02-17,0.0
2026-02-18,0.0
2026-02-19,0.0
2026-02-20,0.0
2026-02-21,0.0
2026-02-22,0.0
2026-02-23,0.0
2026-02-24,0.0
2026-02-25,4.699814474987763
2026-02-26,0.0
2026-02-27,0.0
2026-02-28,0.0
2026-03-01,0.0
2026-03-02,5.483116887485724
2026-03-03,0.0
2026-03-04,0.0
2026-03-05,0.0
2026-03-06,0.0
2026-03-07,0.0
2026-03-08,0.0
2026-03-09,3.9165120624898027
2026-03-10,4.308163268738783
2026-03-11,0.0
2026-03-12,5.091465681236743
2026-03-13,4.308163268738783
2026-03-14,5.483116887485724
2026-03-15,5.874768093734704
2026-03-16,0.0
2026-03-17,5.483116887485724
2026-03-18,0.0
2026-03-19,0.0
2026-03-20,0.0
2026-03-21,5.874768093734704
2026-03-22,4.308163268738783
2026-03-23,5.091465681236743
2026-03-24,0.0
2026-03-25,3.9165120624898027
2026-03-26,0.0
2026-03-27,4.699814474987763
2026-03-28,4.308163268738783
2026-03-29,5.091465681236743
2026-03-30,0.0
2026-03-31,3.9165120624898027
2026-04-01,0.0
2026-04-02,3.9165120624898027
2026-04-03,0.0
2026-04-04,0.0
2026-04-05,4.699814474987763
2026-04-06,0.0
2026-04-07,0.0
2026-04-08,0.0
2026-04-09,5.483116887485724
2026-04-10,0.0
2026-04-11,0.0
2026-04-12,5.874768093734704
2026-04-13,0.0
2026-04-14,0.0
2026-04-15,0.0
2026-04-16,0.0
2026-04-17,4.699814474987763
2026-04-18,0.0
2026-04-19,5.874768093734704
2026-04-20,0.0
2026-04-21,0.0
2026-04-22,0.0
2026-04-23,5.091465681236743
2026-04-24,0.0
2026-04-25,0.0
2026-04-26,7.049721712481644
2026-04-27,0.0
2026-04-28,0.0
2026-04-29,0.0
2026-04-30,0.0
2026-05-01,3.9165120624898027
2026-05-02,4.699814474987763
2026-05-03,0.0
2026-05-04,0.0
2026-05-05,10.182931362473486
2026-05-06,5.874768093734704
2026-05-07,0.0
2026-05-08,0.0
2026-05-09,0.0
2026-05-10,5.483116887485724
2026-05-11,4.308163268738783
2026-05-12,6.266419299983684
2026-05-13,4.308163268738783
2026-05-14,3.9165120624898027
2026-05-15,0.0
2026-05-16,0.0
2026-05-17,4.699814474987763
2026-05-18,0.0
2026-05-19,0.0
2026-05-20,0.0
2026-05-21,0.0
2026-05-22,0.0
2026-05-23,0.0
2026-05-24,0.0
2026-05-25,5.091465681236743
2026-05-26,0.0
2026-05-27,0.0
2026-05-28,0.0
2026-05-29,0.0
2026-05-30,6.658070506232664
2026-05-31,5.874768093734704
