Time,papa_johns
2024-09-23,28.15483042322231
2024-09-24,26.043218141480637
2024-09-25,29.562571944383425
2024-09-26,35.89740878960845
2024-09-27,47.15934095889737
2024-09-28,59.82901464934741
2024-09-29,52.08643628296127
2024-09-30,29.562571944383425
2024-10-01,29.562571944383425
2024-10-02,29.562571944383425
2024-10-03,33.08192574728621
2024-10-04,46.45547019831681
2024-10-05,56.30966084644462
2024-10-06,51.382565522380716
2024-10-07,28.858701183802868
2024-10-08,26.043218141480637
2024-10-09,29.562571944383425
2024-10-10,35.193538029027884
2024-10-11,45.047728677155696
2024-10-12,59.12514388876685
2024-10-13,52.79030704354183
2024-10-14,32.378054986705656
2024-10-15,29.562571944383425
2024-10-16,28.15483042322231
2024-10-17,30.266442704963982
2024-10-18,42.936116395414025
2024-10-19,50.67869476180016
2024-10-20,47.863211719477924
2024-10-21,26.043218141480637
2024-10-22,26.043218141480637
2024-10-23,28.15483042322231
2024-10-24,30.266442704963982
2024-10-25,46.45547019831681
2024-10-26,53.49417780412239
2024-10-27,54.90191932528351
2024-10-28,28.858701183802868
2024-10-29,28.15483042322231
2024-10-30,33.78579650786677
2024-10-31,59.82901464934741
2024-11-01,52.08643628296127
2024-11-02,55.605790085864065
2024-11-03,48.56708248005849
2024-11-04,27.450959662641754
2024-11-05,26.747088902061193
2024-11-06,22.523864338577848
2024-11-07,27.450959662641754
2024-11-08,38.712891831930676
2024-11-09,52.79030704354183
2024-11-10,48.56708248005849
2024-11-11,28.858701183802868
2024-11-12,24.635476620319523
2024-11-13,25.33934738090008
2024-11-14,28.858701183802868
2024-11-15,43.63998715599458
2024-11-16,58.42127312818629
2024-11-17,47.863211719477924
2024-11-18,25.33934738090008
2024-11-19,26.747088902061193
2024-11-20,26.043218141480637
2024-11-21,28.15483042322231
2024-11-22,42.936116395414025
2024-11-23,45.75159943773625
2024-11-24,47.15934095889737
2024-11-25,29.562571944383425
2024-11-26,28.858701183802868
2024-11-27,38.712891831930676
2024-11-28,33.08192574728621
2024-11-29,33.08192574728621
2024-11-30,43.63998715599458
2024-12-01,46.45547019831681
2024-12-02,26.043218141480637
2024-12-03,25.33934738090008
2024-12-04,27.450959662641754
2024-12-05,29.562571944383425
2024-12-06,40.12063335309179
2024-12-07,54.198048564702944
2024-12-08,49.9748240012196
2024-12-09,26.043218141480637
2024-12-10,23.931605859738962
2024-12-11,26.747088902061193
2024-12-12,28.858701183802868
2024-12-13,36.601279550189005
2024-12-14,50.67869476180016
2024-12-15,51.382565522380716
2024-12-16,26.747088902061193
2024-12-17,26.747088902061193
2024-12-18,28.858701183802868
2024-12-19,31.6741842261251
2024-12-20,43.63998715599458
2024-12-21,51.382565522380716
2024-12-22,48.56708248005849
2024-12-23,40.82450411367235
2024-12-24,56.30966084644462
2024-12-25,54.198048564702944
2024-12-26,40.82450411367235
2024-12-27,44.34385791657514
2024-12-28,47.15934095889737
2024-12-29,49.270953240639045
2024-12-30,37.30515031076956
2024-12-31,52.79030704354183
2025-01-01,60.532885409927964
2025-01-02,35.89740878960845
2025-01-03,39.41676259251123
2025-01-04,49.270953240639045
2025-01-05,47.863211719477924
2025-01-06,31.6741842261251
2025-01-07,27.450959662641754
2025-01-08,26.747088902061193
2025-01-09,30.266442704963982
2025-01-10,42.23224563483347
2025-01-11,48.56708248005849
2025-01-12,45.75159943773625
2025-01-13,25.33934738090008
2025-01-14,23.931605859738962
2025-01-15,24.635476620319523
2025-01-16,28.15483042322231
2025-01-17,37.30515031076956
2025-01-18,52.79030704354183
2025-01-19,45.75159943773625
2025-01-20,36.601279550189005
2025-01-21,28.858701183802868
2025-01-22,32.378054986705656
2025-01-23,29.562571944383425
2025-01-24,36.601279550189005
2025-01-25,46.45547019831681
2025-01-26,47.863211719477924
2025-01-27,26.043218141480637
2025-01-28,23.227735099158405
2025-01-29,27.450959662641754
2025-01-30,27.450959662641754
2025-01-31,40.82450411367235
2025-02-01,47.863211719477924
2025-02-02,45.75159943773625
2025-02-03,25.33934738090008
2025-02-04,23.931605859738962
2025-02-05,26.747088902061193
2025-02-06,30.970313465544542
2025-02-07,38.712891831930676
2025-02-08,47.863211719477924
2025-02-09,70.38707605805577
2025-02-10,26.747088902061193
2025-02-11,23.931605859738962
2025-02-12,30.970313465544542
2025-02-13,31.6741842261251
2025-02-14,57.01353160702518
2025-02-15,55.605790085864065
2025-02-16,47.863211719477924
2025-02-17,30.970313465544542
2025-02-18,26.043218141480637
2025-02-19,30.970313465544542
2025-02-20,29.562571944383425
2025-02-21,39.41676259251123
2025-02-22,52.79030704354183
2025-02-23,45.75159943773625
2025-02-24,26.043218141480637
2025-02-25,22.523864338577848
2025-02-26,27.450959662641754
2025-02-27,28.858701183802868
2025-02-28,36.601279550189005
2025-03-01,52.79030704354183
2025-03-02,46.45547019831681
2025-03-03,27.450959662641754
2025-03-04,26.747088902061193
2025-03-05,28.858701183802868
2025-03-06,28.858701183802868
2025-03-07,38.00902107135012
2025-03-08,45.75159943773625
2025-03-09,49.270953240639045
2025-03-10,26.043218141480637
2025-03-11,23.931605859738962
2025-03-12,28.15483042322231
2025-03-13,28.15483042322231
2025-03-14,61.940626931089085
2025-03-15,56.30966084644462
2025-03-16,43.63998715599458
2025-03-17,24.635476620319523
2025-03-18,23.931605859738962
2025-03-19,26.043218141480637
2025-03-20,30.970313465544542
2025-03-21,38.712891831930676
2025-03-22,45.047728677155696
2025-03-23,42.936116395414025
2025-03-24,23.227735099158405
2025-03-25,21.81999357799729
2025-03-26,28.858701183802868
2025-03-27,30.266442704963982
2025-03-28,41.528374874252904
2025-03-29,52.08643628296127
2025-03-30,47.15934095889737
2025-03-31,26.747088902061193
2025-04-01,25.33934738090008
2025-04-02,28.15483042322231
2025-04-03,28.858701183802868
2025-04-04,40.12063335309179
2025-04-05,52.08643628296127
2025-04-06,48.56708248005849
2025-04-07,26.043218141480637
2025-04-08,22.523864338577848
2025-04-09,26.747088902061193
2025-04-10,26.747088902061193
2025-04-11,38.712891831930676
2025-04-12,46.45547019831681
2025-04-13,42.23224563483347
2025-04-14,24.635476620319523
2025-04-15,26.19623352421554
2025-04-16,29.5243180986997
2025-04-17,30.189935013596532
2025-04-18,43.77770100045599
2025-04-19,48.43701940473382
2025-04-20,47.10578557494015
2025-04-21,28.193084268906034
2025-04-22,23.22008433002166
2025-04-23,29.5243180986997
2025-04-24,28.858701183802868
2025-04-25,36.80785031688112
2025-04-26,45.77455174514649
2025-04-27,43.46401946584945
2025-04-28,23.885701244918494
2025-04-29,25.53061660931871
2025-04-30,29.5243180986997
2025-05-01,28.858701183802868
2025-05-02,39.47031797646845
2025-05-03,50.43387014942431
2025-05-04,44.44331791535282
2025-05-05,25.53061660931871
2025-05-06,25.53061660931871
2025-05-07,26.19623352421554
2025-05-08,32.500467292893575
2025-05-09,38.49101952696506
2025-05-10,48.43701940473382
2025-05-11,45.77455174514649
2025-05-12,27.213785819402652
2025-05-13,24.551318159815324
2025-05-14,28.858701183802868
2025-05-15,28.23133811458976
2025-05-16,40.15123642963877
2025-05-17,48.93431939862225
2025-05-18,46.42486712176983
2025-05-19,27.603975045376657
2025-05-20,27.603975045376657
2025-05-21,31.36815346065529
2025-05-22,30.740790391442186
2025-05-23,43.91541484491741
2025-05-24,45.797504052556725
2025-05-25,48.30695632940915
2025-05-26,42.03332563727809
2025-05-27,28.23133811458976
2025-05-28,30.11342732222908
2025-05-29,33.25024266829461
2025-05-30,45.170140983343614
2025-05-31,48.30695632940915
2025-06-01,43.91541484491741
2025-06-02,28.23133811458976
2025-06-03,30.740790391442186
2025-06-04,28.858701183802868
2025-06-05,31.995516529868397
2025-06-06,39.52387336042567
2025-06-07,47.67959326019604
2025-06-08,44.54277791413051
2025-06-09,28.23133811458976
2025-06-10,26.97661197616355
2025-06-11,31.995516529868397
2025-06-12,35.75969494514703
2025-06-13,40.778599498851875
2025-06-14,47.05223019098293
2025-06-15,45.797504052556725
2025-06-16,29.48606425301597
2025-06-17,27.603975045376657
2025-06-18,34.50496880672082
2025-06-19,33.25024266829461
2025-06-20,40.15123642963877
2025-06-21,44.54277791413051
2025-06-22,46.42486712176983
2025-06-23,29.48606425301597
2025-06-24,26.97661197616355
2025-06-25,29.48606425301597
2025-06-26,33.877605737507714
2025-06-27,42.66068870649119
2025-06-28,47.05223019098293
2025-06-29,44.54277791413051
2025-06-30,29.48606425301597
2025-07-01,31.36815346065529
2025-07-02,39.52387336042567
2025-07-03,39.52387336042567
2025-07-04,52.698497813900886
2025-07-05,55.83531315996642
2025-07-06,48.30695632940915
2025-07-07,31.36815346065529
2025-07-08,28.858701183802868
2025-07-09,38.269147221999454
2025-07-10,31.36815346065529
2025-07-11,45.797504052556725
2025-07-12,47.05223019098293
2025-07-13,48.93431939862225
2025-07-14,30.740790391442186
2025-07-15,30.740790391442186
2025-07-16,38.269147221999454
2025-07-17,32.6228795990815
2025-07-18,46.42486712176983
2025-07-19,48.30695632940915
2025-07-20,45.170140983343614
2025-07-21,29.48606425301597
2025-07-22,28.858701183802868
2025-07-23,47.05223019098293
2025-07-24,33.877605737507714
2025-07-25,43.288051775704304
2025-07-26,49.56168246783536
2025-07-27,42.66068870649119
2025-07-28,28.23133811458976
2025-07-29,28.858701183802868
2025-07-30,28.858701183802868
2025-07-31,33.877605737507714
2025-08-01,40.778599498851875
2025-08-02,48.30695632940915
2025-08-03,42.66068870649119
2025-08-04,28.858701183802868
2025-08-05,35.75969494514703
2025-08-06,29.48606425301597
2025-08-07,38.269147221999454
2025-08-08,39.52387336042567
2025-08-09,49.56168246783536
2025-08-10,42.66068870649119
2025-08-11,26.97661197616355
2025-08-12,25.094522768524232
2025-08-13,37.01442108357324
2025-08-14,28.858701183802868
2025-08-15,40.778599498851875
2025-08-16,50.81640860626157
2025-08-17,42.66068870649119
2025-08-18,23.83979663009802
2025-08-19,24.467159699311125
2025-08-20,34.50496880672082
2025-08-21,28.858701183802868
2025-08-22,39.52387336042567
2025-08-23,48.93431939862225
2025-08-24,42.66068870649119
2025-08-25,24.467159699311125
2025-08-26,24.467159699311125
2025-08-27,34.50496880672082
2025-08-28,28.858701183802868
2025-08-29,39.52387336042567
2025-08-30,47.67959326019604
2025-08-31,45.170140983343614
2025-09-01,40.778599498851875
2025-09-02,23.83979663009802
2025-09-03,23.83979663009802
2025-09-04,26.97661197616355
2025-09-05,37.01442108357324
2025-09-06,48.30695632940915
2025-09-07,45.797504052556725
2025-09-08,25.094522768524232
2025-09-09,22.585070491671807
2025-09-10,41.405962568064986
2025-09-11,26.97661197616355
2025-09-12,36.387058014360136
2025-09-13,48.93431939862225
2025-09-14,46.42486712176983
2025-09-15,24.467159699311125
2025-09-16,22.585070491671807
2025-09-17,34.50496880672082
2025-09-18,25.72188583773734
2025-09-19,40.15123642963877
2025-09-20,48.30695632940915
2025-09-21,44.54277791413051
2025-09-22,24.467159699311125
2025-09-23,25.72188583773734
2025-09-24,25.094522768524232
2025-09-25,28.23133811458976
2025-09-26,45.170140983343614
2025-09-27,52.698497813900886
2025-09-28,43.91541484491741
2025-09-29,23.83979663009802
2025-09-30,23.83979663009802
2025-10-01,33.25024266829461
2025-10-02,27.603975045376657
2025-10-03,37.64178415278635
2025-10-04,45.797504052556725
2025-10-05,43.91541484491741
2025-10-06,23.83979663009802
2025-10-07,23.212433560884914
2025-10-08,32.6228795990815
2025-10-09,26.97661197616355
2025-10-10,37.64178415278635
2025-10-11,48.93431939862225
2025-10-12,43.288051775704304
2025-10-13,25.094522768524232
2025-10-14,22.585070491671807
2025-10-15,32.6228795990815
2025-10-16,29.48606425301597
2025-10-17,36.387058014360136
2025-10-18,48.30695632940915
2025-10-19,42.03332563727809
2025-10-20,23.212433560884914
2025-10-21,21.957707422458704
2025-10-22,30.11342732222908
2025-10-23,26.97661197616355
2025-10-24,37.64178415278635
2025-10-25,48.93431939862225
2025-10-26,43.91541484491741
2025-10-27,23.83979663009802
2025-10-28,23.83979663009802
2025-10-29,40.778599498851875
2025-10-30,29.48606425301597
2025-10-31,60.85421771367126
2025-11-01,58.97212850603194
2025-11-02,47.05223019098293
2025-11-03,24.467159699311125
2025-11-04,24.467159699311125
2025-11-05,31.36815346065529
2025-11-06,26.349248906950443
2025-11-07,37.01442108357324
2025-11-08,47.05223019098293
2025-11-09,41.405962568064986
2025-11-10,25.72188583773734
2025-11-11,26.97661197616355
2025-11-12,25.094522768524232
2025-11-13,31.36815346065529
2025-11-14,37.01442108357324
2025-11-15,46.42486712176983
2025-11-16,45.797504052556725
2025-11-17,23.212433560884914
2025-11-18,23.212433560884914
2025-11-19,31.995516529868397
2025-11-20,27.603975045376657
2025-11-21,38.269147221999454
2025-11-22,44.54277791413051
2025-11-23,45.170140983343614
2025-11-24,26.97661197616355
2025-11-25,28.23133811458976
2025-11-26,45.170140983343614
2025-11-27,30.11342732222908
2025-11-28,28.858701183802868
2025-11-29,43.91541484491741
2025-11-30,44.54277791413051
2025-12-01,25.094522768524232
2025-12-02,25.094522768524232
2025-12-03,31.995516529868397
2025-12-04,28.858701183802868
2025-12-05,36.387058014360136
2025-12-06,47.05223019098293
2025-12-07,44.54277791413051
2025-12-08,27.603975045376657
2025-12-09,25.094522768524232
2025-12-10,34.50496880672082
2025-12-11,27.603975045376657
2025-12-12,38.269147221999454
2025-12-13,48.30695632940915
2025-12-14,43.288051775704304
2025-12-15,26.349248906950443
2025-12-16,26.349248906950443
2025-12-17,38.89651029121256
2025-12-18,32.6228795990815
2025-12-19,46.42486712176983
2025-12-20,51.13009014086812
2025-12-21,48.30695632940915
2025-12-22,34.50496880672082
2025-12-23,36.387058014360136
2025-12-24,62.73630692131058
2025-12-25,50.81640860626157
2025-12-26,42.66068870649119
2025-12-27,43.91541484491741
2025-12-28,43.91541484491741
2025-12-29,35.13233187593393
2025-12-30,33.877605737507714
2025-12-31,58.34476543681884
2026-01-01,57.717402367605736
2026-01-02,40.15123642963877
2026-01-03,42.03332563727809
2026-01-04,41.405962568064986
2026-01-05,22.585070491671807
2026-01-06,23.212433560884914
2026-01-07,23.83979663009802
2026-01-08,26.349248906950443
2026-01-09,35.75969494514703
2026-01-10,45.797504052556725
2026-01-11,38.89651029121256
2026-01-12,21.957707422458704
2026-01-13,21.330344353245597
2026-01-14,22.585070491671807
2026-01-15,25.094522768524232
2026-01-16,35.75969494514703
2026-01-17,45.170140983343614
2026-01-18,40.778599498851875
2026-01-19,30.740790391442186
2026-01-20,22.585070491671807
2026-01-21,21.957707422458704
2026-01-22,22.585070491671807
2026-01-23,31.995516529868397
2026-01-24,42.03332563727809
2026-01-25,45.797504052556725
2026-01-26,33.877605737507714
2026-01-27,28.23133811458976
2026-01-28,26.97661197616355
2026-01-29,27.603975045376657
2026-01-30,37.64178415278635
2026-01-31,47.05223019098293
2026-02-01,42.03332563727809
2026-02-02,25.094522768524232
2026-02-03,24.467159699311125
2026-02-04,24.467159699311125
2026-02-05,26.349248906950443
2026-02-06,37.64178415278635
2026-02-07,46.42486712176983
2026-02-08,59.599491575245054
2026-02-09,23.83979663009802
2026-02-10,21.330344353245597
2026-02-11,25.094522768524232
2026-02-12,26.349248906950443
2026-02-13,37.01442108357324
2026-02-14,50.189045537048464
2026-02-15,44.54277791413051
2026-02-16,28.858701183802868
2026-02-17,21.957707422458704
2026-02-18,22.585070491671807
2026-02-19,26.349248906950443
2026-02-20,33.25024266829461
2026-02-21,45.797504052556725
2026-02-22,40.778599498851875
2026-02-23,26.97661197616355
2026-02-24,23.212433560884914
2026-02-25,26.349248906950443
2026-02-26,30.11342732222908
2026-02-27,39.52387336042567
2026-02-28,47.05223019098293
2026-03-01,43.288051775704304
2026-03-02,25.72188583773734
2026-03-03,25.094522768524232
2026-03-04,26.349248906950443
2026-03-05,26.349248906950443
2026-03-06,36.387058014360136
2026-03-07,48.30695632940915
2026-03-08,42.03332563727809
2026-03-09,23.83979663009802
2026-03-10,21.957707422458704
2026-03-11,26.97661197616355
2026-03-12,28.858701183802868
2026-03-13,40.15123642963877
2026-03-14,50.81640860626157
2026-03-15,41.405962568064986
2026-03-16,26.349248906950443
2026-03-17,23.212433560884914
2026-03-18,24.467159699311125
2026-03-19,25.72188583773734
2026-03-20,36.387058014360136
2026-03-21,42.03332563727809
2026-03-22,38.89651029121256
2026-03-23,22.585070491671807
2026-03-24,21.957707422458704
2026-03-25,23.83979663009802
2026-03-26,25.72188583773734
2026-03-27,35.75969494514703
2026-03-28,42.03332563727809
2026-03-29,40.778599498851875
2026-03-30,23.83979663009802
2026-03-31,26.97661197616355
2026-04-01,26.349248906950443
2026-04-02,29.48606425301597
2026-04-03,38.89651029121256
2026-04-04,43.91541484491741
2026-04-05,40.778599498851875
2026-04-06,27.603975045376657
2026-04-07,24.467159699311125
2026-04-08,26.97661197616355
2026-04-09,27.603975045376657
2026-04-10,38.89651029121256
2026-04-11,42.66068870649119
2026-04-12,38.89651029121256
2026-04-13,21.957707422458704
2026-04-14,21.330344353245597
2026-04-15,25.094522768524232
2026-04-16,25.094522768524232
2026-04-17,34.50496880672082
2026-04-18,44.54277791413051
2026-04-19,38.269147221999454
2026-04-20,23.83979663009802
2026-04-21,21.957707422458704
2026-04-22,22.585070491671807
2026-04-23,26.97661197616355
2026-04-24,37.01442108357324
2026-04-25,42.66068870649119
2026-04-26,38.269147221999454
2026-04-27,24.467159699311125
2026-04-28,23.83979663009802
2026-04-29,22.585070491671807
2026-04-30,25.094522768524232
2026-05-01,35.13233187593393
2026-05-02,42.03332563727809
2026-05-03,37.64178415278635
2026-05-04,23.212433560884914
2026-05-05,25.094522768524232
2026-05-06,29.48606425301597
2026-05-07,26.349248906950443
2026-05-08,35.75969494514703
2026-05-09,41.405962568064986
2026-05-10,37.64178415278635
2026-05-11,23.212433560884914
2026-05-12,22.585070491671807
2026-05-13,25.72188583773734
2026-05-14,27.603975045376657
2026-05-15,38.269147221999454
2026-05-16,44.54277791413051
2026-05-17,37.01442108357324
2026-05-18,23.212433560884914
2026-05-19,22.585070491671807
2026-05-20,25.094522768524232
2026-05-21,28.23133811458976
2026-05-22,38.269147221999454
2026-05-23,40.778599498851875
2026-05-24,39.52387336042567
2026-05-25,35.13233187593393
2026-05-26,23.83979663009802
2026-05-27,28.858701183802868
2026-05-28,33.25024266829461
2026-05-29,40.778599498851875
2026-05-30,47.05223019098293
2026-05-31,42.03332563727809
