Time,russell_brand
2024-09-30,48.311688311688314
2024-10-01,36.23376623376623
2024-10-02,36.23376623376623
2024-10-03,36.23376623376623
2024-10-04,36.23376623376623
2024-10-05,36.23376623376623
2024-10-06,36.23376623376623
2024-10-07,24.155844155844157
2024-10-08,24.155844155844157
2024-10-09,24.155844155844157
2024-10-10,24.155844155844157
2024-10-11,24.155844155844157
2024-10-12,24.155844155844157
2024-10-13,24.155844155844157
2024-10-14,24.155844155844157
2024-10-15,36.23376623376623
2024-10-16,48.311688311688314
2024-10-17,36.23376623376623
2024-10-18,36.23376623376623
2024-10-19,24.155844155844157
2024-10-20,36.23376623376623
2024-10-21,24.155844155844157
2024-10-22,24.155844155844157
2024-10-23,24.155844155844157
2024-10-24,24.155844155844157
2024-10-25,24.155844155844157
2024-10-26,36.23376623376623
2024-10-27,36.23376623376623
2024-10-28,24.155844155844157
2024-10-29,12.077922077922079
2024-10-30,24.155844155844157
2024-10-31,24.155844155844157
2024-11-01,24.155844155844157
2024-11-02,24.155844155844157
2024-11-03,48.311688311688314
2024-11-04,36.23376623376623
2024-11-05,24.155844155844157
2024-11-06,36.23376623376623
2024-11-07,36.23376623376623
2024-11-08,36.23376623376623
2024-11-09,60.3896103896104
2024-11-10,36.23376623376623
2024-11-11,36.23376623376623
2024-11-12,24.155844155844157
2024-11-13,24.155844155844157
2024-11-14,24.155844155844157
2024-11-15,24.155844155844157
2024-11-16,12.077922077922079
2024-11-17,24.155844155844157
2024-11-18,12.077922077922079
2024-11-19,12.077922077922079
2024-11-20,12.077922077922079
2024-11-21,12.077922077922079
2024-11-22,12.077922077922079
2024-11-23,36.23376623376623
2024-11-24,12.077922077922079
2024-11-25,12.077922077922079
2024-11-26,12.077922077922079
2024-11-27,24.155844155844157
2024-11-28,12.077922077922079
2024-11-29,12.077922077922079
2024-11-30,24.155844155844157
2024-12-01,24.155844155844157
2024-12-02,12.077922077922079
2024-12-03,12.077922077922079
2024-12-04,24.155844155844157
2024-12-05,12.077922077922079
2024-12-06,12.077922077922079
2024-12-07,24.155844155844157
2024-12-08,24.155844155844157
2024-12-09,12.077922077922079
2024-12-10,12.077922077922079
2024-12-11,12.077922077922079
2024-12-12,12.077922077922079
2024-12-13,24.155844155844157
2024-12-14,24.155844155844157
2024-12-15,48.311688311688314
2024-12-16,24.155844155844157
2024-12-17,12.077922077922079
2024-12-18,12.077922077922079
2024-12-19,24.155844155844157
2024-12-20,12.077922077922079
2024-12-21,12.077922077922079
2024-12-22,12.077922077922079
2024-12-23,24.155844155844157
2024-12-24,12.077922077922079
2024-12-25,24.155844155844157
2024-12-26,24.155844155844157
2024-12-27,24.155844155844157
2024-12-28,12.077922077922079
2024-12-29,12.077922077922079
2024-12-30,24.155844155844157
2024-12-31,36.23376623376623
2025-01-01,24.155844155844157
2025-01-02,12.077922077922079
2025-01-03,24.155844155844157
2025-01-04,24.155844155844157
2025-01-05,24.155844155844157
2025-01-06,24.155844155844157
2025-01-07,12.077922077922079
2025-01-08,12.077922077922079
2025-01-09,24.155844155844157
2025-01-10,24.155844155844157
2025-01-11,24.155844155844157
2025-01-12,36.23376623376623
2025-01-13,24.155844155844157
2025-01-14,24.155844155844157
2025-01-15,24.155844155844157
2025-01-16,24.155844155844157
2025-01-17,24.155844155844157
2025-01-18,24.155844155844157
2025-01-19,24.155844155844157
2025-01-20,24.155844155844157
2025-01-21,24.155844155844157
2025-01-22,24.155844155844157
2025-01-23,12.077922077922079
2025-01-24,12.077922077922079
2025-01-25,24.155844155844157
2025-01-26,24.155844155844157
2025-01-27,12.077922077922079
2025-01-28,12.077922077922079
2025-01-29,12.077922077922079
2025-01-30,24.155844155844157
2025-01-31,24.155844155844157
2025-02-01,12.077922077922079
2025-02-02,24.155844155844157
2025-02-03,12.077922077922079
2025-02-04,12.077922077922079
2025-02-05,12.077922077922079
2025-02-06,12.077922077922079
2025-02-07,24.155844155844157
2025-02-08,24.155844155844157
2025-02-09,24.155844155844157
2025-02-10,12.077922077922079
2025-02-11,12.077922077922079
2025-02-12,24.155844155844157
2025-02-13,24.155844155844157
2025-02-14,12.077922077922079
2025-02-15,24.155844155844157
2025-02-16,24.155844155844157
2025-02-17,24.155844155844157
2025-02-18,12.077922077922079
2025-02-19,24.155844155844157
2025-02-20,12.077922077922079
2025-02-21,12.077922077922079
2025-02-22,12.077922077922079
2025-02-23,24.155844155844157
2025-02-24,12.077922077922079
2025-02-25,24.155844155844157
2025-02-26,12.077922077922079
2025-02-27,12.077922077922079
2025-02-28,24.155844155844157
2025-03-01,12.077922077922079
2025-03-02,24.155844155844157
2025-03-03,12.077922077922079
2025-03-04,12.077922077922079
2025-03-05,12.077922077922079
2025-03-06,12.077922077922079
2025-03-07,12.077922077922079
2025-03-08,12.077922077922079
2025-03-09,24.155844155844157
2025-03-10,12.077922077922079
2025-03-11,12.077922077922079
2025-03-12,12.077922077922079
2025-03-13,12.077922077922079
2025-03-14,12.077922077922079
2025-03-15,24.155844155844157
2025-03-16,24.155844155844157
2025-03-17,12.077922077922079
2025-03-18,12.077922077922079
2025-03-19,12.077922077922079
2025-03-20,12.077922077922079
2025-03-21,12.077922077922079
2025-03-22,24.155844155844157
2025-03-23,12.077922077922079
2025-03-24,12.077922077922079
2025-03-25,12.077922077922079
2025-03-26,12.077922077922079
2025-03-27,12.077922077922079
2025-03-28,12.077922077922079
2025-03-29,12.077922077922079
2025-03-30,12.077922077922079
2025-03-31,12.077922077922079
2025-04-01,48.311688311688314
2025-04-02,36.23376623376623
2025-04-03,24.155844155844157
2025-04-04,1207.7922077922078
2025-04-05,615.9740259740261
2025-04-06,265.7142857142857
2025-04-07,144.93506493506493
2025-04-08,108.70129870129871
2025-04-09,60.3896103896104
2025-04-10,48.311688311688314
2025-04-11,36.23376623376623
2025-04-12,60.3896103896104
2025-04-13,36.23376623376623
2025-04-14,36.23376623376623
2025-04-15,34.05974025974026
2025-04-16,38.40779220779221
2025-04-17,35.50909090909091
2025-04-18,23.672727272727272
2025-04-19,36.95844155844156
2025-04-20,47.345454545454544
2025-04-21,28.02077922077922
2025-04-22,22.223376623376623
2025-04-23,13.285714285714286
2025-04-24,11.836363636363636
2025-04-25,22.223376623376623
2025-04-26,14.735064935064935
2025-04-27,26.571428571428573
2025-04-28,22.223376623376623
2025-04-29,14.735064935064935
2025-04-30,16.184415584415586
2025-05-01,22.223376623376623
2025-05-02,101.93766233766235
2025-05-03,62.080519480519484
2025-05-04,39.85714285714286
2025-05-05,26.571428571428573
2025-05-06,22.223376623376623
2025-05-07,23.672727272727272
2025-05-08,14.735064935064935
2025-05-09,14.735064935064935
2025-05-10,22.223376623376623
2025-05-11,22.223376623376623
2025-05-12,11.836363636363636
2025-05-13,14.735064935064935
2025-05-14,14.735064935064935
2025-05-15,11.594805194805195
2025-05-16,20.290909090909093
2025-05-17,11.594805194805195
2025-05-18,20.290909090909093
2025-05-19,17.392207792207792
2025-05-20,14.493506493506494
2025-05-21,8.696103896103896
2025-05-22,11.594805194805195
2025-05-23,17.392207792207792
2025-05-24,26.088311688311688
2025-05-25,20.290909090909093
2025-05-26,31.885714285714286
2025-05-27,17.392207792207792
2025-05-28,20.290909090909093
2025-05-29,14.493506493506494
2025-05-30,37.68311688311688
2025-05-31,23.18961038961039
2025-06-01,23.18961038961039
2025-06-02,17.392207792207792
2025-06-03,14.493506493506494
2025-06-04,14.493506493506494
2025-06-05,11.594805194805195
2025-06-06,17.392207792207792
2025-06-07,11.594805194805195
2025-06-08,14.493506493506494
2025-06-09,14.493506493506494
2025-06-10,11.594805194805195
2025-06-11,14.493506493506494
2025-06-12,17.392207792207792
2025-06-13,17.392207792207792
2025-06-14,23.18961038961039
2025-06-15,23.18961038961039
2025-06-16,17.392207792207792
2025-06-17,17.392207792207792
2025-06-18,11.594805194805195
2025-06-19,17.392207792207792
2025-06-20,17.392207792207792
2025-06-21,17.392207792207792
2025-06-22,17.392207792207792
2025-06-23,14.493506493506494
2025-06-24,11.594805194805195
2025-06-25,20.290909090909093
2025-06-26,31.885714285714286
2025-06-27,26.088311688311688
2025-06-28,20.290909090909093
2025-06-29,17.392207792207792
2025-06-30,14.493506493506494
2025-07-01,11.594805194805195
2025-07-02,17.392207792207792
2025-07-03,11.594805194805195
2025-07-04,17.392207792207792
2025-07-05,20.290909090909093
2025-07-06,17.392207792207792
2025-07-07,11.594805194805195
2025-07-08,11.594805194805195
2025-07-09,14.493506493506494
2025-07-10,11.594805194805195
2025-07-11,14.493506493506494
2025-07-12,20.290909090909093
2025-07-13,23.18961038961039
2025-07-14,14.493506493506494
2025-07-15,23.18961038961039
2025-07-16,17.392207792207792
2025-07-17,26.088311688311688
2025-07-18,14.493506493506494
2025-07-19,20.290909090909093
2025-07-20,20.290909090909093
2025-07-21,20.290909090909093
2025-07-22,17.392207792207792
2025-07-23,14.493506493506494
2025-07-24,17.392207792207792
2025-07-25,20.290909090909093
2025-07-26,20.290909090909093
2025-07-27,20.290909090909093
2025-07-28,14.493506493506494
2025-07-29,14.493506493506494
2025-07-30,20.290909090909093
2025-07-31,23.18961038961039
2025-08-01,20.290909090909093
2025-08-02,14.493506493506494
2025-08-03,11.594805194805195
2025-08-04,11.594805194805195
2025-08-05,17.392207792207792
2025-08-06,20.290909090909093
2025-08-07,14.493506493506494
2025-08-08,17.392207792207792
2025-08-09,20.290909090909093
2025-08-10,20.290909090909093
2025-08-11,20.290909090909093
2025-08-12,8.696103896103896
2025-08-13,14.493506493506494
2025-08-14,8.696103896103896
2025-08-15,14.493506493506494
2025-08-16,11.594805194805195
2025-08-17,14.493506493506494
2025-08-18,5.797402597402598
2025-08-19,11.594805194805195
2025-08-20,5.797402597402598
2025-08-21,8.696103896103896
2025-08-22,14.493506493506494
2025-08-23,14.493506493506494
2025-08-24,14.493506493506494
2025-08-25,8.696103896103896
2025-08-26,8.696103896103896
2025-08-27,17.392207792207792
2025-08-28,8.696103896103896
2025-08-29,8.696103896103896
2025-08-30,8.696103896103896
2025-08-31,11.594805194805195
2025-09-01,14.493506493506494
2025-09-02,8.696103896103896
2025-09-03,5.797402597402598
2025-09-04,17.392207792207792
2025-09-05,11.594805194805195
2025-09-06,11.594805194805195
2025-09-07,11.594805194805195
2025-09-08,14.493506493506494
2025-09-09,11.594805194805195
2025-09-10,17.392207792207792
2025-09-11,34.784415584415584
2025-09-12,20.290909090909093
2025-09-13,20.290909090909093
2025-09-14,28.98701298701299
2025-09-15,20.290909090909093
2025-09-16,20.290909090909093
2025-09-17,17.392207792207792
2025-09-18,20.290909090909093
2025-09-19,23.18961038961039
2025-09-20,26.088311688311688
2025-09-21,26.088311688311688
2025-09-22,17.392207792207792
2025-09-23,20.290909090909093
2025-09-24,20.290909090909093
2025-09-25,20.290909090909093
2025-09-26,17.392207792207792
2025-09-27,14.493506493506494
2025-09-28,20.290909090909093
2025-09-29,17.392207792207792
2025-09-30,17.392207792207792
2025-10-01,17.392207792207792
2025-10-02,20.290909090909093
2025-10-03,20.290909090909093
2025-10-04,17.392207792207792
2025-10-05,17.392207792207792
2025-10-06,20.290909090909093
2025-10-07,11.594805194805195
2025-10-08,17.392207792207792
2025-10-09,17.392207792207792
2025-10-10,17.392207792207792
2025-10-11,14.493506493506494
2025-10-12,14.493506493506494
2025-10-13,17.392207792207792
2025-10-14,17.392207792207792
2025-10-15,11.594805194805195
2025-10-16,26.088311688311688
2025-10-17,60.872727272727275
2025-10-18,43.48051948051948
2025-10-19,28.98701298701299
2025-10-20,17.392207792207792
2025-10-21,14.493506493506494
2025-10-22,17.392207792207792
2025-10-23,17.392207792207792
2025-10-24,14.493506493506494
2025-10-25,14.493506493506494
2025-10-26,14.493506493506494
2025-10-27,14.493506493506494
2025-10-28,8.696103896103896
2025-10-29,11.594805194805195
2025-10-30,14.493506493506494
2025-10-31,11.594805194805195
2025-11-01,11.594805194805195
2025-11-02,14.493506493506494
2025-11-03,14.493506493506494
2025-11-04,11.594805194805195
2025-11-05,11.594805194805195
2025-11-06,11.594805194805195
2025-11-07,11.594805194805195
2025-11-08,20.290909090909093
2025-11-09,20.290909090909093
2025-11-10,11.594805194805195
2025-11-11,11.594805194805195
2025-11-12,20.290909090909093
2025-11-13,14.493506493506494
2025-11-14,17.392207792207792
2025-11-15,23.18961038961039
2025-11-16,14.493506493506494
2025-11-17,11.594805194805195
2025-11-18,11.594805194805195
2025-11-19,17.392207792207792
2025-11-20,8.696103896103896
2025-11-21,17.392207792207792
2025-11-22,17.392207792207792
2025-11-23,14.493506493506494
2025-11-24,14.493506493506494
2025-11-25,17.392207792207792
2025-11-26,20.290909090909093
2025-11-27,20.290909090909093
2025-11-28,14.493506493506494
2025-11-29,14.493506493506494
2025-11-30,14.493506493506494
2025-12-01,11.594805194805195
2025-12-02,11.594805194805195
2025-12-03,8.696103896103896
2025-12-04,8.696103896103896
2025-12-05,11.594805194805195
2025-12-06,20.290909090909093
2025-12-07,17.392207792207792
2025-12-08,20.290909090909093
2025-12-09,28.98701298701299
2025-12-10,14.493506493506494
2025-12-11,17.392207792207792
2025-12-12,17.392207792207792
2025-12-13,17.392207792207792
2025-12-14,17.392207792207792
2025-12-15,14.493506493506494
2025-12-16,17.392207792207792
2025-12-17,11.594805194805195
2025-12-18,14.493506493506494
2025-12-19,63.77142857142857
2025-12-20,63.77142857142857
2025-12-21,49.27792207792208
2025-12-22,43.48051948051948
2025-12-23,202.9090909090909
2025-12-24,289.87012987012986
2025-12-25,78.26493506493507
2025-12-26,43.48051948051948
2025-12-27,28.98701298701299
2025-12-28,26.088311688311688
2025-12-29,17.392207792207792
2025-12-30,23.18961038961039
2025-12-31,20.290909090909093
2026-01-01,23.18961038961039
2026-01-02,14.493506493506494
2026-01-03,20.290909090909093
2026-01-04,20.290909090909093
2026-01-05,11.594805194805195
2026-01-06,20.290909090909093
2026-01-07,11.594805194805195
2026-01-08,11.594805194805195
2026-01-09,11.594805194805195
2026-01-10,11.594805194805195
2026-01-11,11.594805194805195
2026-01-12,11.594805194805195
2026-01-13,14.493506493506494
2026-01-14,14.493506493506494
2026-01-15,11.594805194805195
2026-01-16,11.594805194805195
2026-01-17,11.594805194805195
2026-01-18,14.493506493506494
2026-01-19,8.696103896103896
2026-01-20,17.392207792207792
2026-01-21,23.18961038961039
2026-01-22,17.392207792207792
2026-01-23,14.493506493506494
2026-01-24,14.493506493506494
2026-01-25,14.493506493506494
2026-01-26,14.493506493506494
2026-01-27,17.392207792207792
2026-01-28,11.594805194805195
2026-01-29,11.594805194805195
2026-01-30,17.392207792207792
2026-01-31,11.594805194805195
2026-02-01,20.290909090909093
2026-02-02,14.493506493506494
2026-02-03,20.290909090909093
2026-02-04,14.493506493506494
2026-02-05,14.493506493506494
2026-02-06,20.290909090909093
2026-02-07,14.493506493506494
2026-02-08,20.290909090909093
2026-02-09,17.392207792207792
2026-02-10,11.594805194805195
2026-02-11,11.594805194805195
2026-02-12,17.392207792207792
2026-02-13,20.290909090909093
2026-02-14,17.392207792207792
2026-02-15,20.290909090909093
2026-02-16,17.392207792207792
2026-02-17,14.493506493506494
2026-02-18,11.594805194805195
2026-02-19,14.493506493506494
2026-02-20,17.392207792207792
2026-02-21,20.290909090909093
2026-02-22,17.392207792207792
2026-02-23,14.493506493506494
2026-02-24,31.885714285714286
2026-02-25,28.98701298701299
2026-02-26,20.290909090909093
2026-02-27,23.18961038961039
2026-02-28,17.392207792207792
2026-03-01,17.392207792207792
2026-03-02,11.594805194805195
2026-03-03,17.392207792207792
2026-03-04,14.493506493506494
2026-03-05,17.392207792207792
2026-03-06,17.392207792207792
2026-03-07,14.493506493506494
2026-03-08,17.392207792207792
2026-03-09,17.392207792207792
2026-03-10,17.392207792207792
2026-03-11,255.0857142857143
2026-03-12,31.885714285714286
2026-03-13,17.392207792207792
2026-03-14,26.088311688311688
2026-03-15,23.18961038961039
2026-03-16,11.594805194805195
2026-03-17,23.18961038961039
2026-03-18,28.98701298701299
2026-03-19,23.18961038961039
2026-03-20,17.392207792207792
2026-03-21,20.290909090909093
2026-03-22,26.088311688311688
2026-03-23,14.493506493506494
2026-03-24,11.594805194805195
2026-03-25,17.392207792207792
2026-03-26,17.392207792207792
2026-03-27,17.392207792207792
2026-03-28,17.392207792207792
2026-03-29,20.290909090909093
2026-03-30,20.290909090909093
2026-03-31,17.392207792207792
2026-04-01,23.18961038961039
2026-04-02,20.290909090909093
2026-04-03,14.493506493506494
2026-04-04,23.18961038961039
2026-04-05,31.885714285714286
2026-04-06,17.392207792207792
2026-04-07,17.392207792207792
2026-04-08,11.594805194805195
2026-04-09,14.493506493506494
2026-04-10,14.493506493506494
2026-04-11,14.493506493506494
2026-04-12,20.290909090909093
2026-04-13,17.392207792207792
2026-04-14,23.18961038961039
2026-04-15,23.18961038961039
2026-04-16,20.290909090909093
2026-04-17,46.37922077922078
2026-04-18,60.872727272727275
2026-04-19,37.68311688311688
2026-04-20,37.68311688311688
2026-04-21,20.290909090909093
2026-04-22,43.48051948051948
2026-04-23,197.1116883116883
2026-04-24,113.04935064935066
2026-04-25,150.73246753246752
2026-04-26,127.54285714285714
2026-04-27,89.85974025974026
2026-04-28,63.77142857142857
2026-04-29,46.37922077922078
2026-04-30,31.885714285714286
2026-05-01,37.68311688311688
2026-05-02,40.581818181818186
2026-05-03,37.68311688311688
2026-05-04,26.088311688311688
2026-05-05,28.98701298701299
2026-05-06,26.088311688311688
2026-05-07,17.392207792207792
2026-05-08,20.290909090909093
2026-05-09,20.290909090909093
2026-05-10,20.290909090909093
2026-05-11,23.18961038961039
2026-05-12,23.18961038961039
2026-05-13,23.18961038961039
2026-05-14,17.392207792207792
2026-05-15,14.493506493506494
2026-05-16,20.290909090909093
2026-05-17,20.290909090909093
2026-05-18,17.392207792207792
2026-05-19,11.594805194805195
2026-05-20,14.493506493506494
2026-05-21,11.594805194805195
2026-05-22,17.392207792207792
2026-05-23,8.696103896103896
2026-05-24,23.18961038961039
2026-05-25,23.18961038961039
2026-05-26,14.493506493506494
2026-05-27,14.493506493506494
2026-05-28,20.290909090909093
2026-05-29,17.392207792207792
2026-05-30,20.290909090909093
2026-05-31,23.18961038961039
