Time,dominos
2024-09-28,62.19068202244639
2024-09-29,60.16272499997531
2024-09-30,33.799283707851295
2024-10-01,34.47526938200832
2024-10-02,34.47526938200832
2024-10-03,37.85519775279345
2024-10-04,51.37491123593397
2024-10-05,67.59856741570259
2024-10-06,62.866667696603415
2024-10-07,33.12329803369427
2024-10-08,30.41935533706617
2024-10-09,33.12329803369427
2024-10-10,37.179212078636425
2024-10-11,45.967025842677764
2024-10-12,60.16272499997531
2024-10-13,56.78279662919018
2024-10-14,35.82724073032237
2024-10-15,25.687455617966986
2024-10-16,24.335484269652934
2024-10-17,27.715412640438064
2024-10-18,35.82724073032237
2024-10-19,47.99498286514884
2024-10-20,44.61505449436371
2024-10-21,26.363441292124012
2024-10-22,25.01146994380996
2024-10-23,26.363441292124012
2024-10-24,28.39139831459509
2024-10-25,36.5032264044794
2024-10-26,52.050896910091
2024-10-27,50.02293988761992
2024-10-28,27.039426966281038
2024-10-29,27.039426966281038
2024-10-30,27.715412640438064
2024-10-31,47.99498286514884
2024-11-01,50.698925561776946
2024-11-02,52.726882584248024
2024-11-03,47.99498286514884
2024-11-04,25.687455617966986
2024-11-05,26.363441292124012
2024-11-06,19.60358455055375
2024-11-07,23.659498595495908
2024-11-08,34.47526938200832
2024-11-09,50.698925561776946
2024-11-10,45.29104016852074
2024-11-11,27.039426966281038
2024-11-12,24.335484269652934
2024-11-13,24.335484269652934
2024-11-14,25.01146994380996
2024-11-15,35.82724073032237
2024-11-16,52.726882584248024
2024-11-17,47.318997190991816
2024-11-18,22.983512921338882
2024-11-19,20.955555898867804
2024-11-20,22.983512921338882
2024-11-21,23.659498595495908
2024-11-22,33.12329803369427
2024-11-23,45.29104016852074
2024-11-24,43.939068820206685
2024-11-25,26.363441292124012
2024-11-26,25.01146994380996
2024-11-27,35.15125505616535
2024-11-28,37.85519775279345
2024-11-29,30.41935533706617
2024-11-30,41.23512612357858
2024-12-01,41.23512612357858
2024-12-02,24.335484269652934
2024-12-03,20.279570224710778
2024-12-04,21.63154157302483
2024-12-05,24.335484269652934
2024-12-06,35.15125505616535
2024-12-07,47.99498286514884
2024-12-08,46.64301151683479
2024-12-09,22.983512921338882
2024-12-10,20.955555898867804
2024-12-11,20.955555898867804
2024-12-12,23.659498595495908
2024-12-13,33.12329803369427
2024-12-14,46.64301151683479
2024-12-15,43.939068820206685
2024-12-16,24.335484269652934
2024-12-17,23.659498595495908
2024-12-18,25.687455617966986
2024-12-19,29.743369662909142
2024-12-20,39.88315477526453
2024-12-21,45.967025842677764
2024-12-22,45.29104016852074
2024-12-23,35.15125505616535
2024-12-24,50.698925561776946
2024-12-25,56.106810955033154
2024-12-26,43.26308314604966
2024-12-27,41.23512612357858
2024-12-28,44.61505449436371
2024-12-29,43.26308314604966
2024-12-30,33.12329803369427
2024-12-31,46.64301151683479
2025-01-01,60.83871067413234
2025-01-02,31.095341011223194
2025-01-03,29.743369662909142
2025-01-04,42.58709747189263
2025-01-05,39.88315477526453
2025-01-06,27.039426966281038
2025-01-07,22.983512921338882
2025-01-08,22.307527247181856
2025-01-09,25.687455617966986
2025-01-10,33.12329803369427
2025-01-11,43.26308314604966
2025-01-12,41.23512612357858
2025-01-13,21.63154157302483
2025-01-14,24.335484269652934
2025-01-15,25.01146994380996
2025-01-16,27.039426966281038
2025-01-17,38.53118342695048
2025-01-18,52.050896910091
2025-01-19,49.346954213462894
2025-01-20,35.82724073032237
2025-01-21,25.01146994380996
2025-01-22,26.363441292124012
2025-01-23,25.01146994380996
2025-01-24,33.799283707851295
2025-01-25,41.91111179773561
2025-01-26,41.91111179773561
2025-01-27,22.307527247181856
2025-01-28,21.63154157302483
2025-01-29,21.63154157302483
2025-01-30,22.983512921338882
2025-01-31,29.743369662909142
2025-02-01,43.939068820206685
2025-02-02,39.2071691011075
2025-02-03,20.955555898867804
2025-02-04,20.279570224710778
2025-02-05,20.955555898867804
2025-02-06,23.659498595495908
2025-02-07,29.067383988752116
2025-02-08,41.91111179773561
2025-02-09,58.13476797750423
2025-02-10,21.63154157302483
2025-02-11,21.63154157302483
2025-02-12,24.335484269652934
2025-02-13,26.363441292124012
2025-02-14,39.88315477526453
2025-02-15,50.698925561776946
2025-02-16,50.02293988761992
2025-02-17,31.095341011223194
2025-02-18,23.659498595495908
2025-02-19,25.687455617966986
2025-02-20,29.743369662909142
2025-02-21,39.2071691011075
2025-02-22,51.37491123593397
2025-02-23,50.698925561776946
2025-02-24,29.067383988752116
2025-02-25,25.01146994380996
2025-02-26,28.39139831459509
2025-02-27,30.41935533706617
2025-02-28,40.559140449421555
2025-03-01,53.40286825840505
2025-03-02,58.13476797750423
2025-03-03,31.77132668538022
2025-03-04,26.363441292124012
2025-03-05,27.715412640438064
2025-03-06,29.067383988752116
2025-03-07,35.82724073032237
2025-03-08,48.67096853930587
2025-03-09,48.67096853930587
2025-03-10,23.659498595495908
2025-03-11,23.659498595495908
2025-03-12,24.335484269652934
2025-03-13,27.039426966281038
2025-03-14,41.23512612357858
2025-03-15,51.37491123593397
2025-03-16,43.26308314604966
2025-03-17,24.335484269652934
2025-03-18,24.335484269652934
2025-03-19,29.067383988752116
2025-03-20,30.41935533706617
2025-03-21,38.53118342695048
2025-03-22,49.346954213462894
2025-03-23,50.698925561776946
2025-03-24,23.659498595495908
2025-03-25,22.983512921338882
2025-03-26,25.01146994380996
2025-03-27,25.01146994380996
2025-03-28,35.82724073032237
2025-03-29,46.64301151683479
2025-03-30,45.967025842677764
2025-03-31,25.01146994380996
2025-04-01,22.983512921338882
2025-04-02,21.63154157302483
2025-04-03,25.687455617966986
2025-04-04,33.12329803369427
2025-04-05,48.67096853930587
2025-04-06,44.61505449436371
2025-04-07,22.983512921338882
2025-04-08,20.955555898867804
2025-04-09,22.307527247181856
2025-04-10,25.687455617966986
2025-04-11,34.47526938200832
2025-04-12,44.61505449436371
2025-04-13,41.91111179773561
2025-04-14,22.307527247181856
2025-04-15,21.400283316076372
2025-04-16,22.98351292133888
2025-04-17,26.487964968942407
2025-04-18,37.97972142961185
2025-04-19,44.04580340033674
2025-04-20,48.19066292872061
2025-04-21,28.409187411283433
2025-04-22,22.98351292133888
2025-04-23,26.185550325240584
2025-04-24,27.76877993050309
2025-04-25,36.39649182434934
2025-04-26,47.88824828501878
2025-04-27,48.52865576579912
2025-04-28,25.545142844460244
2025-04-29,22.98351292133888
2025-04-30,23.62392040211922
2025-05-01,24.9047353636799
2025-05-02,34.47526938200832
2025-05-03,45.32661836189742
2025-05-04,43.4053959195564
2025-05-05,21.7026979597782
2025-05-06,21.400283316076372
2025-05-07,20.42188299821752
2025-05-08,23.28592756504071
2025-05-09,31.611224815185132
2025-05-10,42.76498843877606
2025-05-11,37.33931394883151
2025-05-12,22.98351292133888
2025-05-13,20.42188299821752
2025-05-14,20.11946835451569
2025-05-15,22.98351292133888
2025-05-16,32.660781519797354
2025-05-17,46.57185513008141
2025-05-18,45.96702584267776
2025-05-19,22.98351292133888
2025-05-20,21.169025059127915
2025-05-21,24.19317149614619
2025-05-22,24.19317149614619
2025-05-23,33.26561080720101
2025-05-24,37.499415819026595
2025-05-25,42.94287940565948
2025-05-26,37.499415819026595
2025-05-27,22.98351292133888
2025-05-28,24.19317149614619
2025-05-29,26.007659358357152
2025-05-30,32.660781519797354
2025-05-31,43.54770869306314
2025-06-01,39.91873296864121
2025-06-02,24.19317149614619
2025-06-03,26.007659358357152
2025-06-04,27.822147220568116
2025-06-05,30.241464370182737
2025-06-06,41.12839154344852
2025-06-07,48.38634299229238
2025-06-08,45.96702584267776
2025-06-09,25.4028300709535
2025-06-10,22.98351292133888
2025-06-11,26.612488645760806
2025-06-12,30.84629365758639
2025-06-13,33.87044009460466
2025-06-14,39.91873296864121
2025-06-15,36.28975724421928
2025-06-16,24.19317149614619
2025-06-17,24.19317149614619
2025-06-18,26.007659358357152
2025-06-19,27.822147220568116
2025-06-20,38.10424510643025
2025-06-21,42.94287940565948
2025-06-22,42.33805011825583
2025-06-23,26.007659358357152
2025-06-24,24.19317149614619
2025-06-25,23.588342208742535
2025-06-26,28.426976507971773
2025-06-27,35.68492795681563
2025-06-28,44.75736726787045
2025-06-29,45.3621965552741
2025-06-30,26.612488645760806
2025-07-01,24.798000783549842
2025-07-02,27.822147220568116
2025-07-03,32.660781519797354
2025-07-04,47.17668441748507
2025-07-05,46.57185513008141
2025-07-06,46.57185513008141
2025-07-07,30.84629365758639
2025-07-08,29.031805795375426
2025-07-09,30.84629365758639
2025-07-10,32.0559522323937
2025-07-11,41.733220830852176
2025-07-12,55.03946515373258
2025-07-13,46.57185513008141
2025-07-14,30.241464370182737
2025-07-15,27.822147220568116
2025-07-16,29.031805795375426
2025-07-17,31.451122944990047
2025-07-18,41.12839154344852
2025-07-19,52.015318716714305
2025-07-20,47.781513704888724
2025-07-21,30.84629365758639
2025-07-22,27.822147220568116
2025-07-23,30.241464370182737
2025-07-24,31.451122944990047
2025-07-25,40.52356225604487
2025-07-26,47.781513704888724
2025-07-27,47.17668441748507
2025-07-28,30.84629365758639
2025-07-29,28.426976507971773
2025-07-30,29.63663508277908
2025-07-31,35.080098669411974
2025-08-01,43.54770869306314
2025-08-02,53.22497729152161
2025-08-03,48.38634299229238
2025-08-04,29.63663508277908
2025-08-05,26.007659358357152
2025-08-06,25.4028300709535
2025-08-07,29.63663508277908
2025-08-08,36.28975724421928
2025-08-09,45.96702584267776
2025-08-10,42.94287940565948
2025-08-11,26.007659358357152
2025-08-12,23.588342208742535
2025-08-13,24.798000783549842
2025-08-14,26.007659358357152
2025-08-15,38.10424510643025
2025-08-16,43.54770869306314
2025-08-17,42.33805011825583
2025-08-18,22.378683633935225
2025-08-19,22.378683633935225
2025-08-20,22.98351292133888
2025-08-21,25.4028300709535
2025-08-22,35.080098669411974
2025-08-23,44.152537980466796
2025-08-24,42.33805011825583
2025-08-25,26.612488645760806
2025-08-26,24.798000783549842
2025-08-27,26.007659358357152
2025-08-28,30.84629365758639
2025-08-29,39.91873296864121
2025-08-30,49.596001567099684
2025-08-31,46.57185513008141
2025-09-01,43.54770869306314
2025-09-02,24.19317149614619
2025-09-03,24.798000783549842
2025-09-04,28.426976507971773
2025-09-05,35.68492795681563
2025-09-06,48.38634299229238
2025-09-07,44.152537980466796
2025-09-08,22.98351292133888
2025-09-09,21.169025059127915
2025-09-10,21.77385434653157
2025-09-11,25.4028300709535
2025-09-12,33.87044009460466
2025-09-13,48.38634299229238
2025-09-14,45.3621965552741
2025-09-15,21.169025059127915
2025-09-16,19.959366484320604
2025-09-17,21.169025059127915
2025-09-18,24.19317149614619
2025-09-19,33.87044009460466
2025-09-20,46.57185513008141
2025-09-21,42.33805011825583
2025-09-22,22.378683633935225
2025-09-23,26.007659358357152
2025-09-24,21.169025059127915
2025-09-25,22.98351292133888
2025-09-26,32.0559522323937
2025-09-27,42.94287940565948
2025-09-28,39.91873296864121
2025-09-29,21.77385434653157
2025-09-30,18.749707909513297
2025-10-01,21.169025059127915
2025-10-02,24.19317149614619
2025-10-03,30.84629365758639
2025-10-04,43.54770869306314
2025-10-05,38.7090743938339
2025-10-06,20.56419577172426
2025-10-07,19.35453719691695
2025-10-08,19.959366484320604
2025-10-09,22.98351292133888
2025-10-10,30.241464370182737
2025-10-11,44.152537980466796
2025-10-12,39.91873296864121
2025-10-13,23.588342208742535
2025-10-14,20.56419577172426
2025-10-15,20.56419577172426
2025-10-16,22.98351292133888
2025-10-17,29.63663508277908
2025-10-18,41.733220830852176
2025-10-19,36.894586531622934
2025-10-20,20.56419577172426
2025-10-21,19.35453719691695
2025-10-22,19.959366484320604
2025-10-23,23.588342208742535
2025-10-24,32.0559522323937
2025-10-25,43.54770869306314
2025-10-26,40.52356225604487
2025-10-27,21.169025059127915
2025-10-28,19.35453719691695
2025-10-29,22.378683633935225
2025-10-30,21.77385434653157
2025-10-31,42.94287940565948
2025-11-01,59.27327016555816
2025-11-02,39.91873296864121
2025-11-03,21.169025059127915
2025-11-04,19.35453719691695
2025-11-05,21.169025059127915
2025-11-06,26.007659358357152
2025-11-07,35.68492795681563
2025-11-08,45.96702584267776
2025-11-09,39.91873296864121
2025-11-10,21.169025059127915
2025-11-11,24.798000783549842
2025-11-12,20.56419577172426
2025-11-13,22.378683633935225
2025-11-14,33.26561080720101
2025-11-15,42.94287940565948
2025-11-16,41.12839154344852
2025-11-17,20.56419577172426
2025-11-18,20.56419577172426
2025-11-19,20.56419577172426
2025-11-20,22.378683633935225
2025-11-21,29.031805795375426
2025-11-22,38.7090743938339
2025-11-23,37.499415819026595
2025-11-24,24.798000783549842
2025-11-25,22.98351292133888
2025-11-26,30.84629365758639
2025-11-27,31.451122944990047
2025-11-28,27.217317933164463
2025-11-29,39.313903681237555
2025-11-30,42.94287940565948
2025-12-01,22.98351292133888
2025-12-02,24.19317149614619
2025-12-03,23.588342208742535
2025-12-04,26.612488645760806
2025-12-05,36.28975724421928
2025-12-06,47.781513704888724
2025-12-07,47.781513704888724
2025-12-08,25.4028300709535
2025-12-09,22.98351292133888
2025-12-10,22.98351292133888
2025-12-11,24.0893207767124
2025-12-12,30.1116509708905
2025-12-13,43.12498906009516
2025-12-14,40.582804370994594
2025-12-15,23.45377460443726
2025-12-16,21.88026761618515
2025-12-17,23.151359960735434
2025-12-18,25.995959293537823
2025-12-19,35.19602034909163
2025-12-20,43.7605352323703
2025-12-21,39.31171202644431
2025-12-22,28.538143982638392
2025-12-23,31.080328671738954
2025-12-24,47.54309538114966
2025-12-25,59.28534112580403
2025-12-26,44.062949876072125
2025-12-27,40.88521901469642
2025-12-28,45.96958839289755
2025-12-29,29.47610479861536
2025-12-30,30.747197143165643
2025-12-31,45.33404222062241
2026-01-01,60.55643347035432
2026-01-02,39.31171202644431
2026-01-03,39.31171202644431
2026-01-04,40.582804370994594
2026-01-05,21.24472144391001
2026-01-06,21.24472144391001
2026-01-07,21.547136087611836
2026-01-08,20.609175271634868
2026-01-09,27.902597810363247
2026-01-10,40.64204648594432
2026-01-11,37.31073120021118
2026-01-12,19.321628657252216
2026-01-13,19.987891714398845
2026-01-14,19.321628657252216
2026-01-15,20.65415477154547
2026-01-16,27.98304840015838
2026-01-17,40.64204648594432
2026-01-18,39.30952037165106
2026-01-19,26.650522285865126
2026-01-20,19.321628657252216
2026-01-21,19.321628657252216
2026-01-22,19.987891714398845
2026-01-23,28.64931145730501
2026-01-24,39.97578342879769
2026-01-25,43.97336177167746
2026-01-26,36.64446814306455
2026-01-27,29.31557451445164
2026-01-28,27.98304840015838
2026-01-29,28.64931145730501
2026-01-30,37.31073120021118
2026-01-31,51.30225540029037
2026-02-01,49.30346622885048
2026-02-02,25.31799617157187
2026-02-03,19.987891714398845
2026-02-04,21.98668088583873
2026-02-05,23.98547005727861
2026-02-06,33.31315285733141
2026-02-07,41.97457260023757
2026-02-08,55.96609680031676
2026-02-09,21.98668088583873
2026-02-10,19.321628657252216
2026-02-11,20.65415477154547
2026-02-12,22.652943942985356
2026-02-13,31.31436368589152
2026-02-14,42.6408356573842
2026-02-15,39.97578342879769
2026-02-16,25.984259228718496
2026-02-17,19.987891714398845
2026-02-18,19.987891714398845
2026-02-19,21.3204178286921
2026-02-20,29.981837571598266
2026-02-21,41.97457260023757
2026-02-22,37.31073120021118
2026-02-23,25.984259228718496
2026-02-24,24.65173311442524
2026-02-25,22.652943942985356
2026-02-26,24.65173311442524
2026-02-27,33.97941591447803
2026-02-28,44.63962482882408
2026-03-01,42.6408356573842
2026-03-02,23.98547005727861
2026-03-03,22.652943942985356
2026-03-04,22.652943942985356
2026-03-05,23.98547005727861
2026-03-06,34.64567897162466
2026-03-07,47.97094011455722
2026-03-08,45.30588788597071
2026-03-09,23.319207000131986
2026-03-10,21.3204178286921
2026-03-11,23.98547005727861
2026-03-12,27.316785343011755
2026-03-13,38.64325731450443
2026-03-14,50.63599234314374
2026-03-15,44.63962482882408
2026-03-16,25.984259228718496
2026-03-17,25.31799617157187
2026-03-18,26.650522285865126
2026-03-19,24.65173311442524
2026-03-20,37.9769942573578
2026-03-21,47.97094011455722
2026-03-22,43.30709871453083
2026-03-23,24.65173311442524
2026-03-24,23.319207000131986
2026-03-25,22.652943942985356
2026-03-26,27.316785343011755
2026-03-27,35.31194202877129
2026-03-28,46.63841400026397
2026-03-29,43.30709871453083
2026-03-30,24.65173311442524
2026-03-31,25.31799617157187
2026-04-01,25.31799617157187
2026-04-02,30.648100628744896
2026-04-03,35.31194202877129
2026-04-04,43.30709871453083
2026-04-05,43.97336177167746
2026-04-06,26.650522285865126
2026-04-07,21.98668088583873
2026-04-08,22.652943942985356
2026-04-09,24.65173311442524
2026-04-10,35.31194202877129
2026-04-11,44.63962482882408
2026-04-12,43.30709871453083
2026-04-13,22.652943942985356
2026-04-14,21.3204178286921
2026-04-15,22.652943942985356
2026-04-16,22.652943942985356
2026-04-17,33.31315285733141
2026-04-18,44.63962482882408
2026-04-19,41.30830954309094
2026-04-20,25.984259228718496
2026-04-21,23.319207000131986
2026-04-22,24.65173311442524
2026-04-23,28.64931145730501
2026-04-24,55.96609680031676
2026-04-25,66.62630571466282
2026-04-26,47.97094011455722
2026-04-27,27.316785343011755
2026-04-28,23.319207000131986
2026-04-29,22.652943942985356
2026-04-30,25.984259228718496
2026-05-01,35.97820508591792
2026-05-02,43.30709871453083
2026-05-03,41.30830954309094
2026-05-04,21.98668088583873
2026-05-05,21.3204178286921
2026-05-06,23.319207000131986
2026-05-07,25.984259228718496
2026-05-08,35.97820508591792
2026-05-09,43.97336177167746
2026-05-10,38.64325731450443
2026-05-11,21.3204178286921
2026-05-12,21.98668088583873
2026-05-13,21.98668088583873
2026-05-14,23.319207000131986
2026-05-15,30.648100628744896
2026-05-16,43.30709871453083
2026-05-17,37.31073120021118
2026-05-18,21.98668088583873
2026-05-19,22.652943942985356
2026-05-20,21.3204178286921
2026-05-21,25.31799617157187
2026-05-22,33.31315285733141
2026-05-23,43.30709871453083
2026-05-24,39.97578342879769
2026-05-25,35.97820508591792
2026-05-26,22.652943942985356
2026-05-27,23.319207000131986
2026-05-28,25.31799617157187
2026-05-29,32.64688980018478
2026-05-30,42.6408356573842
2026-05-31,37.9769942573578
