Time,tampa_bay_lightning
2024-10-29,5.959439273813628
2024-10-30,2.7616913707916813
2024-10-31,4.79662185453292
2024-11-01,2.7616913707916813
2024-11-02,4.79662185453292
2024-11-03,3.924508790072389
2024-11-04,2.325634838561416
2024-11-05,2.616339193381593
2024-11-06,2.7616913707916813
2024-11-07,2.7616913707916813
2024-11-08,4.941974031943008
2024-11-09,2.616339193381593
2024-11-10,1.7442261289210619
2024-11-11,1.453521774100885
2024-11-12,2.0349304837412387
2024-11-13,1.8895783063311504
2024-11-14,2.90704354820177
2024-11-15,4.0698609674824775
2024-11-16,3.0523957256118583
2024-11-17,4.505917499712743
2024-11-18,1.8895783063311504
2024-11-19,2.7616913707916813
2024-11-20,4.360565322302655
2024-11-21,2.616339193381593
2024-11-22,3.924508790072389
2024-11-23,2.90704354820177
2024-11-24,3.924508790072389
2024-11-25,2.90704354820177
2024-11-26,4.360565322302655
2024-11-27,2.90704354820177
2024-11-28,5.5233827415833625
2024-11-29,3.924508790072389
2024-11-30,3.4884522578421238
2024-12-01,4.0698609674824775
2024-12-02,1.7442261289210619
2024-12-03,2.0349304837412387
2024-12-04,1.5988739515109733
2024-12-05,2.0349304837412387
2024-12-06,4.0698609674824775
2024-12-07,2.0349304837412387
2024-12-08,3.3431000804320354
2024-12-09,2.0349304837412387
2024-12-10,2.470987015971504
2024-12-11,3.779156612662301
2024-12-12,2.0349304837412387
2024-12-13,3.924508790072389
2024-12-14,2.616339193381593
2024-12-15,5.232678386763186
2024-12-16,2.325634838561416
2024-12-17,3.3431000804320354
2024-12-18,4.651269677122832
2024-12-19,2.90704354820177
2024-12-20,4.505917499712743
2024-12-21,2.90704354820177
2024-12-22,5.0873262093530975
2024-12-23,3.1977479030219467
2024-12-24,4.360565322302655
2024-12-25,2.325634838561416
2024-12-26,2.325634838561416
2024-12-27,2.470987015971504
2024-12-28,3.779156612662301
2024-12-29,8.139721934964955
2024-12-30,3.3431000804320354
2024-12-31,2.0349304837412387
2025-01-01,2.0349304837412387
2025-01-02,2.0349304837412387
2025-01-03,3.924508790072389
2025-01-04,3.0523957256118583
2025-01-05,4.0698609674824775
2025-01-06,3.4884522578421238
2025-01-07,2.7616913707916813
2025-01-08,4.360565322302655
2025-01-09,2.7616913707916813
2025-01-10,4.505917499712743
2025-01-11,2.470987015971504
2025-01-12,4.79662185453292
2025-01-13,3.779156612662301
2025-01-14,2.325634838561416
2025-01-15,4.360565322302655
2025-01-16,2.90704354820177
2025-01-17,4.360565322302655
2025-01-18,3.633804435252212
2025-01-19,4.79662185453292
2025-01-20,2.470987015971504
2025-01-21,4.0698609674824775
2025-01-22,3.633804435252212
2025-01-23,1.8895783063311504
2025-01-24,3.0523957256118583
2025-01-25,6.104791451223717
2025-01-26,4.215213144892566
2025-01-27,2.616339193381593
2025-01-28,3.0523957256118583
2025-01-29,3.779156612662301
2025-01-30,2.325634838561416
2025-01-31,3.4884522578421238
2025-02-01,3.633804435252212
2025-02-02,4.505917499712743
2025-02-03,1.8895783063311504
2025-02-04,2.470987015971504
2025-02-05,4.360565322302655
2025-02-06,2.7616913707916813
2025-02-07,3.779156612662301
2025-02-08,5.5233827415833625
2025-02-09,4.941974031943008
2025-02-10,1.7442261289210619
2025-02-11,1.7442261289210619
2025-02-12,1.5988739515109733
2025-02-13,1.5988739515109733
2025-02-14,1.162817419280708
2025-02-15,1.8895783063311504
2025-02-16,2.325634838561416
2025-02-17,1.453521774100885
2025-02-18,1.3081695966907965
2025-02-19,1.453521774100885
2025-02-20,1.3081695966907965
2025-02-21,3.4884522578421238
2025-02-22,2.0349304837412387
2025-02-23,4.360565322302655
2025-02-24,3.779156612662301
2025-02-25,2.90704354820177
2025-02-26,5.959439273813628
2025-02-27,3.0523957256118583
2025-02-28,4.505917499712743
2025-03-01,5.232678386763186
2025-03-02,3.1977479030219467
2025-03-03,3.0523957256118583
2025-03-04,4.941974031943008
2025-03-05,6.395495806043893
2025-03-06,5.0873262093530975
2025-03-07,8.430426289785132
2025-03-08,7.558313225324602
2025-03-09,2.616339193381593
2025-03-10,2.616339193381593
2025-03-11,2.90704354820177
2025-03-12,4.360565322302655
2025-03-13,2.616339193381593
2025-03-14,3.3431000804320354
2025-03-15,3.3431000804320354
2025-03-16,4.360565322302655
2025-03-17,3.3431000804320354
2025-03-18,3.633804435252212
2025-03-19,2.0349304837412387
2025-03-20,2.470987015971504
2025-03-21,3.4884522578421238
2025-03-22,4.505917499712743
2025-03-23,3.633804435252212
2025-03-24,3.633804435252212
2025-03-25,3.3431000804320354
2025-03-26,3.4884522578421238
2025-03-27,3.3431000804320354
2025-03-28,4.79662185453292
2025-03-29,6.104791451223717
2025-03-30,3.3431000804320354
2025-03-31,1.8895783063311504
2025-04-01,3.1977479030219467
2025-04-02,4.505917499712743
2025-04-03,3.3431000804320354
2025-04-04,3.4884522578421238
2025-04-05,3.779156612662301
2025-04-06,4.505917499712743
2025-04-07,3.0523957256118583
2025-04-08,3.924508790072389
2025-04-09,4.215213144892566
2025-04-10,4.215213144892566
2025-04-11,3.779156612662301
2025-04-12,5.232678386763186
2025-04-13,4.651269677122832
2025-04-14,4.215213144892566
2025-04-15,4.941974031943008
2025-04-16,6.9769045156842475
2025-04-17,4.79662185453292
2025-04-18,4.941974031943008
2025-04-19,3.4884522578421238
2025-04-20,3.779156612662301
2025-04-21,3.1977479030219467
2025-04-22,6.831552338274159
2025-04-23,14.389865563598761
2025-04-24,7.70366540273469
2025-04-25,9.157187176835574
2025-04-26,10.61070895093646
2025-04-27,6.104791451223717
2025-04-28,6.9769045156842475
2025-04-29,12.50028725726761
2025-04-30,6.540847983453982
2025-05-01,14.535217741008848
2025-05-02,2.325634838561416
2025-05-03,1.8895783063311504
2025-05-04,1.5988739515109733
2025-05-05,1.453521774100885
2025-05-06,1.162817419280708
2025-05-07,1.162817419280708
2025-05-08,0.8721130644605309
2025-05-09,1.0174652418706194
2025-05-10,1.5988739515109733
2025-05-11,1.162817419280708
2025-05-12,1.0174652418706194
2025-05-13,0.8721130644605309
2025-05-14,1.453521774100885
2025-05-15,1.0174652418706194
2025-05-16,1.0174652418706194
2025-05-17,1.3081695966907965
2025-05-18,1.0174652418706194
2025-05-19,1.0174652418706194
2025-05-20,0.43605653223026547
2025-05-21,0.7267608870504425
2025-05-22,0.8721130644605309
2025-05-23,1.0174652418706194
2025-05-24,1.162817419280708
2025-05-25,0.8721130644605309
2025-05-26,1.0174652418706194
2025-05-27,1.0174652418706194
2025-05-28,0.8721130644605309
2025-05-29,1.3081695966907965
2025-05-30,1.0174652418706194
2025-05-31,0.7267608870504425
2025-06-01,0.8721130644605309
2025-06-02,0.8721130644605309
2025-06-03,0.7267608870504425
2025-06-04,1.0174652418706194
2025-06-05,0.8721130644605309
2025-06-06,1.0174652418706194
2025-06-07,1.162817419280708
2025-06-08,0.7267608870504425
2025-06-09,0.7267608870504425
2025-06-10,1.453521774100885
2025-06-11,0.8721130644605309
2025-06-12,0.7267608870504425
2025-06-13,1.0174652418706194
2025-06-14,0.8721130644605309
2025-06-15,1.0174652418706194
2025-06-16,0.581408709640354
2025-06-17,0.581408709640354
2025-06-18,2.90704354820177
2025-06-19,1.162817419280708
2025-06-20,1.3081695966907965
2025-06-21,1.0174652418706194
2025-06-22,0.8721130644605309
2025-06-23,0.8721130644605309
2025-06-24,1.162817419280708
2025-06-25,1.3081695966907965
2025-06-26,1.0174652418706194
2025-06-27,1.7442261289210619
2025-06-28,1.8895783063311504
2025-06-29,1.8895783063311504
2025-06-30,1.3081695966907965
2025-07-01,1.7442261289210619
2025-07-02,1.7442261289210619
2025-07-03,1.0174652418706194
2025-07-04,0.7267608870504425
2025-07-05,1.162817419280708
2025-07-06,0.8721130644605309
2025-07-07,1.0174652418706194
2025-07-08,1.0174652418706194
2025-07-09,1.3081695966907965
2025-07-10,1.162817419280708
2025-07-11,0.43605653223026547
2025-07-12,1.162817419280708
2025-07-13,0.8721130644605309
2025-07-14,1.162817419280708
2025-07-15,0.8721130644605309
2025-07-16,2.325634838561416
2025-07-17,1.453521774100885
2025-07-18,1.162817419280708
2025-07-19,1.0174652418706194
2025-07-20,1.0174652418706194
2025-07-21,1.162817419280708
2025-07-22,0.8721130644605309
2025-07-23,1.0174652418706194
2025-07-24,1.162817419280708
2025-07-25,0.7267608870504425
2025-07-26,0.8721130644605309
2025-07-27,0.7267608870504425
2025-07-28,0.8721130644605309
2025-07-29,1.162817419280708
2025-07-30,1.0174652418706194
2025-07-31,1.0174652418706194
2025-08-01,0.8721130644605309
2025-08-02,1.162817419280708
2025-08-03,0.7267608870504425
2025-08-04,0.8721130644605309
2025-08-05,0.7267608870504425
2025-08-06,0.8721130644605309
2025-08-07,0.7267608870504425
2025-08-08,1.0174652418706194
2025-08-09,0.8721130644605309
2025-08-10,1.0174652418706194
2025-08-11,1.0174652418706194
2025-08-12,1.0174652418706194
2025-08-13,1.162817419280708
2025-08-14,1.162817419280708
2025-08-15,1.162817419280708
2025-08-16,0.8721130644605309
2025-08-17,0.7267608870504425
2025-08-18,1.0174652418706194
2025-08-19,1.162817419280708
2025-08-20,1.0174652418706194
2025-08-21,0.7267608870504425
2025-08-22,0.8721130644605309
2025-08-23,0.7267608870504425
2025-08-24,0.7267608870504425
2025-08-25,0.581408709640354
2025-08-26,0.7267608870504425
2025-08-27,1.0174652418706194
2025-08-28,0.8721130644605309
2025-08-29,0.7267608870504425
2025-08-30,1.0174652418706194
2025-08-31,1.0174652418706194
2025-09-01,1.0174652418706194
2025-09-02,1.0174652418706194
2025-09-03,1.0174652418706194
2025-09-04,1.162817419280708
2025-09-05,0.8721130644605309
2025-09-06,1.162817419280708
2025-09-07,0.7267608870504425
2025-09-08,0.8721130644605309
2025-09-09,0.8721130644605309
2025-09-10,0.7267608870504425
2025-09-11,0.7267608870504425
2025-09-12,1.162817419280708
2025-09-13,1.162817419280708
2025-09-14,1.0174652418706194
2025-09-15,1.162817419280708
2025-09-16,1.162817419280708
2025-09-17,1.0174652418706194
2025-09-18,1.0174652418706194
2025-09-19,1.5988739515109733
2025-09-20,1.453521774100885
2025-09-21,1.162817419280708
2025-09-22,2.470987015971504
2025-09-23,3.0523957256118583
2025-09-24,2.470987015971504
2025-09-25,1.8895783063311504
2025-09-26,2.616339193381593
2025-09-27,4.0698609674824775
2025-09-28,2.7616913707916813
2025-09-29,1.7442261289210619
2025-09-30,2.470987015971504
2025-10-01,2.90704354820177
2025-10-02,2.90704354820177
2025-10-03,3.633804435252212
2025-10-04,3.0523957256118583
2025-10-05,4.505917499712743
2025-10-06,3.1977479030219467
2025-10-07,4.505917499712743
2025-10-08,2.90704354820177
2025-10-09,6.831552338274159
2025-10-10,6.686200160864071
2025-10-11,4.360565322302655
2025-10-12,5.668734918993451
2025-10-13,6.104791451223717
2025-10-14,3.924508790072389
2025-10-15,4.360565322302655
2025-10-16,2.616339193381593
2025-10-17,4.360565322302655
2025-10-18,5.668734918993451
2025-10-19,4.0698609674824775
2025-10-20,2.0349304837412387
2025-10-21,2.1802826611513275
2025-10-22,2.616339193381593
2025-10-23,4.941974031943008
2025-10-24,4.941974031943008
2025-10-25,5.81408709640354
2025-10-26,6.540847983453982
2025-10-27,3.1977479030219467
2025-10-28,2.616339193381593
2025-10-29,3.924508790072389
2025-10-30,3.3431000804320354
2025-10-31,4.79662185453292
2025-11-01,2.470987015971504
2025-11-02,5.378030564173274
2025-11-03,2.90704354820177
2025-11-04,2.470987015971504
2025-11-05,4.505917499712743
2025-11-06,2.616339193381593
2025-11-07,4.0698609674824775
2025-11-08,4.215213144892566
2025-11-09,5.668734918993451
2025-11-10,2.616339193381593
2025-11-11,2.325634838561416
2025-11-12,3.924508790072389
2025-11-13,4.79662185453292
2025-11-14,2.1802826611513275
2025-11-15,4.360565322302655
2025-11-16,6.395495806043893
2025-11-17,3.3431000804320354
2025-11-18,3.924508790072389
2025-11-19,5.5233827415833625
2025-11-20,3.779156612662301
2025-11-21,6.395495806043893
2025-11-22,3.4884522578421238
2025-11-23,5.232678386763186
2025-11-24,3.3431000804320354
2025-11-25,5.232678386763186
2025-11-26,3.633804435252212
2025-11-27,5.232678386763186
2025-11-28,5.378030564173274
2025-11-29,5.5233827415833625
2025-11-30,3.1977479030219467
2025-12-01,2.470987015971504
2025-12-02,3.0523957256118583
2025-12-03,4.215213144892566
2025-12-04,3.633804435252212
2025-12-05,5.378030564173274
2025-12-06,3.924508790072389
2025-12-07,5.668734918993451
2025-12-08,3.4884522578421238
2025-12-09,5.959439273813628
2025-12-10,4.651269677122832
2025-12-11,3.968114443295416
2025-12-12,5.988509709295647
2025-12-13,5.988509709295647
2025-12-14,3.3431000804320354
2025-12-15,3.3431000804320354
2025-12-16,5.050988165000575
2025-12-17,3.0305928990003452
2025-12-18,3.0305928990003452
2025-12-19,4.35329771343215
2025-12-20,3.655607261863725
2025-12-21,6.373692979432381
2025-12-22,3.655607261863725
2025-12-23,5.363495346432265
2025-12-24,2.02039526600023
2025-12-25,1.7078880845685398
2025-12-26,2.957916810295301
2025-12-27,3.5829311731586815
2025-12-28,9.33160978972768
2025-12-29,5.290819257727222
2025-12-30,2.645409628863611
2025-12-31,3.72828335056877
2026-01-01,4.04079053200046
2026-01-02,4.978312076295531
2026-01-03,5.915833620590602
2026-01-04,3.72828335056877
2026-01-05,2.7180857175686546
2026-01-06,3.655607261863725
2026-01-07,6.301016890727336
2026-01-08,3.3431000804320354
2026-01-09,2.7180857175686546
2026-01-10,3.3431000804320354
2026-01-11,4.680340112604849
2026-01-12,3.3431000804320354
2026-01-13,7.020510168907275
2026-01-14,7.020510168907275
2026-01-15,3.008790072388832
2026-01-16,4.346030104561646
2026-01-17,8.023440193036885
2026-01-18,6.686200160864071
2026-01-19,3.3431000804320354
2026-01-20,3.3431000804320354
2026-01-21,5.6832701367344605
2026-01-22,3.6774100884752388
2026-01-23,3.6774100884752388
2026-01-24,9.360680225209698
2026-01-25,6.686200160864071
2026-01-26,5.014650120648053
2026-01-27,7.020510168907275
2026-01-28,4.0117200965184425
2026-01-29,5.014650120648053
2026-01-30,7.020510168907275
2026-01-31,5.014650120648053
2026-02-01,12.703780305641734
2026-02-02,25.40756061128347
2026-02-03,5.6832701367344605
2026-02-04,9.026370217166496
2026-02-05,5.348960128691257
2026-02-06,10.697920257382513
2026-02-07,3.3431000804320354
2026-02-08,2.6744800643456283
2026-02-09,2.3401700563024246
2026-02-10,2.3401700563024246
2026-02-11,1.6715500402160177
2026-02-12,2.3401700563024246
2026-02-13,2.0058600482592213
2026-02-14,2.3401700563024246
2026-02-15,2.3401700563024246
2026-02-16,1.3372400321728142
2026-02-17,2.6744800643456283
2026-02-18,2.0058600482592213
2026-02-19,1.6715500402160177
2026-02-20,2.0058600482592213
2026-02-21,1.6715500402160177
2026-02-22,4.680340112604849
2026-02-23,2.6744800643456283
2026-02-24,2.3401700563024246
2026-02-25,4.346030104561646
2026-02-26,8.692060209123293
2026-02-27,6.017580144777664
2026-02-28,4.680340112604849
2026-03-01,7.3548201769504775
2026-03-02,3.3431000804320354
2026-03-03,4.0117200965184425
2026-03-04,6.351890152820867
2026-03-05,4.680340112604849
2026-03-06,8.357750201080089
2026-03-07,5.014650120648053
2026-03-08,10.029300241296106
2026-03-09,7.3548201769504775
2026-03-10,5.6832701367344605
2026-03-11,6.351890152820867
2026-03-12,5.014650120648053
2026-03-13,5.014650120648053
2026-03-14,4.680340112604849
2026-03-15,5.6832701367344605
2026-03-16,3.3431000804320354
2026-03-17,3.008790072388832
2026-03-18,6.017580144777664
2026-03-19,3.008790072388832
2026-03-20,5.348960128691257
2026-03-21,3.6774100884752388
2026-03-22,7.689130184993681
2026-03-23,5.348960128691257
2026-03-24,4.680340112604849
2026-03-25,7.020510168907275
2026-03-26,5.014650120648053
2026-03-27,6.017580144777664
2026-03-28,7.689130184993681
2026-03-29,8.357750201080089
2026-03-30,4.346030104561646
2026-03-31,4.680340112604849
2026-04-01,5.6832701367344605
2026-04-02,4.680340112604849
2026-04-03,6.351890152820867
2026-04-04,8.357750201080089
2026-04-05,5.6832701367344605
2026-04-06,5.6832701367344605
2026-04-07,6.351890152820867
2026-04-08,5.6832701367344605
2026-04-09,4.346030104561646
2026-04-10,6.686200160864071
2026-04-11,7.3548201769504775
2026-04-12,4.346030104561646
2026-04-13,5.014650120648053
2026-04-14,8.357750201080089
2026-04-15,7.3548201769504775
2026-04-16,8.023440193036885
2026-04-17,5.6832701367344605
2026-04-18,5.6832701367344605
2026-04-19,16.381190394116974
2026-04-20,14.375330345857753
2026-04-21,8.692060209123293
2026-04-22,21.395840514765027
2026-04-23,6.017580144777664
2026-04-24,9.026370217166496
2026-04-25,17.384120418246585
2026-04-26,11.700850281512125
2026-04-27,16.381190394116974
2026-04-28,6.686200160864071
2026-04-29,11.032230265425717
2026-04-30,18.387050442376196
2026-05-01,10.697920257382513
2026-05-02,33.431000804320355
2026-05-03,31.09083074801793
2026-05-04,26.076180627369876
2026-05-05,3.6774100884752388
2026-05-06,3.008790072388832
2026-05-07,2.3401700563024246
2026-05-08,2.0058600482592213
2026-05-09,2.0058600482592213
2026-05-10,2.0058600482592213
2026-05-11,1.6715500402160177
2026-05-12,1.6715500402160177
2026-05-13,1.6715500402160177
2026-05-14,1.6715500402160177
2026-05-15,1.3372400321728142
2026-05-16,1.3372400321728142
2026-05-17,1.0029300241296106
2026-05-18,0.6686200160864071
2026-05-19,1.3372400321728142
2026-05-20,1.0029300241296106
2026-05-21,1.0029300241296106
2026-05-22,1.3372400321728142
2026-05-23,1.0029300241296106
2026-05-24,1.0029300241296106
2026-05-25,1.0029300241296106
2026-05-26,1.0029300241296106
2026-05-27,1.0029300241296106
2026-05-28,1.3372400321728142
2026-05-29,1.0029300241296106
2026-05-30,1.0029300241296106
2026-05-31,1.0029300241296106
