Time,polls_2024
2023-11-19,269.38695263628244
2023-11-20,257.14209115281506
2023-11-21,293.8766756032172
2023-11-22,257.14209115281506
2023-11-23,195.91778373547814
2023-11-24,195.91778373547814
2023-11-25,195.91778373547814
2023-11-26,244.89722966934767
2023-11-27,269.38695263628244
2023-11-28,318.366398570152
2023-11-29,293.8766756032172
2023-11-30,306.1215370866846
2023-12-01,269.38695263628244
2023-12-02,269.38695263628244
2023-12-03,281.63181411974983
2023-12-04,318.366398570152
2023-12-05,293.8766756032172
2023-12-06,281.63181411974983
2023-12-07,465.30473637176055
2023-12-08,293.8766756032172
2023-12-09,269.38695263628244
2023-12-10,293.8766756032172
2023-12-11,257.14209115281506
2023-12-12,281.63181411974983
2023-12-13,244.89722966934767
2023-12-14,330.61126005361933
2023-12-15,293.8766756032172
2023-12-16,306.1215370866846
2023-12-17,293.8766756032172
2023-12-18,367.3458445040215
2023-12-19,342.8561215370867
2023-12-20,551.0187667560323
2023-12-21,391.8355674709563
2023-12-22,367.85458516737475
2023-12-23,349.48729294217367
2023-12-24,289.38572354051286
2023-12-25,217.03929265538466
2023-12-26,295.50815428224655
2023-12-27,361.73215442564106
2023-12-28,403.4664316021008
2023-12-29,367.85458516737475
2023-12-30,289.38572354051286
2023-12-31,361.73215442564106
2024-01-01,337.2424314587063
2024-01-02,355.60972368390736
2024-01-03,421.8337238273019
2024-01-04,337.2424314587063
2024-01-05,409.58886234383453
2024-01-06,337.2424314587063
2024-01-07,415.7112930855682
2024-01-08,421.8337238273019
2024-01-09,427.95615456903556
2024-01-10,512.5474469376312
2024-01-11,705.0970166260811
2024-01-12,434.0785853107693
2024-01-13,481.9352932289627
2024-01-14,560.4041548558246
2024-01-15,578.7714470810257
2024-01-16,1217.6444635637122
2024-01-17,638.8730164826866
2024-01-18,512.5474469376312
2024-01-19,434.0785853107693
2024-01-20,494.18015471243007
2024-01-21,641.0132358250692
2024-01-22,854.6843144334255
2024-01-23,1068.3553930417818
2024-01-24,1210.8027787806861
2024-01-25,498.56585008616486
2024-01-26,356.1184643472606
2024-01-27,356.1184643472606
2024-01-28,356.1184643472606
2024-01-29,427.34215721671274
2024-01-30,427.34215721671274
2024-01-31,427.34215721671274
2024-02-01,498.56585008616486
2024-02-02,427.34215721671274
2024-02-03,356.1184643472606
2024-02-04,498.56585008616486
2024-02-05,427.34215721671274
2024-02-06,427.34215721671274
2024-02-07,498.56585008616486
2024-02-08,427.34215721671274
2024-02-09,356.1184643472606
2024-02-10,498.56585008616486
2024-02-11,356.1184643472606
2024-02-12,498.56585008616486
2024-02-13,498.56585008616486
2024-02-14,356.1184643472606
2024-02-15,356.1184643472606
2024-02-16,356.1184643472606
2024-02-17,356.1184643472606
2024-02-18,356.1184643472606
2024-02-19,569.789542955617
2024-02-20,498.56585008616486
2024-02-21,498.56585008616486
2024-02-22,427.34215721671274
2024-02-23,427.34215721671274
2024-02-24,641.0132358250692
2024-02-25,783.4606215639733
2024-02-26,641.0132358250692
2024-02-27,712.2369286945212
2024-02-28,641.0132358250692
2024-02-29,498.56585008616486
2024-03-01,427.34215721671274
2024-03-02,712.2369286945212
2024-03-03,783.4606215639733
2024-03-04,854.6843144334255
2024-03-05,1495.6975502584946
2024-03-06,1709.368628866851
2024-03-07,641.0132358250692
2024-03-08,641.0132358250692
2024-03-09,498.56585008616486
2024-03-10,569.789542955617
2024-03-11,569.789542955617
2024-03-12,641.0132358250692
2024-03-13,712.2369286945212
2024-03-14,498.56585008616486
2024-03-15,498.56585008616486
2024-03-16,427.34215721671274
2024-03-17,427.34215721671274
2024-03-18,498.56585008616486
2024-03-19,712.2369286945212
2024-03-20,641.0132358250692
2024-03-21,427.34215721671274
2024-03-22,356.1184643472606
2024-03-23,427.34215721671274
2024-03-24,356.1184643472606
2024-03-25,427.34215721671274
2024-03-26,427.34215721671274
2024-03-27,498.56585008616486
2024-03-28,498.56585008616486
2024-03-29,427.34215721671274
2024-03-30,356.1184643472606
2024-03-31,356.1184643472606
2024-04-01,498.56585008616486
2024-04-02,498.56585008616486
2024-04-03,641.0132358250692
2024-04-04,498.56585008616486
2024-04-05,427.34215721671274
2024-04-06,284.8947714778085
2024-04-07,427.34215721671274
2024-04-08,427.34215721671274
2024-04-09,427.34215721671274
2024-04-10,498.56585008616486
2024-04-11,427.34215721671274
2024-04-12,427.34215721671274
2024-04-13,427.34215721671274
2024-04-14,356.1184643472606
2024-04-15,498.56585008616486
2024-04-16,498.56585008616486
2024-04-17,427.34215721671274
2024-04-18,498.56585008616486
2024-04-19,427.34215721671274
2024-04-20,427.34215721671274
2024-04-21,498.56585008616486
2024-04-22,498.56585008616486
2024-04-23,427.34215721671274
2024-04-24,569.789542955617
2024-04-25,498.56585008616486
2024-04-26,427.34215721671274
2024-04-27,498.56585008616486
2024-04-28,569.789542955617
2024-04-29,641.0132358250692
2024-04-30,569.789542955617
2024-05-01,498.56585008616486
2024-05-02,498.56585008616486
2024-05-03,498.56585008616486
2024-05-04,498.56585008616486
2024-05-05,569.789542955617
2024-05-06,569.789542955617
2024-05-07,498.56585008616486
2024-05-08,498.56585008616486
2024-05-09,498.56585008616486
2024-05-10,498.56585008616486
2024-05-11,641.0132358250692
2024-05-12,569.789542955617
2024-05-13,854.6843144334255
2024-05-14,783.4606215639733
2024-05-15,641.0132358250692
2024-05-16,427.34215721671274
2024-05-17,427.34215721671274
2024-05-18,427.34215721671274
2024-05-19,427.34215721671274
2024-05-20,427.34215721671274
2024-05-21,569.789542955617
2024-05-22,498.56585008616486
2024-05-23,569.789542955617
2024-05-24,498.56585008616486
2024-05-25,498.56585008616486
2024-05-26,427.34215721671274
2024-05-27,498.56585008616486
2024-05-28,569.789542955617
2024-05-29,712.2369286945212
2024-05-30,712.2369286945212
2024-05-31,1282.0264716501383
2024-06-01,1709.368628866851
2024-06-02,1495.6975502584946
2024-06-03,1139.579085911234
2024-06-04,1139.579085911234
2024-06-05,854.6843144334255
2024-06-06,641.0132358250692
2024-06-07,783.4606215639733
2024-06-08,569.789542955617
2024-06-09,641.0132358250692
2024-06-10,783.4606215639733
2024-06-11,712.2369286945212
2024-06-12,641.0132358250692
2024-06-13,712.2369286945212
2024-06-14,641.0132358250692
2024-06-15,712.2369286945212
2024-06-16,641.0132358250692
2024-06-17,712.2369286945212
2024-06-18,997.1317001723297
2024-06-19,783.4606215639733
2024-06-20,854.6843144334255
2024-06-21,854.6843144334255
2024-06-22,712.2369286945212
2024-06-23,783.4606215639733
2024-06-24,854.6843144334255
2024-06-25,925.9080073028776
2024-06-26,925.9080073028776
2024-06-27,925.9080073028776
2024-06-28,3347.51356486425
2024-06-29,1566.9212431279466
2024-06-30,1495.6975502584946
2024-07-01,1424.4738573890425
2024-07-02,1424.4738573890425
2024-07-03,1353.2501645195903
2024-07-04,1282.0264716501383
2024-07-05,1139.579085911234
2024-07-06,1282.0264716501383
2024-07-07,1210.8027787806861
2024-07-08,1210.8027787806861
2024-07-09,997.1317001723297
2024-07-10,1210.8027787806861
2024-07-11,1068.3553930417818
2024-07-12,1353.2501645195903
2024-07-13,1068.3553930417818
2024-07-14,1566.9212431279466
2024-07-15,1923.0397074752073
2024-07-16,2207.934478953016
2024-07-17,1994.2634003446594
2024-07-18,1709.368628866851
2024-07-19,1994.2634003446594
2024-07-20,1495.6975502584946
2024-07-21,2635.2766361697286
2024-07-22,2492.8292504308242
2024-07-23,2635.2766361697286
2024-07-24,2564.0529433002766
2024-07-25,2421.6055575613723
2024-07-26,2207.934478953016
2024-07-27,2065.4870932141116
2024-07-28,2207.934478953016
2024-07-29,2635.2766361697286
2024-07-30,2706.5003290391805
2024-07-31,2920.171407647537
2024-08-01,3062.618793386441
2024-08-02,2777.724021908633
2024-08-03,2207.934478953016
2024-08-04,2421.6055575613723
2024-08-05,2136.7107860835636
2024-08-06,3205.0661791253456
2024-08-07,3774.8557220809626
2024-08-08,3489.960950603154
2024-08-09,3276.2898719947975
2024-08-10,3133.842486255893
2024-08-11,3276.2898719947975
2024-08-12,3205.0661791253456
2024-08-13,3205.0661791253456
2024-08-14,2991.3951005169893
2024-08-15,2350.38186469192
2024-08-16,2350.38186469192
2024-08-17,2492.8292504308242
2024-08-18,2599.664789735002
2024-08-19,2564.0529433002766
2024-08-20,2884.559561212811
2024-08-21,3988.526800689319
2024-08-22,3846.0794149504145
2024-08-23,4415.868957906032
2024-08-24,4130.974186428223
2024-08-25,3169.4543326906196
2024-08-26,3846.0794149504145
2024-08-27,2920.171407647537
2024-08-28,2813.335868343359
2024-08-29,2777.7240219086325
2024-08-30,2742.112175473907
2024-08-31,2706.5003290391805
2024-09-01,2706.5003290391805
2024-09-02,2635.2766361697286
2024-09-03,2706.5003290391805
2024-09-04,2706.5003290391805
2024-09-05,2635.2766361697286
2024-09-06,2670.8884826044546
2024-09-07,2599.664789735002
2024-09-08,2706.5003290391805
2024-09-09,2706.5003290391805
2024-09-10,2492.8292504308242
2024-09-11,6944.310054771582
2024-09-12,5270.553272339457
2024-09-13,4130.974186428223
2024-09-14,3917.3031078198665
2024-09-15,3133.842486255893
2024-09-16,3027.0069469517152
2024-09-17,4059.750493558771
2024-09-18,4059.750493558771
2024-09-19,4059.750493558771
2024-09-20,2706.5003290391805
2024-09-21,2706.5003290391805
2024-09-22,2706.5003290391805
2024-09-23,2706.5003290391805
2024-09-24,2706.5003290391805
2024-09-25,2706.5003290391805
2024-09-26,2706.5003290391805
2024-09-27,2706.5003290391805
2024-09-28,2706.5003290391805
2024-09-29,2706.5003290391805
2024-09-30,2706.5003290391805
2024-10-01,2706.5003290391805
2024-10-02,4059.750493558771
2024-10-03,2706.5003290391805
2024-10-04,2706.5003290391805
2024-10-05,2706.5003290391805
2024-10-06,2706.5003290391805
2024-10-07,2706.5003290391805
2024-10-08,2706.5003290391805
2024-10-09,2706.5003290391805
2024-10-10,4059.750493558771
2024-10-11,4059.750493558771
2024-10-12,4059.750493558771
2024-10-13,4059.750493558771
2024-10-14,4059.750493558771
2024-10-15,4059.750493558771
2024-10-16,5413.000658078361
2024-10-17,5413.000658078361
