Time,msnbc
2024-10-24,57.36296296296296
2024-10-25,50.19259259259259
2024-10-26,43.02222222222222
2024-10-27,43.02222222222222
2024-10-28,64.53333333333333
2024-10-29,64.53333333333333
2024-10-30,64.53333333333333
2024-10-31,64.53333333333333
2024-11-01,64.53333333333333
2024-11-02,50.19259259259259
2024-11-03,57.36296296296296
2024-11-04,78.87407407407407
2024-11-05,243.79259259259257
2024-11-06,717.037037037037
2024-11-07,86.04444444444444
2024-11-08,71.7037037037037
2024-11-09,50.19259259259259
2024-11-10,43.02222222222222
2024-11-11,50.19259259259259
2024-11-12,64.53333333333333
2024-11-13,71.7037037037037
2024-11-14,64.53333333333333
2024-11-15,50.19259259259259
2024-11-16,35.85185185185185
2024-11-17,35.85185185185185
2024-11-18,50.19259259259259
2024-11-19,57.36296296296296
2024-11-20,57.36296296296296
2024-11-21,64.53333333333333
2024-11-22,78.87407407407407
2024-11-23,93.21481481481482
2024-11-24,86.04444444444444
2024-11-25,86.04444444444444
2024-11-26,71.7037037037037
2024-11-27,50.19259259259259
2024-11-28,43.02222222222222
2024-11-29,35.85185185185185
2024-11-30,28.68148148148148
2024-12-01,35.85185185185185
2024-12-02,43.02222222222222
2024-12-03,35.85185185185185
2024-12-04,35.85185185185185
2024-12-05,35.85185185185185
2024-12-06,35.85185185185185
2024-12-07,28.68148148148148
2024-12-08,28.68148148148148
2024-12-09,35.85185185185185
2024-12-10,35.85185185185185
2024-12-11,28.68148148148148
2024-12-12,28.68148148148148
2024-12-13,28.68148148148148
2024-12-14,28.68148148148148
2024-12-15,21.51111111111111
2024-12-16,28.68148148148148
2024-12-17,28.68148148148148
2024-12-18,35.85185185185185
2024-12-19,35.85185185185185
2024-12-20,43.02222222222222
2024-12-21,28.68148148148148
2024-12-22,28.68148148148148
2024-12-23,28.68148148148148
2024-12-24,28.68148148148148
2024-12-25,21.51111111111111
2024-12-26,28.68148148148148
2024-12-27,28.68148148148148
2024-12-28,28.68148148148148
2024-12-29,21.51111111111111
2024-12-30,28.68148148148148
2024-12-31,28.68148148148148
2025-01-01,35.85185185185185
2025-01-02,35.85185185185185
2025-01-03,28.68148148148148
2025-01-04,21.51111111111111
2025-01-05,21.51111111111111
2025-01-06,28.68148148148148
2025-01-07,28.68148148148148
2025-01-08,35.85185185185185
2025-01-09,35.85185185185185
2025-01-10,35.85185185185185
2025-01-11,28.68148148148148
2025-01-12,28.68148148148148
2025-01-13,35.85185185185185
2025-01-14,57.36296296296296
2025-01-15,35.85185185185185
2025-01-16,35.85185185185185
2025-01-17,35.85185185185185
2025-01-18,28.68148148148148
2025-01-19,35.85185185185185
2025-01-20,71.7037037037037
2025-01-21,71.7037037037037
2025-01-22,50.19259259259259
2025-01-23,50.19259259259259
2025-01-24,50.19259259259259
2025-01-25,43.02222222222222
2025-01-26,35.85185185185185
2025-01-27,43.02222222222222
2025-01-28,50.19259259259259
2025-01-29,57.36296296296296
2025-01-30,71.7037037037037
2025-01-31,50.19259259259259
2025-02-01,50.19259259259259
2025-02-02,43.02222222222222
2025-02-03,57.36296296296296
2025-02-04,50.19259259259259
2025-02-05,57.36296296296296
2025-02-06,50.19259259259259
2025-02-07,43.02222222222222
2025-02-08,35.85185185185185
2025-02-09,28.68148148148148
2025-02-10,43.02222222222222
2025-02-11,43.02222222222222
2025-02-12,43.02222222222222
2025-02-13,43.02222222222222
2025-02-14,43.02222222222222
2025-02-15,35.85185185185185
2025-02-16,35.85185185185185
2025-02-17,43.02222222222222
2025-02-18,43.02222222222222
2025-02-19,50.19259259259259
2025-02-20,43.02222222222222
2025-02-21,43.02222222222222
2025-02-22,35.85185185185185
2025-02-23,78.87407407407407
2025-02-24,100.38518518518518
2025-02-25,186.42962962962963
2025-02-26,93.21481481481482
2025-02-27,64.53333333333333
2025-02-28,78.87407407407407
2025-03-01,64.53333333333333
2025-03-02,50.19259259259259
2025-03-03,50.19259259259259
2025-03-04,64.53333333333333
2025-03-05,78.87407407407407
2025-03-06,57.36296296296296
2025-03-07,57.36296296296296
2025-03-08,43.02222222222222
2025-03-09,35.85185185185185
2025-03-10,43.02222222222222
2025-03-11,57.36296296296296
2025-03-12,50.19259259259259
2025-03-13,50.19259259259259
2025-03-14,50.19259259259259
2025-03-15,35.85185185185185
2025-03-16,35.85185185185185
2025-03-17,43.02222222222222
2025-03-18,43.02222222222222
2025-03-19,43.02222222222222
2025-03-20,43.02222222222222
2025-03-21,35.85185185185185
2025-03-22,35.85185185185185
2025-03-23,35.85185185185185
2025-03-24,50.19259259259259
2025-03-25,57.36296296296296
2025-03-26,50.19259259259259
2025-03-27,50.19259259259259
2025-03-28,43.02222222222222
2025-03-29,35.85185185185185
2025-03-30,28.68148148148148
2025-03-31,35.85185185185185
2025-04-01,50.19259259259259
2025-04-02,57.36296296296296
2025-04-03,64.53333333333333
2025-04-04,57.36296296296296
2025-04-05,50.19259259259259
2025-04-06,43.02222222222222
2025-04-07,50.19259259259259
2025-04-08,50.19259259259259
2025-04-09,57.36296296296296
2025-04-10,50.19259259259259
2025-04-11,50.19259259259259
2025-04-12,35.85185185185185
2025-04-13,28.68148148148148
2025-04-14,35.85185185185185
2025-04-15,51.668845315904136
2025-04-16,49.138126361655765
2025-04-17,44.2875816993464
2025-04-18,43.02222222222221
2025-04-19,35.64095860566448
2025-04-20,35.64095860566448
2025-04-21,43.02222222222221
2025-04-22,43.02222222222221
2025-04-23,43.02222222222221
2025-04-24,43.02222222222221
2025-04-25,41.75686274509803
2025-04-26,41.75686274509803
2025-04-27,35.64095860566448
2025-04-28,43.02222222222221
2025-04-29,43.02222222222221
2025-04-30,36.906318082788665
2025-05-01,44.2875816993464
2025-05-02,44.2875816993464
2025-05-03,34.3755991285403
2025-05-04,34.3755991285403
2025-05-05,41.75686274509803
2025-05-06,44.2875816993464
2025-05-07,38.17167755991285
2025-05-08,51.668845315904136
2025-05-09,35.64095860566448
2025-05-10,30.790413943355112
2025-05-11,29.525054466230934
2025-05-12,41.75686274509803
2025-05-13,36.906318082788665
2025-05-14,35.64095860566448
2025-05-15,37.96078431372548
2025-05-16,35.43006535947712
2025-05-17,30.368627450980384
2025-05-18,30.368627450980384
2025-05-19,35.43006535947712
2025-05-20,37.96078431372548
2025-05-21,40.49150326797385
2025-05-22,40.49150326797385
2025-05-23,32.89934640522875
2025-05-24,27.83790849673202
2025-05-25,25.307189542483655
2025-05-26,27.83790849673202
2025-05-27,32.89934640522875
2025-05-28,37.96078431372548
2025-05-29,37.96078431372548
2025-05-30,37.96078431372548
2025-05-31,30.368627450980384
2025-06-01,27.83790849673202
2025-06-02,40.49150326797385
2025-06-03,40.49150326797385
2025-06-04,37.96078431372548
2025-06-05,43.02222222222221
2025-06-06,43.02222222222221
2025-06-07,55.67581699346404
2025-06-08,37.96078431372548
2025-06-09,50.61437908496731
2025-06-10,50.61437908496731
2025-06-11,48.08366013071895
2025-06-12,48.08366013071895
2025-06-13,60.73725490196077
2025-06-14,70.86013071895424
2025-06-15,58.2065359477124
2025-06-16,50.61437908496731
2025-06-17,50.61437908496731
2025-06-18,50.61437908496731
2025-06-19,43.02222222222221
2025-06-20,37.96078431372548
2025-06-21,30.368627450980384
2025-06-22,96.1673202614379
2025-06-23,65.7986928104575
2025-06-24,58.2065359477124
2025-06-25,43.02222222222221
2025-06-26,40.49150326797385
2025-06-27,43.02222222222221
2025-06-28,30.368627450980384
2025-06-29,32.89934640522875
2025-06-30,40.49150326797385
2025-07-01,45.552941176470576
2025-07-02,43.02222222222221
2025-07-03,53.145098039215675
2025-07-04,32.89934640522875
2025-07-05,35.43006535947712
2025-07-06,32.89934640522875
2025-07-07,37.96078431372548
2025-07-08,37.96078431372548
2025-07-09,35.43006535947712
2025-07-10,37.96078431372548
2025-07-11,35.43006535947712
2025-07-12,30.368627450980384
2025-07-13,27.83790849673202
2025-07-14,32.89934640522875
2025-07-15,40.49150326797385
2025-07-16,35.43006535947712
2025-07-17,37.96078431372548
2025-07-18,40.49150326797385
2025-07-19,32.89934640522875
2025-07-20,30.368627450980384
2025-07-21,37.96078431372548
2025-07-22,40.49150326797385
2025-07-23,43.02222222222221
2025-07-24,43.02222222222221
2025-07-25,37.96078431372548
2025-07-26,30.368627450980384
2025-07-27,30.368627450980384
2025-07-28,37.96078431372548
2025-07-29,40.49150326797385
2025-07-30,43.02222222222221
2025-07-31,35.43006535947712
2025-08-01,37.96078431372548
2025-08-02,30.368627450980384
2025-08-03,27.83790849673202
2025-08-04,35.43006535947712
2025-08-05,37.96078431372548
2025-08-06,40.49150326797385
2025-08-07,35.43006535947712
2025-08-08,35.43006535947712
2025-08-09,27.83790849673202
2025-08-10,25.307189542483655
2025-08-11,40.49150326797385
2025-08-12,37.96078431372548
2025-08-13,35.43006535947712
2025-08-14,37.96078431372548
2025-08-15,37.96078431372548
2025-08-16,35.43006535947712
2025-08-17,30.368627450980384
2025-08-18,83.51372549019607
2025-08-19,70.86013071895424
2025-08-20,48.08366013071895
2025-08-21,43.02222222222221
2025-08-22,37.96078431372548
2025-08-23,32.89934640522875
2025-08-24,30.368627450980384
2025-08-25,35.43006535947712
2025-08-26,37.96078431372548
2025-08-27,43.02222222222221
2025-08-28,40.49150326797385
2025-08-29,35.43006535947712
2025-08-30,30.368627450980384
2025-08-31,27.83790849673202
2025-09-01,30.368627450980384
2025-09-02,45.552941176470576
2025-09-03,43.02222222222221
2025-09-04,35.43006535947712
2025-09-05,32.89934640522875
2025-09-06,27.83790849673202
2025-09-07,25.307189542483655
2025-09-08,32.89934640522875
2025-09-09,37.96078431372548
2025-09-10,111.35163398692808
2025-09-11,253.07189542483655
2025-09-12,101.22875816993462
2025-09-13,53.145098039215675
2025-09-14,40.49150326797385
2025-09-15,43.02222222222221
2025-09-16,43.02222222222221
2025-09-17,40.49150326797385
2025-09-18,48.08366013071895
2025-09-19,40.49150326797385
2025-09-20,35.43006535947712
2025-09-21,40.49150326797385
2025-09-22,48.08366013071895
2025-09-23,43.02222222222221
2025-09-24,40.49150326797385
2025-09-25,37.96078431372548
2025-09-26,37.96078431372548
2025-09-27,27.83790849673202
2025-09-28,30.368627450980384
2025-09-29,37.96078431372548
2025-09-30,48.08366013071895
2025-10-01,48.08366013071895
2025-10-02,45.552941176470576
2025-10-03,43.02222222222221
2025-10-04,30.368627450980384
2025-10-05,27.83790849673202
2025-10-06,37.96078431372548
2025-10-07,40.49150326797385
2025-10-08,40.49150326797385
2025-10-09,45.552941176470576
2025-10-10,40.49150326797385
2025-10-11,30.368627450980384
2025-10-12,30.368627450980384
2025-10-13,48.08366013071895
2025-10-14,40.49150326797385
2025-10-15,37.96078431372548
2025-10-16,37.96078431372548
2025-10-17,35.43006535947712
2025-10-18,43.02222222222221
2025-10-19,53.145098039215675
2025-10-20,58.2065359477124
2025-10-21,45.552941176470576
2025-10-22,37.96078431372548
2025-10-23,37.96078431372548
2025-10-24,35.43006535947712
2025-10-25,27.83790849673202
2025-10-26,25.307189542483655
2025-10-27,32.89934640522875
2025-10-28,40.49150326797385
2025-10-29,37.96078431372548
2025-10-30,37.96078431372548
2025-10-31,35.43006535947712
2025-11-01,35.43006535947712
2025-11-02,27.83790849673202
2025-11-03,35.43006535947712
2025-11-04,50.61437908496731
2025-11-05,113.88235294117645
2025-11-06,48.08366013071895
2025-11-07,43.02222222222221
2025-11-08,35.43006535947712
2025-11-09,32.89934640522875
2025-11-10,50.61437908496731
2025-11-11,43.02222222222221
2025-11-12,45.552941176470576
2025-11-13,55.67581699346404
2025-11-14,48.08366013071895
2025-11-15,50.61437908496731
2025-11-16,35.43006535947712
2025-11-17,43.02222222222221
2025-11-18,48.08366013071895
2025-11-19,40.49150326797385
2025-11-20,37.96078431372548
2025-11-21,37.96078431372548
2025-11-22,32.89934640522875
2025-11-23,25.307189542483655
2025-11-24,30.368627450980384
2025-11-25,32.89934640522875
2025-11-26,30.368627450980384
2025-11-27,27.83790849673202
2025-11-28,25.307189542483655
2025-11-29,22.776470588235288
2025-11-30,20.245751633986924
2025-12-01,25.307189542483655
2025-12-02,27.83790849673202
2025-12-03,30.368627450980384
2025-12-04,27.83790849673202
2025-12-05,25.307189542483655
2025-12-06,20.245751633986924
2025-12-07,17.71503267973856
2025-12-08,22.776470588235288
2025-12-09,22.776470588235288
2025-12-10,25.307189542483655
2025-12-11,25.316625481910386
2025-12-12,25.7318068166864
2025-12-13,20.709999853781927
2025-12-14,20.917590521169934
2025-12-15,32.641745258879084
2025-12-16,27.619938295974613
2025-12-17,25.7318068166864
2025-12-18,33.67969859581913
2025-12-19,28.03511963075063
2025-12-20,22.390540665682124
2025-12-21,17.57632437016566
2025-12-22,22.390540665682124
2025-12-23,25.939397484074412
2025-12-24,20.294818519005908
2025-12-25,18.19909637232969
2025-12-26,22.390540665682124
2025-12-27,17.57632437016566
2025-12-28,17.368733702777654
2025-12-29,25.109034814522374
2025-12-30,25.7318068166864
2025-12-31,20.087227851617897
2026-01-01,17.57632437016566
2026-01-02,20.50240918639392
2026-01-03,41.00481837278784
2026-01-04,27.827528963362617
2026-01-05,25.7318068166864
2026-01-06,25.7318068166864
2026-01-07,28.450300965526647
2026-01-08,32.641745258879084
2026-01-09,27.827528963362617
2026-01-10,20.75906673880091
2026-01-11,20.343885404024892
2026-01-12,24.495698751785074
2026-01-13,26.156424090889146
2026-01-14,23.665336082233036
2026-01-15,24.910880086561093
2026-01-16,22.419792077904983
2026-01-17,18.68316006492082
2026-01-18,16.19207205626471
2026-01-19,23.665336082233036
2026-01-20,25.741242756113127
2026-01-21,26.986786760441184
2026-01-22,24.495698751785074
2026-01-23,22.419792077904983
2026-01-24,27.81714942999322
2026-01-25,24.910880086561093
2026-01-26,25.326061421337112
2026-01-27,28.647512099545256
2026-01-28,29.477874769097294
2026-01-29,29.062693434321275
2026-01-30,29.89305610387331
2026-01-31,25.741242756113127
2026-02-01,21.589429408352945
2026-02-02,23.25015474745702
2026-02-03,26.156424090889146
2026-02-04,27.401968095217203
2026-02-05,25.741242756113127
2026-02-06,26.571605425665165
2026-02-07,22.834973412681002
2026-02-08,19.513522734472854
2026-02-09,25.326061421337112
2026-02-10,25.326061421337112
2026-02-11,30.30823743864933
2026-02-12,26.156424090889146
2026-02-13,22.834973412681002
2026-02-14,19.513522734472854
2026-02-15,17.852797395368782
2026-02-16,21.17424807357693
2026-02-17,22.004610743128964
2026-02-18,22.419792077904983
2026-02-19,22.834973412681002
2026-02-20,26.571605425665165
2026-02-21,18.68316006492082
2026-02-22,18.68316006492082
2026-02-23,25.741242756113127
2026-02-24,23.25015474745702
2026-02-25,36.5359574602896
2026-02-26,23.25015474745702
2026-02-27,23.665336082233036
2026-02-28,41.51813347760182
2026-03-01,35.29041345596155
2026-03-02,36.120776125513586
2026-03-03,34.875232121185526
2026-03-04,36.5359574602896
2026-03-05,31.553781442977385
2026-03-06,26.156424090889146
2026-03-07,20.343885404024892
2026-03-08,19.928704069248873
2026-03-09,27.401968095217203
2026-03-10,25.741242756113127
2026-03-11,25.741242756113127
2026-03-12,26.571605425665165
2026-03-13,23.25015474745702
2026-03-14,19.928704069248873
2026-03-15,20.343885404024892
2026-03-16,24.495698751785074
2026-03-17,25.326061421337112
2026-03-18,25.741242756113127
2026-03-19,24.910880086561093
2026-03-20,22.419792077904983
2026-03-21,22.004610743128964
2026-03-22,19.09834139969684
2026-03-23,26.156424090889146
2026-03-24,23.25015474745702
2026-03-25,24.910880086561093
2026-03-26,18.2679787301448
2026-03-27,22.834973412681002
2026-03-28,18.2679787301448
2026-03-29,20.343885404024892
2026-03-30,22.419792077904983
2026-03-31,23.665336082233036
2026-04-01,23.665336082233036
2026-04-02,28.232330764769237
2026-04-03,21.17424807357693
2026-04-04,19.513522734472854
2026-04-05,20.343885404024892
2026-04-06,26.156424090889146
2026-04-07,32.38414411252942
2026-04-08,28.647512099545256
2026-04-09,22.834973412681002
2026-04-10,20.343885404024892
2026-04-11,17.852797395368782
2026-04-12,17.437616060592763
2026-04-13,22.419792077904983
2026-04-14,22.004610743128964
2026-04-15,20.75906673880091
2026-04-16,19.09834139969684
2026-04-17,20.75906673880091
2026-04-18,16.19207205626471
2026-04-19,16.60725339104073
2026-04-20,21.589429408352945
2026-04-21,22.834973412681002
2026-04-22,21.589429408352945
2026-04-23,18.68316006492082
2026-04-24,17.852797395368782
2026-04-25,15.361709386712674
2026-04-26,30.30823743864933
2026-04-27,19.513522734472854
2026-04-28,19.513522734472854
2026-04-29,19.09834139969684
2026-04-30,18.2679787301448
2026-05-01,15.776890721488693
2026-05-02,13.700984047608602
2026-05-03,14.116165382384619
2026-05-04,19.513522734472854
2026-05-05,18.2679787301448
2026-05-06,18.68316006492082
2026-05-07,18.2679787301448
2026-05-08,17.852797395368782
2026-05-09,13.285802712832583
2026-05-10,12.040258708504528
2026-05-11,18.2679787301448
2026-05-12,17.852797395368782
2026-05-13,16.60725339104073
2026-05-14,17.022434725816748
2026-05-15,17.437616060592763
2026-05-16,12.870621378056564
2026-05-17,14.116165382384619
2026-05-18,17.022434725816748
2026-05-19,18.2679787301448
2026-05-20,19.513522734472854
2026-05-21,17.437616060592763
2026-05-22,17.852797395368782
2026-05-23,15.776890721488693
2026-05-24,14.946528051936655
2026-05-25,15.361709386712674
2026-05-26,19.513522734472854
2026-05-27,19.513522734472854
2026-05-28,18.68316006492082
2026-05-29,18.68316006492082
2026-05-30,14.116165382384619
2026-05-31,14.946528051936655
