Time,avatar_2
2024-09-16,2.3542798690696563
2024-09-17,2.5153252628450353
2024-09-18,2.5153252628450353
2024-09-19,2.3755849704647556
2024-09-20,3.283896870936574
2024-09-21,3.3537670171267138
2024-09-22,3.144156578556294
2024-09-23,2.724935701415455
2024-09-24,2.4454551166548955
2024-09-25,1.9563640933239164
2024-09-26,2.3755849704647556
2024-09-27,2.724935701415455
2024-09-28,3.0044162861760144
2024-09-29,3.5633774556971334
2024-09-30,2.3755849704647556
2024-10-01,2.235844678084476
2024-10-02,2.4454551166548955
2024-10-03,2.585195409035175
2024-10-04,2.3057148242746157
2024-10-05,3.3537670171267138
2024-10-06,3.4236371633168536
2024-10-07,2.3057148242746157
2024-10-08,2.235844678084476
2024-10-09,2.235844678084476
2024-10-10,2.3057148242746157
2024-10-11,2.165974531894336
2024-10-12,3.214026724746434
2024-10-13,3.3537670171267138
2024-10-14,2.5153252628450353
2024-10-15,3.0742864323661543
2024-10-16,2.235844678084476
2024-10-17,2.4454551166548955
2024-10-18,2.655065555225315
2024-10-19,2.794805847605595
2024-10-20,2.4454551166548955
2024-10-21,3.4236371633168536
2024-10-22,3.0044162861760144
2024-10-23,2.655065555225315
2024-10-24,2.5153252628450353
2024-10-25,2.8646759937957347
2024-10-26,2.5153252628450353
2024-10-27,4.401819209978812
2024-10-28,2.0262342395140562
2024-10-29,2.5153252628450353
2024-10-30,2.3755849704647556
2024-10-31,2.4454551166548955
2024-11-01,2.235844678084476
2024-11-02,2.5153252628450353
2024-11-03,3.4236371633168536
2024-11-04,2.724935701415455
2024-11-05,2.3755849704647556
2024-11-06,1.5371432161830771
2024-11-07,2.235844678084476
2024-11-08,2.724935701415455
2024-11-09,3.0742864323661543
2024-11-10,4.890910233309791
2024-11-11,3.772987894267553
2024-11-12,2.9345461399858745
2024-11-13,3.144156578556294
2024-11-14,2.3755849704647556
2024-11-15,2.096104385704196
2024-11-16,3.144156578556294
2024-11-17,3.842858040457693
2024-11-18,2.9345461399858745
2024-11-19,2.8646759937957347
2024-11-20,3.0742864323661543
2024-11-21,2.585195409035175
2024-11-22,3.6332476018872732
2024-11-23,3.842858040457693
2024-11-24,5.24026096426049
2024-11-25,3.772987894267553
2024-11-26,3.9127281866478327
2024-11-27,3.842858040457693
2024-11-28,4.401819209978812
2024-11-29,4.611429648549231
2024-11-30,4.751169940929511
2024-12-01,5.51974154902105
2024-12-02,2.8646759937957347
2024-12-03,3.214026724746434
2024-12-04,2.8646759937957347
2024-12-05,4.122338625218252
2024-12-06,3.4935073095069935
2024-12-07,3.9127281866478327
2024-12-08,3.772987894267553
2024-12-09,3.3537670171267138
2024-12-10,3.0742864323661543
2024-12-11,3.144156578556294
2024-12-12,3.772987894267553
2024-12-13,3.214026724746434
2024-12-14,4.0524684790281125
2024-12-15,4.122338625218252
2024-12-16,3.4236371633168536
2024-12-17,3.144156578556294
2024-12-18,3.3537670171267138
2024-12-19,3.6332476018872732
2024-12-20,3.9825983328379726
2024-12-21,3.703117748077413
2024-12-22,4.401819209978812
2024-12-23,3.4935073095069935
2024-12-24,3.144156578556294
2024-12-25,5.24026096426049
2024-12-26,4.960780379499931
2024-12-27,4.960780379499931
2024-12-28,4.751169940929511
2024-12-29,5.1005206718802105
2024-12-30,4.681299794739371
2024-12-31,4.122338625218252
2025-01-01,5.17039081807035
2025-01-02,4.890910233309791
2025-01-03,4.471689356168952
2025-01-04,5.31013111045063
2025-01-05,5.38000125664077
2025-01-06,4.331949063788672
2025-01-07,3.9127281866478327
2025-01-08,3.4236371633168536
2025-01-09,2.8646759937957347
2025-01-10,3.0742864323661543
2025-01-11,5.38000125664077
2025-01-12,5.44987140283091
2025-01-13,3.9825983328379726
2025-01-14,3.144156578556294
2025-01-15,3.703117748077413
2025-01-16,3.4935073095069935
2025-01-17,3.283896870936574
2025-01-18,4.192208771408392
2025-01-19,4.331949063788672
2025-01-20,4.401819209978812
2025-01-21,3.4236371633168536
2025-01-22,3.3537670171267138
2025-01-23,2.8646759937957347
2025-01-24,3.214026724746434
2025-01-25,3.772987894267553
2025-01-26,4.0524684790281125
2025-01-27,2.235844678084476
2025-01-28,2.8646759937957347
2025-01-29,2.794805847605595
2025-01-30,2.724935701415455
2025-01-31,2.9345461399858745
2025-02-01,4.122338625218252
2025-02-02,5.31013111045063
2025-02-03,3.3537670171267138
2025-02-04,2.9345461399858745
2025-02-05,3.144156578556294
2025-02-06,3.3537670171267138
2025-02-07,3.144156578556294
2025-02-08,3.842858040457693
2025-02-09,4.611429648549231
2025-02-10,2.585195409035175
2025-02-11,3.0742864323661543
2025-02-12,3.283896870936574
2025-02-13,2.585195409035175
2025-02-14,3.0742864323661543
2025-02-15,4.960780379499931
2025-02-16,6.008832572352029
2025-02-17,5.58961169521119
2025-02-18,4.401819209978812
2025-02-19,4.681299794739371
2025-02-20,4.821040087119651
2025-02-21,5.44987140283091
2025-02-22,6.078702718542169
2025-02-23,6.7075340342534275
2025-02-24,5.44987140283091
2025-02-25,4.471689356168952
2025-02-26,3.772987894267553
2025-02-27,3.3537670171267138
2025-02-28,4.821040087119651
2025-03-01,4.681299794739371
2025-03-02,6.218443010922448
2025-03-03,6.078702718542169
2025-03-04,4.122338625218252
2025-03-05,3.0044162861760144
2025-03-06,3.214026724746434
2025-03-07,3.5633774556971334
2025-03-08,4.751169940929511
2025-03-09,6.218443010922448
2025-03-10,3.6332476018872732
2025-03-11,4.192208771408392
2025-03-12,3.3537670171267138
2025-03-13,3.4236371633168536
2025-03-14,3.703117748077413
2025-03-15,4.960780379499931
2025-03-16,5.1005206718802105
2025-03-17,3.4935073095069935
2025-03-18,3.144156578556294
2025-03-19,3.3537670171267138
2025-03-20,3.214026724746434
2025-03-21,2.8646759937957347
2025-03-22,5.1005206718802105
2025-03-23,3.703117748077413
2025-03-24,3.4935073095069935
2025-03-25,3.6332476018872732
2025-03-26,2.9345461399858745
2025-03-27,2.5153252628450353
2025-03-28,2.5153252628450353
2025-03-29,3.4935073095069935
2025-03-30,3.9825983328379726
2025-03-31,2.724935701415455
2025-04-01,3.144156578556294
2025-04-02,2.724935701415455
2025-04-03,2.9345461399858745
2025-04-04,3.283896870936574
2025-04-05,3.4935073095069935
2025-04-06,4.821040087119651
2025-04-07,3.4935073095069935
2025-04-08,3.144156578556294
2025-04-09,2.3755849704647556
2025-04-10,2.794805847605595
2025-04-11,2.4454551166548955
2025-04-12,3.144156578556294
2025-04-13,4.262078917598532
2025-04-14,3.0742864323661543
2025-04-15,2.7108205203669415
2025-04-16,2.6409503741768017
2025-04-17,2.7108205203669415
2025-04-18,2.675885447271872
2025-04-19,3.510798406291422
2025-04-20,5.4565761138289535
2025-04-21,6.9517266663927035
2025-04-22,3.3710581139111424
2025-04-23,2.9553660320324315
2025-04-24,2.085517999917811
2025-04-25,2.7806906665570814
2025-04-26,2.9553660320324315
2025-04-27,3.4409282601012823
2025-04-28,2.8854958858422917
2025-04-29,2.675885447271872
2025-04-30,2.6409503741768017
2025-05-01,2.675885447271872
2025-05-02,2.920430958937361
2025-05-03,3.580668552481562
2025-05-04,4.066230780550413
2025-05-05,2.675885447271872
2025-05-06,2.8854958858422917
2025-05-07,2.7806906665570814
2025-05-08,2.260193365393161
2025-05-09,2.225258292298091
2025-05-10,3.405993187006212
2025-05-11,4.310776292215902
2025-05-12,5.040884031950243
2025-05-13,2.7108205203669415
2025-05-14,2.6409503741768017
2025-05-15,2.0749316141314265
2025-05-16,2.7665754855085685
2025-05-17,3.4582193568857105
2025-05-18,2.7665754855085685
2025-05-19,2.7665754855085685
2025-05-20,3.4582193568857105
2025-05-21,3.4582193568857105
2025-05-22,3.4582193568857105
2025-05-23,3.4582193568857105
2025-05-24,2.7665754855085685
2025-05-25,3.4582193568857105
2025-05-26,3.4582193568857105
2025-05-27,2.7665754855085685
2025-05-28,2.7665754855085685
2025-05-29,2.7665754855085685
2025-05-30,2.7665754855085685
2025-05-31,4.149863228262853
2025-06-01,4.149863228262853
2025-06-02,2.7665754855085685
2025-06-03,2.7665754855085685
2025-06-04,2.7665754855085685
2025-06-05,2.7665754855085685
2025-06-06,2.7665754855085685
2025-06-07,2.7665754855085685
2025-06-08,4.149863228262853
2025-06-09,5.533150971017137
2025-06-10,2.7665754855085685
2025-06-11,2.7665754855085685
2025-06-12,2.7665754855085685
2025-06-13,2.7665754855085685
2025-06-14,2.7665754855085685
2025-06-15,3.4582193568857105
2025-06-16,3.4582193568857105
2025-06-17,3.4582193568857105
2025-06-18,2.7665754855085685
2025-06-19,3.4582193568857105
2025-06-20,3.4582193568857105
2025-06-21,3.4582193568857105
2025-06-22,3.4582193568857105
2025-06-23,3.4582193568857105
2025-06-24,3.4582193568857105
2025-06-25,4.149863228262853
2025-06-26,4.149863228262853
2025-06-27,2.7665754855085685
2025-06-28,3.4582193568857105
2025-06-29,3.4582193568857105
2025-06-30,2.7665754855085685
2025-07-01,2.7665754855085685
2025-07-02,2.7665754855085685
2025-07-03,2.0749316141314265
2025-07-04,3.4582193568857105
2025-07-05,2.7665754855085685
2025-07-06,4.149863228262853
2025-07-07,3.4582193568857105
2025-07-08,4.841507099639995
2025-07-09,6.224794842394279
2025-07-10,4.149863228262853
2025-07-11,4.841507099639995
2025-07-12,5.533150971017137
2025-07-13,6.224794842394279
2025-07-14,4.149863228262853
2025-07-15,2.7665754855085685
2025-07-16,4.149863228262853
2025-07-17,4.841507099639995
2025-07-18,3.4582193568857105
2025-07-19,7.608082585148563
2025-07-20,8.299726456525706
2025-07-21,6.916438713771421
2025-07-22,10.374658070657132
2025-07-23,8.299726456525706
2025-07-24,6.916438713771421
2025-07-25,7.608082585148563
2025-07-26,8.991370327902848
2025-07-27,8.991370327902848
2025-07-28,15.216165170297126
2025-07-29,17.982740655805696
2025-07-30,13.832877427542842
2025-07-31,11.757945813411416
2025-08-01,9.68301419927999
2025-08-02,8.299726456525706
2025-08-03,8.299726456525706
2025-08-04,6.224794842394279
2025-08-05,5.533150971017137
2025-08-06,5.533150971017137
2025-08-07,5.533150971017137
2025-08-08,4.841507099639995
2025-08-09,5.533150971017137
2025-08-10,6.916438713771421
2025-08-11,5.533150971017137
2025-08-12,4.841507099639995
2025-08-13,3.4582193568857105
2025-08-14,4.149863228262853
2025-08-15,3.4582193568857105
2025-08-16,5.533150971017137
2025-08-17,4.841507099639995
2025-08-18,4.149863228262853
2025-08-19,3.4582193568857105
2025-08-20,2.7665754855085685
2025-08-21,2.7665754855085685
2025-08-22,3.4582193568857105
2025-08-23,4.149863228262853
2025-08-24,5.533150971017137
2025-08-25,2.7665754855085685
2025-08-26,3.4582193568857105
2025-08-27,3.4582193568857105
2025-08-28,2.7665754855085685
2025-08-29,3.4582193568857105
2025-08-30,4.149863228262853
2025-08-31,4.841507099639995
2025-09-01,4.841507099639995
2025-09-02,3.4582193568857105
2025-09-03,2.7665754855085685
2025-09-04,2.7665754855085685
2025-09-05,2.7665754855085685
2025-09-06,2.7665754855085685
2025-09-07,3.4582193568857105
2025-09-08,3.4582193568857105
2025-09-09,2.0749316141314265
2025-09-10,2.0749316141314265
2025-09-11,2.7665754855085685
2025-09-12,2.7665754855085685
2025-09-13,3.4582193568857105
2025-09-14,3.4582193568857105
2025-09-15,2.7665754855085685
2025-09-16,2.0749316141314265
2025-09-17,2.7665754855085685
2025-09-18,2.0749316141314265
2025-09-19,2.7665754855085685
2025-09-20,3.4582193568857105
2025-09-21,4.149863228262853
2025-09-22,2.7665754855085685
2025-09-23,2.7665754855085685
2025-09-24,2.7665754855085685
2025-09-25,4.841507099639995
2025-09-26,7.608082585148563
2025-09-27,8.991370327902848
2025-09-28,10.374658070657132
2025-09-29,4.841507099639995
2025-09-30,5.533150971017137
2025-10-01,5.533150971017137
2025-10-02,8.299726456525706
2025-10-03,9.68301419927999
2025-10-04,8.991370327902848
2025-10-05,8.299726456525706
2025-10-06,5.533150971017137
2025-10-07,6.224794842394279
2025-10-08,4.841507099639995
2025-10-09,4.841507099639995
2025-10-10,4.841507099639995
2025-10-11,4.841507099639995
2025-10-12,4.841507099639995
2025-10-13,4.841507099639995
2025-10-14,3.4582193568857105
2025-10-15,4.149863228262853
2025-10-16,2.7665754855085685
2025-10-17,3.4582193568857105
2025-10-18,4.841507099639995
2025-10-19,5.533150971017137
2025-10-20,3.4582193568857105
2025-10-21,3.4582193568857105
2025-10-22,2.7665754855085685
2025-10-23,2.7665754855085685
2025-10-24,2.7665754855085685
2025-10-25,4.149863228262853
2025-10-26,4.149863228262853
2025-10-27,2.7665754855085685
2025-10-28,2.7665754855085685
2025-10-29,3.4582193568857105
2025-10-30,3.4582193568857105
2025-10-31,3.4582193568857105
2025-11-01,4.149863228262853
2025-11-02,4.841507099639995
2025-11-03,3.4582193568857105
2025-11-04,3.4582193568857105
2025-11-05,4.149863228262853
2025-11-06,3.4582193568857105
2025-11-07,4.149863228262853
2025-11-08,6.224794842394279
2025-11-09,7.608082585148563
2025-11-10,4.841507099639995
2025-11-11,5.533150971017137
2025-11-12,5.533150971017137
2025-11-13,5.533150971017137
2025-11-14,4.841507099639995
2025-11-15,6.916438713771421
2025-11-16,7.608082585148563
2025-11-17,6.224794842394279
2025-11-18,10.374658070657132
2025-11-19,8.299726456525706
2025-11-20,6.916438713771421
2025-11-21,8.991370327902848
2025-11-22,10.374658070657132
2025-11-23,11.757945813411416
2025-11-24,10.374658070657132
2025-11-25,8.299726456525706
2025-11-26,9.68301419927999
2025-11-27,14.524521298919984
2025-11-28,13.1412335561657
2025-11-29,15.907809041674268
2025-11-30,16.59945291305141
2025-12-01,11.757945813411416
2025-12-02,11.757945813411416
2025-12-03,11.066301942034274
2025-12-04,11.066301942034274
2025-12-05,12.449589684788558
2025-12-06,15.216165170297126
2025-12-07,16.59945291305141
2025-12-08,12.449589684788558
2025-12-09,13.832877427542842
2025-12-10,15.907809041674268
2025-12-11,17.291096784428554
2025-12-12,13.832877427542842
2025-12-13,19.36602839855998
2025-12-14,22.82424775544569
2025-12-15,24.207535498199974
2025-12-16,19.36602839855998
2025-12-17,22.82424775544569
2025-12-18,29.049042597839968
2025-12-19,45.64849551089138
2025-12-20,65.7061677808285
2025-12-21,69.16438713771421
2025-12-22,55.33150971017137
2025-12-23,49.10671486777709
2025-12-24,50.49000261053138
2025-12-25,57.4064413243028
2025-12-26,57.4064413243028
2025-12-27,65.7061677808285
2025-12-28,57.4064413243028
2025-12-29,49.10671486777709
2025-12-30,42.88192002538281
2025-12-31,41.49863228262853
2026-01-01,38.73205679711996
2026-01-02,42.190276154005666
2026-01-03,43.57356389675995
2026-01-04,40.80698841125138
2026-01-05,26.97411098370854
2026-01-06,22.132603884068548
2026-01-07,19.36602839855998
2026-01-08,17.291096784428554
2026-01-09,17.291096784428554
2026-01-10,26.2824671123314
2026-01-11,27.665754855085684
2026-01-12,17.291096784428554
2026-01-13,15.907809041674268
2026-01-14,13.1412335561657
2026-01-15,12.449589684788558
2026-01-16,14.524521298919984
2026-01-17,20.05767226993712
2026-01-18,21.440960012691406
2026-01-19,17.982740655805696
2026-01-20,12.449589684788558
2026-01-21,10.374658070657132
2026-01-22,8.991370327902848
2026-01-23,10.374658070657132
2026-01-24,14.524521298919984
2026-01-25,16.59945291305141
2026-01-26,11.066301942034274
2026-01-27,10.374658070657132
2026-01-28,8.299726456525706
2026-01-29,8.299726456525706
2026-01-30,8.299726456525706
2026-01-31,11.066301942034274
2026-02-01,11.066301942034274
2026-02-02,8.299726456525706
2026-02-03,6.224794842394279
2026-02-04,5.533150971017137
2026-02-05,6.224794842394279
2026-02-06,6.224794842394279
2026-02-07,8.299726456525706
2026-02-08,8.299726456525706
2026-02-09,4.841507099639995
2026-02-10,5.533150971017137
2026-02-11,5.533150971017137
2026-02-12,4.841507099639995
2026-02-13,6.224794842394279
2026-02-14,7.608082585148563
2026-02-15,8.299726456525706
2026-02-16,6.916438713771421
2026-02-17,5.533150971017137
2026-02-18,4.841507099639995
2026-02-19,4.841507099639995
2026-02-20,5.533150971017137
2026-02-21,7.608082585148563
2026-02-22,6.916438713771421
2026-02-23,5.533150971017137
2026-02-24,4.841507099639995
2026-02-25,4.149863228262853
2026-02-26,4.841507099639995
2026-02-27,4.841507099639995
2026-02-28,5.533150971017137
2026-03-01,6.916438713771421
2026-03-02,6.916438713771421
2026-03-03,4.841507099639995
2026-03-04,4.841507099639995
2026-03-05,5.533150971017137
2026-03-06,5.533150971017137
2026-03-07,6.916438713771421
2026-03-08,7.608082585148563
2026-03-09,5.533150971017137
2026-03-10,6.224794842394279
2026-03-11,5.533150971017137
2026-03-12,4.841507099639995
2026-03-13,5.533150971017137
2026-03-14,7.608082585148563
2026-03-15,6.916438713771421
2026-03-16,6.224794842394279
2026-03-17,5.533150971017137
2026-03-18,4.841507099639995
2026-03-19,5.533150971017137
2026-03-20,5.533150971017137
2026-03-21,6.224794842394279
2026-03-22,6.916438713771421
2026-03-23,5.533150971017137
2026-03-24,4.841507099639995
2026-03-25,4.149863228262853
2026-03-26,4.149863228262853
2026-03-27,4.841507099639995
2026-03-28,5.533150971017137
2026-03-29,6.224794842394279
2026-03-30,4.841507099639995
2026-03-31,6.224794842394279
2026-04-01,6.916438713771421
2026-04-02,7.608082585148563
2026-04-03,8.299726456525706
2026-04-04,8.299726456525706
2026-04-05,10.374658070657132
2026-04-06,7.608082585148563
2026-04-07,5.533150971017137
2026-04-08,4.841507099639995
2026-04-09,5.533150971017137
2026-04-10,5.533150971017137
2026-04-11,6.916438713771421
2026-04-12,8.299726456525706
2026-04-13,6.224794842394279
2026-04-14,7.608082585148563
2026-04-15,7.608082585148563
2026-04-16,6.916438713771421
2026-04-17,7.608082585148563
2026-04-18,8.991370327902848
2026-04-19,8.299726456525706
2026-04-20,6.224794842394279
2026-04-21,6.916438713771421
2026-04-22,5.533150971017137
2026-04-23,6.224794842394279
2026-04-24,4.149863228262853
2026-04-25,6.916438713771421
2026-04-26,6.224794842394279
2026-04-27,5.533150971017137
2026-04-28,5.533150971017137
2026-04-29,4.841507099639995
2026-04-30,4.841507099639995
2026-05-01,4.149863228262853
2026-05-02,6.224794842394279
2026-05-03,6.916438713771421
2026-05-04,4.149863228262853
2026-05-05,4.149863228262853
2026-05-06,4.149863228262853
2026-05-07,4.149863228262853
2026-05-08,4.841507099639995
2026-05-09,4.841507099639995
2026-05-10,5.533150971017137
2026-05-11,4.841507099639995
2026-05-12,4.149863228262853
2026-05-13,4.841507099639995
2026-05-14,4.149863228262853
2026-05-15,4.149863228262853
2026-05-16,5.533150971017137
2026-05-17,6.224794842394279
2026-05-18,4.841507099639995
2026-05-19,3.4582193568857105
2026-05-20,4.149863228262853
2026-05-21,5.533150971017137
2026-05-22,6.224794842394279
2026-05-23,6.916438713771421
2026-05-24,7.608082585148563
2026-05-25,5.533150971017137
2026-05-26,5.533150971017137
2026-05-27,4.149863228262853
2026-05-28,4.841507099639995
2026-05-29,4.841507099639995
2026-05-30,4.841507099639995
2026-05-31,6.916438713771421
