Time,hilary_duff
2024-11-17,4.048542075247258
2024-11-18,2.9443942365434603
2024-11-19,3.680492795679325
2024-11-20,3.1284188763274265
2024-11-21,4.048542075247258
2024-11-22,3.3124435161113928
2024-11-23,4.416591354815191
2024-11-24,3.864517435463292
2024-11-25,2.9443942365434603
2024-11-26,2.760369596759494
2024-11-27,3.680492795679325
2024-11-28,4.048542075247258
2024-11-29,4.416591354815191
2024-11-30,4.416591354815191
2024-12-01,4.232566715031224
2024-12-02,3.3124435161113928
2024-12-03,3.1284188763274265
2024-12-04,3.496468155895359
2024-12-05,5.152689913951056
2024-12-06,5.152689913951056
2024-12-07,7.729034870926584
2024-12-08,7.729034870926584
2024-12-09,5.152689913951056
2024-12-10,5.7047638333029544
2024-12-11,5.7047638333029544
2024-12-12,4.784640634383123
2024-12-13,4.600615994599157
2024-12-14,5.888788473086921
2024-12-15,11.409527666605909
2024-12-16,9.38525662898228
2024-12-17,10.305379827902112
2024-12-18,7.91305951071055
2024-12-19,9.38525662898228
2024-12-20,11.041478387037976
2024-12-21,7.91305951071055
2024-12-22,7.176960951574684
2024-12-23,6.256837752654853
2024-12-24,5.888788473086921
2024-12-25,4.784640634383123
2024-12-26,4.232566715031224
2024-12-27,4.232566715031224
2024-12-28,4.416591354815191
2024-12-29,4.96866527416709
2024-12-30,3.864517435463292
2024-12-31,3.3124435161113928
2025-01-01,5.520739193518988
2025-01-02,3.3124435161113928
2025-01-03,3.496468155895359
2025-01-04,5.336714553735022
2025-01-05,5.152689913951056
2025-01-06,3.1284188763274265
2025-01-07,4.232566715031224
2025-01-08,4.416591354815191
2025-01-09,5.888788473086921
2025-01-10,6.808911672006752
2025-01-11,11.225503026821942
2025-01-12,12.881724784877639
2025-01-13,10.85745374725401
2025-01-14,18.40246397839663
2025-01-15,16.562217580556965
2025-01-16,12.32965086552574
2025-01-17,10.85745374725401
2025-01-18,14.7219711827173
2025-01-19,14.353921903149368
2025-01-20,12.881724784877639
2025-01-21,12.145626225741774
2025-01-22,11.961601585957808
2025-01-23,11.225503026821942
2025-01-24,11.409527666605909
2025-01-25,14.353921903149368
2025-01-26,15.642094381637133
2025-01-27,11.961601585957808
2025-01-28,10.85745374725401
2025-01-29,11.041478387037976
2025-01-30,10.305379827902112
2025-01-31,10.489404467686077
2025-02-01,13.065749424661606
2025-02-02,13.617823344013503
2025-02-03,9.93733054833418
2025-02-04,8.649158069846415
2025-02-05,9.017207349414347
2025-02-06,8.833182709630382
2025-02-07,8.465133430062448
2025-02-08,11.041478387037976
2025-02-09,12.513675505309706
2025-02-10,6.6248870322227855
2025-02-11,8.465133430062448
2025-02-12,9.017207349414347
2025-02-13,9.017207349414347
2025-02-14,8.465133430062448
2025-02-15,9.38525662898228
2025-02-16,10.85745374725401
2025-02-17,8.649158069846415
2025-02-18,7.5450102311426175
2025-02-19,7.91305951071055
2025-02-20,6.6248870322227855
2025-02-21,6.440862392438819
2025-02-22,8.465133430062448
2025-02-23,7.5450102311426175
2025-02-24,5.7047638333029544
2025-02-25,5.520739193518988
2025-02-26,4.416591354815191
2025-02-27,5.336714553735022
2025-02-28,4.416591354815191
2025-03-01,5.888788473086921
2025-03-02,6.6248870322227855
2025-03-03,4.416591354815191
2025-03-04,4.416591354815191
2025-03-05,5.152689913951056
2025-03-06,4.232566715031224
2025-03-07,3.864517435463292
2025-03-08,6.6248870322227855
2025-03-09,5.336714553735022
2025-03-10,4.416591354815191
2025-03-11,4.96866527416709
2025-03-12,4.784640634383123
2025-03-13,4.048542075247258
2025-03-14,3.680492795679325
2025-03-15,5.336714553735022
2025-03-16,6.256837752654853
2025-03-17,4.232566715031224
2025-03-18,4.232566715031224
2025-03-19,3.864517435463292
2025-03-20,5.152689913951056
2025-03-21,5.336714553735022
2025-03-22,6.256837752654853
2025-03-23,7.36098559135865
2025-03-24,4.96866527416709
2025-03-25,4.96866527416709
2025-03-26,4.784640634383123
2025-03-27,4.416591354815191
2025-03-28,4.600615994599157
2025-03-29,6.072813112870887
2025-03-30,7.5450102311426175
2025-03-31,4.416591354815191
2025-04-01,3.680492795679325
2025-04-02,4.048542075247258
2025-04-03,4.048542075247258
2025-04-04,4.96866527416709
2025-04-05,4.784640634383123
2025-04-06,5.152689913951056
2025-04-07,3.496468155895359
2025-04-08,3.864517435463292
2025-04-09,3.864517435463292
2025-04-10,3.680492795679325
2025-04-11,4.048542075247258
2025-04-12,4.784640634383123
2025-04-13,5.520739193518988
2025-04-14,3.864517435463292
2025-04-15,3.266437356165401
2025-04-16,4.186560555085233
2025-04-17,4.186560555085233
2025-04-18,8.281108790278482
2025-04-19,6.348850072546837
2025-04-20,5.014671434113081
2025-04-21,4.094548235193249
2025-04-22,2.8523819166514772
2025-04-23,3.680492795679325
2025-04-24,3.7725051155713087
2025-04-25,4.094548235193249
2025-04-26,4.600615994599156
2025-04-27,4.186560555085233
2025-04-28,3.266437356165401
2025-04-29,3.7725051155713087
2025-04-30,2.760369596759494
2025-05-01,3.266437356165401
2025-05-02,3.588480475787342
2025-05-03,4.600615994599156
2025-05-04,5.014671434113081
2025-05-05,3.1744250362734183
2025-05-06,3.266437356165401
2025-05-07,3.1744250362734183
2025-05-08,3.3584496760573845
2025-05-09,4.69262831449114
2025-05-10,5.198696073897047
2025-05-11,5.520739193518988
2025-05-12,4.094548235193249
2025-05-13,3.266437356165401
2025-05-14,4.094548235193249
2025-05-15,4.140554395139241
2025-05-16,4.600615994599156
2025-05-17,5.060677594059072
2025-05-18,5.980800792978903
2025-05-19,5.060677594059072
2025-05-20,4.600615994599156
2025-05-21,4.140554395139241
2025-05-22,4.600615994599156
2025-05-23,4.140554395139241
2025-05-24,5.520739193518988
2025-05-25,5.060677594059072
2025-05-26,5.060677594059072
2025-05-27,5.060677594059072
2025-05-28,5.520739193518988
2025-05-29,4.600615994599156
2025-05-30,5.520739193518988
2025-05-31,6.900923991898734
2025-06-01,6.900923991898734
2025-06-02,8.741170389738397
2025-06-03,17.482340779476793
2025-06-04,10.121355188118144
2025-06-05,4.600615994599156
2025-06-06,4.600615994599156
2025-06-07,4.600615994599156
2025-06-08,4.600615994599156
2025-06-09,3.680492795679325
2025-06-10,2.760369596759494
2025-06-11,3.680492795679325
2025-06-12,4.140554395139241
2025-06-13,4.140554395139241
2025-06-14,4.600615994599156
2025-06-15,4.140554395139241
2025-06-16,3.2204311962194097
2025-06-17,3.2204311962194097
2025-06-18,3.680492795679325
2025-06-19,4.140554395139241
2025-06-20,4.140554395139241
2025-06-21,4.600615994599156
2025-06-22,4.600615994599156
2025-06-23,3.680492795679325
2025-06-24,3.2204311962194097
2025-06-25,2.760369596759494
2025-06-26,3.680492795679325
2025-06-27,2.760369596759494
2025-06-28,4.140554395139241
2025-06-29,4.600615994599156
2025-06-30,3.2204311962194097
2025-07-01,3.680492795679325
2025-07-02,3.2204311962194097
2025-07-03,3.2204311962194097
2025-07-04,5.060677594059072
2025-07-05,4.600615994599156
2025-07-06,5.520739193518988
2025-07-07,5.980800792978903
2025-07-08,3.680492795679325
2025-07-09,5.060677594059072
2025-07-10,4.140554395139241
2025-07-11,4.140554395139241
2025-07-12,4.600615994599156
2025-07-13,4.600615994599156
2025-07-14,3.2204311962194097
2025-07-15,4.140554395139241
2025-07-16,4.140554395139241
2025-07-17,4.140554395139241
2025-07-18,4.600615994599156
2025-07-19,4.140554395139241
2025-07-20,5.520739193518988
2025-07-21,3.2204311962194097
2025-07-22,3.680492795679325
2025-07-23,3.680492795679325
2025-07-24,3.2204311962194097
2025-07-25,4.140554395139241
2025-07-26,4.140554395139241
2025-07-27,3.680492795679325
2025-07-28,3.680492795679325
2025-07-29,4.600615994599156
2025-07-30,4.140554395139241
2025-07-31,4.600615994599156
2025-08-01,5.060677594059072
2025-08-02,4.600615994599156
2025-08-03,4.600615994599156
2025-08-04,4.140554395139241
2025-08-05,6.440862392438819
2025-08-06,5.520739193518988
2025-08-07,5.060677594059072
2025-08-08,3.680492795679325
2025-08-09,5.520739193518988
2025-08-10,5.520739193518988
2025-08-11,4.600615994599156
2025-08-12,4.140554395139241
2025-08-13,4.140554395139241
2025-08-14,4.140554395139241
2025-08-15,5.060677594059072
2025-08-16,4.600615994599156
2025-08-17,4.140554395139241
2025-08-18,3.680492795679325
2025-08-19,3.680492795679325
2025-08-20,3.680492795679325
2025-08-21,4.140554395139241
2025-08-22,3.2204311962194097
2025-08-23,4.140554395139241
2025-08-24,4.600615994599156
2025-08-25,4.600615994599156
2025-08-26,3.2204311962194097
2025-08-27,2.760369596759494
2025-08-28,4.600615994599156
2025-08-29,4.140554395139241
2025-08-30,3.2204311962194097
2025-08-31,3.680492795679325
2025-09-01,3.680492795679325
2025-09-02,3.2204311962194097
2025-09-03,3.2204311962194097
2025-09-04,3.680492795679325
2025-09-05,2.760369596759494
2025-09-06,4.140554395139241
2025-09-07,4.140554395139241
2025-09-08,2.760369596759494
2025-09-09,5.520739193518988
2025-09-10,11.50153998649789
2025-09-11,7.821047190818566
2025-09-12,5.520739193518988
2025-09-13,5.060677594059072
2025-09-14,5.980800792978903
2025-09-15,5.520739193518988
2025-09-16,3.680492795679325
2025-09-17,3.680492795679325
2025-09-18,3.2204311962194097
2025-09-19,4.140554395139241
2025-09-20,5.060677594059072
2025-09-21,3.680492795679325
2025-09-22,2.760369596759494
2025-09-23,3.2204311962194097
2025-09-24,3.680492795679325
2025-09-25,4.140554395139241
2025-09-26,4.600615994599156
2025-09-27,4.600615994599156
2025-09-28,6.900923991898734
2025-09-29,5.520739193518988
2025-09-30,4.600615994599156
2025-10-01,4.600615994599156
2025-10-02,4.600615994599156
2025-10-03,4.140554395139241
2025-10-04,16.562217580556965
2025-10-05,21.622895174616037
2025-10-06,11.50153998649789
2025-10-07,6.900923991898734
2025-10-08,6.440862392438819
2025-10-09,5.980800792978903
2025-10-10,4.600615994599156
2025-10-11,5.980800792978903
2025-10-12,5.520739193518988
2025-10-13,5.520739193518988
2025-10-14,4.140554395139241
2025-10-15,3.680492795679325
2025-10-16,3.2204311962194097
2025-10-17,4.600615994599156
2025-10-18,5.520739193518988
2025-10-19,7.821047190818566
2025-10-20,5.060677594059072
2025-10-21,4.600615994599156
2025-10-22,3.680492795679325
2025-10-23,4.140554395139241
2025-10-24,3.2204311962194097
2025-10-25,5.060677594059072
2025-10-26,5.520739193518988
2025-10-27,5.520739193518988
2025-10-28,7.821047190818566
2025-10-29,12.421663185417723
2025-10-30,7.821047190818566
2025-10-31,7.821047190818566
2025-11-01,6.900923991898734
2025-11-02,5.980800792978903
2025-11-03,12.881724784877639
2025-11-04,8.281108790278482
2025-11-05,7.36098559135865
2025-11-06,21.622895174616037
2025-11-07,46.00615994599156
2025-11-08,28.52381916651477
2025-11-09,17.482340779476793
2025-11-10,17.482340779476793
2025-11-11,19.322587177316457
2025-11-12,17.482340779476793
2025-11-13,13.341786384337555
2025-11-14,22.082956774075953
2025-11-15,18.402463978396625
2025-11-16,11.961601585957807
2025-11-17,8.741170389738397
2025-11-18,6.440862392438819
2025-11-19,6.440862392438819
2025-11-20,5.980800792978903
2025-11-21,8.741170389738397
2025-11-22,9.661293588658229
2025-11-23,6.900923991898734
2025-11-24,6.440862392438819
2025-11-25,7.36098559135865
2025-11-26,5.980800792978903
2025-11-27,5.060677594059072
2025-11-28,5.060677594059072
2025-11-29,5.980800792978903
2025-11-30,5.060677594059072
2025-12-01,5.060677594059072
2025-12-02,5.520739193518988
2025-12-03,6.900923991898734
2025-12-04,6.440862392438819
2025-12-05,5.980800792978903
2025-12-06,6.900923991898734
2025-12-07,5.520739193518988
2025-12-08,4.600615994599156
2025-12-09,5.060677594059072
2025-12-10,4.140554395139241
2025-12-11,3.496468155895359
2025-12-12,4.2785728749772165
2025-12-13,4.508603674707174
2025-12-14,6.302843912600845
2025-12-15,6.76290551206076
2025-12-16,9.017207349414347
2025-12-17,8.78717654968439
2025-12-18,3.496468155895359
2025-12-19,4.508603674707174
2025-12-20,5.29070839378903
2025-12-21,5.29070839378903
2025-12-22,4.508603674707174
2025-12-23,5.29070839378903
2025-12-24,4.738634474437132
2025-12-25,4.2785728749772165
2025-12-26,4.738634474437132
2025-12-27,5.29070839378903
2025-12-28,5.29070839378903
2025-12-29,4.2785728749772165
2025-12-30,5.520739193518988
2025-12-31,4.2785728749772165
2026-01-01,5.29070839378903
2026-01-02,4.2785728749772165
2026-01-03,5.750769993248946
2026-01-04,5.520739193518988
2026-01-05,5.750769993248946
2026-01-06,7.7750410308725755
2026-01-07,22.082956774075953
2026-01-08,23.555153892347683
2026-01-09,16.79224838028692
2026-01-10,14.35392190314937
2026-01-11,11.041478387037976
2026-01-12,5.520739193518988
2026-01-13,5.520739193518988
2026-01-14,6.624887032222786
2026-01-15,7.729034870926585
2026-01-16,23.187104612779752
2026-01-17,15.45806974185317
2026-01-18,11.041478387037976
2026-01-19,9.93733054833418
2026-01-20,60.728131128708874
2026-01-21,46.374209225559504
2026-01-22,29.81199164500254
2026-01-23,20.978808935372157
2026-01-24,17.666365419260764
2026-01-25,18.770513257964563
2026-01-26,15.45806974185317
2026-01-27,14.35392190314937
2026-01-28,17.666365419260764
2026-01-29,19.87466109666836
2026-01-30,33.12443516111393
2026-01-31,35.33273083852153
2026-02-01,18.770513257964563
2026-02-02,11.041478387037976
2026-02-03,7.729034870926585
2026-02-04,7.729034870926585
2026-02-05,9.93733054833418
2026-02-06,8.833182709630382
2026-02-07,9.93733054833418
2026-02-08,8.833182709630382
2026-02-09,5.520739193518988
2026-02-10,6.624887032222786
2026-02-11,5.520739193518988
2026-02-12,51.894948419078496
2026-02-13,38.64517435463292
2026-02-14,29.81199164500254
2026-02-15,25.395400290187347
2026-02-16,24.29125245148355
2026-02-17,47.4783570642633
2026-02-18,67.35301816093167
2026-02-19,50.79080058037469
2026-02-20,102.6857489994532
2026-02-21,110.41478387037978
2026-02-22,56.311539773893685
2026-02-23,33.12443516111393
2026-02-24,40.85347003204052
2026-02-25,44.165913548151906
2026-02-26,51.894948419078496
2026-02-27,38.64517435463292
2026-02-28,28.70784380629874
2026-03-01,23.187104612779752
2026-03-02,14.35392190314937
2026-03-03,16.562217580556965
2026-03-04,18.770513257964563
2026-03-05,15.45806974185317
2026-03-06,15.45806974185317
2026-03-07,15.45806974185317
2026-03-08,14.35392190314937
2026-03-09,12.145626225741776
2026-03-10,36.43687867722532
2026-03-11,38.64517435463292
2026-03-12,24.29125245148355
2026-03-13,16.562217580556965
2026-03-14,16.562217580556965
2026-03-15,15.45806974185317
2026-03-16,9.93733054833418
2026-03-17,12.145626225741776
2026-03-18,14.35392190314937
2026-03-19,14.35392190314937
2026-03-20,13.249774064445573
2026-03-21,16.562217580556965
2026-03-22,13.249774064445573
2026-03-23,9.93733054833418
2026-03-24,8.833182709630382
2026-03-25,11.041478387037976
2026-03-26,14.35392190314937
2026-03-27,18.770513257964563
2026-03-28,18.770513257964563
2026-03-29,17.666365419260764
2026-03-30,14.35392190314937
2026-03-31,12.145626225741776
2026-04-01,11.041478387037976
2026-04-02,11.041478387037976
2026-04-03,11.041478387037976
2026-04-04,11.041478387037976
2026-04-05,11.041478387037976
2026-04-06,8.833182709630382
2026-04-07,7.729034870926585
2026-04-08,9.93733054833418
2026-04-09,7.729034870926585
2026-04-10,9.93733054833418
2026-04-11,8.833182709630382
2026-04-12,8.833182709630382
2026-04-13,6.624887032222786
2026-04-14,6.624887032222786
2026-04-15,8.833182709630382
2026-04-16,8.833182709630382
2026-04-17,8.833182709630382
2026-04-18,11.041478387037976
2026-04-19,11.041478387037976
2026-04-20,7.729034870926585
2026-04-21,11.041478387037976
2026-04-22,11.041478387037976
2026-04-23,9.93733054833418
2026-04-24,8.833182709630382
2026-04-25,8.833182709630382
2026-04-26,9.93733054833418
2026-04-27,7.729034870926585
2026-04-28,7.729034870926585
2026-04-29,11.041478387037976
2026-04-30,9.93733054833418
2026-05-01,9.93733054833418
2026-05-02,9.93733054833418
2026-05-03,11.041478387037976
2026-05-04,7.729034870926585
2026-05-05,7.729034870926585
2026-05-06,6.624887032222786
2026-05-07,7.729034870926585
2026-05-08,5.520739193518988
2026-05-09,8.833182709630382
2026-05-10,6.624887032222786
2026-05-11,5.520739193518988
2026-05-12,17.666365419260764
2026-05-13,25.395400290187347
2026-05-14,29.81199164500254
2026-05-15,25.395400290187347
2026-05-16,19.87466109666836
2026-05-17,15.45806974185317
2026-05-18,12.145626225741776
2026-05-19,9.93733054833418
2026-05-20,12.145626225741776
2026-05-21,18.770513257964563
2026-05-22,14.35392190314937
2026-05-23,13.249774064445573
2026-05-24,13.249774064445573
2026-05-25,12.145626225741776
2026-05-26,16.562217580556965
2026-05-27,11.041478387037976
2026-05-28,13.249774064445573
2026-05-29,15.45806974185317
2026-05-30,12.145626225741776
2026-05-31,9.93733054833418
