Time,liverpool
2024-11-20,2.749407582938388
2024-11-21,2.749407582938388
2024-11-22,2.29117298578199
2024-11-23,4.58234597156398
2024-11-24,15.579976303317531
2024-11-25,4.58234597156398
2024-11-26,5.498815165876776
2024-11-27,45.8234597156398
2024-11-28,10.539395734597154
2024-11-29,5.040580568720378
2024-11-30,5.498815165876776
2024-12-01,31.61818720379146
2024-12-02,5.957049763033174
2024-12-03,4.1241113744075815
2024-12-04,15.579976303317531
2024-12-05,5.040580568720378
2024-12-06,3.6658767772511838
2024-12-07,14.663507109004735
2024-12-08,5.957049763033174
2024-12-09,3.6658767772511838
2024-12-10,15.579976303317531
2024-12-11,4.1241113744075815
2024-12-12,3.2076421800947856
2024-12-13,4.1241113744075815
2024-12-14,18.32938388625592
2024-12-15,5.040580568720378
2024-12-16,3.2076421800947856
2024-12-17,3.6658767772511838
2024-12-18,11.914099526066348
2024-12-19,5.040580568720378
2024-12-20,3.2076421800947856
2024-12-21,4.58234597156398
2024-12-22,21.995260663507104
2024-12-23,5.498815165876776
2024-12-24,3.6658767772511838
2024-12-25,3.6658767772511838
2024-12-26,21.078791469194307
2024-12-27,6.415284360189571
2024-12-28,4.58234597156398
2024-12-29,17.87114928909952
2024-12-30,5.040580568720378
2024-12-31,3.6658767772511838
2025-01-01,3.6658767772511838
2025-01-02,3.6658767772511838
2025-01-03,3.6658767772511838
2025-01-04,5.957049763033174
2025-01-05,30.701718009478665
2025-01-06,5.040580568720378
2025-01-07,4.58234597156398
2025-01-08,22.9117298578199
2025-01-09,6.415284360189571
2025-01-10,4.1241113744075815
2025-01-11,10.997630331753552
2025-01-12,4.58234597156398
2025-01-13,3.6658767772511838
2025-01-14,14.205272511848337
2025-01-15,5.040580568720378
2025-01-16,4.1241113744075815
2025-01-17,3.2076421800947856
2025-01-18,15.121741706161133
2025-01-19,4.58234597156398
2025-01-20,3.6658767772511838
2025-01-21,11.45586492890995
2025-01-22,4.58234597156398
2025-01-23,3.6658767772511838
2025-01-24,3.6658767772511838
2025-01-25,10.997630331753552
2025-01-26,4.58234597156398
2025-01-27,3.6658767772511838
2025-01-28,3.6658767772511838
2025-01-29,12.830568720379143
2025-01-30,4.58234597156398
2025-01-31,3.6658767772511838
2025-02-01,11.914099526066348
2025-02-02,4.58234597156398
2025-02-03,3.2076421800947856
2025-02-04,3.6658767772511838
2025-02-05,4.1241113744075815
2025-02-06,20.62055687203791
2025-02-07,6.415284360189571
2025-02-08,5.040580568720378
2025-02-09,17.87114928909952
2025-02-10,4.1241113744075815
2025-02-11,4.1241113744075815
2025-02-12,21.078791469194307
2025-02-13,6.415284360189571
2025-02-14,3.6658767772511838
2025-02-15,5.040580568720378
2025-02-16,14.663507109004735
2025-02-17,4.1241113744075815
2025-02-18,3.6658767772511838
2025-02-19,21.537026066350705
2025-02-20,5.957049763033174
2025-02-21,4.1241113744075815
2025-02-22,5.498815165876776
2025-02-23,30.243483412322266
2025-02-24,5.957049763033174
2025-02-25,4.1241113744075815
2025-02-26,12.830568720379143
2025-02-27,5.498815165876776
2025-02-28,3.6658767772511838
2025-03-01,4.58234597156398
2025-03-02,4.1241113744075815
2025-03-03,3.2076421800947856
2025-03-04,4.1241113744075815
2025-03-05,23.828199052132696
2025-03-06,7.3317535545023675
2025-03-07,4.1241113744075815
2025-03-08,15.121741706161133
2025-03-09,5.957049763033174
2025-03-10,4.58234597156398
2025-03-11,39.866409952606624
2025-03-12,11.45586492890995
2025-03-13,4.1241113744075815
2025-03-14,3.6658767772511838
2025-03-15,5.957049763033174
2025-03-16,28.410545023696674
2025-03-17,5.040580568720378
2025-03-18,3.2076421800947856
2025-03-19,2.749407582938388
2025-03-20,2.29117298578199
2025-03-21,2.29117298578199
2025-03-22,3.2076421800947856
2025-03-23,2.749407582938388
2025-03-24,2.29117298578199
2025-03-25,2.749407582938388
2025-03-26,2.749407582938388
2025-03-27,2.29117298578199
2025-03-28,2.749407582938388
2025-03-29,3.2076421800947856
2025-03-30,3.2076421800947856
2025-03-31,2.749407582938388
2025-04-01,2.749407582938388
2025-04-02,10.539395734597154
2025-04-03,4.1241113744075815
2025-04-04,2.749407582938388
2025-04-05,4.1241113744075815
2025-04-06,15.121741706161133
2025-04-07,3.2076421800947856
2025-04-08,3.2076421800947856
2025-04-09,3.2076421800947856
2025-04-10,2.749407582938388
2025-04-11,3.2076421800947856
2025-04-12,4.58234597156398
2025-04-13,11.45586492890995
2025-04-14,3.6658767772511838
2025-04-15,2.8181427725118477
2025-04-16,3.2534656398104254
2025-04-17,2.8181427725118477
2025-04-18,3.0472600710900464
2025-04-19,4.1241113744075815
2025-04-20,13.036774289099522
2025-04-21,4.1241113744075815
2025-04-22,3.2534656398104254
2025-04-23,3.9179058056872025
2025-04-24,4.1241113744075815
2025-04-25,3.2534656398104254
2025-04-26,4.3532286729857805
2025-04-27,27.585722748815158
2025-04-28,7.812899881516586
2025-04-29,4.55943424170616
2025-04-30,3.6887885071090034
2025-05-01,3.6887885071090034
2025-05-02,3.2534656398104254
2025-05-03,4.1241113744075815
2025-05-04,17.160885663507102
2025-05-05,4.55943424170616
2025-05-06,4.1241113744075815
2025-05-07,3.6887885071090034
2025-05-08,3.4825829383886244
2025-05-09,3.2534656398104254
2025-05-10,4.1241113744075815
2025-05-11,18.03153139810426
2025-05-12,4.1241113744075815
2025-05-13,3.2534656398104254
2025-05-14,3.2534656398104254
2025-05-15,2.8868779620853076
2025-05-16,3.2992890995260655
2025-05-17,3.2992890995260655
2025-05-18,4.1241113744075815
2025-05-19,13.60956753554502
2025-05-20,4.53652251184834
2025-05-21,3.2992890995260655
2025-05-22,3.2992890995260655
2025-05-23,3.7117002369668235
2025-05-24,4.948933649289098
2025-05-25,12.784745260663504
2025-05-26,15.259212085308054
2025-05-27,14.434389810426536
2025-05-28,6.598578199052131
2025-05-29,4.53652251184834
2025-05-30,4.53652251184834
2025-05-31,4.1241113744075815
2025-06-01,3.7117002369668235
2025-06-02,3.2992890995260655
2025-06-03,3.2992890995260655
2025-06-04,3.2992890995260655
2025-06-05,3.2992890995260655
2025-06-06,3.2992890995260655
2025-06-07,3.2992890995260655
2025-06-08,2.8868779620853076
2025-06-09,3.2992890995260655
2025-06-10,3.2992890995260655
2025-06-11,3.7117002369668235
2025-06-12,3.2992890995260655
2025-06-13,3.2992890995260655
2025-06-14,3.2992890995260655
2025-06-15,3.2992890995260655
2025-06-16,3.2992890995260655
2025-06-17,2.8868779620853076
2025-06-18,3.7117002369668235
2025-06-19,3.7117002369668235
2025-06-20,4.1241113744075815
2025-06-21,3.7117002369668235
2025-06-22,3.2992890995260655
2025-06-23,3.2992890995260655
2025-06-24,2.8868779620853076
2025-06-25,3.7117002369668235
2025-06-26,3.7117002369668235
2025-06-27,3.2992890995260655
2025-06-28,2.8868779620853076
2025-06-29,2.8868779620853076
2025-06-30,2.8868779620853076
2025-07-01,2.8868779620853076
2025-07-02,2.474466824644549
2025-07-03,11.54751184834123
2025-07-04,6.186167061611373
2025-07-05,4.948933649289098
2025-07-06,4.1241113744075815
2025-07-07,3.2992890995260655
2025-07-08,4.1241113744075815
2025-07-09,3.7117002369668235
2025-07-10,3.2992890995260655
2025-07-11,3.7117002369668235
2025-07-12,3.7117002369668235
2025-07-13,12.372334123222746
2025-07-14,4.1241113744075815
2025-07-15,3.7117002369668235
2025-07-16,4.1241113744075815
2025-07-17,4.53652251184834
2025-07-18,3.7117002369668235
2025-07-19,5.361344786729856
2025-07-20,7.423400473933647
2025-07-21,5.773755924170615
2025-07-22,4.948933649289098
2025-07-23,4.948933649289098
2025-07-24,4.948933649289098
2025-07-25,4.53652251184834
2025-07-26,17.321267772511845
2025-07-27,6.598578199052131
2025-07-28,5.361344786729856
2025-07-29,6.186167061611373
2025-07-30,12.372334123222746
2025-07-31,7.010989336492889
2025-08-01,7.423400473933647
2025-08-02,4.53652251184834
2025-08-03,4.1241113744075815
2025-08-04,18.970912322274877
2025-08-05,5.773755924170615
2025-08-06,4.948933649289098
2025-08-07,4.53652251184834
2025-08-08,4.53652251184834
2025-08-09,5.361344786729856
2025-08-10,22.6826125592417
2025-08-11,4.948933649289098
2025-08-12,4.1241113744075815
2025-08-13,4.1241113744075815
2025-08-14,4.53652251184834
2025-08-15,27.21913507109004
2025-08-16,7.423400473933647
2025-08-17,4.53652251184834
2025-08-18,3.7117002369668235
2025-08-19,3.7117002369668235
2025-08-20,3.2992890995260655
2025-08-21,3.7117002369668235
2025-08-22,3.2992890995260655
2025-08-23,4.53652251184834
2025-08-24,4.948933649289098
2025-08-25,23.919845971563976
2025-08-26,6.598578199052131
2025-08-27,4.1241113744075815
2025-08-28,4.53652251184834
2025-08-29,4.1241113744075815
2025-08-30,5.773755924170615
2025-08-31,31.75565758293838
2025-09-01,8.248222748815163
2025-09-02,4.948933649289098
2025-09-03,3.7117002369668235
2025-09-04,3.2992890995260655
2025-09-05,2.8868779620853076
2025-09-06,2.8868779620853076
2025-09-07,2.8868779620853076
2025-09-08,2.474466824644549
2025-09-09,2.8868779620853076
2025-09-10,2.8868779620853076
2025-09-11,2.474466824644549
2025-09-12,2.8868779620853076
2025-09-13,4.1241113744075815
2025-09-14,14.021978672985778
2025-09-15,3.7117002369668235
2025-09-16,3.7117002369668235
2025-09-17,21.857790284360185
2025-09-18,5.361344786729856
2025-09-19,3.7117002369668235
2025-09-20,15.671623222748812
2025-09-21,3.7117002369668235
2025-09-22,3.2992890995260655
2025-09-23,12.372334123222746
2025-09-24,4.53652251184834
2025-09-25,3.2992890995260655
2025-09-26,3.2992890995260655
2025-09-27,16.08403436018957
2025-09-28,3.7117002369668235
2025-09-29,3.2992890995260655
2025-09-30,15.259212085308054
2025-10-01,4.948933649289098
2025-10-02,2.8868779620853076
2025-10-03,3.2992890995260655
2025-10-04,24.744668246445492
2025-10-05,4.1241113744075815
2025-10-06,2.8868779620853076
2025-10-07,2.474466824644549
2025-10-08,2.0620556872037907
2025-10-09,2.474466824644549
2025-10-10,2.0620556872037907
2025-10-11,2.8868779620853076
2025-10-12,2.474466824644549
2025-10-13,2.0620556872037907
2025-10-14,2.0620556872037907
2025-10-15,2.0620556872037907
2025-10-16,2.474466824644549
2025-10-17,2.474466824644549
2025-10-18,4.1241113744075815
2025-10-19,31.75565758293838
2025-10-20,4.53652251184834
2025-10-21,3.2992890995260655
2025-10-22,13.197156398104262
2025-10-23,4.1241113744075815
2025-10-24,2.8868779620853076
2025-10-25,21.857790284360185
2025-10-26,5.361344786729856
2025-10-27,2.8868779620853076
2025-10-28,3.2992890995260655
2025-10-29,15.259212085308054
2025-10-30,6.186167061611373
2025-10-31,3.7117002369668235
2025-11-01,18.558501184834117
2025-11-02,5.361344786729856
2025-11-03,4.53652251184834
2025-11-04,41.24111374407582
2025-11-05,8.660633886255923
2025-11-06,3.7117002369668235
2025-11-07,3.7117002369668235
2025-11-08,4.948933649289098
2025-11-09,27.6315462085308
2025-11-10,4.53652251184834
2025-11-11,3.2992890995260655
2025-11-12,2.8868779620853076
2025-11-13,2.474466824644549
2025-11-14,2.474466824644549
2025-11-15,2.474466824644549
2025-11-16,3.2992890995260655
2025-11-17,2.474466824644549
2025-11-18,2.474466824644549
2025-11-19,2.474466824644549
2025-11-20,2.8868779620853076
2025-11-21,3.2992890995260655
2025-11-22,17.321267772511845
2025-11-23,4.53652251184834
2025-11-24,3.2992890995260655
2025-11-25,3.7117002369668235
2025-11-26,15.671623222748812
2025-11-27,6.186167061611373
2025-11-28,4.1241113744075815
2025-11-29,4.53652251184834
2025-11-30,13.197156398104262
2025-12-01,4.1241113744075815
2025-12-02,4.1241113744075815
2025-12-03,14.021978672985778
2025-12-04,5.361344786729856
2025-12-05,3.2992890995260655
2025-12-06,18.970912322274877
2025-12-07,6.186167061611373
2025-12-08,5.361344786729856
2025-12-09,18.14609004739336
2025-12-10,6.598578199052131
2025-12-11,4.67399289099526
2025-12-12,5.040580568720378
2025-12-13,18.58141291469194
2025-12-14,5.246786137440757
2025-12-15,3.9866409952606623
2025-12-16,3.7804354265402833
2025-12-17,3.7804354265402833
2025-12-18,3.7804354265402833
2025-12-19,3.620053317535544
2025-12-20,12.074481635071088
2025-12-21,4.51361078199052
2025-12-22,3.2534656398104254
2025-12-23,3.2534656398104254
2025-12-24,2.8868779620853076
2025-12-25,2.8868779620853076
2025-12-26,3.620053317535544
2025-12-27,12.280687203791466
2025-12-28,4.1470231042654015
2025-12-29,3.2534656398104254
2025-12-30,3.413847748815165
2025-12-31,3.620053317535544
2026-01-01,16.588092417061606
2026-01-02,4.1470231042654015
2026-01-03,3.7804354265402833
2026-01-04,14.800977488151654
2026-01-05,3.7804354265402833
2026-01-06,3.620053317535544
2026-01-07,4.1470231042654015
2026-01-08,24.72175651658767
2026-01-09,7.400488744075827
2026-01-10,5.132227488151657
2026-01-11,5.132227488151657
2026-01-12,14.113625592417057
2026-01-13,5.773755924170614
2026-01-14,4.4906990521327
2026-01-15,3.849170616113743
2026-01-16,3.849170616113743
2026-01-17,10.905983412322271
2026-01-18,4.169934834123222
2026-01-19,3.528406398104264
2026-01-20,4.169934834123222
2026-01-21,13.151332938388622
2026-01-22,5.452991706161136
2026-01-23,4.169934834123222
2026-01-24,17.9627962085308
2026-01-25,6.094520142180093
2026-01-26,4.169934834123222
2026-01-27,4.169934834123222
2026-01-28,9.943690758293835
2026-01-29,5.773755924170614
2026-01-30,4.4906990521327
2026-01-31,18.604324644549756
2026-02-01,7.056812796208528
2026-02-02,4.4906990521327
2026-02-03,4.169934834123222
2026-02-04,4.811463270142179
2026-02-05,4.811463270142179
2026-02-06,4.4906990521327
2026-02-07,5.773755924170614
2026-02-08,32.076421800947855
2026-02-09,6.094520142180093
2026-02-10,4.811463270142179
2026-02-11,11.868276066350708
2026-02-12,4.4906990521327
2026-02-13,4.4906990521327
2026-02-14,13.792861374407579
2026-02-15,6.415284360189571
2026-02-16,4.811463270142179
2026-02-17,4.4906990521327
2026-02-18,4.169934834123222
2026-02-19,3.528406398104264
2026-02-20,3.528406398104264
2026-02-21,4.4906990521327
2026-02-22,11.22674763033175
2026-02-23,4.169934834123222
2026-02-24,3.528406398104264
2026-02-25,3.849170616113743
2026-02-26,3.849170616113743
2026-02-27,5.132227488151657
2026-02-28,11.868276066350708
2026-03-01,3.528406398104264
2026-03-02,3.849170616113743
2026-03-03,16.038210900473928
2026-03-04,5.773755924170614
2026-03-05,4.4906990521327
2026-03-06,14.434389810426536
2026-03-07,5.452991706161136
2026-03-08,3.849170616113743
2026-03-09,4.4906990521327
2026-03-10,25.981901658767764
2026-03-11,5.132227488151657
2026-03-12,3.528406398104264
2026-03-13,3.528406398104264
2026-03-14,4.169934834123222
2026-03-15,18.925088862559235
2026-03-16,4.811463270142179
2026-03-17,5.773755924170614
2026-03-18,25.01960900473933
2026-03-19,6.415284360189571
2026-03-20,4.811463270142179
2026-03-21,17.321267772511842
2026-03-22,4.169934834123222
2026-03-23,3.2076421800947856
2026-03-24,4.169934834123222
2026-03-25,4.169934834123222
2026-03-26,3.528406398104264
2026-03-27,3.2076421800947856
2026-03-28,4.169934834123222
2026-03-29,3.2076421800947856
2026-03-30,2.886877962085307
2026-03-31,3.2076421800947856
2026-04-01,3.2076421800947856
2026-04-02,2.886877962085307
2026-04-03,3.849170616113743
2026-04-04,24.37808056872037
2026-04-05,4.4906990521327
2026-04-06,4.169934834123222
2026-04-07,4.811463270142179
2026-04-08,26.9441943127962
2026-04-09,6.415284360189571
2026-04-10,4.4906990521327
2026-04-11,14.434389810426536
2026-04-12,4.4906990521327
2026-04-13,4.4906990521327
2026-04-14,29.831072274881507
2026-04-15,7.698341232227486
2026-04-16,3.849170616113743
2026-04-17,4.811463270142179
2026-04-18,4.811463270142179
2026-04-19,13.4720971563981
2026-04-20,3.849170616113743
2026-04-21,3.2076421800947856
2026-04-22,3.528406398104264
2026-04-23,3.2076421800947856
2026-04-24,3.528406398104264
2026-04-25,10.264454976303314
2026-04-26,3.849170616113743
2026-04-27,3.528406398104264
2026-04-28,3.528406398104264
2026-04-29,2.886877962085307
2026-04-30,3.528406398104264
2026-05-01,3.528406398104264
2026-05-02,4.811463270142179
2026-05-03,20.20814573459715
2026-05-04,4.4906990521327
2026-05-05,3.849170616113743
2026-05-06,4.169934834123222
2026-05-07,3.849170616113743
2026-05-08,4.169934834123222
2026-05-09,16.679739336492887
2026-05-10,4.4906990521327
2026-05-11,3.849170616113743
2026-05-12,3.2076421800947856
2026-05-13,3.528406398104264
2026-05-14,3.528406398104264
2026-05-15,18.604324644549756
2026-05-16,6.73604857819905
2026-05-17,3.849170616113743
2026-05-18,3.849170616113743
2026-05-19,3.849170616113743
2026-05-20,4.169934834123222
2026-05-21,3.849170616113743
2026-05-22,3.849170616113743
2026-05-23,4.811463270142179
2026-05-24,13.151332938388622
2026-05-25,5.132227488151657
2026-05-26,3.849170616113743
2026-05-27,3.528406398104264
2026-05-28,3.528406398104264
2026-05-29,3.849170616113743
2026-05-30,6.73604857819905
2026-05-31,5.132227488151657
