Time,wordle_today
2024-09-23,8.234131212684982
2024-09-24,10.230284233941948
2024-09-25,8.982688595656343
2024-09-26,8.733169467999224
2024-09-27,10.978841616913309
2024-09-28,9.731245978627706
2024-09-29,11.727398999884672
2024-09-30,8.982688595656343
2024-10-01,10.978841616913309
2024-10-02,9.481726850970585
2024-10-03,12.725475510513155
2024-10-04,12.974994638170275
2024-10-05,12.226437255198913
2024-10-06,13.474032893484516
2024-10-07,10.479803361599068
2024-10-08,10.978841616913309
2024-10-09,17.965377191312687
2024-10-10,13.973071148798757
2024-10-11,12.974994638170275
2024-10-12,8.733169467999224
2024-10-13,8.982688595656343
2024-10-14,15.719705042398603
2024-10-15,19.462491957255413
2024-10-16,11.47787987222755
2024-10-17,14.472109404112999
2024-10-18,13.224513765827396
2024-10-19,14.222590276455879
2024-10-20,12.226437255198913
2024-10-21,9.980765106284826
2024-10-22,8.733169467999224
2024-10-23,13.224513765827396
2024-10-24,13.723552021141638
2024-10-25,11.976918127541792
2024-10-26,13.723552021141638
2024-10-27,11.22836074457043
2024-10-28,16.218743297712845
2024-10-29,13.474032893484516
2024-10-30,16.717781553027084
2024-10-31,15.470185914741482
2024-11-01,15.470185914741482
2024-11-02,10.72932248925619
2024-11-03,11.47787987222755
2024-11-04,16.717781553027084
2024-11-05,17.965377191312687
2024-11-06,11.47787987222755
2024-11-07,16.218743297712845
2024-11-08,11.22836074457043
2024-11-09,9.980765106284826
2024-11-10,11.47787987222755
2024-11-11,11.727398999884672
2024-11-12,11.22836074457043
2024-11-13,14.222590276455879
2024-11-14,23.454797999769344
2024-11-15,16.717781553027084
2024-11-16,12.475956382856033
2024-11-17,13.224513765827396
2024-11-18,10.72932248925619
2024-11-19,12.725475510513155
2024-11-20,12.974994638170275
2024-11-21,10.230284233941948
2024-11-22,9.481726850970585
2024-11-23,10.978841616913309
2024-11-24,11.727398999884672
2024-11-25,10.479803361599068
2024-11-26,11.727398999884672
2024-11-27,9.980765106284826
2024-11-28,16.218743297712845
2024-11-29,15.719705042398603
2024-11-30,17.965377191312687
2024-12-01,17.965377191312687
2024-12-02,14.72162853177012
2024-12-03,11.976918127541792
2024-12-04,13.973071148798757
2024-12-05,17.216819808341327
2024-12-06,13.973071148798757
2024-12-07,11.22836074457043
2024-12-08,18.96345370194117
2024-12-09,14.222590276455879
2024-12-10,12.475956382856033
2024-12-11,11.47787987222755
2024-12-12,18.96345370194117
2024-12-13,18.71393457428405
2024-12-14,11.22836074457043
2024-12-15,10.978841616913309
2024-12-16,10.230284233941948
2024-12-17,12.226437255198913
2024-12-18,13.723552021141638
2024-12-19,12.226437255198913
2024-12-20,10.230284233941948
2024-12-21,8.483650340342102
2024-12-22,10.479803361599068
2024-12-23,12.475956382856033
2024-12-24,20.211049340226776
2024-12-25,13.723552021141638
2024-12-26,23.454797999769344
2024-12-27,15.719705042398603
2024-12-28,15.969224170055723
2024-12-29,24.951912765712066
2024-12-30,14.472109404112999
2024-12-31,13.224513765827396
2025-01-01,13.723552021141638
2025-01-02,9.232207723313465
2025-01-03,8.982688595656343
2025-01-04,10.479803361599068
2025-01-05,16.717781553027084
2025-01-06,12.974994638170275
2025-01-07,13.224513765827396
2025-01-08,11.22836074457043
2025-01-09,15.719705042398603
2025-01-10,11.727398999884672
2025-01-11,11.22836074457043
2025-01-12,11.47787987222755
2025-01-13,10.479803361599068
2025-01-14,10.72932248925619
2025-01-15,16.468262425369964
2025-01-16,11.22836074457043
2025-01-17,10.230284233941948
2025-01-18,8.982688595656343
2025-01-19,17.216819808341327
2025-01-20,15.220666787084362
2025-01-21,16.218743297712845
2025-01-22,10.978841616913309
2025-01-23,12.725475510513155
2025-01-24,11.47787987222755
2025-01-25,8.234131212684982
2025-01-26,9.481726850970585
2025-01-27,8.982688595656343
2025-01-28,11.976918127541792
2025-01-29,13.973071148798757
2025-01-30,12.226437255198913
2025-01-31,10.479803361599068
2025-02-01,10.978841616913309
2025-02-02,9.232207723313465
2025-02-03,17.466338935998447
2025-02-04,14.222590276455879
2025-02-05,10.72932248925619
2025-02-06,13.723552021141638
2025-02-07,12.475956382856033
2025-02-08,8.483650340342102
2025-02-09,10.72932248925619
2025-02-10,12.725475510513155
2025-02-11,10.479803361599068
2025-02-12,10.230284233941948
2025-02-13,17.466338935998447
2025-02-14,17.466338935998447
2025-02-15,11.47787987222755
2025-02-16,14.97114765942724
2025-02-17,9.481726850970585
2025-02-18,15.470185914741482
2025-02-19,14.222590276455879
2025-02-20,10.72932248925619
2025-02-21,9.481726850970585
2025-02-22,8.483650340342102
2025-02-23,10.479803361599068
2025-02-24,10.479803361599068
2025-02-25,14.472109404112999
2025-02-26,15.719705042398603
2025-02-27,14.72162853177012
2025-02-28,17.216819808341327
2025-03-01,14.72162853177012
2025-03-02,13.973071148798757
2025-03-03,11.727398999884672
2025-03-04,11.47787987222755
2025-03-05,12.475956382856033
2025-03-06,11.976918127541792
2025-03-07,10.479803361599068
2025-03-08,12.725475510513155
2025-03-09,10.978841616913309
2025-03-10,9.232207723313465
2025-03-11,8.483650340342102
2025-03-12,13.973071148798757
2025-03-13,9.980765106284826
2025-03-14,12.725475510513155
2025-03-15,14.72162853177012
2025-03-16,10.72932248925619
2025-03-17,10.978841616913309
2025-03-18,10.72932248925619
2025-03-19,8.982688595656343
2025-03-20,14.72162853177012
2025-03-21,14.72162853177012
2025-03-22,16.468262425369964
2025-03-23,13.973071148798757
2025-03-24,11.727398999884672
2025-03-25,9.980765106284826
2025-03-26,14.72162853177012
2025-03-27,10.479803361599068
2025-03-28,11.976918127541792
2025-03-29,9.731245978627706
2025-03-30,21.45864497851238
2025-03-31,14.72162853177012
2025-04-01,17.216819808341327
2025-04-02,11.727398999884672
2025-04-03,11.727398999884672
2025-04-04,17.466338935998447
2025-04-05,14.72162853177012
2025-04-06,16.717781553027084
2025-04-07,17.715858063655567
2025-04-08,11.47787987222755
2025-04-09,10.72932248925619
2025-04-10,13.973071148798757
2025-04-11,14.472109404112999
2025-04-12,11.22836074457043
2025-04-13,11.976918127541792
2025-04-14,9.232207723313465
2025-04-15,14.638455489217746
2025-04-16,11.711804054406102
2025-04-17,12.475956382856033
2025-04-18,15.147890374851034
2025-04-19,21.77054388808378
2025-04-20,17.695064803017473
2025-04-21,12.730673825672678
2025-04-22,12.730673825672678
2025-04-23,18.968652017100695
2025-04-24,17.185629917384183
2025-04-25,18.71393457428405
2025-04-26,10.947651725956169
2025-04-27,14.004261039755896
2025-04-28,11.711804054406102
2025-04-29,10.822892162127609
2025-04-30,14.893172932034389
2025-05-01,15.277848253839117
2025-05-02,11.966521497222745
2025-05-03,10.058739833677677
2025-05-04,10.822892162127609
2025-05-05,13.240108711305965
2025-05-06,13.240108711305965
2025-05-07,14.3837380464011
2025-05-08,12.730673825672678
2025-05-09,11.711804054406102
2025-05-10,12.730673825672678
2025-05-11,13.364868275134526
2025-05-12,17.185629917384183
2025-05-13,16.55143546792234
2025-05-14,16.16676014611761
2025-05-15,20.273429122141053
2025-05-16,14.815198204641538
2025-05-17,10.916461834999028
2025-05-18,14.295366688689203
2025-05-19,12.216040624879865
2025-05-20,15.335029720593873
2025-05-21,14.815198204641538
2025-05-22,20.013513364164886
2025-05-23,12.7358721408322
2025-05-24,16.63460851047471
2025-05-25,15.59494547857004
2025-05-26,11.176377592975195
2025-05-27,9.356967287142025
2025-05-28,11.69620910892753
2025-05-29,19.233766090236383
2025-05-30,20.793260638093386
2025-05-31,17.67427154237938
2025-06-01,13.255703656784535
2025-06-02,12.216040624879865
2025-06-03,17.934187300355546
2025-06-04,15.075113962617706
2025-06-05,20.53334488011722
2025-06-06,23.912249733807396
2025-06-07,17.67427154237938
2025-06-08,11.69620910892753
2025-06-09,11.176377592975195
2025-06-10,14.035450930713036
2025-06-11,10.656546077022861
2025-06-12,14.815198204641538
2025-06-13,16.894524268450876
2025-06-14,12.7358721408322
2025-06-15,16.374692752498543
2025-06-16,13.255703656784535
2025-06-17,10.396630319046693
2025-06-18,12.7358721408322
2025-06-19,16.114776994522376
2025-06-20,15.59494547857004
2025-06-21,12.475956382856033
2025-06-22,16.374692752498543
2025-06-23,15.59494547857004
2025-06-24,14.555282446665371
2025-06-25,16.63460851047471
2025-06-26,15.335029720593873
2025-06-27,10.136714561070526
2025-06-28,10.396630319046693
2025-06-29,15.075113962617706
2025-06-30,9.356967287142025
2025-07-01,10.136714561070526
2025-07-02,16.63460851047471
2025-07-03,19.753597606188716
2025-07-04,16.63460851047471
2025-07-05,21.57300791202189
2025-07-06,23.912249733807396
2025-07-07,14.555282446665371
2025-07-08,11.176377592975195
2025-07-09,12.7358721408322
2025-07-10,16.63460851047471
2025-07-11,10.916461834999028
2025-07-12,20.53334488011722
2025-07-13,18.71393457428405
2025-07-14,18.194103058331713
2025-07-15,18.45401881630788
2025-07-16,16.894524268450876
2025-07-17,15.854861236546208
2025-07-18,20.273429122141053
2025-07-19,14.815198204641538
2025-07-20,10.916461834999028
2025-07-21,18.71393457428405
2025-07-22,13.515619414760701
2025-07-23,13.77553517273687
2025-07-24,15.854861236546208
2025-07-25,22.61267094392656
2025-07-26,15.854861236546208
2025-07-27,11.436293350951363
2025-07-28,17.414355784403213
2025-07-29,18.71393457428405
2025-07-30,21.053176396069553
2025-07-31,15.59494547857004
2025-08-01,16.374692752498543
2025-08-02,16.63460851047471
2025-08-03,13.515619414760701
2025-08-04,12.475956382856033
2025-08-05,10.656546077022861
2025-08-06,10.136714561070526
2025-08-07,9.876798803094358
2025-08-08,21.57300791202189
2025-08-09,18.194103058331713
2025-08-10,13.255703656784535
2025-08-11,10.136714561070526
2025-08-12,11.69620910892753
2025-08-13,24.43208124975973
2025-08-14,23.912249733807396
2025-08-15,17.414355784403213
2025-08-16,15.59494547857004
2025-08-17,13.255703656784535
2025-08-18,17.414355784403213
2025-08-19,14.295366688689203
2025-08-20,17.934187300355546
2025-08-21,22.61267094392656
2025-08-22,19.49368184821255
2025-08-23,18.194103058331713
2025-08-24,15.854861236546208
2025-08-25,15.854861236546208
2025-08-26,20.793260638093386
2025-08-27,14.815198204641538
2025-08-28,12.475956382856033
2025-08-29,12.475956382856033
2025-08-30,12.995787898808366
2025-08-31,11.436293350951363
2025-09-01,11.176377592975195
2025-09-02,12.995787898808366
2025-09-03,13.515619414760701
2025-09-04,11.436293350951363
2025-09-05,11.69620910892753
2025-09-06,12.7358721408322
2025-09-07,11.176377592975195
2025-09-08,10.656546077022861
2025-09-09,9.097051529165856
2025-09-10,10.916461834999028
2025-09-11,9.876798803094358
2025-09-12,11.176377592975195
2025-09-13,18.194103058331713
2025-09-14,13.255703656784535
2025-09-15,12.475956382856033
2025-09-16,11.69620910892753
2025-09-17,11.956124866903698
2025-09-18,15.59494547857004
2025-09-19,12.7358721408322
2025-09-20,14.815198204641538
2025-09-21,14.555282446665371
2025-09-22,14.035450930713036
2025-09-23,10.396630319046693
2025-09-24,9.356967287142025
2025-09-25,10.396630319046693
2025-09-26,14.035450930713036
2025-09-27,19.233766090236383
2025-09-28,20.793260638093386
2025-09-29,17.414355784403213
2025-09-30,17.154440026427043
2025-10-01,12.7358721408322
2025-10-02,13.77553517273687
2025-10-03,15.335029720593873
2025-10-04,11.176377592975195
2025-10-05,9.616883045118191
2025-10-06,13.515619414760701
2025-10-07,17.154440026427043
2025-10-08,17.154440026427043
2025-10-09,12.995787898808366
2025-10-10,12.216040624879865
2025-10-11,10.656546077022861
2025-10-12,14.815198204641538
2025-10-13,11.176377592975195
2025-10-14,13.77553517273687
2025-10-15,13.77553517273687
2025-10-16,14.295366688689203
2025-10-17,11.956124866903698
2025-10-18,13.77553517273687
2025-10-19,16.114776994522376
2025-10-20,18.71393457428405
2025-10-21,15.335029720593873
2025-10-22,12.7358721408322
2025-10-23,10.916461834999028
2025-10-24,13.255703656784535
2025-10-25,15.075113962617706
2025-10-26,12.475956382856033
2025-10-27,15.854861236546208
2025-10-28,15.59494547857004
2025-10-29,10.916461834999028
2025-10-30,13.77553517273687
2025-10-31,18.973850332260216
2025-11-01,13.255703656784535
2025-11-02,10.396630319046693
2025-11-03,15.075113962617706
2025-11-04,16.894524268450876
2025-11-05,12.216040624879865
2025-11-06,14.295366688689203
2025-11-07,14.815198204641538
2025-11-08,11.956124866903698
2025-11-09,22.35275518595039
2025-11-10,20.53334488011722
2025-11-11,20.793260638093386
2025-11-12,17.67427154237938
2025-11-13,16.114776994522376
2025-11-14,18.45401881630788
2025-11-15,13.255703656784535
2025-11-16,14.295366688689203
2025-11-17,11.956124866903698
2025-11-18,14.555282446665371
2025-11-19,16.894524268450876
2025-11-20,15.075113962617706
2025-11-21,17.67427154237938
2025-11-22,10.396630319046693
2025-11-23,12.7358721408322
2025-11-24,11.176377592975195
2025-11-25,11.436293350951363
2025-11-26,14.035450930713036
2025-11-27,13.77553517273687
2025-11-28,14.295366688689203
2025-11-29,14.555282446665371
2025-11-30,13.255703656784535
2025-12-01,10.916461834999028
2025-12-02,18.194103058331713
2025-12-03,15.854861236546208
2025-12-04,12.216040624879865
2025-12-05,14.815198204641538
2025-12-06,12.475956382856033
2025-12-07,9.876798803094358
2025-12-08,13.515619414760701
2025-12-09,12.216040624879865
2025-12-10,14.555282446665371
2025-12-11,14.035450930713036
2025-12-12,10.656546077022861
2025-12-13,11.69620910892753
2025-12-14,11.436293350951363
2025-12-15,14.035450930713036
2025-12-16,19.753597606188716
2025-12-17,14.295366688689203
2025-12-18,13.77553517273687
2025-12-19,25.991575797616733
2025-12-20,17.934187300355546
2025-12-21,13.515619414760701
2025-12-22,14.815198204641538
2025-12-23,11.69620910892753
2025-12-24,10.916461834999028
2025-12-25,10.916461834999028
2025-12-26,10.656546077022861
2025-12-27,16.114776994522376
2025-12-28,17.67427154237938
2025-12-29,13.515619414760701
2025-12-30,13.515619414760701
2025-12-31,10.656546077022861
2026-01-01,12.995787898808366
2026-01-02,11.69620910892753
2026-01-03,14.035450930713036
2026-01-04,13.515619414760701
2026-01-05,15.075113962617706
2026-01-06,20.273429122141053
2026-01-07,15.854861236546208
2026-01-08,10.656546077022861
2026-01-09,16.114776994522376
2026-01-10,12.216040624879865
2026-01-11,16.63460851047471
2026-01-12,11.69620910892753
2026-01-13,16.374692752498543
2026-01-14,16.63460851047471
2026-01-15,13.255703656784535
2026-01-16,15.075113962617706
2026-01-17,14.555282446665371
2026-01-18,17.414355784403213
2026-01-19,19.753597606188716
2026-01-20,14.035450930713036
2026-01-21,14.815198204641538
2026-01-22,11.69620910892753
2026-01-23,11.69620910892753
2026-01-24,11.176377592975195
2026-01-25,11.956124866903698
2026-01-26,13.255703656784535
2026-01-27,13.255703656784535
2026-01-28,11.69620910892753
2026-01-29,11.69620910892753
2026-01-30,17.414355784403213
2026-01-31,14.555282446665371
2026-02-01,10.656546077022861
2026-02-02,13.77553517273687
2026-02-03,14.815198204641538
2026-02-04,12.7358721408322
2026-02-05,11.436293350951363
2026-02-06,13.77553517273687
2026-02-07,11.436293350951363
2026-02-08,16.114776994522376
2026-02-09,12.7358721408322
2026-02-10,12.216040624879865
2026-02-11,17.934187300355546
2026-02-12,13.515619414760701
2026-02-13,13.77553517273687
2026-02-14,10.136714561070526
2026-02-15,10.136714561070526
2026-02-16,9.356967287142025
2026-02-17,14.815198204641538
2026-02-18,16.63460851047471
2026-02-19,12.995787898808366
2026-02-20,11.176377592975195
2026-02-21,15.335029720593873
2026-02-22,20.013513364164886
2026-02-23,14.555282446665371
2026-02-24,18.71393457428405
2026-02-25,13.77553517273687
2026-02-26,13.77553517273687
2026-02-27,16.894524268450876
2026-02-28,18.973850332260216
2026-03-01,13.255703656784535
2026-03-02,9.616883045118191
2026-03-03,12.7358721408322
2026-03-04,17.414355784403213
2026-03-05,12.995787898808366
2026-03-06,17.67427154237938
2026-03-07,15.59494547857004
2026-03-08,14.295366688689203
2026-03-09,12.475956382856033
2026-03-10,13.255703656784535
2026-03-11,14.035450930713036
2026-03-12,12.7358721408322
2026-03-13,17.67427154237938
2026-03-14,16.374692752498543
2026-03-15,11.69620910892753
2026-03-16,14.815198204641538
2026-03-17,11.436293350951363
2026-03-18,14.295366688689203
2026-03-19,16.374692752498543
2026-03-20,17.67427154237938
2026-03-21,10.396630319046693
2026-03-22,11.176377592975195
2026-03-23,17.154440026427043
2026-03-24,14.295366688689203
2026-03-25,12.995787898808366
2026-03-26,18.194103058331713
2026-03-27,20.013513364164886
2026-03-28,16.894524268450876
2026-03-29,12.7358721408322
2026-03-30,12.216040624879865
2026-03-31,11.176377592975195
2026-04-01,16.894524268450876
2026-04-02,13.515619414760701
2026-04-03,11.956124866903698
2026-04-04,10.656546077022861
2026-04-05,15.075113962617706
2026-04-06,11.956124866903698
2026-04-07,13.515619414760701
2026-04-08,13.77553517273687
2026-04-09,12.7358721408322
2026-04-10,17.154440026427043
2026-04-11,10.916461834999028
2026-04-12,14.035450930713036
2026-04-13,19.753597606188716
2026-04-14,18.973850332260216
2026-04-15,18.45401881630788
2026-04-16,16.894524268450876
2026-04-17,17.934187300355546
2026-04-18,13.255703656784535
2026-04-19,10.396630319046693
2026-04-20,18.194103058331713
2026-04-21,12.995787898808366
2026-04-22,12.7358721408322
2026-04-23,16.374692752498543
2026-04-24,11.69620910892753
2026-04-25,11.436293350951363
2026-04-26,10.916461834999028
2026-04-27,21.832923669998056
2026-04-28,17.154440026427043
2026-04-29,15.335029720593873
2026-04-30,14.035450930713036
2026-05-01,11.436293350951363
2026-05-02,8.83713577118969
2026-05-03,10.916461834999028
2026-05-04,13.255703656784535
2026-05-05,14.035450930713036
2026-05-06,14.295366688689203
2026-05-07,14.815198204641538
2026-05-08,20.53334488011722
2026-05-09,11.956124866903698
2026-05-10,14.035450930713036
2026-05-11,18.194103058331713
2026-05-12,12.995787898808366
2026-05-13,17.67427154237938
2026-05-14,18.71393457428405
2026-05-15,13.515619414760701
2026-05-16,12.995787898808366
2026-05-17,18.71393457428405
2026-05-18,15.854861236546208
2026-05-19,11.956124866903698
2026-05-20,11.69620910892753
2026-05-21,15.59494547857004
2026-05-22,14.555282446665371
2026-05-23,10.656546077022861
2026-05-24,13.255703656784535
2026-05-25,15.854861236546208
2026-05-26,12.216040624879865
2026-05-27,11.69620910892753
2026-05-28,14.035450930713036
2026-05-29,12.216040624879865
2026-05-30,9.616883045118191
2026-05-31,15.59494547857004
