Time,tiktok
2024-09-23,75.6764065545699
2024-09-24,60.54112524365592
2024-09-25,60.54112524365592
2024-09-26,60.54112524365592
2024-09-27,75.6764065545699
2024-09-28,75.6764065545699
2024-09-29,75.6764065545699
2024-09-30,60.54112524365592
2024-10-01,60.54112524365592
2024-10-02,60.54112524365592
2024-10-03,75.6764065545699
2024-10-04,75.6764065545699
2024-10-05,75.6764065545699
2024-10-06,75.6764065545699
2024-10-07,75.6764065545699
2024-10-08,60.54112524365592
2024-10-09,75.6764065545699
2024-10-10,75.6764065545699
2024-10-11,75.6764065545699
2024-10-12,75.6764065545699
2024-10-13,75.6764065545699
2024-10-14,75.6764065545699
2024-10-15,60.54112524365592
2024-10-16,75.6764065545699
2024-10-17,75.6764065545699
2024-10-18,75.6764065545699
2024-10-19,75.6764065545699
2024-10-20,75.6764065545699
2024-10-21,75.6764065545699
2024-10-22,75.6764065545699
2024-10-23,75.6764065545699
2024-10-24,75.6764065545699
2024-10-25,75.6764065545699
2024-10-26,75.6764065545699
2024-10-27,75.6764065545699
2024-10-28,75.6764065545699
2024-10-29,75.6764065545699
2024-10-30,75.6764065545699
2024-10-31,75.6764065545699
2024-11-01,75.6764065545699
2024-11-02,75.6764065545699
2024-11-03,75.6764065545699
2024-11-04,75.6764065545699
2024-11-05,60.54112524365592
2024-11-06,45.40584393274194
2024-11-07,75.6764065545699
2024-11-08,75.6764065545699
2024-11-09,75.6764065545699
2024-11-10,75.6764065545699
2024-11-11,75.6764065545699
2024-11-12,75.6764065545699
2024-11-13,75.6764065545699
2024-11-14,75.6764065545699
2024-11-15,60.54112524365592
2024-11-16,60.54112524365592
2024-11-17,75.6764065545699
2024-11-18,75.6764065545699
2024-11-19,75.6764065545699
2024-11-20,75.6764065545699
2024-11-21,75.6764065545699
2024-11-22,75.6764065545699
2024-11-23,75.6764065545699
2024-11-24,75.6764065545699
2024-11-25,75.6764065545699
2024-11-26,75.6764065545699
2024-11-27,75.6764065545699
2024-11-28,75.6764065545699
2024-11-29,75.6764065545699
2024-11-30,75.6764065545699
2024-12-01,75.6764065545699
2024-12-02,75.6764065545699
2024-12-03,75.6764065545699
2024-12-04,75.6764065545699
2024-12-05,75.6764065545699
2024-12-06,105.94696917639786
2024-12-07,136.21753179822582
2024-12-08,121.08225048731184
2024-12-09,105.94696917639786
2024-12-10,105.94696917639786
2024-12-11,90.81168786548388
2024-12-12,90.81168786548388
2024-12-13,75.6764065545699
2024-12-14,90.81168786548388
2024-12-15,90.81168786548388
2024-12-16,90.81168786548388
2024-12-17,90.81168786548388
2024-12-18,90.81168786548388
2024-12-19,75.6764065545699
2024-12-20,75.6764065545699
2024-12-21,75.6764065545699
2024-12-22,90.81168786548388
2024-12-23,75.6764065545699
2024-12-24,90.81168786548388
2024-12-25,75.6764065545699
2024-12-26,75.6764065545699
2024-12-27,90.81168786548388
2024-12-28,90.81168786548388
2024-12-29,90.81168786548388
2024-12-30,90.81168786548388
2024-12-31,90.81168786548388
2025-01-01,105.94696917639786
2025-01-02,90.81168786548388
2025-01-03,90.81168786548388
2025-01-04,90.81168786548388
2025-01-05,90.81168786548388
2025-01-06,90.81168786548388
2025-01-07,90.81168786548388
2025-01-08,90.81168786548388
2025-01-09,90.81168786548388
2025-01-10,181.62337573096775
2025-01-11,181.62337573096775
2025-01-12,181.62337573096775
2025-01-13,227.0292196637097
2025-01-14,257.2997822855377
2025-01-15,242.16450097462368
2025-01-16,242.16450097462368
2025-01-17,317.8409075291936
2025-01-18,438.9231580165054
2025-01-19,1513.5281310913979
2025-01-20,469.1937206383334
2025-01-21,227.0292196637097
2025-01-22,181.62337573096775
2025-01-23,151.3528131091398
2025-01-24,151.3528131091398
2025-01-25,151.3528131091398
2025-01-26,136.21753179822582
2025-01-27,121.08225048731184
2025-01-28,121.08225048731184
2025-01-29,105.94696917639786
2025-01-30,105.94696917639786
2025-01-31,105.94696917639786
2025-02-01,105.94696917639786
2025-02-02,105.94696917639786
2025-02-03,90.81168786548388
2025-02-04,90.81168786548388
2025-02-05,90.81168786548388
2025-02-06,90.81168786548388
2025-02-07,90.81168786548388
2025-02-08,105.94696917639786
2025-02-09,105.94696917639786
2025-02-10,90.81168786548388
2025-02-11,90.81168786548388
2025-02-12,90.81168786548388
2025-02-13,90.81168786548388
2025-02-14,105.94696917639786
2025-02-15,90.81168786548388
2025-02-16,90.81168786548388
2025-02-17,75.6764065545699
2025-02-18,90.81168786548388
2025-02-19,75.6764065545699
2025-02-20,75.6764065545699
2025-02-21,75.6764065545699
2025-02-22,90.81168786548388
2025-02-23,90.81168786548388
2025-02-24,75.6764065545699
2025-02-25,75.6764065545699
2025-02-26,90.81168786548388
2025-02-27,75.6764065545699
2025-02-28,75.6764065545699
2025-03-01,75.6764065545699
2025-03-02,75.6764065545699
2025-03-03,75.6764065545699
2025-03-04,75.6764065545699
2025-03-05,75.6764065545699
2025-03-06,75.6764065545699
2025-03-07,75.6764065545699
2025-03-08,90.81168786548388
2025-03-09,90.81168786548388
2025-03-10,75.6764065545699
2025-03-11,75.6764065545699
2025-03-12,75.6764065545699
2025-03-13,75.6764065545699
2025-03-14,75.6764065545699
2025-03-15,75.6764065545699
2025-03-16,75.6764065545699
2025-03-17,75.6764065545699
2025-03-18,75.6764065545699
2025-03-19,75.6764065545699
2025-03-20,75.6764065545699
2025-03-21,75.6764065545699
2025-03-22,75.6764065545699
2025-03-23,75.6764065545699
2025-03-24,75.6764065545699
2025-03-25,75.6764065545699
2025-03-26,75.6764065545699
2025-03-27,75.6764065545699
2025-03-28,90.81168786548388
2025-03-29,90.81168786548388
2025-03-30,90.81168786548388
2025-03-31,75.6764065545699
2025-04-01,75.6764065545699
2025-04-02,90.81168786548388
2025-04-03,90.81168786548388
2025-04-04,105.94696917639786
2025-04-05,105.94696917639786
2025-04-06,90.81168786548388
2025-04-07,75.6764065545699
2025-04-08,75.6764065545699
2025-04-09,75.6764065545699
2025-04-10,75.6764065545699
2025-04-11,75.6764065545699
2025-04-12,75.6764065545699
2025-04-13,75.6764065545699
2025-04-14,75.6764065545699
2025-04-15,74.5297943340461
2025-04-16,76.82301877509369
2025-04-17,76.82301877509369
2025-04-18,75.6764065545699
2025-04-19,76.82301877509369
2025-04-20,77.96963099561746
2025-04-21,73.38318211352232
2025-04-22,74.5297943340461
2025-04-23,75.6764065545699
2025-04-24,75.6764065545699
2025-04-25,75.6764065545699
2025-04-26,74.5297943340461
2025-04-27,77.96963099561746
2025-04-28,74.5297943340461
2025-04-29,74.5297943340461
2025-04-30,73.38318211352232
2025-05-01,73.38318211352232
2025-05-02,74.5297943340461
2025-05-03,75.6764065545699
2025-05-04,76.82301877509369
2025-05-05,74.5297943340461
2025-05-06,73.38318211352232
2025-05-07,74.5297943340461
2025-05-08,73.38318211352232
2025-05-09,75.6764065545699
2025-05-10,75.6764065545699
2025-05-11,76.82301877509369
2025-05-12,74.5297943340461
2025-05-13,76.82301877509369
2025-05-14,76.82301877509369
2025-05-15,94.02220208295047
2025-05-16,80.26285543666503
2025-05-17,87.14252875980776
2025-05-18,87.14252875980776
2025-05-19,77.96963099561746
2025-05-20,80.26285543666503
2025-05-21,80.26285543666503
2025-05-22,80.26285543666503
2025-05-23,80.26285543666503
2025-05-24,80.26285543666503
2025-05-25,82.55607987771262
2025-05-26,87.14252875980776
2025-05-27,77.96963099561746
2025-05-28,77.96963099561746
2025-05-29,80.26285543666503
2025-05-30,80.26285543666503
2025-05-31,84.84930431876019
2025-06-01,82.55607987771262
2025-06-02,75.6764065545699
2025-06-03,100.9018754060932
2025-06-04,77.96963099561746
2025-06-05,80.26285543666503
2025-06-06,80.26285543666503
2025-06-07,80.26285543666503
2025-06-08,80.26285543666503
2025-06-09,82.55607987771262
2025-06-10,82.55607987771262
2025-06-11,84.84930431876019
2025-06-12,87.14252875980776
2025-06-13,82.55607987771262
2025-06-14,80.26285543666503
2025-06-15,84.84930431876019
2025-06-16,80.26285543666503
2025-06-17,82.55607987771262
2025-06-18,84.84930431876019
2025-06-19,87.14252875980776
2025-06-20,82.55607987771262
2025-06-21,80.26285543666503
2025-06-22,80.26285543666503
2025-06-23,75.6764065545699
2025-06-24,84.84930431876019
2025-06-25,87.14252875980776
2025-06-26,89.43575320085533
2025-06-27,84.84930431876019
2025-06-28,82.55607987771262
2025-06-29,84.84930431876019
2025-06-30,87.14252875980776
2025-07-01,82.55607987771262
2025-07-02,82.55607987771262
2025-07-03,84.84930431876019
2025-07-04,82.55607987771262
2025-07-05,77.96963099561746
2025-07-06,84.84930431876019
2025-07-07,89.43575320085533
2025-07-08,94.02220208295047
2025-07-09,98.60865096504563
2025-07-10,91.7289776419029
2025-07-11,96.31542652399806
2025-07-12,98.60865096504563
2025-07-13,100.9018754060932
2025-07-14,91.7289776419029
2025-07-15,89.43575320085533
2025-07-16,96.31542652399806
2025-07-17,137.59346646285437
2025-07-18,96.31542652399806
2025-07-19,165.11215975542524
2025-07-20,171.99183307856794
2025-07-21,144.47313978599706
2025-07-22,123.83411981656891
2025-07-23,116.9544464934262
2025-07-24,116.9544464934262
2025-07-25,126.1273442576165
2025-07-26,135.30024202180678
2025-07-27,139.88669090390192
2025-07-28,130.71379313971164
2025-07-29,169.69860863752038
2025-07-30,229.32244410475727
2025-07-31,192.6308530479961
2025-08-01,135.30024202180678
2025-08-02,91.7289776419029
2025-08-03,89.43575320085533
2025-08-04,82.55607987771262
2025-08-05,100.9018754060932
2025-08-06,105.48832428818834
2025-08-07,103.19509984714077
2025-08-08,103.19509984714077
2025-08-09,110.07477317028349
2025-08-10,112.36799761133106
2025-08-11,100.9018754060932
2025-08-12,89.43575320085533
2025-08-13,84.84930431876019
2025-08-14,87.14252875980776
2025-08-15,87.14252875980776
2025-08-16,87.14252875980776
2025-08-17,89.43575320085533
2025-08-18,82.55607987771262
2025-08-19,84.84930431876019
2025-08-20,87.14252875980776
2025-08-21,87.14252875980776
2025-08-22,84.84930431876019
2025-08-23,87.14252875980776
2025-08-24,89.43575320085533
2025-08-25,82.55607987771262
2025-08-26,80.26285543666503
2025-08-27,84.84930431876019
2025-08-28,80.26285543666503
2025-08-29,77.96963099561746
2025-08-30,82.55607987771262
2025-08-31,82.55607987771262
2025-09-01,91.7289776419029
2025-09-02,80.26285543666503
2025-09-03,84.84930431876019
2025-09-04,80.26285543666503
2025-09-05,82.55607987771262
2025-09-06,84.84930431876019
2025-09-07,84.84930431876019
2025-09-08,77.96963099561746
2025-09-09,77.96963099561746
2025-09-10,77.96963099561746
2025-09-11,77.96963099561746
2025-09-12,77.96963099561746
2025-09-13,80.26285543666503
2025-09-14,82.55607987771262
2025-09-15,80.26285543666503
2025-09-16,89.43575320085533
2025-09-17,84.84930431876019
2025-09-18,82.55607987771262
2025-09-19,87.14252875980776
2025-09-20,89.43575320085533
2025-09-21,94.02220208295047
2025-09-22,87.14252875980776
2025-09-23,87.14252875980776
2025-09-24,84.84930431876019
2025-09-25,87.14252875980776
2025-09-26,94.02220208295047
2025-09-27,96.31542652399806
2025-09-28,91.7289776419029
2025-09-29,82.55607987771262
2025-09-30,77.96963099561746
2025-10-01,84.84930431876019
2025-10-02,87.14252875980776
2025-10-03,82.55607987771262
2025-10-04,84.84930431876019
2025-10-05,87.14252875980776
2025-10-06,82.55607987771262
2025-10-07,80.26285543666503
2025-10-08,84.84930431876019
2025-10-09,82.55607987771262
2025-10-10,82.55607987771262
2025-10-11,87.14252875980776
2025-10-12,84.84930431876019
2025-10-13,89.43575320085533
2025-10-14,80.26285543666503
2025-10-15,82.55607987771262
2025-10-16,84.84930431876019
2025-10-17,84.84930431876019
2025-10-18,94.02220208295047
2025-10-19,89.43575320085533
2025-10-20,87.14252875980776
2025-10-21,87.14252875980776
2025-10-22,89.43575320085533
2025-10-23,84.84930431876019
2025-10-24,87.14252875980776
2025-10-25,87.14252875980776
2025-10-26,87.14252875980776
2025-10-27,82.55607987771262
2025-10-28,77.96963099561746
2025-10-29,82.55607987771262
2025-10-30,91.7289776419029
2025-10-31,94.02220208295047
2025-11-01,98.60865096504563
2025-11-02,103.19509984714077
2025-11-03,91.7289776419029
2025-11-04,89.43575320085533
2025-11-05,89.43575320085533
2025-11-06,91.7289776419029
2025-11-07,91.7289776419029
2025-11-08,94.02220208295047
2025-11-09,94.02220208295047
2025-11-10,89.43575320085533
2025-11-11,98.60865096504563
2025-11-12,91.7289776419029
2025-11-13,96.31542652399806
2025-11-14,89.43575320085533
2025-11-15,94.02220208295047
2025-11-16,94.02220208295047
2025-11-17,94.02220208295047
2025-11-18,98.60865096504563
2025-11-19,100.9018754060932
2025-11-20,100.9018754060932
2025-11-21,94.02220208295047
2025-11-22,100.9018754060932
2025-11-23,103.19509984714077
2025-11-24,98.60865096504563
2025-11-25,100.9018754060932
2025-11-26,105.48832428818834
2025-11-27,105.48832428818834
2025-11-28,94.02220208295047
2025-11-29,103.19509984714077
2025-11-30,107.78154872923591
2025-12-01,100.9018754060932
2025-12-02,100.9018754060932
2025-12-03,100.9018754060932
2025-12-04,103.19509984714077
2025-12-05,98.60865096504563
2025-12-06,110.07477317028349
2025-12-07,105.48832428818834
2025-12-08,103.19509984714077
2025-12-09,100.9018754060932
2025-12-10,103.19509984714077
2025-12-11,98.7062349838136
2025-12-12,100.9506674154772
2025-12-13,111.0750093626553
2025-12-14,103.19509984714077
2025-12-15,96.46180255215003
2025-12-16,100.9506674154772
2025-12-17,107.68396471046793
2025-12-18,104.34171206766456
2025-12-19,105.43953227880435
2025-12-20,104.34171206766456
2025-12-21,94.21737012048644
2025-12-22,96.46180255215003
2025-12-23,95.36398234101023
2025-12-24,96.46180255215003
2025-12-25,91.97293768882287
2025-12-26,95.36398234101023
2025-12-27,97.60841477267381
2025-12-28,100.9506674154772
2025-12-29,97.60841477267381
2025-12-30,99.8528472043374
2025-12-31,98.7062349838136
2026-01-01,95.36398234101023
2026-01-02,97.60841477267381
2026-01-03,103.19509984714077
2026-01-04,99.8528472043374
2026-01-05,94.21737012048644
2026-01-06,96.46180255215003
2026-01-07,95.36398234101023
2026-01-08,94.21737012048644
2026-01-09,100.9506674154772
2026-01-10,100.99945942486119
2026-01-11,103.19509984714077
2026-01-12,90.02125731346322
2026-01-13,96.608178580302
2026-01-14,92.21689773574282
2026-01-15,94.41253815802241
2026-01-16,94.41253815802241
2026-01-17,103.19509984714077
2026-01-18,105.39074026942036
2026-01-19,103.19509984714077
2026-01-20,100.99945942486119
2026-01-21,103.19509984714077
2026-01-22,103.19509984714077
2026-01-23,116.36894238081831
2026-01-24,118.5645828030979
2026-01-25,219.56404222795908
2026-01-26,186.62943589376522
2026-01-27,127.34714449221627
2026-01-28,109.78202111397954
2026-01-29,105.39074026942036
2026-01-30,107.58638069169996
2026-01-31,107.58638069169996
2026-02-01,111.97766153625913
2026-02-02,98.80381900258159
2026-02-03,96.608178580302
2026-02-04,98.80381900258159
2026-02-05,96.608178580302
2026-02-06,92.21689773574282
2026-02-07,96.608178580302
2026-02-08,92.21689773574282
2026-02-09,92.21689773574282
2026-02-10,94.41253815802241
2026-02-11,87.82561689118364
2026-02-12,85.62997646890405
2026-02-13,90.02125731346322
2026-02-14,96.608178580302
2026-02-15,92.21689773574282
2026-02-16,94.41253815802241
2026-02-17,92.21689773574282
2026-02-18,92.21689773574282
2026-02-19,87.82561689118364
2026-02-20,90.02125731346322
2026-02-21,96.608178580302
2026-02-22,96.608178580302
2026-02-23,96.608178580302
2026-02-24,90.02125731346322
2026-02-25,90.02125731346322
2026-02-26,98.80381900258159
2026-02-27,100.99945942486119
2026-02-28,92.21689773574282
2026-03-01,92.21689773574282
2026-03-02,100.99945942486119
2026-03-03,116.36894238081831
2026-03-04,118.5645828030979
2026-03-05,98.80381900258159
2026-03-06,96.608178580302
2026-03-07,98.80381900258159
2026-03-08,100.99945942486119
2026-03-09,96.608178580302
2026-03-10,94.41253815802241
2026-03-11,94.41253815802241
2026-03-12,98.80381900258159
2026-03-13,94.41253815802241
2026-03-14,105.39074026942036
2026-03-15,100.99945942486119
2026-03-16,96.608178580302
2026-03-17,96.608178580302
2026-03-18,100.99945942486119
2026-03-19,100.99945942486119
2026-03-20,98.80381900258159
2026-03-21,100.99945942486119
2026-03-22,103.19509984714077
2026-03-23,98.80381900258159
2026-03-24,98.80381900258159
2026-03-25,107.58638069169996
2026-03-26,100.99945942486119
2026-03-27,109.78202111397954
2026-03-28,116.36894238081831
2026-03-29,127.34714449221627
2026-03-30,109.78202111397954
2026-03-31,98.80381900258159
2026-04-01,94.41253815802241
2026-04-02,94.41253815802241
2026-04-03,92.21689773574282
2026-04-04,96.608178580302
2026-04-05,98.80381900258159
2026-04-06,98.80381900258159
2026-04-07,105.39074026942036
2026-04-08,100.99945942486119
2026-04-09,98.80381900258159
2026-04-10,96.608178580302
2026-04-11,96.608178580302
2026-04-12,98.80381900258159
2026-04-13,90.02125731346322
2026-04-14,92.21689773574282
2026-04-15,90.02125731346322
2026-04-16,92.21689773574282
2026-04-17,122.95586364765708
2026-04-18,100.99945942486119
2026-04-19,98.80381900258159
2026-04-20,92.21689773574282
2026-04-21,98.80381900258159
2026-04-22,94.41253815802241
2026-04-23,94.41253815802241
2026-04-24,90.02125731346322
2026-04-25,96.608178580302
2026-04-26,103.19509984714077
2026-04-27,96.608178580302
2026-04-28,92.21689773574282
2026-04-29,90.02125731346322
2026-04-30,96.608178580302
2026-05-01,96.608178580302
2026-05-02,100.99945942486119
2026-05-03,103.19509984714077
2026-05-04,96.608178580302
2026-05-05,94.41253815802241
2026-05-06,98.80381900258159
2026-05-07,98.80381900258159
2026-05-08,96.608178580302
2026-05-09,103.19509984714077
2026-05-10,105.39074026942036
2026-05-11,92.21689773574282
2026-05-12,98.80381900258159
2026-05-13,96.608178580302
2026-05-14,98.80381900258159
2026-05-15,98.80381900258159
2026-05-16,100.99945942486119
2026-05-17,100.99945942486119
2026-05-18,92.21689773574282
2026-05-19,96.608178580302
2026-05-20,92.21689773574282
2026-05-21,94.41253815802241
2026-05-22,107.58638069169996
2026-05-23,114.17330195853873
2026-05-24,109.78202111397954
2026-05-25,105.39074026942036
2026-05-26,98.80381900258159
2026-05-27,98.80381900258159
2026-05-28,111.97766153625913
2026-05-29,105.39074026942036
2026-05-30,105.39074026942036
2026-05-31,109.78202111397954
