Time,old_navy
2024-09-23,39.200689380518824
2024-09-24,35.07430102467474
2024-09-25,35.07430102467474
2024-09-26,37.13749520259678
2024-09-27,41.26388355844087
2024-09-28,49.516660270129044
2024-09-29,49.516660270129044
2024-09-30,35.07430102467474
2024-10-01,35.07430102467474
2024-10-02,35.07430102467474
2024-10-03,37.13749520259678
2024-10-04,37.13749520259678
2024-10-05,53.64304862597313
2024-10-06,66.02221369350539
2024-10-07,43.32707773636292
2024-10-08,39.200689380518824
2024-10-09,39.200689380518824
2024-10-10,41.26388355844087
2024-10-11,41.26388355844087
2024-10-12,57.76943698181722
2024-10-13,66.02221369350539
2024-10-14,47.453466092207
2024-10-15,45.39027191428496
2024-10-16,55.70624280389517
2024-10-17,55.70624280389517
2024-10-18,63.95901951558335
2024-10-19,68.08540787142744
2024-10-20,82.52776711688173
2024-10-21,72.21179622727152
2024-10-22,88.71734965064788
2024-10-23,92.84373800649196
2024-10-24,66.02221369350539
2024-10-25,53.64304862597313
2024-10-26,59.832631159739265
2024-10-27,70.14860204934948
2024-10-28,53.64304862597313
2024-10-29,51.57985444805109
2024-10-30,47.453466092207
2024-10-31,39.200689380518824
2024-11-01,47.453466092207
2024-11-02,76.3381845831156
2024-11-03,86.65415547272583
2024-11-04,66.02221369350539
2024-11-05,57.76943698181722
2024-11-06,35.07430102467474
2024-11-07,59.832631159739265
2024-11-08,63.95901951558335
2024-11-09,90.78054382856992
2024-11-10,101.09651471818013
2024-11-11,82.52776711688173
2024-11-12,66.02221369350539
2024-11-13,63.95901951558335
2024-11-14,63.95901951558335
2024-11-15,59.832631159739265
2024-11-16,84.59096129480379
2024-11-17,90.78054382856992
2024-11-18,66.02221369350539
2024-11-19,55.70624280389517
2024-11-20,57.76943698181722
2024-11-21,59.832631159739265
2024-11-22,59.832631159739265
2024-11-23,82.52776711688173
2024-11-24,92.84373800649196
2024-11-25,72.21179622727152
2024-11-26,68.08540787142744
2024-11-27,82.52776711688173
2024-11-28,103.15970889610217
2024-11-29,206.31941779220435
2024-11-30,134.10762156493283
2024-12-01,103.15970889610217
2024-12-02,92.84373800649196
2024-12-03,78.40137876103765
2024-12-04,66.02221369350539
2024-12-05,57.76943698181722
2024-12-06,68.08540787142744
2024-12-07,76.3381845831156
2024-12-08,78.40137876103765
2024-12-09,61.89582533766131
2024-12-10,59.832631159739265
2024-12-11,57.76943698181722
2024-12-12,59.832631159739265
2024-12-13,66.02221369350539
2024-12-14,82.52776711688173
2024-12-15,88.71734965064788
2024-12-16,66.02221369350539
2024-12-17,57.76943698181722
2024-12-18,55.70624280389517
2024-12-19,55.70624280389517
2024-12-20,61.89582533766131
2024-12-21,63.95901951558335
2024-12-22,66.02221369350539
2024-12-23,57.76943698181722
2024-12-24,61.89582533766131
2024-12-25,37.13749520259678
2024-12-26,51.57985444805109
2024-12-27,49.516660270129044
2024-12-28,45.39027191428496
2024-12-29,49.516660270129044
2024-12-30,41.26388355844087
2024-12-31,41.26388355844087
2025-01-01,37.13749520259678
2025-01-02,39.200689380518824
2025-01-03,37.13749520259678
2025-01-04,45.39027191428496
2025-01-05,45.39027191428496
2025-01-06,35.07430102467474
2025-01-07,35.07430102467474
2025-01-08,30.947912668830654
2025-01-09,33.011106846752696
2025-01-10,35.07430102467474
2025-01-11,41.26388355844087
2025-01-12,43.32707773636292
2025-01-13,33.011106846752696
2025-01-14,30.947912668830654
2025-01-15,35.07430102467474
2025-01-16,35.07430102467474
2025-01-17,37.13749520259678
2025-01-18,45.39027191428496
2025-01-19,43.32707773636292
2025-01-20,37.13749520259678
2025-01-21,30.947912668830654
2025-01-22,33.011106846752696
2025-01-23,30.947912668830654
2025-01-24,30.947912668830654
2025-01-25,37.13749520259678
2025-01-26,41.26388355844087
2025-01-27,30.947912668830654
2025-01-28,28.88471849090861
2025-01-29,30.947912668830654
2025-01-30,28.88471849090861
2025-01-31,30.947912668830654
2025-02-01,43.32707773636292
2025-02-02,41.26388355844087
2025-02-03,28.88471849090861
2025-02-04,28.88471849090861
2025-02-05,30.947912668830654
2025-02-06,33.011106846752696
2025-02-07,33.011106846752696
2025-02-08,43.32707773636292
2025-02-09,41.26388355844087
2025-02-10,26.821524312986565
2025-02-11,30.947912668830654
2025-02-12,30.947912668830654
2025-02-13,30.947912668830654
2025-02-14,30.947912668830654
2025-02-15,41.26388355844087
2025-02-16,43.32707773636292
2025-02-17,39.200689380518824
2025-02-18,33.011106846752696
2025-02-19,33.011106846752696
2025-02-20,30.947912668830654
2025-02-21,37.13749520259678
2025-02-22,43.32707773636292
2025-02-23,47.453466092207
2025-02-24,37.13749520259678
2025-02-25,35.07430102467474
2025-02-26,35.07430102467474
2025-02-27,37.13749520259678
2025-02-28,41.26388355844087
2025-03-01,53.64304862597313
2025-03-02,59.832631159739265
2025-03-03,41.26388355844087
2025-03-04,39.200689380518824
2025-03-05,37.13749520259678
2025-03-06,37.13749520259678
2025-03-07,41.26388355844087
2025-03-08,47.453466092207
2025-03-09,63.95901951558335
2025-03-10,45.39027191428496
2025-03-11,37.13749520259678
2025-03-12,33.011106846752696
2025-03-13,37.13749520259678
2025-03-14,39.200689380518824
2025-03-15,51.57985444805109
2025-03-16,57.76943698181722
2025-03-17,39.200689380518824
2025-03-18,35.07430102467474
2025-03-19,37.13749520259678
2025-03-20,37.13749520259678
2025-03-21,37.13749520259678
2025-03-22,49.516660270129044
2025-03-23,53.64304862597313
2025-03-24,35.07430102467474
2025-03-25,35.07430102467474
2025-03-26,35.07430102467474
2025-03-27,39.200689380518824
2025-03-28,39.200689380518824
2025-03-29,49.516660270129044
2025-03-30,68.08540787142744
2025-03-31,49.516660270129044
2025-04-01,45.39027191428496
2025-04-02,45.39027191428496
2025-04-03,41.26388355844087
2025-04-04,39.200689380518824
2025-04-05,53.64304862597313
2025-04-06,51.57985444805109
2025-04-07,37.13749520259678
2025-04-08,37.13749520259678
2025-04-09,35.07430102467474
2025-04-10,37.13749520259678
2025-04-11,37.13749520259678
2025-04-12,49.516660270129044
2025-04-13,53.64304862597313
2025-04-14,39.200689380518824
2025-04-15,38.7312464826892
2025-04-16,40.71938866127171
2025-04-17,37.69964939372818
2025-04-18,44.695673018436736
2025-04-19,53.60478682238827
2025-04-20,55.592929000970784
2025-04-21,36.743104304106694
2025-04-22,37.69964939372818
2025-04-23,36.743104304106694
2025-04-24,38.7312464826892
2025-04-25,37.69964939372818
2025-04-26,47.640360286640735
2025-04-27,53.60478682238827
2025-04-28,40.71938866127171
2025-04-29,45.65221810805822
2025-04-30,39.68779157231069
2025-05-01,42.70753083985423
2025-05-02,40.71938866127171
2025-05-03,49.62850246522325
2025-05-04,51.616644643805756
2025-05-05,38.7312464826892
2025-05-06,35.71150721514567
2025-05-07,36.743104304106694
2025-05-08,36.743104304106694
2025-05-09,41.6759337508932
2025-05-10,51.616644643805756
2025-05-11,49.62850246522325
2025-05-12,39.68779157231069
2025-05-13,39.68779157231069
2025-05-14,43.664075929475715
2025-05-15,42.087983943345534
2025-05-16,44.00107412258851
2025-05-17,61.218885735775324
2025-05-18,70.78433663199021
2025-05-19,51.65343483956043
2025-05-20,47.82725448107447
2025-05-21,47.82725448107447
2025-05-22,44.00107412258851
2025-05-23,44.00107412258851
2025-05-24,59.305795556532345
2025-05-25,65.04506609426129
2025-05-26,68.87124645274724
2025-05-27,44.00107412258851
2025-05-28,44.00107412258851
2025-05-29,40.174893764102556
2025-05-30,42.087983943345534
2025-05-31,51.65343483956043
2025-06-01,55.47961519804639
2025-06-02,44.00107412258851
2025-06-03,45.91416430183149
2025-06-04,42.087983943345534
2025-06-05,42.087983943345534
2025-06-06,45.91416430183149
2025-06-07,61.218885735775324
2025-06-08,65.04506609426129
2025-06-09,47.82725448107447
2025-06-10,42.087983943345534
2025-06-11,44.00107412258851
2025-06-12,44.00107412258851
2025-06-13,45.91416430183149
2025-06-14,53.56652501880341
2025-06-15,51.65343483956043
2025-06-16,45.91416430183149
2025-06-17,42.087983943345534
2025-06-18,40.174893764102556
2025-06-19,47.82725448107447
2025-06-20,47.82725448107447
2025-06-21,55.47961519804639
2025-06-22,55.47961519804639
2025-06-23,42.087983943345534
2025-06-24,42.087983943345534
2025-06-25,42.087983943345534
2025-06-26,42.087983943345534
2025-06-27,42.087983943345534
2025-06-28,49.74034466031745
2025-06-29,57.39270537728937
2025-06-30,42.087983943345534
2025-07-01,45.91416430183149
2025-07-02,44.00107412258851
2025-07-03,53.56652501880341
2025-07-04,63.1319759150183
2025-07-05,51.65343483956043
2025-07-06,59.305795556532345
2025-07-07,45.91416430183149
2025-07-08,47.82725448107447
2025-07-09,51.65343483956043
2025-07-10,45.91416430183149
2025-07-11,42.087983943345534
2025-07-12,49.74034466031745
2025-07-13,47.82725448107447
2025-07-14,40.174893764102556
2025-07-15,42.087983943345534
2025-07-16,38.26180358485958
2025-07-17,42.087983943345534
2025-07-18,44.00107412258851
2025-07-19,51.65343483956043
2025-07-20,55.47961519804639
2025-07-21,44.00107412258851
2025-07-22,42.087983943345534
2025-07-23,42.087983943345534
2025-07-24,42.087983943345534
2025-07-25,49.74034466031745
2025-07-26,61.218885735775324
2025-07-27,63.1319759150183
2025-07-28,45.91416430183149
2025-07-29,45.91416430183149
2025-07-30,49.74034466031745
2025-07-31,49.74034466031745
2025-08-01,53.56652501880341
2025-08-02,74.61051699047617
2025-08-03,78.43669734896213
2025-08-04,57.39270537728937
2025-08-05,55.47961519804639
2025-08-06,49.74034466031745
2025-08-07,47.82725448107447
2025-08-08,55.47961519804639
2025-08-09,65.04506609426129
2025-08-10,76.52360716971916
2025-08-11,51.65343483956043
2025-08-12,45.91416430183149
2025-08-13,45.91416430183149
2025-08-14,40.174893764102556
2025-08-15,44.00107412258851
2025-08-16,47.82725448107447
2025-08-17,59.305795556532345
2025-08-18,45.91416430183149
2025-08-19,42.087983943345534
2025-08-20,38.26180358485958
2025-08-21,42.087983943345534
2025-08-22,40.174893764102556
2025-08-23,49.74034466031745
2025-08-24,53.56652501880341
2025-08-25,40.174893764102556
2025-08-26,38.26180358485958
2025-08-27,38.26180358485958
2025-08-28,36.3487134056166
2025-08-29,42.087983943345534
2025-08-30,49.74034466031745
2025-08-31,55.47961519804639
2025-09-01,57.39270537728937
2025-09-02,40.174893764102556
2025-09-03,38.26180358485958
2025-09-04,38.26180358485958
2025-09-05,38.26180358485958
2025-09-06,44.00107412258851
2025-09-07,55.47961519804639
2025-09-08,40.174893764102556
2025-09-09,36.3487134056166
2025-09-10,34.43562322637362
2025-09-11,32.52253304713064
2025-09-12,34.43562322637362
2025-09-13,45.91416430183149
2025-09-14,45.91416430183149
2025-09-15,32.52253304713064
2025-09-16,30.609442867887662
2025-09-17,36.3487134056166
2025-09-18,34.43562322637362
2025-09-19,36.3487134056166
2025-09-20,44.00107412258851
2025-09-21,42.087983943345534
2025-09-22,34.43562322637362
2025-09-23,34.43562322637362
2025-09-24,32.52253304713064
2025-09-25,36.3487134056166
2025-09-26,36.3487134056166
2025-09-27,49.74034466031745
2025-09-28,53.56652501880341
2025-09-29,36.3487134056166
2025-09-30,38.26180358485958
2025-10-01,36.3487134056166
2025-10-02,40.174893764102556
2025-10-03,42.087983943345534
2025-10-04,51.65343483956043
2025-10-05,59.305795556532345
2025-10-06,38.26180358485958
2025-10-07,32.52253304713064
2025-10-08,36.3487134056166
2025-10-09,40.174893764102556
2025-10-10,44.00107412258851
2025-10-11,49.74034466031745
2025-10-12,55.47961519804639
2025-10-13,47.82725448107447
2025-10-14,45.91416430183149
2025-10-15,40.174893764102556
2025-10-16,44.00107412258851
2025-10-17,53.56652501880341
2025-10-18,61.218885735775324
2025-10-19,76.52360716971916
2025-10-20,68.87124645274724
2025-10-21,70.78433663199021
2025-10-22,84.17596788669107
2025-10-23,63.1319759150183
2025-10-24,53.56652501880341
2025-10-25,63.1319759150183
2025-10-26,76.52360716971916
2025-10-27,57.39270537728937
2025-10-28,55.47961519804639
2025-10-29,57.39270537728937
2025-10-30,53.56652501880341
2025-10-31,45.91416430183149
2025-11-01,57.39270537728937
2025-11-02,72.6974268112332
2025-11-03,57.39270537728937
2025-11-04,53.56652501880341
2025-11-05,47.82725448107447
2025-11-06,49.74034466031745
2025-11-07,63.1319759150183
2025-11-08,82.2628777074481
2025-11-09,93.74141878290597
2025-11-10,72.6974268112332
2025-11-11,80.34978752820511
2025-11-12,61.218885735775324
2025-11-13,59.305795556532345
2025-11-14,63.1319759150183
2025-11-15,76.52360716971916
2025-11-16,86.08905806593405
2025-11-17,61.218885735775324
2025-11-18,55.47961519804639
2025-11-19,51.65343483956043
2025-11-20,51.65343483956043
2025-11-21,57.39270537728937
2025-11-22,68.87124645274724
2025-11-23,82.2628777074481
2025-11-24,70.78433663199021
2025-11-25,70.78433663199021
2025-11-26,78.43669734896213
2025-11-27,91.82832860366298
2025-11-28,191.30901792429788
2025-11-29,141.56867326398043
2025-11-30,93.74141878290597
2025-12-01,93.74141878290597
2025-12-02,88.00214824517703
2025-12-03,65.04506609426129
2025-12-04,59.305795556532345
2025-12-05,61.218885735775324
2025-12-06,74.61051699047617
2025-12-07,80.34978752820511
2025-12-08,65.04506609426129
2025-12-09,59.305795556532345
2025-12-10,59.305795556532345
2025-12-11,55.98393854778337
2025-12-12,59.098906639739546
2025-12-13,84.1537108883075
2025-12-14,81.99528788597281
2025-12-15,67.1316596927217
2025-12-16,61.25732964207423
2025-12-17,53.22457658909208
2025-12-18,53.82551554544868
2025-12-19,51.667092543113995
2025-12-20,64.97323669038701
2025-12-21,64.97323669038701
2025-12-22,53.82551554544868
2025-12-23,57.54142259376145
2025-12-24,59.098906639739546
2025-12-25,32.486618345193506
2025-12-26,47.95118549480121
2025-12-27,48.55212445115781
2025-12-28,49.5086695407793
2025-12-29,40.519371398175664
2025-12-30,42.07685544415375
2025-12-31,42.67779440051035
2026-01-01,42.07685544415375
2026-01-02,42.07685544415375
2026-01-03,40.519371398175664
2026-01-04,42.67779440051035
2026-01-05,33.087557301550106
2026-01-06,30.32819534285882
2026-01-07,30.929134299215416
2026-01-08,32.486618345193506
2026-01-09,32.486618345193506
2026-01-10,40.863849032248766
2026-01-11,45.671360683101554
2026-01-12,33.65258155596957
2026-01-13,32.45070364325637
2026-01-14,30.046947817829974
2026-01-15,30.046947817829974
2026-01-16,36.05633738139596
2026-01-17,43.26760485767516
2026-01-18,40.863849032248766
2026-01-19,38.460093206822364
2026-01-20,30.046947817829974
2026-01-21,31.24882573054317
2026-01-22,30.046947817829974
2026-01-23,31.24882573054317
2026-01-24,36.05633738139596
2026-01-25,37.25821529410916
2026-01-26,30.046947817829974
2026-01-27,32.45070364325637
2026-01-28,36.05633738139596
2026-01-29,36.05633738139596
2026-01-30,34.85445946868277
2026-01-31,38.460093206822364
2026-02-01,42.06572694496196
2026-02-02,32.45070364325637
2026-02-03,30.046947817829974
2026-02-04,30.046947817829974
2026-02-05,27.643191992403572
2026-02-06,30.046947817829974
2026-02-07,43.26760485767516
2026-02-08,37.25821529410916
2026-02-09,27.643191992403572
2026-02-10,31.24882573054317
2026-02-11,30.046947817829974
2026-02-12,34.85445946868277
2026-02-13,31.24882573054317
2026-02-14,34.85445946868277
2026-02-15,38.460093206822364
2026-02-16,36.05633738139596
2026-02-17,30.046947817829974
2026-02-18,31.24882573054317
2026-02-19,31.24882573054317
2026-02-20,36.05633738139596
2026-02-21,44.46948277038836
2026-02-22,40.863849032248766
2026-02-23,33.65258155596957
2026-02-24,33.65258155596957
2026-02-25,34.85445946868277
2026-02-26,33.65258155596957
2026-02-27,34.85445946868277
2026-02-28,46.873238595814755
2026-03-01,57.690139810233546
2026-03-02,38.460093206822364
2026-03-03,37.25821529410916
2026-03-04,39.661971119535565
2026-03-05,38.460093206822364
2026-03-06,39.661971119535565
2026-03-07,55.286383984807145
2026-03-08,66.10328519922594
2026-03-09,45.671360683101554
2026-03-10,42.06572694496196
2026-03-11,42.06572694496196
2026-03-12,39.661971119535565
2026-03-13,42.06572694496196
2026-03-14,55.286383984807145
2026-03-15,61.29577354837314
2026-03-16,39.661971119535565
2026-03-17,37.25821529410916
2026-03-18,37.25821529410916
2026-03-19,42.06572694496196
2026-03-20,55.286383984807145
2026-03-21,74.51643058821833
2026-03-22,81.72769806449753
2026-03-23,61.29577354837314
2026-03-24,58.89201772294675
2026-03-25,54.08450607209395
2026-03-26,51.68075024666755
2026-03-27,48.075116508527955
2026-03-28,72.11267476279193
2026-03-29,78.12206432635793
2026-03-30,61.29577354837314
2026-03-31,70.91079685007874
2026-04-01,78.12206432635793
2026-04-02,86.53520971535032
2026-04-03,91.34272136620311
2026-04-04,103.3615004933351
2026-04-05,100.95774466790871
2026-04-06,79.32394223907113
2026-04-07,75.71830850093153
2026-04-08,86.53520971535032
2026-04-09,87.73708762806352
2026-04-10,92.54459927891631
2026-04-11,111.77464588232749
2026-04-12,117.7840354458935
2026-04-13,90.14084345348992
2026-04-14,90.14084345348992
2026-04-15,90.14084345348992
2026-04-16,103.3615004933351
2026-04-17,100.95774466790871
2026-04-18,115.38027962046709
2026-04-19,99.75586675519551
2026-04-20,78.12206432635793
2026-04-21,74.51643058821833
2026-04-22,78.12206432635793
2026-04-23,69.70891893736554
2026-04-24,67.30516311193914
2026-04-25,84.13145388992392
2026-04-26,88.93896554077672
2026-04-27,66.10328519922594
2026-04-28,64.90140728651274
2026-04-29,63.69952937379954
2026-04-30,64.90140728651274
2026-05-01,60.09389563565995
2026-05-02,70.91079685007874
2026-05-03,69.70891893736554
2026-05-04,48.075116508527955
2026-05-05,48.075116508527955
2026-05-06,63.69952937379954
2026-05-07,67.30516311193914
2026-05-08,62.49765146108634
2026-05-09,79.32394223907113
2026-05-10,75.71830850093153
2026-05-11,55.286383984807145
2026-05-12,58.89201772294675
2026-05-13,85.33333180263712
2026-05-14,87.73708762806352
2026-05-15,93.74647719162951
2026-05-16,106.9671342314747
2026-05-17,120.1877912713199
2026-05-18,96.15023301705591
2026-05-19,93.74647719162951
2026-05-20,87.73708762806352
2026-05-21,73.31455267550513
2026-05-22,64.90140728651274
2026-05-23,80.52582015178433
2026-05-24,86.53520971535032
2026-05-25,88.93896554077672
2026-05-26,56.488261897520346
2026-05-27,49.276994421241156
2026-05-28,54.08450607209395
2026-05-29,62.49765146108634
2026-05-30,70.91079685007874
2026-05-31,78.12206432635793
