Time,nba_games
2025-01-23,40.30016675931073
2025-01-24,43.52418010005559
2025-01-25,45.13618677042802
2025-01-26,49.9722067815453
2025-01-27,22.56809338521401
2025-01-28,38.688160088938304
2025-01-29,27.404113396331297
2025-01-30,27.404113396331297
2025-01-31,25.792106725958867
2025-02-01,33.85214007782101
2025-02-02,49.9722067815453
2025-02-03,24.180100055586436
2025-02-04,32.24013340744858
2025-02-05,38.688160088938304
2025-02-06,37.07615341856587
2025-02-07,37.07615341856587
2025-02-08,53.196220122290164
2025-02-09,48.36020011117287
2025-02-10,19.344080044469152
2025-02-11,49.9722067815453
2025-02-12,37.07615341856587
2025-02-13,48.36020011117287
2025-02-14,40.30016675931073
2025-02-15,24.180100055586436
2025-02-16,19.344080044469152
2025-02-17,20.95608671484158
2025-02-18,12.896053362979433
2025-02-19,16.12006670372429
2025-02-20,25.792106725958867
2025-02-21,35.46414674819344
2025-02-22,40.30016675931073
2025-02-23,54.808226792662595
2025-02-24,30.628126737076155
2025-02-25,35.46414674819344
2025-02-26,48.36020011117287
2025-02-27,32.24013340744858
2025-02-28,43.52418010005559
2025-03-01,53.196220122290164
2025-03-02,51.58421345191773
2025-03-03,37.07615341856587
2025-03-04,35.46414674819344
2025-03-05,41.91217342968316
2025-03-06,37.07615341856587
2025-03-07,41.91217342968316
2025-03-08,45.13618677042802
2025-03-09,64.48026681489716
2025-03-10,30.628126737076155
2025-03-11,38.688160088938304
2025-03-12,29.016120066703724
2025-03-13,33.85214007782101
2025-03-14,33.85214007782101
2025-03-15,46.74819344080045
2025-03-16,70.92829349638689
2025-03-17,25.792106725958867
2025-03-18,41.91217342968316
2025-03-19,35.46414674819344
2025-03-20,38.688160088938304
2025-03-21,32.24013340744858
2025-03-22,40.30016675931073
2025-03-23,46.74819344080045
2025-03-24,25.792106725958867
2025-03-25,35.46414674819344
2025-03-26,32.24013340744858
2025-03-27,32.24013340744858
2025-03-28,30.628126737076155
2025-03-29,33.85214007782101
2025-03-30,43.52418010005559
2025-03-31,27.404113396331297
2025-04-01,32.24013340744858
2025-04-02,33.85214007782101
2025-04-03,35.46414674819344
2025-04-04,38.688160088938304
2025-04-05,53.196220122290164
2025-04-06,58.03224013340745
2025-04-07,35.46414674819344
2025-04-08,27.404113396331297
2025-04-09,48.36020011117287
2025-04-10,48.36020011117287
2025-04-11,41.91217342968316
2025-04-12,64.48026681489716
2025-04-13,74.15230683713175
2025-04-14,25.792106725958867
2025-04-15,37.07615341856587
2025-04-16,66.0922734852696
2025-04-17,61.25625347415231
2025-04-18,46.74819344080045
2025-04-19,132.1845469705392
2025-04-20,149.9166203446359
2025-04-21,88.6603668704836
2025-04-22,106.39244024458033
2025-04-23,96.72040022234575
2025-04-24,85.43635352973875
2025-04-25,80.60033351862145
2025-04-26,125.73652028904948
2025-04-27,143.4685936631462
2025-04-28,78.98832684824903
2025-04-29,99.9444135630906
2025-04-30,101.55642023346304
2025-05-01,104.78043357420789
2025-05-02,90.27237354085604
2025-05-03,111.22846025569761
2025-05-04,120.90050027793218
2025-05-05,90.27237354085604
2025-05-06,96.72040022234575
2025-05-07,95.10839355197332
2025-05-08,98.33240689271818
2025-05-09,99.9444135630906
2025-05-10,161.2006670372429
2025-05-11,156.36464702612562
2025-05-12,91.88438021122846
2025-05-13,108.00444691495275
2025-05-14,103.16842690383547
2025-05-15,108.00444691495275
2025-05-16,90.27237354085604
2025-05-17,114.45247359644247
2025-05-18,109.61645358532519
2025-05-19,49.9722067815453
2025-05-20,53.196220122290164
2025-05-21,78.98832684824903
2025-05-22,77.37632017787661
2025-05-23,77.37632017787661
2025-05-24,90.27237354085604
2025-05-25,101.55642023346304
2025-05-26,96.72040022234575
2025-05-27,80.60033351862145
2025-05-28,70.92829349638689
2025-05-29,69.31628682601445
2025-05-30,61.25625347415231
2025-05-31,46.74819344080045
2025-06-01,70.92829349638689
2025-06-02,17.73207337409672
2025-06-03,17.73207337409672
2025-06-04,16.12006670372429
2025-06-05,24.180100055586436
2025-06-06,56.42023346303502
2025-06-07,25.792106725958867
2025-06-08,37.07615341856587
2025-06-09,45.13618677042802
2025-06-10,20.95608671484158
2025-06-11,25.792106725958867
2025-06-12,46.74819344080045
2025-06-13,22.56809338521401
2025-06-14,53.196220122290164
2025-06-15,27.404113396331297
2025-06-16,22.56809338521401
2025-06-17,46.74819344080045
2025-06-18,19.344080044469152
2025-06-19,24.180100055586436
2025-06-20,53.196220122290164
2025-06-21,14.508060033351862
2025-06-22,27.404113396331297
2025-06-23,45.13618677042802
2025-06-24,4.836020011117288
2025-06-25,4.836020011117288
2025-06-26,4.836020011117288
2025-06-27,3.2240133407448583
2025-06-28,3.2240133407448583
2025-06-29,3.2240133407448583
2025-06-30,3.2240133407448583
2025-07-01,3.2240133407448583
2025-07-02,3.2240133407448583
2025-07-03,3.2240133407448583
2025-07-04,3.2240133407448583
2025-07-05,4.836020011117288
2025-07-06,4.836020011117288
2025-07-07,3.2240133407448583
2025-07-08,3.2240133407448583
2025-07-09,3.2240133407448583
2025-07-10,3.2240133407448583
2025-07-11,4.836020011117288
2025-07-12,4.836020011117288
2025-07-13,3.2240133407448583
2025-07-14,3.2240133407448583
2025-07-15,3.2240133407448583
2025-07-16,3.2240133407448583
2025-07-17,3.2240133407448583
2025-07-18,3.2240133407448583
2025-07-19,3.2240133407448583
2025-07-20,3.2240133407448583
2025-07-21,3.2240133407448583
2025-07-22,3.2240133407448583
2025-07-23,1.6120066703724292
2025-07-24,1.6120066703724292
2025-07-25,1.6120066703724292
2025-07-26,3.2240133407448583
2025-07-27,3.2240133407448583
2025-07-28,1.6120066703724292
2025-07-29,3.2240133407448583
2025-07-30,3.2240133407448583
2025-07-31,3.2240133407448583
2025-08-01,3.2240133407448583
2025-08-02,1.6120066703724292
2025-08-03,1.6120066703724292
2025-08-04,1.6120066703724292
2025-08-05,1.6120066703724292
2025-08-06,1.6120066703724292
2025-08-07,1.6120066703724292
2025-08-08,3.2240133407448583
2025-08-09,3.2240133407448583
2025-08-10,3.2240133407448583
2025-08-11,1.6120066703724292
2025-08-12,1.6120066703724292
2025-08-13,1.6120066703724292
2025-08-14,3.2240133407448583
2025-08-15,3.2240133407448583
2025-08-16,3.2240133407448583
2025-08-17,1.6120066703724292
2025-08-18,1.6120066703724292
2025-08-19,1.6120066703724292
2025-08-20,1.6120066703724292
2025-08-21,1.6120066703724292
2025-08-22,1.6120066703724292
2025-08-23,1.6120066703724292
2025-08-24,1.6120066703724292
2025-08-25,1.6120066703724292
2025-08-26,1.6120066703724292
2025-08-27,1.6120066703724292
2025-08-28,1.6120066703724292
2025-08-29,1.6120066703724292
2025-08-30,1.6120066703724292
2025-08-31,1.6120066703724292
2025-09-01,1.6120066703724292
2025-09-02,1.6120066703724292
2025-09-03,1.6120066703724292
2025-09-04,1.6120066703724292
2025-09-05,1.6120066703724292
2025-09-06,3.2240133407448583
2025-09-07,3.2240133407448583
2025-09-08,1.6120066703724292
2025-09-09,1.6120066703724292
2025-09-10,1.6120066703724292
2025-09-11,1.6120066703724292
2025-09-12,1.6120066703724292
2025-09-13,1.6120066703724292
2025-09-14,1.6120066703724292
2025-09-15,1.6120066703724292
2025-09-16,1.6120066703724292
2025-09-17,1.6120066703724292
2025-09-18,1.6120066703724292
2025-09-19,1.6120066703724292
2025-09-20,1.6120066703724292
2025-09-21,3.2240133407448583
2025-09-22,1.6120066703724292
2025-09-23,1.6120066703724292
2025-09-24,1.6120066703724292
2025-09-25,1.6120066703724292
2025-09-26,1.6120066703724292
2025-09-27,1.6120066703724292
2025-09-28,3.2240133407448583
2025-09-29,1.6120066703724292
2025-09-30,3.2240133407448583
2025-10-01,3.2240133407448583
2025-10-02,4.836020011117288
2025-10-03,4.836020011117288
2025-10-04,6.448026681489717
2025-10-05,6.448026681489717
2025-10-06,8.060033351862145
2025-10-07,8.060033351862145
2025-10-08,6.448026681489717
2025-10-09,8.060033351862145
2025-10-10,8.060033351862145
2025-10-11,8.060033351862145
2025-10-12,8.060033351862145
2025-10-13,8.060033351862145
2025-10-14,8.060033351862145
2025-10-15,11.284046692607005
2025-10-16,9.672040022234576
2025-10-17,8.060033351862145
2025-10-18,9.672040022234576
2025-10-19,8.060033351862145
2025-10-20,8.060033351862145
2025-10-21,30.628126737076155
2025-10-22,66.0922734852696
2025-10-23,54.808226792662595
2025-10-24,48.36020011117287
2025-10-25,53.196220122290164
2025-10-26,43.52418010005559
2025-10-27,29.016120066703724
2025-10-28,38.688160088938304
2025-10-29,37.07615341856587
2025-10-30,33.85214007782101
2025-10-31,29.016120066703724
2025-11-01,37.07615341856587
2025-11-02,29.016120066703724
2025-11-03,22.56809338521401
2025-11-04,29.016120066703724
2025-11-05,29.016120066703724
2025-11-06,35.46414674819344
2025-11-07,24.180100055586436
2025-11-08,35.46414674819344
2025-11-09,27.404113396331297
2025-11-10,20.95608671484158
2025-11-11,27.404113396331297
2025-11-12,27.404113396331297
2025-11-13,29.016120066703724
2025-11-14,20.95608671484158
2025-11-15,33.85214007782101
2025-11-16,27.404113396331297
2025-11-17,20.95608671484158
2025-11-18,24.180100055586436
2025-11-19,29.016120066703724
2025-11-20,27.404113396331297
2025-11-21,22.56809338521401
2025-11-22,33.85214007782101
2025-11-23,27.404113396331297
2025-11-24,22.56809338521401
2025-11-25,24.180100055586436
2025-11-26,30.628126737076155
2025-11-27,32.24013340744858
2025-11-28,22.56809338521401
2025-11-29,35.46414674819344
2025-11-30,27.404113396331297
2025-12-01,20.95608671484158
2025-12-02,24.180100055586436
2025-12-03,22.56809338521401
2025-12-04,24.180100055586436
2025-12-05,22.56809338521401
2025-12-06,27.404113396331297
2025-12-07,24.180100055586436
2025-12-08,19.344080044469152
2025-12-09,20.95608671484158
2025-12-10,20.95608671484158
2025-12-11,24.180100055586436
2025-12-12,22.89049471928849
2025-12-13,30.789327404113394
2025-12-14,27.726514730405782
2025-12-15,19.344080044469152
2025-12-16,22.406892718176763
2025-12-17,24.663702056698163
2025-12-18,21.11728738187882
2025-12-19,25.95330739299611
2025-12-20,25.95330739299611
2025-12-21,27.24291272929405
2025-12-22,19.82768204558088
2025-12-23,25.46970539188438
2025-12-24,38.688160088938304
2025-12-25,68.99388549193996
2025-12-26,42.23457476375764
2025-12-27,32.562534741523066
2025-12-28,25.95330739299611
2025-12-29,20.63368538076709
2025-12-30,24.180100055586436
2025-12-31,29.01612006670372
2026-01-01,29.01612006670372
2026-01-02,24.663702056698163
2026-01-03,29.01612006670372
2026-01-04,25.46970539188438
2026-01-05,19.344080044469152
2026-01-06,22.406892718176763
2026-01-07,20.63368538076709
2026-01-08,24.180100055586436
2026-01-09,21.11728738187882
2026-01-10,24.180100055586433
2026-01-11,24.180100055586433
2026-01-12,19.34408004446915
2026-01-13,20.311284046692606
2026-01-14,22.24569205113952
2026-01-15,22.24569205113952
2026-01-16,23.212896053362975
2026-01-17,23.212896053362975
2026-01-18,25.14730405780989
2026-01-19,24.180100055586433
2026-01-20,19.34408004446915
2026-01-21,23.212896053362975
2026-01-22,22.24569205113952
2026-01-23,21.278488048916063
2026-01-24,28.048916064480263
2026-01-25,27.081712062256805
2026-01-26,20.311284046692606
2026-01-27,21.278488048916063
2026-01-28,20.311284046692606
2026-01-29,22.24569205113952
2026-01-30,22.24569205113952
2026-01-31,29.01612006670372
2026-02-01,29.98332406892718
2026-02-02,22.24569205113952
2026-02-03,21.278488048916063
2026-02-04,22.24569205113952
2026-02-05,22.24569205113952
2026-02-06,23.212896053362975
2026-02-07,26.114508060033348
2026-02-08,26.114508060033348
2026-02-09,13.540856031128403
2026-02-10,23.212896053362975
2026-02-11,22.24569205113952
2026-02-12,21.278488048916063
2026-02-13,19.34408004446915
2026-02-14,13.540856031128403
2026-02-15,13.540856031128403
2026-02-16,10.639244024458032
2026-02-17,8.704836020011117
2026-02-18,9.672040022234574
2026-02-19,12.573652028904945
2026-02-20,21.278488048916063
2026-02-21,24.180100055586433
2026-02-22,26.114508060033348
2026-02-23,18.37687604224569
2026-02-24,18.37687604224569
2026-02-25,18.37687604224569
2026-02-26,20.311284046692606
2026-02-27,20.311284046692606
2026-02-28,25.14730405780989
2026-03-01,26.114508060033348
2026-03-02,19.34408004446915
2026-03-03,19.34408004446915
2026-03-04,20.311284046692606
2026-03-05,19.34408004446915
2026-03-06,24.180100055586433
2026-03-07,29.01612006670372
2026-03-08,30.950528071150636
2026-03-09,20.311284046692606
2026-03-10,23.212896053362975
2026-03-11,29.01612006670372
2026-03-12,24.180100055586433
2026-03-13,24.180100055586433
2026-03-14,29.01612006670372
2026-03-15,31.917732073374093
2026-03-16,20.311284046692606
2026-03-17,24.180100055586433
2026-03-18,23.212896053362975
2026-03-19,22.24569205113952
2026-03-20,22.24569205113952
2026-03-21,24.180100055586433
2026-03-22,26.114508060033348
2026-03-23,20.311284046692606
2026-03-24,20.311284046692606
2026-03-25,26.114508060033348
2026-03-26,26.114508060033348
2026-03-27,21.278488048916063
2026-03-28,27.081712062256805
2026-03-29,33.852140077821005
2026-03-30,20.311284046692606
2026-03-31,19.34408004446915
2026-04-01,21.278488048916063
2026-04-02,23.212896053362975
2026-04-03,25.14730405780989
2026-04-04,25.14730405780989
2026-04-05,28.048916064480263
2026-04-06,22.24569205113952
2026-04-07,19.34408004446915
2026-04-08,24.180100055586433
2026-04-09,22.24569205113952
2026-04-10,24.180100055586433
2026-04-11,30.950528071150636
2026-04-12,29.01612006670372
2026-04-13,26.114508060033348
2026-04-14,21.278488048916063
2026-04-15,42.55697609783213
2026-04-16,42.55697609783213
2026-04-17,31.917732073374093
2026-04-18,85.11395219566425
2026-04-19,90.91717620900499
2026-04-20,51.26181211784324
2026-04-21,59.96664813785436
2026-04-22,58.03224013340744
2026-04-23,54.16342412451361
2026-04-24,56.097832128960526
2026-04-25,83.17954419121733
2026-04-26,96.72040022234573
2026-04-27,55.13062812673707
2026-04-28,65.7698721511951
2026-04-29,57.06503613118399
2026-04-30,62.868260144524726
2026-05-01,72.54030016675931
2026-05-02,87.04836020011116
2026-05-03,88.01556420233462
2026-05-04,54.16342412451361
2026-05-05,64.80266814897165
2026-05-06,56.097832128960526
2026-05-07,59.96664813785436
2026-05-08,62.868260144524726
2026-05-09,86.08115619788771
2026-05-10,88.01556420233462
2026-05-11,51.26181211784324
2026-05-12,66.73707615341856
2026-05-13,51.26181211784324
2026-05-14,54.16342412451361
2026-05-15,50.29460811561978
2026-05-16,67.70428015564201
2026-05-17,52.229016120066696
2026-05-18,54.16342412451361
2026-05-19,56.097832128960526
2026-05-20,50.29460811561978
2026-05-21,49.32740411339633
2026-05-22,48.360200111172865
2026-05-23,56.097832128960526
2026-05-24,59.96664813785436
2026-05-25,56.097832128960526
2026-05-26,48.360200111172865
2026-05-27,43.52418010005558
2026-05-28,24.180100055586433
2026-05-29,40.62256809338521
2026-05-30,30.950528071150636
2026-05-31,45.458588104502496
