Time,ray_liotta
2025-01-22,3.182403725880755
2025-01-23,3.672004299093179
2025-01-24,4.1616048723056025
2025-01-25,6.609607738367722
2025-01-26,4.896005732124238
2025-01-27,3.4272040124869667
2025-01-28,2.692803152668331
2025-01-29,2.937603439274543
2025-01-30,2.448002866062119
2025-01-31,2.448002866062119
2025-02-01,4.651205445518026
2025-02-02,5.1408060187304505
2025-02-03,2.448002866062119
2025-02-04,4.896005732124238
2025-02-05,2.937603439274543
2025-02-06,2.2032025794559074
2025-02-07,3.182403725880755
2025-02-08,4.406405158911815
2025-02-09,7.588808884792569
2025-02-10,3.4272040124869667
2025-02-11,2.2032025794559074
2025-02-12,2.937603439274543
2025-02-13,2.448002866062119
2025-02-14,2.937603439274543
2025-02-15,3.4272040124869667
2025-02-16,4.896005732124238
2025-02-17,3.672004299093179
2025-02-18,2.448002866062119
2025-02-19,5.385606305336662
2025-02-20,2.692803152668331
2025-02-21,4.406405158911815
2025-02-22,4.651205445518026
2025-02-23,4.406405158911815
2025-02-24,3.182403725880755
2025-02-25,2.692803152668331
2025-02-26,2.448002866062119
2025-02-27,3.182403725880755
2025-02-28,2.937603439274543
2025-03-01,5.1408060187304505
2025-03-02,6.609607738367722
2025-03-03,5.1408060187304505
2025-03-04,4.406405158911815
2025-03-05,2.448002866062119
2025-03-06,3.672004299093179
2025-03-07,3.4272040124869667
2025-03-08,5.875206878549086
2025-03-09,7.099208311580146
2025-03-10,3.672004299093179
2025-03-11,3.672004299093179
2025-03-12,4.406405158911815
2025-03-13,4.651205445518026
2025-03-14,3.672004299093179
2025-03-15,7.344008598186358
2025-03-16,8.323209744611205
2025-03-17,5.385606305336662
2025-03-18,3.4272040124869667
2025-03-19,4.1616048723056025
2025-03-20,3.672004299093179
2025-03-21,5.1408060187304505
2025-03-22,6.609607738367722
2025-03-23,8.078409458004993
2025-03-24,3.9168045856993907
2025-03-25,3.9168045856993907
2025-03-26,3.9168045856993907
2025-03-27,4.1616048723056025
2025-03-28,4.896005732124238
2025-03-29,5.875206878549086
2025-03-30,7.344008598186358
2025-03-31,4.896005732124238
2025-04-01,3.182403725880755
2025-04-02,4.406405158911815
2025-04-03,4.406405158911815
2025-04-04,4.896005732124238
2025-04-05,5.875206878549086
2025-04-06,5.875206878549086
2025-04-07,5.385606305336662
2025-04-08,4.1616048723056025
2025-04-09,4.406405158911815
2025-04-10,4.406405158911815
2025-04-11,3.9168045856993907
2025-04-12,6.36480745176151
2025-04-13,6.36480745176151
2025-04-14,4.406405158911815
2025-04-15,3.66507598909489
2025-04-16,3.3812869775963454
2025-04-17,4.692639456292108
2025-04-18,4.408850444793563
2025-04-19,5.328821333193822
2025-04-20,6.126392078290976
2025-04-21,3.948865000593434
2025-04-22,2.461316089196086
2025-04-23,2.9750978227946954
2025-04-24,4.178857722693499
2025-04-25,3.488879556393304
2025-04-26,4.178857722693499
2025-04-27,5.612610344692367
2025-04-28,3.66507598909489
2025-04-29,4.232654012091978
2025-04-30,3.66507598909489
2025-05-01,2.691308811296151
2025-05-02,3.6112796996964103
2025-05-03,4.355054155395084
2025-05-04,4.922632178392172
2025-05-05,3.8950687111949547
2025-05-06,4.408850444793563
2025-05-07,4.355054155395084
2025-05-08,4.178857722693499
2025-05-09,4.355054155395084
2025-05-10,6.586377522491105
2025-05-11,6.4101810897895195
2025-05-12,3.3812869775963454
2025-05-13,3.948865000593434
2025-05-14,3.8950687111949547
2025-05-15,3.7657402578935595
2025-05-16,3.442962521502683
2025-05-17,4.6264808882692305
2025-05-18,6.132776991426654
2025-05-19,3.335369942705724
2025-05-20,3.873332836690518
2025-05-21,2.904999627517889
2025-05-22,3.227777363908765
2025-05-23,3.873332836690518
2025-05-24,4.088517994284436
2025-05-25,7.42388793699016
2025-05-26,8.39222114616279
2025-05-27,8.177035988568871
2025-05-28,6.240369570223613
2025-05-29,3.873332836690518
2025-05-30,4.196110573081395
2025-05-31,7.854258252177996
2025-06-01,5.917591833832736
2025-06-02,3.442962521502683
2025-06-03,4.411295730675312
2025-06-04,3.5505551002996416
2025-06-05,2.7974070487209297
2025-06-06,7.961850830974954
2025-06-07,7.101110200599283
2025-06-08,8.822591461350624
2025-06-09,5.702406676238819
2025-06-10,5.272036361050983
2025-06-11,4.196110573081395
2025-06-12,3.6581476790966008
2025-06-13,4.841666045863148
2025-06-14,6.45555472781753
2025-06-15,8.39222114616279
2025-06-16,5.272036361050983
2025-06-17,3.873332836690518
2025-06-18,4.303703151878354
2025-06-19,3.873332836690518
2025-06-20,5.164443782254025
2025-06-21,6.132776991426654
2025-06-22,8.499813724959749
2025-06-23,4.949258624660106
2025-06-24,4.6264808882692305
2025-06-25,3.6581476790966008
2025-06-26,4.841666045863148
2025-06-27,4.411295730675312
2025-06-28,5.487221518644901
2025-06-29,7.101110200599283
2025-06-30,3.980925415487477
2025-07-01,5.594814097441859
2025-07-02,4.6264808882692305
2025-07-03,6.132776991426654
2025-07-04,10.759257879695884
2025-07-05,5.702406676238819
2025-07-06,5.702406676238819
2025-07-07,5.272036361050983
2025-07-08,5.487221518644901
2025-07-09,3.5505551002996416
2025-07-10,4.841666045863148
2025-07-11,3.7657402578935595
2025-07-12,6.885925043005366
2025-07-13,7.531480515787119
2025-07-14,4.841666045863148
2025-07-15,5.056851203457065
2025-07-16,3.6581476790966008
2025-07-17,4.411295730675312
2025-07-18,3.980925415487477
2025-07-19,4.518888309472271
2025-07-20,6.025184412629695
2025-07-21,4.518888309472271
2025-07-22,3.980925415487477
2025-07-23,4.303703151878354
2025-07-24,3.873332836690518
2025-07-25,4.088517994284436
2025-07-26,4.949258624660106
2025-07-27,5.379628939847942
2025-07-28,3.5505551002996416
2025-07-29,3.335369942705724
2025-07-30,3.442962521502683
2025-07-31,3.335369942705724
2025-08-01,3.335369942705724
2025-08-02,3.227777363908765
2025-08-03,3.7657402578935595
2025-08-04,3.442962521502683
2025-08-05,2.5822218911270123
2025-08-06,3.0125922063148476
2025-08-07,3.1201847851118063
2025-08-08,2.689814469923971
2025-08-09,7.531480515787119
2025-08-10,4.6264808882692305
2025-08-11,5.487221518644901
2025-08-12,4.734073467066189
2025-08-13,3.0125922063148476
2025-08-14,5.487221518644901
2025-08-15,3.442962521502683
2025-08-16,3.873332836690518
2025-08-17,5.164443782254025
2025-08-18,3.5505551002996416
2025-08-19,2.5822218911270123
2025-08-20,2.3670367335330944
2025-08-21,3.7657402578935595
2025-08-22,3.1201847851118063
2025-08-23,4.303703151878354
2025-08-24,5.379628939847942
2025-08-25,3.873332836690518
2025-08-26,5.164443782254025
2025-08-27,2.2594441547361357
2025-08-28,3.227777363908765
2025-08-29,3.980925415487477
2025-08-30,4.088517994284436
2025-08-31,3.980925415487477
2025-09-01,4.411295730675312
2025-09-02,3.6581476790966008
2025-09-03,3.1201847851118063
2025-09-04,2.5822218911270123
2025-09-05,3.227777363908765
2025-09-06,4.6264808882692305
2025-09-07,4.949258624660106
2025-09-08,3.227777363908765
2025-09-09,3.442962521502683
2025-09-10,1.5062961031574238
2025-09-11,2.151851575939177
2025-09-12,2.7974070487209297
2025-09-13,3.335369942705724
2025-09-14,3.873332836690518
2025-09-15,4.303703151878354
2025-09-16,3.335369942705724
2025-09-17,3.980925415487477
2025-09-18,3.873332836690518
2025-09-19,3.442962521502683
2025-09-20,3.5505551002996416
2025-09-21,5.056851203457065
2025-09-22,3.1201847851118063
2025-09-23,3.442962521502683
2025-09-24,2.904999627517889
2025-09-25,2.5822218911270123
2025-09-26,3.1201847851118063
2025-09-27,4.734073467066189
2025-09-28,4.949258624660106
2025-09-29,2.689814469923971
2025-09-30,3.442962521502683
2025-10-01,3.0125922063148476
2025-10-02,2.3670367335330944
2025-10-03,1.936666418345259
2025-10-04,2.474629312330053
2025-10-05,3.980925415487477
2025-10-06,2.5822218911270123
2025-10-07,2.5822218911270123
2025-10-08,2.3670367335330944
2025-10-09,3.5505551002996416
2025-10-10,2.151851575939177
2025-10-11,4.303703151878354
2025-10-12,4.196110573081395
2025-10-13,3.7657402578935595
2025-10-14,3.335369942705724
2025-10-15,2.904999627517889
2025-10-16,2.474629312330053
2025-10-17,3.6581476790966008
2025-10-18,3.7657402578935595
2025-10-19,5.272036361050983
2025-10-20,3.335369942705724
2025-10-21,2.3670367335330944
2025-10-22,4.6264808882692305
2025-10-23,3.873332836690518
2025-10-24,2.151851575939177
2025-10-25,3.873332836690518
2025-10-26,6.885925043005366
2025-10-27,3.5505551002996416
2025-10-28,4.196110573081395
2025-10-29,3.980925415487477
2025-10-30,3.873332836690518
2025-10-31,4.303703151878354
2025-11-01,4.949258624660106
2025-11-02,4.088517994284436
2025-11-03,3.227777363908765
2025-11-04,2.3670367335330944
2025-11-05,2.5822218911270123
2025-11-06,2.904999627517889
2025-11-07,5.379628939847942
2025-11-08,4.196110573081395
2025-11-09,3.7657402578935595
2025-11-10,3.442962521502683
2025-11-11,2.2594441547361357
2025-11-12,2.5822218911270123
2025-11-13,3.335369942705724
2025-11-14,2.7974070487209297
2025-11-15,3.1201847851118063
2025-11-16,5.164443782254025
2025-11-17,2.5822218911270123
2025-11-18,2.904999627517889
2025-11-19,2.044258997142218
2025-11-20,3.0125922063148476
2025-11-21,3.1201847851118063
2025-11-22,6.993517621802325
2025-11-23,3.5505551002996416
2025-11-24,2.474629312330053
2025-11-25,3.335369942705724
2025-11-26,3.6581476790966008
2025-11-27,3.335369942705724
2025-11-28,2.2594441547361357
2025-11-29,3.873332836690518
2025-11-30,3.6581476790966008
2025-12-01,2.5822218911270123
2025-12-02,2.904999627517889
2025-12-03,3.442962521502683
2025-12-04,2.689814469923971
2025-12-05,3.1201847851118063
2025-12-06,5.594814097441859
2025-12-07,6.670739885411448
2025-12-08,3.5505551002996416
2025-12-09,2.151851575939177
2025-12-10,3.1201847851118063
2025-12-11,3.9032196641341175
2025-12-12,3.108230054134366
2025-12-13,2.8213165106758096
2025-12-14,3.0125922063148476
2025-12-15,2.683837104435251
2025-12-16,3.4369851560139626
2025-12-17,3.957015953532597
2025-12-18,7.573322074208158
2025-12-19,6.873970312027925
2025-12-20,6.54521521014833
2025-12-21,5.080760665411945
2025-12-22,4.752005563532348
2025-12-23,3.203867901953885
2025-12-24,4.65636771571283
2025-12-25,5.272036361050983
2025-12-26,4.847643411351868
2025-12-27,4.752005563532348
2025-12-28,6.44957736232881
2025-12-29,4.985122817592426
2025-12-30,3.4369851560139626
2025-12-31,5.505153615111061
2026-01-01,5.505153615111061
2026-01-02,3.4369851560139626
2026-01-03,4.0944953597731555
2026-01-04,4.943281259171386
2026-01-05,3.4788267144350025
2026-01-06,3.108230054134366
2026-01-07,4.381408903231712
2026-01-08,3.0125922063148476
2026-01-09,2.7794749522547697
2026-01-10,6.025184412629694
2026-01-11,5.272036361050983
2026-01-12,2.092077921051977
2026-01-13,2.4268103884202934
2026-01-14,2.76154285578861
2026-01-15,2.5104935052623727
2026-01-16,2.2594441547361352
2026-01-17,4.5188883094722705
2026-01-18,6.108867529471773
2026-01-19,4.686254543156429
2026-01-20,3.0962753231569264
2026-01-21,2.092077921051977
2026-01-22,3.0962753231569264
2026-01-23,3.0962753231569264
2026-01-24,4.435205192630192
2026-01-25,4.184155842103954
2026-01-26,3.2636415568410846
2026-01-27,2.9289090894727683
2026-01-28,2.9289090894727683
2026-01-29,2.4268103884202934
2026-01-30,3.0962753231569264
2026-01-31,5.606768828419299
2026-02-01,4.351522075788113
2026-02-02,3.598374024209401
2026-02-03,2.845225972630689
2026-02-04,2.677859738946531
2026-02-05,2.5104935052623727
2026-02-06,2.76154285578861
2026-02-07,2.677859738946531
2026-02-08,2.76154285578861
2026-02-09,2.092077921051977
2026-02-10,2.3431272715782145
2026-02-11,2.5104935052623727
2026-02-12,2.845225972630689
2026-02-13,1.4226129863153445
2026-02-14,3.933106491577717
2026-02-15,3.012592206314847
2026-02-16,3.5146909073673216
2026-02-17,4.686254543156429
2026-02-18,2.5941766221044515
2026-02-19,2.2594441547361352
2026-02-20,3.0962753231569264
2026-02-21,2.9289090894727683
2026-02-22,4.0167896084197965
2026-02-23,3.1799584399990053
2026-02-24,2.845225972630689
2026-02-25,3.1799584399990053
2026-02-26,2.677859738946531
2026-02-27,2.1757610378940564
2026-02-28,4.351522075788113
2026-03-01,4.184155842103954
2026-03-02,3.1799584399990053
2026-03-03,2.845225972630689
2026-03-04,2.5104935052623727
2026-03-05,3.0962753231569264
2026-03-06,3.012592206314847
2026-03-07,4.351522075788113
2026-03-08,8.368311684207908
2026-03-09,2.5104935052623727
2026-03-10,2.677859738946531
2026-03-11,2.3431272715782145
2026-03-12,2.5104935052623727
2026-03-13,2.0083948042098982
2026-03-14,4.0167896084197965
2026-03-15,3.765740257893559
2026-03-16,3.1799584399990053
2026-03-17,3.3473246736831634
2026-03-18,5.4394025947351405
2026-03-19,2.4268103884202934
2026-03-20,2.3431272715782145
2026-03-21,4.686254543156429
2026-03-22,2.677859738946531
2026-03-23,1.924711687367819
2026-03-24,2.0083948042098982
2026-03-25,2.5104935052623727
2026-03-26,2.4268103884202934
2026-03-27,1.924711687367819
2026-03-28,3.3473246736831634
2026-03-29,5.52308571157722
2026-03-30,1.8410285705257399
2026-03-31,2.3431272715782145
2026-04-01,2.1757610378940564
2026-04-02,3.012592206314847
2026-04-03,3.598374024209401
2026-04-04,3.933106491577717
2026-04-05,4.0167896084197965
2026-04-06,2.9289090894727683
2026-04-07,2.2594441547361352
2026-04-08,2.0083948042098982
2026-04-09,3.5146909073673216
2026-04-10,2.2594441547361352
2026-04-11,3.3473246736831634
2026-04-12,4.184155842103954
2026-04-13,3.3473246736831634
2026-04-14,2.5941766221044515
2026-04-15,2.76154285578861
2026-04-16,2.5104935052623727
2026-04-17,3.012592206314847
2026-04-18,4.267838958946034
2026-04-19,4.351522075788113
2026-04-20,3.4310077905252427
2026-04-21,3.3473246736831634
2026-04-22,2.2594441547361352
2026-04-23,3.5146909073673216
2026-04-24,2.0083948042098982
2026-04-25,3.4310077905252427
2026-04-26,4.0167896084197965
2026-04-27,3.598374024209401
2026-04-28,2.4268103884202934
2026-04-29,2.0083948042098982
2026-04-30,2.5941766221044515
2026-05-01,2.1757610378940564
2026-05-02,3.2636415568410846
2026-05-03,3.2636415568410846
2026-05-04,2.845225972630689
2026-05-05,1.924711687367819
2026-05-06,2.5941766221044515
2026-05-07,2.3431272715782145
2026-05-08,2.4268103884202934
2026-05-09,2.9289090894727683
2026-05-10,3.4310077905252427
2026-05-11,2.845225972630689
2026-05-12,2.9289090894727683
2026-05-13,2.5941766221044515
2026-05-14,2.1757610378940564
2026-05-15,2.677859738946531
2026-05-16,2.845225972630689
2026-05-17,3.598374024209401
2026-05-18,2.3431272715782145
2026-05-19,1.8410285705257399
2026-05-20,2.5941766221044515
2026-05-21,2.677859738946531
2026-05-22,3.2636415568410846
2026-05-23,3.1799584399990053
2026-05-24,4.686254543156429
2026-05-25,3.2636415568410846
2026-05-26,4.5188883094722705
2026-05-27,5.606768828419299
2026-05-28,2.677859738946531
2026-05-29,3.3473246736831634
2026-05-30,2.76154285578861
2026-05-31,3.5146909073673216
