Time,baker_mayfield
2024-10-04,56.6829268292683
2024-10-05,10.24390243902439
2024-10-06,8.878048780487806
2024-10-07,5.463414634146342
2024-10-08,4.7804878048780495
2024-10-09,4.097560975609756
2024-10-10,5.463414634146342
2024-10-11,4.7804878048780495
2024-10-12,5.463414634146342
2024-10-13,31.414634146341466
2024-10-14,15.02439024390244
2024-10-15,7.51219512195122
2024-10-16,6.146341463414634
2024-10-17,6.146341463414634
2024-10-18,6.829268292682928
2024-10-19,6.146341463414634
2024-10-20,10.24390243902439
2024-10-21,25.26829268292683
2024-10-22,40.29268292682927
2024-10-23,6.146341463414634
2024-10-24,6.829268292682928
2024-10-25,8.195121951219512
2024-10-26,6.146341463414634
2024-10-27,17.073170731707318
2024-10-28,8.878048780487806
2024-10-29,4.7804878048780495
2024-10-30,4.097560975609756
2024-10-31,4.7804878048780495
2024-11-01,4.097560975609756
2024-11-02,4.7804878048780495
2024-11-03,6.829268292682928
2024-11-04,19.804878048780488
2024-11-05,44.390243902439025
2024-11-06,2.731707317073171
2024-11-07,4.097560975609756
2024-11-08,5.463414634146342
2024-11-09,4.7804878048780495
2024-11-10,14.341463414634147
2024-11-11,6.146341463414634
2024-11-12,4.097560975609756
2024-11-13,2.048780487804878
2024-11-14,2.048780487804878
2024-11-15,2.731707317073171
2024-11-16,1.3658536585365855
2024-11-17,2.731707317073171
2024-11-18,2.731707317073171
2024-11-19,2.731707317073171
2024-11-20,2.731707317073171
2024-11-21,3.414634146341464
2024-11-22,4.097560975609756
2024-11-23,3.414634146341464
2024-11-24,15.707317073170733
2024-11-25,11.609756097560977
2024-11-26,18.439024390243905
2024-11-27,15.707317073170733
2024-11-28,19.121951219512198
2024-11-29,8.878048780487806
2024-11-30,10.24390243902439
2024-12-01,24.585365853658537
2024-12-02,12.975609756097562
2024-12-03,6.829268292682928
2024-12-04,4.7804878048780495
2024-12-05,3.414634146341464
2024-12-06,3.414634146341464
2024-12-07,4.097560975609756
2024-12-08,13.658536585365855
2024-12-09,4.7804878048780495
2024-12-10,3.414634146341464
2024-12-11,2.731707317073171
2024-12-12,3.414634146341464
2024-12-13,2.731707317073171
2024-12-14,2.731707317073171
2024-12-15,10.24390243902439
2024-12-16,11.609756097560977
2024-12-17,8.195121951219512
2024-12-18,5.463414634146342
2024-12-19,5.463414634146342
2024-12-20,4.7804878048780495
2024-12-21,4.7804878048780495
2024-12-22,12.292682926829269
2024-12-23,44.390243902439025
2024-12-24,4.7804878048780495
2024-12-25,5.463414634146342
2024-12-26,4.7804878048780495
2024-12-27,4.7804878048780495
2024-12-28,7.51219512195122
2024-12-29,30.04878048780488
2024-12-30,20.48780487804878
2024-12-31,10.24390243902439
2025-01-01,7.51219512195122
2025-01-02,6.829268292682928
2025-01-03,6.146341463414634
2025-01-04,8.195121951219512
2025-01-05,32.78048780487805
2025-01-06,14.341463414634147
2025-01-07,6.146341463414634
2025-01-08,5.463414634146342
2025-01-09,6.146341463414634
2025-01-10,6.146341463414634
2025-01-11,6.829268292682928
2025-01-12,19.121951219512198
2025-01-13,68.29268292682927
2025-01-14,8.195121951219512
2025-01-15,3.414634146341464
2025-01-16,2.731707317073171
2025-01-17,2.731707317073171
2025-01-18,2.731707317073171
2025-01-19,4.097560975609756
2025-01-20,3.414634146341464
2025-01-21,2.048780487804878
2025-01-22,2.048780487804878
2025-01-23,2.048780487804878
2025-01-24,2.731707317073171
2025-01-25,2.048780487804878
2025-01-26,2.048780487804878
2025-01-27,2.731707317073171
2025-01-28,2.048780487804878
2025-01-29,2.048780487804878
2025-01-30,1.3658536585365855
2025-01-31,2.048780487804878
2025-02-01,2.048780487804878
2025-02-02,4.097560975609756
2025-02-03,2.048780487804878
2025-02-04,1.3658536585365855
2025-02-05,1.3658536585365855
2025-02-06,1.3658536585365855
2025-02-07,2.048780487804878
2025-02-08,1.3658536585365855
2025-02-09,2.048780487804878
2025-02-10,2.731707317073171
2025-02-11,1.3658536585365855
2025-02-12,1.3658536585365855
2025-02-13,1.3658536585365855
2025-02-14,1.3658536585365855
2025-02-15,1.3658536585365855
2025-02-16,1.3658536585365855
2025-02-17,1.3658536585365855
2025-02-18,1.3658536585365855
2025-02-19,1.3658536585365855
2025-02-20,1.3658536585365855
2025-02-21,0.6829268292682927
2025-02-22,0.6829268292682927
2025-02-23,0.6829268292682927
2025-02-24,1.3658536585365855
2025-02-25,1.3658536585365855
2025-02-26,1.3658536585365855
2025-02-27,0.6829268292682927
2025-02-28,1.3658536585365855
2025-03-01,0.6829268292682927
2025-03-02,1.3658536585365855
2025-03-03,1.3658536585365855
2025-03-04,0.6829268292682927
2025-03-05,1.3658536585365855
2025-03-06,0.6829268292682927
2025-03-07,1.3658536585365855
2025-03-08,1.3658536585365855
2025-03-09,1.3658536585365855
2025-03-10,2.048780487804878
2025-03-11,2.048780487804878
2025-03-12,1.3658536585365855
2025-03-13,1.3658536585365855
2025-03-14,0.6829268292682927
2025-03-15,1.3658536585365855
2025-03-16,1.3658536585365855
2025-03-17,0.6829268292682927
2025-03-18,0.6829268292682927
2025-03-19,0.6829268292682927
2025-03-20,0.6829268292682927
2025-03-21,1.3658536585365855
2025-03-22,0.6829268292682927
2025-03-23,1.3658536585365855
2025-03-24,1.3658536585365855
2025-03-25,0.6829268292682927
2025-03-26,1.3658536585365855
2025-03-27,1.3658536585365855
2025-03-28,1.3658536585365855
2025-03-29,1.3658536585365855
2025-03-30,1.3658536585365855
2025-03-31,0.6829268292682927
2025-04-01,1.3658536585365855
2025-04-02,0.6829268292682927
2025-04-03,0.6829268292682927
2025-04-04,1.3658536585365855
2025-04-05,2.048780487804878
2025-04-06,1.3658536585365855
2025-04-07,1.3658536585365855
2025-04-08,1.3658536585365855
2025-04-09,1.3658536585365855
2025-04-10,0.6829268292682927
2025-04-11,0.6829268292682927
2025-04-12,1.3658536585365855
2025-04-13,0.6829268292682927
2025-04-14,1.3658536585365855
2025-04-15,0.999096657633243
2025-04-16,0.999096657633243
2025-04-17,0.999096657633243
2025-04-18,0.999096657633243
2025-04-19,0.999096657633243
2025-04-20,1.3405600722673894
2025-04-21,1.3405600722673894
2025-04-22,0.999096657633243
2025-04-23,0.999096657633243
2025-04-24,1.3405600722673894
2025-04-25,4.679313459801264
2025-04-26,9.04245709123758
2025-04-27,4.679313459801264
2025-04-28,2.6811201445347788
2025-04-29,2.339656729900632
2025-04-30,1.3405600722673894
2025-05-01,1.3405600722673894
2025-05-02,1.3405600722673894
2025-05-03,1.3405600722673894
2025-05-04,1.3405600722673894
2025-05-05,0.999096657633243
2025-05-06,0.999096657633243
2025-05-07,1.3405600722673894
2025-05-08,0.999096657633243
2025-05-09,1.3405600722673894
2025-05-10,1.3405600722673894
2025-05-11,1.6820234869015356
2025-05-12,2.339656729900632
2025-05-13,1.3405600722673894
2025-05-14,1.3405600722673894
2025-05-15,1.3152664859981933
2025-05-16,1.3152664859981933
2025-05-17,1.3152664859981933
2025-05-18,1.3152664859981933
2025-05-19,1.3152664859981933
2025-05-20,1.3152664859981933
2025-05-21,1.3152664859981933
2025-05-22,1.3152664859981933
2025-05-23,1.3152664859981933
2025-05-24,1.3152664859981933
2025-05-25,1.3152664859981933
2025-05-26,1.3152664859981933
2025-05-27,1.3152664859981933
2025-05-28,1.3152664859981933
2025-05-29,1.3152664859981933
2025-05-30,1.3152664859981933
2025-05-31,1.3152664859981933
2025-06-01,1.3152664859981933
2025-06-02,1.3152664859981933
2025-06-03,1.3152664859981933
2025-06-04,1.3152664859981933
2025-06-05,1.3152664859981933
2025-06-06,1.3152664859981933
2025-06-07,1.3152664859981933
2025-06-08,1.3152664859981933
2025-06-09,1.3152664859981933
2025-06-10,1.3152664859981933
2025-06-11,1.3152664859981933
2025-06-12,1.3152664859981933
2025-06-13,1.3152664859981933
2025-06-14,1.3152664859981933
2025-06-15,1.3152664859981933
2025-06-16,1.3152664859981933
2025-06-17,1.3152664859981933
2025-06-18,1.3152664859981933
2025-06-19,1.3152664859981933
2025-06-20,1.3152664859981933
2025-06-21,1.3152664859981933
2025-06-22,1.3152664859981933
2025-06-23,1.3152664859981933
2025-06-24,1.3152664859981933
2025-06-25,1.3152664859981933
2025-06-26,1.3152664859981933
2025-06-27,1.3152664859981933
2025-06-28,1.3152664859981933
2025-06-29,1.3152664859981933
2025-06-30,1.3152664859981933
2025-07-01,1.3152664859981933
2025-07-02,1.3152664859981933
2025-07-03,1.3152664859981933
2025-07-04,1.3152664859981933
2025-07-05,1.3152664859981933
2025-07-06,1.3152664859981933
2025-07-07,1.3152664859981933
2025-07-08,1.3152664859981933
2025-07-09,1.3152664859981933
2025-07-10,1.3152664859981933
2025-07-11,1.3152664859981933
2025-07-12,2.6305329719963866
2025-07-13,2.6305329719963866
2025-07-14,2.6305329719963866
2025-07-15,2.6305329719963866
2025-07-16,1.3152664859981933
2025-07-17,2.6305329719963866
2025-07-18,2.6305329719963866
2025-07-19,2.6305329719963866
2025-07-20,2.6305329719963866
2025-07-21,2.6305329719963866
2025-07-22,2.6305329719963866
2025-07-23,3.94579945799458
2025-07-24,2.6305329719963866
2025-07-25,3.94579945799458
2025-07-26,2.6305329719963866
2025-07-27,3.94579945799458
2025-07-28,3.94579945799458
2025-07-29,3.94579945799458
2025-07-30,2.6305329719963866
2025-07-31,2.6305329719963866
2025-08-01,2.6305329719963866
2025-08-02,2.6305329719963866
2025-08-03,2.6305329719963866
2025-08-04,2.6305329719963866
2025-08-05,3.94579945799458
2025-08-06,2.6305329719963866
2025-08-07,3.94579945799458
2025-08-08,3.94579945799458
2025-08-09,5.261065943992773
2025-08-10,5.261065943992773
2025-08-11,3.94579945799458
2025-08-12,3.94579945799458
2025-08-13,3.94579945799458
2025-08-14,3.94579945799458
2025-08-15,3.94579945799458
2025-08-16,5.261065943992773
2025-08-17,5.261065943992773
2025-08-18,3.94579945799458
2025-08-19,3.94579945799458
2025-08-20,3.94579945799458
2025-08-21,3.94579945799458
2025-08-22,3.94579945799458
2025-08-23,6.576332429990966
2025-08-24,7.89159891598916
2025-08-25,5.261065943992773
2025-08-26,5.261065943992773
2025-08-27,3.94579945799458
2025-08-28,5.261065943992773
2025-08-29,5.261065943992773
2025-08-30,5.261065943992773
2025-08-31,7.89159891598916
2025-09-01,7.89159891598916
2025-09-02,6.576332429990966
2025-09-03,6.576332429990966
2025-09-04,6.576332429990966
2025-09-05,5.261065943992773
2025-09-06,6.576332429990966
2025-09-07,23.67479674796748
2025-09-08,7.89159891598916
2025-09-09,6.576332429990966
2025-09-10,3.94579945799458
2025-09-11,3.94579945799458
2025-09-12,3.94579945799458
2025-09-13,5.261065943992773
2025-09-14,7.89159891598916
2025-09-15,28.935862691960253
2025-09-16,61.81752484191509
2025-09-17,18.413730803974705
2025-09-18,11.83739837398374
2025-09-19,9.206865401987352
2025-09-20,7.89159891598916
2025-09-21,26.305329719963865
2025-09-22,15.78319783197832
2025-09-23,9.206865401987352
2025-09-24,7.89159891598916
2025-09-25,9.206865401987352
2025-09-26,13.152664859981932
2025-09-27,11.83739837398374
2025-09-28,42.088527551942185
2025-09-29,7.89159891598916
2025-09-30,6.576332429990966
2025-10-01,6.576332429990966
2025-10-02,10.522131887985546
2025-10-03,6.576332429990966
2025-10-04,6.576332429990966
2025-10-05,27.62059620596206
2025-10-06,21.044263775971093
2025-10-07,14.467931345980126
2025-10-08,11.83739837398374
2025-10-09,11.83739837398374
2025-10-10,9.206865401987352
2025-10-11,9.206865401987352
2025-10-12,60.502258355916894
2025-10-13,44.71906052393857
2025-10-14,21.044263775971093
2025-10-15,13.152664859981932
2025-10-16,9.206865401987352
2025-10-17,9.206865401987352
2025-10-18,9.206865401987352
2025-10-19,13.152664859981932
2025-10-20,38.1427280939476
2025-10-21,40.77326106594399
2025-10-22,6.576332429990966
2025-10-23,7.89159891598916
2025-10-24,6.576332429990966
2025-10-25,6.576332429990966
2025-10-26,24.99006323396567
2025-10-27,9.206865401987352
2025-10-28,5.261065943992773
2025-10-29,3.94579945799458
2025-10-30,3.94579945799458
2025-10-31,3.94579945799458
2025-11-01,5.261065943992773
2025-11-02,5.261065943992773
2025-11-03,3.94579945799458
2025-11-04,9.206865401987352
2025-11-05,5.261065943992773
2025-11-06,3.94579945799458
2025-11-07,3.94579945799458
2025-11-08,5.261065943992773
2025-11-09,19.7289972899729
2025-11-10,5.261065943992773
2025-11-11,3.94579945799458
2025-11-12,3.94579945799458
2025-11-13,6.576332429990966
2025-11-14,5.261065943992773
2025-11-15,5.261065943992773
2025-11-16,30.251129177958447
2025-11-17,6.576332429990966
2025-11-18,5.261065943992773
2025-11-19,5.261065943992773
2025-11-20,6.576332429990966
2025-11-21,5.261065943992773
2025-11-22,5.261065943992773
2025-11-23,11.83739837398374
2025-11-24,131.52664859981934
2025-11-25,21.044263775971093
2025-11-26,15.78319783197832
2025-11-27,19.7289972899729
2025-11-28,13.152664859981932
2025-11-29,10.522131887985546
2025-11-30,31.56639566395664
2025-12-01,5.261065943992773
2025-12-02,5.261065943992773
2025-12-03,5.261065943992773
2025-12-04,3.94579945799458
2025-12-05,3.94579945799458
2025-12-06,5.261065943992773
2025-12-07,15.78319783197832
2025-12-08,5.261065943992773
2025-12-09,6.576332429990966
2025-12-10,6.576332429990966
2025-12-11,17.16750846336957
2025-12-12,34.992650169738226
2025-12-13,4.041286042048805
2025-12-14,5.388381389398406
2025-12-15,3.868920515961179
2025-12-16,3.868920515961179
2025-12-17,3.868920515961179
2025-12-18,4.041286042048805
2025-12-19,6.563111210660382
2025-12-20,5.21601586331078
2025-12-21,16.650411885106692
2025-12-22,7.565475505834731
2025-12-23,4.041286042048805
2025-12-24,4.041286042048805
2025-12-25,5.043650337223154
2025-12-26,3.868920515961179
2025-12-27,2.8665562207868294
2025-12-28,14.473317768670364
2025-12-29,6.563111210660382
2025-12-30,4.213651568136431
2025-12-31,4.213651568136431
2026-01-01,4.041286042048805
2026-01-02,2.8665562207868294
2026-01-03,32.29845947503903
2026-01-04,21.036428979330747
2026-01-05,7.910206558009984
2026-01-06,4.041286042048805
2026-01-07,2.8665562207868294
2026-01-08,3.524189463785926
2026-01-09,2.349459642523951
2026-01-10,3.792041573927777
2026-01-11,4.1367726261030295
2026-01-12,2.7578484174020197
2026-01-13,2.4131173652267672
2026-01-14,2.0683863130515148
2026-01-15,2.0683863130515148
2026-01-16,1.7236552608762623
2026-01-17,2.4131173652267672
2026-01-18,4.1367726261030295
2026-01-19,3.102579469577272
2026-01-20,2.7578484174020197
2026-01-21,13.789242087010098
2026-01-22,5.170965782628787
2026-01-23,2.4131173652267672
2026-01-24,1.7236552608762623
2026-01-25,2.4131173652267672
2026-01-26,4.4815036782782816
2026-01-27,2.7578484174020197
2026-01-28,2.0683863130515148
2026-01-29,1.3789242087010098
2026-01-30,2.0683863130515148
2026-01-31,2.0683863130515148
2026-02-01,2.0683863130515148
2026-02-02,2.0683863130515148
2026-02-03,1.3789242087010098
2026-02-04,1.7236552608762623
2026-02-05,1.3789242087010098
2026-02-06,3.102579469577272
2026-02-07,2.4131173652267672
2026-02-08,2.4131173652267672
2026-02-09,3.102579469577272
2026-02-10,1.3789242087010098
2026-02-11,1.0341931565257574
2026-02-12,1.3789242087010098
2026-02-13,1.0341931565257574
2026-02-14,1.0341931565257574
2026-02-15,1.0341931565257574
2026-02-16,1.3789242087010098
2026-02-17,2.4131173652267672
2026-02-18,1.3789242087010098
2026-02-19,1.0341931565257574
2026-02-20,1.0341931565257574
2026-02-21,0.6894621043505049
2026-02-22,1.0341931565257574
2026-02-23,1.0341931565257574
2026-02-24,0.6894621043505049
2026-02-25,1.0341931565257574
2026-02-26,1.3789242087010098
2026-02-27,0.6894621043505049
2026-02-28,1.0341931565257574
2026-03-01,0.6894621043505049
2026-03-02,1.0341931565257574
2026-03-03,1.0341931565257574
2026-03-04,1.3789242087010098
2026-03-05,1.3789242087010098
2026-03-06,1.0341931565257574
2026-03-07,1.0341931565257574
2026-03-08,1.3789242087010098
2026-03-09,2.0683863130515148
2026-03-10,2.0683863130515148
2026-03-11,1.0341931565257574
2026-03-12,1.7236552608762623
2026-03-13,1.3789242087010098
2026-03-14,1.7236552608762623
2026-03-15,2.0683863130515148
2026-03-16,1.3789242087010098
2026-03-17,1.3789242087010098
2026-03-18,1.0341931565257574
2026-03-19,1.0341931565257574
2026-03-20,0.6894621043505049
2026-03-21,1.0341931565257574
2026-03-22,1.0341931565257574
2026-03-23,0.6894621043505049
2026-03-24,1.0341931565257574
2026-03-25,1.3789242087010098
2026-03-26,1.7236552608762623
2026-03-27,1.0341931565257574
2026-03-28,1.0341931565257574
2026-03-29,1.3789242087010098
2026-03-30,0.6894621043505049
2026-03-31,1.3789242087010098
2026-04-01,1.0341931565257574
2026-04-02,0.6894621043505049
2026-04-03,1.0341931565257574
2026-04-04,1.0341931565257574
2026-04-05,1.0341931565257574
2026-04-06,0.6894621043505049
2026-04-07,1.7236552608762623
2026-04-08,1.0341931565257574
2026-04-09,0.6894621043505049
2026-04-10,1.0341931565257574
2026-04-11,0.6894621043505049
2026-04-12,1.0341931565257574
2026-04-13,1.3789242087010098
2026-04-14,1.0341931565257574
2026-04-15,1.3789242087010098
2026-04-16,0.6894621043505049
2026-04-17,1.0341931565257574
2026-04-18,1.0341931565257574
2026-04-19,1.3789242087010098
2026-04-20,1.0341931565257574
2026-04-21,1.0341931565257574
2026-04-22,1.7236552608762623
2026-04-23,1.7236552608762623
2026-04-24,1.7236552608762623
2026-04-25,1.3789242087010098
2026-04-26,1.7236552608762623
2026-04-27,1.0341931565257574
2026-04-28,1.3789242087010098
2026-04-29,1.0341931565257574
2026-04-30,1.3789242087010098
2026-05-01,1.0341931565257574
2026-05-02,1.0341931565257574
2026-05-03,1.0341931565257574
2026-05-04,1.0341931565257574
2026-05-05,1.0341931565257574
2026-05-06,1.3789242087010098
2026-05-07,0.6894621043505049
2026-05-08,0.6894621043505049
2026-05-09,1.0341931565257574
2026-05-10,1.3789242087010098
2026-05-11,1.0341931565257574
2026-05-12,1.0341931565257574
2026-05-13,1.0341931565257574
2026-05-14,1.0341931565257574
2026-05-15,1.7236552608762623
2026-05-16,1.0341931565257574
2026-05-17,1.0341931565257574
2026-05-18,0.6894621043505049
2026-05-19,1.0341931565257574
2026-05-20,1.0341931565257574
2026-05-21,1.0341931565257574
2026-05-22,1.0341931565257574
2026-05-23,1.7236552608762623
2026-05-24,1.0341931565257574
2026-05-25,1.0341931565257574
2026-05-26,1.0341931565257574
2026-05-27,0.6894621043505049
2026-05-28,1.0341931565257574
2026-05-29,1.0341931565257574
2026-05-30,1.3789242087010098
2026-05-31,0.6894621043505049
