Time,bitcoin_price
2024-11-25,50.84550704647258
2024-11-26,50.84550704647258
2024-11-27,47.1476519885473
2024-11-28,31.43176799236487
2024-11-29,38.82747810821542
2024-11-30,27.733912934439587
2024-12-01,29.582840463402228
2024-12-02,42.525333166140705
2024-12-03,32.356231756846185
2024-12-04,36.97855057925278
2024-12-05,92.44637644813196
2024-12-06,55.467825868879174
2024-12-07,40.676405637178064
2024-12-08,33.28069552132751
2024-12-09,42.525333166140705
2024-12-10,42.525333166140705
2024-12-11,41.60086940165938
2024-12-12,37.90301434373411
2024-12-13,33.28069552132751
2024-12-14,27.733912934439587
2024-12-15,29.582840463402228
2024-12-16,55.467825868879174
2024-12-17,48.99657951750994
2024-12-18,48.99657951750994
2024-12-19,53.61889833991654
2024-12-20,51.7699708109539
2024-12-21,30.507304227883548
2024-12-22,26.80944916995827
2024-12-23,39.75194187269674
2024-12-24,36.054086814771466
2024-12-25,32.356231756846185
2024-12-26,35.12962305029014
2024-12-27,33.28069552132751
2024-12-28,23.11159411203299
2024-12-29,26.80944916995827
2024-12-30,36.054086814771466
2024-12-31,31.43176799236487
2025-01-01,25.88498540547695
2025-01-02,32.356231756846185
2025-01-03,29.582840463402228
2025-01-04,24.96052164099563
2025-01-05,24.03605787651431
2025-01-06,34.205159285808826
2025-01-07,35.12962305029014
2025-01-08,32.356231756846185
2025-01-09,31.43176799236487
2025-01-10,30.507304227883548
2025-01-11,22.187130347551673
2025-01-12,21.262666583070352
2025-01-13,30.507304227883548
2025-01-14,27.733912934439587
2025-01-15,31.43176799236487
2025-01-16,32.356231756846185
2025-01-17,38.82747810821542
2025-01-18,29.582840463402228
2025-01-19,31.43176799236487
2025-01-20,55.467825868879174
2025-01-21,50.84550704647258
2025-01-22,37.90301434373411
2025-01-23,39.75194187269674
2025-01-24,39.75194187269674
2025-01-25,24.96052164099563
2025-01-26,24.96052164099563
2025-01-27,40.676405637178064
2025-01-28,33.28069552132751
2025-01-29,26.80944916995827
2025-01-30,28.658376698920907
2025-01-31,24.03605787651431
2025-02-01,22.187130347551673
2025-02-02,30.507304227883548
2025-02-03,54.54336210439786
2025-02-04,36.054086814771466
2025-02-05,30.507304227883548
2025-02-06,25.88498540547695
2025-02-07,25.88498540547695
2025-02-08,23.11159411203299
2025-02-09,22.187130347551673
2025-02-10,20.338202818589032
2025-02-11,21.262666583070352
2025-02-12,23.11159411203299
2025-02-13,20.338202818589032
2025-02-14,22.187130347551673
2025-02-15,17.56481152514507
2025-02-16,16.640347760663754
2025-02-17,19.41373905410771
2025-02-18,21.262666583070352
2025-02-19,20.338202818589032
2025-02-20,19.41373905410771
2025-02-21,24.03605787651431
2025-02-22,18.48927528962639
2025-02-23,17.56481152514507
2025-02-24,22.187130347551673
2025-02-25,44.374260695103345
2025-02-26,41.60086940165938
2025-02-27,38.82747810821542
2025-02-28,49.92104328199126
2025-03-01,26.80944916995827
2025-03-02,39.75194187269674
2025-03-03,53.61889833991654
2025-03-04,50.84550704647258
2025-03-05,37.90301434373411
2025-03-06,34.205159285808826
2025-03-07,45.29872445958466
2025-03-08,26.80944916995827
2025-03-09,27.733912934439587
2025-03-10,50.84550704647258
2025-03-11,50.84550704647258
2025-03-12,37.90301434373411
2025-03-13,33.28069552132751
2025-03-14,31.43176799236487
2025-03-15,22.187130347551673
2025-03-16,25.88498540547695
2025-03-17,25.88498540547695
2025-03-18,24.96052164099563
2025-03-19,24.03605787651431
2025-03-20,23.11159411203299
2025-03-21,18.48927528962639
2025-03-22,16.640347760663754
2025-03-23,19.41373905410771
2025-03-24,24.03605787651431
2025-03-25,22.187130347551673
2025-03-26,22.187130347551673
2025-03-27,20.338202818589032
2025-03-28,21.262666583070352
2025-03-29,18.48927528962639
2025-03-30,16.640347760663754
2025-03-31,20.338202818589032
2025-04-01,20.338202818589032
2025-04-02,22.187130347551673
2025-04-03,35.12962305029014
2025-04-04,36.97855057925278
2025-04-05,23.11159411203299
2025-04-06,26.80944916995827
2025-04-07,48.99657951750994
2025-04-08,36.054086814771466
2025-04-09,42.525333166140705
2025-04-10,31.43176799236487
2025-04-11,25.88498540547695
2025-04-12,20.338202818589032
2025-04-13,21.262666583070352
2025-04-14,23.11159411203299
2025-04-15,21.11475238075334
2025-04-16,21.11475238075334
2025-04-17,19.41373905410771
2025-04-18,17.32445094637993
2025-04-19,13.922424293088673
2025-04-20,16.86221906413927
2025-04-21,26.994341922854534
2025-04-22,26.994341922854534
2025-04-23,28.69535524950016
2025-04-24,21.503027161835497
2025-04-25,21.11475238075334
2025-04-26,17.712725727462082
2025-04-27,17.712725727462082
2025-04-28,20.264245717430526
2025-04-29,20.264245717430526
2025-04-30,18.563232390784897
2025-05-01,21.11475238075334
2025-05-02,20.264245717430526
2025-05-03,16.473944283057115
2025-05-04,16.473944283057115
2025-05-05,17.712725727462082
2025-05-06,18.563232390784897
2025-05-07,19.41373905410771
2025-05-08,32.09738190279142
2025-05-09,28.69535524950016
2025-05-10,23.20404048848112
2025-05-11,24.90505381512675
2025-05-12,32.09738190279142
2025-05-13,28.307080468418008
2025-05-14,21.503027161835497
2025-05-15,21.74338774060064
2025-05-16,20.96683817843633
2025-05-17,17.084090367614788
2025-05-18,20.96683817843633
2025-05-19,26.40268511358649
2025-05-20,24.84958598925787
2025-05-21,37.274378983886805
2025-05-22,44.26332504336558
2025-05-23,31.06198248657234
2025-05-24,21.74338774060064
2025-05-25,21.74338774060064
2025-05-26,24.84958598925787
2025-05-27,28.732333800079413
2025-05-28,27.1792346757508
2025-05-29,22.519937302764944
2025-05-30,24.073036427093562
2025-05-31,19.41373905410771
2025-06-01,19.41373905410771
2025-06-02,24.84958598925787
2025-06-03,21.74338774060064
2025-06-04,18.637189491943403
2025-06-05,23.296486864929253
2025-06-06,21.74338774060064
2025-06-07,16.30754080545048
2025-06-08,17.084090367614788
2025-06-09,22.519937302764944
2025-06-10,24.073036427093562
2025-06-11,20.96683817843633
2025-06-12,20.19028861627202
2025-06-13,23.296486864929253
2025-06-14,16.30754080545048
2025-06-15,17.084090367614788
2025-06-16,23.296486864929253
2025-06-17,20.19028861627202
2025-06-18,20.19028861627202
2025-06-19,17.860639929779094
2025-06-20,20.19028861627202
2025-06-21,16.30754080545048
2025-06-22,26.40268511358649
2025-06-23,24.073036427093562
2025-06-24,21.74338774060064
2025-06-25,20.19028861627202
2025-06-26,20.19028861627202
2025-06-27,20.96683817843633
2025-06-28,15.53099124328617
2025-06-29,17.084090367614788
2025-06-30,20.19028861627202
2025-07-01,18.637189491943403
2025-07-02,22.519937302764944
2025-07-03,23.296486864929253
2025-07-04,21.74338774060064
2025-07-05,19.41373905410771
2025-07-06,19.41373905410771
2025-07-07,23.296486864929253
2025-07-08,20.19028861627202
2025-07-09,24.073036427093562
2025-07-10,35.72127985955819
2025-07-11,48.92262241635144
2025-07-12,25.62613555142218
2025-07-13,29.508883362243722
2025-07-14,51.25227110284436
2025-07-15,39.604027670379736
2025-07-16,38.05092854605112
2025-07-17,45.8164241676942
2025-07-18,39.604027670379736
2025-07-19,38.05092854605112
2025-07-20,36.4978294217225
2025-07-21,42.710225919036965
2025-07-22,34.94473029739388
2025-07-23,33.391631173065264
2025-07-24,31.83853204873665
2025-07-25,31.06198248657234
2025-07-26,26.40268511358649
2025-07-27,27.955784237915104
2025-07-28,31.06198248657234
2025-07-29,36.4978294217225
2025-07-30,47.36952329202282
2025-07-31,41.15712679470835
2025-08-01,41.93367635687266
2025-08-02,20.96683817843633
2025-08-03,23.296486864929253
2025-08-04,25.62613555142218
2025-08-05,24.84958598925787
2025-08-06,25.62613555142218
2025-08-07,28.732333800079413
2025-08-08,24.84958598925787
2025-08-09,23.296486864929253
2025-08-10,24.84958598925787
2025-08-11,37.274378983886805
2025-08-12,26.40268511358649
2025-08-13,28.732333800079413
2025-08-14,32.61508161090096
2025-08-15,24.84958598925787
2025-08-16,19.41373905410771
2025-08-17,18.637189491943403
2025-08-18,23.296486864929253
2025-08-19,24.073036427093562
2025-08-20,24.84958598925787
2025-08-21,23.296486864929253
2025-08-22,24.073036427093562
2025-08-23,17.860639929779094
2025-08-24,20.19028861627202
2025-08-25,24.84958598925787
2025-08-26,24.073036427093562
2025-08-27,20.19028861627202
2025-08-28,20.19028861627202
2025-08-29,21.74338774060064
2025-08-30,17.860639929779094
2025-08-31,17.084090367614788
2025-09-01,20.96683817843633
2025-09-02,21.74338774060064
2025-09-03,20.96683817843633
2025-09-04,20.96683817843633
2025-09-05,20.19028861627202
2025-09-06,14.754441681121861
2025-09-07,14.754441681121861
2025-09-08,19.41373905410771
2025-09-09,17.860639929779094
2025-09-10,17.084090367614788
2025-09-11,18.637189491943403
2025-09-12,18.637189491943403
2025-09-13,15.53099124328617
2025-09-14,14.754441681121861
2025-09-15,17.860639929779094
2025-09-16,18.637189491943403
2025-09-17,20.19028861627202
2025-09-18,18.637189491943403
2025-09-19,18.637189491943403
2025-09-20,14.754441681121861
2025-09-21,13.977892118957552
2025-09-22,20.96683817843633
2025-09-23,18.637189491943403
2025-09-24,18.637189491943403
2025-09-25,20.96683817843633
2025-09-26,20.96683817843633
2025-09-27,16.30754080545048
2025-09-28,15.53099124328617
2025-09-29,20.19028861627202
2025-09-30,18.637189491943403
2025-10-01,21.74338774060064
2025-10-02,24.84958598925787
2025-10-03,24.84958598925787
2025-10-04,19.41373905410771
2025-10-05,21.74338774060064
2025-10-06,27.1792346757508
2025-10-07,26.40268511358649
2025-10-08,24.84958598925787
2025-10-09,22.519937302764944
2025-10-10,27.955784237915104
2025-10-11,40.38057723254404
2025-10-12,44.26332504336558
2025-10-13,35.72127985955819
2025-10-14,31.06198248657234
2025-10-15,26.40268511358649
2025-10-16,27.1792346757508
2025-10-17,34.94473029739388
2025-10-18,24.073036427093562
2025-10-19,21.74338774060064
2025-10-20,27.955784237915104
2025-10-21,25.62613555142218
2025-10-22,24.073036427093562
2025-10-23,21.74338774060064
2025-10-24,21.74338774060064
2025-10-25,17.860639929779094
2025-10-26,19.41373905410771
2025-10-27,23.296486864929253
2025-10-28,20.19028861627202
2025-10-29,21.74338774060064
2025-10-30,25.62613555142218
2025-10-31,24.073036427093562
2025-11-01,20.19028861627202
2025-11-02,18.637189491943403
2025-11-03,25.62613555142218
2025-11-04,41.15712679470835
2025-11-05,38.05092854605112
2025-11-06,31.83853204873665
2025-11-07,31.06198248657234
2025-11-08,21.74338774060064
2025-11-09,21.74338774060064
2025-11-10,27.1792346757508
2025-11-11,24.84958598925787
2025-11-12,25.62613555142218
2025-11-13,33.391631173065264
2025-11-14,45.03987460552989
2025-11-15,30.28543292440803
2025-11-16,30.28543292440803
2025-11-17,46.59297372985851
2025-11-18,59.79431628665175
2025-11-19,57.464667600158826
2025-11-20,62.900514535308986
2025-11-21,77.65495621643085
2025-11-22,50.47572154068005
2025-11-23,44.26332504336558
2025-11-24,52.80537022717298
2025-11-25,45.03987460552989
2025-11-26,41.15712679470835
2025-11-27,34.94473029739388
2025-11-28,33.391631173065264
2025-11-29,28.732333800079413
2025-11-30,27.955784237915104
2025-12-01,61.34741541098037
2025-12-02,52.028820665008666
2025-12-03,44.26332504336558
2025-12-04,37.274378983886805
2025-12-05,32.61508161090096
2025-12-06,24.84958598925787
2025-12-07,24.84958598925787
2025-12-08,31.83853204873665
2025-12-09,34.94473029739388
2025-12-10,31.83853204873665
2025-12-11,30.2362149944117
2025-12-12,27.310979639882383
2025-12-13,22.237058492988062
2025-12-14,20.774440815723402
2025-12-15,34.23579324512352
2025-12-16,31.698832671676357
2025-12-17,32.77317556785886
2025-12-18,35.69841092238818
2025-12-19,28.773597317147043
2025-12-20,21.84878371190591
2025-12-21,23.311401389170562
2025-12-22,27.699254420964536
2025-12-23,24.774019066435223
2025-12-24,24.774019066435223
2025-12-25,21.84878371190591
2025-12-26,27.310979639882383
2025-12-27,20.774440815723402
2025-12-28,20.774440815723402
2025-12-29,25.848361962617727
2025-12-30,22.237058492988062
2025-12-31,21.84878371190591
2026-01-01,19.311823138458745
2026-01-02,24.38574428535307
2026-01-03,22.237058492988062
2026-01-04,22.237058492988062
2026-01-05,29.847940213329544
2026-01-06,27.310979639882383
2026-01-07,23.69967617025272
2026-01-08,20.38616603464125
2026-01-09,21.84878371190591
2026-01-10,17.83777099260908
2026-01-11,17.83777099260908
2026-01-12,21.954179683211176
2026-01-13,20.582043453010478
2026-01-14,27.44272460401397
2026-01-15,23.326315913411875
2026-01-16,20.582043453010478
2026-01-17,17.83777099260908
2026-01-18,17.83777099260908
2026-01-19,23.326315913411875
2026-01-20,26.070588373813273
2026-01-21,28.81486083421467
2026-01-22,21.954179683211176
2026-01-23,21.954179683211176
2026-01-24,17.83777099260908
2026-01-25,20.582043453010478
2026-01-26,23.326315913411875
2026-01-27,21.954179683211176
2026-01-28,21.954179683211176
2026-01-29,31.559133294616068
2026-01-30,39.79195067582026
2026-01-31,46.65263182682375
2026-02-01,53.51331297782724
2026-02-02,59.001857898630035
2026-02-03,49.39690428722515
2026-02-04,56.25758543822864
2026-02-05,119.37585202746077
2026-02-06,137.21362302006986
2026-02-07,64.49040281943283
2026-02-08,48.024768057024446
2026-02-09,48.024768057024446
2026-02-10,46.65263182682375
2026-02-11,50.76904051742584
2026-02-12,49.39690428722515
2026-02-13,46.65263182682375
2026-02-14,31.559133294616068
2026-02-15,30.18699706441537
2026-02-16,38.41981444561956
2026-02-17,35.67554198521816
2026-02-18,34.303405755017465
2026-02-19,35.67554198521816
2026-02-20,31.559133294616068
2026-02-21,24.698452143612574
2026-02-22,23.326315913411875
2026-02-23,43.90835936642235
2026-02-24,45.28049559662305
2026-02-25,39.79195067582026
2026-02-26,34.303405755017465
2026-02-27,31.559133294616068
2026-02-28,35.67554198521816
2026-03-01,34.303405755017465
2026-03-02,49.39690428722515
2026-03-03,45.28049559662305
2026-03-04,42.53622313622166
2026-03-05,43.90835936642235
2026-03-06,35.67554198521816
2026-03-07,26.070588373813273
2026-03-08,28.81486083421467
2026-03-09,42.53622313622166
2026-03-10,35.67554198521816
2026-03-11,30.18699706441537
2026-03-12,30.18699706441537
2026-03-13,30.18699706441537
2026-03-14,24.698452143612574
2026-03-15,24.698452143612574
2026-03-16,32.93126952481676
2026-03-17,32.93126952481676
2026-03-18,30.18699706441537
2026-03-19,31.559133294616068
2026-03-20,28.81486083421467
2026-03-21,23.326315913411875
2026-03-22,24.698452143612574
2026-03-23,30.18699706441537
2026-03-24,27.44272460401397
2026-03-25,23.326315913411875
2026-03-26,23.326315913411875
2026-03-27,27.44272460401397
2026-03-28,21.954179683211176
2026-03-29,23.326315913411875
2026-03-30,26.070588373813273
2026-03-31,24.698452143612574
2026-04-01,23.326315913411875
2026-04-02,24.698452143612574
2026-04-03,20.582043453010478
2026-04-04,16.46563476240838
2026-04-05,17.83777099260908
2026-04-06,26.070588373813273
2026-04-07,23.326315913411875
2026-04-08,26.070588373813273
2026-04-09,23.326315913411875
2026-04-10,21.954179683211176
2026-04-11,17.83777099260908
2026-04-12,21.954179683211176
2026-04-13,20.582043453010478
2026-04-14,24.698452143612574
2026-04-15,23.326315913411875
2026-04-16,23.326315913411875
2026-04-17,34.303405755017465
2026-04-18,24.698452143612574
2026-04-19,20.582043453010478
2026-04-20,23.326315913411875
2026-04-21,20.582043453010478
2026-04-22,24.698452143612574
2026-04-23,24.698452143612574
2026-04-24,21.954179683211176
2026-04-25,16.46563476240838
2026-04-26,19.20990722280978
2026-04-27,21.954179683211176
2026-04-28,20.582043453010478
2026-04-29,19.20990722280978
2026-04-30,20.582043453010478
2026-05-01,17.83777099260908
2026-05-02,16.46563476240838
2026-05-03,17.83777099260908
2026-05-04,20.582043453010478
2026-05-05,23.326315913411875
2026-05-06,21.954179683211176
2026-05-07,19.20990722280978
2026-05-08,19.20990722280978
2026-05-09,16.46563476240838
2026-05-10,17.83777099260908
2026-05-11,20.582043453010478
2026-05-12,19.20990722280978
2026-05-13,17.83777099260908
2026-05-14,20.582043453010478
2026-05-15,20.582043453010478
2026-05-16,16.46563476240838
2026-05-17,16.46563476240838
2026-05-18,19.20990722280978
2026-05-19,17.83777099260908
2026-05-20,17.83777099260908
2026-05-21,17.83777099260908
2026-05-22,20.582043453010478
2026-05-23,19.20990722280978
2026-05-24,17.83777099260908
2026-05-25,19.20990722280978
2026-05-26,19.20990722280978
2026-05-27,19.20990722280978
2026-05-28,20.582043453010478
2026-05-29,19.20990722280978
2026-05-30,15.093498532207684
2026-05-31,16.46563476240838
