Time,real_madrid
2024-10-23,10.382022471910112
2024-10-24,5.932584269662922
2024-10-25,7.415730337078652
2024-10-26,112.71910112359551
2024-10-27,16.314606741573034
2024-10-28,7.415730337078652
2024-10-29,5.932584269662922
2024-10-30,4.449438202247191
2024-10-31,4.449438202247191
2024-11-01,4.449438202247191
2024-11-02,8.898876404494382
2024-11-03,7.415730337078652
2024-11-04,4.449438202247191
2024-11-05,37.07865168539326
2024-11-06,5.932584269662922
2024-11-07,4.449438202247191
2024-11-08,4.449438202247191
2024-11-09,32.62921348314607
2024-11-10,5.932584269662922
2024-11-11,4.449438202247191
2024-11-12,4.449438202247191
2024-11-13,4.449438202247191
2024-11-14,2.966292134831461
2024-11-15,2.966292134831461
2024-11-16,2.966292134831461
2024-11-17,2.966292134831461
2024-11-18,2.966292134831461
2024-11-19,2.966292134831461
2024-11-20,2.966292134831461
2024-11-21,2.966292134831461
2024-11-22,2.966292134831461
2024-11-23,5.932584269662922
2024-11-24,31.14606741573034
2024-11-25,5.932584269662922
2024-11-26,5.932584269662922
2024-11-27,53.3932584269663
2024-11-28,13.348314606741575
2024-11-29,5.932584269662922
2024-11-30,7.415730337078652
2024-12-01,32.62921348314607
2024-12-02,5.932584269662922
2024-12-03,5.932584269662922
2024-12-04,31.14606741573034
2024-12-05,7.415730337078652
2024-12-06,4.449438202247191
2024-12-07,37.07865168539326
2024-12-08,8.898876404494382
2024-12-09,4.449438202247191
2024-12-10,35.59550561797753
2024-12-11,8.898876404494382
2024-12-12,4.449438202247191
2024-12-13,4.449438202247191
2024-12-14,38.56179775280899
2024-12-15,10.382022471910112
2024-12-16,5.932584269662922
2024-12-17,8.898876404494382
2024-12-18,63.77528089887641
2024-12-19,7.415730337078652
2024-12-20,4.449438202247191
2024-12-21,7.415730337078652
2024-12-22,34.1123595505618
2024-12-23,4.449438202247191
2024-12-24,2.966292134831461
2024-12-25,2.966292134831461
2024-12-26,4.449438202247191
2024-12-27,2.966292134831461
2024-12-28,2.966292134831461
2024-12-29,2.966292134831461
2024-12-30,2.966292134831461
2024-12-31,2.966292134831461
2025-01-01,2.966292134831461
2025-01-02,2.966292134831461
2025-01-03,34.1123595505618
2025-01-04,8.898876404494382
2025-01-05,4.449438202247191
2025-01-06,29.662921348314608
2025-01-07,5.932584269662922
2025-01-08,5.932584269662922
2025-01-09,35.59550561797753
2025-01-10,8.898876404494382
2025-01-11,8.898876404494382
2025-01-12,112.71910112359551
2025-01-13,13.348314606741575
2025-01-14,5.932584269662922
2025-01-15,7.415730337078652
2025-01-16,43.01123595505618
2025-01-17,13.348314606741575
2025-01-18,8.898876404494382
2025-01-19,32.62921348314607
2025-01-20,7.415730337078652
2025-01-21,7.415730337078652
2025-01-22,35.59550561797753
2025-01-23,8.898876404494382
2025-01-24,5.932584269662922
2025-01-25,35.59550561797753
2025-01-26,10.382022471910112
2025-01-27,5.932584269662922
2025-01-28,5.932584269662922
2025-01-29,29.662921348314608
2025-01-30,7.415730337078652
2025-01-31,7.415730337078652
2025-02-01,35.59550561797753
2025-02-02,8.898876404494382
2025-02-03,4.449438202247191
2025-02-04,7.415730337078652
2025-02-05,34.1123595505618
2025-02-06,7.415730337078652
2025-02-07,5.932584269662922
2025-02-08,48.943820224719104
2025-02-09,8.898876404494382
2025-02-10,5.932584269662922
2025-02-11,63.77528089887641
2025-02-12,13.348314606741575
2025-02-13,5.932584269662922
2025-02-14,5.932584269662922
2025-02-15,37.07865168539326
2025-02-16,7.415730337078652
2025-02-17,5.932584269662922
2025-02-18,8.898876404494382
2025-02-19,60.80898876404495
2025-02-20,11.865168539325843
2025-02-21,7.415730337078652
2025-02-22,8.898876404494382
2025-02-23,37.07865168539326
2025-02-24,7.415730337078652
2025-02-25,7.415730337078652
2025-02-26,40.044943820224724
2025-02-27,10.382022471910112
2025-02-28,7.415730337078652
2025-03-01,53.3932584269663
2025-03-02,7.415730337078652
2025-03-03,5.932584269662922
2025-03-04,51.91011235955057
2025-03-05,10.382022471910112
2025-03-06,5.932584269662922
2025-03-07,5.932584269662922
2025-03-08,8.898876404494382
2025-03-09,34.1123595505618
2025-03-10,5.932584269662922
2025-03-11,7.415730337078652
2025-03-12,78.60674157303372
2025-03-13,17.797752808988765
2025-03-14,5.932584269662922
2025-03-15,43.01123595505618
2025-03-16,8.898876404494382
2025-03-17,5.932584269662922
2025-03-18,7.415730337078652
2025-03-19,4.449438202247191
2025-03-20,4.449438202247191
2025-03-21,2.966292134831461
2025-03-22,4.449438202247191
2025-03-23,5.932584269662922
2025-03-24,2.966292134831461
2025-03-25,2.966292134831461
2025-03-26,5.932584269662922
2025-03-27,5.932584269662922
2025-03-28,5.932584269662922
2025-03-29,47.46067415730337
2025-03-30,8.898876404494382
2025-03-31,5.932584269662922
2025-04-01,62.29213483146068
2025-04-02,13.348314606741575
2025-04-03,7.415730337078652
2025-04-04,5.932584269662922
2025-04-05,47.46067415730337
2025-04-06,7.415730337078652
2025-04-07,5.932584269662922
2025-04-08,69.70786516853933
2025-04-09,16.314606741573034
2025-04-10,7.415730337078652
2025-04-11,7.415730337078652
2025-04-12,13.348314606741575
2025-04-13,45.97752808988764
2025-04-14,8.898876404494382
2025-04-15,13.348314606741575
2025-04-16,105.30337078651687
2025-04-17,16.314606741573034
2025-04-18,7.415730337078652
2025-04-19,10.382022471910112
2025-04-20,50.426966292134836
2025-04-21,7.415730337078652
2025-04-22,7.415730337078652
2025-04-23,37.07865168539326
2025-04-24,7.415730337078652
2025-04-25,8.898876404494382
2025-04-26,148.31460674157304
2025-04-27,23.730337078651687
2025-04-28,7.415730337078652
2025-04-29,5.932584269662922
2025-04-30,5.932584269662922
2025-05-01,5.932584269662922
2025-05-02,5.932584269662922
2025-05-03,8.898876404494382
2025-05-04,34.1123595505618
2025-05-05,5.932584269662922
2025-05-06,7.415730337078652
2025-05-07,5.932584269662922
2025-05-08,5.932584269662922
2025-05-09,5.932584269662922
2025-05-10,16.314606741573034
2025-05-11,108.26966292134831
2025-05-12,11.865168539325843
2025-05-13,7.415730337078652
2025-05-14,47.46067415730337
2025-05-15,13.348314606741575
2025-05-16,5.932584269662922
2025-05-17,7.415730337078652
2025-05-18,37.07865168539326
2025-05-19,7.415730337078652
2025-05-20,4.449438202247191
2025-05-21,4.449438202247191
2025-05-22,4.449438202247191
2025-05-23,5.932584269662922
2025-05-24,40.044943820224724
2025-05-25,7.415730337078652
2025-05-26,4.449438202247191
2025-05-27,4.449438202247191
2025-05-28,4.449438202247191
2025-05-29,4.449438202247191
2025-05-30,4.449438202247191
2025-05-31,5.932584269662922
2025-06-01,4.449438202247191
2025-06-02,2.966292134831461
2025-06-03,2.966292134831461
2025-06-04,2.966292134831461
2025-06-05,2.966292134831461
2025-06-06,4.449438202247191
2025-06-07,4.449438202247191
2025-06-08,4.449438202247191
2025-06-09,2.966292134831461
2025-06-10,2.966292134831461
2025-06-11,4.449438202247191
2025-06-12,4.449438202247191
2025-06-13,4.449438202247191
2025-06-14,5.932584269662922
2025-06-15,8.898876404494382
2025-06-16,5.932584269662922
2025-06-17,7.415730337078652
2025-06-18,60.80898876404495
2025-06-19,8.898876404494382
2025-06-20,7.415730337078652
2025-06-21,7.415730337078652
2025-06-22,59.325842696629216
2025-06-23,8.898876404494382
2025-06-24,5.932584269662922
2025-06-25,5.932584269662922
2025-06-26,11.865168539325843
2025-06-27,43.01123595505618
2025-06-28,5.932584269662922
2025-06-29,5.932584269662922
2025-06-30,5.932584269662922
2025-07-01,48.943820224719104
2025-07-02,8.898876404494382
2025-07-03,5.932584269662922
2025-07-04,7.415730337078652
2025-07-05,75.64044943820225
2025-07-06,14.831460674157304
2025-07-07,7.415730337078652
2025-07-08,11.865168539325843
2025-07-09,106.7865168539326
2025-07-10,11.865168539325843
2025-07-11,4.449438202247191
2025-07-12,4.449438202247191
2025-07-13,5.932584269662922
2025-07-14,2.966292134831461
2025-07-15,2.966292134831461
2025-07-16,2.966292134831461
2025-07-17,4.449438202247191
2025-07-18,2.966292134831461
2025-07-19,5.932584269662922
2025-07-20,5.932584269662922
2025-07-21,4.449438202247191
2025-07-22,2.966292134831461
2025-07-23,2.966292134831461
2025-07-24,2.966292134831461
2025-07-25,2.966292134831461
2025-07-26,4.449438202247191
2025-07-27,4.449438202247191
2025-07-28,2.966292134831461
2025-07-29,5.932584269662922
2025-07-30,5.932584269662922
2025-07-31,5.932584269662922
2025-08-01,4.449438202247191
2025-08-02,2.966292134831461
2025-08-03,2.966292134831461
2025-08-04,2.966292134831461
2025-08-05,2.966292134831461
2025-08-06,4.449438202247191
2025-08-07,2.966292134831461
2025-08-08,5.932584269662922
2025-08-09,4.449438202247191
2025-08-10,4.449438202247191
2025-08-11,4.449438202247191
2025-08-12,26.69662921348315
2025-08-13,4.449438202247191
2025-08-14,2.966292134831461
2025-08-15,2.966292134831461
2025-08-16,5.932584269662922
2025-08-17,7.415730337078652
2025-08-18,4.449438202247191
2025-08-19,38.56179775280899
2025-08-20,5.932584269662922
2025-08-21,2.966292134831461
2025-08-22,2.966292134831461
2025-08-23,7.415730337078652
2025-08-24,47.46067415730337
2025-08-25,5.932584269662922
2025-08-26,2.966292134831461
2025-08-27,4.449438202247191
2025-08-28,4.449438202247191
2025-08-29,4.449438202247191
2025-08-30,40.044943820224724
2025-08-31,7.415730337078652
2025-09-01,2.966292134831461
2025-09-02,2.966292134831461
2025-09-03,2.966292134831461
2025-09-04,2.966292134831461
2025-09-05,2.966292134831461
2025-09-06,2.966292134831461
2025-09-07,2.966292134831461
2025-09-08,2.966292134831461
2025-09-09,1.4831460674157304
2025-09-10,2.966292134831461
2025-09-11,2.966292134831461
2025-09-12,2.966292134831461
2025-09-13,34.1123595505618
2025-09-14,4.449438202247191
2025-09-15,4.449438202247191
2025-09-16,41.52808988764045
2025-09-17,7.415730337078652
2025-09-18,4.449438202247191
2025-09-19,4.449438202247191
2025-09-20,32.62921348314607
2025-09-21,4.449438202247191
2025-09-22,4.449438202247191
2025-09-23,34.1123595505618
2025-09-24,7.415730337078652
2025-09-25,4.449438202247191
2025-09-26,4.449438202247191
2025-09-27,53.3932584269663
2025-09-28,7.415730337078652
2025-09-29,4.449438202247191
2025-09-30,40.044943820224724
2025-10-01,5.932584269662922
2025-10-02,4.449438202247191
2025-10-03,4.449438202247191
2025-10-04,38.56179775280899
2025-10-05,7.415730337078652
2025-10-06,4.449438202247191
2025-10-07,4.449438202247191
2025-10-08,4.449438202247191
2025-10-09,2.966292134831461
2025-10-10,2.966292134831461
2025-10-11,2.966292134831461
2025-10-12,4.449438202247191
2025-10-13,2.966292134831461
2025-10-14,2.966292134831461
2025-10-15,2.966292134831461
2025-10-16,4.449438202247191
2025-10-17,4.449438202247191
2025-10-18,7.415730337078652
2025-10-19,41.52808988764045
2025-10-20,5.932584269662922
2025-10-21,5.932584269662922
2025-10-22,40.044943820224724
2025-10-23,7.415730337078652
2025-10-24,5.932584269662922
2025-10-25,10.382022471910112
2025-10-26,108.26966292134831
2025-10-27,19.280898876404496
2025-10-28,7.415730337078652
2025-10-29,4.449438202247191
2025-10-30,4.449438202247191
2025-10-31,4.449438202247191
2025-11-01,44.49438202247191
2025-11-02,8.898876404494382
2025-11-03,5.932584269662922
2025-11-04,50.426966292134836
2025-11-05,10.382022471910112
2025-11-06,4.449438202247191
2025-11-07,4.449438202247191
2025-11-08,8.898876404494382
2025-11-09,37.07865168539326
2025-11-10,4.449438202247191
2025-11-11,4.449438202247191
2025-11-12,2.966292134831461
2025-11-13,2.966292134831461
2025-11-14,2.966292134831461
2025-11-15,4.449438202247191
2025-11-16,4.449438202247191
2025-11-17,2.966292134831461
2025-11-18,2.966292134831461
2025-11-19,4.449438202247191
2025-11-20,2.966292134831461
2025-11-21,2.966292134831461
2025-11-22,7.415730337078652
2025-11-23,48.943820224719104
2025-11-24,7.415730337078652
2025-11-25,5.932584269662922
2025-11-26,43.01123595505618
2025-11-27,8.898876404494382
2025-11-28,5.932584269662922
2025-11-29,10.382022471910112
2025-11-30,50.426966292134836
2025-12-01,10.382022471910112
2025-12-02,7.415730337078652
2025-12-03,44.49438202247191
2025-12-04,7.415730337078652
2025-12-05,4.449438202247191
2025-12-06,8.898876404494382
2025-12-07,54.87640449438202
2025-12-08,11.865168539325843
2025-12-09,10.382022471910112
2025-12-10,69.70786516853933
2025-12-11,14.831460674157304
2025-12-12,7.415730337078652
2025-12-13,10.382022471910112
2025-12-14,50.426966292134836
2025-12-15,8.898876404494382
2025-12-16,7.415730337078652
2025-12-17,38.56179775280899
2025-12-18,8.898876404494382
2025-12-19,5.932584269662922
2025-12-20,26.69662921348315
2025-12-21,7.415730337078652
2025-12-22,4.449438202247191
2025-12-23,4.449438202247191
2025-12-24,4.449438202247191
2025-12-25,2.966292134831461
2025-12-26,4.449438202247191
2025-12-27,4.449438202247191
2025-12-28,4.449438202247191
2025-12-29,2.966292134831461
2025-12-30,2.966292134831461
2025-12-31,2.966292134831461
2026-01-01,2.966292134831461
2026-01-02,4.449438202247191
2026-01-03,5.932584269662922
2026-01-04,43.01123595505618
2026-01-05,5.932584269662922
2026-01-06,5.932584269662922
2026-01-07,7.415730337078652
2026-01-08,66.74157303370787
2026-01-09,16.314606741573034
2026-01-10,14.831460674157304
2026-01-11,148.31460674157304
2026-01-12,23.730337078651687
2026-01-13,14.831460674157304
2026-01-14,56.359550561797754
2026-01-15,16.314606741573034
2026-01-16,7.415730337078652
2026-01-17,40.044943820224724
2026-01-18,8.898876404494382
2026-01-19,7.415730337078652
2026-01-20,45.97752808988764
2026-01-21,11.865168539325843
2026-01-22,5.932584269662922
2026-01-23,5.932584269662922
2026-01-24,47.46067415730337
2026-01-25,10.382022471910112
2026-01-26,5.932584269662922
2026-01-27,7.415730337078652
2026-01-28,45.97752808988764
2026-01-29,14.831460674157304
2026-01-30,8.898876404494382
2026-01-31,10.382022471910112
2026-02-01,37.07865168539326
2026-02-02,5.932584269662922
2026-02-03,5.932584269662922
2026-02-04,7.415730337078652
2026-02-05,14.831460674157304
2026-02-06,5.932584269662922
2026-02-07,8.898876404494382
2026-02-08,50.426966292134836
2026-02-09,7.415730337078652
2026-02-10,5.932584269662922
2026-02-11,5.932584269662922
2026-02-12,5.932584269662922
2026-02-13,5.932584269662922
2026-02-14,47.46067415730337
2026-02-15,10.382022471910112
2026-02-16,7.415730337078652
2026-02-17,54.87640449438202
2026-02-18,13.348314606741575
2026-02-19,7.415730337078652
2026-02-20,5.932584269662922
2026-02-21,48.943820224719104
2026-02-22,8.898876404494382
2026-02-23,5.932584269662922
2026-02-24,10.382022471910112
2026-02-25,57.842696629213485
2026-02-26,11.865168539325843
2026-02-27,8.898876404494382
2026-02-28,14.831460674157304
2026-03-01,10.382022471910112
2026-03-02,47.46067415730337
2026-03-03,13.348314606741575
2026-03-04,5.932584269662922
2026-03-05,5.932584269662922
2026-03-06,48.943820224719104
2026-03-07,22.247191011235955
2026-03-08,7.415730337078652
2026-03-09,5.932584269662922
2026-03-10,7.415730337078652
2026-03-11,78.60674157303372
2026-03-12,13.348314606741575
2026-03-13,5.932584269662922
2026-03-14,50.426966292134836
2026-03-15,10.382022471910112
2026-03-16,7.415730337078652
2026-03-17,75.64044943820225
2026-03-18,14.831460674157304
2026-03-19,7.415730337078652
2026-03-20,5.932584269662922
2026-03-21,11.865168539325843
2026-03-22,72.67415730337079
2026-03-23,11.865168539325843
2026-03-24,5.932584269662922
2026-03-25,8.898876404494382
2026-03-26,5.932584269662922
2026-03-27,4.449438202247191
2026-03-28,4.449438202247191
2026-03-29,7.415730337078652
2026-03-30,4.449438202247191
2026-03-31,2.966292134831461
2026-04-01,4.449438202247191
2026-04-02,7.415730337078652
2026-04-03,5.932584269662922
2026-04-04,45.97752808988764
2026-04-05,7.415730337078652
2026-04-06,7.415730337078652
2026-04-07,75.64044943820225
2026-04-08,14.831460674157304
2026-04-09,5.932584269662922
2026-04-10,47.46067415730337
2026-04-11,11.865168539325843
2026-04-12,5.932584269662922
2026-04-13,5.932584269662922
2026-04-14,13.348314606741575
2026-04-15,105.30337078651687
2026-04-16,14.831460674157304
2026-04-17,7.415730337078652
2026-04-18,34.1123595505618
2026-04-19,7.415730337078652
2026-04-20,5.932584269662922
2026-04-21,40.044943820224724
2026-04-22,7.415730337078652
2026-04-23,4.449438202247191
2026-04-24,45.97752808988764
2026-04-25,8.898876404494382
2026-04-26,5.932584269662922
2026-04-27,4.449438202247191
2026-04-28,4.449438202247191
2026-04-29,4.449438202247191
2026-04-30,2.966292134831461
2026-05-01,4.449438202247191
2026-05-02,7.415730337078652
2026-05-03,34.1123595505618
2026-05-04,5.932584269662922
2026-05-05,5.932584269662922
2026-05-06,4.449438202247191
2026-05-07,5.932584269662922
2026-05-08,5.932584269662922
2026-05-09,8.898876404494382
2026-05-10,96.40449438202248
2026-05-11,13.348314606741575
2026-05-12,5.932584269662922
2026-05-13,5.932584269662922
2026-05-14,34.1123595505618
2026-05-15,7.415730337078652
2026-05-16,5.932584269662922
2026-05-17,29.662921348314608
2026-05-18,5.932584269662922
2026-05-19,4.449438202247191
2026-05-20,4.449438202247191
2026-05-21,4.449438202247191
2026-05-22,4.449438202247191
2026-05-23,37.07865168539326
2026-05-24,8.898876404494382
2026-05-25,4.449438202247191
2026-05-26,4.449438202247191
2026-05-27,4.449438202247191
2026-05-28,2.966292134831461
2026-05-29,4.449438202247191
2026-05-30,4.449438202247191
2026-05-31,4.449438202247191
