Time,shein
2024-09-23,67.50242041580171
2024-09-24,63.902291326958945
2024-09-25,63.902291326958945
2024-09-26,63.00225905474826
2024-09-27,58.50209769369481
2024-09-28,61.202194510326876
2024-09-29,67.50242041580171
2024-09-30,62.102226782537564
2024-10-01,63.00225905474826
2024-10-02,65.70235587138032
2024-10-03,63.902291326958945
2024-10-04,64.80232359916964
2024-10-05,63.00225905474826
2024-10-06,71.10254950464446
2024-10-07,63.902291326958945
2024-10-08,58.50209769369481
2024-10-09,61.202194510326876
2024-10-10,60.30216223811619
2024-10-11,61.202194510326876
2024-10-12,62.102226782537564
2024-10-13,69.30248496022308
2024-10-14,67.50242041580171
2024-10-15,66.60238814359101
2024-10-16,67.50242041580171
2024-10-17,62.102226782537564
2024-10-18,58.50209769369481
2024-10-19,57.60206542148412
2024-10-20,63.902291326958945
2024-10-21,62.102226782537564
2024-10-22,57.60206542148412
2024-10-23,55.80200087706274
2024-10-24,54.90196860485205
2024-10-25,50.40180724379861
2024-10-26,48.601742699377226
2024-10-27,56.70203314927343
2024-10-28,55.80200087706274
2024-10-29,50.40180724379861
2024-10-30,50.40180724379861
2024-10-31,45.90164588274516
2024-11-01,47.70171042716654
2024-11-02,55.80200087706274
2024-11-03,65.70235587138032
2024-11-04,64.80232359916964
2024-11-05,53.10190406043068
2024-11-06,38.701387705059645
2024-11-07,54.001936332641364
2024-11-08,51.301839516009295
2024-11-09,58.50209769369481
2024-11-10,61.202194510326876
2024-11-11,64.80232359916964
2024-11-12,61.202194510326876
2024-11-13,56.70203314927343
2024-11-14,57.60206542148412
2024-11-15,57.60206542148412
2024-11-16,53.10190406043068
2024-11-17,64.80232359916964
2024-11-18,63.902291326958945
2024-11-19,59.4021299659055
2024-11-20,54.001936332641364
2024-11-21,57.60206542148412
2024-11-22,54.90196860485205
2024-11-23,54.90196860485205
2024-11-24,63.00225905474826
2024-11-25,61.202194510326876
2024-11-26,54.90196860485205
2024-11-27,54.90196860485205
2024-11-28,54.90196860485205
2024-11-29,80.10287222675136
2024-11-30,79.20283995454066
2024-12-01,65.70235587138032
2024-12-02,67.50242041580171
2024-12-03,64.80232359916964
2024-12-04,55.80200087706274
2024-12-05,54.90196860485205
2024-12-06,54.001936332641364
2024-12-07,54.90196860485205
2024-12-08,57.60206542148412
2024-12-09,55.80200087706274
2024-12-10,52.20187178821998
2024-12-11,50.40180724379861
2024-12-12,49.50177497158791
2024-12-13,48.601742699377226
2024-12-14,45.90164588274516
2024-12-15,48.601742699377226
2024-12-16,45.00161361053447
2024-12-17,43.20154906611309
2024-12-18,42.3015167939024
2024-12-19,40.50145224948102
2024-12-20,37.80135543284895
2024-12-21,39.60141997727033
2024-12-22,39.60141997727033
2024-12-23,39.60141997727033
2024-12-24,40.50145224948102
2024-12-25,41.401484521691714
2024-12-26,54.90196860485205
2024-12-27,55.80200087706274
2024-12-28,46.801678154955844
2024-12-29,52.20187178821998
2024-12-30,51.301839516009295
2024-12-31,44.10158133832378
2025-01-01,42.3015167939024
2025-01-02,51.301839516009295
2025-01-03,50.40180724379861
2025-01-04,54.001936332641364
2025-01-05,57.60206542148412
2025-01-06,53.10190406043068
2025-01-07,51.301839516009295
2025-01-08,49.50177497158791
2025-01-09,51.301839516009295
2025-01-10,45.90164588274516
2025-01-11,54.90196860485205
2025-01-12,59.4021299659055
2025-01-13,53.10190406043068
2025-01-14,51.301839516009295
2025-01-15,51.301839516009295
2025-01-16,50.40180724379861
2025-01-17,50.40180724379861
2025-01-18,50.40180724379861
2025-01-19,58.50209769369481
2025-01-20,58.50209769369481
2025-01-21,50.40180724379861
2025-01-22,51.301839516009295
2025-01-23,51.301839516009295
2025-01-24,63.00225905474826
2025-01-25,81.00290449896204
2025-01-26,90.00322722106894
2025-01-27,89.10319494885825
2025-01-28,62.102226782537564
2025-01-29,54.001936332641364
2025-01-30,55.80200087706274
2025-01-31,53.10190406043068
2025-02-01,56.70203314927343
2025-02-02,63.00225905474826
2025-02-03,58.50209769369481
2025-02-04,57.60206542148412
2025-02-05,75.6027108656979
2025-02-06,66.60238814359101
2025-02-07,61.202194510326876
2025-02-08,56.70203314927343
2025-02-09,63.00225905474826
2025-02-10,54.90196860485205
2025-02-11,54.001936332641364
2025-02-12,54.90196860485205
2025-02-13,49.50177497158791
2025-02-14,44.10158133832378
2025-02-15,46.801678154955844
2025-02-16,59.4021299659055
2025-02-17,60.30216223811619
2025-02-18,55.80200087706274
2025-02-19,55.80200087706274
2025-02-20,55.80200087706274
2025-02-21,55.80200087706274
2025-02-22,54.001936332641364
2025-02-23,63.00225905474826
2025-02-24,60.30216223811619
2025-02-25,61.202194510326876
2025-02-26,58.50209769369481
2025-02-27,55.80200087706274
2025-02-28,52.20187178821998
2025-03-01,54.001936332641364
2025-03-02,64.80232359916964
2025-03-03,61.202194510326876
2025-03-04,60.30216223811619
2025-03-05,54.90196860485205
2025-03-06,60.30216223811619
2025-03-07,54.001936332641364
2025-03-08,55.80200087706274
2025-03-09,58.50209769369481
2025-03-10,59.4021299659055
2025-03-11,59.4021299659055
2025-03-12,59.4021299659055
2025-03-13,58.50209769369481
2025-03-14,57.60206542148412
2025-03-15,55.80200087706274
2025-03-16,71.10254950464446
2025-03-17,62.102226782537564
2025-03-18,60.30216223811619
2025-03-19,60.30216223811619
2025-03-20,59.4021299659055
2025-03-21,56.70203314927343
2025-03-22,57.60206542148412
2025-03-23,61.202194510326876
2025-03-24,63.902291326958945
2025-03-25,60.30216223811619
2025-03-26,60.30216223811619
2025-03-27,56.70203314927343
2025-03-28,58.50209769369481
2025-03-29,54.90196860485205
2025-03-30,62.102226782537564
2025-03-31,62.102226782537564
2025-04-01,56.70203314927343
2025-04-02,53.10190406043068
2025-04-03,56.70203314927343
2025-04-04,54.001936332641364
2025-04-05,55.80200087706274
2025-04-06,63.902291326958945
2025-04-07,58.50209769369481
2025-04-08,59.4021299659055
2025-04-09,58.50209769369481
2025-04-10,56.70203314927343
2025-04-11,54.001936332641364
2025-04-12,53.10190406043068
2025-04-13,57.60206542148412
2025-04-14,55.80200087706274
2025-04-15,54.909861354795254
2025-04-16,55.74662223811706
2025-04-17,56.97012786865535
2025-04-18,55.74662223811706
2025-04-19,47.44228479378781
2025-04-20,55.74662223811706
2025-04-21,57.42014400476069
2025-04-22,56.58338312143888
2025-04-23,54.07310047147344
2025-04-24,52.39957870482981
2025-04-25,50.33931219096972
2025-04-26,44.93200214382237
2025-04-27,54.07310047147344
2025-04-28,55.74662223811706
2025-04-29,54.909861354795254
2025-04-30,47.44228479378781
2025-05-01,46.15550777436066
2025-05-02,47.82902954100428
2025-05-03,38.687931213353224
2025-05-04,47.82902954100428
2025-05-05,44.095241260500565
2025-05-06,41.584958610535125
2025-05-07,42.42171949385694
2025-05-08,39.52469209667503
2025-05-09,38.687931213353224
2025-05-10,37.85117033003141
2025-05-11,37.01440944670959
2025-05-12,48.66579042432609
2025-05-13,45.31874689103884
2025-05-14,41.19821386331866
2025-05-15,46.40936966597616
2025-05-16,41.768432699378536
2025-05-17,41.768432699378536
2025-05-18,46.40936966597616
2025-05-19,46.40936966597616
2025-05-20,44.862390677110284
2025-05-21,45.63588017154322
2025-05-22,43.31541168824441
2025-05-23,40.994943204945606
2025-05-24,42.54192219381147
2025-05-25,47.956348654842024
2025-05-26,51.82379612700671
2025-05-27,49.5033276437079
2025-05-28,50.276817138140835
2025-05-29,49.5033276437079
2025-05-30,48.72983814927496
2025-05-31,47.18285916040909
2025-06-01,51.05030663257377
2025-06-02,51.82379612700671
2025-06-03,53.370775115872576
2025-06-04,50.276817138140835
2025-06-05,49.5033276437079
2025-06-06,45.63588017154322
2025-06-07,44.08890118267735
2025-06-08,48.72983814927496
2025-06-09,46.40936966597616
2025-06-10,47.956348654842024
2025-06-11,46.40936966597616
2025-06-12,46.40936966597616
2025-06-13,44.862390677110284
2025-06-14,40.994943204945606
2025-06-15,44.862390677110284
2025-06-16,51.05030663257377
2025-06-17,45.63588017154322
2025-06-18,47.18285916040909
2025-06-19,49.5033276437079
2025-06-20,44.862390677110284
2025-06-21,43.31541168824441
2025-06-22,46.40936966597616
2025-06-23,47.18285916040909
2025-06-24,49.5033276437079
2025-06-25,44.862390677110284
2025-06-26,48.72983814927496
2025-06-27,46.40936966597616
2025-06-28,39.44796421607973
2025-06-29,47.956348654842024
2025-06-30,45.63588017154322
2025-07-01,47.956348654842024
2025-07-02,44.862390677110284
2025-07-03,44.862390677110284
2025-07-04,39.44796421607973
2025-07-05,39.44796421607973
2025-07-06,49.5033276437079
2025-07-07,50.276817138140835
2025-07-08,51.05030663257377
2025-07-09,51.05030663257377
2025-07-10,47.956348654842024
2025-07-11,46.40936966597616
2025-07-12,46.40936966597616
2025-07-13,52.59728562143964
2025-07-14,53.370775115872576
2025-07-15,50.276817138140835
2025-07-16,54.91775410473845
2025-07-17,61.879159554634874
2025-07-18,54.14426461030551
2025-07-19,65.74660702679955
2025-07-20,71.93452298226303
2025-07-21,67.29358601566543
2025-07-22,61.10567006020194
2025-07-23,59.558691071336064
2025-07-24,55.691243599171386
2025-07-25,54.14426461030551
2025-07-26,54.91775410473845
2025-07-27,55.691243599171386
2025-07-28,58.78520157690313
2025-07-29,69.61405449896424
2025-07-30,77.34894944329359
2025-07-31,73.4815019711289
2025-08-01,59.558691071336064
2025-08-02,46.40936966597616
2025-08-03,50.276817138140835
2025-08-04,53.370775115872576
2025-08-05,54.91775410473845
2025-08-06,51.82379612700671
2025-08-07,53.370775115872576
2025-08-08,54.91775410473845
2025-08-09,54.14426461030551
2025-08-10,57.23822258803726
2025-08-11,51.05030663257377
2025-08-12,51.82379612700671
2025-08-13,48.72983814927496
2025-08-14,47.18285916040909
2025-08-15,47.18285916040909
2025-08-16,44.862390677110284
2025-08-17,50.276817138140835
2025-08-18,48.72983814927496
2025-08-19,45.63588017154322
2025-08-20,47.18285916040909
2025-08-21,44.08890118267735
2025-08-22,42.54192219381147
2025-08-23,41.768432699378536
2025-08-24,47.18285916040909
2025-08-25,45.63588017154322
2025-08-26,41.768432699378536
2025-08-27,42.54192219381147
2025-08-28,40.994943204945606
2025-08-29,37.90098522721386
2025-08-30,37.90098522721386
2025-08-31,43.31541168824441
2025-09-01,46.40936966597616
2025-09-02,42.54192219381147
2025-09-03,42.54192219381147
2025-09-04,40.22145371051267
2025-09-05,39.44796421607973
2025-09-06,38.674474721646796
2025-09-07,44.862390677110284
2025-09-08,46.40936966597616
2025-09-09,43.31541168824441
2025-09-10,40.22145371051267
2025-09-11,37.12749573278092
2025-09-12,35.580516743915055
2025-09-13,35.580516743915055
2025-09-14,41.768432699378536
2025-09-15,38.674474721646796
2025-09-16,40.994943204945606
2025-09-17,41.768432699378536
2025-09-18,39.44796421607973
2025-09-19,37.12749573278092
2025-09-20,37.12749573278092
2025-09-21,43.31541168824441
2025-09-22,44.862390677110284
2025-09-23,42.54192219381147
2025-09-24,42.54192219381147
2025-09-25,42.54192219381147
2025-09-26,40.22145371051267
2025-09-27,39.44796421607973
2025-09-28,44.862390677110284
2025-09-29,46.40936966597616
2025-09-30,42.54192219381147
2025-10-01,43.31541168824441
2025-10-02,44.862390677110284
2025-10-03,44.08890118267735
2025-10-04,42.54192219381147
2025-10-05,46.40936966597616
2025-10-06,50.276817138140835
2025-10-07,47.956348654842024
2025-10-08,46.40936966597616
2025-10-09,49.5033276437079
2025-10-10,41.768432699378536
2025-10-11,37.90098522721386
2025-10-12,47.18285916040909
2025-10-13,51.82379612700671
2025-10-14,48.72983814927496
2025-10-15,44.862390677110284
2025-10-16,44.08890118267735
2025-10-17,41.768432699378536
2025-10-18,40.22145371051267
2025-10-19,45.63588017154322
2025-10-20,44.862390677110284
2025-10-21,43.31541168824441
2025-10-22,39.44796421607973
2025-10-23,40.994943204945606
2025-10-24,35.580516743915055
2025-10-25,35.580516743915055
2025-10-26,37.12749573278092
2025-10-27,37.90098522721386
2025-10-28,35.580516743915055
2025-10-29,31.71306927175037
2025-10-30,33.260048260616244
2025-10-31,27.845621799585693
2025-11-01,30.1660902828845
2025-11-02,42.54192219381147
2025-11-03,42.54192219381147
2025-11-04,44.862390677110284
2025-11-05,46.40936966597616
2025-11-06,46.40936966597616
2025-11-07,40.22145371051267
2025-11-08,44.08890118267735
2025-11-09,42.54192219381147
2025-11-10,46.40936966597616
2025-11-11,44.862390677110284
2025-11-12,43.31541168824441
2025-11-13,44.08890118267735
2025-11-14,40.22145371051267
2025-11-15,37.12749573278092
2025-11-16,45.63588017154322
2025-11-17,42.54192219381147
2025-11-18,39.44796421607973
2025-11-19,39.44796421607973
2025-11-20,40.22145371051267
2025-11-21,38.674474721646796
2025-11-22,36.354006238347985
2025-11-23,41.768432699378536
2025-11-24,38.674474721646796
2025-11-25,40.22145371051267
2025-11-26,39.44796421607973
2025-11-27,35.580516743915055
2025-11-28,56.46473309360432
2025-11-29,54.91775410473845
2025-11-30,45.63588017154322
2025-12-01,51.82379612700671
2025-12-02,50.276817138140835
2025-12-03,40.22145371051267
2025-12-04,38.674474721646796
2025-12-05,36.354006238347985
2025-12-06,41.768432699378536
2025-12-07,41.768432699378536
2025-12-08,40.22145371051267
2025-12-09,39.44796421607973
2025-12-10,37.90098522721386
2025-12-11,35.53754510533544
2025-12-12,32.48655876618331
2025-12-13,34.84999888806172
2025-12-14,34.54919741800447
2025-12-15,32.185757296126056
2025-12-16,31.799012548909587
2025-12-17,28.74802620975745
2025-12-18,29.43557242703117
2025-12-19,29.43557242703117
2025-12-20,30.810664861578612
2025-12-21,29.134770956973917
2025-12-22,29.134770956973917
2025-12-23,28.060479992483728
2025-12-24,27.072132305152756
2025-12-25,28.74802620975745
2025-12-26,35.53754510533544
2025-12-27,32.48655876618331
2025-12-28,33.17410498345703
2025-12-29,34.162452670788
2025-12-30,31.799012548909587
2025-12-31,29.43557242703117
2026-01-01,27.759678522426476
2026-01-02,31.498211078852332
2026-01-03,36.22509132260916
2026-01-04,34.84999888806172
2026-01-05,33.86165120073075
2026-01-06,32.48655876618331
2026-01-07,32.48655876618331
2026-01-08,31.799012548909587
2026-01-09,31.799012548909587
2026-01-10,33.689764646412314
2026-01-11,38.50258816732836
2026-01-12,35.49457346675583
2026-01-13,34.89297052664133
2026-01-14,33.689764646412314
2026-01-15,33.689764646412314
2026-01-16,33.689764646412314
2026-01-17,35.49457346675583
2026-01-18,37.29938228709935
2026-01-19,41.51060286790089
2026-01-20,33.689764646412314
2026-01-21,34.89297052664133
2026-01-22,33.689764646412314
2026-01-23,31.8849558260688
2026-01-24,35.49457346675583
2026-01-25,40.90899992778638
2026-01-26,41.51060286790089
2026-01-27,39.705794047557376
2026-01-28,36.09617640687034
2026-01-29,37.90098522721386
2026-01-30,34.89297052664133
2026-01-31,34.291367586526825
2026-02-01,40.90899992778638
2026-02-02,41.51060286790089
2026-02-03,34.89297052664133
2026-02-04,35.49457346675583
2026-02-05,33.08816170629781
2026-02-06,31.8849558260688
2026-02-07,34.291367586526825
2026-02-08,34.89297052664133
2026-02-09,30.080147005725284
2026-02-10,34.291367586526825
2026-02-11,33.08816170629781
2026-02-12,31.8849558260688
2026-02-13,30.681749945839787
2026-02-14,31.8849558260688
2026-02-15,34.291367586526825
2026-02-16,40.90899992778638
2026-02-17,36.697779346984845
2026-02-18,33.08816170629781
2026-02-19,36.09617640687034
2026-02-20,35.49457346675583
2026-02-21,38.50258816732836
2026-02-22,45.72182344870243
2026-02-23,47.52663226904595
2026-02-24,43.91701462835891
2026-02-25,42.7138087481299
2026-02-26,42.7138087481299
2026-02-27,39.705794047557376
2026-02-28,41.51060286790089
2026-03-01,43.31541168824441
2026-03-02,45.72182344870243
2026-03-03,45.12022050858793
2026-03-04,43.31541168824441
2026-03-05,45.72182344870243
2026-03-06,42.112205808015396
2026-03-07,41.51060286790089
2026-03-08,47.52663226904595
2026-03-09,51.13624990973298
2026-03-10,47.52663226904595
2026-03-11,45.12022050858793
2026-03-12,44.51861756847342
2026-03-13,46.323426388816934
2026-03-14,43.91701462835891
2026-03-15,49.93304402950397
2026-03-16,50.53464696961848
2026-03-17,46.323426388816934
2026-03-18,42.7138087481299
2026-03-19,43.91701462835891
2026-03-20,40.30739698767188
2026-03-21,42.112205808015396
2026-03-22,49.93304402950397
2026-03-23,49.331441089389465
2026-03-24,45.12022050858793
2026-03-25,45.12022050858793
2026-03-26,40.30739698767188
2026-03-27,39.705794047557376
2026-03-28,41.51060286790089
2026-03-29,50.53464696961848
2026-03-30,48.72983814927496
2026-03-31,47.52663226904595
2026-04-01,44.51861756847342
2026-04-02,46.925029328931444
2026-04-03,46.925029328931444
2026-04-04,45.12022050858793
2026-04-05,49.93304402950397
2026-04-06,52.339455789961995
2026-04-07,50.53464696961848
2026-04-08,53.542661670191
2026-04-09,54.14426461030551
2026-04-10,51.737852849847485
2026-04-11,50.53464696961848
2026-04-12,60.16029401145057
2026-04-13,54.745867550420016
2026-04-14,50.53464696961848
2026-04-15,46.925029328931444
2026-04-16,51.13624990973298
2026-04-17,48.72983814927496
2026-04-18,45.72182344870243
2026-04-19,54.745867550420016
2026-04-20,47.52663226904595
2026-04-21,49.331441089389465
2026-04-22,46.925029328931444
2026-04-23,49.331441089389465
2026-04-24,42.7138087481299
2026-04-25,43.31541168824441
2026-04-26,49.331441089389465
2026-04-27,48.72983814927496
2026-04-28,45.72182344870243
2026-04-29,43.91701462835891
2026-04-30,43.91701462835891
2026-05-01,38.50258816732836
2026-05-02,41.51060286790089
2026-05-03,43.31541168824441
2026-05-04,43.31541168824441
2026-05-05,38.50258816732836
2026-05-06,41.51060286790089
2026-05-07,40.90899992778638
2026-05-08,36.697779346984845
2026-05-09,39.104191107442865
2026-05-10,41.51060286790089
2026-05-11,43.31541168824441
2026-05-12,45.12022050858793
2026-05-13,48.12823520916045
2026-05-14,44.51861756847342
2026-05-15,43.31541168824441
2026-05-16,45.12022050858793
2026-05-17,58.35548519110705
2026-05-18,53.542661670191
2026-05-19,51.737852849847485
2026-05-20,46.925029328931444
2026-05-21,44.51861756847342
2026-05-22,42.7138087481299
2026-05-23,42.112205808015396
2026-05-24,45.72182344870243
2026-05-25,49.93304402950397
2026-05-26,44.51861756847342
2026-05-27,42.112205808015396
2026-05-28,43.91701462835891
2026-05-29,40.30739698767188
2026-05-30,41.51060286790089
2026-05-31,46.323426388816934
