Time,jamie_lee_curtis
2024-09-24,20.951162790697676
2024-09-25,20.951162790697676
2024-09-26,17.14186046511628
2024-09-27,22.855813953488376
2024-09-28,28.569767441860467
2024-09-29,38.09302325581396
2024-09-30,32.37906976744186
2024-10-01,19.04651162790698
2024-10-02,24.76046511627907
2024-10-03,30.474418604651166
2024-10-04,39.99767441860465
2024-10-05,41.90232558139535
2024-10-06,39.99767441860465
2024-10-07,26.66511627906977
2024-10-08,32.37906976744186
2024-10-09,30.474418604651166
2024-10-10,19.04651162790698
2024-10-11,28.569767441860467
2024-10-12,41.90232558139535
2024-10-13,38.09302325581396
2024-10-14,30.474418604651166
2024-10-15,28.569767441860467
2024-10-16,28.569767441860467
2024-10-17,20.951162790697676
2024-10-18,24.76046511627907
2024-10-19,36.18837209302326
2024-10-20,45.71162790697675
2024-10-21,30.474418604651166
2024-10-22,24.76046511627907
2024-10-23,20.951162790697676
2024-10-24,22.855813953488376
2024-10-25,22.855813953488376
2024-10-26,38.09302325581396
2024-10-27,55.23488372093024
2024-10-28,26.66511627906977
2024-10-29,22.855813953488376
2024-10-30,30.474418604651166
2024-10-31,53.33023255813954
2024-11-01,70.47209302325582
2024-11-02,47.61627906976745
2024-11-03,34.28372093023256
2024-11-04,19.04651162790698
2024-11-05,13.332558139534886
2024-11-06,11.427906976744188
2024-11-07,17.14186046511628
2024-11-08,17.14186046511628
2024-11-09,17.14186046511628
2024-11-10,22.855813953488376
2024-11-11,15.237209302325583
2024-11-12,15.237209302325583
2024-11-13,19.04651162790698
2024-11-14,24.76046511627907
2024-11-15,20.951162790697676
2024-11-16,22.855813953488376
2024-11-17,24.76046511627907
2024-11-18,13.332558139534886
2024-11-19,11.427906976744188
2024-11-20,11.427906976744188
2024-11-21,19.04651162790698
2024-11-22,24.76046511627907
2024-11-23,26.66511627906977
2024-11-24,32.37906976744186
2024-11-25,15.237209302325583
2024-11-26,19.04651162790698
2024-11-27,26.66511627906977
2024-11-28,24.76046511627907
2024-11-29,22.855813953488376
2024-11-30,19.04651162790698
2024-12-01,28.569767441860467
2024-12-02,15.237209302325583
2024-12-03,53.33023255813954
2024-12-04,26.66511627906977
2024-12-05,20.951162790697676
2024-12-06,19.04651162790698
2024-12-07,36.18837209302326
2024-12-08,24.76046511627907
2024-12-09,17.14186046511628
2024-12-10,22.855813953488376
2024-12-11,20.951162790697676
2024-12-12,68.56744186046512
2024-12-13,26.66511627906977
2024-12-14,32.37906976744186
2024-12-15,32.37906976744186
2024-12-16,20.951162790697676
2024-12-17,24.76046511627907
2024-12-18,30.474418604651166
2024-12-19,30.474418604651166
2024-12-20,49.52093023255814
2024-12-21,34.28372093023256
2024-12-22,32.37906976744186
2024-12-23,34.28372093023256
2024-12-24,38.09302325581396
2024-12-25,72.37674418604652
2024-12-26,39.99767441860465
2024-12-27,26.66511627906977
2024-12-28,26.66511627906977
2024-12-29,24.76046511627907
2024-12-30,19.04651162790698
2024-12-31,26.66511627906977
2025-01-01,30.474418604651166
2025-01-02,19.04651162790698
2025-01-03,17.14186046511628
2025-01-04,24.76046511627907
2025-01-05,26.66511627906977
2025-01-06,22.855813953488376
2025-01-07,20.951162790697676
2025-01-08,34.28372093023256
2025-01-09,165.70465116279073
2025-01-10,190.4651162790698
2025-01-11,135.23023255813956
2025-01-12,85.7093023255814
2025-01-13,53.33023255813954
2025-01-14,38.09302325581396
2025-01-15,30.474418604651166
2025-01-16,28.569767441860467
2025-01-17,24.76046511627907
2025-01-18,49.52093023255814
2025-01-19,30.474418604651166
2025-01-20,26.66511627906977
2025-01-21,20.951162790697676
2025-01-22,20.951162790697676
2025-01-23,20.951162790697676
2025-01-24,22.855813953488376
2025-01-25,28.569767441860467
2025-01-26,24.76046511627907
2025-01-27,20.951162790697676
2025-01-28,19.04651162790698
2025-01-29,17.14186046511628
2025-01-30,19.04651162790698
2025-01-31,15.237209302325583
2025-02-01,19.04651162790698
2025-02-02,24.76046511627907
2025-02-03,17.14186046511628
2025-02-04,20.951162790697676
2025-02-05,15.237209302325583
2025-02-06,13.332558139534886
2025-02-07,15.237209302325583
2025-02-08,19.04651162790698
2025-02-09,17.14186046511628
2025-02-10,11.427906976744188
2025-02-11,13.332558139534886
2025-02-12,13.332558139534886
2025-02-13,15.237209302325583
2025-02-14,9.52325581395349
2025-02-15,22.855813953488376
2025-02-16,19.04651162790698
2025-02-17,15.237209302325583
2025-02-18,13.332558139534886
2025-02-19,15.237209302325583
2025-02-20,17.14186046511628
2025-02-21,24.76046511627907
2025-02-22,26.66511627906977
2025-02-23,17.14186046511628
2025-02-24,43.80697674418605
2025-02-25,22.855813953488376
2025-02-26,19.04651162790698
2025-02-27,15.237209302325583
2025-02-28,19.04651162790698
2025-03-01,28.569767441860467
2025-03-02,24.76046511627907
2025-03-03,20.951162790697676
2025-03-04,17.14186046511628
2025-03-05,13.332558139534886
2025-03-06,11.427906976744188
2025-03-07,13.332558139534886
2025-03-08,24.76046511627907
2025-03-09,20.951162790697676
2025-03-10,17.14186046511628
2025-03-11,15.237209302325583
2025-03-12,13.332558139534886
2025-03-13,15.237209302325583
2025-03-14,22.855813953488376
2025-03-15,32.37906976744186
2025-03-16,20.951162790697676
2025-03-17,15.237209302325583
2025-03-18,11.427906976744188
2025-03-19,13.332558139534886
2025-03-20,11.427906976744188
2025-03-21,13.332558139534886
2025-03-22,15.237209302325583
2025-03-23,19.04651162790698
2025-03-24,11.427906976744188
2025-03-25,13.332558139534886
2025-03-26,13.332558139534886
2025-03-27,13.332558139534886
2025-03-28,11.427906976744188
2025-03-29,17.14186046511628
2025-03-30,19.04651162790698
2025-03-31,11.427906976744188
2025-04-01,13.332558139534886
2025-04-02,13.332558139534886
2025-04-03,13.332558139534886
2025-04-04,11.427906976744188
2025-04-05,17.14186046511628
2025-04-06,15.237209302325583
2025-04-07,9.52325581395349
2025-04-08,13.332558139534886
2025-04-09,11.427906976744188
2025-04-10,11.427906976744188
2025-04-11,9.52325581395349
2025-04-12,15.237209302325583
2025-04-13,19.04651162790698
2025-04-14,11.427906976744188
2025-04-15,8.57093023255814
2025-04-16,12.380232558139536
2025-04-17,11.427906976744188
2025-04-18,11.427906976744188
2025-04-19,15.237209302325583
2025-04-20,19.99883720930233
2025-04-21,15.237209302325583
2025-04-22,11.427906976744188
2025-04-23,15.237209302325583
2025-04-24,11.427906976744188
2025-04-25,10.47558139534884
2025-04-26,19.04651162790698
2025-04-27,19.04651162790698
2025-04-28,11.427906976744188
2025-04-29,11.427906976744188
2025-04-30,11.427906976744188
2025-05-01,14.284883720930235
2025-05-02,12.380232558139536
2025-05-03,16.18953488372093
2025-05-04,15.237209302325583
2025-05-05,12.380232558139536
2025-05-06,12.380232558139536
2025-05-07,10.47558139534884
2025-05-08,8.57093023255814
2025-05-09,12.380232558139536
2025-05-10,16.18953488372093
2025-05-11,127.61162790697676
2025-05-12,97.1372093023256
2025-05-13,42.8546511627907
2025-05-14,41.90232558139535
2025-05-15,26.66511627906977
2025-05-16,19.04651162790698
2025-05-17,19.04651162790698
2025-05-18,19.04651162790698
2025-05-19,11.427906976744188
2025-05-20,19.04651162790698
2025-05-21,15.237209302325583
2025-05-22,15.237209302325583
2025-05-23,15.237209302325583
2025-05-24,22.855813953488376
2025-05-25,22.855813953488376
2025-05-26,26.66511627906977
2025-05-27,15.237209302325583
2025-05-28,15.237209302325583
2025-05-29,11.427906976744188
2025-05-30,19.04651162790698
2025-05-31,22.855813953488376
2025-06-01,22.855813953488376
2025-06-02,15.237209302325583
2025-06-03,15.237209302325583
2025-06-04,15.237209302325583
2025-06-05,11.427906976744188
2025-06-06,15.237209302325583
2025-06-07,22.855813953488376
2025-06-08,19.04651162790698
2025-06-09,19.04651162790698
2025-06-10,15.237209302325583
2025-06-11,15.237209302325583
2025-06-12,15.237209302325583
2025-06-13,15.237209302325583
2025-06-14,26.66511627906977
2025-06-15,19.04651162790698
2025-06-16,15.237209302325583
2025-06-17,15.237209302325583
2025-06-18,19.04651162790698
2025-06-19,15.237209302325583
2025-06-20,15.237209302325583
2025-06-21,15.237209302325583
2025-06-22,19.04651162790698
2025-06-23,15.237209302325583
2025-06-24,19.04651162790698
2025-06-25,11.427906976744188
2025-06-26,30.474418604651166
2025-06-27,30.474418604651166
2025-06-28,38.09302325581396
2025-06-29,45.71162790697675
2025-06-30,64.75813953488372
2025-07-01,49.52093023255814
2025-07-02,26.66511627906977
2025-07-03,30.474418604651166
2025-07-04,34.28372093023256
2025-07-05,30.474418604651166
2025-07-06,34.28372093023256
2025-07-07,26.66511627906977
2025-07-08,22.855813953488376
2025-07-09,22.855813953488376
2025-07-10,26.66511627906977
2025-07-11,26.66511627906977
2025-07-12,38.09302325581396
2025-07-13,45.71162790697675
2025-07-14,38.09302325581396
2025-07-15,41.90232558139535
2025-07-16,30.474418604651166
2025-07-17,30.474418604651166
2025-07-18,38.09302325581396
2025-07-19,41.90232558139535
2025-07-20,45.71162790697675
2025-07-21,34.28372093023256
2025-07-22,41.90232558139535
2025-07-23,53.33023255813954
2025-07-24,53.33023255813954
2025-07-25,57.139534883720934
2025-07-26,64.75813953488372
2025-07-27,83.8046511627907
2025-07-28,91.4232558139535
2025-07-29,99.04186046511629
2025-07-30,152.37209302325584
2025-07-31,79.9953488372093
2025-08-01,53.33023255813954
2025-08-02,57.139534883720934
2025-08-03,64.75813953488372
2025-08-04,64.75813953488372
2025-08-05,57.139534883720934
2025-08-06,57.139534883720934
2025-08-07,57.139534883720934
2025-08-08,60.94883720930233
2025-08-09,83.8046511627907
2025-08-10,163.8
2025-08-11,121.89767441860467
2025-08-12,64.75813953488372
2025-08-13,72.37674418604652
2025-08-14,57.139534883720934
2025-08-15,60.94883720930233
2025-08-16,118.08837209302327
2025-08-17,262.8418604651163
2025-08-18,380.9302325581396
2025-08-19,281.8883720930233
2025-08-20,186.6558139534884
2025-08-21,137.13488372093025
2025-08-22,121.89767441860467
2025-08-23,118.08837209302327
2025-08-24,106.66046511627908
2025-08-25,72.37674418604652
2025-08-26,64.75813953488372
2025-08-27,60.94883720930233
2025-08-28,49.52093023255814
2025-08-29,57.139534883720934
2025-08-30,60.94883720930233
2025-08-31,64.75813953488372
2025-09-01,49.52093023255814
2025-09-02,45.71162790697675
2025-09-03,34.28372093023256
2025-09-04,68.56744186046512
2025-09-05,60.94883720930233
2025-09-06,53.33023255813954
2025-09-07,49.52093023255814
2025-09-08,34.28372093023256
2025-09-09,30.474418604651166
2025-09-10,30.474418604651166
2025-09-11,30.474418604651166
2025-09-12,26.66511627906977
2025-09-13,41.90232558139535
2025-09-14,38.09302325581396
2025-09-15,41.90232558139535
2025-09-16,95.2325581395349
2025-09-17,76.18604651162792
2025-09-18,49.52093023255814
2025-09-19,41.90232558139535
2025-09-20,38.09302325581396
2025-09-21,34.28372093023256
2025-09-22,34.28372093023256
2025-09-23,30.474418604651166
2025-09-24,30.474418604651166
2025-09-25,30.474418604651166
2025-09-26,34.28372093023256
2025-09-27,34.28372093023256
2025-09-28,34.28372093023256
2025-09-29,26.66511627906977
2025-09-30,22.855813953488376
2025-10-01,26.66511627906977
2025-10-02,30.474418604651166
2025-10-03,30.474418604651166
2025-10-04,45.71162790697675
2025-10-05,45.71162790697675
2025-10-06,34.28372093023256
2025-10-07,26.66511627906977
2025-10-08,30.474418604651166
2025-10-09,30.474418604651166
2025-10-10,34.28372093023256
2025-10-11,41.90232558139535
2025-10-12,57.139534883720934
2025-10-13,38.09302325581396
2025-10-14,34.28372093023256
2025-10-15,22.855813953488376
2025-10-16,26.66511627906977
2025-10-17,26.66511627906977
2025-10-18,34.28372093023256
2025-10-19,49.52093023255814
2025-10-20,30.474418604651166
2025-10-21,22.855813953488376
2025-10-22,26.66511627906977
2025-10-23,26.66511627906977
2025-10-24,22.855813953488376
2025-10-25,38.09302325581396
2025-10-26,53.33023255813954
2025-10-27,30.474418604651166
2025-10-28,34.28372093023256
2025-10-29,49.52093023255814
2025-10-30,72.37674418604652
2025-10-31,79.9953488372093
2025-11-01,114.27906976744187
2025-11-02,49.52093023255814
2025-11-03,30.474418604651166
2025-11-04,19.04651162790698
2025-11-05,19.04651162790698
2025-11-06,22.855813953488376
2025-11-07,22.855813953488376
2025-11-08,30.474418604651166
2025-11-09,34.28372093023256
2025-11-10,22.855813953488376
2025-11-11,26.66511627906977
2025-11-12,19.04651162790698
2025-11-13,30.474418604651166
2025-11-14,30.474418604651166
2025-11-15,41.90232558139535
2025-11-16,41.90232558139535
2025-11-17,26.66511627906977
2025-11-18,22.855813953488376
2025-11-19,22.855813953488376
2025-11-20,22.855813953488376
2025-11-21,22.855813953488376
2025-11-22,49.52093023255814
2025-11-23,53.33023255813954
2025-11-24,38.09302325581396
2025-11-25,34.28372093023256
2025-11-26,57.139534883720934
2025-11-27,38.09302325581396
2025-11-28,45.71162790697675
2025-11-29,41.90232558139535
2025-11-30,49.52093023255814
2025-12-01,30.474418604651166
2025-12-02,53.33023255813954
2025-12-03,30.474418604651166
2025-12-04,26.66511627906977
2025-12-05,22.855813953488376
2025-12-06,34.28372093023256
2025-12-07,76.18604651162792
2025-12-08,30.474418604651166
2025-12-09,22.855813953488376
2025-12-10,26.66511627906977
2025-12-11,34.31438615467821
2025-12-12,64.88420767982694
2025-12-13,57.39507842076799
2025-12-14,45.54808004326664
2025-12-15,33.087777176852356
2025-12-16,31.183126014061656
2025-12-17,27.438561384532186
2025-12-18,38.05895078420768
2025-12-19,38.05895078420768
2025-12-20,45.54808004326664
2025-12-21,37.445646295294765
2025-12-22,33.70108166576529
2025-12-23,26.82525689561926
2025-12-24,38.67225527312061
2025-12-25,42.41681990265009
2025-12-26,41.80351541373716
2025-12-27,38.05895078420768
2025-12-28,31.183126014061656
2025-12-29,29.95651703623581
2025-12-30,37.445646295294765
2025-12-31,26.21195240670633
2026-01-01,27.438561384532186
2026-01-02,25.598647917793407
2026-01-03,27.438561384532186
2026-01-04,23.693996755002708
2026-01-05,19.336127636560306
2026-01-06,15.591563007030828
2026-01-07,18.722823147647382
2026-01-08,18.722823147647382
2026-01-09,16.204867495943756
2026-01-10,23.30557057869119
2026-01-11,23.30557057869119
2026-01-12,15.945916711736075
2026-01-13,14.719307733910224
2026-01-14,15.945916711736075
2026-01-15,15.945916711736075
2026-01-16,14.719307733910224
2026-01-17,18.39913466738778
2026-01-18,20.852352623039483
2026-01-19,18.39913466738778
2026-01-20,15.945916711736075
2026-01-21,15.945916711736075
2026-01-22,17.17252568956193
2026-01-23,18.39913466738778
2026-01-24,22.078961600865334
2026-01-25,20.852352623039483
2026-01-26,101.80854515954572
2026-01-27,18.39913466738778
2026-01-28,14.719307733910224
2026-01-29,17.17252568956193
2026-01-30,18.39913466738778
2026-01-31,23.30557057869119
2026-02-01,28.212006489994597
2026-02-02,24.53217955651704
2026-02-03,39.251487290427264
2026-02-04,31.89183342347215
2026-02-05,28.212006489994597
2026-02-06,25.75878853434289
2026-02-07,29.438615467820448
2026-02-08,25.75878853434289
2026-02-09,13.492698756084373
2026-02-10,15.945916711736075
2026-02-11,14.719307733910224
2026-02-12,14.719307733910224
2026-02-13,18.39913466738778
2026-02-14,20.852352623039483
2026-02-15,25.75878853434289
2026-02-16,18.39913466738778
2026-02-17,17.17252568956193
2026-02-18,17.17252568956193
2026-02-19,14.719307733910224
2026-02-20,14.719307733910224
2026-02-21,28.212006489994597
2026-02-22,22.078961600865334
2026-02-23,15.945916711736075
2026-02-24,23.30557057869119
2026-02-25,30.6652244456463
2026-02-26,17.17252568956193
2026-02-27,22.078961600865334
2026-02-28,22.078961600865334
2026-03-01,24.53217955651704
2026-03-02,33.118442401298005
2026-03-03,55.19740400216334
2026-03-04,29.438615467820448
2026-03-05,34.34505137912386
2026-03-06,24.53217955651704
2026-03-07,33.118442401298005
2026-03-08,46.61114115738238
2026-03-09,28.212006489994597
2026-03-10,22.078961600865334
2026-03-11,55.19740400216334
2026-03-12,66.23688480259601
2026-03-13,67.46349378042186
2026-03-14,78.50297458085453
2026-03-15,85.86262844780964
2026-03-16,56.42401297998919
2026-03-17,49.06435911303408
2026-03-18,35.57166035694971
2026-03-19,50.290968090859934
2026-03-20,39.251487290427264
2026-03-21,47.837750135208225
2026-03-22,58.877230935640895
2026-03-23,40.47809626825312
2026-03-24,30.6652244456463
2026-03-25,26.985397512168745
2026-03-26,23.30557057869119
2026-03-27,26.985397512168745
2026-03-28,30.6652244456463
2026-03-29,34.34505137912386
2026-03-30,28.212006489994597
2026-03-31,23.30557057869119
2026-04-01,22.078961600865334
2026-04-02,33.118442401298005
2026-04-03,33.118442401298005
2026-04-04,34.34505137912386
2026-04-05,36.79826933477556
2026-04-06,34.34505137912386
2026-04-07,19.625743645213632
2026-04-08,23.30557057869119
2026-04-09,24.53217955651704
2026-04-10,22.078961600865334
2026-04-11,23.30557057869119
2026-04-12,24.53217955651704
2026-04-13,18.39913466738778
2026-04-14,19.625743645213632
2026-04-15,20.852352623039483
2026-04-16,15.945916711736075
2026-04-17,25.75878853434289
2026-04-18,23.30557057869119
2026-04-19,22.078961600865334
2026-04-20,20.852352623039483
2026-04-21,18.39913466738778
2026-04-22,18.39913466738778
2026-04-23,15.945916711736075
2026-04-24,13.492698756084373
2026-04-25,20.852352623039483
2026-04-26,19.625743645213632
2026-04-27,15.945916711736075
2026-04-28,17.17252568956193
2026-04-29,15.945916711736075
2026-04-30,13.492698756084373
2026-05-01,15.945916711736075
2026-05-02,15.945916711736075
2026-05-03,20.852352623039483
2026-05-04,18.39913466738778
2026-05-05,14.719307733910224
2026-05-06,15.945916711736075
2026-05-07,13.492698756084373
2026-05-08,13.492698756084373
2026-05-09,18.39913466738778
2026-05-10,23.30557057869119
2026-05-11,13.492698756084373
2026-05-12,18.39913466738778
2026-05-13,11.039480800432667
2026-05-14,14.719307733910224
2026-05-15,13.492698756084373
2026-05-16,14.719307733910224
2026-05-17,13.492698756084373
2026-05-18,11.039480800432667
2026-05-19,11.039480800432667
2026-05-20,11.039480800432667
2026-05-21,11.039480800432667
2026-05-22,11.039480800432667
2026-05-23,19.625743645213632
2026-05-24,14.719307733910224
2026-05-25,14.719307733910224
2026-05-26,13.492698756084373
2026-05-27,9.812871822606816
2026-05-28,12.26608977825852
2026-05-29,11.039480800432667
2026-05-30,74.82314764737697
2026-05-31,122.6608977825852
