Time,broke
2024-09-25,91.23435173299099
2024-09-26,93.38104236200253
2024-09-27,95.52773299101409
2024-09-28,107.33453145057763
2024-09-29,100.89445956354297
2024-09-30,89.08766110397943
2024-10-01,83.72093453145055
2024-10-02,85.8676251604621
2024-10-03,88.01431578947366
2024-10-04,92.30769704749676
2024-10-05,83.72093453145055
2024-10-06,85.8676251604621
2024-10-07,86.94097047496788
2024-10-08,84.79427984595632
2024-10-09,83.72093453145055
2024-10-10,80.50089858793322
2024-10-11,83.72093453145055
2024-10-12,85.8676251604621
2024-10-13,98.74776893453142
2024-10-14,93.38104236200253
2024-10-15,84.79427984595632
2024-10-16,84.79427984595632
2024-10-17,81.574243902439
2024-10-18,85.8676251604621
2024-10-19,91.23435173299099
2024-10-20,89.08766110397943
2024-10-21,84.79427984595632
2024-10-22,83.72093453145055
2024-10-23,85.8676251604621
2024-10-24,83.72093453145055
2024-10-25,84.79427984595632
2024-10-26,83.72093453145055
2024-10-27,91.23435173299099
2024-10-28,83.72093453145055
2024-10-29,81.574243902439
2024-10-30,79.42755327342745
2024-10-31,79.42755327342745
2024-11-01,78.35420795892168
2024-11-02,80.50089858793322
2024-11-03,86.94097047496788
2024-11-04,80.50089858793322
2024-11-05,75.13417201540435
2024-11-06,56.887301668806145
2024-11-07,76.20751732991012
2024-11-08,82.64758921694478
2024-11-09,83.72093453145055
2024-11-10,84.79427984595632
2024-11-11,85.8676251604621
2024-11-12,85.8676251604621
2024-11-13,82.64758921694478
2024-11-14,82.64758921694478
2024-11-15,84.79427984595632
2024-11-16,96.60107830551986
2024-11-17,88.01431578947366
2024-11-18,90.16100641848521
2024-11-19,84.79427984595632
2024-11-20,91.23435173299099
2024-11-21,89.08766110397943
2024-11-22,80.50089858793322
2024-11-23,83.72093453145055
2024-11-24,85.8676251604621
2024-11-25,85.8676251604621
2024-11-26,82.64758921694478
2024-11-27,86.94097047496788
2024-11-28,82.64758921694478
2024-11-29,78.35420795892168
2024-11-30,78.35420795892168
2024-12-01,86.94097047496788
2024-12-02,81.574243902439
2024-12-03,83.72093453145055
2024-12-04,81.574243902439
2024-12-05,79.42755327342745
2024-12-06,81.574243902439
2024-12-07,82.64758921694478
2024-12-08,84.79427984595632
2024-12-09,80.50089858793322
2024-12-10,77.28086264441589
2024-12-11,80.50089858793322
2024-12-12,83.72093453145055
2024-12-13,80.50089858793322
2024-12-14,82.64758921694478
2024-12-15,85.8676251604621
2024-12-16,83.72093453145055
2024-12-17,83.72093453145055
2024-12-18,80.50089858793322
2024-12-19,79.42755327342745
2024-12-20,75.13417201540435
2024-12-21,79.42755327342745
2024-12-22,85.8676251604621
2024-12-23,80.50089858793322
2024-12-24,81.574243902439
2024-12-25,78.35420795892168
2024-12-26,78.35420795892168
2024-12-27,80.50089858793322
2024-12-28,82.64758921694478
2024-12-29,88.01431578947366
2024-12-30,84.79427984595632
2024-12-31,84.79427984595632
2025-01-01,85.8676251604621
2025-01-02,79.42755327342745
2025-01-03,79.42755327342745
2025-01-04,89.08766110397943
2025-01-05,90.16100641848521
2025-01-06,81.574243902439
2025-01-07,88.01431578947366
2025-01-08,82.64758921694478
2025-01-09,85.8676251604621
2025-01-10,83.72093453145055
2025-01-11,88.01431578947366
2025-01-12,94.45438767650832
2025-01-13,84.79427984595632
2025-01-14,81.574243902439
2025-01-15,85.8676251604621
2025-01-16,86.94097047496788
2025-01-17,83.72093453145055
2025-01-18,84.79427984595632
2025-01-19,86.94097047496788
2025-01-20,80.50089858793322
2025-01-21,81.574243902439
2025-01-22,84.79427984595632
2025-01-23,81.574243902439
2025-01-24,82.64758921694478
2025-01-25,84.79427984595632
2025-01-26,88.01431578947366
2025-01-27,79.42755327342745
2025-01-28,80.50089858793322
2025-01-29,81.574243902439
2025-01-30,80.50089858793322
2025-01-31,78.35420795892168
2025-02-01,79.42755327342745
2025-02-02,86.94097047496788
2025-02-03,80.50089858793322
2025-02-04,77.28086264441589
2025-02-05,78.35420795892168
2025-02-06,82.64758921694478
2025-02-07,82.64758921694478
2025-02-08,82.64758921694478
2025-02-09,90.16100641848521
2025-02-10,79.42755327342745
2025-02-11,78.35420795892168
2025-02-12,80.50089858793322
2025-02-13,79.42755327342745
2025-02-14,78.35420795892168
2025-02-15,84.79427984595632
2025-02-16,86.94097047496788
2025-02-17,83.72093453145055
2025-02-18,80.50089858793322
2025-02-19,79.42755327342745
2025-02-20,74.06082670089856
2025-02-21,80.50089858793322
2025-02-22,79.42755327342745
2025-02-23,83.72093453145055
2025-02-24,81.574243902439
2025-02-25,82.64758921694478
2025-02-26,79.42755327342745
2025-02-27,80.50089858793322
2025-02-28,84.79427984595632
2025-03-01,78.35420795892168
2025-03-02,80.50089858793322
2025-03-03,79.42755327342745
2025-03-04,79.42755327342745
2025-03-05,81.574243902439
2025-03-06,81.574243902439
2025-03-07,78.35420795892168
2025-03-08,77.28086264441589
2025-03-09,81.574243902439
2025-03-10,81.574243902439
2025-03-11,82.64758921694478
2025-03-12,81.574243902439
2025-03-13,80.50089858793322
2025-03-14,74.06082670089856
2025-03-15,76.20751732991012
2025-03-16,82.64758921694478
2025-03-17,75.13417201540435
2025-03-18,72.98748138639279
2025-03-19,77.28086264441589
2025-03-20,78.35420795892168
2025-03-21,71.91413607188701
2025-03-22,77.28086264441589
2025-03-23,83.72093453145055
2025-03-24,79.42755327342745
2025-03-25,80.50089858793322
2025-03-26,77.28086264441589
2025-03-27,77.28086264441589
2025-03-28,77.28086264441589
2025-03-29,77.28086264441589
2025-03-30,79.42755327342745
2025-03-31,72.98748138639279
2025-04-01,79.42755327342745
2025-04-02,78.35420795892168
2025-04-03,76.20751732991012
2025-04-04,77.28086264441589
2025-04-05,81.574243902439
2025-04-06,83.72093453145055
2025-04-07,77.28086264441589
2025-04-08,74.06082670089856
2025-04-09,74.06082670089856
2025-04-10,77.28086264441589
2025-04-11,76.20751732991012
2025-04-12,78.35420795892168
2025-04-13,89.08766110397943
2025-04-14,86.94097047496788
2025-04-15,81.574243902439
2025-04-16,79.82111322207956
2025-04-17,79.1413278562259
2025-04-18,82.79070192554553
2025-04-19,84.00715994865209
2025-04-20,85.76029062901151
2025-04-21,77.92486983311936
2025-04-22,78.604655198973
2025-04-23,81.574243902439
2025-04-24,76.17173915275993
2025-04-25,74.95528112965337
2025-04-26,75.63506649550703
2025-04-27,81.574243902439
2025-04-28,82.79070192554553
2025-04-29,84.54383260590498
2025-04-30,79.82111322207956
2025-05-01,81.574243902439
2025-05-02,76.17173915275993
2025-05-03,81.03757124518611
2025-05-04,82.79070192554553
2025-05-05,80.35778587933245
2025-05-06,79.82111322207956
2025-05-07,101.96780487804875
2025-05-08,84.54383260590498
2025-05-09,85.76029062901151
2025-05-10,86.97674865211806
2025-05-11,84.54383260590498
2025-05-12,84.00715994865209
2025-05-13,82.79070192554553
2025-05-14,78.85510243902435
2025-05-15,87.01252682926825
2025-05-16,85.65295609756093
2025-05-17,92.45080975609751
2025-05-18,89.73166829268288
2025-05-19,81.574243902439
2025-05-20,80.21467317073167
2025-05-21,77.49553170731704
2025-05-22,84.29338536585362
2025-05-23,77.49553170731704
2025-05-24,81.574243902439
2025-05-25,91.0912390243902
2025-05-26,88.37209756097558
2025-05-27,78.85510243902435
2025-05-28,80.21467317073167
2025-05-29,84.29338536585362
2025-05-30,84.29338536585362
2025-05-31,87.01252682926825
2025-06-01,89.73166829268288
2025-06-02,76.13596097560972
2025-06-03,78.85510243902435
2025-06-04,76.13596097560972
2025-06-05,80.21467317073167
2025-06-06,81.574243902439
2025-06-07,78.85510243902435
2025-06-08,84.29338536585362
2025-06-09,77.49553170731704
2025-06-10,74.77639024390241
2025-06-11,77.49553170731704
2025-06-12,74.77639024390241
2025-06-13,72.05724878048777
2025-06-14,78.85510243902435
2025-06-15,82.9338146341463
2025-06-16,84.29338536585362
2025-06-17,81.574243902439
2025-06-18,76.13596097560972
2025-06-19,81.574243902439
2025-06-20,77.49553170731704
2025-06-21,84.29338536585362
2025-06-22,85.65295609756093
2025-06-23,78.85510243902435
2025-06-24,91.0912390243902
2025-06-25,80.21467317073167
2025-06-26,82.9338146341463
2025-06-27,81.574243902439
2025-06-28,84.29338536585362
2025-06-29,84.29338536585362
2025-06-30,76.13596097560972
2025-07-01,74.77639024390241
2025-07-02,78.85510243902435
2025-07-03,80.21467317073167
2025-07-04,91.0912390243902
2025-07-05,91.0912390243902
2025-07-06,97.88909268292679
2025-07-07,88.37209756097558
2025-07-08,80.21467317073167
2025-07-09,81.574243902439
2025-07-10,87.01252682926825
2025-07-11,80.21467317073167
2025-07-12,88.37209756097558
2025-07-13,93.81038048780484
2025-07-14,85.65295609756093
2025-07-15,81.574243902439
2025-07-16,80.21467317073167
2025-07-17,88.37209756097558
2025-07-18,88.37209756097558
2025-07-19,95.16995121951216
2025-07-20,96.52952195121946
2025-07-21,81.574243902439
2025-07-22,82.9338146341463
2025-07-23,84.29338536585362
2025-07-24,84.29338536585362
2025-07-25,81.574243902439
2025-07-26,88.37209756097558
2025-07-27,88.37209756097558
2025-07-28,88.37209756097558
2025-07-29,87.01252682926825
2025-07-30,84.29338536585362
2025-07-31,88.37209756097558
2025-08-01,81.574243902439
2025-08-02,89.73166829268288
2025-08-03,95.16995121951216
2025-08-04,89.73166829268288
2025-08-05,87.01252682926825
2025-08-06,91.0912390243902
2025-08-07,89.73166829268288
2025-08-08,101.96780487804874
2025-08-09,108.76565853658532
2025-08-10,101.96780487804874
2025-08-11,91.0912390243902
2025-08-12,89.73166829268288
2025-08-13,87.01252682926825
2025-08-14,88.37209756097558
2025-08-15,88.37209756097558
2025-08-16,92.45080975609751
2025-08-17,95.16995121951216
2025-08-18,85.65295609756093
2025-08-19,77.49553170731704
2025-08-20,85.65295609756093
2025-08-21,92.45080975609751
2025-08-22,97.88909268292679
2025-08-23,112.84437073170727
2025-08-24,135.95707317073163
2025-08-25,100.60823414634142
2025-08-26,96.52952195121946
2025-08-27,92.45080975609751
2025-08-28,91.0912390243902
2025-08-29,103.32737560975605
2025-08-30,99.2486634146341
2025-08-31,107.406087804878
2025-09-01,103.32737560975605
2025-09-02,91.0912390243902
2025-09-03,89.73166829268288
2025-09-04,89.73166829268288
2025-09-05,88.37209756097558
2025-09-06,96.52952195121946
2025-09-07,93.81038048780484
2025-09-08,88.37209756097558
2025-09-09,80.21467317073167
2025-09-10,80.21467317073167
2025-09-11,81.574243902439
2025-09-12,84.29338536585362
2025-09-13,82.9338146341463
2025-09-14,89.73166829268288
2025-09-15,81.574243902439
2025-09-16,85.65295609756093
2025-09-17,82.9338146341463
2025-09-18,82.9338146341463
2025-09-19,85.65295609756093
2025-09-20,87.01252682926825
2025-09-21,85.65295609756093
2025-09-22,87.01252682926825
2025-09-23,89.73166829268288
2025-09-24,84.29338536585362
2025-09-25,84.29338536585362
2025-09-26,91.0912390243902
2025-09-27,85.65295609756093
2025-09-28,88.37209756097558
2025-09-29,91.0912390243902
2025-09-30,93.81038048780484
2025-10-01,85.65295609756093
2025-10-02,85.65295609756093
2025-10-03,88.37209756097558
2025-10-04,87.01252682926825
2025-10-05,88.37209756097558
2025-10-06,85.65295609756093
2025-10-07,84.29338536585362
2025-10-08,88.37209756097558
2025-10-09,91.0912390243902
2025-10-10,85.65295609756093
2025-10-11,84.29338536585362
2025-10-12,85.65295609756093
2025-10-13,89.73166829268288
2025-10-14,89.73166829268288
2025-10-15,87.01252682926825
2025-10-16,87.01252682926825
2025-10-17,88.37209756097558
2025-10-18,88.37209756097558
2025-10-19,96.52952195121946
2025-10-20,91.0912390243902
2025-10-21,89.73166829268288
2025-10-22,87.01252682926825
2025-10-23,89.73166829268288
2025-10-24,92.45080975609751
2025-10-25,88.37209756097558
2025-10-26,92.45080975609751
2025-10-27,88.37209756097558
2025-10-28,88.37209756097558
2025-10-29,89.73166829268288
2025-10-30,88.37209756097558
2025-10-31,82.9338146341463
2025-11-01,92.45080975609751
2025-11-02,88.37209756097558
2025-11-03,93.81038048780484
2025-11-04,87.01252682926825
2025-11-05,85.65295609756093
2025-11-06,84.29338536585362
2025-11-07,91.0912390243902
2025-11-08,91.0912390243902
2025-11-09,92.45080975609751
2025-11-10,91.0912390243902
2025-11-11,87.01252682926825
2025-11-12,87.01252682926825
2025-11-13,87.01252682926825
2025-11-14,88.37209756097558
2025-11-15,88.37209756097558
2025-11-16,91.0912390243902
2025-11-17,89.73166829268288
2025-11-18,88.37209756097558
2025-11-19,85.65295609756093
2025-11-20,92.45080975609751
2025-11-21,87.01252682926825
2025-11-22,88.37209756097558
2025-11-23,87.01252682926825
2025-11-24,82.9338146341463
2025-11-25,87.01252682926825
2025-11-26,82.9338146341463
2025-11-27,84.29338536585362
2025-11-28,81.574243902439
2025-11-29,84.29338536585362
2025-11-30,88.37209756097558
2025-12-01,89.73166829268288
2025-12-02,88.37209756097558
2025-12-03,92.45080975609751
2025-12-04,93.81038048780484
2025-12-05,92.45080975609751
2025-12-06,93.81038048780484
2025-12-07,97.88909268292679
2025-12-08,92.45080975609751
2025-12-09,89.73166829268288
2025-12-10,93.81038048780484
2025-12-11,90.7822456762749
2025-12-12,91.52382971175162
2025-12-13,97.88909268292679
2025-12-14,95.04635388026603
2025-12-15,104.25435565410194
2025-12-16,93.62498447893566
2025-12-17,99.31046208425715
2025-12-18,90.10246031042124
2025-12-19,90.10246031042124
2025-12-20,108.51846385809307
2025-12-21,99.31046208425715
2025-12-22,99.31046208425715
2025-12-23,93.62498447893566
2025-12-24,95.04635388026603
2025-12-25,92.945199113082
2025-12-26,89.36087627494453
2025-12-27,97.88909268292679
2025-12-28,100.73183148558753
2025-12-29,100.73183148558753
2025-12-30,93.62498447893566
2025-12-31,99.99024745011081
2026-01-01,99.99024745011081
2026-01-02,95.04635388026603
2026-01-03,97.88909268292679
2026-01-04,100.73183148558753
2026-01-05,102.15320088691792
2026-01-06,99.31046208425715
2026-01-07,92.20361507760526
2026-01-08,97.88909268292679
2026-01-09,99.37226075388021
2026-01-10,97.88909268292679
2026-01-11,105.30493303769396
2026-01-12,103.82176496674052
2026-01-13,91.95642039911303
2026-01-14,88.99008425720616
2026-01-15,100.85542882483365
2026-01-16,93.43958847006647
2026-01-17,99.37226075388021
2026-01-18,148.31680709534362
2026-01-19,99.37226075388021
2026-01-20,94.92275654101991
2026-01-21,96.40592461197335
2026-01-22,91.95642039911303
2026-01-23,94.92275654101991
2026-01-24,96.40592461197335
2026-01-25,100.85542882483365
2026-01-26,94.92275654101991
2026-01-27,91.95642039911303
2026-01-28,96.40592461197335
2026-01-29,94.92275654101991
2026-01-30,97.88909268292679
2026-01-31,100.85542882483365
2026-02-01,99.37226075388021
2026-02-02,96.40592461197335
2026-02-03,100.85542882483365
2026-02-04,94.92275654101991
2026-02-05,91.95642039911303
2026-02-06,91.95642039911303
2026-02-07,94.92275654101991
2026-02-08,108.27126917960084
2026-02-09,100.85542882483365
2026-02-10,100.85542882483365
2026-02-11,99.37226075388021
2026-02-12,106.7881011086474
2026-02-13,96.40592461197335
2026-02-14,99.37226075388021
2026-02-15,100.85542882483365
2026-02-16,93.43958847006647
2026-02-17,90.4732523281596
2026-02-18,91.95642039911303
2026-02-19,100.85542882483365
2026-02-20,91.95642039911303
2026-02-21,102.33859689578709
2026-02-22,96.40592461197335
2026-02-23,105.30493303769396
2026-02-24,96.40592461197335
2026-02-25,94.92275654101991
2026-02-26,93.43958847006647
2026-02-27,103.82176496674052
2026-02-28,90.4732523281596
2026-03-01,96.40592461197335
2026-03-02,91.95642039911303
2026-03-03,91.95642039911303
2026-03-04,90.4732523281596
2026-03-05,108.27126917960084
2026-03-06,102.33859689578709
2026-03-07,100.85542882483365
2026-03-08,102.33859689578709
2026-03-09,99.37226075388021
2026-03-10,102.33859689578709
2026-03-11,114.20394146341458
2026-03-12,94.92275654101991
2026-03-13,91.95642039911303
2026-03-14,100.85542882483365
2026-03-15,102.33859689578709
2026-03-16,88.99008425720616
2026-03-17,91.95642039911303
2026-03-18,94.92275654101991
2026-03-19,103.82176496674052
2026-03-20,93.43958847006647
2026-03-21,99.37226075388021
2026-03-22,100.85542882483365
2026-03-23,97.88909268292679
2026-03-24,99.37226075388021
2026-03-25,94.92275654101991
2026-03-26,93.43958847006647
2026-03-27,93.43958847006647
2026-03-28,96.40592461197335
2026-03-29,105.30493303769396
2026-03-30,91.95642039911303
2026-03-31,94.92275654101991
2026-04-01,87.50691618625272
2026-04-02,90.4732523281596
2026-04-03,90.4732523281596
2026-04-04,97.88909268292679
2026-04-05,99.37226075388021
2026-04-06,97.88909268292679
2026-04-07,96.40592461197335
2026-04-08,94.92275654101991
2026-04-09,97.88909268292679
2026-04-10,99.37226075388021
2026-04-11,106.7881011086474
2026-04-12,102.33859689578709
2026-04-13,97.88909268292679
2026-04-14,96.40592461197335
2026-04-15,96.40592461197335
2026-04-16,97.88909268292679
2026-04-17,100.85542882483365
2026-04-18,100.85542882483365
2026-04-19,105.30493303769396
2026-04-20,102.33859689578709
2026-04-21,96.40592461197335
2026-04-22,88.99008425720616
2026-04-23,100.85542882483365
2026-04-24,96.40592461197335
2026-04-25,94.92275654101991
2026-04-26,103.82176496674052
2026-04-27,103.82176496674052
2026-04-28,102.33859689578709
2026-04-29,94.92275654101991
2026-04-30,91.95642039911303
2026-05-01,93.43958847006647
2026-05-02,100.85542882483365
2026-05-03,106.7881011086474
2026-05-04,94.92275654101991
2026-05-05,108.27126917960084
2026-05-06,96.40592461197335
2026-05-07,97.88909268292679
2026-05-08,94.92275654101991
2026-05-09,97.88909268292679
2026-05-10,100.85542882483365
2026-05-11,93.43958847006647
2026-05-12,93.43958847006647
2026-05-13,91.95642039911303
2026-05-14,97.88909268292679
2026-05-15,93.43958847006647
2026-05-16,102.33859689578709
2026-05-17,112.72077339246114
2026-05-18,94.92275654101991
2026-05-19,91.95642039911303
2026-05-20,90.4732523281596
2026-05-21,91.95642039911303
2026-05-22,97.88909268292679
2026-05-23,106.7881011086474
2026-05-24,102.33859689578709
2026-05-25,100.85542882483365
2026-05-26,99.37226075388021
2026-05-27,90.4732523281596
2026-05-28,93.43958847006647
2026-05-29,96.40592461197335
2026-05-30,102.33859689578709
2026-05-31,112.72077339246114
