Time,radical
2024-09-25,82.74511213341002
2024-09-26,77.65310523289247
2024-09-27,67.4690914318574
2024-09-28,44.55506037952847
2024-09-29,50.92006900517539
2024-09-30,71.28809660724555
2024-10-01,78.92610695802186
2024-10-02,76.3801035077631
2024-10-03,70.01509488211616
2024-10-04,68.74209315698678
2024-10-05,40.736055204140314
2024-10-06,49.64706728004601
2024-10-07,71.28809660724555
2024-10-08,70.01509488211616
2024-10-09,78.92610695802186
2024-10-10,68.74209315698678
2024-10-11,64.92308798159863
2024-10-12,43.28205865439908
2024-10-13,44.55506037952847
2024-10-14,68.74209315698678
2024-10-15,75.1071017826337
2024-10-16,77.65310523289247
2024-10-17,75.1071017826337
2024-10-18,68.74209315698678
2024-10-19,44.55506037952847
2024-10-20,48.374065554916626
2024-10-21,78.92610695802186
2024-10-22,78.92610695802186
2024-10-23,82.74511213341002
2024-10-24,76.3801035077631
2024-10-25,68.74209315698678
2024-10-26,42.0090569292697
2024-10-27,48.374065554916626
2024-10-28,76.3801035077631
2024-10-29,78.92610695802186
2024-10-30,77.65310523289247
2024-10-31,75.1071017826337
2024-11-01,64.92308798159863
2024-11-02,45.82806210465785
2024-11-03,47.101063829787236
2024-11-04,80.19910868315124
2024-11-05,64.92308798159863
2024-11-06,63.65008625646924
2024-11-07,86.56411730879816
2024-11-08,78.92610695802186
2024-11-09,118.38916043703279
2024-11-10,58.558079355951705
2024-11-11,68.74209315698678
2024-11-12,82.74511213341002
2024-11-13,82.74511213341002
2024-11-14,78.92610695802186
2024-11-15,78.92610695802186
2024-11-16,39.46305347901093
2024-11-17,47.101063829787236
2024-11-18,78.92610695802186
2024-11-19,82.74511213341002
2024-11-20,90.38312248418632
2024-11-21,80.19910868315124
2024-11-22,68.74209315698678
2024-11-23,38.19005175388155
2024-11-24,42.0090569292697
2024-11-25,66.196089706728
2024-11-26,58.558079355951705
2024-11-27,43.28205865439908
2024-11-28,35.644048303622775
2024-11-29,39.46305347901093
2024-11-30,38.19005175388155
2024-12-01,44.55506037952847
2024-12-02,75.1071017826337
2024-12-03,84.0181138585394
2024-12-04,76.3801035077631
2024-12-05,82.74511213341002
2024-12-06,78.92610695802186
2024-12-07,49.64706728004601
2024-12-08,50.92006900517539
2024-12-09,84.0181138585394
2024-12-10,89.11012075905694
2024-12-11,87.83711903392755
2024-12-12,86.56411730879816
2024-12-13,72.56109833237494
2024-12-14,40.736055204140314
2024-12-15,47.101063829787236
2024-12-16,73.83410005750432
2024-12-17,77.65310523289247
2024-12-18,73.83410005750432
2024-12-19,71.28809660724555
2024-12-20,50.92006900517539
2024-12-21,30.552041403105235
2024-12-22,33.098044853364
2024-12-23,36.91705002875216
2024-12-24,34.37104657849339
2024-12-25,29.279039677975852
2024-12-26,33.098044853364
2024-12-27,35.644048303622775
2024-12-28,33.098044853364
2024-12-29,35.644048303622775
2024-12-30,35.644048303622775
2024-12-31,36.91705002875216
2025-01-01,39.46305347901093
2025-01-02,44.55506037952847
2025-01-03,47.101063829787236
2025-01-04,40.736055204140314
2025-01-05,40.736055204140314
2025-01-06,53.46607245543416
2025-01-07,68.74209315698678
2025-01-08,71.28809660724555
2025-01-09,76.3801035077631
2025-01-10,72.56109833237494
2025-01-11,47.101063829787236
2025-01-12,53.46607245543416
2025-01-13,80.19910868315124
2025-01-14,90.38312248418632
2025-01-15,86.56411730879816
2025-01-16,90.38312248418632
2025-01-17,77.65310523289247
2025-01-18,47.101063829787236
2025-01-19,42.0090569292697
2025-01-20,57.285077630822315
2025-01-21,90.38312248418632
2025-01-22,94.20212765957447
2025-01-23,103.11313973548017
2025-01-24,90.38312248418632
2025-01-25,48.374065554916626
2025-01-26,53.46607245543416
2025-01-27,95.47512938470386
2025-01-28,96.74813110983325
2025-01-29,96.74813110983325
2025-01-30,127.30017251293847
2025-01-31,99.29413456009202
2025-02-01,54.73907418056355
2025-02-02,61.10408280621047
2025-02-03,98.02113283496263
2025-02-04,99.29413456009202
2025-02-05,101.84013801035078
2025-02-06,101.84013801035078
2025-02-07,89.11012075905694
2025-02-08,50.92006900517539
2025-02-09,52.193070730304775
2025-02-10,77.65310523289247
2025-02-11,94.20212765957447
2025-02-12,92.9291259344451
2025-02-13,89.11012075905694
2025-02-14,73.83410005750432
2025-02-15,48.374065554916626
2025-02-16,54.73907418056355
2025-02-17,67.4690914318574
2025-02-18,86.56411730879816
2025-02-19,89.11012075905694
2025-02-20,90.38312248418632
2025-02-21,87.83711903392755
2025-02-22,50.92006900517539
2025-02-23,54.73907418056355
2025-02-24,92.9291259344451
2025-02-25,95.47512938470386
2025-02-26,95.47512938470386
2025-02-27,98.02113283496263
2025-02-28,89.11012075905694
2025-03-01,49.64706728004601
2025-03-02,57.285077630822315
2025-03-03,94.20212765957447
2025-03-04,99.29413456009202
2025-03-05,92.9291259344451
2025-03-06,94.20212765957447
2025-03-07,84.0181138585394
2025-03-08,49.64706728004601
2025-03-09,50.92006900517539
2025-03-10,89.11012075905694
2025-03-11,95.47512938470386
2025-03-12,84.0181138585394
2025-03-13,92.9291259344451
2025-03-14,76.3801035077631
2025-03-15,45.82806210465785
2025-03-16,52.193070730304775
2025-03-17,78.92610695802186
2025-03-18,82.74511213341002
2025-03-19,84.0181138585394
2025-03-20,77.65310523289247
2025-03-21,75.1071017826337
2025-03-22,45.82806210465785
2025-03-23,50.92006900517539
2025-03-24,85.29111558366878
2025-03-25,78.92610695802186
2025-03-26,89.11012075905694
2025-03-27,89.11012075905694
2025-03-28,78.92610695802186
2025-03-29,47.101063829787236
2025-03-30,48.374065554916626
2025-03-31,76.3801035077631
2025-04-01,85.29111558366878
2025-04-02,78.92610695802186
2025-04-03,85.29111558366878
2025-04-04,76.3801035077631
2025-04-05,43.28205865439908
2025-04-06,50.92006900517539
2025-04-07,86.56411730879816
2025-04-08,78.92610695802186
2025-04-09,78.92610695802186
2025-04-10,84.0181138585394
2025-04-11,77.65310523289247
2025-04-12,47.101063829787236
2025-04-13,48.374065554916626
2025-04-14,75.1071017826337
2025-04-15,74.6524583093732
2025-04-16,74.01595744680851
2025-04-17,71.50632547441057
2025-04-18,52.065770557791836
2025-04-19,43.28205865439908
2025-04-20,48.30132259919495
2025-04-21,68.37837837837839
2025-04-22,74.01595744680851
2025-04-23,77.7804054054054
2025-04-24,75.27077343300748
2025-04-25,73.39764232317424
2025-04-26,41.40892754456584
2025-04-27,44.53687464059804
2025-04-28,85.94580218516388
2025-04-29,84.05448533640023
2025-04-30,78.41690626797009
2025-05-01,79.03522139160438
2025-05-02,75.27077343300748
2025-05-03,45.791690626797006
2025-05-04,52.065770557791836
2025-05-05,86.56411730879816
2025-05-06,80.29003737780334
2025-05-07,80.29003737780334
2025-05-08,85.3093013225992
2025-05-09,76.52558941920645
2025-05-10,43.28205865439908
2025-05-11,49.55613858539391
2025-05-12,79.67172225416905
2025-05-13,82.79966935020127
2025-05-14,74.19781483611271
2025-05-15,75.43444508338125
2025-05-16,68.01466359976997
2025-05-17,43.28205865439908
2025-05-18,49.465209890741804
2025-05-19,72.96118458884416
2025-05-20,69.25129384703853
2025-05-21,64.30477285796434
2025-05-22,65.54140310523289
2025-05-23,63.0681426106958
2025-05-24,38.3355376653249
2025-05-25,40.808798159861986
2025-05-26,42.04542840713053
2025-05-27,61.83151236342725
2025-05-28,59.358251868890164
2025-05-29,64.30477285796434
2025-05-30,56.88499137435308
2025-05-31,38.3355376653249
2025-06-01,44.51868890166762
2025-06-02,54.411730879815984
2025-06-03,55.64836112708453
2025-06-04,56.88499137435308
2025-06-05,54.411730879815984
2025-06-06,50.70184013801035
2025-06-07,40.808798159861986
2025-06-08,44.51868890166762
2025-06-09,56.88499137435308
2025-06-10,115.00661299597469
2025-06-11,74.19781483611271
2025-06-12,54.411730879815984
2025-06-13,51.93847038527889
2025-06-14,51.93847038527889
2025-06-15,51.93847038527889
2025-06-16,45.75531914893617
2025-06-17,48.22857964347326
2025-06-18,46.99194939620472
2025-06-19,43.28205865439908
2025-06-20,43.28205865439908
2025-06-21,37.098907418056356
2025-06-22,42.04542840713053
2025-06-23,45.75531914893617
2025-06-24,49.465209890741804
2025-06-25,49.465209890741804
2025-06-26,45.75531914893617
2025-06-27,39.57216791259344
2025-06-28,38.3355376653249
2025-06-29,42.04542840713053
2025-06-30,42.04542840713053
2025-07-01,45.75531914893617
2025-07-02,42.04542840713053
2025-07-03,40.808798159861986
2025-07-04,40.808798159861986
2025-07-05,39.57216791259344
2025-07-06,38.3355376653249
2025-07-07,44.51868890166762
2025-07-08,46.99194939620472
2025-07-09,43.28205865439908
2025-07-10,48.22857964347326
2025-07-11,46.99194939620472
2025-07-12,39.57216791259344
2025-07-13,42.04542840713053
2025-07-14,48.22857964347326
2025-07-15,45.75531914893617
2025-07-16,46.99194939620472
2025-07-17,51.93847038527889
2025-07-18,43.28205865439908
2025-07-19,49.465209890741804
2025-07-20,54.411730879815984
2025-07-21,51.93847038527889
2025-07-22,49.465209890741804
2025-07-23,48.22857964347326
2025-07-24,51.93847038527889
2025-07-25,45.75531914893617
2025-07-26,45.75531914893617
2025-07-27,51.93847038527889
2025-07-28,50.70184013801035
2025-07-29,61.83151236342725
2025-07-30,69.25129384703853
2025-07-31,70.48792409430708
2025-08-01,51.93847038527889
2025-08-02,39.57216791259344
2025-08-03,39.57216791259344
2025-08-04,45.75531914893617
2025-08-05,48.22857964347326
2025-08-06,48.22857964347326
2025-08-07,48.22857964347326
2025-08-08,43.28205865439908
2025-08-09,43.28205865439908
2025-08-10,46.99194939620472
2025-08-11,51.93847038527889
2025-08-12,48.22857964347326
2025-08-13,51.93847038527889
2025-08-14,51.93847038527889
2025-08-15,53.17510063254744
2025-08-16,38.3355376653249
2025-08-17,40.808798159861986
2025-08-18,58.12162162162162
2025-08-19,65.54140310523289
2025-08-20,64.30477285796434
2025-08-21,63.0681426106958
2025-08-22,56.88499137435308
2025-08-23,42.04542840713053
2025-08-24,46.99194939620472
2025-08-25,70.48792409430708
2025-08-26,65.54140310523289
2025-08-27,72.96118458884416
2025-08-28,75.43444508338125
2025-08-29,64.30477285796434
2025-08-30,45.75531914893617
2025-08-31,44.51868890166762
2025-09-01,51.93847038527889
2025-09-02,65.54140310523289
2025-09-03,77.90770557791834
2025-09-04,72.96118458884416
2025-09-05,71.72455434157561
2025-09-06,44.51868890166762
2025-09-07,49.465209890741804
2025-09-08,77.90770557791834
2025-09-09,79.14433582518689
2025-09-10,89.03737780333525
2025-09-11,118.71650373778033
2025-09-12,123.6630247268545
2025-09-13,80.38096607245544
2025-09-14,76.6710753306498
2025-09-15,97.69378953421506
2025-09-16,100.16705002875216
2025-09-17,93.98389879240943
2025-09-18,91.51063829787233
2025-09-19,81.61759631972397
2025-09-20,53.17510063254744
2025-09-21,53.17510063254744
2025-09-22,85.32748706152961
2025-09-23,81.61759631972397
2025-09-24,86.56411730879816
2025-09-25,86.56411730879816
2025-09-26,77.90770557791834
2025-09-27,50.70184013801035
2025-09-28,54.411730879815984
2025-09-29,79.14433582518689
2025-09-30,93.98389879240943
2025-10-01,98.93041978148361
2025-10-02,90.2740080506038
2025-10-03,79.14433582518689
2025-10-04,46.99194939620472
2025-10-05,50.70184013801035
2025-10-06,82.85422656699252
2025-10-07,81.61759631972397
2025-10-08,85.32748706152961
2025-10-09,85.32748706152961
2025-10-10,69.25129384703853
2025-10-11,46.99194939620472
2025-10-12,49.465209890741804
2025-10-13,69.25129384703853
2025-10-14,80.38096607245544
2025-10-15,80.38096607245544
2025-10-16,91.51063829787233
2025-10-17,74.19781483611271
2025-10-18,44.51868890166762
2025-10-19,51.93847038527889
2025-10-20,70.48792409430708
2025-10-21,80.38096607245544
2025-10-22,81.61759631972397
2025-10-23,79.14433582518689
2025-10-24,76.6710753306498
2025-10-25,44.51868890166762
2025-10-26,48.22857964347326
2025-10-27,81.61759631972397
2025-10-28,85.32748706152961
2025-10-29,81.61759631972397
2025-10-30,77.90770557791834
2025-10-31,70.48792409430708
2025-11-01,45.75531914893617
2025-11-02,53.17510063254744
2025-11-03,87.8007475560667
2025-11-04,79.14433582518689
2025-11-05,92.74726854514088
2025-11-06,92.74726854514088
2025-11-07,82.85422656699252
2025-11-08,51.93847038527889
2025-11-09,53.17510063254744
2025-11-10,80.38096607245544
2025-11-11,76.6710753306498
2025-11-12,86.56411730879816
2025-11-13,92.74726854514088
2025-11-14,79.14433582518689
2025-11-15,46.99194939620472
2025-11-16,55.64836112708453
2025-11-17,91.51063829787233
2025-11-18,86.56411730879816
2025-11-19,90.2740080506038
2025-11-20,85.32748706152961
2025-11-21,80.38096607245544
2025-11-22,45.75531914893617
2025-11-23,46.99194939620472
2025-11-24,69.25129384703853
2025-11-25,65.54140310523289
2025-11-26,53.17510063254744
2025-11-27,43.28205865439908
2025-11-28,42.04542840713053
2025-11-29,43.28205865439908
2025-11-30,56.88499137435308
2025-12-01,75.43444508338125
2025-12-02,89.03737780333525
2025-12-03,90.2740080506038
2025-12-04,97.69378953421506
2025-12-05,79.14433582518689
2025-12-06,54.411730879815984
2025-12-07,56.88499137435308
2025-12-08,97.69378953421506
2025-12-09,93.98389879240943
2025-12-10,90.2740080506038
2025-12-11,94.33722172020043
2025-12-12,87.71241682411895
2025-12-13,54.05840795202497
2025-12-14,54.05840795202497
2025-12-15,87.71241682411895
2025-12-16,89.03737780333525
2025-12-17,83.73753388647005
2025-12-18,76.49441386675429
2025-12-19,64.65809578575535
2025-12-20,42.222089871026036
2025-12-21,40.89712889180974
2025-12-22,50.790170869958104
2025-12-23,49.465209890741804
2025-12-24,46.19697280867493
2025-12-25,44.872011829458636
2025-12-26,49.465209890741804
2025-12-27,49.465209890741804
2025-12-28,49.465209890741804
2025-12-29,48.140248911525504
2025-12-30,49.465209890741804
2025-12-31,50.790170869958104
2026-01-01,46.815287932309204
2026-01-02,50.790170869958104
2026-01-03,48.140248911525504
2026-01-04,43.54705085024234
2026-01-05,59.358251868890164
2026-01-06,78.43768996960486
2026-01-07,86.38745584490266
2026-01-08,98.93041978148361
2026-01-09,105.99687833730387
2026-01-10,70.66458555820257
2026-01-11,56.53166844656206
2026-01-12,96.10383635915551
2026-01-13,113.06333689312412
2026-01-14,117.30321202661628
2026-01-15,98.93041978148361
2026-01-16,101.7570032038117
2026-01-17,66.42471042471043
2026-01-18,57.944960157726115
2026-01-19,65.01141871354636
2026-01-20,94.69054464799144
2026-01-21,108.82346175963197
2026-01-22,104.5835866261398
2026-01-23,97.51712807031956
2026-01-24,59.358251868890164
2026-01-25,77.73104411402284
2026-01-26,93.2772529368274
2026-01-27,101.7570032038117
2026-01-28,98.93041978148361
2026-01-29,115.88992031545223
2026-01-30,113.06333689312412
2026-01-31,69.25129384703853
2026-02-01,91.86396122566335
2026-02-02,131.4361291382568
2026-02-03,127.19625400476464
2026-02-04,125.78296229360059
2026-02-05,127.19625400476464
2026-02-06,115.88992031545223
2026-02-07,67.83800213587448
2026-02-08,67.83800213587448
2026-02-09,91.86396122566335
2026-02-10,111.65004518196007
2026-02-11,111.65004518196007
2026-02-12,103.17029491497576
2026-02-13,104.5835866261398
2026-02-14,74.90446069169472
2026-02-15,77.73104411402284
2026-02-16,96.10383635915551
2026-02-17,113.06333689312412
2026-02-18,108.82346175963197
2026-02-19,115.88992031545223
2026-02-20,111.65004518196007
2026-02-21,84.79750266984308
2026-02-22,80.55762753635094
2026-02-23,120.12979544894438
2026-02-24,118.71650373778033
2026-02-25,121.54308716010843
2026-02-26,121.54308716010843
2026-02-27,132.84942084942085
2026-02-28,60.771543580054214
2026-03-01,60.771543580054214
2026-03-02,120.12979544894438
2026-03-03,127.19625400476464
2026-03-04,122.95637887127248
2026-03-05,118.71650373778033
2026-03-06,104.5835866261398
2026-03-07,62.18483529121826
2026-03-08,73.49116898053067
2026-03-09,121.54308716010843
2026-03-10,103.17029491497576
2026-03-11,108.82346175963197
2026-03-12,104.5835866261398
2026-03-13,93.2772529368274
2026-03-14,62.18483529121826
2026-03-15,62.18483529121826
2026-03-16,96.10383635915551
2026-03-17,96.10383635915551
2026-03-18,107.41017004846792
2026-03-19,103.17029491497576
2026-03-20,93.2772529368274
2026-03-21,72.07787726936662
2026-03-22,73.49116898053067
2026-03-23,108.82346175963197
2026-03-24,110.23675347079602
2026-03-25,110.23675347079602
2026-03-26,107.41017004846792
2026-03-27,107.41017004846792
2026-03-28,70.66458555820257
2026-03-29,76.31775240285879
2026-03-30,104.5835866261398
2026-03-31,101.7570032038117
2026-04-01,108.82346175963197
2026-04-02,96.10383635915551
2026-04-03,73.49116898053067
2026-04-04,73.49116898053067
2026-04-05,67.83800213587448
2026-04-06,89.03737780333525
2026-04-07,97.51712807031956
2026-04-08,101.7570032038117
2026-04-09,101.7570032038117
2026-04-10,97.51712807031956
2026-04-11,73.49116898053067
2026-04-12,69.25129384703853
2026-04-13,101.7570032038117
2026-04-14,101.7570032038117
2026-04-15,107.41017004846792
2026-04-16,105.99687833730387
2026-04-17,107.41017004846792
2026-04-18,76.31775240285879
2026-04-19,72.07787726936662
2026-04-20,104.5835866261398
2026-04-21,103.17029491497576
2026-04-22,101.7570032038117
2026-04-23,105.99687833730387
2026-04-24,93.2772529368274
2026-04-25,69.25129384703853
2026-04-26,77.73104411402284
2026-04-27,96.10383635915551
2026-04-28,100.34371149264766
2026-04-29,98.93041978148361
2026-04-30,113.06333689312412
2026-05-01,98.93041978148361
2026-05-02,90.4506695144993
2026-05-03,98.93041978148361
2026-05-04,141.32917111640515
2026-05-05,111.65004518196007
2026-05-06,103.17029491497576
2026-05-07,104.5835866261398
2026-05-08,101.7570032038117
2026-05-09,72.07787726936662
2026-05-10,76.31775240285879
2026-05-11,105.99687833730387
2026-05-12,97.51712807031956
2026-05-13,103.17029491497576
2026-05-14,104.5835866261398
2026-05-15,90.4506695144993
2026-05-16,56.53166844656206
2026-05-17,62.18483529121826
2026-05-18,86.21079438100715
2026-05-19,83.38421095867903
2026-05-20,84.79750266984308
2026-05-21,77.73104411402284
2026-05-22,74.90446069169472
2026-05-23,60.771543580054214
2026-05-24,60.771543580054214
2026-05-25,59.358251868890164
2026-05-26,76.31775240285879
2026-05-27,77.73104411402284
2026-05-28,77.73104411402284
2026-05-29,72.07787726936662
2026-05-30,59.358251868890164
2026-05-31,77.73104411402284
