Time,you
2024-10-01,83.74525400833348
2024-10-02,85.8388853585418
2024-10-03,85.8388853585418
2024-10-04,85.8388853585418
2024-10-05,80.60480698302096
2024-10-06,83.74525400833348
2024-10-07,83.74525400833348
2024-10-08,85.8388853585418
2024-10-09,87.93251670875014
2024-10-10,84.79206968343765
2024-10-11,86.88570103364597
2024-10-12,83.74525400833348
2024-10-13,85.8388853585418
2024-10-14,83.74525400833348
2024-10-15,86.88570103364597
2024-10-16,90.02614805895848
2024-10-17,90.02614805895848
2024-10-18,91.07296373406265
2024-10-19,82.6984383332293
2024-10-20,85.8388853585418
2024-10-21,87.93251670875014
2024-10-22,90.02614805895848
2024-10-23,88.97933238385431
2024-10-24,91.07296373406265
2024-10-25,90.02614805895848
2024-10-26,86.88570103364597
2024-10-27,87.93251670875014
2024-10-28,91.07296373406265
2024-10-29,92.11977940916682
2024-10-30,90.02614805895848
2024-10-31,83.74525400833348
2024-11-01,86.88570103364597
2024-11-02,91.07296373406265
2024-11-03,84.79206968343765
2024-11-04,87.93251670875014
2024-11-05,88.97933238385431
2024-11-06,65.9493875315626
2024-11-07,85.8388853585418
2024-11-08,87.93251670875014
2024-11-09,86.88570103364597
2024-11-10,83.74525400833348
2024-11-11,91.07296373406265
2024-11-12,90.02614805895848
2024-11-13,91.07296373406265
2024-11-14,88.97933238385431
2024-11-15,85.8388853585418
2024-11-16,79.5579913079168
2024-11-17,87.93251670875014
2024-11-18,87.93251670875014
2024-11-19,87.93251670875014
2024-11-20,93.16659508427098
2024-11-21,90.02614805895848
2024-11-22,87.93251670875014
2024-11-23,85.8388853585418
2024-11-24,88.97933238385431
2024-11-25,87.93251670875014
2024-11-26,90.02614805895848
2024-11-27,94.21341075937515
2024-11-28,94.21341075937515
2024-11-29,79.5579913079168
2024-11-30,80.60480698302096
2024-12-01,84.79206968343765
2024-12-02,85.8388853585418
2024-12-03,87.93251670875014
2024-12-04,91.07296373406265
2024-12-05,87.93251670875014
2024-12-06,90.02614805895848
2024-12-07,90.02614805895848
2024-12-08,84.79206968343765
2024-12-09,85.8388853585418
2024-12-10,88.97933238385431
2024-12-11,91.07296373406265
2024-12-12,91.07296373406265
2024-12-13,85.8388853585418
2024-12-14,90.02614805895848
2024-12-15,88.97933238385431
2024-12-16,88.97933238385431
2024-12-17,91.07296373406265
2024-12-18,90.02614805895848
2024-12-19,91.07296373406265
2024-12-20,92.11977940916682
2024-12-21,88.97933238385431
2024-12-22,84.79206968343765
2024-12-23,86.88570103364597
2024-12-24,92.11977940916682
2024-12-25,96.30704210958349
2024-12-26,92.11977940916682
2024-12-27,94.21341075937515
2024-12-28,93.16659508427098
2024-12-29,96.30704210958349
2024-12-30,93.16659508427098
2024-12-31,99.447489134896
2025-01-01,92.11977940916682
2025-01-02,91.07296373406265
2025-01-03,92.11977940916682
2025-01-04,100.49430481000016
2025-01-05,90.02614805895848
2025-01-06,91.07296373406265
2025-01-07,90.02614805895848
2025-01-08,95.26022643447932
2025-01-09,91.07296373406265
2025-01-10,91.07296373406265
2025-01-11,96.30704210958349
2025-01-12,94.21341075937515
2025-01-13,92.11977940916682
2025-01-14,93.16659508427098
2025-01-15,93.16659508427098
2025-01-16,95.26022643447932
2025-01-17,93.16659508427098
2025-01-18,93.16659508427098
2025-01-19,91.07296373406265
2025-01-20,93.16659508427098
2025-01-21,92.11977940916682
2025-01-22,94.21341075937515
2025-01-23,96.30704210958349
2025-01-24,88.97933238385431
2025-01-25,91.07296373406265
2025-01-26,96.30704210958349
2025-01-27,96.30704210958349
2025-01-28,95.26022643447932
2025-01-29,100.49430481000016
2025-01-30,96.30704210958349
2025-01-31,98.40067345979183
2025-02-01,97.35385778468766
2025-02-02,100.49430481000016
2025-02-03,93.16659508427098
2025-02-04,94.21341075937515
2025-02-05,94.21341075937515
2025-02-06,97.35385778468766
2025-02-07,95.26022643447932
2025-02-08,95.26022643447932
2025-02-09,93.16659508427098
2025-02-10,87.93251670875014
2025-02-11,88.97933238385431
2025-02-12,95.26022643447932
2025-02-13,93.16659508427098
2025-02-14,95.26022643447932
2025-02-15,90.02614805895848
2025-02-16,97.35385778468766
2025-02-17,95.26022643447932
2025-02-18,98.40067345979183
2025-02-19,98.40067345979183
2025-02-20,93.16659508427098
2025-02-21,95.26022643447932
2025-02-22,94.21341075937515
2025-02-23,100.49430481000016
2025-02-24,98.40067345979183
2025-02-25,97.35385778468766
2025-02-26,97.35385778468766
2025-02-27,95.26022643447932
2025-02-28,94.21341075937515
2025-03-01,92.11977940916682
2025-03-02,94.21341075937515
2025-03-03,96.30704210958349
2025-03-04,96.30704210958349
2025-03-05,94.21341075937515
2025-03-06,92.11977940916682
2025-03-07,93.16659508427098
2025-03-08,96.30704210958349
2025-03-09,96.30704210958349
2025-03-10,94.21341075937515
2025-03-11,93.16659508427098
2025-03-12,96.30704210958349
2025-03-13,98.40067345979183
2025-03-14,93.16659508427098
2025-03-15,92.11977940916682
2025-03-16,99.447489134896
2025-03-17,94.21341075937515
2025-03-18,95.26022643447932
2025-03-19,99.447489134896
2025-03-20,98.40067345979183
2025-03-21,88.97933238385431
2025-03-22,95.26022643447932
2025-03-23,98.40067345979183
2025-03-24,91.07296373406265
2025-03-25,98.40067345979183
2025-03-26,98.40067345979183
2025-03-27,93.16659508427098
2025-03-28,95.26022643447932
2025-03-29,95.26022643447932
2025-03-30,94.21341075937515
2025-03-31,95.26022643447932
2025-04-01,96.30704210958349
2025-04-02,92.11977940916682
2025-04-03,95.26022643447932
2025-04-04,92.11977940916682
2025-04-05,94.21341075937515
2025-04-06,97.35385778468766
2025-04-07,93.16659508427098
2025-04-08,96.30704210958349
2025-04-09,96.30704210958349
2025-04-10,97.35385778468766
2025-04-11,96.30704210958349
2025-04-12,95.26022643447932
2025-04-13,96.30704210958349
2025-04-14,96.30704210958349
2025-04-15,100.35385327571785
2025-04-16,99.83044543816577
2025-04-17,94.19493029433801
2025-04-18,96.4491363518691
2025-04-19,91.94072423680691
2025-04-20,102.60805933324895
2025-04-21,90.81362120804135
2025-04-22,95.32203332310355
2025-04-23,95.84544116065564
2025-04-24,90.81362120804135
2025-04-25,94.19493029433801
2025-04-26,94.19493029433801
2025-04-27,97.57623938063466
2025-04-28,98.09964721818675
2025-04-29,99.22675024695229
2025-04-30,96.4491363518691
2025-05-01,97.57623938063466
2025-05-02,97.57623938063466
2025-05-03,96.4491363518691
2025-05-04,104.86226539078005
2025-05-05,94.71833813189009
2025-05-06,95.32203332310355
2025-05-07,91.94072423680691
2025-05-08,96.4491363518691
2025-05-09,93.06782726557245
2025-05-10,95.32203332310355
2025-05-11,91.94072423680691
2025-05-12,95.32203332310355
2025-05-13,95.32203332310355
2025-05-14,94.19493029433801
2025-05-15,91.76166906444699
2025-05-16,90.55427868202005
2025-05-17,95.38384021172779
2025-05-18,99.0060113590086
2025-05-19,94.17644982930086
2025-05-20,95.38384021172779
2025-05-21,92.96905944687393
2025-05-22,92.96905944687393
2025-05-23,90.55427868202005
2025-05-24,88.13949791716618
2025-05-25,95.38384021172779
2025-05-26,94.17644982930086
2025-05-27,94.17644982930086
2025-05-28,97.79862097658166
2025-05-29,96.59123059415472
2025-05-30,97.79862097658166
2025-05-31,96.59123059415472
2025-06-01,95.38384021172779
2025-06-02,94.17644982930086
2025-06-03,97.79862097658166
2025-06-04,94.17644982930086
2025-06-05,95.38384021172779
2025-06-06,94.17644982930086
2025-06-07,92.96905944687393
2025-06-08,95.38384021172779
2025-06-09,94.17644982930086
2025-06-10,96.59123059415472
2025-06-11,94.17644982930086
2025-06-12,94.17644982930086
2025-06-13,96.59123059415472
2025-06-14,89.34688829959312
2025-06-15,95.38384021172779
2025-06-16,94.17644982930086
2025-06-17,94.17644982930086
2025-06-18,94.17644982930086
2025-06-19,92.96905944687393
2025-06-20,90.55427868202005
2025-06-21,89.34688829959312
2025-06-22,91.76166906444699
2025-06-23,89.34688829959312
2025-06-24,96.59123059415472
2025-06-25,109.872524800851
2025-06-26,101.42079212386247
2025-06-27,95.38384021172779
2025-06-28,91.76166906444699
2025-06-29,92.96905944687393
2025-06-30,88.13949791716618
2025-07-01,94.17644982930086
2025-07-02,92.96905944687393
2025-07-03,92.96905944687393
2025-07-04,90.55427868202005
2025-07-05,95.38384021172779
2025-07-06,102.62818250628939
2025-07-07,99.0060113590086
2025-07-08,120.73903824269341
2025-07-09,112.28730556570487
2025-07-10,109.872524800851
2025-07-11,117.1168670954126
2025-07-12,114.70208633055874
2025-07-13,119.53164786026647
2025-07-14,112.28730556570487
2025-07-15,99.0060113590086
2025-07-16,101.42079212386247
2025-07-17,99.0060113590086
2025-07-18,96.59123059415472
2025-07-19,103.83557288871633
2025-07-20,111.07991518327793
2025-07-21,103.83557288871633
2025-07-22,103.83557288871633
2025-07-23,102.62818250628939
2025-07-24,101.42079212386247
2025-07-25,101.42079212386247
2025-07-26,97.79862097658166
2025-07-27,105.04296327114326
2025-07-28,99.0060113590086
2025-07-29,99.0060113590086
2025-07-30,94.17644982930086
2025-07-31,96.59123059415472
2025-08-01,95.38384021172779
2025-08-02,94.17644982930086
2025-08-03,97.79862097658166
2025-08-04,94.17644982930086
2025-08-05,94.17644982930086
2025-08-06,97.79862097658166
2025-08-07,95.38384021172779
2025-08-08,97.79862097658166
2025-08-09,95.38384021172779
2025-08-10,99.0060113590086
2025-08-11,95.38384021172779
2025-08-12,92.96905944687393
2025-08-13,97.79862097658166
2025-08-14,96.59123059415472
2025-08-15,94.17644982930086
2025-08-16,97.79862097658166
2025-08-17,99.0060113590086
2025-08-18,97.79862097658166
2025-08-19,97.79862097658166
2025-08-20,94.17644982930086
2025-08-21,96.59123059415472
2025-08-22,94.17644982930086
2025-08-23,97.79862097658166
2025-08-24,102.62818250628939
2025-08-25,99.0060113590086
2025-08-26,97.79862097658166
2025-08-27,100.21340174143553
2025-08-28,97.79862097658166
2025-08-29,97.79862097658166
2025-08-30,92.96905944687393
2025-08-31,99.0060113590086
2025-09-01,95.38384021172779
2025-09-02,92.96905944687393
2025-09-03,100.21340174143553
2025-09-04,100.21340174143553
2025-09-05,92.96905944687393
2025-09-06,95.38384021172779
2025-09-07,106.2503536535702
2025-09-08,100.21340174143553
2025-09-09,96.59123059415472
2025-09-10,91.76166906444699
2025-09-11,92.96905944687393
2025-09-12,94.17644982930086
2025-09-13,91.76166906444699
2025-09-14,96.59123059415472
2025-09-15,94.17644982930086
2025-09-16,95.38384021172779
2025-09-17,97.79862097658166
2025-09-18,97.79862097658166
2025-09-19,97.79862097658166
2025-09-20,96.59123059415472
2025-09-21,96.59123059415472
2025-09-22,100.21340174143553
2025-09-23,101.42079212386247
2025-09-24,100.21340174143553
2025-09-25,92.96905944687393
2025-09-26,94.17644982930086
2025-09-27,96.59123059415472
2025-09-28,96.59123059415472
2025-09-29,97.79862097658166
2025-09-30,102.62818250628939
2025-10-01,97.79862097658166
2025-10-02,99.0060113590086
2025-10-03,94.17644982930086
2025-10-04,92.96905944687393
2025-10-05,94.17644982930086
2025-10-06,96.59123059415472
2025-10-07,95.38384021172779
2025-10-08,99.0060113590086
2025-10-09,97.79862097658166
2025-10-10,91.76166906444699
2025-10-11,99.0060113590086
2025-10-12,95.38384021172779
2025-10-13,100.21340174143553
2025-10-14,94.17644982930086
2025-10-15,99.0060113590086
2025-10-16,100.21340174143553
2025-10-17,99.0060113590086
2025-10-18,90.55427868202005
2025-10-19,99.0060113590086
2025-10-20,101.42079212386247
2025-10-21,101.42079212386247
2025-10-22,99.0060113590086
2025-10-23,102.62818250628939
2025-10-24,97.79862097658166
2025-10-25,95.38384021172779
2025-10-26,101.42079212386247
2025-10-27,103.83557288871633
2025-10-28,96.59123059415472
2025-10-29,96.59123059415472
2025-10-30,99.0060113590086
2025-10-31,94.17644982930086
2025-11-01,97.79862097658166
2025-11-02,102.62818250628939
2025-11-03,96.59123059415472
2025-11-04,100.21340174143553
2025-11-05,101.42079212386247
2025-11-06,101.42079212386247
2025-11-07,96.59123059415472
2025-11-08,97.79862097658166
2025-11-09,103.83557288871633
2025-11-10,100.21340174143553
2025-11-11,100.21340174143553
2025-11-12,101.42079212386247
2025-11-13,103.83557288871633
2025-11-14,102.62818250628939
2025-11-15,101.42079212386247
2025-11-16,103.83557288871633
2025-11-17,100.21340174143553
2025-11-18,100.21340174143553
2025-11-19,102.62818250628939
2025-11-20,101.42079212386247
2025-11-21,95.38384021172779
2025-11-22,97.79862097658166
2025-11-23,105.04296327114326
2025-11-24,101.42079212386247
2025-11-25,101.42079212386247
2025-11-26,106.2503536535702
2025-11-27,111.07991518327793
2025-11-28,91.76166906444699
2025-11-29,97.79862097658166
2025-11-30,101.42079212386247
2025-12-01,96.59123059415472
2025-12-02,103.83557288871633
2025-12-03,102.62818250628939
2025-12-04,103.83557288871633
2025-12-05,100.21340174143553
2025-12-06,101.42079212386247
2025-12-07,105.04296327114326
2025-12-08,103.83557288871633
2025-12-09,102.62818250628939
2025-12-10,99.0060113590086
2025-12-11,103.83557288871633
2025-12-12,103.83557288871633
2025-12-13,99.74238681202722
2025-12-14,99.74238681202722
2025-12-15,99.13869162081374
2025-12-16,97.96447130383811
2025-12-17,102.66135257174068
2025-12-18,96.79025098686246
2025-12-19,96.79025098686246
2025-12-20,99.13869162081374
2025-12-21,102.66135257174068
2025-12-22,103.26504776295414
2025-12-23,101.48713225476504
2025-12-24,106.18401352266761
2025-12-25,100.3129119377894
2025-12-26,100.3129119377894
2025-12-27,103.83557288871633
2025-12-28,103.83557288871633
2025-12-29,102.66135257174068
2025-12-30,110.8808947905702
2025-12-31,106.18401352266761
2026-01-01,107.35823383964326
2026-01-02,103.83557288871633
2026-01-03,107.35823383964326
2026-01-04,103.83557288871633
2026-01-05,102.66135257174068
2026-01-06,107.35823383964326
2026-01-07,102.0908274459785
2026-01-08,106.75453864842979
2026-01-09,106.18401352266761
2026-01-10,108.39977389481375
2026-01-11,108.39977389481375
2026-01-12,103.83557288871633
2026-01-13,104.97662314024068
2026-01-14,102.69452263719197
2026-01-15,106.11767339176504
2026-01-16,106.11767339176504
2026-01-17,107.25872364328939
2026-01-18,103.83557288871633
2026-01-19,103.83557288871633
2026-01-20,109.54082414633811
2026-01-21,108.39977389481375
2026-01-22,110.68187439786246
2026-01-23,106.11767339176504
2026-01-24,111.82292464938682
2026-01-25,107.25872364328939
2026-01-26,104.97662314024068
2026-01-27,103.83557288871633
2026-01-28,106.11767339176504
2026-01-29,104.97662314024068
2026-01-30,107.25872364328939
2026-01-31,106.11767339176504
2026-02-01,108.39977389481375
2026-02-02,101.55347238566762
2026-02-03,103.83557288871633
2026-02-04,102.69452263719197
2026-02-05,104.97662314024068
2026-02-06,102.69452263719197
2026-02-07,104.97662314024068
2026-02-08,104.97662314024068
2026-02-09,94.70717087652149
2026-02-10,101.55347238566762
2026-02-11,104.97662314024068
2026-02-12,100.41242213414326
2026-02-13,99.27137188261891
2026-02-14,98.13032163109455
2026-02-15,102.69452263719197
2026-02-16,100.41242213414326
2026-02-17,100.41242213414326
2026-02-18,108.39977389481375
2026-02-19,109.54082414633811
2026-02-20,104.97662314024068
2026-02-21,104.97662314024068
2026-02-22,100.41242213414326
2026-02-23,102.69452263719197
2026-02-24,101.55347238566762
2026-02-25,102.69452263719197
2026-02-26,106.11767339176504
2026-02-27,106.11767339176504
2026-02-28,103.83557288871633
2026-03-01,104.97662314024068
2026-03-02,102.69452263719197
2026-03-03,99.27137188261891
2026-03-04,104.97662314024068
2026-03-05,107.25872364328939
2026-03-06,107.25872364328939
2026-03-07,106.11767339176504
2026-03-08,109.54082414633811
2026-03-09,107.25872364328939
2026-03-10,108.39977389481375
2026-03-11,110.68187439786246
2026-03-12,103.83557288871633
2026-03-13,106.11767339176504
2026-03-14,109.54082414633811
2026-03-15,114.10502515243553
2026-03-16,106.11767339176504
2026-03-17,102.69452263719197
2026-03-18,106.11767339176504
2026-03-19,101.55347238566762
2026-03-20,103.83557288871633
2026-03-21,106.11767339176504
2026-03-22,104.97662314024068
2026-03-23,107.25872364328939
2026-03-24,110.68187439786246
2026-03-25,109.54082414633811
2026-03-26,102.69452263719197
2026-03-27,107.25872364328939
2026-03-28,106.11767339176504
2026-03-29,110.68187439786246
2026-03-30,104.97662314024068
2026-03-31,104.97662314024068
2026-04-01,107.25872364328939
2026-04-02,107.25872364328939
2026-04-03,102.69452263719197
2026-04-04,109.54082414633811
2026-04-05,109.54082414633811
2026-04-06,106.11767339176504
2026-04-07,103.83557288871633
2026-04-08,103.83557288871633
2026-04-09,104.97662314024068
2026-04-10,107.25872364328939
2026-04-11,106.11767339176504
2026-04-12,109.54082414633811
2026-04-13,108.39977389481375
2026-04-14,106.11767339176504
2026-04-15,108.39977389481375
2026-04-16,107.25872364328939
2026-04-17,99.27137188261891
2026-04-18,104.97662314024068
2026-04-19,104.97662314024068
2026-04-20,104.97662314024068
2026-04-21,106.11767339176504
2026-04-22,106.11767339176504
2026-04-23,103.83557288871633
2026-04-24,99.27137188261891
2026-04-25,100.41242213414326
2026-04-26,106.11767339176504
2026-04-27,103.83557288871633
2026-04-28,104.97662314024068
2026-04-29,103.83557288871633
2026-04-30,108.39977389481375
2026-05-01,104.97662314024068
2026-05-02,100.41242213414326
2026-05-03,106.11767339176504
2026-05-04,111.82292464938682
2026-05-05,106.11767339176504
2026-05-06,103.83557288871633
2026-05-07,103.83557288871633
2026-05-08,104.97662314024068
2026-05-09,104.97662314024068
2026-05-10,106.11767339176504
2026-05-11,107.25872364328939
2026-05-12,106.11767339176504
2026-05-13,102.69452263719197
2026-05-14,106.11767339176504
2026-05-15,103.83557288871633
2026-05-16,107.25872364328939
2026-05-17,104.97662314024068
2026-05-18,102.69452263719197
2026-05-19,110.68187439786246
2026-05-20,106.11767339176504
2026-05-21,103.83557288871633
2026-05-22,106.11767339176504
2026-05-23,107.25872364328939
2026-05-24,110.68187439786246
2026-05-25,108.39977389481375
2026-05-26,102.69452263719197
2026-05-27,104.97662314024068
2026-05-28,107.25872364328939
2026-05-29,108.39977389481375
2026-05-30,109.54082414633811
2026-05-31,110.68187439786246
