Time,apple
2024-11-26,65.64891177953623
2024-11-27,81.36766530421392
2024-11-28,88.76472578641518
2024-11-29,91.53862346724065
2024-11-30,78.59376762338844
2024-12-01,72.12133970146233
2024-12-02,66.57354433981139
2024-12-03,69.34744202063686
2024-12-04,82.29229786448907
2024-12-05,61.025748978160436
2024-12-06,56.402586176784645
2024-12-07,60.10111641788528
2024-12-08,59.17648385761012
2024-12-09,49.93015825485854
2024-12-10,53.628688495959175
2024-12-11,55.47795361650949
2024-12-12,53.628688495959175
2024-12-13,50.8547908151337
2024-12-14,57.32721873705981
2024-12-15,60.10111641788528
2024-12-16,52.70405593568402
2024-12-17,54.55332105623433
2024-12-18,53.628688495959175
2024-12-19,54.55332105623433
2024-12-20,57.32721873705981
2024-12-21,60.10111641788528
2024-12-22,61.025748978160436
2024-12-23,57.32721873705981
2024-12-24,64.72427921926108
2024-12-25,87.84009322614003
2024-12-26,74.89523738228782
2024-12-27,65.64891177953623
2024-12-28,82.29229786448907
2024-12-29,65.64891177953623
2024-12-30,58.251851297334966
2024-12-31,58.251851297334966
2025-01-01,55.47795361650949
2025-01-02,55.47795361650949
2025-01-03,60.10111641788528
2025-01-04,63.799646658985914
2025-01-05,60.10111641788528
2025-01-06,50.8547908151337
2025-01-07,48.080893134308226
2025-01-08,51.779423375408854
2025-01-09,48.080893134308226
2025-01-10,49.93015825485854
2025-01-11,51.779423375408854
2025-01-12,51.779423375408854
2025-01-13,48.080893134308226
2025-01-14,47.15626057403307
2025-01-15,48.080893134308226
2025-01-16,49.93015825485854
2025-01-17,49.93015825485854
2025-01-18,54.55332105623433
2025-01-19,49.93015825485854
2025-01-20,50.8547908151337
2025-01-21,48.080893134308226
2025-01-22,46.231628013757906
2025-01-23,49.93015825485854
2025-01-24,49.00552569458338
2025-01-25,51.779423375408854
2025-01-26,49.93015825485854
2025-01-27,46.231628013757906
2025-01-28,48.080893134308226
2025-01-29,48.080893134308226
2025-01-30,49.00552569458338
2025-01-31,49.00552569458338
2025-02-01,49.93015825485854
2025-02-02,51.779423375408854
2025-02-03,46.231628013757906
2025-02-04,47.15626057403307
2025-02-05,48.080893134308226
2025-02-06,49.00552569458338
2025-02-07,51.779423375408854
2025-02-08,53.628688495959175
2025-02-09,56.402586176784645
2025-02-10,47.15626057403307
2025-02-11,49.93015825485854
2025-02-12,49.00552569458338
2025-02-13,48.080893134308226
2025-02-14,50.8547908151337
2025-02-15,55.47795361650949
2025-02-16,52.70405593568402
2025-02-17,50.8547908151337
2025-02-18,49.00552569458338
2025-02-19,54.55332105623433
2025-02-20,50.8547908151337
2025-02-21,49.93015825485854
2025-02-22,53.628688495959175
2025-02-23,55.47795361650949
2025-02-24,50.8547908151337
2025-02-25,49.93015825485854
2025-02-26,48.080893134308226
2025-02-27,48.080893134308226
2025-02-28,48.080893134308226
2025-03-01,49.93015825485854
2025-03-02,52.70405593568402
2025-03-03,47.15626057403307
2025-03-04,46.231628013757906
2025-03-05,47.15626057403307
2025-03-06,48.080893134308226
2025-03-07,45.30699545348275
2025-03-08,49.00552569458338
2025-03-09,51.779423375408854
2025-03-10,46.231628013757906
2025-03-11,49.00552569458338
2025-03-12,48.080893134308226
2025-03-13,49.00552569458338
2025-03-14,48.080893134308226
2025-03-15,50.8547908151337
2025-03-16,49.93015825485854
2025-03-17,47.15626057403307
2025-03-18,45.30699545348275
2025-03-19,46.231628013757906
2025-03-20,42.53309777265728
2025-03-21,45.30699545348275
2025-03-22,49.00552569458338
2025-03-23,50.8547908151337
2025-03-24,45.30699545348275
2025-03-25,46.231628013757906
2025-03-26,45.30699545348275
2025-03-27,46.231628013757906
2025-03-28,47.15626057403307
2025-03-29,49.93015825485854
2025-03-30,49.93015825485854
2025-03-31,48.080893134308226
2025-04-01,47.15626057403307
2025-04-02,46.231628013757906
2025-04-03,49.00552569458338
2025-04-04,53.628688495959175
2025-04-05,52.70405593568402
2025-04-06,48.080893134308226
2025-04-07,49.00552569458338
2025-04-08,48.080893134308226
2025-04-09,51.779423375408854
2025-04-10,53.628688495959175
2025-04-11,49.93015825485854
2025-04-12,51.779423375408854
2025-04-13,49.00552569458338
2025-04-14,46.231628013757906
2025-04-15,45.196039546249736
2025-04-16,46.63846634027898
2025-04-17,46.148411083333144
2025-04-18,48.053154157499975
2025-04-19,49.00552569458338
2025-04-20,49.00552569458338
2025-04-21,45.196039546249736
2025-04-22,47.10078262041656
2025-04-23,45.686094803195566
2025-04-24,46.148411083333144
2025-04-25,47.10078262041656
2025-04-26,47.10078262041656
2025-04-27,49.00552569458338
2025-04-28,46.148411083333144
2025-04-29,49.95789723166679
2025-04-30,47.10078262041656
2025-05-01,49.95789723166679
2025-05-02,50.91026876875021
2025-05-03,52.81501184291704
2025-05-04,51.86264030583362
2025-05-05,44.24366800916632
2025-05-06,45.686094803195566
2025-05-07,47.59083787736239
2025-05-08,49.00552569458338
2025-05-09,49.95789723166679
2025-05-10,49.95789723166679
2025-05-11,52.81501184291704
2025-05-12,53.277328123054616
2025-05-13,51.86264030583362
2025-05-14,48.053154157499975
2025-05-15,48.025415180691716
2025-05-16,49.00552569458338
2025-05-17,49.98563620847505
2025-05-18,50.96574672236672
2025-05-19,47.04530466680005
2025-05-20,45.085083639016716
2025-05-21,47.04530466680005
2025-05-22,51.94585723625839
2025-05-23,51.94585723625839
2025-05-24,49.98563620847505
2025-05-25,51.94585723625839
2025-05-26,46.06519415290838
2025-05-27,48.025415180691716
2025-05-28,48.025415180691716
2025-05-29,49.00552569458338
2025-05-30,49.00552569458338
2025-05-31,50.96574672236672
2025-06-01,51.94585723625839
2025-06-02,49.00552569458338
2025-06-03,49.00552569458338
2025-06-04,49.98563620847505
2025-06-05,49.98563620847505
2025-06-06,49.98563620847505
2025-06-07,49.00552569458338
2025-06-08,51.94585723625839
2025-06-09,56.846409805716725
2025-06-10,54.88618877793339
2025-06-11,51.94585723625839
2025-06-12,51.94585723625839
2025-06-13,50.96574672236672
2025-06-14,51.94585723625839
2025-06-15,52.92596775015006
2025-06-16,49.98563620847505
2025-06-17,50.96574672236672
2025-06-18,47.04530466680005
2025-06-19,47.04530466680005
2025-06-20,50.96574672236672
2025-06-21,54.88618877793339
2025-06-22,49.00552569458338
2025-06-23,46.06519415290838
2025-06-24,49.00552569458338
2025-06-25,45.085083639016716
2025-06-26,47.04530466680005
2025-06-27,50.96574672236672
2025-06-28,49.00552569458338
2025-06-29,49.98563620847505
2025-06-30,49.98563620847505
2025-07-01,51.94585723625839
2025-07-02,52.92596775015006
2025-07-03,51.94585723625839
2025-07-04,53.906078264041724
2025-07-05,49.00552569458338
2025-07-06,50.96574672236672
2025-07-07,50.96574672236672
2025-07-08,55.86629929182506
2025-07-09,56.846409805716725
2025-07-10,53.906078264041724
2025-07-11,54.88618877793339
2025-07-12,56.846409805716725
2025-07-13,56.846409805716725
2025-07-14,52.92596775015006
2025-07-15,53.906078264041724
2025-07-16,50.96574672236672
2025-07-17,55.86629929182506
2025-07-18,51.94585723625839
2025-07-19,61.746962375175066
2025-07-20,65.66740443074174
2025-07-21,57.82652031960839
2025-07-22,53.906078264041724
2025-07-23,54.88618877793339
2025-07-24,53.906078264041724
2025-07-25,55.86629929182506
2025-07-26,58.806630833500066
2025-07-27,60.7668518612834
2025-07-28,55.86629929182506
2025-07-29,61.746962375175066
2025-07-30,67.62762545852507
2025-07-31,67.62762545852507
2025-08-01,60.7668518612834
2025-08-02,55.86629929182506
2025-08-03,50.96574672236672
2025-08-04,54.88618877793339
2025-08-05,58.806630833500066
2025-08-06,57.82652031960839
2025-08-07,58.806630833500066
2025-08-08,55.86629929182506
2025-08-09,62.72707288906673
2025-08-10,58.806630833500066
2025-08-11,56.846409805716725
2025-08-12,52.92596775015006
2025-08-13,50.96574672236672
2025-08-14,54.88618877793339
2025-08-15,55.86629929182506
2025-08-16,53.906078264041724
2025-08-17,55.86629929182506
2025-08-18,52.92596775015006
2025-08-19,51.94585723625839
2025-08-20,52.92596775015006
2025-08-21,51.94585723625839
2025-08-22,51.94585723625839
2025-08-23,54.88618877793339
2025-08-24,54.88618877793339
2025-08-25,55.86629929182506
2025-08-26,53.906078264041724
2025-08-27,53.906078264041724
2025-08-28,50.96574672236672
2025-08-29,52.92596775015006
2025-08-30,54.88618877793339
2025-08-31,53.906078264041724
2025-09-01,59.78674134739173
2025-09-02,53.906078264041724
2025-09-03,55.86629929182506
2025-09-04,54.88618877793339
2025-09-05,54.88618877793339
2025-09-06,54.88618877793339
2025-09-07,57.82652031960839
2025-09-08,58.806630833500066
2025-09-09,98.01105138916677
2025-09-10,78.40884111133342
2025-09-11,58.806630833500066
2025-09-12,67.62762545852507
2025-09-13,66.6475149446334
2025-09-14,62.72707288906673
2025-09-15,59.78674134739173
2025-09-16,62.72707288906673
2025-09-17,61.746962375175066
2025-09-18,62.72707288906673
2025-09-19,74.48839905576675
2025-09-20,87.22983573635842
2025-09-21,76.44862008355008
2025-09-22,68.60773597241673
2025-09-23,64.68729391685007
2025-09-24,66.6475149446334
2025-09-25,63.7071834029584
2025-09-26,64.68729391685007
2025-09-27,74.48839905576675
2025-09-28,65.66740443074174
2025-09-29,63.7071834029584
2025-09-30,61.746962375175066
2025-10-01,60.7668518612834
2025-10-02,58.806630833500066
2025-10-03,61.746962375175066
2025-10-04,68.60773597241673
2025-10-05,65.66740443074174
2025-10-06,56.846409805716725
2025-10-07,60.7668518612834
2025-10-08,60.7668518612834
2025-10-09,59.78674134739173
2025-10-10,61.746962375175066
2025-10-11,69.58784648630841
2025-10-12,66.6475149446334
2025-10-13,59.78674134739173
2025-10-14,56.846409805716725
2025-10-15,57.82652031960839
2025-10-16,59.78674134739173
2025-10-17,61.746962375175066
2025-10-18,64.68729391685007
2025-10-19,65.66740443074174
2025-10-20,59.78674134739173
2025-10-21,56.846409805716725
2025-10-22,56.846409805716725
2025-10-23,56.846409805716725
2025-10-24,56.846409805716725
2025-10-25,62.72707288906673
2025-10-26,61.746962375175066
2025-10-27,52.92596775015006
2025-10-28,52.92596775015006
2025-10-29,54.88618877793339
2025-10-30,58.806630833500066
2025-10-31,59.78674134739173
2025-11-01,59.78674134739173
2025-11-02,60.7668518612834
2025-11-03,59.78674134739173
2025-11-04,56.846409805716725
2025-11-05,57.82652031960839
2025-11-06,58.806630833500066
2025-11-07,61.746962375175066
2025-11-08,63.7071834029584
2025-11-09,60.7668518612834
2025-11-10,56.846409805716725
2025-11-11,60.7668518612834
2025-11-12,58.806630833500066
2025-11-13,57.82652031960839
2025-11-14,61.746962375175066
2025-11-15,64.68729391685007
2025-11-16,62.72707288906673
2025-11-17,58.806630833500066
2025-11-18,58.806630833500066
2025-11-19,61.746962375175066
2025-11-20,66.6475149446334
2025-11-21,65.66740443074174
2025-11-22,69.58784648630841
2025-11-23,75.46850956965841
2025-11-24,69.58784648630841
2025-11-25,72.52817802798342
2025-11-26,85.26961470857509
2025-11-27,88.2099462502501
2025-11-28,89.19005676414176
2025-11-29,72.52817802798342
2025-11-30,71.54806751409174
2025-12-01,68.60773597241673
2025-12-02,69.58784648630841
2025-12-03,75.46850956965841
2025-12-04,62.72707288906673
2025-12-05,59.78674134739173
2025-12-06,66.6475149446334
2025-12-07,62.72707288906673
2025-12-08,56.846409805716725
2025-12-09,58.806630833500066
2025-12-10,54.88618877793339
2025-12-11,57.02079457874029
2025-12-12,60.88752158491576
2025-12-13,70.55433910035441
2025-12-14,63.310940344949316
2025-12-15,59.920839833371886
2025-12-16,57.98747633028415
2025-12-17,61.85420333645962
2025-12-18,62.820885088003486
2025-12-19,59.444213338773864
2025-12-20,60.88752158491576
2025-12-21,62.344258593405456
2025-12-22,64.75424859109123
2025-12-23,63.78756683954735
2025-12-24,70.55433910035441
2025-12-25,84.08788362196853
2025-12-26,81.18783836733695
2025-12-27,74.42106610652988
2025-12-28,69.11103085421252
2025-12-29,68.62097559726668
2025-12-30,66.68761209417895
2025-12-31,65.72093034263509
2026-01-01,61.85420333645962
2026-01-02,58.47753158722999
2026-01-03,63.78756683954735
2026-01-04,62.344258593405456
2026-01-05,59.444213338773864
2026-01-06,55.5774863325984
2026-01-07,56.05411282719642
2026-01-08,56.54416808414226
2026-01-09,57.51084983568612
2026-01-10,61.00819130854811
2026-01-11,59.10168533015599
2026-01-12,59.10168533015599
2026-01-13,61.00819130854811
2026-01-14,61.00819130854811
2026-01-15,60.05493831935205
2026-01-16,59.10168533015599
2026-01-17,61.00819130854811
2026-01-18,64.82120326533237
2026-01-19,62.91469728694024
2026-01-20,57.195179351763855
2026-01-21,61.96144429774418
2026-01-22,61.00819130854811
2026-01-23,61.00819130854811
2026-01-24,64.82120326533237
2026-01-25,64.82120326533237
2026-01-26,61.96144429774418
2026-01-27,57.195179351763855
2026-01-28,62.91469728694024
2026-01-29,65.77445625452843
2026-01-30,58.14843234095992
2026-01-31,59.10168533015599
2026-02-01,60.05493831935205
2026-02-02,56.24192636256779
2026-02-03,56.24192636256779
2026-02-04,54.33542038417566
2026-02-05,59.10168533015599
2026-02-06,55.28867337337173
2026-02-07,60.05493831935205
2026-02-08,59.10168533015599
2026-02-09,53.3821673949796
2026-02-10,57.195179351763855
2026-02-11,52.42891440578354
2026-02-12,53.3821673949796
2026-02-13,58.14843234095992
2026-02-14,61.96144429774418
2026-02-15,62.91469728694024
2026-02-16,63.867950276136305
2026-02-17,60.05493831935205
2026-02-18,54.33542038417566
2026-02-19,54.33542038417566
2026-02-20,53.3821673949796
2026-02-21,61.00819130854811
2026-02-22,57.195179351763855
2026-02-23,55.28867337337173
2026-02-24,55.28867337337173
2026-02-25,56.24192636256779
2026-02-26,61.00819130854811
2026-02-27,58.14843234095992
2026-02-28,54.33542038417566
2026-03-01,59.10168533015599
2026-03-02,59.10168533015599
2026-03-03,65.77445625452843
2026-03-04,65.77445625452843
2026-03-05,66.7277092437245
2026-03-06,63.867950276136305
2026-03-07,64.82120326533237
2026-03-08,66.7277092437245
2026-03-09,59.10168533015599
2026-03-10,58.14843234095992
2026-03-11,58.14843234095992
2026-03-12,59.10168533015599
2026-03-13,58.14843234095992
2026-03-14,62.91469728694024
2026-03-15,61.96144429774418
2026-03-16,59.10168533015599
2026-03-17,56.24192636256779
2026-03-18,62.91469728694024
2026-03-19,58.14843234095992
2026-03-20,61.00819130854811
2026-03-21,66.7277092437245
2026-03-22,64.82120326533237
2026-03-23,64.82120326533237
2026-03-24,61.96144429774418
2026-03-25,66.7277092437245
2026-03-26,63.867950276136305
2026-03-27,68.63421522211662
2026-03-28,78.16674511407727
2026-03-29,80.0732510924694
2026-03-30,72.44722717890089
2026-03-31,74.35373315729301
2026-04-01,80.0732510924694
2026-04-02,78.16674511407727
2026-04-03,72.44722717890089
2026-04-04,79.11999810327333
2026-04-05,78.16674511407727
2026-04-06,89.60578098443004
2026-04-07,78.16674511407727
2026-04-08,81.97975707086152
2026-04-09,91.51228696282217
2026-04-10,89.60578098443004
2026-04-11,86.74602201684185
2026-04-12,87.69927500603791
2026-04-13,82.9330100600576
2026-04-14,76.26023913568514
2026-04-15,82.9330100600576
2026-04-16,85.79276902764579
2026-04-17,94.37204593041037
2026-04-18,95.32529891960642
2026-04-19,83.88626304925366
2026-04-20,81.97975707086152
2026-04-21,84.83951603844972
2026-04-22,85.79276902764579
2026-04-23,79.11999810327333
2026-04-24,73.40048016809695
2026-04-25,79.11999810327333
2026-04-26,80.0732510924694
2026-04-27,72.44722717890089
2026-04-28,67.68096223292056
2026-04-29,67.68096223292056
2026-04-30,72.44722717890089
2026-05-01,71.49397418970482
2026-05-02,73.40048016809695
2026-05-03,74.35373315729301
2026-05-04,66.7277092437245
2026-05-05,66.7277092437245
2026-05-06,72.44722717890089
2026-05-07,76.26023913568514
2026-05-08,74.35373315729301
2026-05-09,82.9330100600576
2026-05-10,78.16674511407727
2026-05-11,68.63421522211662
2026-05-12,68.63421522211662
2026-05-13,80.0732510924694
2026-05-14,84.83951603844972
2026-05-15,82.9330100600576
2026-05-16,85.79276902764579
2026-05-17,80.0732510924694
2026-05-18,76.26023913568514
2026-05-19,77.2134921248812
2026-05-20,73.40048016809695
2026-05-21,69.5874682113127
2026-05-22,75.30698614648908
2026-05-23,76.26023913568514
2026-05-24,73.40048016809695
2026-05-25,70.54072120050876
2026-05-26,68.63421522211662
2026-05-27,67.68096223292056
2026-05-28,69.5874682113127
2026-05-29,71.49397418970482
2026-05-30,75.30698614648908
2026-05-31,78.16674511407727
