Time,desmos
2024-11-25,43.653455073666734
2024-11-26,39.176177630213736
2024-11-27,14.551151691222246
2024-11-28,8.954554886905997
2024-11-29,7.835235526042748
2024-11-30,8.954554886905997
2024-12-01,13.431832330358997
2024-12-02,71.63643909524798
2024-12-03,90.66486822992323
2024-12-04,89.54554886905997
2024-12-05,86.18759078647022
2024-12-06,82.82963270388048
2024-12-07,17.909109773811995
2024-12-08,17.909109773811995
2024-12-09,83.94895206474372
2024-12-10,86.18759078647022
2024-12-11,85.06827142560698
2024-12-12,87.30691014733347
2024-12-13,69.39780037352148
2024-12-14,13.431832330358997
2024-12-15,15.670471052085496
2024-12-16,71.63643909524798
2024-12-17,69.39780037352148
2024-12-18,63.801203569205235
2024-12-19,53.72732932143599
2024-12-20,31.340942104170992
2024-12-21,5.596596804316248
2024-12-22,4.477277443452999
2024-12-23,3.3579580825897493
2024-12-24,3.3579580825897493
2024-12-25,2.2386387217264994
2024-12-26,3.3579580825897493
2024-12-27,3.3579580825897493
2024-12-28,3.3579580825897493
2024-12-29,3.3579580825897493
2024-12-30,3.3579580825897493
2024-12-31,3.3579580825897493
2025-01-01,3.3579580825897493
2025-01-02,11.193193608632496
2025-01-03,11.193193608632496
2025-01-04,4.477277443452999
2025-01-05,5.596596804316248
2025-01-06,30.22162274330774
2025-01-07,45.89209379539324
2025-01-08,61.56256484747873
2025-01-09,64.92052293006849
2025-01-10,54.84664868229923
2025-01-11,10.073874247769247
2025-01-12,12.312512969495746
2025-01-13,71.63643909524798
2025-01-14,80.59099398215398
2025-01-15,96.26146503423948
2025-01-16,83.94895206474372
2025-01-17,78.35235526042747
2025-01-18,11.193193608632496
2025-01-19,10.073874247769247
2025-01-20,16.789790412948744
2025-01-21,52.60800996057274
2025-01-22,61.56256484747873
2025-01-23,76.11371653870098
2025-01-24,71.63643909524798
2025-01-25,14.551151691222246
2025-01-26,16.789790412948744
2025-01-27,71.63643909524798
2025-01-28,90.66486822992323
2025-01-29,94.02282631251298
2025-01-30,95.14214567337622
2025-01-31,79.47167462129073
2025-02-01,14.551151691222246
2025-02-02,19.028429134675246
2025-02-03,77.23303589956423
2025-02-04,94.02282631251298
2025-02-05,91.78418759078647
2025-02-06,83.94895206474372
2025-02-07,82.82963270388048
2025-02-08,15.670471052085496
2025-02-09,17.909109773811995
2025-02-10,72.75575845611122
2025-02-11,83.94895206474372
2025-02-12,80.59099398215398
2025-02-13,85.06827142560698
2025-02-14,57.085287404025735
2025-02-15,13.431832330358997
2025-02-16,13.431832330358997
2025-02-17,27.98298402158124
2025-02-18,67.15916165179497
2025-02-19,68.27848101265823
2025-02-20,64.92052293006849
2025-02-21,61.56256484747873
2025-02-22,14.551151691222246
2025-02-23,17.909109773811995
2025-02-24,85.06827142560698
2025-02-25,89.54554886905997
2025-02-26,83.94895206474372
2025-02-27,88.42622950819673
2025-02-28,79.47167462129073
2025-03-01,15.670471052085496
2025-03-02,16.789790412948744
2025-03-03,80.59099398215398
2025-03-04,88.42622950819673
2025-03-05,80.59099398215398
2025-03-06,82.82963270388048
2025-03-07,71.63643909524798
2025-03-08,15.670471052085496
2025-03-09,14.551151691222246
2025-03-10,66.03984229093173
2025-03-11,70.51711973438474
2025-03-12,73.87507781697448
2025-03-13,70.51711973438474
2025-03-14,50.369371238846234
2025-03-15,10.073874247769247
2025-03-16,13.431832330358997
2025-03-17,60.44324548661548
2025-03-18,69.39780037352148
2025-03-19,68.27848101265823
2025-03-20,70.51711973438474
2025-03-21,55.96596804316248
2025-03-22,10.073874247769247
2025-03-23,12.312512969495746
2025-03-24,66.03984229093173
2025-03-25,74.99439717783773
2025-03-26,76.11371653870098
2025-03-27,77.23303589956423
2025-03-28,58.204606764888986
2025-03-29,11.193193608632496
2025-03-30,13.431832330358997
2025-03-31,62.681884208341984
2025-04-01,67.15916165179497
2025-04-02,72.75575845611122
2025-04-03,76.11371653870098
2025-04-04,61.56256484747873
2025-04-05,11.193193608632496
2025-04-06,14.551151691222246
2025-04-07,67.15916165179497
2025-04-08,70.51711973438474
2025-04-09,71.63643909524798
2025-04-10,72.75575845611122
2025-04-11,61.56256484747873
2025-04-12,11.193193608632496
2025-04-13,13.431832330358997
2025-04-14,63.801203569205235
2025-04-15,64.98734796653793
2025-04-16,64.98734796653793
2025-04-17,63.876381735233366
2025-04-18,32.76932725870544
2025-04-19,11.109662313045687
2025-04-20,12.220628544350255
2025-04-21,54.98865188479681
2025-04-22,78.31894274219275
2025-04-23,74.98604404827904
2025-04-24,73.87507781697448
2025-04-25,66.0983141978425
2025-04-26,12.220628544350255
2025-04-27,15.553527238263962
2025-04-28,80.54087520480189
2025-04-29,80.54087520480189
2025-04-30,73.87507781697448
2025-05-01,79.42990897349733
2025-05-02,67.20928042914707
2025-05-03,13.331594775654825
2025-05-04,15.553527238263962
2025-05-05,71.65314535436534
2025-05-06,70.54217912306078
2025-05-07,77.20797651088819
2025-05-08,69.4312128917562
2025-05-09,63.876381735233366
2025-05-10,13.331594775654825
2025-05-11,17.7754597008731
2025-05-12,71.65314535436534
2025-05-13,67.20928042914707
2025-05-14,64.98734796653793
2025-05-15,68.36201230824504
2025-05-16,52.92542888380261
2025-05-17,9.92351791571299
2025-05-18,12.128744119204766
2025-05-19,56.233268189040274
2025-05-20,49.61758957856495
2025-05-21,52.92542888380261
2025-05-22,45.2071371715814
2025-05-23,33.07839305237663
2025-05-24,7.718291712221214
2025-05-25,7.718291712221214
2025-05-26,11.026131017458878
2025-05-27,36.3862323576143
2025-05-28,36.3862323576143
2025-05-29,36.3862323576143
2025-05-30,27.565327543647193
2025-05-31,8.820904813967102
2025-06-01,9.92351791571299
2025-06-02,29.77055374713897
2025-06-03,31.975779950630745
2025-06-04,28.66794064539308
2025-06-05,27.565327543647193
2025-06-06,22.052262034917756
2025-06-07,11.026131017458878
2025-06-08,7.718291712221214
2025-06-09,20.94964893317187
2025-06-10,19.84703583142598
2025-06-11,17.641809627934204
2025-06-12,16.539196526188316
2025-06-13,9.92351791571299
2025-06-14,5.513065508729439
2025-06-15,5.513065508729439
2025-06-16,13.231357220950652
2025-06-17,12.128744119204766
2025-06-18,12.128744119204766
2025-06-19,7.718291712221214
2025-06-20,7.718291712221214
2025-06-21,4.410452406983551
2025-06-22,5.513065508729439
2025-06-23,11.026131017458878
2025-06-24,9.92351791571299
2025-06-25,9.92351791571299
2025-06-26,9.92351791571299
2025-06-27,7.718291712221214
2025-06-28,5.513065508729439
2025-06-29,5.513065508729439
2025-06-30,9.92351791571299
2025-07-01,9.92351791571299
2025-07-02,9.92351791571299
2025-07-03,7.718291712221214
2025-07-04,5.513065508729439
2025-07-05,4.410452406983551
2025-07-06,6.615678610475326
2025-07-07,9.92351791571299
2025-07-08,11.026131017458878
2025-07-09,11.026131017458878
2025-07-10,9.92351791571299
2025-07-11,7.718291712221214
2025-07-12,5.513065508729439
2025-07-13,6.615678610475326
2025-07-14,9.92351791571299
2025-07-15,9.92351791571299
2025-07-16,9.92351791571299
2025-07-17,9.92351791571299
2025-07-18,7.718291712221214
2025-07-19,5.513065508729439
2025-07-20,6.615678610475326
2025-07-21,9.92351791571299
2025-07-22,9.92351791571299
2025-07-23,8.820904813967102
2025-07-24,9.92351791571299
2025-07-25,7.718291712221214
2025-07-26,5.513065508729439
2025-07-27,6.615678610475326
2025-07-28,9.92351791571299
2025-07-29,9.92351791571299
2025-07-30,9.92351791571299
2025-07-31,9.92351791571299
2025-08-01,9.92351791571299
2025-08-02,6.615678610475326
2025-08-03,6.615678610475326
2025-08-04,11.026131017458878
2025-08-05,14.33397032269654
2025-08-06,17.641809627934204
2025-08-07,20.94964893317187
2025-08-08,22.052262034917756
2025-08-09,6.615678610475326
2025-08-10,7.718291712221214
2025-08-11,25.36010134015542
2025-08-12,31.975779950630745
2025-08-13,40.79668476459785
2025-08-14,47.41236337507318
2025-08-15,52.92542888380261
2025-08-16,9.92351791571299
2025-08-17,12.128744119204766
2025-08-18,55.130655087294386
2025-08-19,61.746333697769714
2025-08-20,74.97769091872037
2025-08-21,81.5933695291957
2025-08-22,76.08030402046626
2025-08-23,17.641809627934204
2025-08-24,15.436583424442428
2025-08-25,76.08030402046626
2025-08-26,89.31166124141691
2025-08-27,101.44040536062168
2025-08-28,98.13256605538402
2025-08-29,77.18291712221215
2025-08-30,14.33397032269654
2025-08-31,14.33397032269654
2025-09-01,22.052262034917756
2025-09-02,89.31166124141691
2025-09-03,105.85085776760522
2025-09-04,110.26131017458877
2025-09-05,98.13256605538402
2025-09-06,17.641809627934204
2025-09-07,22.052262034917756
2025-09-08,102.54301846236757
2025-09-09,109.15869707284288
2025-09-10,102.54301846236757
2025-09-11,105.85085776760522
2025-09-12,93.72211364840047
2025-09-13,20.94964893317187
2025-09-14,19.84703583142598
2025-09-15,99.2351791571299
2025-09-16,97.02995295363813
2025-09-17,100.3377922588758
2025-09-18,94.82472675014635
2025-09-19,80.49075642744981
2025-09-20,14.33397032269654
2025-09-21,19.84703583142598
2025-09-22,86.00382193617925
2025-09-23,86.00382193617925
2025-09-24,90.4142743431628
2025-09-25,90.4142743431628
2025-09-26,77.18291712221215
2025-09-27,16.539196526188316
2025-09-28,18.744422729680092
2025-09-29,83.79859573268747
2025-09-30,92.61950054665458
2025-10-01,92.61950054665458
2025-10-02,84.90120883443336
2025-10-03,79.38814332570392
2025-10-04,20.94964893317187
2025-10-05,18.744422729680092
2025-10-06,78.28553022395803
2025-10-07,83.79859573268747
2025-10-08,81.5933695291957
2025-10-09,83.79859573268747
2025-10-10,55.130655087294386
2025-10-11,13.231357220950652
2025-10-12,14.33397032269654
2025-10-13,49.61758957856495
2025-10-14,73.87507781697448
2025-10-15,79.38814332570392
2025-10-16,83.79859573268747
2025-10-17,61.746333697769714
2025-10-18,14.33397032269654
2025-10-19,17.641809627934204
2025-10-20,72.7724647152286
2025-10-21,92.61950054665458
2025-10-22,93.72211364840047
2025-10-23,91.51688744490869
2025-10-24,73.87507781697448
2025-10-25,12.128744119204766
2025-10-26,16.539196526188316
2025-10-27,80.49075642744981
2025-10-28,87.10643503792514
2025-10-29,84.90120883443336
2025-10-30,87.10643503792514
2025-10-31,56.233268189040274
2025-11-01,11.026131017458878
2025-11-02,15.436583424442428
2025-11-03,69.46462540999093
2025-11-04,61.746333697769714
2025-11-05,84.90120883443336
2025-11-06,87.10643503792514
2025-11-07,71.6698516134827
2025-11-08,15.436583424442428
2025-11-09,15.436583424442428
2025-11-10,66.15678610475327
2025-11-11,55.130655087294386
2025-11-12,80.49075642744981
2025-11-13,80.49075642744981
2025-11-14,72.7724647152286
2025-11-15,13.231357220950652
2025-11-16,15.436583424442428
2025-11-17,77.18291712221215
2025-11-18,82.69598263094159
2025-11-19,77.18291712221215
2025-11-20,71.6698516134827
2025-11-21,58.43849439253205
2025-11-22,9.92351791571299
2025-11-23,11.026131017458878
2025-11-24,39.69407166285196
2025-11-25,34.18100615412252
2025-11-26,11.026131017458878
2025-11-27,6.615678610475326
2025-11-28,6.615678610475326
2025-11-29,7.718291712221214
2025-11-30,11.026131017458878
2025-12-01,59.54110749427794
2025-12-02,62.8489467995156
2025-12-03,72.7724647152286
2025-12-04,77.18291712221215
2025-12-05,67.25939920649915
2025-12-06,17.641809627934204
2025-12-07,14.33397032269654
2025-12-08,65.05417300300738
2025-12-09,68.36201230824504
2025-12-10,67.25939920649915
2025-12-11,71.38301969217031
2025-12-12,57.50139457468546
2025-12-13,11.989054373840542
2025-12-14,14.276603938434063
2025-12-15,57.50139457468546
2025-12-16,58.44767994650761
2025-12-17,55.213845010091944
2025-12-18,49.69246050908275
2025-12-19,27.606922505045972
2025-12-20,4.5750991291870395
2025-12-21,4.5750991291870395
2025-12-22,7.808934065602713
2025-12-23,5.521384501009194
2025-12-24,3.233834936415674
2025-12-25,3.233834936415674
2025-12-26,3.233834936415674
2025-12-27,3.6288137573648847
2025-12-28,3.6288137573648847
2025-12-29,4.180120308237829
2025-12-30,4.180120308237829
2025-12-31,3.233834936415674
2026-01-01,3.233834936415674
2026-01-02,4.180120308237829
2026-01-03,4.180120308237829
2026-01-04,5.521384501009194
2026-01-05,27.21194368409676
2026-01-06,47.40491094448923
2026-01-07,59.78894413927898
2026-01-08,68.54416357670385
2026-01-09,62.627800254745445
2026-01-10,8.689534060882634
2026-01-11,11.059406986577898
2026-01-12,62.40665370997529
2026-01-13,74.25601833845161
2026-01-14,69.51627248706107
2026-01-15,63.986568993772124
2026-01-16,59.2468231423816
2026-01-17,9.479491702781056
2026-01-18,7.899576418984213
2026-01-19,13.429279912273163
2026-01-20,56.086992574787914
2026-01-21,67.14639956136581
2026-01-22,71.88614541275633
2026-01-23,56.87695021668634
2026-01-24,11.84936462847632
2026-01-25,11.84936462847632
2026-01-26,37.917966811124224
2026-01-27,48.1874161558037
2026-01-28,52.92716200719423
2026-01-29,60.826738426178444
2026-01-30,53.71711964909265
2026-01-31,11.059406986577898
2026-02-01,14.219237554171585
2026-02-02,54.50707729099107
2026-02-03,58.456865500483175
2026-02-04,63.196611351873706
2026-02-05,70.3062301289595
2026-02-06,60.03678078428002
2026-02-07,11.059406986577898
2026-02-08,13.429279912273163
2026-02-09,54.50707729099107
2026-02-10,68.72631484516266
2026-02-11,76.62589126414687
2026-02-12,60.826738426178444
2026-02-13,52.92716200719423
2026-02-14,10.269449344679478
2026-02-15,9.479491702781056
2026-02-16,25.278644540749482
2026-02-17,51.34724672339738
2026-02-18,63.986568993772124
2026-02-19,66.35644191946739
2026-02-20,55.297034932889495
2026-02-21,11.84936462847632
2026-02-22,12.639322270374741
2026-02-23,55.297034932889495
2026-02-24,67.93635720326424
2026-02-25,69.51627248706107
2026-02-26,67.93635720326424
2026-02-27,62.40665370997529
2026-02-28,11.059406986577898
2026-03-01,14.219237554171585
2026-03-02,69.51627248706107
2026-03-03,72.67610305465476
2026-03-04,70.3062301289595
2026-03-05,78.20580654794371
2026-03-06,58.456865500483175
2026-03-07,12.639322270374741
2026-03-08,15.009195196070005
2026-03-09,60.03678078428002
2026-03-10,69.51627248706107
2026-03-11,64.77652663567055
2026-03-12,60.826738426178444
2026-03-13,52.13720436529581
2026-03-14,14.219237554171585
2026-03-15,11.059406986577898
2026-03-16,40.287839736819485
2026-03-17,51.34724672339738
2026-03-18,56.87695021668634
2026-03-19,53.71711964909265
2026-03-20,42.657712662514754
2026-03-21,9.479491702781056
2026-03-22,11.059406986577898
2026-03-23,60.826738426178444
2026-03-24,70.3062301289595
2026-03-25,69.51627248706107
2026-03-26,66.35644191946739
2026-03-27,53.71711964909265
2026-03-28,10.269449344679478
2026-03-29,12.639322270374741
2026-03-30,51.34724672339738
2026-03-31,54.50707729099107
2026-04-01,53.71711964909265
2026-04-02,46.60750087200686
2026-04-03,21.328856331257377
2026-04-04,7.899576418984213
2026-04-05,9.479491702781056
2026-04-06,39.49788209492107
2026-04-07,52.13720436529581
2026-04-08,51.34724672339738
2026-04-09,50.557289081498965
2026-04-10,48.1874161558037
2026-04-11,11.059406986577898
2026-04-12,12.639322270374741
2026-04-13,63.196611351873706
2026-04-14,71.88614541275633
2026-04-15,67.93635720326424
2026-04-16,78.99576418984213
2026-04-17,62.40665370997529
2026-04-18,10.269449344679478
2026-04-19,12.639322270374741
2026-04-20,65.56648427756897
2026-04-21,62.40665370997529
2026-04-22,67.14639956136581
2026-04-23,66.35644191946739
2026-04-24,55.297034932889495
2026-04-25,11.059406986577898
2026-04-26,14.219237554171585
2026-04-27,65.56648427756897
2026-04-28,67.14639956136581
2026-04-29,63.196611351873706
2026-04-30,61.61669606807686
2026-05-01,53.71711964909265
2026-05-02,14.219237554171585
2026-05-03,14.219237554171585
2026-05-04,59.2468231423816
2026-05-05,57.66690785858476
2026-05-06,56.086992574787914
2026-05-07,60.03678078428002
2026-05-08,48.1874161558037
2026-05-09,12.639322270374741
2026-05-10,16.589110479866847
2026-05-11,56.87695021668634
2026-05-12,61.61669606807686
2026-05-13,48.1874161558037
2026-05-14,51.34724672339738
2026-05-15,42.657712662514754
2026-05-16,9.479491702781056
2026-05-17,11.059406986577898
2026-05-18,45.817543230108434
2026-05-19,45.817543230108434
2026-05-20,41.07779737871791
2026-05-21,39.49788209492107
2026-05-22,29.228432750241588
2026-05-23,7.899576418984213
2026-05-24,7.109618777085792
2026-05-25,8.689534060882634
2026-05-26,30.80834803403843
2026-05-27,28.43847510834317
2026-05-28,32.388263317835275
2026-05-29,23.69872925695264
2026-05-30,8.689534060882634
2026-05-31,9.479491702781056
