Time,carhartt
2024-12-15,29.509836822750103
2024-12-16,22.132377617062577
2024-12-17,19.826921615285226
2024-12-18,18.443648014218816
2024-12-19,18.443648014218816
2024-12-20,18.443648014218816
2024-12-21,22.132377617062577
2024-12-22,21.210195216351636
2024-12-23,21.210195216351636
2024-12-24,17.982556813863344
2024-12-25,19.826921615285226
2024-12-26,18.904739214574285
2024-12-27,17.982556813863344
2024-12-28,16.599283212796934
2024-12-29,16.13819201244146
2024-12-30,12.4494624095977
2024-12-31,11.98837120924223
2025-01-01,11.527280008886759
2025-01-02,13.83273601066411
2025-01-03,14.29382721101958
2025-01-04,17.060374413152402
2025-01-05,16.13819201244146
2025-01-06,15.677100812085992
2025-01-07,15.216009611730522
2025-01-08,14.29382721101958
2025-01-09,14.29382721101958
2025-01-10,14.29382721101958
2025-01-11,17.060374413152402
2025-01-12,15.216009611730522
2025-01-13,12.4494624095977
2025-01-14,11.98837120924223
2025-01-15,13.37164481030864
2025-01-16,11.98837120924223
2025-01-17,11.98837120924223
2025-01-18,14.754918411375051
2025-01-19,13.83273601066411
2025-01-20,14.29382721101958
2025-01-21,13.83273601066411
2025-01-22,13.83273601066411
2025-01-23,12.4494624095977
2025-01-24,11.98837120924223
2025-01-25,12.910553609953169
2025-01-26,13.37164481030864
2025-01-27,10.144006407820347
2025-01-28,9.221824007109408
2025-01-29,8.760732806753937
2025-01-30,9.682915207464877
2025-01-31,9.221824007109408
2025-02-01,10.144006407820347
2025-02-02,10.605097608175818
2025-02-03,7.838550406042996
2025-02-04,7.377459205687526
2025-02-05,7.838550406042996
2025-02-06,8.760732806753937
2025-02-07,8.760732806753937
2025-02-08,9.682915207464877
2025-02-09,9.682915207464877
2025-02-10,7.377459205687526
2025-02-11,8.299641606398467
2025-02-12,8.760732806753937
2025-02-13,8.760732806753937
2025-02-14,9.221824007109408
2025-02-15,10.605097608175818
2025-02-16,11.066188808531289
2025-02-17,9.682915207464877
2025-02-18,9.221824007109408
2025-02-19,9.682915207464877
2025-02-20,9.682915207464877
2025-02-21,9.682915207464877
2025-02-22,10.144006407820347
2025-02-23,10.144006407820347
2025-02-24,7.838550406042996
2025-02-25,6.916368005332055
2025-02-26,6.916368005332055
2025-02-27,6.916368005332055
2025-02-28,6.916368005332055
2025-03-01,7.377459205687526
2025-03-02,8.299641606398467
2025-03-03,6.916368005332055
2025-03-04,6.4552768049765845
2025-03-05,5.994185604621115
2025-03-06,6.4552768049765845
2025-03-07,6.916368005332055
2025-03-08,7.377459205687526
2025-03-09,8.299641606398467
2025-03-10,6.4552768049765845
2025-03-11,5.994185604621115
2025-03-12,5.533094404265644
2025-03-13,6.4552768049765845
2025-03-14,5.994185604621115
2025-03-15,6.4552768049765845
2025-03-16,7.377459205687526
2025-03-17,6.4552768049765845
2025-03-18,5.533094404265644
2025-03-19,5.533094404265644
2025-03-20,5.533094404265644
2025-03-21,5.072003203910174
2025-03-22,6.4552768049765845
2025-03-23,7.838550406042996
2025-03-24,5.072003203910174
2025-03-25,5.533094404265644
2025-03-26,5.533094404265644
2025-03-27,5.072003203910174
2025-03-28,5.072003203910174
2025-03-29,6.4552768049765845
2025-03-30,6.4552768049765845
2025-03-31,5.533094404265644
2025-04-01,5.072003203910174
2025-04-02,5.072003203910174
2025-04-03,5.072003203910174
2025-04-04,5.072003203910174
2025-04-05,5.994185604621115
2025-04-06,6.4552768049765845
2025-04-07,5.072003203910174
2025-04-08,5.072003203910174
2025-04-09,5.072003203910174
2025-04-10,5.072003203910174
2025-04-11,5.072003203910174
2025-04-12,5.994185604621115
2025-04-13,5.994185604621115
2025-04-14,5.072003203910174
2025-04-15,5.0976193817077
2025-04-16,5.0976193817077
2025-04-17,4.610912003554704
2025-04-18,5.0976193817077
2025-04-19,5.584326759860697
2025-04-20,5.584326759860697
2025-04-21,4.610912003554704
2025-04-22,4.610912003554704
2025-04-23,4.610912003554704
2025-04-24,4.610912003554704
2025-04-25,4.610912003554704
2025-04-26,5.0976193817077
2025-04-27,6.071034138013694
2025-04-28,4.124204625401708
2025-04-29,5.0976193817077
2025-04-30,4.610912003554704
2025-05-01,4.610912003554704
2025-05-02,4.124204625401708
2025-05-03,5.0976193817077
2025-05-04,5.584326759860697
2025-05-05,4.841457603732438
2025-05-06,4.354750225579442
2025-05-07,4.124204625401708
2025-05-08,4.124204625401708
2025-05-09,4.124204625401708
2025-05-10,4.610912003554704
2025-05-11,5.584326759860697
2025-05-12,4.610912003554704
2025-05-13,4.124204625401708
2025-05-14,4.124204625401708
2025-05-15,3.586264891653659
2025-05-16,4.098588447604182
2025-05-17,5.123235559505227
2025-05-18,5.63555911545575
2025-05-19,4.610912003554704
2025-05-20,4.098588447604182
2025-05-21,4.098588447604182
2025-05-22,4.610912003554704
2025-05-23,4.610912003554704
2025-05-24,4.610912003554704
2025-05-25,5.123235559505227
2025-05-26,4.610912003554704
2025-05-27,3.586264891653659
2025-05-28,4.610912003554704
2025-05-29,4.610912003554704
2025-05-30,4.610912003554704
2025-05-31,5.123235559505227
2025-06-01,5.123235559505227
2025-06-02,4.610912003554704
2025-06-03,4.610912003554704
2025-06-04,4.610912003554704
2025-06-05,4.610912003554704
2025-06-06,4.610912003554704
2025-06-07,4.610912003554704
2025-06-08,5.63555911545575
2025-06-09,4.610912003554704
2025-06-10,4.098588447604182
2025-06-11,4.610912003554704
2025-06-12,4.610912003554704
2025-06-13,4.610912003554704
2025-06-14,5.123235559505227
2025-06-15,5.123235559505227
2025-06-16,4.610912003554704
2025-06-17,4.098588447604182
2025-06-18,4.098588447604182
2025-06-19,4.098588447604182
2025-06-20,4.098588447604182
2025-06-21,4.098588447604182
2025-06-22,4.098588447604182
2025-06-23,3.586264891653659
2025-06-24,4.098588447604182
2025-06-25,3.586264891653659
2025-06-26,4.098588447604182
2025-06-27,4.098588447604182
2025-06-28,4.098588447604182
2025-06-29,4.610912003554704
2025-06-30,4.098588447604182
2025-07-01,3.586264891653659
2025-07-02,4.098588447604182
2025-07-03,3.586264891653659
2025-07-04,4.098588447604182
2025-07-05,4.098588447604182
2025-07-06,4.098588447604182
2025-07-07,4.098588447604182
2025-07-08,4.098588447604182
2025-07-09,4.610912003554704
2025-07-10,4.610912003554704
2025-07-11,5.123235559505227
2025-07-12,5.123235559505227
2025-07-13,5.63555911545575
2025-07-14,4.610912003554704
2025-07-15,4.610912003554704
2025-07-16,4.610912003554704
2025-07-17,5.123235559505227
2025-07-18,5.123235559505227
2025-07-19,5.63555911545575
2025-07-20,6.147882671406272
2025-07-21,5.123235559505227
2025-07-22,5.123235559505227
2025-07-23,5.123235559505227
2025-07-24,4.610912003554704
2025-07-25,4.610912003554704
2025-07-26,5.123235559505227
2025-07-27,6.147882671406272
2025-07-28,5.123235559505227
2025-07-29,5.123235559505227
2025-07-30,5.63555911545575
2025-07-31,5.123235559505227
2025-08-01,5.123235559505227
2025-08-02,6.147882671406272
2025-08-03,6.147882671406272
2025-08-04,5.63555911545575
2025-08-05,5.63555911545575
2025-08-06,5.63555911545575
2025-08-07,5.123235559505227
2025-08-08,5.123235559505227
2025-08-09,6.147882671406272
2025-08-10,6.147882671406272
2025-08-11,5.63555911545575
2025-08-12,5.123235559505227
2025-08-13,5.63555911545575
2025-08-14,5.63555911545575
2025-08-15,5.63555911545575
2025-08-16,5.63555911545575
2025-08-17,6.660206227356795
2025-08-18,5.63555911545575
2025-08-19,5.63555911545575
2025-08-20,5.63555911545575
2025-08-21,6.147882671406272
2025-08-22,5.63555911545575
2025-08-23,6.147882671406272
2025-08-24,6.660206227356795
2025-08-25,5.63555911545575
2025-08-26,6.147882671406272
2025-08-27,6.660206227356795
2025-08-28,6.147882671406272
2025-08-29,6.660206227356795
2025-08-30,7.684853339257841
2025-08-31,7.684853339257841
2025-09-01,7.684853339257841
2025-09-02,6.147882671406272
2025-09-03,6.660206227356795
2025-09-04,7.172529783307318
2025-09-05,6.660206227356795
2025-09-06,8.197176895208363
2025-09-07,8.709500451158886
2025-09-08,7.684853339257841
2025-09-09,7.684853339257841
2025-09-10,6.660206227356795
2025-09-11,6.660206227356795
2025-09-12,6.660206227356795
2025-09-13,7.684853339257841
2025-09-14,7.684853339257841
2025-09-15,6.660206227356795
2025-09-16,6.147882671406272
2025-09-17,7.172529783307318
2025-09-18,7.172529783307318
2025-09-19,6.660206227356795
2025-09-20,7.684853339257841
2025-09-21,8.197176895208363
2025-09-22,6.660206227356795
2025-09-23,7.172529783307318
2025-09-24,7.172529783307318
2025-09-25,7.684853339257841
2025-09-26,7.684853339257841
2025-09-27,8.197176895208363
2025-09-28,8.197176895208363
2025-09-29,6.660206227356795
2025-09-30,7.172529783307318
2025-10-01,7.172529783307318
2025-10-02,7.684853339257841
2025-10-03,7.684853339257841
2025-10-04,8.709500451158886
2025-10-05,8.197176895208363
2025-10-06,7.684853339257841
2025-10-07,7.172529783307318
2025-10-08,8.709500451158886
2025-10-09,9.734147563059931
2025-10-10,9.734147563059931
2025-10-11,10.758794674960976
2025-10-12,11.783441786862022
2025-10-13,10.758794674960976
2025-10-14,10.246471119010454
2025-10-15,10.246471119010454
2025-10-16,10.758794674960976
2025-10-17,10.246471119010454
2025-10-18,11.783441786862022
2025-10-19,13.32041245471359
2025-10-20,12.808088898763067
2025-10-21,12.295765342812544
2025-10-22,13.32041245471359
2025-10-23,14.345059566614635
2025-10-24,13.32041245471359
2025-10-25,15.882030234466203
2025-10-26,14.857383122565158
2025-10-27,13.832736010664114
2025-10-28,13.32041245471359
2025-10-29,13.832736010664114
2025-10-30,14.345059566614635
2025-10-31,13.832736010664114
2025-11-01,15.369706678515682
2025-11-02,17.419000902317773
2025-11-03,14.857383122565158
2025-11-04,14.857383122565158
2025-11-05,15.882030234466203
2025-11-06,15.882030234466203
2025-11-07,14.345059566614635
2025-11-08,17.419000902317773
2025-11-09,20.49294223802091
2025-11-10,21.005265793971432
2025-11-11,23.566883573724045
2025-11-12,19.468295126119862
2025-11-13,17.419000902317773
2025-11-14,15.882030234466203
2025-11-15,18.95597157016934
2025-11-16,20.49294223802091
2025-11-17,18.443648014218816
2025-11-18,16.90667734636725
2025-11-19,17.931324458268296
2025-11-20,17.931324458268296
2025-11-21,17.419000902317773
2025-11-22,19.468295126119862
2025-11-23,21.005265793971432
2025-11-24,19.468295126119862
2025-11-25,18.443648014218816
2025-11-26,21.517589349921952
2025-11-27,23.566883573724045
2025-11-28,51.23235559505227
2025-11-29,43.035178699843904
2025-11-30,38.4242666962892
2025-12-01,34.838001804635546
2025-12-02,31.251736912981883
2025-12-03,26.128501353476658
2025-12-04,28.177795577278747
2025-12-05,28.69011913322927
2025-12-06,30.739413357031363
2025-12-07,34.32567824868502
2025-12-08,29.714766245130317
2025-12-09,26.128501353476658
2025-12-10,23.05456001777352
2025-12-11,24.038688242541753
2025-12-12,25.050973660063292
2025-12-13,29.689585015838738
2025-12-14,33.31591095409264
2025-12-15,29.689585015838738
2025-12-16,22.014117407498667
2025-12-17,21.591301675666397
2025-12-18,20.579016258144854
2025-12-19,22.014117407498667
2025-12-20,22.60358709318794
2025-12-21,21.591301675666397
2025-12-22,19.143915108791045
2025-12-23,17.54216000558023
2025-12-24,17.54216000558023
2025-12-25,18.97726115493404
2025-12-26,18.810607201077033
2025-12-27,16.952690319890955
2025-12-28,16.52987458805869
2025-12-29,15.773750948512406
2025-12-30,15.773750948512406
2025-12-31,15.350935216680138
2026-01-01,13.326364381637054
2026-01-02,13.749180113469322
2026-01-03,14.338649799158595
2026-01-04,13.749180113469322
2026-01-05,11.135139592736964
2026-01-06,10.289508129072427
2026-01-07,9.277222711550886
2026-01-08,9.277222711550886
2026-01-09,9.700038443383153
2026-01-10,11.332468862276441
2026-01-11,11.999084677704467
2026-01-12,10.332545139134401
2026-01-13,9.332621415992364
2026-01-14,8.666005600564338
2026-01-15,10.332545139134401
2026-01-16,11.332468862276441
2026-01-17,12.999008400846506
2026-01-18,13.665624216274532
2026-01-19,12.665700493132492
2026-01-20,11.665776769990455
2026-01-21,11.665776769990455
2026-01-22,11.665776769990455
2026-01-23,13.665624216274532
2026-01-24,14.665547939416571
2026-01-25,15.998779570272623
2026-01-26,13.998932123988546
2026-01-27,13.665624216274532
2026-01-28,12.999008400846506
2026-01-29,12.999008400846506
2026-01-30,13.332316308560518
2026-01-31,14.998855847130583
2026-02-01,15.332163754844597
2026-02-02,10.999160954562429
2026-02-03,12.999008400846506
2026-02-04,10.665853046848415
2026-02-05,9.99923723142039
2026-02-06,9.99923723142039
2026-02-07,11.665776769990455
2026-02-08,11.665776769990455
2026-02-09,8.99931350827835
2026-02-10,8.666005600564338
2026-02-11,8.332697692850324
2026-02-12,8.666005600564338
2026-02-13,8.332697692850324
2026-02-14,9.332621415992364
2026-02-15,9.665929323706376
2026-02-16,8.666005600564338
2026-02-17,7.6660818774222985
2026-02-18,7.6660818774222985
2026-02-19,7.332773969708286
2026-02-20,7.999389785136311
2026-02-21,9.332621415992364
2026-02-22,9.665929323706376
2026-02-23,8.99931350827835
2026-02-24,7.999389785136311
2026-02-25,7.999389785136311
2026-02-26,7.6660818774222985
2026-02-27,7.332773969708286
2026-02-28,7.999389785136311
2026-03-01,7.6660818774222985
2026-03-02,6.999466061994273
2026-03-03,6.999466061994273
2026-03-04,5.999542338852233
2026-03-05,6.332850246566246
2026-03-06,6.666158154280259
2026-03-07,7.6660818774222985
2026-03-08,7.6660818774222985
2026-03-09,5.999542338852233
2026-03-10,5.332926523424208
2026-03-11,5.999542338852233
2026-03-12,6.332850246566246
2026-03-13,6.332850246566246
2026-03-14,7.332773969708286
2026-03-15,7.999389785136311
2026-03-16,6.666158154280259
2026-03-17,6.666158154280259
2026-03-18,5.999542338852233
2026-03-19,5.999542338852233
2026-03-20,6.999466061994273
2026-03-21,7.6660818774222985
2026-03-22,7.332773969708286
2026-03-23,6.999466061994273
2026-03-24,7.332773969708286
2026-03-25,6.666158154280259
2026-03-26,6.666158154280259
2026-03-27,8.332697692850324
2026-03-28,9.99923723142039
2026-03-29,10.332545139134401
2026-03-30,8.332697692850324
2026-03-31,9.332621415992364
2026-04-01,10.999160954562429
2026-04-02,11.332468862276441
2026-04-03,10.665853046848415
2026-04-04,11.999084677704467
2026-04-05,10.999160954562429
2026-04-06,11.332468862276441
2026-04-07,11.999084677704467
2026-04-08,11.332468862276441
2026-04-09,11.999084677704467
2026-04-10,12.999008400846506
2026-04-11,13.665624216274532
2026-04-12,13.665624216274532
2026-04-13,11.332468862276441
2026-04-14,11.332468862276441
2026-04-15,12.33239258541848
2026-04-16,13.332316308560518
2026-04-17,12.665700493132492
2026-04-18,13.665624216274532
2026-04-19,11.999084677704467
2026-04-20,10.332545139134401
2026-04-21,9.665929323706376
2026-04-22,10.999160954562429
2026-04-23,9.665929323706376
2026-04-24,8.99931350827835
2026-04-25,9.665929323706376
2026-04-26,11.332468862276441
2026-04-27,9.332621415992364
2026-04-28,7.999389785136311
2026-04-29,7.999389785136311
2026-04-30,8.666005600564338
2026-05-01,7.999389785136311
2026-05-02,8.99931350827835
2026-05-03,8.666005600564338
2026-05-04,7.332773969708286
2026-05-05,6.999466061994273
2026-05-06,8.666005600564338
2026-05-07,9.99923723142039
2026-05-08,11.665776769990455
2026-05-09,10.999160954562429
2026-05-10,9.99923723142039
2026-05-11,7.999389785136311
2026-05-12,7.6660818774222985
2026-05-13,11.332468862276441
2026-05-14,11.332468862276441
2026-05-15,9.99923723142039
2026-05-16,10.332545139134401
2026-05-17,10.332545139134401
2026-05-18,8.99931350827835
2026-05-19,8.99931350827835
2026-05-20,8.332697692850324
2026-05-21,7.6660818774222985
2026-05-22,7.6660818774222985
2026-05-23,7.6660818774222985
2026-05-24,7.999389785136311
2026-05-25,7.332773969708286
2026-05-26,6.332850246566246
2026-05-27,6.332850246566246
2026-05-28,5.999542338852233
2026-05-29,6.666158154280259
2026-05-30,6.666158154280259
2026-05-31,7.999389785136311
