Time,bankruptcy
2024-09-23,82.14990200584268
2024-09-24,80.59990385478903
2024-09-25,82.14990200584268
2024-09-26,74.39991125057449
2024-09-27,66.64992049530632
2024-09-28,49.59994083371633
2024-09-29,44.949946380555424
2024-09-30,72.84991309952086
2024-10-01,74.39991125057449
2024-10-02,74.39991125057449
2024-10-03,83.6999001568963
2024-10-04,80.59990385478903
2024-10-05,48.049942682662696
2024-10-06,44.949946380555424
2024-10-07,71.29991494846723
2024-10-08,77.49990755268176
2024-10-09,75.94990940162813
2024-10-10,69.74991679741359
2024-10-11,68.19991864635996
2024-10-12,48.049942682662696
2024-10-13,41.84995007844815
2024-10-14,66.64992049530632
2024-10-15,86.79989645900358
2024-10-16,82.14990200584268
2024-10-17,80.59990385478903
2024-10-18,74.39991125057449
2024-10-19,49.59994083371633
2024-10-20,43.39994822950179
2024-10-21,80.59990385478903
2024-10-22,85.24989830794995
2024-10-23,82.14990200584268
2024-10-24,77.49990755268176
2024-10-25,69.74991679741359
2024-10-26,48.049942682662696
2024-10-27,46.49994453160906
2024-10-28,72.84991309952086
2024-10-29,83.6999001568963
2024-10-30,79.0499057037354
2024-10-31,77.49990755268176
2024-11-01,68.19991864635996
2024-11-02,52.6999371358236
2024-11-03,46.49994453160906
2024-11-04,82.14990200584268
2024-11-05,75.94990940162813
2024-11-06,58.89992974003815
2024-11-07,79.0499057037354
2024-11-08,72.84991309952086
2024-11-09,55.799933437930875
2024-11-10,41.84995007844815
2024-11-11,72.84991309952086
2024-11-12,85.24989830794995
2024-11-13,105.3998742716472
2024-11-14,96.09988536532539
2024-11-15,80.59990385478903
2024-11-16,63.54992419319905
2024-11-17,48.049942682662696
2024-11-18,154.99981510536352
2024-11-19,125.54985023534446
2024-11-20,100.74987981848629
2024-11-21,91.44989091216449
2024-11-22,85.24989830794995
2024-11-23,60.44992789109178
2024-11-24,41.84995007844815
2024-11-25,79.0499057037354
2024-11-26,79.0499057037354
2024-11-27,69.74991679741359
2024-11-28,38.74995377634088
2024-11-29,52.6999371358236
2024-11-30,43.39994822950179
2024-12-01,43.39994822950179
2024-12-02,79.0499057037354
2024-12-03,86.79989645900358
2024-12-04,86.79989645900358
2024-12-05,80.59990385478903
2024-12-06,75.94990940162813
2024-12-07,55.799933437930875
2024-12-08,41.84995007844815
2024-12-09,77.49990755268176
2024-12-10,82.14990200584268
2024-12-11,88.34989461005722
2024-12-12,75.94990940162813
2024-12-13,66.64992049530632
2024-12-14,44.949946380555424
2024-12-15,43.39994822950179
2024-12-16,74.39991125057449
2024-12-17,80.59990385478903
2024-12-18,82.14990200584268
2024-12-19,74.39991125057449
2024-12-20,71.29991494846723
2024-12-21,54.24993528687724
2024-12-22,41.84995007844815
2024-12-23,66.64992049530632
2024-12-24,48.049942682662696
2024-12-25,29.449964870019073
2024-12-26,54.24993528687724
2024-12-27,65.09992234425269
2024-12-28,51.14993898476997
2024-12-29,48.049942682662696
2024-12-30,80.59990385478903
2024-12-31,72.84991309952086
2025-01-01,44.949946380555424
2025-01-02,77.49990755268176
2025-01-03,74.39991125057449
2025-01-04,60.44992789109178
2025-01-05,41.84995007844815
2025-01-06,77.49990755268176
2025-01-07,82.14990200584268
2025-01-08,79.0499057037354
2025-01-09,82.14990200584268
2025-01-10,68.19991864635996
2025-01-11,49.59994083371633
2025-01-12,41.84995007844815
2025-01-13,83.6999001568963
2025-01-14,85.24989830794995
2025-01-15,99.19988166743266
2025-01-16,96.09988536532539
2025-01-17,82.14990200584268
2025-01-18,63.54992419319905
2025-01-19,52.6999371358236
2025-01-20,63.54992419319905
2025-01-21,79.0499057037354
2025-01-22,92.99988906321812
2025-01-23,89.89989276111085
2025-01-24,77.49990755268176
2025-01-25,58.89992974003815
2025-01-26,49.59994083371633
2025-01-27,82.14990200584268
2025-01-28,86.79989645900358
2025-01-29,92.99988906321812
2025-01-30,80.59990385478903
2025-01-31,79.0499057037354
2025-02-01,57.34993158898451
2025-02-02,54.24993528687724
2025-02-03,82.14990200584268
2025-02-04,88.34989461005722
2025-02-05,88.34989461005722
2025-02-06,92.99988906321812
2025-02-07,80.59990385478903
2025-02-08,63.54992419319905
2025-02-09,46.49994453160906
2025-02-10,71.29991494846723
2025-02-11,85.24989830794995
2025-02-12,85.24989830794995
2025-02-13,77.49990755268176
2025-02-14,71.29991494846723
2025-02-15,57.34993158898451
2025-02-16,48.049942682662696
2025-02-17,69.74991679741359
2025-02-18,82.14990200584268
2025-02-19,96.09988536532539
2025-02-20,89.89989276111085
2025-02-21,97.64988351637903
2025-02-22,72.84991309952086
2025-02-23,61.99992604214542
2025-02-24,92.99988906321812
2025-02-25,99.19988166743266
2025-02-26,96.09988536532539
2025-02-27,96.09988536532539
2025-02-28,86.79989645900358
2025-03-01,63.54992419319905
2025-03-02,55.799933437930875
2025-03-03,86.79989645900358
2025-03-04,100.74987981848629
2025-03-05,96.09988536532539
2025-03-06,82.14990200584268
2025-03-07,71.29991494846723
2025-03-08,55.799933437930875
2025-03-09,46.49994453160906
2025-03-10,83.6999001568963
2025-03-11,97.64988351637903
2025-03-12,99.19988166743266
2025-03-13,91.44989091216449
2025-03-14,75.94990940162813
2025-03-15,61.99992604214542
2025-03-16,52.6999371358236
2025-03-17,96.09988536532539
2025-03-18,100.74987981848629
2025-03-19,100.74987981848629
2025-03-20,88.34989461005722
2025-03-21,82.14990200584268
2025-03-22,66.64992049530632
2025-03-23,51.14993898476997
2025-03-24,113.14986502691538
2025-03-25,119.34985763112992
2025-03-26,119.34985763112992
2025-03-27,102.29987796953993
2025-03-28,86.79989645900358
2025-03-29,63.54992419319905
2025-03-30,63.54992419319905
2025-03-31,89.89989276111085
2025-04-01,120.89985578218356
2025-04-02,105.3998742716472
2025-04-03,100.74987981848629
2025-04-04,94.54988721427176
2025-04-05,72.84991309952086
2025-04-06,65.09992234425269
2025-04-07,94.54988721427176
2025-04-08,99.19988166743266
2025-04-09,97.64988351637903
2025-04-10,100.74987981848629
2025-04-11,92.99988906321812
2025-04-12,61.99992604214542
2025-04-13,49.59994083371633
2025-04-14,82.14990200584268
2025-04-15,88.29550871002024
2025-04-16,86.77270350898509
2025-04-17,80.68148270484448
2025-04-18,66.97623589552813
2025-04-19,52.52318296070345
2025-04-20,46.43196215656285
2025-04-21,85.24989830794993
2025-04-22,95.909534715196
2025-04-23,99.70295124277463
2025-04-24,96.65734084070434
2025-04-25,85.24989830794993
2025-04-26,68.49904109656329
2025-04-27,60.1372089658792
2025-04-28,91.34111911209055
2025-04-29,94.38672951416085
2025-04-30,89.81831391105538
2025-05-01,85.24989830794993
2025-05-02,79.15867750380934
2025-05-03,59.36220989035239
2025-05-04,57.0915985638089
2025-05-05,88.29550871002024
2025-05-06,99.70295124277463
2025-05-07,101.22575644380979
2025-05-08,94.38672951416085
2025-05-09,85.24989830794993
2025-05-10,77.63587230277419
2025-05-11,68.49904109656329
2025-05-12,92.8639243131257
2025-05-13,88.29550871002024
2025-05-14,82.25867380591662
2025-05-15,86.7455105589666
2025-05-16,79.26744930388328
2025-05-17,53.842041036599966
2025-05-18,44.86836753049997
2025-05-19,77.77183705286662
2025-05-20,88.24112280998327
2025-05-21,94.22357181404993
2025-05-22,80.76306155489995
2025-05-23,68.79816354676662
2025-05-24,50.85081653456663
2025-05-25,47.8595920325333
2025-05-26,47.8595920325333
2025-05-27,89.73673506099993
2025-05-28,86.7455105589666
2025-05-29,92.72795956303327
2025-05-30,85.24989830794993
2025-05-31,52.3464287855833
2025-06-01,52.3464287855833
2025-06-02,80.76306155489995
2025-06-03,91.2323473120166
2025-06-04,89.73673506099993
2025-06-05,94.22357181404993
2025-06-06,85.24989830794993
2025-06-07,61.32010229168329
2025-06-08,53.842041036599966
2025-06-09,94.22357181404993
2025-06-10,98.71040856709993
2025-06-11,92.72795956303327
2025-06-12,91.2323473120166
2025-06-13,86.7455105589666
2025-06-14,61.32010229168329
2025-06-15,52.3464287855833
2025-06-16,100.2060208181166
2025-06-17,103.19724532014993
2025-06-18,89.73673506099993
2025-06-19,79.26744930388328
2025-06-20,80.76306155489995
2025-06-21,64.31132679371662
2025-06-22,50.85081653456663
2025-06-23,95.7191840650666
2025-06-24,101.70163306913327
2025-06-25,95.7191840650666
2025-06-26,95.7191840650666
2025-06-27,85.24989830794993
2025-06-28,65.80693904473328
2025-06-29,62.81571454269996
2025-06-30,92.72795956303327
2025-07-01,97.21479631608327
2025-07-02,109.17969432421658
2025-07-03,104.6928575711666
2025-07-04,62.81571454269996
2025-07-05,65.80693904473328
2025-07-06,62.81571454269996
2025-07-07,94.22357181404993
2025-07-08,116.65775557929992
2025-07-09,109.17969432421658
2025-07-10,110.67530657523325
2025-07-11,97.21479631608327
2025-07-12,80.76306155489995
2025-07-13,65.80693904473328
2025-07-14,106.18846982218327
2025-07-15,110.67530657523325
2025-07-16,110.67530657523325
2025-07-17,112.17091882624992
2025-07-18,94.22357181404993
2025-07-19,86.7455105589666
2025-07-20,83.75428605693327
2025-07-21,125.63142908539992
2025-07-22,121.14459233234992
2025-07-23,113.66653107726658
2025-07-24,106.18846982218327
2025-07-25,104.6928575711666
2025-07-26,92.72795956303327
2025-07-27,83.75428605693327
2025-07-28,112.17091882624992
2025-07-29,149.56122510166657
2025-07-30,127.12704133641658
2025-07-31,128.62265358743323
2025-08-01,109.17969432421658
2025-08-02,73.28500029981662
2025-08-03,64.31132679371662
2025-08-04,104.6928575711666
2025-08-05,115.16214332828325
2025-08-06,116.65775557929992
2025-08-07,121.14459233234992
2025-08-08,109.17969432421658
2025-08-09,94.22357181404993
2025-08-10,74.78061255083328
2025-08-11,103.19724532014993
2025-08-12,110.67530657523325
2025-08-13,100.2060208181166
2025-08-14,109.17969432421658
2025-08-15,92.72795956303327
2025-08-16,71.78938804879995
2025-08-17,65.80693904473328
2025-08-18,98.71040856709993
2025-08-19,98.71040856709993
2025-08-20,100.2060208181166
2025-08-21,109.17969432421658
2025-08-22,94.22357181404993
2025-08-23,76.27622480184995
2025-08-24,67.30255129574995
2025-08-25,98.71040856709993
2025-08-26,101.70163306913327
2025-08-27,97.21479631608327
2025-08-28,94.22357181404993
2025-08-29,89.73673506099993
2025-08-30,77.77183705286662
2025-08-31,61.32010229168329
2025-09-01,64.31132679371662
2025-09-02,101.70163306913327
2025-09-03,101.70163306913327
2025-09-04,106.18846982218327
2025-09-05,94.22357181404993
2025-09-06,77.77183705286662
2025-09-07,59.824490040666625
2025-09-08,97.21479631608327
2025-09-09,106.18846982218327
2025-09-10,89.73673506099993
2025-09-11,86.7455105589666
2025-09-12,80.76306155489995
2025-09-13,61.32010229168329
2025-09-14,55.337653287616625
2025-09-15,98.71040856709993
2025-09-16,113.66653107726658
2025-09-17,110.67530657523325
2025-09-18,100.2060208181166
2025-09-19,89.73673506099993
2025-09-20,70.29377579778328
2025-09-21,61.32010229168329
2025-09-22,97.21479631608327
2025-09-23,103.19724532014993
2025-09-24,101.70163306913327
2025-09-25,100.2060208181166
2025-09-26,92.72795956303327
2025-09-27,61.32010229168329
2025-09-28,58.32887778964996
2025-09-29,97.21479631608327
2025-09-30,104.6928575711666
2025-10-01,109.17969432421658
2025-10-02,95.7191840650666
2025-10-03,83.75428605693327
2025-10-04,58.32887778964996
2025-10-05,55.337653287616625
2025-10-06,86.7455105589666
2025-10-07,97.21479631608327
2025-10-08,101.70163306913327
2025-10-09,95.7191840650666
2025-10-10,85.24989830794993
2025-10-11,61.32010229168329
2025-10-12,55.337653287616625
2025-10-13,89.73673506099993
2025-10-14,104.6928575711666
2025-10-15,109.17969432421658
2025-10-16,110.67530657523325
2025-10-17,92.72795956303327
2025-10-18,61.32010229168329
2025-10-19,50.85081653456663
2025-10-20,94.22357181404993
2025-10-21,98.71040856709993
2025-10-22,98.71040856709993
2025-10-23,101.70163306913327
2025-10-24,88.24112280998327
2025-10-25,61.32010229168329
2025-10-26,61.32010229168329
2025-10-27,91.2323473120166
2025-10-28,97.21479631608327
2025-10-29,106.18846982218327
2025-10-30,110.67530657523325
2025-10-31,95.7191840650666
2025-11-01,76.27622480184995
2025-11-02,62.81571454269996
2025-11-03,109.17969432421658
2025-11-04,109.17969432421658
2025-11-05,115.16214332828325
2025-11-06,106.18846982218327
2025-11-07,97.21479631608327
2025-11-08,65.80693904473328
2025-11-09,59.824490040666625
2025-11-10,103.19724532014993
2025-11-11,100.2060208181166
2025-11-12,115.16214332828325
2025-11-13,106.18846982218327
2025-11-14,98.71040856709993
2025-11-15,71.78938804879995
2025-11-16,65.80693904473328
2025-11-17,106.18846982218327
2025-11-18,109.17969432421658
2025-11-19,109.17969432421658
2025-11-20,112.17091882624992
2025-11-21,101.70163306913327
2025-11-22,70.29377579778328
2025-11-23,62.81571454269996
2025-11-24,86.7455105589666
2025-11-25,106.18846982218327
2025-11-26,86.7455105589666
2025-11-27,58.32887778964996
2025-11-28,61.32010229168329
2025-11-29,59.824490040666625
2025-11-30,61.32010229168329
2025-12-01,97.21479631608327
2025-12-02,109.17969432421658
2025-12-03,112.17091882624992
2025-12-04,115.16214332828325
2025-12-05,106.18846982218327
2025-12-06,85.24989830794993
2025-12-07,70.29377579778328
2025-12-08,103.19724532014993
2025-12-09,107.68408207319993
2025-12-10,104.6928575711666
2025-12-11,113.48214052577137
2025-12-12,100.27772825480918
2025-12-13,73.86890371288476
2025-12-14,62.96937333561263
2025-12-15,115.0392162939531
2025-12-16,115.0392162939531
2025-12-17,115.0392162939531
2025-12-18,109.62018286389957
2025-12-19,90.18746752021043
2025-12-20,67.64060064015783
2025-12-21,59.85522179924915
2025-12-22,85.51624021566522
2025-12-23,92.4923494139005
2025-12-24,73.05963407021136
2025-12-25,52.87911260101389
2025-12-26,73.05963407021136
2025-12-27,73.05963407021136
2025-12-28,69.9454825338479
2025-12-29,106.5060313275361
2025-12-30,111.1772586320813
2025-12-31,97.16357671844571
2026-01-01,88.6303917520287
2026-01-02,108.06310709571784
2026-01-03,76.17378560657482
2026-01-04,66.0835248719761
2026-01-05,111.92506475758964
2026-01-06,118.15336783031657
2026-01-07,115.0392162939531
2026-01-08,113.48214052577137
2026-01-09,108.44213211823576
2026-01-10,84.16404283803372
2026-01-11,74.45280712595292
2026-01-12,119.77190711566337
2026-01-13,126.24606425705059
2026-01-14,161.85392853468022
2026-01-15,132.7202213984378
2026-01-16,116.53482854496977
2026-01-17,89.01966069407413
2026-01-18,71.2157285552593
2026-01-19,95.49381783546134
2026-01-20,118.15336783031657
2026-01-21,126.24606425705059
2026-01-22,113.29774997427617
2026-01-23,105.20505354754215
2026-01-24,82.54550355268692
2026-01-25,77.68988569664651
2026-01-26,105.20505354754215
2026-01-27,113.29774997427617
2026-01-28,121.39044640101018
2026-01-29,135.95729996913138
2026-01-30,126.24606425705059
2026-01-31,95.49381783546134
2026-02-01,106.82359283288895
2026-02-02,135.95729996913138
2026-02-03,134.33876068378459
2026-02-04,140.8129178251718
2026-02-05,148.90561425190583
2026-02-06,131.101682113091
2026-02-07,90.63819997942093
2026-02-08,89.01966069407413
2026-02-09,116.53482854496977
2026-02-10,135.95729996913138
2026-02-11,123.00898568635698
2026-02-12,121.39044640101018
2026-02-13,126.24606425705059
2026-02-14,93.87527855011453
2026-02-15,101.96797497684855
2026-02-16,121.39044640101018
2026-02-17,150.52415353725263
2026-02-18,127.86460354239739
2026-02-19,127.86460354239739
2026-02-20,123.00898568635698
2026-02-21,98.73089640615494
2026-02-22,87.40112140872733
2026-02-23,127.86460354239739
2026-02-24,135.95729996913138
2026-02-25,124.62752497170378
2026-02-26,142.4314571105186
2026-02-27,145.6685356812122
2026-02-28,82.54550355268692
2026-03-01,74.45280712595292
2026-03-02,119.77190711566337
2026-03-03,150.52415353725263
2026-03-04,121.39044640101018
2026-03-05,124.62752497170378
2026-03-06,114.91628925962297
2026-03-07,84.16404283803372
2026-03-08,80.92696426734011
2026-03-09,127.86460354239739
2026-03-10,123.00898568635698
2026-03-11,114.91628925962297
2026-03-12,118.15336783031657
2026-03-13,103.58651426219535
2026-03-14,80.92696426734011
2026-03-15,77.68988569664651
2026-03-16,111.67921068892936
2026-03-17,131.101682113091
2026-03-18,127.86460354239739
2026-03-19,152.14269282259943
2026-03-20,124.62752497170378
2026-03-21,97.11235712080814
2026-03-22,89.01966069407413
2026-03-23,126.24606425705059
2026-03-24,129.4831428277442
2026-03-25,127.86460354239739
2026-03-26,126.24606425705059
2026-03-27,113.29774997427617
2026-03-28,87.40112140872733
2026-03-29,85.78258212338052
2026-03-30,131.101682113091
2026-03-31,124.62752497170378
2026-04-01,131.101682113091
2026-04-02,126.24606425705059
2026-04-03,106.82359283288895
2026-04-04,79.30842498199331
2026-04-05,72.8342678406061
2026-04-06,121.39044640101018
2026-04-07,123.00898568635698
2026-04-08,127.86460354239739
2026-04-09,123.00898568635698
2026-04-10,113.29774997427617
2026-04-11,87.40112140872733
2026-04-12,76.07134641129971
2026-04-13,118.15336783031657
2026-04-14,124.62752497170378
2026-04-15,124.62752497170378
2026-04-16,152.14269282259943
2026-04-17,161.85392853468022
2026-04-18,110.06067140358256
2026-04-19,93.87527855011453
2026-04-20,132.7202213984378
2026-04-21,132.7202213984378
2026-04-22,127.86460354239739
2026-04-23,126.24606425705059
2026-04-24,123.00898568635698
2026-04-25,92.25673926476773
2026-04-26,87.40112140872733
2026-04-27,121.39044640101018
2026-04-28,127.86460354239739
2026-04-29,118.15336783031657
2026-04-30,129.4831428277442
2026-05-01,123.00898568635698
2026-05-02,134.33876068378459
2026-05-03,121.39044640101018
2026-05-04,137.5758392544782
2026-05-05,140.8129178251718
2026-05-06,148.90561425190583
2026-05-07,145.6685356812122
2026-05-08,135.95729996913138
2026-05-09,113.29774997427617
2026-05-10,89.01966069407413
2026-05-11,131.101682113091
2026-05-12,126.24606425705059
2026-05-13,124.62752497170378
2026-05-14,127.86460354239739
2026-05-15,119.77190711566337
2026-05-16,92.25673926476773
2026-05-17,84.16404283803372
2026-05-18,123.00898568635698
2026-05-19,121.39044640101018
2026-05-20,126.24606425705059
2026-05-21,121.39044640101018
2026-05-22,124.62752497170378
2026-05-23,97.11235712080814
2026-05-24,84.16404283803372
2026-05-25,90.63819997942093
2026-05-26,127.86460354239739
2026-05-27,126.24606425705059
2026-05-28,135.95729996913138
2026-05-29,116.53482854496977
2026-05-30,97.11235712080814
2026-05-31,100.34943569150175
