Time,avatar_2
2024-09-15,2.671689277682525
2024-09-16,2.391025519602496
2024-09-17,2.5582752782537668
2024-09-18,2.5582752782537668
2024-09-19,2.416148873906335
2024-09-20,3.3399705021646398
2024-09-21,3.4110337043383554
2024-09-22,3.1978440978172085
2024-09-23,2.771464884774914
2024-09-24,2.487212076080051
2024-09-25,1.9897696608640407
2024-09-26,2.416148873906335
2024-09-27,2.771464884774914
2024-09-28,3.0557176934697767
2024-09-29,3.624223310859503
2024-09-30,2.416148873906335
2024-10-01,2.2740224695589037
2024-10-02,2.487212076080051
2024-10-03,2.6293384804274824
2024-10-04,2.3450856717326194
2024-10-05,3.4110337043383554
2024-10-06,3.4820969065120715
2024-10-07,2.3450856717326194
2024-10-08,2.2740224695589037
2024-10-09,2.2740224695589037
2024-10-10,2.3450856717326194
2024-10-11,2.202959267385188
2024-10-12,3.268907299990924
2024-10-13,3.4110337043383554
2024-10-14,2.5582752782537668
2024-10-15,3.126780895643493
2024-10-16,2.2740224695589037
2024-10-17,2.487212076080051
2024-10-18,2.700401682601198
2024-10-19,2.84252808694863
2024-10-20,2.487212076080051
2024-10-21,3.4820969065120715
2024-10-22,3.0557176934697767
2024-10-23,2.700401682601198
2024-10-24,2.5582752782537668
2024-10-25,2.9135912891223454
2024-10-26,2.5582752782537668
2024-10-27,4.476981736944092
2024-10-28,2.0608328630377564
2024-10-29,2.5582752782537668
2024-10-30,2.416148873906335
2024-10-31,2.487212076080051
2024-11-01,2.2740224695589037
2024-11-02,2.5582752782537668
2024-11-03,3.4820969065120715
2024-11-04,2.771464884774914
2024-11-05,2.416148873906335
2024-11-06,1.5633904478217464
2024-11-07,2.2740224695589037
2024-11-08,2.771464884774914
2024-11-09,3.126780895643493
2024-11-10,4.974424152160102
2024-11-11,3.83741291738065
2024-11-12,2.984654491296061
2024-11-13,3.1978440978172085
2024-11-14,2.416148873906335
2024-11-15,2.1318960652114725
2024-11-16,3.1978440978172085
2024-11-17,3.908476119554366
2024-11-18,2.984654491296061
2024-11-19,2.9135912891223454
2024-11-20,3.126780895643493
2024-11-21,2.6293384804274824
2024-11-22,3.6952865130332184
2024-11-23,3.908476119554366
2024-11-24,5.3297401630286805
2024-11-25,3.83741291738065
2024-11-26,3.9795393217280814
2024-11-27,3.908476119554366
2024-11-28,4.476981736944092
2024-11-29,4.690171343465239
2024-11-30,4.83229774781267
2024-12-01,5.613992971723544
2024-12-02,2.9135912891223454
2024-12-03,3.268907299990924
2024-12-04,2.9135912891223454
2024-12-05,4.192728928249228
2024-12-06,3.553160108685787
2024-12-07,3.9795393217280814
2024-12-08,3.83741291738065
2024-12-09,3.4110337043383554
2024-12-10,3.126780895643493
2024-12-11,3.1978440978172085
2024-12-12,3.83741291738065
2024-12-13,3.268907299990924
2024-12-14,4.121665726075513
2024-12-15,4.192728928249228
2024-12-16,3.4820969065120715
2024-12-17,3.1978440978172085
2024-12-18,3.4110337043383554
2024-12-19,3.6952865130332184
2024-12-20,4.050602523901797
2024-12-21,3.7663497152069345
2024-12-22,4.476981736944092
2024-12-23,3.553160108685787
2024-12-24,3.1978440978172085
2024-12-25,5.3297401630286805
2024-12-26,5.045487354333818
2024-12-27,5.045487354333818
2024-12-28,4.83229774781267
2024-12-29,5.187613758681249
2024-12-30,4.761234545638954
2024-12-31,4.192728928249228
2025-01-01,5.258676960854965
2025-01-02,4.974424152160102
2025-01-03,4.5480449391178075
2025-01-04,5.400803365202396
2025-01-05,5.471866567376112
2025-01-06,4.405918534770376
2025-01-07,3.9795393217280814
2025-01-08,3.4820969065120715
2025-01-09,2.9135912891223454
2025-01-10,3.126780895643493
2025-01-11,5.471866567376112
2025-01-12,5.542929769549828
2025-01-13,4.050602523901797
2025-01-14,3.1978440978172085
2025-01-15,3.7663497152069345
2025-01-16,3.553160108685787
2025-01-17,3.3399705021646398
2025-01-18,4.263792130422945
2025-01-19,4.405918534770376
2025-01-20,4.476981736944092
2025-01-21,3.4820969065120715
2025-01-22,3.4110337043383554
2025-01-23,2.9135912891223454
2025-01-24,3.268907299990924
2025-01-25,3.83741291738065
2025-01-26,4.121665726075513
2025-01-27,2.2740224695589037
2025-01-28,2.9135912891223454
2025-01-29,2.84252808694863
2025-01-30,2.771464884774914
2025-01-31,2.984654491296061
2025-02-01,4.192728928249228
2025-02-02,5.400803365202396
2025-02-03,3.4110337043383554
2025-02-04,2.984654491296061
2025-02-05,3.1978440978172085
2025-02-06,3.4110337043383554
2025-02-07,3.1978440978172085
2025-02-08,3.908476119554366
2025-02-09,4.690171343465239
2025-02-10,2.6293384804274824
2025-02-11,3.126780895643493
2025-02-12,3.3399705021646398
2025-02-13,2.6293384804274824
2025-02-14,3.126780895643493
2025-02-15,5.045487354333818
2025-02-16,6.1114353869395535
2025-02-17,5.68505617389726
2025-02-18,4.476981736944092
2025-02-19,4.761234545638954
2025-02-20,4.903360949986387
2025-02-21,5.542929769549828
2025-02-22,6.18249858911327
2025-02-23,6.822067408676711
2025-02-24,5.542929769549828
2025-02-25,4.5480449391178075
2025-02-26,3.83741291738065
2025-02-27,3.4110337043383554
2025-02-28,4.903360949986387
2025-03-01,4.761234545638954
2025-03-02,6.324624993460701
2025-03-03,6.18249858911327
2025-03-04,4.192728928249228
2025-03-05,3.0557176934697767
2025-03-06,3.268907299990924
2025-03-07,3.624223310859503
2025-03-08,4.83229774781267
2025-03-09,6.324624993460701
2025-03-10,3.6952865130332184
2025-03-11,4.263792130422945
2025-03-12,3.4110337043383554
2025-03-13,3.4820969065120715
2025-03-14,3.7663497152069345
2025-03-15,5.045487354333818
2025-03-16,5.187613758681249
2025-03-17,3.553160108685787
2025-03-18,3.1978440978172085
2025-03-19,3.4110337043383554
2025-03-20,3.268907299990924
2025-03-21,2.9135912891223454
2025-03-22,5.187613758681249
2025-03-23,3.7663497152069345
2025-03-24,3.553160108685787
2025-03-25,3.6952865130332184
2025-03-26,2.984654491296061
2025-03-27,2.5582752782537668
2025-03-28,2.5582752782537668
2025-03-29,3.553160108685787
2025-03-30,4.050602523901797
2025-03-31,2.771464884774914
2025-04-01,3.1978440978172085
2025-04-02,2.771464884774914
2025-04-03,2.984654491296061
2025-04-04,3.3399705021646398
2025-04-05,3.553160108685787
2025-04-06,4.903360949986387
2025-04-07,3.553160108685787
2025-04-08,3.1978440978172085
2025-04-09,2.416148873906335
2025-04-10,2.84252808694863
2025-04-11,2.487212076080051
2025-04-12,3.1978440978172085
2025-04-13,4.334855332596661
2025-04-14,3.126780895643493
2025-04-15,2.757108682315577
2025-04-16,2.6860454801418614
2025-04-17,2.757108682315577
2025-04-18,2.7215770812287197
2025-04-19,3.5707464566984743
2025-04-20,5.549748965718012
2025-04-21,7.070429711223232
2025-04-22,3.4286200523510426
2025-04-23,3.0058298899235822
2025-04-24,2.12112891336697
2025-04-25,2.828171884489293
2025-04-26,3.0058298899235822
2025-04-27,3.4996832545247587
2025-04-28,2.9347666877498666
2025-04-29,2.7215770812287197
2025-04-30,2.6860454801418614
2025-05-01,2.7215770812287197
2025-05-02,2.970298288836725
2025-05-03,3.64180965887219
2025-05-04,4.1356630234733665
2025-05-05,2.7215770812287197
2025-05-06,2.9347666877498666
2025-05-07,2.828171884489293
2025-05-08,2.2987869188012593
2025-05-09,2.2632553177144015
2025-05-10,3.4641516534379004
2025-05-11,4.384384231081372
2025-05-12,5.126958803290552
2025-05-13,2.757108682315577
2025-05-14,2.6860454801418614
2025-05-15,2.1103617615224675
2025-05-16,2.8138156820299565
2025-05-17,3.5172696025374455
2025-05-18,2.8138156820299565
2025-05-19,2.8138156820299565
2025-05-20,3.5172696025374455
2025-05-21,3.5172696025374455
2025-05-22,3.5172696025374455
2025-05-23,3.5172696025374455
2025-05-24,2.8138156820299565
2025-05-25,3.5172696025374455
2025-05-26,3.5172696025374455
2025-05-27,2.8138156820299565
2025-05-28,2.8138156820299565
2025-05-29,2.8138156820299565
2025-05-30,2.8138156820299565
2025-05-31,4.220723523044935
2025-06-01,4.220723523044935
2025-06-02,2.8138156820299565
2025-06-03,2.8138156820299565
2025-06-04,2.8138156820299565
2025-06-05,2.8138156820299565
2025-06-06,2.8138156820299565
2025-06-07,2.8138156820299565
2025-06-08,4.220723523044935
2025-06-09,5.627631364059913
2025-06-10,2.8138156820299565
2025-06-11,2.8138156820299565
2025-06-12,2.8138156820299565
2025-06-13,2.8138156820299565
2025-06-14,2.8138156820299565
2025-06-15,3.5172696025374455
2025-06-16,3.5172696025374455
2025-06-17,3.5172696025374455
2025-06-18,2.8138156820299565
2025-06-19,3.5172696025374455
2025-06-20,3.5172696025374455
2025-06-21,3.5172696025374455
2025-06-22,3.5172696025374455
2025-06-23,3.5172696025374455
2025-06-24,3.5172696025374455
2025-06-25,4.220723523044935
2025-06-26,4.220723523044935
2025-06-27,2.8138156820299565
2025-06-28,3.5172696025374455
2025-06-29,3.5172696025374455
2025-06-30,2.8138156820299565
2025-07-01,2.8138156820299565
2025-07-02,2.8138156820299565
2025-07-03,2.1103617615224675
2025-07-04,3.5172696025374455
2025-07-05,2.8138156820299565
2025-07-06,4.220723523044935
2025-07-07,3.5172696025374455
2025-07-08,4.9241774435524235
2025-07-09,6.331085284567402
2025-07-10,4.220723523044935
2025-07-11,4.9241774435524235
2025-07-12,5.627631364059913
2025-07-13,6.331085284567402
2025-07-14,4.220723523044935
2025-07-15,2.8138156820299565
2025-07-16,4.220723523044935
2025-07-17,4.9241774435524235
2025-07-18,3.5172696025374455
2025-07-19,7.73799312558238
2025-07-20,8.44144704608987
2025-07-21,7.034539205074891
2025-07-22,10.551808807612337
2025-07-23,8.44144704608987
2025-07-24,7.034539205074891
2025-07-25,7.73799312558238
2025-07-26,9.144900966597358
2025-07-27,9.144900966597358
2025-07-28,15.47598625116476
2025-07-29,18.289801933194717
2025-07-30,14.069078410149782
2025-07-31,11.958716648627314
2025-08-01,9.848354887104847
2025-08-02,8.44144704608987
2025-08-03,8.44144704608987
2025-08-04,6.331085284567402
2025-08-05,5.627631364059913
2025-08-06,5.627631364059913
2025-08-07,5.627631364059913
2025-08-08,4.9241774435524235
2025-08-09,5.627631364059913
2025-08-10,7.034539205074891
2025-08-11,5.627631364059913
2025-08-12,4.9241774435524235
2025-08-13,3.5172696025374455
2025-08-14,4.220723523044935
2025-08-15,3.5172696025374455
2025-08-16,5.627631364059913
2025-08-17,4.9241774435524235
2025-08-18,4.220723523044935
2025-08-19,3.5172696025374455
2025-08-20,2.8138156820299565
2025-08-21,2.8138156820299565
2025-08-22,3.5172696025374455
2025-08-23,4.220723523044935
2025-08-24,5.627631364059913
2025-08-25,2.8138156820299565
2025-08-26,3.5172696025374455
2025-08-27,3.5172696025374455
2025-08-28,2.8138156820299565
2025-08-29,3.5172696025374455
2025-08-30,4.220723523044935
2025-08-31,4.9241774435524235
2025-09-01,4.9241774435524235
2025-09-02,3.5172696025374455
2025-09-03,2.8138156820299565
2025-09-04,2.8138156820299565
2025-09-05,2.8138156820299565
2025-09-06,2.8138156820299565
2025-09-07,3.5172696025374455
2025-09-08,3.5172696025374455
2025-09-09,2.1103617615224675
2025-09-10,2.1103617615224675
2025-09-11,2.8138156820299565
2025-09-12,2.8138156820299565
2025-09-13,3.5172696025374455
2025-09-14,3.5172696025374455
2025-09-15,2.8138156820299565
2025-09-16,2.1103617615224675
2025-09-17,2.8138156820299565
2025-09-18,2.1103617615224675
2025-09-19,2.8138156820299565
2025-09-20,3.5172696025374455
2025-09-21,4.220723523044935
2025-09-22,2.8138156820299565
2025-09-23,2.8138156820299565
2025-09-24,2.8138156820299565
2025-09-25,4.9241774435524235
2025-09-26,7.73799312558238
2025-09-27,9.144900966597358
2025-09-28,10.551808807612337
2025-09-29,4.9241774435524235
2025-09-30,5.627631364059913
2025-10-01,5.627631364059913
2025-10-02,8.44144704608987
2025-10-03,9.848354887104847
2025-10-04,9.144900966597358
2025-10-05,8.44144704608987
2025-10-06,5.627631364059913
2025-10-07,6.331085284567402
2025-10-08,4.9241774435524235
2025-10-09,4.9241774435524235
2025-10-10,4.9241774435524235
2025-10-11,4.9241774435524235
2025-10-12,4.9241774435524235
2025-10-13,4.9241774435524235
2025-10-14,3.5172696025374455
2025-10-15,4.220723523044935
2025-10-16,2.8138156820299565
2025-10-17,3.5172696025374455
2025-10-18,4.9241774435524235
2025-10-19,5.627631364059913
2025-10-20,3.5172696025374455
2025-10-21,3.5172696025374455
2025-10-22,2.8138156820299565
2025-10-23,2.8138156820299565
2025-10-24,2.8138156820299565
2025-10-25,4.220723523044935
2025-10-26,4.220723523044935
2025-10-27,2.8138156820299565
2025-10-28,2.8138156820299565
2025-10-29,3.5172696025374455
2025-10-30,3.5172696025374455
2025-10-31,3.5172696025374455
2025-11-01,4.220723523044935
2025-11-02,4.9241774435524235
2025-11-03,3.5172696025374455
2025-11-04,3.5172696025374455
2025-11-05,4.220723523044935
2025-11-06,3.5172696025374455
2025-11-07,4.220723523044935
2025-11-08,6.331085284567402
2025-11-09,7.73799312558238
2025-11-10,4.9241774435524235
2025-11-11,5.627631364059913
2025-11-12,5.627631364059913
2025-11-13,5.627631364059913
2025-11-14,4.9241774435524235
2025-11-15,7.034539205074891
2025-11-16,7.73799312558238
2025-11-17,6.331085284567402
2025-11-18,10.551808807612337
2025-11-19,8.44144704608987
2025-11-20,7.034539205074891
2025-11-21,9.144900966597358
2025-11-22,10.551808807612337
2025-11-23,11.958716648627314
2025-11-24,10.551808807612337
2025-11-25,8.44144704608987
2025-11-26,9.848354887104847
2025-11-27,14.772532330657272
2025-11-28,13.365624489642293
2025-11-29,16.17944017167225
2025-11-30,16.88289409217974
2025-12-01,11.958716648627314
2025-12-02,11.958716648627314
2025-12-03,11.255262728119826
2025-12-04,11.255262728119826
2025-12-05,12.662170569134805
2025-12-06,15.47598625116476
2025-12-07,16.88289409217974
2025-12-08,12.662170569134805
2025-12-09,14.069078410149782
2025-12-10,16.17944017167225
2025-12-11,17.58634801268723
2025-12-12,14.069078410149782
2025-12-13,19.696709774209694
2025-12-14,23.21397937674714
2025-12-15,24.620887217762117
2025-12-16,19.696709774209694
2025-12-17,23.21397937674714
2025-12-18,29.545064661314544
2025-12-19,46.42795875349428
2025-12-20,66.82812244821146
2025-12-21,70.34539205074891
2025-12-22,56.27631364059913
2025-12-23,49.94522835603173
2025-12-24,51.352136197046704
2025-12-25,58.3866754021216
2025-12-26,58.3866754021216
2025-12-27,66.82812244821146
2025-12-28,58.3866754021216
2025-12-29,49.94522835603173
2025-12-30,43.614143071464326
2025-12-31,42.20723523044935
2026-01-01,39.39341954841939
2026-01-02,42.910689150956834
2026-01-03,44.31759699197181
2026-01-04,41.50378130994186
2026-01-05,27.434702899792075
2026-01-06,22.51052545623965
2026-01-07,19.696709774209694
2026-01-08,17.58634801268723
2026-01-09,17.58634801268723
2026-01-10,26.731248979284587
2026-01-11,28.138156820299564
2026-01-12,17.58634801268723
2026-01-13,16.17944017167225
2026-01-14,13.365624489642293
2026-01-15,12.662170569134805
2026-01-16,14.772532330657272
2026-01-17,20.400163694717186
2026-01-18,21.807071535732163
2026-01-19,18.289801933194717
2026-01-20,12.662170569134805
2026-01-21,10.551808807612337
2026-01-22,9.144900966597358
2026-01-23,10.551808807612337
2026-01-24,14.772532330657272
2026-01-25,16.88289409217974
2026-01-26,11.255262728119826
2026-01-27,10.551808807612337
2026-01-28,8.44144704608987
2026-01-29,8.44144704608987
2026-01-30,8.44144704608987
2026-01-31,11.255262728119826
2026-02-01,11.255262728119826
2026-02-02,8.44144704608987
2026-02-03,6.331085284567402
2026-02-04,5.627631364059913
2026-02-05,6.331085284567402
2026-02-06,6.331085284567402
2026-02-07,8.44144704608987
2026-02-08,8.44144704608987
2026-02-09,4.9241774435524235
2026-02-10,5.627631364059913
2026-02-11,5.627631364059913
2026-02-12,4.9241774435524235
2026-02-13,6.331085284567402
2026-02-14,7.73799312558238
2026-02-15,8.44144704608987
2026-02-16,7.034539205074891
2026-02-17,5.627631364059913
2026-02-18,4.9241774435524235
2026-02-19,4.9241774435524235
2026-02-20,5.627631364059913
2026-02-21,7.73799312558238
2026-02-22,7.034539205074891
2026-02-23,5.627631364059913
2026-02-24,4.9241774435524235
2026-02-25,4.220723523044935
2026-02-26,4.9241774435524235
2026-02-27,4.9241774435524235
2026-02-28,5.627631364059913
2026-03-01,7.034539205074891
2026-03-02,7.034539205074891
2026-03-03,4.9241774435524235
2026-03-04,4.9241774435524235
2026-03-05,5.627631364059913
2026-03-06,5.627631364059913
2026-03-07,7.034539205074891
2026-03-08,7.73799312558238
2026-03-09,5.627631364059913
2026-03-10,6.331085284567402
2026-03-11,5.627631364059913
2026-03-12,4.9241774435524235
2026-03-13,5.627631364059913
2026-03-14,7.73799312558238
2026-03-15,7.034539205074891
2026-03-16,6.331085284567402
2026-03-17,5.627631364059913
2026-03-18,4.9241774435524235
2026-03-19,5.627631364059913
2026-03-20,5.627631364059913
2026-03-21,6.331085284567402
2026-03-22,7.034539205074891
2026-03-23,5.627631364059913
2026-03-24,4.9241774435524235
2026-03-25,4.220723523044935
2026-03-26,4.220723523044935
2026-03-27,4.9241774435524235
2026-03-28,5.627631364059913
2026-03-29,6.331085284567402
2026-03-30,4.9241774435524235
2026-03-31,6.331085284567402
2026-04-01,7.034539205074891
2026-04-02,7.73799312558238
2026-04-03,8.44144704608987
2026-04-04,8.44144704608987
2026-04-05,10.551808807612337
2026-04-06,7.73799312558238
2026-04-07,5.627631364059913
2026-04-08,4.9241774435524235
2026-04-09,5.627631364059913
2026-04-10,5.627631364059913
2026-04-11,7.034539205074891
2026-04-12,8.44144704608987
2026-04-13,6.331085284567402
2026-04-14,7.73799312558238
2026-04-15,7.73799312558238
2026-04-16,7.034539205074891
2026-04-17,7.73799312558238
2026-04-18,9.144900966597358
2026-04-19,8.44144704608987
2026-04-20,6.331085284567402
2026-04-21,7.034539205074891
2026-04-22,5.627631364059913
2026-04-23,6.331085284567402
2026-04-24,4.220723523044935
2026-04-25,7.034539205074891
2026-04-26,6.331085284567402
2026-04-27,5.627631364059913
2026-04-28,5.627631364059913
2026-04-29,4.9241774435524235
2026-04-30,4.9241774435524235
2026-05-01,4.220723523044935
2026-05-02,6.331085284567402
2026-05-03,7.034539205074891
2026-05-04,4.220723523044935
2026-05-05,4.220723523044935
2026-05-06,4.220723523044935
2026-05-07,4.220723523044935
2026-05-08,4.9241774435524235
2026-05-09,4.9241774435524235
2026-05-10,5.627631364059913
2026-05-11,4.9241774435524235
2026-05-12,4.220723523044935
2026-05-13,4.9241774435524235
2026-05-14,4.220723523044935
2026-05-15,4.220723523044935
2026-05-16,5.627631364059913
2026-05-17,6.331085284567402
2026-05-18,4.9241774435524235
2026-05-19,3.5172696025374455
2026-05-20,4.220723523044935
2026-05-21,5.627631364059913
2026-05-22,6.331085284567402
2026-05-23,7.034539205074891
2026-05-24,7.73799312558238
2026-05-25,5.627631364059913
2026-05-26,5.627631364059913
2026-05-27,4.220723523044935
2026-05-28,4.9241774435524235
2026-05-29,4.9241774435524235
2026-05-30,4.9241774435524235
2026-05-31,7.034539205074891
