Time,google
2024-09-24,48.70852461639059
2024-09-25,46.051696000951104
2024-09-26,47.822915077910764
2024-09-27,44.28047692399144
2024-09-28,28.339505231354526
2024-09-29,28.339505231354526
2024-09-30,45.16608646247128
2024-10-01,45.16608646247128
2024-10-02,46.051696000951104
2024-10-03,44.28047692399144
2024-10-04,43.39486738551162
2024-10-05,27.453895692874696
2024-10-06,28.339505231354526
2024-10-07,45.16608646247128
2024-10-08,42.50925784703179
2024-10-09,44.28047692399144
2024-10-10,43.39486738551162
2024-10-11,42.50925784703179
2024-10-12,28.339505231354526
2024-10-13,26.56828615439487
2024-10-14,39.8524292315923
2024-10-15,44.28047692399144
2024-10-16,43.39486738551162
2024-10-17,44.28047692399144
2024-10-18,41.62364830855196
2024-10-19,27.453895692874696
2024-10-20,27.453895692874696
2024-10-21,44.28047692399144
2024-10-22,46.93730553943093
2024-10-23,46.93730553943093
2024-10-24,46.051696000951104
2024-10-25,41.62364830855196
2024-10-26,26.56828615439487
2024-10-27,27.453895692874696
2024-10-28,45.16608646247128
2024-10-29,46.051696000951104
2024-10-30,48.70852461639059
2024-10-31,45.16608646247128
2024-11-01,42.50925784703179
2024-11-02,26.56828615439487
2024-11-03,27.453895692874696
2024-11-04,46.051696000951104
2024-11-05,38.96681969311247
2024-11-06,38.08121015463264
2024-11-07,40.73803877007213
2024-11-08,43.39486738551162
2024-11-09,27.453895692874696
2024-11-10,27.453895692874696
2024-11-11,38.08121015463264
2024-11-12,46.93730553943093
2024-11-13,46.051696000951104
2024-11-14,42.50925784703179
2024-11-15,42.50925784703179
2024-11-16,26.56828615439487
2024-11-17,28.339505231354526
2024-11-18,46.051696000951104
2024-11-19,44.28047692399144
2024-11-20,45.16608646247128
2024-11-21,46.93730553943093
2024-11-22,41.62364830855196
2024-11-23,26.56828615439487
2024-11-24,27.453895692874696
2024-11-25,39.8524292315923
2024-11-26,37.19560061615282
2024-11-27,31.881943385273843
2024-11-28,23.911457538955382
2024-11-29,26.56828615439487
2024-11-30,25.68267661591504
2024-12-01,26.56828615439487
2024-12-02,45.16608646247128
2024-12-03,45.16608646247128
2024-12-04,46.051696000951104
2024-12-05,42.50925784703179
2024-12-06,44.28047692399144
2024-12-07,27.453895692874696
2024-12-08,26.56828615439487
2024-12-09,43.39486738551162
2024-12-10,45.16608646247128
2024-12-11,46.051696000951104
2024-12-12,45.16608646247128
2024-12-13,42.50925784703179
2024-12-14,26.56828615439487
2024-12-15,27.453895692874696
2024-12-16,42.50925784703179
2024-12-17,45.16608646247128
2024-12-18,43.39486738551162
2024-12-19,41.62364830855196
2024-12-20,36.30999107767298
2024-12-21,26.56828615439487
2024-12-22,23.911457538955382
2024-12-23,27.453895692874696
2024-12-24,25.68267661591504
2024-12-25,23.911457538955382
2024-12-26,26.56828615439487
2024-12-27,27.453895692874696
2024-12-28,23.025848000475552
2024-12-29,23.911457538955382
2024-12-30,29.225114769834356
2024-12-31,27.453895692874696
2025-01-01,23.911457538955382
2025-01-02,30.996333846794013
2025-01-03,30.996333846794013
2025-01-04,26.56828615439487
2025-01-05,25.68267661591504
2025-01-06,36.30999107767298
2025-01-07,39.8524292315923
2025-01-08,41.62364830855196
2025-01-09,42.50925784703179
2025-01-10,38.96681969311247
2025-01-11,26.56828615439487
2025-01-12,27.453895692874696
2025-01-13,44.28047692399144
2025-01-14,44.28047692399144
2025-01-15,46.051696000951104
2025-01-16,42.50925784703179
2025-01-17,40.73803877007213
2025-01-18,26.56828615439487
2025-01-19,25.68267661591504
2025-01-20,30.996333846794013
2025-01-21,40.73803877007213
2025-01-22,40.73803877007213
2025-01-23,43.39486738551162
2025-01-24,42.50925784703179
2025-01-25,27.453895692874696
2025-01-26,25.68267661591504
2025-01-27,44.28047692399144
2025-01-28,48.70852461639059
2025-01-29,88.56095384798289
2025-01-30,61.1070581551082
2025-01-31,46.93730553943093
2025-02-01,28.339505231354526
2025-02-02,27.453895692874696
2025-02-03,42.50925784703179
2025-02-04,46.93730553943093
2025-02-05,46.93730553943093
2025-02-06,45.16608646247128
2025-02-07,45.16608646247128
2025-02-08,27.453895692874696
2025-02-09,27.453895692874696
2025-02-10,42.50925784703179
2025-02-11,49.59413415487042
2025-02-12,46.93730553943093
2025-02-13,45.16608646247128
2025-02-14,39.8524292315923
2025-02-15,27.453895692874696
2025-02-16,26.56828615439487
2025-02-17,34.53877200071333
2025-02-18,44.28047692399144
2025-02-19,41.62364830855196
2025-02-20,41.62364830855196
2025-02-21,42.50925784703179
2025-02-22,27.453895692874696
2025-02-23,27.453895692874696
2025-02-24,40.73803877007213
2025-02-25,45.16608646247128
2025-02-26,45.16608646247128
2025-02-27,44.28047692399144
2025-02-28,43.39486738551162
2025-03-01,27.453895692874696
2025-03-02,26.56828615439487
2025-03-03,44.28047692399144
2025-03-04,45.16608646247128
2025-03-05,43.39486738551162
2025-03-06,45.16608646247128
2025-03-07,41.62364830855196
2025-03-08,27.453895692874696
2025-03-09,27.453895692874696
2025-03-10,42.50925784703179
2025-03-11,44.28047692399144
2025-03-12,43.39486738551162
2025-03-13,43.39486738551162
2025-03-14,38.96681969311247
2025-03-15,26.56828615439487
2025-03-16,28.339505231354526
2025-03-17,40.73803877007213
2025-03-18,40.73803877007213
2025-03-19,43.39486738551162
2025-03-20,43.39486738551162
2025-03-21,38.96681969311247
2025-03-22,24.79706707743521
2025-03-23,27.453895692874696
2025-03-24,41.62364830855196
2025-03-25,42.50925784703179
2025-03-26,42.50925784703179
2025-03-27,41.62364830855196
2025-03-28,39.8524292315923
2025-03-29,26.56828615439487
2025-03-30,25.68267661591504
2025-03-31,41.62364830855196
2025-04-01,42.50925784703179
2025-04-02,38.96681969311247
2025-04-03,41.62364830855196
2025-04-04,38.96681969311247
2025-04-05,26.56828615439487
2025-04-06,27.453895692874696
2025-04-07,43.39486738551162
2025-04-08,42.50925784703179
2025-04-09,40.73803877007213
2025-04-10,42.50925784703179
2025-04-11,41.62364830855196
2025-04-12,26.56828615439487
2025-04-13,24.79706707743521
2025-04-14,40.73803877007213
2025-04-15,43.31667710478424
2025-04-16,43.31667710478424
2025-04-17,43.31667710478424
2025-04-18,32.91613907107505
2025-04-19,24.86139150565164
2025-04-20,25.11573554579315
2025-04-21,38.11640808792964
2025-04-22,43.31667710478424
2025-04-23,41.41369140573836
2025-04-24,45.916811613211536
2025-04-25,41.41369140573836
2025-04-26,24.86139150565164
2025-04-27,27.46152601407894
2025-04-28,43.31667710478424
2025-04-29,43.57102114492575
2025-04-30,43.57102114492575
2025-05-01,41.66803544587988
2025-05-02,42.619528295402816
2025-05-03,26.510033164556006
2025-05-04,29.364511713124813
2025-05-05,42.365184255261305
2025-05-06,44.9653187636886
2025-05-07,45.47400684397162
2025-05-08,43.06233306464273
2025-05-09,40.97088663649845
2025-05-10,27.46152601407894
2025-05-11,27.20718197393743
2025-05-12,43.31667710478424
2025-05-13,44.268169954307176
2025-05-14,41.66803544587988
2025-05-15,41.203734502924775
2025-05-16,39.168982181792686
2025-05-17,26.960468255000162
2025-05-18,25.434404014151095
2025-05-19,41.7124225832078
2025-05-20,42.72979874377384
2025-05-21,41.203734502924775
2025-05-22,40.69504642264175
2025-05-23,37.642917940943626
2025-05-24,24.925715933868073
2025-05-25,24.417027853585054
2025-05-26,27.469156335283184
2025-05-27,38.15160602122664
2025-05-28,40.18635834235873
2025-05-29,40.18635834235873
2025-05-30,37.134229860660604
2025-05-31,25.434404014151095
2025-06-01,26.960468255000162
2025-06-02,36.62554178037758
2025-06-03,38.66029410150966
2025-06-04,36.62554178037758
2025-06-05,35.60816561981154
2025-06-06,34.08210137896247
2025-06-07,24.925715933868073
2025-06-08,24.925715933868073
2025-06-09,35.60816561981154
2025-06-10,35.60816561981154
2025-06-11,35.099477539528515
2025-06-12,35.099477539528515
2025-06-13,32.5560371381134
2025-06-14,24.925715933868073
2025-06-15,24.417027853585054
2025-06-16,32.5560371381134
2025-06-17,31.029972897264336
2025-06-18,31.029972897264336
2025-06-19,27.977844415566206
2025-06-20,31.029972897264336
2025-06-21,22.890963612735987
2025-06-22,24.925715933868073
2025-06-23,31.53866097754736
2025-06-24,30.521284816981314
2025-06-25,31.029972897264336
2025-06-26,31.53866097754736
2025-06-27,30.012596736698292
2025-06-28,23.908339773302032
2025-06-29,23.39965169301901
2025-06-30,30.521284816981314
2025-07-01,31.53866097754736
2025-07-02,31.53866097754736
2025-07-03,30.012596736698292
2025-07-04,24.925715933868073
2025-07-05,23.39965169301901
2025-07-06,24.925715933868073
2025-07-07,31.53866097754736
2025-07-08,33.57341329867945
2025-07-09,34.59078945924549
2025-07-10,30.521284816981314
2025-07-11,30.012596736698292
2025-07-12,24.925715933868073
2025-07-13,24.417027853585054
2025-07-14,33.064725218396426
2025-07-15,33.064725218396426
2025-07-16,32.04734905783038
2025-07-17,33.064725218396426
2025-07-18,31.029972897264336
2025-07-19,26.960468255000162
2025-07-20,26.45178017471714
2025-07-21,33.57341329867945
2025-07-22,32.5560371381134
2025-07-23,33.064725218396426
2025-07-24,33.57341329867945
2025-07-25,32.5560371381134
2025-07-26,24.417027853585054
2025-07-27,25.434404014151095
2025-07-28,31.53866097754736
2025-07-29,34.08210137896247
2025-07-30,33.064725218396426
2025-07-31,35.60816561981154
2025-08-01,31.029972897264336
2025-08-02,24.417027853585054
2025-08-03,24.417027853585054
2025-08-04,32.5560371381134
2025-08-05,34.59078945924549
2025-08-06,33.064725218396426
2025-08-07,34.59078945924549
2025-08-08,32.5560371381134
2025-08-09,25.434404014151095
2025-08-10,26.960468255000162
2025-08-11,34.59078945924549
2025-08-12,36.62554178037758
2025-08-13,37.134229860660604
2025-08-14,37.642917940943626
2025-08-15,38.15160602122664
2025-08-16,25.943092094434117
2025-08-17,25.434404014151095
2025-08-18,39.168982181792686
2025-08-19,40.18635834235873
2025-08-20,42.22111066349082
2025-08-21,43.238486824056864
2025-08-22,39.67767026207571
2025-08-23,25.943092094434117
2025-08-24,25.943092094434117
2025-08-25,43.238486824056864
2025-08-26,43.747174904339886
2025-08-27,45.781927225471975
2025-08-28,45.781927225471975
2025-08-29,41.7124225832078
2025-08-30,25.943092094434117
2025-08-31,25.434404014151095
2025-09-01,28.99522057613225
2025-09-02,44.25586298462291
2025-09-03,49.851431867736146
2025-09-04,44.76455106490593
2025-09-05,44.76455106490593
2025-09-06,25.943092094434117
2025-09-07,25.943092094434117
2025-09-08,43.238486824056864
2025-09-09,46.290615305755
2025-09-10,46.290615305755
2025-09-11,46.290615305755
2025-09-12,41.7124225832078
2025-09-13,25.434404014151095
2025-09-14,27.469156335283184
2025-09-15,45.781927225471975
2025-09-16,47.816679546604064
2025-09-17,45.781927225471975
2025-09-18,45.27323914518895
2025-09-19,44.25586298462291
2025-09-20,27.977844415566206
2025-09-21,23.908339773302032
2025-09-22,46.290615305755
2025-09-23,46.290615305755
2025-09-24,45.781927225471975
2025-09-25,46.290615305755
2025-09-26,42.72979874377384
2025-09-27,31.53866097754736
2025-09-28,28.48653249584923
2025-09-29,46.79930338603802
2025-09-30,46.79930338603802
2025-10-01,45.781927225471975
2025-10-02,43.238486824056864
2025-10-03,43.238486824056864
2025-10-04,24.417027853585054
2025-10-05,25.943092094434117
2025-10-06,45.27323914518895
2025-10-07,45.27323914518895
2025-10-08,45.27323914518895
2025-10-09,43.747174904339886
2025-10-10,39.67767026207571
2025-10-11,25.943092094434117
2025-10-12,25.434404014151095
2025-10-13,40.69504642264175
2025-10-14,44.76455106490593
2025-10-15,47.30799146632104
2025-10-16,47.30799146632104
2025-10-17,41.203734502924775
2025-10-18,25.434404014151095
2025-10-19,26.45178017471714
2025-10-20,45.781927225471975
2025-10-21,45.27323914518895
2025-10-22,45.781927225471975
2025-10-23,45.781927225471975
2025-10-24,44.25586298462291
2025-10-25,25.943092094434117
2025-10-26,27.469156335283184
2025-10-27,44.25586298462291
2025-10-28,45.781927225471975
2025-10-29,44.76455106490593
2025-10-30,50.36011994801917
2025-10-31,44.76455106490593
2025-11-01,26.45178017471714
2025-11-02,28.48653249584923
2025-11-03,46.290615305755
2025-11-04,45.781927225471975
2025-11-05,50.86880802830219
2025-11-06,46.79930338603802
2025-11-07,43.747174904339886
2025-11-08,28.48653249584923
2025-11-09,26.960468255000162
2025-11-10,44.76455106490593
2025-11-11,42.72979874377384
2025-11-12,46.290615305755
2025-11-13,47.816679546604064
2025-11-14,45.27323914518895
2025-11-15,28.99522057613225
2025-11-16,27.469156335283184
2025-11-17,47.816679546604064
2025-11-18,44.76455106490593
2025-11-19,44.25586298462291
2025-11-20,44.25586298462291
2025-11-21,41.7124225832078
2025-11-22,26.45178017471714
2025-11-23,26.960468255000162
2025-11-24,37.642917940943626
2025-11-25,37.642917940943626
2025-11-26,31.53866097754736
2025-11-27,24.925715933868073
2025-11-28,26.45178017471714
2025-11-29,26.45178017471714
2025-11-30,27.977844415566206
2025-12-01,43.238486824056864
2025-12-02,45.27323914518895
2025-12-03,45.781927225471975
2025-12-04,45.781927225471975
2025-12-05,40.69504642264175
2025-12-06,27.469156335283184
2025-12-07,27.469156335283184
2025-12-08,42.72979874377384
2025-12-09,43.747174904339886
2025-12-10,42.72979874377384
2025-12-11,43.683588894304506
2025-12-12,42.551757915674784
2025-12-13,26.31189095263931
2025-12-14,26.0575469124978
2025-12-15,41.165582896903544
2025-12-16,41.41992693704506
2025-12-17,41.731498386218405
2025-12-18,41.731498386218405
2025-12-19,36.695486391416495
2025-12-20,24.92571593386807
2025-12-21,24.1054564044117
2025-12-22,29.395812439355126
2025-12-23,26.31189095263931
2025-12-24,24.92571593386807
2025-12-25,22.973625425781975
2025-12-26,24.92571593386807
2025-12-27,24.92571593386807
2025-12-28,24.92571593386807
2025-12-29,26.87780644195417
2025-12-30,28.009637420583893
2025-12-31,26.62346240181266
2026-01-01,23.539540915096836
2026-01-02,26.87780644195417
2026-01-03,25.491631423182934
2026-01-04,25.745975463324445
2026-01-05,34.17748039401553
2026-01-06,39.21349238881745
2026-01-07,40.03375191827382
2026-01-08,39.21349238881745
2026-01-09,38.39323285936108
2026-01-10,26.172001730561476
2026-01-11,26.172001730561476
2026-01-12,40.504288392535614
2026-01-13,42.99685998592242
2026-01-14,41.75057418922902
2026-01-15,42.37371708757572
2026-01-16,39.881145494188914
2026-01-17,26.172001730561476
2026-01-18,26.172001730561476
2026-01-19,30.53400201898839
2026-01-20,41.12743129088232
2026-01-21,43.62000288426913
2026-01-22,41.75057418922902
2026-01-23,41.12743129088232
2026-01-24,27.41828752725488
2026-01-25,28.04143042560158
2026-01-26,37.38857390080211
2026-01-27,40.504288392535614
2026-01-28,42.37371708757572
2026-01-29,43.62000288426913
2026-01-30,42.99685998592242
2026-01-31,28.664573323948282
2026-02-01,29.910859120641685
2026-02-02,41.12743129088232
2026-02-03,42.99685998592242
2026-02-04,46.11257447765593
2026-02-05,46.11257447765593
2026-02-06,42.37371708757572
2026-02-07,28.664573323948282
2026-02-08,27.41828752725488
2026-02-09,39.881145494188914
2026-02-10,44.24314578261583
2026-02-11,45.48943157930923
2026-02-12,43.62000288426913
2026-02-13,42.37371708757572
2026-02-14,29.910859120641685
2026-02-15,28.664573323948282
2026-02-16,35.519145205762
2026-02-17,39.258002595842214
2026-02-18,42.37371708757572
2026-02-19,42.99685998592242
2026-02-20,41.75057418922902
2026-02-21,29.910859120641685
2026-02-22,31.780287815681792
2026-02-23,41.75057418922902
2026-02-24,42.37371708757572
2026-02-25,44.866288680962526
2026-02-26,43.62000288426913
2026-02-27,42.37371708757572
2026-02-28,28.04143042560158
2026-03-01,26.795144628908176
2026-03-02,44.866288680962526
2026-03-03,44.866288680962526
2026-03-04,44.866288680962526
2026-03-05,46.11257447765593
2026-03-06,42.99685998592242
2026-03-07,29.287716222294982
2026-03-08,28.04143042560158
2026-03-09,44.24314578261583
2026-03-10,43.62000288426913
2026-03-11,42.99685998592242
2026-03-12,42.37371708757572
2026-03-13,38.63485969749551
2026-03-14,28.04143042560158
2026-03-15,28.664573323948282
2026-03-16,40.504288392535614
2026-03-17,42.37371708757572
2026-03-18,43.62000288426913
2026-03-19,41.75057418922902
2026-03-20,40.504288392535614
2026-03-21,27.41828752725488
2026-03-22,28.04143042560158
2026-03-23,43.62000288426913
2026-03-24,41.75057418922902
2026-03-25,44.24314578261583
2026-03-26,46.11257447765593
2026-03-27,44.24314578261583
2026-03-28,30.53400201898839
2026-03-29,31.780287815681792
2026-03-30,42.99685998592242
2026-03-31,42.37371708757572
2026-04-01,42.99685998592242
2026-04-02,38.01171679914881
2026-04-03,32.403430714028495
2026-04-04,26.172001730561476
2026-04-05,26.172001730561476
2026-04-06,38.01171679914881
2026-04-07,41.12743129088232
2026-04-08,41.75057418922902
2026-04-09,41.75057418922902
2026-04-10,41.12743129088232
2026-04-11,29.287716222294982
2026-04-12,28.664573323948282
2026-04-13,47.98200317269604
2026-04-14,44.866288680962526
2026-04-15,43.62000288426913
2026-04-16,47.35886027434933
2026-04-17,45.48943157930923
2026-04-18,30.53400201898839
2026-04-19,30.53400201898839
2026-04-20,42.99685998592242
2026-04-21,45.48943157930923
2026-04-22,45.48943157930923
2026-04-23,43.62000288426913
2026-04-24,39.881145494188914
2026-04-25,29.287716222294982
2026-04-26,28.664573323948282
2026-04-27,42.37371708757572
2026-04-28,62.31428983467018
2026-04-29,45.48943157930923
2026-04-30,46.11257447765593
2026-05-01,43.62000288426913
2026-05-02,29.910859120641685
2026-05-03,29.287716222294982
2026-05-04,44.866288680962526
2026-05-05,43.62000288426913
2026-05-06,44.24314578261583
2026-05-07,44.24314578261583
2026-05-08,41.75057418922902
2026-05-09,27.41828752725488
2026-05-10,27.41828752725488
2026-05-11,42.37371708757572
2026-05-12,42.99685998592242
2026-05-13,42.37371708757572
2026-05-14,44.866288680962526
2026-05-15,41.75057418922902
2026-05-16,27.41828752725488
2026-05-17,28.04143042560158
2026-05-18,41.75057418922902
2026-05-19,41.75057418922902
2026-05-20,42.37371708757572
2026-05-21,42.37371708757572
2026-05-22,39.258002595842214
2026-05-23,27.41828752725488
2026-05-24,29.287716222294982
2026-05-25,29.910859120641685
2026-05-26,39.258002595842214
2026-05-27,39.258002595842214
2026-05-28,39.881145494188914
2026-05-29,42.37371708757572
2026-05-30,30.53400201898839
2026-05-31,30.53400201898839
