Time,tom_brady
2024-10-21,1.8722925457102668
2024-10-22,1.4042194092827
2024-10-23,1.1701828410689168
2024-10-24,0.9361462728551334
2024-10-25,0.9361462728551334
2024-10-26,1.1701828410689168
2024-10-27,2.1063291139240503
2024-10-28,1.6382559774964836
2024-10-29,3.276511954992967
2024-10-30,2.1063291139240503
2024-10-31,1.6382559774964836
2024-11-01,1.4042194092827
2024-11-02,1.4042194092827
2024-11-03,2.3403656821378336
2024-11-04,1.6382559774964836
2024-11-05,1.6382559774964836
2024-11-06,0.70210970464135
2024-11-07,0.9361462728551334
2024-11-08,0.9361462728551334
2024-11-09,0.9361462728551334
2024-11-10,1.8722925457102668
2024-11-11,1.1701828410689168
2024-11-12,0.9361462728551334
2024-11-13,0.9361462728551334
2024-11-14,0.70210970464135
2024-11-15,0.70210970464135
2024-11-16,1.1701828410689168
2024-11-17,1.8722925457102668
2024-11-18,1.1701828410689168
2024-11-19,0.9361462728551334
2024-11-20,0.70210970464135
2024-11-21,0.70210970464135
2024-11-22,0.9361462728551334
2024-11-23,0.9361462728551334
2024-11-24,1.6382559774964836
2024-11-25,1.1701828410689168
2024-11-26,0.9361462728551334
2024-11-27,0.9361462728551334
2024-11-28,3.276511954992967
2024-11-29,2.574402250351617
2024-11-30,1.1701828410689168
2024-12-01,1.4042194092827
2024-12-02,1.1701828410689168
2024-12-03,0.9361462728551334
2024-12-04,0.9361462728551334
2024-12-05,0.70210970464135
2024-12-06,0.9361462728551334
2024-12-07,0.70210970464135
2024-12-08,1.8722925457102668
2024-12-09,1.6382559774964836
2024-12-10,0.9361462728551334
2024-12-11,0.9361462728551334
2024-12-12,0.9361462728551334
2024-12-13,0.9361462728551334
2024-12-14,0.9361462728551334
2024-12-15,1.6382559774964836
2024-12-16,1.1701828410689168
2024-12-17,0.9361462728551334
2024-12-18,0.9361462728551334
2024-12-19,0.9361462728551334
2024-12-20,1.1701828410689168
2024-12-21,1.4042194092827
2024-12-22,1.8722925457102668
2024-12-23,1.1701828410689168
2024-12-24,0.9361462728551334
2024-12-25,1.4042194092827
2024-12-26,1.1701828410689168
2024-12-27,0.9361462728551334
2024-12-28,1.1701828410689168
2024-12-29,2.8084388185654
2024-12-30,2.3403656821378336
2024-12-31,1.6382559774964836
2025-01-01,1.1701828410689168
2025-01-02,1.1701828410689168
2025-01-03,1.1701828410689168
2025-01-04,0.9361462728551334
2025-01-05,2.574402250351617
2025-01-06,1.8722925457102668
2025-01-07,1.1701828410689168
2025-01-08,1.4042194092827
2025-01-09,1.1701828410689168
2025-01-10,1.1701828410689168
2025-01-11,1.6382559774964836
2025-01-12,3.5105485232067504
2025-01-13,2.574402250351617
2025-01-14,1.6382559774964836
2025-01-15,1.1701828410689168
2025-01-16,1.1701828410689168
2025-01-17,1.1701828410689168
2025-01-18,1.4042194092827
2025-01-19,5.148804500703234
2025-01-20,2.1063291139240503
2025-01-21,1.1701828410689168
2025-01-22,1.1701828410689168
2025-01-23,1.1701828410689168
2025-01-24,1.1701828410689168
2025-01-25,1.4042194092827
2025-01-26,4.446694796061884
2025-01-27,4.212658227848101
2025-01-28,1.8722925457102668
2025-01-29,1.6382559774964836
2025-01-30,1.6382559774964836
2025-01-31,1.6382559774964836
2025-02-01,1.6382559774964836
2025-02-02,1.6382559774964836
2025-02-03,1.1701828410689168
2025-02-04,1.1701828410689168
2025-02-05,1.4042194092827
2025-02-06,1.6382559774964836
2025-02-07,2.3403656821378336
2025-02-08,2.1063291139240503
2025-02-09,9.8295358649789
2025-02-10,23.403656821378334
2025-02-11,3.5105485232067504
2025-02-12,2.3403656821378336
2025-02-13,2.3403656821378336
2025-02-14,1.8722925457102668
2025-02-15,1.8722925457102668
2025-02-16,1.6382559774964836
2025-02-17,1.1701828410689168
2025-02-18,1.1701828410689168
2025-02-19,0.9361462728551334
2025-02-20,1.1701828410689168
2025-02-21,0.9361462728551334
2025-02-22,0.9361462728551334
2025-02-23,0.9361462728551334
2025-02-24,0.9361462728551334
2025-02-25,0.70210970464135
2025-02-26,0.70210970464135
2025-02-27,0.70210970464135
2025-02-28,0.70210970464135
2025-03-01,0.70210970464135
2025-03-02,0.70210970464135
2025-03-03,0.70210970464135
2025-03-04,0.70210970464135
2025-03-05,0.70210970464135
2025-03-06,0.70210970464135
2025-03-07,0.70210970464135
2025-03-08,0.70210970464135
2025-03-09,0.70210970464135
2025-03-10,0.70210970464135
2025-03-11,0.70210970464135
2025-03-12,0.70210970464135
2025-03-13,0.70210970464135
2025-03-14,0.70210970464135
2025-03-15,0.70210970464135
2025-03-16,0.70210970464135
2025-03-17,0.70210970464135
2025-03-18,0.70210970464135
2025-03-19,0.70210970464135
2025-03-20,0.70210970464135
2025-03-21,0.4680731364275667
2025-03-22,0.70210970464135
2025-03-23,0.70210970464135
2025-03-24,0.4680731364275667
2025-03-25,0.70210970464135
2025-03-26,0.70210970464135
2025-03-27,0.4680731364275667
2025-03-28,0.4680731364275667
2025-03-29,0.70210970464135
2025-03-30,0.4680731364275667
2025-03-31,0.4680731364275667
2025-04-01,1.1701828410689168
2025-04-02,0.70210970464135
2025-04-03,0.70210970464135
2025-04-04,0.4680731364275667
2025-04-05,0.70210970464135
2025-04-06,0.70210970464135
2025-04-07,0.70210970464135
2025-04-08,0.4680731364275667
2025-04-09,0.4680731364275667
2025-04-10,0.4680731364275667
2025-04-11,0.4680731364275667
2025-04-12,0.70210970464135
2025-04-13,0.70210970464135
2025-04-14,0.4680731364275667
2025-04-15,0.47562270314414035
2025-04-16,0.47562270314414035
2025-04-17,0.47562270314414035
2025-04-18,0.47562270314414035
2025-04-19,0.6530375209836212
2025-04-20,0.7134340547162106
2025-04-21,0.505820970010435
2025-04-22,0.47562270314414035
2025-04-23,0.47562270314414035
2025-04-24,0.505820970010435
2025-04-25,1.5740846604056073
2025-04-26,3.801206841794836
2025-04-27,1.3664715756998318
2025-04-28,0.9512454062882807
2025-04-29,0.8606506056893968
2025-04-30,0.6832357878499159
2025-05-01,0.6832357878499159
2025-05-02,0.6530375209836212
2025-05-03,0.6530375209836212
2025-05-04,0.6832357878499159
2025-05-05,0.6530375209836212
2025-05-06,0.6832357878499159
2025-05-07,0.8606506056893968
2025-05-08,0.7134340547162106
2025-05-09,0.7134340547162106
2025-05-10,0.7134340547162106
2025-05-11,0.8908488725556915
2025-05-12,0.9210471394219861
2025-05-13,0.7134340547162106
2025-05-14,0.6832357878499159
2025-05-15,0.724758404791071
2025-05-16,0.724758404791071
2025-05-17,0.6643618710584818
2025-05-18,0.6643618710584818
2025-05-19,0.6039653373258925
2025-05-20,0.6039653373258925
2025-05-21,0.5435688035933033
2025-05-22,0.6039653373258925
2025-05-23,1.0267410734540172
2025-05-24,0.9059480059888387
2025-05-25,1.207930674651785
2025-05-26,0.8455514722562495
2025-05-27,0.724758404791071
2025-05-28,0.6643618710584818
2025-05-29,0.6643618710584818
2025-05-30,0.6039653373258925
2025-05-31,0.6039653373258925
2025-06-01,0.724758404791071
2025-06-02,0.724758404791071
2025-06-03,0.6643618710584818
2025-06-04,0.5435688035933033
2025-06-05,0.6643618710584818
2025-06-06,0.6643618710584818
2025-06-07,0.6039653373258925
2025-06-08,0.6039653373258925
2025-06-09,0.5435688035933033
2025-06-10,0.483172269860714
2025-06-11,0.483172269860714
2025-06-12,0.5435688035933033
2025-06-13,0.6039653373258925
2025-06-14,0.6643618710584818
2025-06-15,0.6643618710584818
2025-06-16,0.5435688035933033
2025-06-17,0.5435688035933033
2025-06-18,0.5435688035933033
2025-06-19,0.483172269860714
2025-06-20,0.6039653373258925
2025-06-21,0.9059480059888387
2025-06-22,0.7851549385236603
2025-06-23,0.6039653373258925
2025-06-24,0.5435688035933033
2025-06-25,0.483172269860714
2025-06-26,0.6039653373258925
2025-06-27,0.6643618710584818
2025-06-28,1.8722925457102666
2025-06-29,1.8118960119776775
2025-06-30,1.3891202758495527
2025-07-01,1.0871376071866066
2025-07-02,0.8455514722562495
2025-07-03,0.724758404791071
2025-07-04,0.9059480059888387
2025-07-05,0.7851549385236603
2025-07-06,0.7851549385236603
2025-07-07,0.7851549385236603
2025-07-08,0.7851549385236603
2025-07-09,0.7851549385236603
2025-07-10,1.9930856131754453
2025-07-11,2.1138786806406236
2025-07-12,1.449516809582142
2025-07-13,1.3891202758495527
2025-07-14,1.0267410734540172
2025-07-15,0.8455514722562495
2025-07-16,0.724758404791071
2025-07-17,0.724758404791071
2025-07-18,0.724758404791071
2025-07-19,0.724758404791071
2025-07-20,0.7851549385236603
2025-07-21,0.6039653373258925
2025-07-22,0.6643618710584818
2025-07-23,0.6039653373258925
2025-07-24,0.6643618710584818
2025-07-25,0.6643618710584818
2025-07-26,0.7851549385236603
2025-07-27,0.7851549385236603
2025-07-28,0.7851549385236603
2025-07-29,0.6643618710584818
2025-07-30,0.724758404791071
2025-07-31,0.7851549385236603
2025-08-01,0.966344539721428
2025-08-02,1.0267410734540172
2025-08-03,1.449516809582142
2025-08-04,1.207930674651785
2025-08-05,0.7851549385236603
2025-08-06,0.7851549385236603
2025-08-07,0.7851549385236603
2025-08-08,2.5970509505013375
2025-08-09,3.8049816251531228
2025-08-10,1.7514994782450881
2025-08-11,1.1475341409191957
2025-08-12,1.0267410734540172
2025-08-13,0.7851549385236603
2025-08-14,0.7851549385236603
2025-08-15,0.7851549385236603
2025-08-16,0.966344539721428
2025-08-17,1.0267410734540172
2025-08-18,0.7851549385236603
2025-08-19,0.6643618710584818
2025-08-20,0.7851549385236603
2025-08-21,0.8455514722562495
2025-08-22,0.7851549385236603
2025-08-23,0.966344539721428
2025-08-24,0.9059480059888387
2025-08-25,0.6643618710584818
2025-08-26,0.6643618710584818
2025-08-27,0.724758404791071
2025-08-28,0.966344539721428
2025-08-29,0.966344539721428
2025-08-30,1.0871376071866066
2025-08-31,0.966344539721428
2025-09-01,0.9059480059888387
2025-09-02,1.0871376071866066
2025-09-03,0.7851549385236603
2025-09-04,0.8455514722562495
2025-09-05,1.0267410734540172
2025-09-06,1.0871376071866066
2025-09-07,2.41586134930357
2025-09-08,1.2683272083843742
2025-09-09,1.0267410734540172
2025-09-10,0.724758404791071
2025-09-11,0.6643618710584818
2025-09-12,0.724758404791071
2025-09-13,0.7851549385236603
2025-09-14,2.4762578830361592
2025-09-15,1.2683272083843742
2025-09-16,2.5366544167687484
2025-09-17,1.2683272083843742
2025-09-18,1.0267410734540172
2025-09-19,1.1475341409191957
2025-09-20,1.0871376071866066
2025-09-21,2.41586134930357
2025-09-22,1.207930674651785
2025-09-23,1.1475341409191957
2025-09-24,0.966344539721428
2025-09-25,0.7851549385236603
2025-09-26,0.9059480059888387
2025-09-27,0.7851549385236603
2025-09-28,1.8722925457102666
2025-09-29,0.9059480059888387
2025-09-30,0.7851549385236603
2025-10-01,0.724758404791071
2025-10-02,0.7851549385236603
2025-10-03,0.9059480059888387
2025-10-04,0.9059480059888387
2025-10-05,1.8118960119776775
2025-10-06,1.207930674651785
2025-10-07,1.0267410734540172
2025-10-08,0.9059480059888387
2025-10-09,0.8455514722562495
2025-10-10,0.8455514722562495
2025-10-11,0.966344539721428
2025-10-12,1.7514994782450881
2025-10-13,1.1475341409191957
2025-10-14,0.966344539721428
2025-10-15,0.966344539721428
2025-10-16,1.0267410734540172
2025-10-17,1.8118960119776775
2025-10-18,0.9059480059888387
2025-10-19,1.9930856131754453
2025-10-20,1.0871376071866066
2025-10-21,0.966344539721428
2025-10-22,0.724758404791071
2025-10-23,0.7851549385236603
2025-10-24,0.724758404791071
2025-10-25,0.8455514722562495
2025-10-26,1.8722925457102666
2025-10-27,1.3891202758495527
2025-10-28,0.9059480059888387
2025-10-29,0.6643618710584818
2025-10-30,0.6643618710584818
2025-10-31,0.6643618710584818
2025-11-01,0.966344539721428
2025-11-02,2.3554648155709805
2025-11-03,1.0871376071866066
2025-11-04,1.3891202758495527
2025-11-05,1.932689079442856
2025-11-06,1.3891202758495527
2025-11-07,1.207930674651785
2025-11-08,1.0871376071866066
2025-11-09,2.1138786806406236
2025-11-10,1.5703098770473205
2025-11-11,1.0267410734540172
2025-11-12,0.8455514722562495
2025-11-13,0.966344539721428
2025-11-14,1.5099133433147311
2025-11-15,0.966344539721428
2025-11-16,1.7514994782450881
2025-11-17,1.1475341409191957
2025-11-18,1.1475341409191957
2025-11-19,0.7851549385236603
2025-11-20,0.8455514722562495
2025-11-21,0.7851549385236603
2025-11-22,0.724758404791071
2025-11-23,1.5099133433147311
2025-11-24,3.382205889024998
2025-11-25,1.5703098770473205
2025-11-26,1.0267410734540172
2025-11-27,3.865378158885712
2025-11-28,1.691102944512499
2025-11-29,1.6307064107799096
2025-11-30,1.5703098770473205
2025-12-01,1.0871376071866066
2025-12-02,1.449516809582142
2025-12-03,0.966344539721428
2025-12-04,0.724758404791071
2025-12-05,0.9059480059888387
2025-12-06,0.966344539721428
2025-12-07,1.8722925457102666
2025-12-08,1.9930856131754453
2025-12-09,1.9930856131754453
2025-12-10,1.6307064107799096
2025-12-11,1.4117689759992738
2025-12-12,1.645805544213057
2025-12-13,1.3740211424164053
2025-12-14,2.717844017966516
2025-12-15,2.347915248854407
2025-12-16,1.4419672428655685
2025-12-17,1.0418402068871646
2025-12-18,0.8380019055396759
2025-12-19,1.1097863073363277
2025-12-20,1.3740211424164053
2025-12-21,3.1557188875277884
2025-12-22,1.910040379293135
2025-12-23,2.279969148405244
2025-12-24,1.207930674651785
2025-12-25,1.4117689759992738
2025-12-26,1.2758767751009479
2025-12-27,1.1097863073363277
2025-12-28,3.4878998230570293
2025-12-29,2.2497708815389497
2025-12-30,1.4419672428655685
2025-12-31,1.139984574202622
2026-01-01,3.7898824917199754
2026-01-02,6.0396533732589255
2026-01-03,3.253863254843246
2026-01-04,4.023919059933759
2026-01-05,3.0500249534957575
2026-01-06,1.9477882128760033
2026-01-07,1.5099133433147314
2026-01-08,1.207930674651785
2026-01-09,1.5099133433147314
2026-01-10,1.736400344811941
2026-01-11,3.699287691121092
2026-01-12,2.944331019463726
2026-01-13,2.8688353522979897
2026-01-14,1.5099133433147314
2026-01-15,1.6609046776462044
2026-01-16,1.4344176761489948
2026-01-17,1.8873916791434142
2026-01-18,6.719114377750555
2026-01-19,2.944331019463726
2026-01-20,3.170818020960936
2026-01-21,1.736400344811941
2026-01-22,1.4344176761489948
2026-01-23,1.4344176761489948
2026-01-24,1.4344176761489948
2026-01-25,3.472800689623882
2026-01-26,4.982714032938613
2026-01-27,1.8873916791434142
2026-01-28,2.113878680640624
2026-01-29,2.0383830134748875
2026-01-30,1.5099133433147314
2026-01-31,1.585409010480468
2026-02-01,1.6609046776462044
2026-02-02,1.4344176761489948
2026-02-03,1.736400344811941
2026-02-04,1.4344176761489948
2026-02-05,1.736400344811941
2026-02-06,2.3403656821378336
2026-02-07,2.3403656821378336
2026-02-08,5.511183703098769
2026-02-09,7.549566716573657
2026-02-10,2.0383830134748875
2026-02-11,1.585409010480468
2026-02-12,1.2834263418175216
2026-02-13,1.056939340320312
2026-02-14,0.9814436731545754
2026-02-15,0.8304523388231022
2026-02-16,0.9059480059888387
2026-02-17,0.7549566716573657
2026-02-18,0.679461004491629
2026-02-19,0.9059480059888387
2026-02-20,0.7549566716573657
2026-02-21,0.679461004491629
2026-02-22,0.679461004491629
2026-02-23,0.6039653373258925
2026-02-24,0.6039653373258925
2026-02-25,0.6039653373258925
2026-02-26,0.528469670160156
2026-02-27,0.528469670160156
2026-02-28,0.6039653373258925
2026-03-01,0.6039653373258925
2026-03-02,0.6039653373258925
2026-03-03,0.7549566716573657
2026-03-04,0.679461004491629
2026-03-05,0.679461004491629
2026-03-06,0.6039653373258925
2026-03-07,0.679461004491629
2026-03-08,0.7549566716573657
2026-03-09,0.7549566716573657
2026-03-10,0.8304523388231022
2026-03-11,0.7549566716573657
2026-03-12,0.6039653373258925
2026-03-13,0.6039653373258925
2026-03-14,0.6039653373258925
2026-03-15,0.6039653373258925
2026-03-16,0.528469670160156
2026-03-17,0.679461004491629
2026-03-18,0.7549566716573657
2026-03-19,0.8304523388231022
2026-03-20,1.056939340320312
2026-03-21,1.9628873463091507
2026-03-22,1.9628873463091507
2026-03-23,0.9059480059888387
2026-03-24,0.679461004491629
2026-03-25,0.679461004491629
2026-03-26,0.9059480059888387
2026-03-27,0.8304523388231022
2026-03-28,0.679461004491629
2026-03-29,0.6039653373258925
2026-03-30,0.528469670160156
2026-03-31,0.528469670160156
2026-04-01,0.8304523388231022
2026-04-02,0.9059480059888387
2026-04-03,0.679461004491629
2026-04-04,0.679461004491629
2026-04-05,0.679461004491629
2026-04-06,0.528469670160156
2026-04-07,0.6039653373258925
2026-04-08,0.528469670160156
2026-04-09,0.528469670160156
2026-04-10,0.528469670160156
2026-04-11,0.528469670160156
2026-04-12,0.528469670160156
2026-04-13,0.45297400299441937
2026-04-14,0.528469670160156
2026-04-15,0.528469670160156
2026-04-16,0.679461004491629
2026-04-17,0.528469670160156
2026-04-18,0.6039653373258925
2026-04-19,0.6039653373258925
2026-04-20,0.528469670160156
2026-04-21,0.9059480059888387
2026-04-22,0.679461004491629
2026-04-23,0.679461004491629
2026-04-24,0.9059480059888387
2026-04-25,0.9814436731545754
2026-04-26,0.7549566716573657
2026-04-27,0.6039653373258925
2026-04-28,0.6039653373258925
2026-04-29,0.528469670160156
2026-04-30,0.6039653373258925
2026-05-01,0.528469670160156
2026-05-02,0.6039653373258925
2026-05-03,0.679461004491629
2026-05-04,0.528469670160156
2026-05-05,0.528469670160156
2026-05-06,0.528469670160156
2026-05-07,0.528469670160156
2026-05-08,0.528469670160156
2026-05-09,0.679461004491629
2026-05-10,0.8304523388231022
2026-05-11,1.736400344811941
2026-05-12,1.585409010480468
2026-05-13,1.1324350074860485
2026-05-14,1.056939340320312
2026-05-15,0.9814436731545754
2026-05-16,1.207930674651785
2026-05-17,1.5099133433147314
2026-05-18,1.2834263418175216
2026-05-19,0.9059480059888387
2026-05-20,0.9814436731545754
2026-05-21,0.9814436731545754
2026-05-22,0.7549566716573657
2026-05-23,0.8304523388231022
2026-05-24,0.8304523388231022
2026-05-25,1.5099133433147314
2026-05-26,0.7549566716573657
2026-05-27,0.6039653373258925
2026-05-28,0.6039653373258925
2026-05-29,0.6039653373258925
2026-05-30,0.679461004491629
2026-05-31,0.679461004491629
