Time,piety
2023-09-27,1.0994874807870867
2023-09-28,1.1397126325231997
2023-09-29,0.9251784899305974
2023-09-30,0.6301940438657692
2023-10-01,0.6570108116898445
2023-10-02,1.2469797038195007
2023-10-03,1.0592623290509737
2023-10-04,1.1128958646991243
2023-10-05,1.0056287934028232
2023-10-06,0.8179114186342962
2023-10-07,0.5229269725694681
2023-10-08,0.7910946508102209
2023-10-09,0.8715449542824468
2023-10-10,1.0190371773148608
2023-10-11,0.8313198025463339
2023-10-12,0.9788120255787479
2023-10-13,0.8581365703704091
2023-10-14,0.5497437403935433
2023-10-15,0.6570108116898445
2023-10-16,0.8581365703704091
2023-10-17,0.6033772760416939
2023-10-18,0.9922204094907856
2023-10-19,0.938586873842635
2023-10-20,0.8715449542824468
2023-10-21,0.5765605082176186
2023-10-22,0.6436024277778069
2023-10-23,0.9251784899305974
2023-10-24,1.1933461681713502
2023-10-25,1.1397126325231997
2023-10-26,1.1128958646991243
2023-10-27,0.9117701060185597
2023-10-28,0.33520959780094106
2023-10-29,0.6838275795139198
2023-10-30,0.9519952577546726
2023-10-31,0.6972359634259574
2023-11-01,0.8313198025463339
2023-11-02,1.0324455612268986
2023-11-03,0.6033772760416939
2023-11-04,0.563152124305581
2023-11-05,0.6436024277778069
2023-11-06,0.9654036416667102
2023-11-07,0.8313198025463339
2023-11-08,1.0324455612268986
2023-11-09,0.9251784899305974
2023-11-10,0.750869499074108
2023-11-11,0.5095185886574304
2023-11-12,0.5497437403935433
2023-11-13,0.9251784899305974
2023-11-14,0.9788120255787479
2023-11-15,0.8849533381944844
2023-11-16,1.0056287934028232
2023-11-17,0.7374611151620704
2023-11-18,0.5765605082176186
2023-11-19,0.5229269725694681
2023-11-20,0.7642778829861456
2023-11-21,0.6704191956018821
2023-11-22,0.6972359634259574
2023-11-23,0.41565990127316693
2023-11-24,0.4022515173611293
2023-11-25,0.45588505300927984
2023-11-26,0.4827018208333551
2023-11-27,0.8313198025463339
2023-11-28,0.9654036416667102
2023-11-29,0.8581365703704091
2023-11-30,0.9922204094907856
2023-12-01,0.7776862668981833
2023-12-02,0.45588505300927984
2023-12-03,0.5497437403935433
2023-12-04,0.8715449542824468
2023-12-05,0.9117701060185597
2023-12-06,0.9117701060185597
2023-12-07,0.8581365703704091
2023-12-08,0.7910946508102209
2023-12-09,0.5765605082176186
2023-12-10,0.6704191956018821
2023-12-11,1.0458539451389361
2023-12-12,0.8715449542824468
2023-12-13,1.0056287934028232
2023-12-14,0.938586873842635
2023-12-15,0.7776862668981833
2023-12-16,0.42906828518520457
2023-12-17,0.6301940438657692
2023-12-18,0.7240527312500327
2023-12-19,0.6301940438657692
2023-12-20,0.5899688921296563
2023-12-21,0.29498444606482815
2023-12-22,0.31278192988788345
2023-12-23,0.2997343173358866
2023-12-24,0.2933908967399086
2023-12-25,0.3325337343958991
2023-12-26,0.32582954243988027
2023-12-27,0.35192476754387403
2023-12-28,0.48240089306384243
2023-12-29,0.33887715499187715
2023-12-30,0.3910676051998645
2023-12-31,0.3325337343958991
2024-01-01,0.3847241846038865
2024-01-02,0.521543730719833
2024-01-03,0.5867817934798172
2024-01-04,0.5606865683758235
2024-01-05,0.5867817934798172
2024-01-06,0.39777179715588334
2024-01-07,0.46935328051184555
2024-01-08,0.6453156642837825
2024-01-09,0.691162693895792
2024-01-10,0.7496965646997573
2024-01-11,0.7105537270437668
2024-01-12,0.69750611449177
2024-01-13,0.3847241846038865
2024-01-14,0.4563056679598487
2024-01-15,0.46935328051184555
2024-01-16,0.6844585019397731
2024-01-17,0.8018870149077447
2024-01-18,0.873468498263707
2024-01-19,0.782135210399729
2024-01-20,0.4432580554078519
2024-01-21,0.558221012446066
2024-01-22,0.850018359861055
2024-01-23,0.8753920422449671
2024-01-24,0.9007657246288793
2024-01-25,0.8880788834369232
2024-01-26,0.9895736129725715
2024-01-27,0.4694131241023737
2024-01-28,0.5201604888701978
2024-01-29,0.8753920422449671
2024-01-30,0.8880788834369232
2024-01-31,0.8627052010530111
2024-02-01,0.9007657246288793
2024-02-02,0.837331518669099
2024-02-03,0.4186657593345495
2024-02-04,0.49478680648628576
2024-02-05,0.8627052010530111
2024-02-06,0.9134525658208352
2024-02-07,0.8119578362851869
2024-02-08,0.824644677477143
2024-02-09,0.7612104715173628
2024-02-10,0.5709078536380221
2024-02-11,0.7865841539012748
2024-02-12,0.7485236303254067
2024-02-13,0.9388262482047474
2024-02-14,0.7485236303254067
2024-02-15,0.8753920422449671
2024-02-16,0.7231499479414946
2024-02-17,0.4440394417184616
2024-02-18,0.48209996529432975
2024-02-19,0.7865841539012748
2024-02-20,0.7738973127093188
2024-02-21,0.8119578362851869
2024-02-22,0.7231499479414946
2024-02-23,0.7104631067495386
2024-02-24,0.6470289007897583
2024-02-25,0.6850894243656265
2024-02-26,0.837331518669099
2024-02-27,0.7358367891334506
2024-02-28,0.9261394070127913
2024-02-29,1.2433104368116925
2024-03-01,0.9007657246288793
2024-03-02,0.5201604888701978
2024-03-03,0.7231499479414946
2024-03-04,0.6470289007897583
2024-03-05,0.6850894243656265
2024-03-06,0.850018359861055
2024-03-07,0.6724025831736704
2024-03-08,0.6977762655575825
2024-03-09,0.6597157419817143
2024-03-10,0.7485236303254067
2024-03-11,0.850018359861055
2024-03-12,0.6724025831736704
2024-03-13,0.7104631067495386
2024-03-14,0.9261394070127913
2024-03-15,0.54553417125411
2024-03-16,0.48209996529432975
2024-03-17,0.7231499479414946
2024-03-18,0.7358367891334506
2024-03-19,0.9261394070127913
2024-03-20,0.9261394070127913
2024-03-21,0.7231499479414946
2024-03-22,0.6850894243656265
2024-03-23,0.4694131241023737
2024-03-24,0.5328473300621539
2024-03-25,0.6343420595978023
2024-03-26,0.558221012446066
2024-03-27,0.7231499479414946
2024-03-28,0.5962815360219341
2024-03-29,0.5074736476782418
2024-03-30,0.5328473300621539
2024-03-31,0.54553417125411
2024-04-01,0.6089683772138902
2024-04-02,0.7104631067495386
2024-04-03,0.7104631067495386
2024-04-04,0.6470289007897583
2024-04-05,0.6597157419817143
2024-04-06,0.48209996529432975
2024-04-07,0.6089683772138902
2024-04-08,0.54553417125411
2024-04-09,0.7231499479414946
2024-04-10,0.7738973127093188
2024-04-11,0.6343420595978023
2024-04-12,0.5835946948299781
2024-04-13,0.4567262829104176
2024-04-14,0.6343420595978023
2024-04-15,0.8627052010530111
2024-04-16,0.6343420595978023
2024-04-17,0.6724025831736704
2024-04-18,0.7992709950932309
2024-04-19,0.6343420595978023
2024-04-20,0.3932920769506374
2024-04-21,0.6089683772138902
2024-04-22,0.7865841539012748
2024-04-23,0.6597157419817143
2024-04-24,0.7865841539012748
2024-04-25,0.7231499479414946
2024-04-26,0.7485236303254067
2024-04-27,0.4694131241023737
2024-04-28,0.5709078536380221
2024-04-29,0.6597157419817143
2024-04-30,0.5962815360219341
2024-05-01,0.6089683772138902
2024-05-02,0.6216552184058463
2024-05-03,0.6343420595978023
2024-05-04,0.3932920769506374
2024-05-05,0.6216552184058463
2024-05-06,0.7104631067495386
2024-05-07,0.5328473300621539
2024-05-08,0.8627052010530111
2024-05-09,0.837331518669099
2024-05-10,0.558221012446066
2024-05-11,0.43135260052650554
2024-05-12,0.6597157419817143
2024-05-13,0.6977762655575825
2024-05-14,0.6977762655575825
2024-05-15,0.7485236303254067
2024-05-16,0.6216552184058463
2024-05-17,0.54553417125411
2024-05-18,0.4186657593345495
2024-05-19,0.49478680648628576
2024-05-20,0.6470289007897583
2024-05-21,0.6470289007897583
2024-05-22,0.48209996529432975
2024-05-23,0.6470289007897583
2024-05-24,0.31717102979890116
2024-05-25,0.49478680648628576
2024-05-26,0.3806052357586814
2024-05-27,0.4186657593345495
2024-05-28,0.4567262829104176
2024-05-29,0.40597891814259346
2024-05-30,0.5962815360219341
2024-05-31,0.5962815360219341
2024-06-01,0.7992709950932309
2024-06-02,0.6216552184058463
2024-06-03,0.48209996529432975
2024-06-04,0.40597891814259346
2024-06-05,0.5074736476782418
2024-06-06,0.5074736476782418
2024-06-07,0.6216552184058463
2024-06-08,0.6343420595978023
2024-06-09,0.7231499479414946
2024-06-10,0.6724025831736704
2024-06-11,0.6216552184058463
2024-06-12,0.4186657593345495
2024-06-13,0.5201604888701978
2024-06-14,0.49478680648628576
2024-06-15,0.4567262829104176
2024-06-16,0.43135260052650554
2024-06-17,0.49478680648628576
2024-06-18,0.4567262829104176
2024-06-19,0.5962815360219341
2024-06-20,0.3044841886069451
2024-06-21,0.4440394417184616
2024-06-22,0.5835946948299781
2024-06-23,0.558221012446066
2024-06-24,0.40597891814259346
2024-06-25,0.32985787099085717
2024-06-26,0.48209996529432975
2024-06-27,0.43135260052650554
2024-06-28,0.279110506223033
2024-06-29,0.31717102979890116
2024-06-30,0.5835946948299781
2024-07-01,0.4694131241023737
2024-07-02,0.4186657593345495
2024-07-03,0.4567262829104176
2024-07-04,0.40597891814259346
2024-07-05,0.5328473300621539
2024-07-06,0.43135260052650554
2024-07-07,0.4694131241023737
2024-07-08,0.3806052357586814
2024-07-09,0.279110506223033
2024-07-10,0.49478680648628576
2024-07-11,0.3552315533747693
2024-07-12,0.5074736476782418
2024-07-13,0.32985787099085717
2024-07-14,0.5074736476782418
2024-07-15,0.40597891814259346
2024-07-16,0.279110506223033
2024-07-17,0.3806052357586814
2024-07-18,0.5201604888701978
2024-07-19,0.4186657593345495
2024-07-20,0.32985787099085717
2024-07-21,0.4694131241023737
2024-07-22,0.32985787099085717
2024-07-23,0.4440394417184616
2024-07-24,0.3552315533747693
2024-07-25,0.3806052357586814
2024-07-26,0.3932920769506374
2024-07-27,0.4567262829104176
2024-07-28,0.5201604888701978
2024-07-29,0.43135260052650554
2024-07-30,0.3806052357586814
2024-07-31,0.4186657593345495
2024-08-01,0.3932920769506374
2024-08-02,0.31717102979890116
2024-08-03,0.4694131241023737
2024-08-04,0.5074736476782418
2024-08-05,0.26642366503107695
2024-08-06,0.4694131241023737
2024-08-07,0.43135260052650554
2024-08-08,0.279110506223033
2024-08-09,0.4567262829104176
2024-08-10,0.3932920769506374
