Time,piety
2023-09-28,1.1476090655572868
2023-09-29,0.9315885355700328
2023-09-30,0.6345603068375586
2023-10-01,0.6615628730859654
2023-10-02,1.2556193305509138
2023-10-03,1.0666013668120666
2023-10-04,1.12060649930888
2023-10-05,1.012596234315253
2023-10-06,0.8235782705764059
2023-10-07,0.5265500418439316
2023-10-08,0.7965757043279991
2023-10-09,0.8775834030732194
2023-10-10,1.0260975174394564
2023-10-11,0.8370795537006092
2023-10-12,0.9855936680668463
2023-10-13,0.864082119949016
2023-10-14,0.5535526080923383
2023-10-15,0.6615628730859654
2023-10-16,0.864082119949016
2023-10-17,0.6075577405891518
2023-10-18,0.9990949511910497
2023-10-19,0.9450898186942362
2023-10-20,0.8775834030732194
2023-10-21,0.5805551743407451
2023-10-22,0.648061589961762
2023-10-23,0.9315885355700328
2023-10-24,1.2016141980541004
2023-10-25,1.1476090655572868
2023-10-26,1.12060649930888
2023-10-27,0.9180872524458294
2023-10-28,0.33753207810508434
2023-10-29,0.6885654393343721
2023-10-30,0.9585911018184395
2023-10-31,0.7020667224585755
2023-11-01,0.8370795537006092
2023-11-02,1.0395988005636598
2023-11-03,0.6075577405891518
2023-11-04,0.5670538912165417
2023-11-05,0.648061589961762
2023-11-06,0.9720923849426429
2023-11-07,0.8370795537006092
2023-11-08,1.0395988005636598
2023-11-09,0.9315885355700328
2023-11-10,0.756071854955389
2023-11-11,0.5130487587197282
2023-11-12,0.5535526080923383
2023-11-13,0.9315885355700328
2023-11-14,0.9855936680668463
2023-11-15,0.8910846861974228
2023-11-16,1.012596234315253
2023-11-17,0.7425705718311856
2023-11-18,0.5805551743407451
2023-11-19,0.5265500418439316
2023-11-20,0.7695731380795924
2023-11-21,0.6750641562101687
2023-11-22,0.7020667224585755
2023-11-23,0.4185397768503046
2023-11-24,0.40503849372610123
2023-11-25,0.4590436262229147
2023-11-26,0.48604619247132147
2023-11-27,0.8370795537006092
2023-11-28,0.9720923849426429
2023-11-29,0.864082119949016
2023-11-30,0.9990949511910497
2023-12-01,0.7830744212037957
2023-12-02,0.4590436262229147
2023-12-03,0.5535526080923383
2023-12-04,0.8775834030732194
2023-12-05,0.9180872524458294
2023-12-06,0.9180872524458294
2023-12-07,0.864082119949016
2023-12-08,0.7965757043279991
2023-12-09,0.5805551743407451
2023-12-10,0.6750641562101687
2023-12-11,1.0531000836878632
2023-12-12,0.8775834030732194
2023-12-13,1.012596234315253
2023-12-14,0.9450898186942362
2023-12-15,0.7830744212037957
2023-12-16,0.432041059974508
2023-12-17,0.6345603068375586
2023-12-18,0.7290692887069822
2023-12-19,0.6345603068375586
2023-12-20,0.5940564574649485
2023-12-21,0.29702822873247425
2023-12-22,0.3149490213924886
2023-12-23,0.3018110092118209
2023-12-24,0.29542363859325493
2023-12-25,0.334837675135258
2023-12-26,0.3280870335731563
2023-12-27,0.35436305793449163
2023-12-28,0.48574317974116843
2023-12-29,0.34122504575382395
2023-12-30,0.39377709447649467
2023-12-31,0.334837675135258
2024-01-01,0.3873897238579287
2024-01-02,0.5251572162831715
2024-01-03,0.5908472771865099
2024-01-04,0.5645712528251745
2024-01-05,0.5908472771865099
2024-01-06,0.40052773603859637
2024-01-07,0.47260516756050075
2024-01-08,0.6497866965277466
2024-01-09,0.6959513746318513
2024-01-10,0.754890793973088
2024-01-11,0.715476757431085
2024-01-12,0.7023387452504173
2024-01-13,0.3873897238579287
2024-01-14,0.45946715537983307
2024-01-15,0.47260516756050075
2024-01-16,0.6892007330697496
2024-01-17,0.8074428426957587
2024-01-18,0.8795202742176631
2024-01-19,0.7875541889529893
2024-01-20,0.4463291431991654
2024-01-21,0.5620886144338073
2024-01-22,0.855907662887843
2024-01-23,0.881457145362107
2024-01-24,0.907006627836371
2024-01-25,0.8942318865992389
2024-01-26,0.9964298164962948
2024-01-27,0.47266542577388343
2024-01-28,0.5237643907224114
2024-01-29,0.881457145362107
2024-01-30,0.8942318865992389
2024-01-31,0.868682404124975
2024-02-01,0.907006627836371
2024-02-02,0.843132921650711
2024-02-03,0.4215664608253555
2024-02-04,0.4982149082481474
2024-02-05,0.868682404124975
2024-02-06,0.9197813690735029
2024-02-07,0.817583439176447
2024-02-08,0.830358180413579
2024-02-09,0.7664844742279191
2024-02-10,0.5748633556709394
2024-02-11,0.7920339567021831
2024-02-12,0.7537097329907871
2024-02-13,0.9453308515477669
2024-02-14,0.7537097329907871
2024-02-15,0.881457145362107
2024-02-16,0.7281602505165231
2024-02-17,0.44711594329961946
2024-02-18,0.48544016701101544
2024-02-19,0.7920339567021831
2024-02-20,0.7792592154650511
2024-02-21,0.817583439176447
2024-02-22,0.7281602505165231
2024-02-23,0.7153855092793912
2024-02-24,0.6515118030937312
2024-02-25,0.6898360268051272
2024-02-26,0.843132921650711
2024-02-27,0.7409349917536552
2024-02-28,0.9325561103106349
2024-02-29,1.2519246412389344
2024-03-01,0.907006627836371
2024-03-02,0.5237643907224114
2024-03-03,0.7281602505165231
2024-03-04,0.6515118030937312
2024-03-05,0.6898360268051272
2024-03-06,0.855907662887843
2024-03-07,0.6770612855679952
2024-03-08,0.7026107680422592
2024-03-09,0.6642865443308632
2024-03-10,0.7537097329907871
2024-03-11,0.855907662887843
2024-03-12,0.6770612855679952
2024-03-13,0.7153855092793912
2024-03-14,0.9325561103106349
2024-03-15,0.5493138731966754
2024-03-16,0.48544016701101544
2024-03-17,0.7281602505165231
2024-03-18,0.7409349917536552
2024-03-19,0.9325561103106349
2024-03-20,0.9325561103106349
2024-03-21,0.7281602505165231
2024-03-22,0.6898360268051272
2024-03-23,0.47266542577388343
2024-03-24,0.5365391319595434
2024-03-25,0.6387370618565993
2024-03-26,0.5620886144338073
2024-03-27,0.7281602505165231
2024-03-28,0.6004128381452033
2024-03-29,0.5109896494852794
2024-03-30,0.5365391319595434
2024-03-31,0.5493138731966754
2024-04-01,0.6131875793823353
2024-04-02,0.7153855092793912
2024-04-03,0.7153855092793912
2024-04-04,0.6515118030937312
2024-04-05,0.6642865443308632
2024-04-06,0.48544016701101544
2024-04-07,0.6131875793823353
2024-04-08,0.5493138731966754
2024-04-09,0.7281602505165231
2024-04-10,0.7792592154650511
2024-04-11,0.6387370618565993
2024-04-12,0.5876380969080713
2024-04-13,0.45989068453675147
2024-04-14,0.6387370618565993
2024-04-15,0.868682404124975
2024-04-16,0.6387370618565993
2024-04-17,0.6770612855679952
2024-04-18,0.8048086979393151
2024-04-19,0.6387370618565993
2024-04-20,0.39601697835109156
2024-04-21,0.6131875793823353
2024-04-22,0.7920339567021831
2024-04-23,0.6642865443308632
2024-04-24,0.7920339567021831
2024-04-25,0.7281602505165231
2024-04-26,0.7537097329907871
2024-04-27,0.47266542577388343
2024-04-28,0.5748633556709394
2024-04-29,0.6642865443308632
2024-04-30,0.6004128381452033
2024-05-01,0.6131875793823353
2024-05-02,0.6259623206194672
2024-05-03,0.6387370618565993
2024-05-04,0.39601697835109156
2024-05-05,0.6259623206194672
2024-05-06,0.7153855092793912
2024-05-07,0.5365391319595434
2024-05-08,0.868682404124975
2024-05-09,0.843132921650711
2024-05-10,0.5620886144338073
2024-05-11,0.4343412020624875
2024-05-12,0.6642865443308632
2024-05-13,0.7026107680422592
2024-05-14,0.7026107680422592
2024-05-15,0.7537097329907871
2024-05-16,0.6259623206194672
2024-05-17,0.5493138731966754
2024-05-18,0.4215664608253555
2024-05-19,0.4982149082481474
2024-05-20,0.6515118030937312
2024-05-21,0.6515118030937312
2024-05-22,0.48544016701101544
2024-05-23,0.6515118030937312
2024-05-24,0.31936853092829964
2024-05-25,0.4982149082481474
2024-05-26,0.38324223711395955
2024-05-27,0.4215664608253555
2024-05-28,0.45989068453675147
2024-05-29,0.4087917195882235
2024-05-30,0.6004128381452033
2024-05-31,0.6004128381452033
2024-06-01,0.8048086979393151
2024-06-02,0.6259623206194672
2024-06-03,0.48544016701101544
2024-06-04,0.4087917195882235
2024-06-05,0.5109896494852794
2024-06-06,0.5109896494852794
2024-06-07,0.6259623206194672
2024-06-08,0.6387370618565993
2024-06-09,0.7281602505165231
2024-06-10,0.6770612855679952
2024-06-11,0.6259623206194672
2024-06-12,0.4215664608253555
2024-06-13,0.5237643907224114
2024-06-14,0.4982149082481474
2024-06-15,0.45989068453675147
2024-06-16,0.4343412020624875
2024-06-17,0.4982149082481474
2024-06-18,0.45989068453675147
2024-06-19,0.6004128381452033
2024-06-20,0.30659378969116763
2024-06-21,0.44711594329961946
2024-06-22,0.5876380969080713
2024-06-23,0.5620886144338073
2024-06-24,0.4087917195882235
2024-06-25,0.3321432721654316
2024-06-26,0.48544016701101544
2024-06-27,0.4343412020624875
2024-06-28,0.28104430721690365
2024-06-29,0.31936853092829964
2024-06-30,0.5876380969080713
2024-07-01,0.47266542577388343
2024-07-02,0.4215664608253555
2024-07-03,0.45989068453675147
2024-07-04,0.4087917195882235
2024-07-05,0.5365391319595434
2024-07-06,0.4343412020624875
2024-07-07,0.47266542577388343
2024-07-08,0.38324223711395955
2024-07-09,0.28104430721690365
2024-07-10,0.4982149082481474
2024-07-11,0.3576927546396956
2024-07-12,0.5109896494852794
2024-07-13,0.3321432721654316
2024-07-14,0.5109896494852794
2024-07-15,0.4087917195882235
2024-07-16,0.28104430721690365
2024-07-17,0.38324223711395955
2024-07-18,0.5237643907224114
2024-07-19,0.4215664608253555
2024-07-20,0.3321432721654316
2024-07-21,0.47266542577388343
2024-07-22,0.3321432721654316
2024-07-23,0.44711594329961946
2024-07-24,0.3576927546396956
2024-07-25,0.38324223711395955
2024-07-26,0.39601697835109156
2024-07-27,0.45989068453675147
2024-07-28,0.5237643907224114
2024-07-29,0.4343412020624875
2024-07-30,0.38324223711395955
2024-07-31,0.4215664608253555
2024-08-01,0.39601697835109156
2024-08-02,0.31936853092829964
2024-08-03,0.47266542577388343
2024-08-04,0.5109896494852794
2024-08-05,0.2682695659797717
2024-08-06,0.47266542577388343
2024-08-07,0.4343412020624875
2024-08-08,0.28104430721690365
2024-08-09,0.45989068453675147
2024-08-10,0.39601697835109156
2024-08-11,0.5109896494852794
