Time,chilis
2024-10-02,57.978582355940844
2024-10-03,69.83783783783784
2024-10-04,88.28556858745537
2024-10-05,110.68638449770525
2024-10-06,104.0979092299847
2024-10-07,61.93166751657317
2024-10-08,56.66088730239673
2024-10-09,59.29627740948496
2024-10-10,71.15553289138194
2024-10-11,98.82712901580825
2024-10-12,131.76950535441102
2024-10-13,114.63946965833757
2024-10-14,73.79092299847017
2024-10-15,60.613972463029064
2024-10-16,57.978582355940844
2024-10-17,61.93166751657317
2024-10-18,86.96787353391127
2024-10-19,110.68638449770525
2024-10-20,106.73329933707292
2024-10-21,59.29627740948496
2024-10-22,54.02549719530852
2024-10-23,55.343192248852624
2024-10-24,63.249362570117285
2024-10-25,81.69709331973482
2024-10-26,117.2748597654258
2024-10-27,98.82712901580825
2024-10-28,57.978582355940844
2024-10-29,52.707802141764404
2024-10-30,63.249362570117285
2024-10-31,68.52014278429372
2024-11-01,94.87404385517593
2024-11-02,112.00407955124936
2024-11-03,104.0979092299847
2024-11-04,69.83783783783784
2024-11-05,59.29627740948496
2024-11-06,46.11932687404385
2024-11-07,63.249362570117285
2024-11-08,81.69709331973482
2024-11-09,119.91024987251402
2024-11-10,110.68638449770525
2024-11-11,115.95716471188169
2024-11-12,73.79092299847017
2024-11-13,61.93166751657317
2024-11-14,65.88475267720551
2024-11-15,81.69709331973482
2024-11-16,108.05099439061703
2024-11-17,104.0979092299847
2024-11-18,61.93166751657317
2024-11-19,57.978582355940844
2024-11-20,57.978582355940844
2024-11-21,63.249362570117285
2024-11-22,80.37939826619072
2024-11-23,104.0979092299847
2024-11-24,93.55634880163181
2024-11-25,65.88475267720551
2024-11-26,61.93166751657317
2024-11-27,71.15553289138194
2024-11-28,51.39010708822029
2024-11-29,56.66088730239673
2024-11-30,79.0617032126466
2024-12-01,81.69709331973482
2024-12-02,51.39010708822029
2024-12-03,48.75471698113208
2024-12-04,52.707802141764404
2024-12-05,54.02549719530852
2024-12-06,71.15553289138194
2024-12-07,101.46251912289648
2024-12-08,92.2386537480877
2024-12-09,52.707802141764404
2024-12-10,51.39010708822029
2024-12-11,55.343192248852624
2024-12-12,57.978582355940844
2024-12-13,75.10861805201428
2024-12-14,102.78021417644058
2024-12-15,94.87404385517593
2024-12-16,57.978582355940844
2024-12-17,55.343192248852624
2024-12-18,63.249362570117285
2024-12-19,63.249362570117285
2024-12-20,83.01478837327893
2024-12-21,101.46251912289648
2024-12-22,97.50943396226415
2024-12-23,77.74400815910249
2024-12-24,89.60326364099949
2024-12-25,61.93166751657317
2024-12-26,65.88475267720551
2024-12-27,88.28556858745537
2024-12-28,98.82712901580825
2024-12-29,100.14482406935237
2024-12-30,80.37939826619072
2024-12-31,93.55634880163181
2025-01-01,114.63946965833757
2025-01-02,73.79092299847017
2025-01-03,79.0617032126466
2025-01-04,98.82712901580825
2025-01-05,90.9209586945436
2025-01-06,56.66088730239673
2025-01-07,55.343192248852624
2025-01-08,55.343192248852624
2025-01-09,59.29627740948496
2025-01-10,69.83783783783784
2025-01-11,96.19173890872004
2025-01-12,96.19173890872004
2025-01-13,61.93166751657317
2025-01-14,51.39010708822029
2025-01-15,54.02549719530852
2025-01-16,56.66088730239673
2025-01-17,77.74400815910249
2025-01-18,106.73329933707292
2025-01-19,90.9209586945436
2025-01-20,72.47322794492605
2025-01-21,55.343192248852624
2025-01-22,56.66088730239673
2025-01-23,57.978582355940844
2025-01-24,77.74400815910249
2025-01-25,118.59255481896992
2025-01-26,97.50943396226415
2025-01-27,57.978582355940844
2025-01-28,50.072412034676184
2025-01-29,55.343192248852624
2025-01-30,61.93166751657317
2025-01-31,81.69709331973482
2025-02-01,110.68638449770525
2025-02-02,102.78021417644058
2025-02-03,56.66088730239673
2025-02-04,48.75471698113208
2025-02-05,50.072412034676184
2025-02-06,56.66088730239673
2025-02-07,71.15553289138194
2025-02-08,98.82712901580825
2025-02-09,90.9209586945436
2025-02-10,46.11932687404385
2025-02-11,44.80163182049974
2025-02-12,48.75471698113208
2025-02-13,56.66088730239673
2025-02-14,109.36868944416113
2025-02-15,127.81642019377868
2025-02-16,97.50943396226415
2025-02-17,67.20244773074961
2025-02-18,52.707802141764404
2025-02-19,52.707802141764404
2025-02-20,59.29627740948496
2025-02-21,81.69709331973482
2025-02-22,131.76950535441102
2025-02-23,115.95716471188169
2025-02-24,59.29627740948496
2025-02-25,56.66088730239673
2025-02-26,59.29627740948496
2025-02-27,61.93166751657317
2025-02-28,76.42631310555839
2025-03-01,108.05099439061703
2025-03-02,110.68638449770525
2025-03-03,59.29627740948496
2025-03-04,56.66088730239673
2025-03-05,52.707802141764404
2025-03-06,61.93166751657317
2025-03-07,75.10861805201428
2025-03-08,110.68638449770525
2025-03-09,110.68638449770525
2025-03-10,57.978582355940844
2025-03-11,55.343192248852624
2025-03-12,59.29627740948496
2025-03-13,71.15553289138194
2025-03-14,83.01478837327893
2025-03-15,112.00407955124936
2025-03-16,98.82712901580825
2025-03-17,56.66088730239673
2025-03-18,56.66088730239673
2025-03-19,56.66088730239673
2025-03-20,61.93166751657317
2025-03-21,77.74400815910249
2025-03-22,101.46251912289648
2025-03-23,97.50943396226415
2025-03-24,52.707802141764404
2025-03-25,48.75471698113208
2025-03-26,59.29627740948496
2025-03-27,60.613972463029064
2025-03-28,79.0617032126466
2025-03-29,105.41560428352881
2025-03-30,94.87404385517593
2025-03-31,54.02549719530852
2025-04-01,56.66088730239673
2025-04-02,55.343192248852624
2025-04-03,61.93166751657317
2025-04-04,73.79092299847017
2025-04-05,110.68638449770525
2025-04-06,97.50943396226415
2025-04-07,59.29627740948496
2025-04-08,51.39010708822029
2025-04-09,52.707802141764404
2025-04-10,57.978582355940844
2025-04-11,73.79092299847017
2025-04-12,100.14482406935237
2025-04-13,89.60326364099949
2025-04-14,51.39010708822029
2025-04-15,51.555881627214546
2025-04-16,54.85862051948479
2025-04-17,62.790294615979334
2025-04-18,80.63868664769456
2025-04-19,91.2142521096873
2025-04-20,102.44866509845207
2025-04-21,56.843664358210916
2025-04-22,49.570837788488426
2025-04-23,52.21472915398661
2025-04-24,60.14640325048116
2025-04-25,74.0289582339491
2025-04-26,95.83893668470662
2025-04-27,93.85814347518547
2025-04-28,56.18056620223388
2025-04-29,48.91199026171637
2025-04-30,53.5366748367357
2025-05-01,59.4875557237091
2025-05-02,75.3509039166982
2025-05-03,99.80477373295389
2025-05-04,93.19504531920842
2025-05-05,65.43418598147753
2025-05-06,56.18056620223388
2025-05-07,52.87782730996364
2025-05-08,59.4875557237091
2025-05-09,72.04391439522297
2025-05-10,103.77061078120116
2025-05-11,121.61900281291638
2025-05-12,60.80950140645819
2025-05-13,52.87782730996364
2025-05-14,56.843664358210916
2025-05-15,61.00503034988731
2025-05-16,79.57177871724433
2025-05-17,102.11711602046356
2025-05-18,91.50754552483097
2025-05-19,59.67883403793324
2025-05-20,58.35263772597917
2025-05-21,62.331226661841384
2025-05-22,67.63601190965767
2025-05-23,83.55036765310653
2025-05-24,104.7695086443717
2025-05-25,92.83374183678504
2025-05-26,91.50754552483097
2025-05-27,59.67883403793324
2025-05-28,62.331226661841384
2025-05-29,66.3098155977036
2025-05-30,82.22417134115247
2025-05-31,98.13852708460134
2025-06-01,94.15993814873912
2025-06-02,58.35263772597917
2025-06-03,59.67883403793324
2025-06-04,61.00503034988731
2025-06-05,63.65742297379546
2025-06-06,78.24558240529025
2025-06-07,90.1813492128769
2025-06-08,87.52895658896875
2025-06-09,54.37404879011695
2025-06-10,53.04785247816288
2025-06-11,55.70024510207103
2025-06-12,64.98361928574953
2025-06-13,71.61460084551989
2025-06-14,87.52895658896875
2025-06-15,98.13852708460134
2025-06-16,59.67883403793324
2025-06-17,53.04785247816288
2025-06-18,59.67883403793324
2025-06-19,61.00503034988731
2025-06-20,64.98361928574953
2025-06-21,76.91938609333619
2025-06-22,75.59318978138211
2025-06-23,55.70024510207103
2025-06-24,53.04785247816288
2025-06-25,58.35263772597917
2025-06-26,62.331226661841384
2025-06-27,76.91938609333619
2025-06-28,82.22417134115247
2025-06-29,84.87656396506061
2025-06-30,51.72165616620881
2025-07-01,54.37404879011695
2025-07-02,57.0264414140251
2025-07-03,68.96220822161175
2025-07-04,87.52895658896875
2025-07-05,79.57177871724433
2025-07-06,80.89797502919839
2025-07-07,54.37404879011695
2025-07-08,53.04785247816288
2025-07-09,57.0264414140251
2025-07-10,63.65742297379546
2025-07-11,72.94079715747397
2025-07-12,88.85515290092283
2025-07-13,84.87656396506061
2025-07-14,58.35263772597917
2025-07-15,57.0264414140251
2025-07-16,57.0264414140251
2025-07-17,63.65742297379546
2025-07-18,74.26699346942803
2025-07-19,90.1813492128769
2025-07-20,84.87656396506061
2025-07-21,62.331226661841384
2025-07-22,55.70024510207103
2025-07-23,58.35263772597917
2025-07-24,63.65742297379546
2025-07-25,78.24558240529025
2025-07-26,91.50754552483097
2025-07-27,91.50754552483097
2025-07-28,62.331226661841384
2025-07-29,59.67883403793324
2025-07-30,62.331226661841384
2025-07-31,66.3098155977036
2025-08-01,82.22417134115247
2025-08-02,100.79091970850948
2025-08-03,92.83374183678504
2025-08-04,61.00503034988731
2025-08-05,58.35263772597917
2025-08-06,55.70024510207103
2025-08-07,62.331226661841384
2025-08-08,71.61460084551989
2025-08-09,87.52895658896875
2025-08-10,84.87656396506061
2025-08-11,54.37404879011695
2025-08-12,51.72165616620881
2025-08-13,53.04785247816288
2025-08-14,61.00503034988731
2025-08-15,70.28840453356582
2025-08-16,88.85515290092283
2025-08-17,87.52895658896875
2025-08-18,58.35263772597917
2025-08-19,50.39545985425474
2025-08-20,57.0264414140251
2025-08-21,59.67883403793324
2025-08-22,67.63601190965767
2025-08-23,87.52895658896875
2025-08-24,82.22417134115247
2025-08-25,50.39545985425474
2025-08-26,46.41687091839252
2025-08-27,43.76447829448438
2025-08-28,50.39545985425474
2025-08-29,66.3098155977036
2025-08-30,82.22417134115247
2025-08-31,83.55036765310653
2025-09-01,84.87656396506061
2025-09-02,45.09067460643845
2025-09-03,46.41687091839252
2025-09-04,49.06926354230067
2025-09-05,58.35263772597917
2025-09-06,79.57177871724433
2025-09-07,72.94079715747397
2025-09-08,46.41687091839252
2025-09-09,43.76447829448438
2025-09-10,41.112085670576235
2025-09-11,46.41687091839252
2025-09-12,62.331226661841384
2025-09-13,86.20276027701469
2025-09-14,75.59318978138211
2025-09-15,46.41687091839252
2025-09-16,39.785889358622164
2025-09-17,46.41687091839252
2025-09-18,53.04785247816288
2025-09-19,68.96220822161175
2025-09-20,91.50754552483097
2025-09-21,84.87656396506061
2025-09-22,50.39545985425474
2025-09-23,47.7430672303466
2025-09-24,51.72165616620881
2025-09-25,50.39545985425474
2025-09-26,68.96220822161175
2025-09-27,102.11711602046356
2025-09-28,90.1813492128769
2025-09-29,50.39545985425474
2025-09-30,47.7430672303466
2025-10-01,51.72165616620881
2025-10-02,57.0264414140251
2025-10-03,78.24558240529025
2025-10-04,100.79091970850948
2025-10-05,94.15993814873912
2025-10-06,55.70024510207103
2025-10-07,49.06926354230067
2025-10-08,54.37404879011695
2025-10-09,59.67883403793324
2025-10-10,78.24558240529025
2025-10-11,96.81233077264726
2025-10-12,91.50754552483097
2025-10-13,62.331226661841384
2025-10-14,49.06926354230067
2025-10-15,51.72165616620881
2025-10-16,59.67883403793324
2025-10-17,79.57177871724433
2025-10-18,103.44331233241762
2025-10-19,92.83374183678504
2025-10-20,58.35263772597917
2025-10-21,49.06926354230067
2025-10-22,51.72165616620881
2025-10-23,55.70024510207103
2025-10-24,68.96220822161175
2025-10-25,95.4861344606932
2025-10-26,87.52895658896875
2025-10-27,51.72165616620881
2025-10-28,49.06926354230067
2025-10-29,47.7430672303466
2025-10-30,58.35263772597917
2025-10-31,63.65742297379546
2025-11-01,112.72668651609612
2025-11-02,92.83374183678504
2025-11-03,61.00503034988731
2025-11-04,61.00503034988731
2025-11-05,61.00503034988731
2025-11-06,67.63601190965767
2025-11-07,90.1813492128769
2025-11-08,124.66245332368277
2025-11-09,123.3362570117287
2025-11-10,75.59318978138211
2025-11-11,125.98864963563685
2025-11-12,79.57177871724433
2025-11-13,71.61460084551989
2025-11-14,91.50754552483097
2025-11-15,128.641042259545
2025-11-16,114.0528828280502
2025-11-17,64.98361928574953
2025-11-18,67.63601190965767
2025-11-19,70.28840453356582
2025-11-20,74.26699346942803
2025-11-21,107.42190126827984
2025-11-22,132.6196311954072
2025-11-23,122.01006069977463
2025-11-24,74.26699346942803
2025-11-25,68.96220822161175
2025-11-26,82.22417134115247
2025-11-27,55.70024510207103
2025-11-28,59.67883403793324
2025-11-29,80.89797502919839
2025-11-30,83.55036765310653
2025-12-01,51.72165616620881
2025-12-02,50.39545985425474
2025-12-03,50.39545985425474
2025-12-04,58.35263772597917
2025-12-05,68.96220822161175
2025-12-06,98.13852708460134
2025-12-07,90.1813492128769
2025-12-08,51.72165616620881
2025-12-09,51.72165616620881
2025-12-10,51.72165616620881
2025-12-11,54.642722975971296
2025-12-12,64.75225547544733
2025-12-13,94.44104912644417
2025-12-14,86.34410540344504
2025-12-15,53.95633051144848
2025-12-16,51.25734927044876
2025-12-17,54.642722975971296
2025-12-18,57.34170421697101
2025-12-19,74.19868981894632
2025-12-20,97.14003036744388
2025-12-21,88.35669417992193
2025-12-22,71.49970857794662
2025-12-23,66.10174609594719
2025-12-24,80.94614292144561
2025-12-25,55.99221359647116
2025-12-26,67.45123671644704
2025-12-27,92.4051660414215
2025-12-28,90.3925772649446
2025-12-29,75.54818043944618
2025-12-30,67.45123671644704
2025-12-31,91.74206788544447
2026-01-01,103.20109100542035
2026-01-02,84.99461478294518
2026-01-03,99.8390116084436
2026-01-04,90.3925772649446
2026-01-05,53.95633051144848
2026-01-06,51.94374173497158
2026-01-07,53.293232355471446
2026-01-08,59.354292993447906
2026-01-09,74.19868981894632
2026-01-10,102.95886967842308
2026-01-11,102.95886967842308
2026-01-12,53.538612232780004
2026-01-13,49.42025744564308
2026-01-14,49.42025744564308
2026-01-15,56.28418209087128
2026-01-16,76.8759560265559
2026-01-17,102.95886967842308
2026-01-18,96.09494503319488
2026-01-19,72.75760123941897
2026-01-20,50.79304237468872
2026-01-21,52.16582730373436
2026-01-22,52.16582730373436
2026-01-23,64.52089166514513
2026-01-24,86.4854505298754
2026-01-25,70.0120313813277
2026-01-26,59.02975194896257
2026-01-27,57.65696701991693
2026-01-28,50.79304237468872
2026-01-29,60.402536878008206
2026-01-30,78.24874095560155
2026-01-31,108.45000939460564
2026-02-01,100.2132998203318
2026-02-02,54.91139716182565
2026-02-03,52.16582730373436
2026-02-04,54.91139716182565
2026-02-05,54.91139716182565
2026-02-06,74.13038616846463
2026-02-07,101.58608474937743
2026-02-08,85.11266560082974
2026-02-09,38.43797801327795
2026-02-10,43.929117729460515
2026-02-11,50.79304237468872
2026-02-12,54.91139716182565
2026-02-13,71.38481631037334
2026-02-14,137.2784929045641
2026-02-15,115.31393403983385
2026-02-16,63.14810673609949
2026-02-17,46.674687587551794
2026-02-18,46.674687587551794
2026-02-19,52.16582730373436
2026-02-20,65.89367659419077
2026-02-21,101.58608474937743
2026-02-22,98.84051489128616
2026-02-23,59.02975194896257
2026-02-24,57.65696701991693
2026-02-25,59.02975194896257
2026-02-26,63.14810673609949
2026-02-27,78.24874095560155
2026-02-28,112.56836418174257
2026-03-01,108.45000939460564
2026-03-02,61.77532180705385
2026-03-03,54.91139716182565
2026-03-04,56.28418209087128
2026-03-05,65.89367659419077
2026-03-06,78.24874095560155
2026-03-07,109.8227943236513
2026-03-08,105.70443953651436
2026-03-09,64.52089166514513
2026-03-10,57.65696701991693
2026-03-11,59.02975194896257
2026-03-12,63.14810673609949
2026-03-13,85.11266560082974
2026-03-14,108.45000939460564
2026-03-15,101.58608474937743
2026-03-16,56.28418209087128
2026-03-17,59.02975194896257
2026-03-18,61.77532180705385
2026-03-19,63.14810673609949
2026-03-20,82.36709574273847
2026-03-21,102.95886967842308
2026-03-22,100.2132998203318
2026-03-23,56.28418209087128
2026-03-24,53.538612232780004
2026-03-25,59.02975194896257
2026-03-26,61.77532180705385
2026-03-27,79.62152588464718
2026-03-28,104.33165460746872
2026-03-29,97.46772996224051
2026-03-30,56.28418209087128
2026-03-31,53.538612232780004
2026-04-01,57.65696701991693
2026-04-02,65.89367659419077
2026-04-03,83.7398806717841
2026-04-04,96.09494503319488
2026-04-05,101.58608474937743
2026-04-06,60.402536878008206
2026-04-07,50.79304237468872
2026-04-08,52.16582730373436
2026-04-09,59.02975194896257
2026-04-10,75.50317109751026
2026-04-11,98.84051489128616
2026-04-12,87.85823545892103
2026-04-13,50.79304237468872
2026-04-14,50.79304237468872
2026-04-15,53.538612232780004
2026-04-16,60.402536878008206
2026-04-17,72.75760123941897
2026-04-18,102.95886967842308
2026-04-19,96.09494503319488
2026-04-20,54.91139716182565
2026-04-21,57.65696701991693
2026-04-22,54.91139716182565
2026-04-23,60.402536878008206
2026-04-24,75.50317109751026
2026-04-25,109.8227943236513
2026-04-26,94.72216010414924
2026-04-27,61.77532180705385
2026-04-28,59.02975194896257
2026-04-29,56.28418209087128
2026-04-30,64.52089166514513
2026-05-01,76.8759560265559
2026-05-02,115.31393403983385
2026-05-03,98.84051489128616
2026-05-04,60.402536878008206
2026-05-05,63.14810673609949
2026-05-06,61.77532180705385
2026-05-07,60.402536878008206
2026-05-08,79.62152588464718
2026-05-09,104.33165460746872
2026-05-10,120.80507375601641
2026-05-11,65.89367659419077
2026-05-12,57.65696701991693
2026-05-13,59.02975194896257
2026-05-14,64.52089166514513
2026-05-15,80.99431081369282
2026-05-16,100.2132998203318
2026-05-17,90.60380531701232
2026-05-18,61.77532180705385
2026-05-19,61.77532180705385
2026-05-20,65.89367659419077
2026-05-21,74.13038616846463
2026-05-22,89.23102038796667
2026-05-23,104.33165460746872
2026-05-24,100.2132998203318
2026-05-25,91.97659024605795
2026-05-26,61.77532180705385
2026-05-27,63.14810673609949
2026-05-28,75.50317109751026
2026-05-29,89.23102038796667
2026-05-30,111.19557925269693
2026-05-31,87.85823545892103
