Time,frugal
2024-09-17,57.97013821444929
2024-09-18,71.29267410989333
2024-09-19,60.32886184848501
2024-09-20,61.90024818710383
2024-09-21,53.28501613764421
2024-09-22,54.07246489923791
2024-09-23,66.61574479708162
2024-09-24,52.512615309915894
2024-09-25,56.43547998107969
2024-09-26,51.73620169982346
2024-09-27,50.172004929607006
2024-09-28,58.015504948398984
2024-09-29,48.611040678517185
2024-09-30,53.319124787739064
2024-10-01,55.67539616588561
2024-10-02,59.60043442749662
2024-10-03,61.17321409332519
2024-10-04,52.549956479137386
2024-10-05,50.98492371259506
2024-10-06,55.695181412264155
2024-10-07,56.48363336944888
2024-10-08,52.56489294682597
2024-10-09,53.35323343783391
2024-10-10,58.064995930889545
2024-10-11,55.7149666586427
2024-10-12,51.795055841163595
2024-10-13,45.52009977348253
2024-10-14,51.80241260883111
2024-10-15,56.51573562836168
2024-10-16,50.23977636508958
2024-10-17,59.66397014826154
2024-10-18,65.16396166614834
2024-10-19,58.10211416775747
2024-10-20,51.03926347377558
2024-10-21,60.46618817827866
2024-10-22,54.973163296440646
2024-10-23,48.69397151404192
2024-10-24,53.410081187992
2024-10-25,58.12685965900276
2024-10-26,51.84655321483621
2024-10-27,50.27901245931634
2024-10-28,60.49622831292101
2024-10-29,55.00047250975188
2024-10-30,47.932382905461296
2024-10-31,55.794107644156895
2024-11-01,47.15329410712614
2024-11-02,44.79880618780809
2024-11-03,57.37797819457513
2024-11-04,55.0238804068758
2024-11-05,55.81389289053544
2024-11-06,42.453012630278906
2024-11-07,45.60091275164843
2024-11-08,58.18459913857508
2024-11-09,47.18004598955348
2024-11-10,55.047288303999714
2024-11-11,53.47829848818169
2024-11-12,49.54958184273692
2024-11-13,62.9245625743562
2024-11-14,58.209344629820365
2024-11-15,51.133452393155146
2024-11-16,42.483108498009656
2024-11-17,46.4200179074478
2024-11-18,55.07849883349827
2024-11-19,57.44307444181498
2024-11-20,59.02103728486382
2024-11-21,55.090202782060224
2024-11-22,55.881162728222506
2024-11-23,47.22686178380131
2024-11-24,53.527566538318695
2024-11-25,57.467485534529914
2024-11-26,59.04611717463945
2024-11-27,66.92367011043788
2024-11-28,55.11751199537146
2024-11-29,77.95742739777599
2024-11-30,63.00035957456697
2024-12-01,58.27945685501533
2024-12-02,64.56616461913858
2024-12-03,54.31847498433857
2024-12-04,65.32567280187523
2024-12-05,59.01662418751543
2024-12-06,66.08450907934159
2024-12-07,51.91245641109462
2024-12-08,43.25114164511261
2024-12-09,50.31785070271579
2024-12-10,59.73968150933983
2024-12-11,53.43987159244629
2024-12-12,63.642711550455665
2024-12-13,52.631482301297396
2024-12-14,62.044746315725476
2024-12-15,50.25334779676971
2024-12-16,57.30796255950799
2024-12-17,55.72595507494675
2024-12-18,62.77637042974584
2024-12-19,59.62478570812338
2024-12-20,58.827650830251535
2024-12-21,58.03085190501483
2024-12-22,61.15455255792101
2024-12-23,65.84463889785461
2024-12-24,57.20986439004834
2024-12-25,64.2493612842055
2024-12-26,53.26853574852702
2024-12-27,48.55795629785014
2024-12-28,58.72686503971079
2024-12-29,50.10284101622886
2024-12-30,57.13629076295359
2024-12-31,68.86184256542273
2025-01-01,59.458825106366284
2025-01-02,53.1885790213647
2025-01-03,60.99732672467744
2025-01-04,61.76607360488031
2025-01-05,78.16810566556006
2025-01-06,57.83196794501442
2025-01-07,54.69415728143253
2025-01-08,63.27534734393465
2025-01-09,53.889631445587696
2025-01-10,59.343929305149835
2025-01-11,41.37567953376024
2025-01-12,52.2938499029859
2025-01-13,50.72192099747872
2025-01-14,62.41354158379916
2025-01-15,58.50009701099411
2025-01-16,56.147998835689464
2025-01-17,54.57657385913499
2025-01-18,56.9033076104869
2025-01-19,52.21506901004654
2025-01-20,49.08716894920116
2025-01-21,55.30853392579049
2025-01-22,58.411909444270954
2025-01-23,62.292598635150256
2025-01-24,46.70937039730862
2025-01-25,59.93075783342666
2025-01-26,46.68921323920046
2025-01-27,58.34891832518299
2025-01-28,58.336320101365395
2025-01-29,51.324875252242066
2025-01-30,49.758825517849786
2025-01-31,59.07583910231145
2025-02-01,50.514470245282354
2025-02-02,52.05750722416785
2025-02-03,62.92158921913663
2025-02-04,64.46126667167076
2025-02-05,59.01200810163565
2025-02-06,60.55185353048735
2025-02-07,57.4342000250136
2025-02-08,52.76595060636384
2025-02-09,53.53033010230994
2025-02-10,55.07000755484406
2025-02-11,64.3636724311638
2025-02-12,55.821452874337446
2025-02-13,51.15857869784983
2025-02-14,54.2473402767019
2025-02-15,48.037229713389614
2025-02-16,54.99844964356013
2025-02-17,54.98652332501281
2025-02-18,62.717497993291616
2025-02-19,65.02625827866375
2025-02-20,51.85492778518095
2025-02-21,54.93881805082352
2025-02-22,59.56860089275024
2025-02-23,51.8211645453498
2025-02-24,57.22288581751318
2025-02-25,54.89111277663424
2025-02-26,51.01445501737657
2025-02-27,54.09448182771509
2025-02-28,61.80882684055467
2025-03-01,50.98119570649813
2025-03-02,50.97010926953864
2025-03-03,57.135874085013
2025-03-04,57.89538226774964
2025-03-05,60.96986585960842
2025-03-06,54.78377590970834
2025-03-07,59.40045659886477
2025-03-08,43.96219192308424
2025-03-09,48.579208564875806
2025-03-10,47.02676491220652
2025-03-11,52.411856528930684
2025-03-12,57.02400185751277
2025-03-13,60.093278183526955
2025-03-14,50.06681335896388
2025-03-15,50.825985589065375
2025-03-16,51.58482186653175
2025-03-17,48.49454850082158
2025-03-18,54.64066008714048
2025-03-19,53.85931498312002
2025-03-20,46.92429935849009
2025-03-21,55.37396396433653
2025-03-22,46.90380624774681
2025-03-23,43.049825291360804
2025-03-24,53.80052327197125
2025-03-25,52.25194307460603
2025-03-26,55.31349249001209
2025-03-27,49.156798395686394
2025-03-28,50.68186190859211
2025-03-29,49.90303644933516
2025-03-30,49.89211798869325
2025-03-31,53.71821487636298
2025-04-01,52.171986347443706
2025-04-02,53.69469819190347
2025-04-03,54.44983899038334
2025-04-04,57.504837329404246
2025-04-05,51.359733600990744
2025-04-06,54.414060034741375
2025-04-07,54.40213371619405
2025-04-08,39.83508147433282
2025-04-09,49.78293338227411
2025-04-10,59.72641790595864
2025-04-11,50.52665179115936
2025-04-12,52.04634006190292
2025-04-13,43.617504519434895
2025-04-14,51.2584438814973
2025-04-15,58.04349739987321
2025-04-16,59.329173552427996
2025-04-17,47.7125406909549
2025-04-18,51.74689941826816
2025-04-19,55.246124439813066
2025-04-20,39.21294310305364
2025-04-21,50.79772520506125
2025-04-22,54.8278407806026
2025-04-23,49.47895771794556
2025-04-24,51.67866953777603
2025-04-25,46.33282229710838
2025-04-26,45.790089412723404
2025-04-27,46.312427172550336
2025-04-28,53.84183426026232
2025-04-29,57.86504005999038
2025-04-30,51.07837326906449
2025-05-01,52.89321296910074
2025-05-02,51.58769636378655
2025-05-03,44.425952572084626
2025-05-04,51.0333556159563
2025-05-05,48.816854913135586
2025-05-06,47.51336802165867
2025-05-07,50.61899840316899
2025-05-08,57.2191889639051
2025-05-09,51.508094836545744
2025-05-10,43.977044730477566
2025-05-11,51.485351543048374
2025-05-12,50.56314627757765
2025-05-13,51.462608249551
2025-05-14,49.85996124395275
2025-05-15,55.1520201590678
2025-05-16,46.65677743524572
2025-05-17,54.067488758564316
2025-05-18,46.63614434423779
2025-05-19,50.864539416800554
2025-05-20,55.09105875381712
2025-05-21,47.664403678356045
2025-05-22,48.71282716959568
2025-05-23,50.81952176369235
2025-05-24,47.63275064101434
2025-05-25,52.91355514285234
2025-05-26,51.84379515977497
2025-05-27,50.77450411058415
2025-05-28,47.59054659122541
2025-05-29,45.46532910861025
2025-05-30,54.96913594331574
2025-05-31,52.84321505987078
2025-06-01,50.7182320441989
2025-06-02,41.18464860626501
2025-06-03,51.71476795267442
2025-06-04,56.95867211119175
2025-06-05,51.65467402689579
2025-06-06,50.571063246373704
2025-06-07,54.75343194404271
2025-06-08,50.512195727243615
2025-06-09,53.63793459065848
2025-06-10,45.19777318643504
2025-06-11,49.373396647537064
2025-06-12,55.643883677419225
2025-06-13,55.61138390123283
2025-06-14,53.48156774296921
2025-06-15,46.113979459430965
2025-06-16,50.2767256507233
2025-06-17,46.06001756689506
2025-06-18,48.12544737611016
2025-06-19,57.50756959294895
2025-06-20,47.024053699184186
2025-06-21,52.218288388435504
2025-06-22,54.27513335111081
2025-06-23,43.81185316704701
2025-06-24,48.998729416407066
2025-06-25,50.011821814637926
2025-06-26,52.064987557367594
2025-06-27,53.075013938977094
2025-06-28,50.963593880441614
2025-06-29,56.13084762342499
2025-06-30,39.476183638310076
2025-07-01,36.33818070840977
2025-07-02,46.69292390407749
2025-07-03,49.77635173811761
2025-07-04,64.25643572229706
2025-07-05,44.538579612842994
2025-07-06,60.03972763846884
2025-07-07,41.382180583214534
2025-07-08,47.561300317780216
2025-07-09,52.699733504522825
2025-07-10,44.40674089812458
2025-07-11,44.3803731551809
2025-07-12,45.38549391019622
2025-07-13,44.32763766929354
2025-07-14,51.51310456552308
2025-07-15,54.571391063268074
2025-07-16,49.39371286377208
2025-07-17,47.30743414153174
2025-07-18,55.50170101272226
2025-07-19,53.41419588383337
2025-07-20,41.063314854593266
2025-07-21,52.324453070068564
2025-07-22,45.115684447516685
2025-07-23,51.237163069600825
2025-07-24,49.15824278725176
2025-07-25,52.199359591917144
2025-07-26,40.91614605676806
2025-07-27,51.11452240474649
2025-07-28,45.97547601467963
2025-07-29,42.884689740748236
2025-07-30,53.06344358234997
2025-07-31,52.01171937469001
2025-08-01,48.92277271073144
2025-08-02,49.91195017931569
2025-08-03,47.84590716677633
2025-08-04,42.73016250303178
2025-08-05,44.73795119976533
2025-08-06,48.775603912906234
2025-08-07,42.652898884173545
2025-08-08,51.76153241838716
2025-08-09,53.758896658608094
2025-08-10,42.57563526531532
2025-08-11,55.72008190269701
2025-08-12,44.54908457588965
2025-08-13,49.58143358753326
2025-08-14,44.49512268335375
2025-08-15,55.585177171357245
2025-08-16,53.53139822530331
2025-08-17,47.442419379405564
2025-08-18,56.49279859781337
2025-08-19,44.360217952013976
2025-08-20,46.34838414237085
2025-08-21,49.34105788441877
2025-08-22,46.29196943653785
2025-08-23,44.252294166942164
2025-08-24,44.22531322067421
2025-08-25,54.24340779131677
2025-08-26,54.21029481180611
2025-08-27,51.16733839716791
2025-08-28,49.13072914419358
2025-08-29,47.09657270451634
2025-08-30,54.077842893763425
2025-08-31,45.03727492854396
2025-09-01,53.011401806320926
2025-09-02,41.98328085406888
2025-09-03,47.951458645085104
2025-09-04,52.913902477761724
2025-09-05,53.8791650166994
2025-09-06,49.857455589989556
2025-09-07,43.84757997292286
2025-09-08,51.78798066786489
2025-09-09,43.79361808038695
2025-09-10,42.77194083561629
2025-09-11,47.71598856856478
2025-09-12,40.73226556602061
2025-09-13,38.72141085266569
2025-09-14,36.713008952607865
2025-09-15,44.623362684660584
2025-09-16,43.60475145651127
2025-09-17,48.52978988640734
2025-09-18,47.5099522516095
2025-09-19,55.393938240718526
2025-09-20,47.451084732479416
2025-09-21,47.42165097291438
2025-09-22,48.37955507196078
2025-09-23,51.30968207493298
2025-09-24,53.25001840599667
2025-09-25,40.405428194183806
2025-09-26,50.22913731103225
2025-09-27,46.260776573534045
2025-09-28,44.264638739961654
2025-09-29,56.03358981446794
2025-09-30,54.0337727609499
2025-10-01,58.90914172157997
2025-10-02,55.92873204601748
2025-10-03,48.04903848017834
2025-10-04,58.79876512321107
2025-10-05,43.092113477420156
2025-10-06,50.89515662772533
2025-10-07,48.906990437368464
2025-10-08,47.89880366573178
2025-10-09,53.73023711543543
2025-10-10,42.95720874608039
2025-10-11,45.85728878616328
2025-10-12,48.75368960630054
2025-10-13,47.74856885128523
2025-10-14,56.483148357693125
2025-10-15,51.58141165411938
2025-10-16,53.49415383559083
2025-10-17,50.54440432624194
2025-10-18,36.912993742854475
2025-10-19,39.80203612310047
2025-10-20,53.35924910425107
2025-10-21,53.32552292141612
2025-10-22,56.19862201523106
2025-10-23,52.289742000187225
2025-10-24,49.3534829639723
2025-10-25,41.5853924031506
2025-10-26,42.52551360579313
2025-10-27,49.259662855358734
2025-10-28,48.263126946883204
2025-10-29,47.26781744505623
2025-10-30,46.273734349877806
2025-10-31,42.390608874453356
2025-11-01,46.21486683074772
2025-11-02,46.185433071182686
2025-11-03,51.925499225569844
2025-11-04,52.85335636172693
2025-11-05,43.21606105545709
2025-11-06,52.78590399605705
2025-11-07,53.71130831891705
2025-11-08,50.80141702564582
2025-11-09,48.85310905136661
2025-11-10,44.99267209894022
2025-11-11,51.660595389484484
2025-11-12,50.67141792090022
2025-11-13,45.86166171596724
2025-11-14,40.10319946185193
2025-11-15,40.077444922232516
2025-11-16,45.77336043727212
2025-11-17,47.649923622611524
2025-11-18,48.57164872552592
2025-11-19,51.39569155339912
2025-11-20,55.1672140238061
2025-11-21,51.32946559437778
2025-11-22,46.546690335712746
2025-11-23,56.00983589788943
2025-11-24,50.281420606663424
2025-11-25,55.93747790562538
2025-11-26,50.216421054290635
2025-11-27,53.024520595732774
2025-11-28,58.66770062488502
2025-11-29,43.499441497804646
2025-11-30,49.14139512030834
2025-12-01,53.83157667700836
2025-12-02,49.07762197458409
2025-12-03,51.87529705951361
2025-12-04,49.95642284479945
2025-12-05,57.45960956953577
2025-12-06,60.24624699462841
2025-12-07,50.799657922207054
2025-12-08,51.70666614533891
2025-12-09,48.8544159645492
2025-12-10,49.76142418768106
2025-12-11,53.4820507821735
2025-12-12,41.699195199256295
2025-12-13,48.50161602261483
2025-12-14,40.149950008129395
2025-12-15,39.142838367989555
2025-12-16,56.24782142483118
2025-12-17,51.313264887062495
2025-12-18,53.237382655789105
2025-12-19,41.97499416668545
2025-12-20,43.90263195834082
2025-12-21,43.87377012879937
2025-12-22,37.01065599438892
2025-12-23,49.15990341403125
2025-12-24,45.73725741883861
2025-12-25,44.73271651571206
2025-12-26,51.51946914769326
2025-12-27,58.25258620303749
2025-12-28,65.02137315685468
2025-12-29,69.83751659499502
2025-12-30,92.5472441096663
2025-12-31,91.51546282809615
2026-01-01,61.939802802197086
2026-01-02,74.9614340162138
2026-01-03,71.03729098263872
2026-01-04,56.00887157864913
2026-01-05,50.67358768850256
2026-01-06,55.47332793771863
2026-01-07,54.47040848568991
2026-01-08,61.652499356218385
2026-01-09,51.459417500861036
2026-01-10,71.59185749874028
2026-01-11,60.459831355598595
2026-01-12,60.41950144465612
2026-01-13,77.48660346826583
2026-01-14,56.31625218125306
2026-01-15,51.25373495505437
2026-01-16,64.27539392094526
2026-01-17,100.0
2026-01-18,71.21006767515144
2026-01-19,60.13719206805874
2026-01-20,53.085561572119346
2026-01-21,56.05276342976217
2026-01-22,51.013771984946594
2026-01-23,51.979089434383624
2026-01-24,59.93554251334631
2026-01-25,54.90394488553685
2026-01-26,47.88390615316908
2026-01-27,44.860914585389146
2026-01-28,49.81185239131365
2026-01-29,43.80485483633152
2026-01-30,50.7395285905377
2026-01-31,47.72258650939915
2026-02-01,49.677419354838705
2026-02-02,40.32846299810247
2026-02-03,54.212362428842496
2026-02-04,56.02704933586338
2026-02-05,56.81886148007591
2026-02-06,60.81126660341556
2026-02-07,50.83179316888045
2026-02-08,61.386679316888035
2026-02-09,51.099278937381406
2026-02-10,59.652405123339655
2026-02-11,52.44829222011385
2026-02-12,63.516389943074
2026-02-13,57.30582542694498
2026-02-14,65.12934060721062
2026-02-15,68.33348197343454
2026-02-16,77.66375711574953
2026-02-17,72.46140417457305
2026-02-18,65.86959677419355
2026-02-19,74.19166034155597
2026-02-20,78.87323529411765
2026-02-21,72.06148007590133
2026-02-22,81.99294592030361
2026-02-23,75.01989563567363
2026-02-24,85.17130929791271
2026-02-25,83.41882352941175
2026-02-26,74.80704459203037
2026-02-27,83.86226755218217
2026-02-28,87.53563092979127
2026-03-01,89.8635294117647
2026-03-02,
2026-03-03,
2026-03-04,
2026-03-05,
2026-03-06,
2026-03-07,
2026-03-08,
2026-03-09,
2026-03-10,
2026-03-11,
2026-03-12,
2026-03-13,
2026-03-14,
2026-03-15,
2026-03-16,
2026-03-17,
2026-03-18,
2026-03-19,
2026-03-20,
2026-03-21,
2026-03-22,
2026-03-23,
2026-03-24,
2026-03-25,
2026-03-26,
2026-03-27,
2026-03-28,
2026-03-29,
2026-03-30,
2026-03-31,
2026-04-01,
2026-04-02,
2026-04-03,
2026-04-04,
2026-04-05,
2026-04-06,
2026-04-07,
2026-04-08,
2026-04-09,
2026-04-10,
2026-04-11,
2026-04-12,
2026-04-13,
2026-04-14,
2026-04-15,
2026-04-16,
2026-04-17,
2026-04-18,
2026-04-19,
2026-04-20,
2026-04-21,
2026-04-22,
2026-04-23,
2026-04-24,
2026-04-25,
2026-04-26,
2026-04-27,
2026-04-28,
2026-04-29,
2026-04-30,
2026-05-01,
2026-05-02,
2026-05-03,
2026-05-04,
2026-05-05,
2026-05-06,
2026-05-07,
2026-05-08,
2026-05-09,
2026-05-10,
2026-05-11,
2026-05-12,
2026-05-13,
2026-05-14,
2026-05-15,
2026-05-16,
2026-05-17,
2026-05-18,
2026-05-19,
2026-05-20,
2026-05-21,
2026-05-22,
2026-05-23,
2026-05-24,
2026-05-25,
2026-05-26,
2026-05-27,
2026-05-28,
2026-05-29,
2026-05-30,
2026-05-31,
