Time,notre_dame_basketball
2024-09-20,1.0040605389442598
2024-09-21,2.0081210778885197
2024-09-22,1.0040605389442598
2024-09-23,1.0040605389442598
2024-09-24,1.5060908084163898
2024-09-25,2.5101513473606496
2024-09-26,2.5101513473606496
2024-09-27,1.5060908084163898
2024-09-28,2.0081210778885197
2024-09-29,1.5060908084163898
2024-09-30,1.5060908084163898
2024-10-01,1.0040605389442598
2024-10-02,1.0040605389442598
2024-10-03,1.5060908084163898
2024-10-04,1.0040605389442598
2024-10-05,1.0040605389442598
2024-10-06,1.0040605389442598
2024-10-07,1.0040605389442598
2024-10-08,1.0040605389442598
2024-10-09,1.5060908084163898
2024-10-10,0.5020302694721299
2024-10-11,1.5060908084163898
2024-10-12,1.5060908084163898
2024-10-13,1.0040605389442598
2024-10-14,1.0040605389442598
2024-10-15,1.5060908084163898
2024-10-16,1.0040605389442598
2024-10-17,1.5060908084163898
2024-10-18,1.0040605389442598
2024-10-19,1.5060908084163898
2024-10-20,1.0040605389442598
2024-10-21,1.0040605389442598
2024-10-22,1.5060908084163898
2024-10-23,1.5060908084163898
2024-10-24,1.5060908084163898
2024-10-25,1.0040605389442598
2024-10-26,2.0081210778885197
2024-10-27,2.5101513473606496
2024-10-28,1.0040605389442598
2024-10-29,2.0081210778885197
2024-10-30,2.5101513473606496
2024-10-31,3.5142118863049094
2024-11-01,2.5101513473606496
2024-11-02,2.0081210778885197
2024-11-03,2.5101513473606496
2024-11-04,5.020302694721299
2024-11-05,4.518272425249169
2024-11-06,2.5101513473606496
2024-11-07,4.518272425249169
2024-11-08,3.0121816168327795
2024-11-09,4.518272425249169
2024-11-10,6.024363233665559
2024-11-11,7.530454042081949
2024-11-12,5.52233296419343
2024-11-13,4.016242155777039
2024-11-14,5.020302694721299
2024-11-15,3.0121816168327795
2024-11-16,12.048726467331118
2024-11-17,7.530454042081949
2024-11-18,4.016242155777039
2024-11-19,4.518272425249169
2024-11-20,6.024363233665559
2024-11-21,3.0121816168327795
2024-11-22,3.5142118863049094
2024-11-23,20.081210778885197
2024-11-24,11.04466592838686
2024-11-25,5.020302694721299
2024-11-26,6.024363233665559
2024-11-27,16.566998892580287
2024-11-28,12.550756736803248
2024-11-29,10.040605389442598
2024-11-30,13.554817275747508
2024-12-01,8.032484311554079
2024-12-02,3.5142118863049094
2024-12-03,5.020302694721299
2024-12-04,7.530454042081949
2024-12-05,4.016242155777039
2024-12-06,15.060908084163898
2024-12-07,11.04466592838686
2024-12-08,8.032484311554079
2024-12-09,4.518272425249169
2024-12-10,4.518272425249169
2024-12-11,6.5263935031376885
2024-12-12,9.538575119970469
2024-12-13,25.101513473606495
2024-12-14,8.534514581026208
2024-12-15,8.534514581026208
2024-12-16,4.518272425249169
2024-12-17,3.5142118863049094
2024-12-18,4.518272425249169
2024-12-19,4.016242155777039
2024-12-20,7.530454042081949
2024-12-21,21.587301587301585
2024-12-22,11.04466592838686
2024-12-23,5.52233296419343
2024-12-24,4.016242155777039
2024-12-25,2.0081210778885197
2024-12-26,2.5101513473606496
2024-12-27,5.020302694721299
2024-12-28,4.518272425249169
2024-12-29,9.036544850498338
2024-12-30,4.518272425249169
2024-12-31,7.028423772609819
2025-01-01,6.5263935031376885
2025-01-02,12.048726467331118
2025-01-03,14.056847545219638
2025-01-04,21.085271317829456
2025-01-05,12.048726467331118
2025-01-06,5.020302694721299
2025-01-07,4.518272425249169
2025-01-08,7.530454042081949
2025-01-09,16.064968623108157
2025-01-10,24.097452934662236
2025-01-11,24.599483204134366
2025-01-12,13.554817275747508
2025-01-13,7.530454042081949
2025-01-14,7.530454042081949
2025-01-15,6.024363233665559
2025-01-16,7.028423772609819
2025-01-17,7.530454042081949
2025-01-18,11.04466592838686
2025-01-19,9.538575119970469
2025-01-20,10.040605389442598
2025-01-21,19.579180509413067
2025-01-22,6.024363233665559
2025-01-23,4.518272425249169
2025-01-24,7.530454042081949
2025-01-25,7.028423772609819
2025-01-26,8.032484311554079
2025-01-27,3.5142118863049094
2025-01-28,4.518272425249169
2025-01-29,8.534514581026208
2025-01-30,6.024363233665559
2025-01-31,6.024363233665559
2025-02-01,6.024363233665559
2025-02-02,15.562938353636028
2025-02-03,4.016242155777039
2025-02-04,6.024363233665559
2025-02-05,6.024363233665559
2025-02-06,4.518272425249169
2025-02-07,9.036544850498338
2025-02-08,12.550756736803248
2025-02-09,9.036544850498338
2025-02-10,4.518272425249169
2025-02-11,3.5142118863049094
2025-02-12,4.016242155777039
2025-02-13,9.036544850498338
2025-02-14,7.028423772609819
2025-02-15,6.024363233665559
2025-02-16,17.571059431524546
2025-02-17,32.129937246216315
2025-02-18,16.566998892580287
2025-02-19,10.040605389442598
2025-02-20,13.052787006275377
2025-02-21,8.534514581026208
2025-02-22,14.558877814691767
2025-02-23,38.154300479881876
2025-02-24,9.538575119970469
2025-02-25,5.52233296419343
2025-02-26,6.5263935031376885
2025-02-27,9.538575119970469
2025-02-28,13.052787006275377
2025-03-01,10.040605389442598
2025-03-02,20.583241048357326
2025-03-03,6.024363233665559
2025-03-04,4.016242155777039
2025-03-05,5.020302694721299
2025-03-06,10.040605389442598
2025-03-07,11.04466592838686
2025-03-08,31.125876707272056
2025-03-09,17.571059431524546
2025-03-10,5.020302694721299
2025-03-11,21.587301587301585
2025-03-12,18.073089700996675
2025-03-13,6.024363233665559
2025-03-14,4.016242155777039
2025-03-15,5.020302694721299
2025-03-16,5.52233296419343
2025-03-17,9.538575119970469
2025-03-18,4.518272425249169
2025-03-19,5.020302694721299
2025-03-20,7.028423772609819
2025-03-21,17.571059431524546
2025-03-22,13.554817275747508
2025-03-23,31.627906976744185
2025-03-24,10.040605389442598
2025-03-25,7.028423772609819
2025-03-26,5.52233296419343
2025-03-27,3.5142118863049094
2025-03-28,7.530454042081949
2025-03-29,50.20302694721299
2025-03-30,10.040605389442598
2025-03-31,4.016242155777039
2025-04-01,5.52233296419343
2025-04-02,3.5142118863049094
2025-04-03,3.0121816168327795
2025-04-04,3.0121816168327795
2025-04-05,3.5142118863049094
2025-04-06,4.016242155777039
2025-04-07,2.5101513473606496
2025-04-08,4.016242155777039
2025-04-09,2.5101513473606496
2025-04-10,1.5060908084163898
2025-04-11,1.5060908084163898
2025-04-12,2.0081210778885197
2025-04-13,1.5060908084163898
2025-04-14,1.5060908084163898
2025-04-15,2.4384327374360595
2025-04-16,1.9722617729262246
2025-04-17,1.5060908084163898
2025-04-18,1.6136687233032747
2025-04-19,1.8646838580393397
2025-04-20,1.8646838580393397
2025-04-21,1.3985128935295048
2025-04-22,1.8646838580393397
2025-04-23,1.0399198439065547
2025-04-24,1.0399198439065547
2025-04-25,1.1474977587934398
2025-04-26,1.0399198439065547
2025-04-27,1.0399198439065547
2025-04-28,1.0399198439065547
2025-04-29,1.0399198439065547
2025-04-30,0.9323419290196698
2025-05-01,1.0399198439065547
2025-05-02,1.3985128935295048
2025-05-03,1.5060908084163898
2025-05-04,1.3985128935295048
2025-05-05,0.9323419290196698
2025-05-06,1.0399198439065547
2025-05-07,0.5737488793967199
2025-05-08,1.0399198439065547
2025-05-09,0.0
2025-05-10,1.3985128935295048
2025-05-11,1.1474977587934398
2025-05-12,1.0399198439065547
2025-05-13,1.3985128935295048
2025-05-14,1.3985128935295048
2025-05-15,0.8606233190950798
2025-05-16,1.0757791488688497
2025-05-17,1.0757791488688497
2025-05-18,0.6454674893213099
2025-05-19,0.8606233190950798
2025-05-20,1.0757791488688497
2025-05-21,1.0757791488688497
2025-05-22,1.0757791488688497
2025-05-23,1.2909349786426199
2025-05-24,0.8606233190950798
2025-05-25,0.8606233190950798
2025-05-26,1.0757791488688497
2025-05-27,0.6454674893213099
2025-05-28,0.8606233190950798
2025-05-29,0.8606233190950798
2025-05-30,1.0757791488688497
2025-05-31,0.8606233190950798
2025-06-01,0.6454674893213099
2025-06-02,0.6454674893213099
2025-06-03,0.6454674893213099
2025-06-04,0.6454674893213099
2025-06-05,0.6454674893213099
2025-06-06,0.4303116595475399
2025-06-07,0.8606233190950798
2025-06-08,1.0757791488688497
2025-06-09,1.0757791488688497
2025-06-10,1.0757791488688497
2025-06-11,0.6454674893213099
2025-06-12,1.0757791488688497
2025-06-13,0.6454674893213099
2025-06-14,0.6454674893213099
2025-06-15,0.8606233190950798
2025-06-16,0.6454674893213099
2025-06-17,0.6454674893213099
2025-06-18,1.2909349786426199
2025-06-19,0.6454674893213099
2025-06-20,0.8606233190950798
2025-06-21,0.8606233190950798
2025-06-22,0.6454674893213099
2025-06-23,0.8606233190950798
2025-06-24,0.4303116595475399
2025-06-25,0.4303116595475399
2025-06-26,0.6454674893213099
2025-06-27,0.6454674893213099
2025-06-28,0.8606233190950798
2025-06-29,0.8606233190950798
2025-06-30,0.6454674893213099
2025-07-01,0.6454674893213099
2025-07-02,0.8606233190950798
2025-07-03,0.6454674893213099
2025-07-04,0.8606233190950798
2025-07-05,0.6454674893213099
2025-07-06,0.8606233190950798
2025-07-07,0.4303116595475399
2025-07-08,0.8606233190950798
2025-07-09,0.6454674893213099
2025-07-10,1.0757791488688497
2025-07-11,0.8606233190950798
2025-07-12,0.6454674893213099
2025-07-13,0.6454674893213099
2025-07-14,0.8606233190950798
2025-07-15,1.0757791488688497
2025-07-16,0.6454674893213099
2025-07-17,0.8606233190950798
2025-07-18,0.8606233190950798
2025-07-19,0.6454674893213099
2025-07-20,0.8606233190950798
2025-07-21,0.8606233190950798
2025-07-22,1.0757791488688497
2025-07-23,0.6454674893213099
2025-07-24,0.8606233190950798
2025-07-25,0.4303116595475399
2025-07-26,0.8606233190950798
2025-07-27,0.4303116595475399
2025-07-28,0.8606233190950798
2025-07-29,0.6454674893213099
2025-07-30,1.0757791488688497
2025-07-31,1.0757791488688497
2025-08-01,0.0
2025-08-02,0.8606233190950798
2025-08-03,0.8606233190950798
2025-08-04,0.8606233190950798
2025-08-05,0.6454674893213099
2025-08-06,0.8606233190950798
2025-08-07,0.6454674893213099
2025-08-08,0.8606233190950798
2025-08-09,0.6454674893213099
2025-08-10,0.6454674893213099
2025-08-11,0.6454674893213099
2025-08-12,0.8606233190950798
2025-08-13,0.8606233190950798
2025-08-14,0.0
2025-08-15,0.6454674893213099
2025-08-16,0.6454674893213099
2025-08-17,0.0
2025-08-18,0.6454674893213099
2025-08-19,0.0
2025-08-20,1.0757791488688497
2025-08-21,0.6454674893213099
2025-08-22,0.6454674893213099
2025-08-23,1.0757791488688497
2025-08-24,0.6454674893213099
2025-08-25,0.6454674893213099
2025-08-26,0.6454674893213099
2025-08-27,0.4303116595475399
2025-08-28,0.8606233190950798
2025-08-29,1.2909349786426199
2025-08-30,0.8606233190950798
2025-08-31,1.7212466381901597
2025-09-01,2.3667141275114694
2025-09-02,0.8606233190950798
2025-09-03,0.8606233190950798
2025-09-04,1.0757791488688497
2025-09-05,1.0757791488688497
2025-09-06,1.0757791488688497
2025-09-07,0.8606233190950798
2025-09-08,0.8606233190950798
2025-09-09,0.8606233190950798
2025-09-10,0.6454674893213099
2025-09-11,0.6454674893213099
2025-09-12,1.0757791488688497
2025-09-13,1.0757791488688497
2025-09-14,2.1515582977376995
2025-09-15,1.0757791488688497
2025-09-16,0.0
2025-09-17,0.8606233190950798
2025-09-18,0.6454674893213099
2025-09-19,0.6454674893213099
2025-09-20,1.9364024679639296
2025-09-21,1.0757791488688497
2025-09-22,0.6454674893213099
2025-09-23,1.0757791488688497
2025-09-24,1.0757791488688497
2025-09-25,0.8606233190950798
2025-09-26,1.2909349786426199
2025-09-27,1.5060908084163898
2025-09-28,0.8606233190950798
2025-09-29,0.6454674893213099
2025-09-30,1.0757791488688497
2025-10-01,0.8606233190950798
2025-10-02,0.6454674893213099
2025-10-03,1.0757791488688497
2025-10-04,1.9364024679639296
2025-10-05,1.2909349786426199
2025-10-06,1.5060908084163898
2025-10-07,1.0757791488688497
2025-10-08,1.0757791488688497
2025-10-09,0.8606233190950798
2025-10-10,1.0757791488688497
2025-10-11,1.5060908084163898
2025-10-12,1.7212466381901597
2025-10-13,1.2909349786426199
2025-10-14,1.5060908084163898
2025-10-15,1.5060908084163898
2025-10-16,1.5060908084163898
2025-10-17,1.9364024679639296
2025-10-18,3.6576491061540892
2025-10-19,1.9364024679639296
2025-10-20,1.2909349786426199
2025-10-21,1.7212466381901597
2025-10-22,1.2909349786426199
2025-10-23,1.0757791488688497
2025-10-24,1.5060908084163898
2025-10-25,2.1515582977376995
2025-10-26,1.7212466381901597
2025-10-27,0.8606233190950798
2025-10-28,1.2909349786426199
2025-10-29,1.5060908084163898
2025-10-30,1.9364024679639296
2025-10-31,2.1515582977376995
2025-11-01,2.3667141275114694
2025-11-02,2.1515582977376995
2025-11-03,3.6576491061540892
2025-11-04,6.024363233665559
2025-11-05,3.872804935927859
2025-11-06,4.948584084796709
2025-11-07,4.087960765701629
2025-11-08,8.391077361177029
2025-11-09,7.745609871855718
2025-11-10,2.5818699572852397
2025-11-11,3.6576491061540892
2025-11-12,6.669830722986869
2025-11-13,7.960765701629488
2025-11-14,4.733428255022939
2025-11-15,13.124505616199967
2025-11-16,14.845752254390128
2025-11-17,4.733428255022939
2025-11-18,3.4424932763803193
2025-11-19,4.733428255022939
2025-11-20,6.024363233665559
2025-11-21,6.024363233665559
2025-11-22,14.200284765068817
2025-11-23,5.378895744344249
2025-11-24,11.188103148236038
2025-11-25,15.060908084163897
2025-11-26,12.263882297104887
2025-11-27,4.948584084796709
2025-11-28,3.4424932763803193
2025-11-29,4.733428255022939
2025-11-30,4.733428255022939
2025-12-01,3.4424932763803193
2025-12-02,5.809207403891789
2025-12-03,12.694193956652427
2025-12-04,4.733428255022939
2025-12-05,8.175921531403258
2025-12-06,12.694193956652427
2025-12-07,9.897168169593417
2025-12-08,7.745609871855718
2025-12-09,6.024363233665559
2025-12-10,7.960765701629488
2025-12-11,7.807351994935531
2025-12-12,5.204901329957021
2025-12-13,7.807351994935531
2025-12-14,5.6823602969979685
2025-12-15,3.5573685990604065
2025-12-16,3.0799096320194588
2025-12-17,3.2950654617932287
2025-12-18,2.7100285798653956
2025-12-19,2.1249916979375625
2025-12-20,5.312479244843907
2025-12-21,8.869847843904314
2025-12-22,7.329893027894583
2025-12-23,3.6649465139472914
2025-12-24,3.0799096320194588
2025-12-25,2.1249916979375625
2025-12-26,2.017413783050677
2025-12-27,2.4948727500916252
2025-12-28,2.6024506649785106
2025-12-29,4.14240548098824
2025-12-30,5.312479244843907
2025-12-31,8.392388876863365
2026-01-01,5.312479244843907
2026-01-02,4.249983395875125
2026-01-03,21.5122201166428
2026-01-04,10.039921607759979
2026-01-05,3.7725244288341764
2026-01-06,3.1874875469063433
2026-01-07,3.2950654617932287
2026-01-08,3.7725244288341764
2026-01-09,4.249983395875125
2026-01-10,7.869094118015344
2026-01-11,10.492125490687126
2026-01-12,3.6722439217404936
2026-01-13,5.246062745343563
2026-01-14,6.295275294412275
2026-01-15,4.19685019627485
2026-01-16,4.721456470809207
2026-01-17,7.869094118015344
2026-01-18,4.721456470809207
2026-01-19,9.442912941618413
2026-01-20,5.246062745343563
2026-01-21,6.295275294412275
2026-01-22,7.344487843480987
2026-01-23,4.721456470809207
2026-01-24,7.344487843480987
2026-01-25,8.3937003925497
2026-01-26,2.6230313726717815
2026-01-27,5.246062745343563
2026-01-28,13.639763137893263
2026-01-29,3.1476376472061376
2026-01-30,4.721456470809207
2026-01-31,8.3937003925497
2026-02-01,11.016731765221481
2026-02-02,3.6722439217404936
2026-02-03,3.1476376472061376
2026-02-04,5.246062745343563
2026-02-05,7.344487843480987
2026-02-06,4.721456470809207
2026-02-07,9.96751921615277
2026-02-08,5.770669019877919
2026-02-09,2.098425098137425
2026-02-10,3.6722439217404936
2026-02-11,5.246062745343563
2026-02-12,2.098425098137425
2026-02-13,3.1476376472061376
2026-02-14,10.492125490687126
2026-02-15,6.819881568946632
2026-02-16,3.1476376472061376
2026-02-17,3.1476376472061376
2026-02-18,2.6230313726717815
2026-02-19,3.1476376472061376
2026-02-20,3.1476376472061376
2026-02-21,7.344487843480987
2026-02-22,5.246062745343563
2026-02-23,3.6722439217404936
2026-02-24,7.869094118015344
2026-02-25,13.115156863358907
2026-02-26,4.19685019627485
2026-02-27,5.246062745343563
2026-02-28,12.59055058882455
2026-03-01,7.344487843480987
2026-03-02,3.6722439217404936
2026-03-03,3.6722439217404936
2026-03-04,3.6722439217404936
2026-03-05,8.918306667084057
2026-03-06,6.819881568946632
2026-03-07,17.836613334168113
2026-03-08,5.770669019877919
2026-03-09,2.6230313726717815
2026-03-10,2.6230313726717815
2026-03-11,2.098425098137425
2026-03-12,4.721456470809207
2026-03-13,3.6722439217404936
2026-03-14,6.295275294412275
2026-03-15,4.721456470809207
2026-03-16,5.770669019877919
2026-03-17,4.19685019627485
2026-03-18,4.721456470809207
2026-03-19,5.246062745343563
2026-03-20,5.770669019877919
2026-03-21,12.59055058882455
2026-03-22,7.344487843480987
2026-03-23,19.410432157771183
2026-03-24,7.869094118015344
2026-03-25,4.721456470809207
2026-03-26,4.19685019627485
2026-03-27,26.230313726717814
2026-03-28,15.738188236030688
2026-03-29,52.46062745343563
2026-03-30,6.819881568946632
2026-03-31,5.246062745343563
2026-04-01,3.1476376472061376
2026-04-02,2.6230313726717815
2026-04-03,3.1476376472061376
2026-04-04,3.1476376472061376
2026-04-05,3.1476376472061376
2026-04-06,3.1476376472061376
2026-04-07,2.6230313726717815
2026-04-08,1.5738188236030688
2026-04-09,1.5738188236030688
2026-04-10,2.098425098137425
2026-04-11,2.6230313726717815
2026-04-12,1.5738188236030688
2026-04-13,2.6230313726717815
2026-04-14,3.1476376472061376
2026-04-15,1.5738188236030688
2026-04-16,2.098425098137425
2026-04-17,1.5738188236030688
2026-04-18,2.6230313726717815
2026-04-19,1.5738188236030688
2026-04-20,2.098425098137425
2026-04-21,1.5738188236030688
2026-04-22,1.5738188236030688
2026-04-23,1.0492125490687125
2026-04-24,1.5738188236030688
2026-04-25,1.0492125490687125
2026-04-26,1.5738188236030688
2026-04-27,1.0492125490687125
2026-04-28,0.5246062745343563
2026-04-29,1.0492125490687125
2026-04-30,1.0492125490687125
2026-05-01,1.0492125490687125
2026-05-02,0.5246062745343563
2026-05-03,1.0492125490687125
2026-05-04,0.5246062745343563
2026-05-05,1.0492125490687125
2026-05-06,0.5246062745343563
2026-05-07,0.5246062745343563
2026-05-08,1.0492125490687125
2026-05-09,1.0492125490687125
2026-05-10,1.0492125490687125
2026-05-11,0.5246062745343563
2026-05-12,0.5246062745343563
2026-05-13,0.5246062745343563
2026-05-14,0.5246062745343563
2026-05-15,1.0492125490687125
2026-05-16,1.0492125490687125
2026-05-17,1.0492125490687125
2026-05-18,0.5246062745343563
2026-05-19,1.0492125490687125
2026-05-20,1.0492125490687125
2026-05-21,1.0492125490687125
2026-05-22,0.5246062745343563
2026-05-23,1.0492125490687125
2026-05-24,0.5246062745343563
2026-05-25,1.0492125490687125
2026-05-26,1.0492125490687125
2026-05-27,1.5738188236030688
2026-05-28,1.0492125490687125
2026-05-29,1.0492125490687125
2026-05-30,0.5246062745343563
2026-05-31,0.5246062745343563
