Time,candy_montgomery
2023-12-13,0.3041345480028031
2023-12-14,0.6082690960056062
2023-12-15,0.3041345480028031
2023-12-16,0.6082690960056062
2023-12-17,0.9124036440084093
2023-12-18,0.6082690960056062
2023-12-19,0.6082690960056062
2023-12-20,0.6082690960056062
2023-12-21,0.9124036440084093
2023-12-22,0.9006391271085874
2023-12-23,0.8875674416643409
2023-12-24,0.8483523853316012
2023-12-25,0.33507087022085325
2023-12-26,1.1834232555524544
2023-12-27,0.9137108125528339
2023-12-28,0.9137108125528339
2023-12-29,0.8614240707758478
2023-12-30,1.196494940996701
2023-12-31,1.31414010999492
2024-01-01,1.170351570108208
2024-01-02,1.2357099973294408
2024-01-03,1.31414010999492
2024-01-04,1.1834232555524544
2024-01-05,1.1834232555524544
2024-01-06,1.7882065687729283
2024-01-07,1.8927800523269007
2024-01-08,1.479279069440568
2024-01-09,1.170351570108208
2024-01-10,1.2357099973294408
2024-01-11,0.9137108125528339
2024-01-12,0.6962851113301995
2024-01-13,0.9921409252183132
2024-01-14,1.5184941257733078
2024-01-15,1.5577091821060471
2024-01-16,1.2618533682179338
2024-01-17,1.222638311885194
2024-01-18,0.9006391271085874
2024-01-19,0.9137108125528339
2024-01-20,0.8614240707758478
2024-01-21,1.254881802647669
2024-01-22,0.8104444975432862
2024-01-23,0.6274409013238345
2024-01-24,0.7058710139893137
2024-01-25,0.522867417769862
2024-01-26,0.44443730510438273
2024-01-27,0.6797276431008207
2024-01-28,0.8627312393202723
2024-01-29,0.8104444975432862
2024-01-30,1.5163155115326
2024-01-31,0.9934480937627378
2024-02-01,0.6797276431008207
2024-02-02,0.522867417769862
2024-02-03,0.6274409013238345
2024-02-04,1.1503083190936965
2024-02-05,0.7581577557663
2024-02-06,0.6535842722123275
2024-02-07,0.6012975304353413
2024-02-08,0.5490107886583552
2024-02-09,0.4967240468813689
2024-02-10,0.6012975304353413
2024-02-11,0.9150179810972585
2024-02-12,0.6535842722123275
2024-02-13,0.44443730510438273
2024-02-14,0.33986382155041034
2024-02-15,0.33986382155041034
2024-02-16,0.4182939342158896
2024-02-17,0.5751541595468482
2024-02-18,0.6535842722123275
2024-02-19,0.8627312393202723
2024-02-20,0.44443730510438273
2024-02-21,0.5490107886583552
2024-02-22,0.3137204506619172
2024-02-23,0.3660071924389034
2024-02-24,0.0
2024-02-25,0.6274409013238345
2024-02-26,0.6797276431008207
2024-02-27,0.4182939342158896
2024-02-28,0.44443730510438273
2024-02-29,0.33986382155041034
2024-03-01,0.0
2024-03-02,0.522867417769862
2024-03-03,0.6535842722123275
2024-03-04,0.6012975304353413
2024-03-05,0.6797276431008207
2024-03-06,0.4967240468813689
2024-03-07,0.3660071924389034
2024-03-08,0.33986382155041034
2024-03-09,0.8104444975432862
2024-03-10,0.5751541595468482
2024-03-11,0.4182939342158896
2024-03-12,0.0
2024-03-13,0.4182939342158896
2024-03-14,0.3660071924389034
2024-03-15,0.44443730510438273
2024-03-16,0.3921505633273965
2024-03-17,0.5751541595468482
2024-03-18,0.2875770797734241
2024-03-19,0.261433708884931
2024-03-20,0.4182939342158896
2024-03-21,0.3660071924389034
2024-03-22,0.0
2024-03-23,0.3660071924389034
2024-03-24,0.47058067599287584
2024-03-25,0.44443730510438273
2024-03-26,0.2875770797734241
2024-03-27,0.3137204506619172
2024-03-28,0.0
2024-03-29,0.0
2024-03-30,0.33986382155041034
2024-03-31,0.47058067599287584
2024-04-01,0.3660071924389034
2024-04-02,0.0
2024-04-03,0.33986382155041034
2024-04-04,0.2875770797734241
2024-04-05,0.2875770797734241
2024-04-06,0.47058067599287584
2024-04-07,0.3921505633273965
2024-04-08,0.3137204506619172
2024-04-09,0.3921505633273965
2024-04-10,0.2875770797734241
2024-04-11,0.261433708884931
2024-04-12,0.0
2024-04-13,0.3137204506619172
2024-04-14,0.0
2024-04-15,0.0
2024-04-16,0.2875770797734241
2024-04-17,0.5490107886583552
2024-04-18,0.0
2024-04-19,0.2875770797734241
2024-04-20,0.0
2024-04-21,0.6012975304353413
2024-04-22,0.33986382155041034
2024-04-23,0.3921505633273965
2024-04-24,0.3137204506619172
2024-04-25,0.0
2024-04-26,0.0
2024-04-27,0.4182939342158896
2024-04-28,0.44443730510438273
2024-04-29,0.522867417769862
2024-04-30,0.2875770797734241
2024-05-01,0.33986382155041034
2024-05-02,0.0
2024-05-03,0.2875770797734241
2024-05-04,0.0
2024-05-05,0.33986382155041034
2024-05-06,0.0
2024-05-07,0.3137204506619172
2024-05-08,0.33986382155041034
2024-05-09,0.3660071924389034
2024-05-10,0.3137204506619172
2024-05-11,0.0
2024-05-12,0.3921505633273965
2024-05-13,0.2875770797734241
2024-05-14,0.33986382155041034
2024-05-15,0.3921505633273965
2024-05-16,0.3137204506619172
2024-05-17,0.0
2024-05-18,0.5490107886583552
2024-05-19,0.0
2024-05-20,0.3660071924389034
2024-05-21,0.0
2024-05-22,0.33986382155041034
2024-05-23,0.0
2024-05-24,0.44443730510438273
2024-05-25,0.47058067599287584
2024-05-26,0.522867417769862
2024-05-27,0.5490107886583552
2024-05-28,0.44443730510438273
2024-05-29,0.4182939342158896
2024-05-30,0.9673047228742447
2024-05-31,1.7516058495290379
2024-06-01,2.61433708884931
2024-06-02,1.777749220417531
2024-06-03,1.333311915313148
2024-06-04,0.8365878684317792
2024-06-05,0.522867417769862
2024-06-06,0.33986382155041034
2024-06-07,0.522867417769862
2024-06-08,0.4182939342158896
2024-06-09,0.6535842722123275
2024-06-10,0.5751541595468482
2024-06-11,0.9673047228742447
2024-06-12,0.7058710139893137
2024-06-13,0.522867417769862
2024-06-14,0.522867417769862
2024-06-15,0.4182939342158896
2024-06-16,0.522867417769862
2024-06-17,0.0
2024-06-18,0.5490107886583552
2024-06-19,0.6274409013238345
2024-06-20,0.7058710139893137
2024-06-21,0.3137204506619172
2024-06-22,0.522867417769862
2024-06-23,0.44443730510438273
2024-06-24,0.33986382155041034
2024-06-25,0.33986382155041034
2024-06-26,0.3660071924389034
2024-06-27,0.4182939342158896
2024-06-28,0.0
2024-06-29,0.3921505633273965
2024-06-30,0.6797276431008207
2024-07-01,0.3921505633273965
2024-07-02,0.0
2024-07-03,0.3137204506619172
2024-07-04,0.33986382155041034
2024-07-05,0.47058067599287584
2024-07-06,0.522867417769862
2024-07-07,0.9673047228742447
2024-07-08,0.3921505633273965
2024-07-09,0.0
2024-07-10,0.4182939342158896
2024-07-11,0.3660071924389034
2024-07-12,0.0
2024-07-13,0.44443730510438273
2024-07-14,0.3921505633273965
2024-07-15,0.4967240468813689
2024-07-16,0.4182939342158896
2024-07-17,0.4182939342158896
2024-07-18,0.0
2024-07-19,0.0
2024-07-20,0.0
2024-07-21,0.44443730510438273
2024-07-22,0.3137204506619172
2024-07-23,0.44443730510438273
2024-07-24,0.3137204506619172
2024-07-25,0.3660071924389034
2024-07-26,0.3921505633273965
2024-07-27,0.33986382155041034
2024-07-28,0.0
2024-07-29,0.47058067599287584
2024-07-30,0.3137204506619172
2024-07-31,0.33986382155041034
2024-08-01,0.0
2024-08-02,0.0
2024-08-03,0.0
2024-08-04,0.47058067599287584
2024-08-05,0.33986382155041034
2024-08-06,0.0
2024-08-07,0.0
2024-08-08,0.3660071924389034
2024-08-09,0.3137204506619172
2024-08-10,0.33986382155041034
2024-08-11,0.4182939342158896
2024-08-12,0.0
2024-08-13,0.3660071924389034
2024-08-14,0.0
2024-08-15,0.2875770797734241
2024-08-16,0.0
2024-08-17,0.0
2024-08-18,0.44443730510438273
2024-08-19,0.3734767269784729
2024-08-20,0.0
2024-08-21,0.5732867759119559
2024-08-22,0.4207837790624128
2024-08-23,0.0
2024-08-24,0.0
2024-08-25,0.0
2024-08-26,0.0
2024-08-27,0.28135246765711625
2024-08-28,0.44443730510438273
2024-08-29,0.0
2024-08-30,0.3628948863807495
2024-08-31,0.0
2024-09-01,0.0
2024-09-02,0.0
2024-09-03,0.3155878342968096
2024-09-04,0.0
2024-09-05,0.349823200936503
2024-09-06,0.0
2024-09-07,0.0
2024-09-08,0.6784827206775591
2024-09-09,0.2919343082548397
2024-09-10,0.0
2024-09-11,0.0
2024-09-12,0.0
2024-09-13,0.3050059936990862
2024-09-14,0.4102019384646894
2024-09-15,0.3155878342968096
2024-09-16,0.0
2024-09-17,0.3597825803225956
2024-09-18,0.0
2024-09-19,0.0
2024-09-20,0.31745521793170195
2024-09-21,0.42327362390893597
2024-09-22,0.5079283486907231
2024-09-23,0.0
2024-09-24,0.0
2024-09-25,0.0
2024-09-26,0.0
2024-09-27,0.2962915367362552
2024-09-28,1.037020378576893
2024-09-29,1.6507671332448501
2024-09-30,0.6349104358634039
2024-10-01,0.6560741170588508
2024-10-02,0.52909202988617
2024-10-03,0.0
2024-10-04,0.0
2024-10-05,0.0
2024-10-06,0.31745521793170195
2024-10-07,0.0
2024-10-08,0.0
2024-10-09,0.2962915367362552
2024-10-10,0.0
2024-10-11,0.0
2024-10-12,0.0
2024-10-13,0.31745521793170195
2024-10-14,0.0
2024-10-15,0.0
2024-10-16,0.0
2024-10-17,0.0
2024-10-18,0.0
2024-10-19,0.0
2024-10-20,0.0
2024-10-21,0.0
2024-10-22,0.2962915367362552
2024-10-23,0.0
2024-10-24,0.3597825803225956
2024-10-25,0.0
2024-10-26,0.0
2024-10-27,0.0
2024-10-28,0.0
2024-10-29,0.42327362390893597
2024-10-30,0.0
2024-10-31,0.0
2024-11-01,0.0
2024-11-02,0.0
2024-11-03,0.0
2024-11-04,0.0
2024-11-05,0.0
2024-11-06,0.0
2024-11-07,0.0
2024-11-08,0.0
2024-11-09,0.0
2024-11-10,0.38094626151804234
2024-11-11,0.2962915367362552
2024-11-12,0.0
2024-11-13,0.33861889912714876
2024-11-14,0.0
2024-11-15,0.0
2024-11-16,0.0
2024-11-17,0.0
2024-11-18,0.0
2024-11-19,0.0
2024-11-20,0.0
2024-11-21,0.0
2024-11-22,0.0
2024-11-23,0.0
2024-11-24,0.0
2024-11-25,0.3597825803225956
2024-11-26,0.0
2024-11-27,0.0
2024-11-28,0.5502557110816167
