Time,wingstop
2024-09-26,37.78812940373506
2024-09-27,48.09398287748099
2024-09-28,59.54493118164313
2024-09-29,61.83512084247556
2024-09-30,36.64303457331885
2024-10-01,37.78812940373506
2024-10-02,34.352844912486425
2024-10-03,38.933224234151275
2024-10-04,44.65869838623235
2024-10-05,57.254741520810704
2024-10-06,57.254741520810704
2024-10-07,41.22341389498371
2024-10-08,35.49793974290264
2024-10-09,35.49793974290264
2024-10-10,38.933224234151275
2024-10-11,45.803793216648565
2024-10-12,56.10964669039449
2024-10-13,57.254741520810704
2024-10-14,37.78812940373506
2024-10-15,35.49793974290264
2024-10-16,32.06265525165399
2024-10-17,34.352844912486425
2024-10-18,43.51360355581613
2024-10-19,57.254741520810704
2024-10-20,57.254741520810704
2024-10-21,36.64303457331885
2024-10-22,32.06265525165399
2024-10-23,34.352844912486425
2024-10-24,37.78812940373506
2024-10-25,44.65869838623235
2024-10-26,56.10964669039449
2024-10-27,58.39983635122692
2024-10-28,34.352844912486425
2024-10-29,36.64303457331885
2024-10-30,33.207750082070206
2024-10-31,36.64303457331885
2024-11-01,51.529267368729634
2024-11-02,52.67436219914585
2024-11-03,53.81945702956206
2024-11-04,37.78812940373506
2024-11-05,33.207750082070206
2024-11-06,25.19208626915671
2024-11-07,36.64303457331885
2024-11-08,44.65869838623235
2024-11-09,61.83512084247556
2024-11-10,60.69002601205935
2024-11-11,43.51360355581613
2024-11-12,34.352844912486425
2024-11-13,33.207750082070206
2024-11-14,34.352844912486425
2024-11-15,43.51360355581613
2024-11-16,62.980215672891774
2024-11-17,57.254741520810704
2024-11-18,35.49793974290264
2024-11-19,32.06265525165399
2024-11-20,35.49793974290264
2024-11-21,34.352844912486425
2024-11-22,38.933224234151275
2024-11-23,51.529267368729634
2024-11-24,49.2390777078972
2024-11-25,36.64303457331885
2024-11-26,35.49793974290264
2024-11-27,41.22341389498371
2024-11-28,36.64303457331885
2024-11-29,27.482275929989136
2024-11-30,43.51360355581613
2024-12-01,50.38417253831342
2024-12-02,33.207750082070206
2024-12-03,32.06265525165399
2024-12-04,33.207750082070206
2024-12-05,33.207750082070206
2024-12-06,38.933224234151275
2024-12-07,54.96455185997827
2024-12-08,54.96455185997827
2024-12-09,36.64303457331885
2024-12-10,32.06265525165399
2024-12-11,32.06265525165399
2024-12-12,37.78812940373506
2024-12-13,41.22341389498371
2024-12-14,52.67436219914585
2024-12-15,53.81945702956206
2024-12-16,38.933224234151275
2024-12-17,35.49793974290264
2024-12-18,37.78812940373506
2024-12-19,38.933224234151275
2024-12-20,42.36850872539992
2024-12-21,51.529267368729634
2024-12-22,53.81945702956206
2024-12-23,48.09398287748099
2024-12-24,53.81945702956206
2024-12-25,48.09398287748099
2024-12-26,38.933224234151275
2024-12-27,48.09398287748099
2024-12-28,46.94888804706478
2024-12-29,56.10964669039449
2024-12-30,45.803793216648565
2024-12-31,54.96455185997827
2025-01-01,60.69002601205935
2025-01-02,44.65869838623235
2025-01-03,41.22341389498371
2025-01-04,49.2390777078972
2025-01-05,48.09398287748099
2025-01-06,34.352844912486425
2025-01-07,32.06265525165399
2025-01-08,38.933224234151275
2025-01-09,34.352844912486425
2025-01-10,42.36850872539992
2025-01-11,49.2390777078972
2025-01-12,56.10964669039449
2025-01-13,37.78812940373506
2025-01-14,34.352844912486425
2025-01-15,33.207750082070206
2025-01-16,36.64303457331885
2025-01-17,43.51360355581613
2025-01-18,56.10964669039449
2025-01-19,51.529267368729634
2025-01-20,48.09398287748099
2025-01-21,40.078319064567495
2025-01-22,36.64303457331885
2025-01-23,34.352844912486425
2025-01-24,42.36850872539992
2025-01-25,53.81945702956206
2025-01-26,68.70568982497285
2025-01-27,42.36850872539992
2025-01-28,40.078319064567495
2025-01-29,35.49793974290264
2025-01-30,41.22341389498371
2025-01-31,42.36850872539992
2025-02-01,52.67436219914585
2025-02-02,51.529267368729634
2025-02-03,36.64303457331885
2025-02-04,36.64303457331885
2025-02-05,35.49793974290264
2025-02-06,34.352844912486425
2025-02-07,41.22341389498371
2025-02-08,51.529267368729634
2025-02-09,114.50948304162141
2025-02-10,38.933224234151275
2025-02-11,32.06265525165399
2025-02-12,32.06265525165399
2025-02-13,32.06265525165399
2025-02-14,41.22341389498371
2025-02-15,58.39983635122692
2025-02-16,46.94888804706478
2025-02-17,41.22341389498371
2025-02-18,34.352844912486425
2025-02-19,33.207750082070206
2025-02-20,34.352844912486425
2025-02-21,38.933224234151275
2025-02-22,49.2390777078972
2025-02-23,50.38417253831342
2025-02-24,35.49793974290264
2025-02-25,37.78812940373506
2025-02-26,38.933224234151275
2025-02-27,37.78812940373506
2025-02-28,38.933224234151275
2025-03-01,53.81945702956206
2025-03-02,51.529267368729634
2025-03-03,36.64303457331885
2025-03-04,35.49793974290264
2025-03-05,36.64303457331885
2025-03-06,37.78812940373506
2025-03-07,41.22341389498371
2025-03-08,50.38417253831342
2025-03-09,52.67436219914585
2025-03-10,37.78812940373506
2025-03-11,34.352844912486425
2025-03-12,34.352844912486425
2025-03-13,36.64303457331885
2025-03-14,40.078319064567495
2025-03-15,49.2390777078972
2025-03-16,50.38417253831342
2025-03-17,33.207750082070206
2025-03-18,33.207750082070206
2025-03-19,36.64303457331885
2025-03-20,36.64303457331885
2025-03-21,41.22341389498371
2025-03-22,49.2390777078972
2025-03-23,48.09398287748099
2025-03-24,36.64303457331885
2025-03-25,80.15663812913499
2025-03-26,74.43116397705391
2025-03-27,43.51360355581613
2025-03-28,46.94888804706478
2025-03-29,48.09398287748099
2025-03-30,51.529267368729634
2025-03-31,34.352844912486425
2025-04-01,32.06265525165399
2025-04-02,32.06265525165399
2025-04-03,34.352844912486425
2025-04-04,36.64303457331885
2025-04-05,50.38417253831342
2025-04-06,51.529267368729634
2025-04-07,33.207750082070206
2025-04-08,34.352844912486425
2025-04-09,32.06265525165399
2025-04-10,34.352844912486425
2025-04-11,38.933224234151275
2025-04-12,49.2390777078972
2025-04-13,44.65869838623235
2025-04-14,36.64303457331885
2025-04-15,33.1941067993742
2025-04-16,35.21237172233458
2025-04-17,36.085541814878745
2025-04-18,42.140336583759876
2025-04-19,50.51401895293744
2025-04-20,57.441983814362736
2025-04-21,35.21237172233458
2025-04-22,33.1941067993742
2025-04-23,33.76665421458231
2025-04-24,33.1941067993742
2025-04-25,38.10380673783912
2025-04-26,49.06830144518517
2025-04-27,50.51401895293744
2025-04-28,33.1941067993742
2025-04-29,42.140336583759876
2025-04-30,37.23063664529496
2025-05-01,36.65808923008685
2025-05-02,38.67635415304723
2025-05-03,50.51401895293744
2025-05-04,50.51401895293744
2025-05-05,33.1941067993742
2025-05-06,33.1941067993742
2025-05-07,36.65808923008685
2025-05-08,40.1220716607995
2025-05-09,45.60431901447252
2025-05-10,51.95973646068971
2025-05-11,50.51401895293744
2025-05-12,36.65808923008685
2025-05-13,36.65808923008685
2025-05-14,40.1220716607995
2025-05-15,36.67314388685485
2025-05-16,41.91216444211983
2025-05-17,54.13654573773811
2025-05-18,54.13654573773811
2025-05-19,36.67314388685485
2025-05-20,36.67314388685485
2025-05-21,36.67314388685485
2025-05-22,36.67314388685485
2025-05-23,43.65850462720815
2025-05-24,45.40484481229648
2025-05-25,50.64386536756146
2025-05-26,48.89752518247313
2025-05-27,38.419484071943174
2025-05-28,36.67314388685485
2025-05-29,36.67314388685485
2025-05-30,41.91216444211983
2025-05-31,48.89752518247313
2025-06-01,50.64386536756146
2025-06-02,34.926803701766524
2025-06-03,40.1658242570315
2025-06-04,38.419484071943174
2025-06-05,38.419484071943174
2025-06-06,43.65850462720815
2025-06-07,47.15118499738481
2025-06-08,54.13654573773811
2025-06-09,40.1658242570315
2025-06-10,34.926803701766524
2025-06-11,36.67314388685485
2025-06-12,38.419484071943174
2025-06-13,41.91216444211983
2025-06-14,45.40484481229648
2025-06-15,48.89752518247313
2025-06-16,36.67314388685485
2025-06-17,36.67314388685485
2025-06-18,34.926803701766524
2025-06-19,36.67314388685485
2025-06-20,40.1658242570315
2025-06-21,45.40484481229648
2025-06-22,45.40484481229648
2025-06-23,34.926803701766524
2025-06-24,34.926803701766524
2025-06-25,34.926803701766524
2025-06-26,36.67314388685485
2025-06-27,43.65850462720815
2025-06-28,48.89752518247313
2025-06-29,47.15118499738481
2025-06-30,36.67314388685485
2025-07-01,34.926803701766524
2025-07-02,38.419484071943174
2025-07-03,43.65850462720815
2025-07-04,50.64386536756146
2025-07-05,43.65850462720815
2025-07-06,47.15118499738481
2025-07-07,36.67314388685485
2025-07-08,34.926803701766524
2025-07-09,36.67314388685485
2025-07-10,36.67314388685485
2025-07-11,41.91216444211983
2025-07-12,50.64386536756146
2025-07-13,50.64386536756146
2025-07-14,36.67314388685485
2025-07-15,38.419484071943174
2025-07-16,40.1658242570315
2025-07-17,38.419484071943174
2025-07-18,40.1658242570315
2025-07-19,50.64386536756146
2025-07-20,48.89752518247313
2025-07-21,36.67314388685485
2025-07-22,38.419484071943174
2025-07-23,36.67314388685485
2025-07-24,36.67314388685485
2025-07-25,41.91216444211983
2025-07-26,47.15118499738481
2025-07-27,48.89752518247313
2025-07-28,40.1658242570315
2025-07-29,174.6340185088326
2025-07-30,89.06334943950463
2025-07-31,41.91216444211983
2025-08-01,45.40484481229648
2025-08-02,54.13654573773811
2025-08-03,50.64386536756146
2025-08-04,36.67314388685485
2025-08-05,36.67314388685485
2025-08-06,38.419484071943174
2025-08-07,36.67314388685485
2025-08-08,43.65850462720815
2025-08-09,47.15118499738481
2025-08-10,48.89752518247313
2025-08-11,34.926803701766524
2025-08-12,36.67314388685485
2025-08-13,36.67314388685485
2025-08-14,36.67314388685485
2025-08-15,41.91216444211983
2025-08-16,50.64386536756146
2025-08-17,52.39020555264979
2025-08-18,33.180463516678195
2025-08-19,38.419484071943174
2025-08-20,38.419484071943174
2025-08-21,36.67314388685485
2025-08-22,41.91216444211983
2025-08-23,50.64386536756146
2025-08-24,48.89752518247313
2025-08-25,33.180463516678195
2025-08-26,38.419484071943174
2025-08-27,38.419484071943174
2025-08-28,36.67314388685485
2025-08-29,43.65850462720815
2025-08-30,52.39020555264979
2025-08-31,50.64386536756146
2025-09-01,47.15118499738481
2025-09-02,33.180463516678195
2025-09-03,33.180463516678195
2025-09-04,38.419484071943174
2025-09-05,40.1658242570315
2025-09-06,50.64386536756146
2025-09-07,54.13654573773811
2025-09-08,33.180463516678195
2025-09-09,29.687783146501545
2025-09-10,29.687783146501545
2025-09-11,34.926803701766524
2025-09-12,40.1658242570315
2025-09-13,50.64386536756146
2025-09-14,57.62922610791477
2025-09-15,33.180463516678195
2025-09-16,29.687783146501545
2025-09-17,33.180463516678195
2025-09-18,34.926803701766524
2025-09-19,40.1658242570315
2025-09-20,52.39020555264979
2025-09-21,52.39020555264979
2025-09-22,33.180463516678195
2025-09-23,29.687783146501545
2025-09-24,29.687783146501545
2025-09-25,33.180463516678195
2025-09-26,38.419484071943174
2025-09-27,52.39020555264979
2025-09-28,50.64386536756146
2025-09-29,33.180463516678195
2025-09-30,31.434123331589873
2025-10-01,36.67314388685485
2025-10-02,34.926803701766524
2025-10-03,40.1658242570315
2025-10-04,45.40484481229648
2025-10-05,52.39020555264979
2025-10-06,31.434123331589873
2025-10-07,29.687783146501545
2025-10-08,31.434123331589873
2025-10-09,33.180463516678195
2025-10-10,38.419484071943174
2025-10-11,50.64386536756146
2025-10-12,48.89752518247313
2025-10-13,34.926803701766524
2025-10-14,31.434123331589873
2025-10-15,31.434123331589873
2025-10-16,34.926803701766524
2025-10-17,40.1658242570315
2025-10-18,50.64386536756146
2025-10-19,50.64386536756146
2025-10-20,34.926803701766524
2025-10-21,29.687783146501545
2025-10-22,31.434123331589873
2025-10-23,33.180463516678195
2025-10-24,40.1658242570315
2025-10-25,45.40484481229648
2025-10-26,55.88288592282644
2025-10-27,33.180463516678195
2025-10-28,36.67314388685485
2025-10-29,31.434123331589873
2025-10-30,33.180463516678195
2025-10-31,40.1658242570315
2025-11-01,54.13654573773811
2025-11-02,54.13654573773811
2025-11-03,33.180463516678195
2025-11-04,31.434123331589873
2025-11-05,33.180463516678195
2025-11-06,33.180463516678195
2025-11-07,38.419484071943174
2025-11-08,52.39020555264979
2025-11-09,48.89752518247313
2025-11-10,31.434123331589873
2025-11-11,36.67314388685485
2025-11-12,36.67314388685485
2025-11-13,34.926803701766524
2025-11-14,41.91216444211983
2025-11-15,50.64386536756146
2025-11-16,54.13654573773811
2025-11-17,33.180463516678195
2025-11-18,34.926803701766524
2025-11-19,33.180463516678195
2025-11-20,34.926803701766524
2025-11-21,38.419484071943174
2025-11-22,50.64386536756146
2025-11-23,52.39020555264979
2025-11-24,38.419484071943174
2025-11-25,33.180463516678195
2025-11-26,41.91216444211983
2025-11-27,36.67314388685485
2025-11-28,26.195102776324894
2025-11-29,48.89752518247313
2025-11-30,45.40484481229648
2025-12-01,34.926803701766524
2025-12-02,31.434123331589873
2025-12-03,33.180463516678195
2025-12-04,36.67314388685485
2025-12-05,36.67314388685485
2025-12-06,48.89752518247313
2025-12-07,50.64386536756146
2025-12-08,33.180463516678195
2025-12-09,33.180463516678195
2025-12-10,31.434123331589873
2025-12-11,33.66074093763538
2025-12-12,39.99850617102808
2025-12-13,45.46310131187661
2025-12-14,48.91649241489457
2025-12-15,34.53391103017954
2025-12-16,31.6495368998048
2025-12-17,36.545115068010126
2025-12-18,35.10292800282275
2025-12-19,40.56752314367129
2025-12-20,52.93890049055574
2025-12-21,52.93890049055574
2025-12-22,39.99850617102808
2025-12-23,39.99850617102808
2025-12-24,50.92769645272515
2025-12-25,47.474305349707194
2025-12-26,40.56752314367129
2025-12-27,46.90528837706399
2025-12-28,50.358679480081946
2025-12-29,43.45189727404603
2025-12-30,39.99850617102808
2025-12-31,54.38108755574311
2026-01-01,63.2990737996096
2026-01-02,46.90528837706399
2026-01-03,46.90528837706399
2026-01-04,52.36988351791253
2026-01-05,36.545115068010126
2026-01-06,33.09172396499217
2026-01-07,33.66074093763538
2026-01-08,33.09172396499217
2026-01-09,37.11413204065333
2026-01-10,50.073493592602425
2026-01-11,55.76366331903452
2026-01-12,33.002984413306145
2026-01-13,31.864950468019725
2026-01-14,33.002984413306145
2026-01-15,31.864950468019725
2026-01-16,40.96922203031107
2026-01-17,54.6256293737481
2026-01-18,51.21152753788884
2026-01-19,45.52135781145675
2026-01-20,31.864950468019725
2026-01-21,34.14101835859256
2026-01-22,35.279052303878984
2026-01-23,38.69315413973824
2026-01-24,47.797425702029585
2026-01-25,52.349561483175265
2026-01-26,38.69315413973824
2026-01-27,37.55512019445182
2026-01-28,37.55512019445182
2026-01-29,38.69315413973824
2026-01-30,40.96922203031107
2026-01-31,50.073493592602425
2026-02-01,47.797425702029585
2026-02-02,34.14101835859256
2026-02-03,31.864950468019725
2026-02-04,35.279052303878984
2026-02-05,33.002984413306145
2026-02-06,38.69315413973824
2026-02-07,55.76366331903452
2026-02-08,113.80339452864187
2026-02-09,36.4170862491654
2026-02-10,29.58888257744689
2026-02-11,31.864950468019725
2026-02-12,31.864950468019725
2026-02-13,37.55512019445182
2026-02-14,48.93545964731601
2026-02-15,47.797425702029585
2026-02-16,35.279052303878984
2026-02-17,29.58888257744689
2026-02-18,31.864950468019725
2026-02-19,31.864950468019725
2026-02-20,36.4170862491654
2026-02-21,47.797425702029585
2026-02-22,43.24528992088391
2026-02-23,34.14101835859256
2026-02-24,33.002984413306145
2026-02-25,33.002984413306145
2026-02-26,34.14101835859256
2026-02-27,36.4170862491654
2026-02-28,50.073493592602425
2026-03-01,46.65939175674317
2026-03-02,31.864950468019725
2026-03-03,30.72691652273331
2026-03-04,33.002984413306145
2026-03-05,34.14101835859256
2026-03-06,38.69315413973824
2026-03-07,48.93545964731601
2026-03-08,48.93545964731601
2026-03-09,33.002984413306145
2026-03-10,33.002984413306145
2026-03-11,33.002984413306145
2026-03-12,33.002984413306145
2026-03-13,37.55512019445182
2026-03-14,46.65939175674317
2026-03-15,45.52135781145675
2026-03-16,34.14101835859256
2026-03-17,30.72691652273331
2026-03-18,33.002984413306145
2026-03-19,34.14101835859256
2026-03-20,37.55512019445182
2026-03-21,45.52135781145675
2026-03-22,46.65939175674317
2026-03-23,31.864950468019725
2026-03-24,31.864950468019725
2026-03-25,34.14101835859256
2026-03-26,34.14101835859256
2026-03-27,36.4170862491654
2026-03-28,46.65939175674317
2026-03-29,43.24528992088391
2026-03-30,33.002984413306145
2026-03-31,29.58888257744689
2026-04-01,34.14101835859256
2026-04-02,34.14101835859256
2026-04-03,37.55512019445182
2026-04-04,46.65939175674317
2026-04-05,48.93545964731601
2026-04-06,34.14101835859256
2026-04-07,33.002984413306145
2026-04-08,35.279052303878984
2026-04-09,36.4170862491654
2026-04-10,44.38332386617033
2026-04-11,51.21152753788884
2026-04-12,51.21152753788884
2026-04-13,31.864950468019725
2026-04-14,31.864950468019725
2026-04-15,33.002984413306145
2026-04-16,35.279052303878984
2026-04-17,37.55512019445182
2026-04-18,56.90169726432094
2026-04-19,53.48759542846168
2026-04-20,52.349561483175265
2026-04-21,43.24528992088391
2026-04-22,36.4170862491654
2026-04-23,39.83118808502466
2026-04-24,39.83118808502466
2026-04-25,48.93545964731601
2026-04-26,48.93545964731601
2026-04-27,37.55512019445182
2026-04-28,31.864950468019725
2026-04-29,36.4170862491654
2026-04-30,37.55512019445182
2026-05-01,40.96922203031107
2026-05-02,53.48759542846168
2026-05-03,47.797425702029585
2026-05-04,33.002984413306145
2026-05-05,28.45084863216047
2026-05-06,33.002984413306145
2026-05-07,33.002984413306145
2026-05-08,38.69315413973824
2026-05-09,47.797425702029585
2026-05-10,46.65939175674317
2026-05-11,35.279052303878984
2026-05-12,30.72691652273331
2026-05-13,30.72691652273331
2026-05-14,31.864950468019725
2026-05-15,39.83118808502466
2026-05-16,50.073493592602425
2026-05-17,44.38332386617033
2026-05-18,35.279052303878984
2026-05-19,35.279052303878984
2026-05-20,40.96922203031107
2026-05-21,42.107255975597496
2026-05-22,46.65939175674317
2026-05-23,53.48759542846168
2026-05-24,48.93545964731601
2026-05-25,50.073493592602425
2026-05-26,40.96922203031107
2026-05-27,38.69315413973824
2026-05-28,40.96922203031107
2026-05-29,44.38332386617033
2026-05-30,53.48759542846168
2026-05-31,47.797425702029585
