Time,games
2024-09-24,60.483539929616065
2024-09-25,57.3818199332255
2024-09-26,63.585259926006636
2024-09-27,66.6869799223972
2024-09-28,49.62751994224908
2024-09-29,85.29729990074061
2024-09-30,60.483539929616065
2024-10-01,60.483539929616065
2024-10-02,54.28009993683493
2024-10-03,62.03439992781135
2024-10-04,68.23783992059248
2024-10-05,52.72923993863965
2024-10-06,89.94987989532646
2024-10-07,68.23783992059248
2024-10-08,58.93267993142078
2024-10-09,55.830959935030215
2024-10-10,58.93267993142078
2024-10-11,66.6869799223972
2024-10-12,54.28009993683493
2024-10-13,86.84815989893589
2024-10-14,62.03439992781135
2024-10-15,57.3818199332255
2024-10-16,55.830959935030215
2024-10-17,62.03439992781135
2024-10-18,68.23783992059248
2024-10-19,55.830959935030215
2024-10-20,88.39901989713117
2024-10-21,65.13611992420192
2024-10-22,58.93267993142078
2024-10-23,58.93267993142078
2024-10-24,62.03439992781135
2024-10-25,68.23783992059248
2024-10-26,55.830959935030215
2024-10-27,94.60245988991231
2024-10-28,63.585259926006636
2024-10-29,66.6869799223972
2024-10-30,62.03439992781135
2024-10-31,68.23783992059248
2024-11-01,65.13611992420192
2024-11-02,49.62751994224908
2024-11-03,77.54299990976419
2024-11-04,62.03439992781135
2024-11-05,51.178379940444366
2024-11-06,37.22063995668681
2024-11-07,55.830959935030215
2024-11-08,65.13611992420192
2024-11-09,51.178379940444366
2024-11-10,80.64471990615476
2024-11-11,58.93267993142078
2024-11-12,55.830959935030215
2024-11-13,52.72923993863965
2024-11-14,57.3818199332255
2024-11-15,66.6869799223972
2024-11-16,48.076659944053795
2024-11-17,80.64471990615476
2024-11-18,65.13611992420192
2024-11-19,58.93267993142078
2024-11-20,55.830959935030215
2024-11-21,58.93267993142078
2024-11-22,72.89041991517834
2024-11-23,52.72923993863965
2024-11-24,83.74643990254532
2024-11-25,62.03439992781135
2024-11-26,60.483539929616065
2024-11-27,51.178379940444366
2024-11-28,94.60245988991231
2024-11-29,77.54299990976419
2024-11-30,62.03439992781135
2024-12-01,86.84815989893589
2024-12-02,63.585259926006636
2024-12-03,60.483539929616065
2024-12-04,57.3818199332255
2024-12-05,57.3818199332255
2024-12-06,68.23783992059248
2024-12-07,57.3818199332255
2024-12-08,89.94987989532646
2024-12-09,68.23783992059248
2024-12-10,63.585259926006636
2024-12-11,58.93267993142078
2024-12-12,63.585259926006636
2024-12-13,74.44127991337362
2024-12-14,60.483539929616065
2024-12-15,82.19557990435004
2024-12-16,72.89041991517834
2024-12-17,69.78869991878777
2024-12-18,68.23783992059248
2024-12-19,72.89041991517834
2024-12-20,82.19557990435004
2024-12-21,75.9921399115689
2024-12-22,93.05159989171702
2024-12-23,65.13611992420192
2024-12-24,69.78869991878777
2024-12-25,125.61965985381798
2024-12-26,77.54299990976419
2024-12-27,74.44127991337362
2024-12-28,93.05159989171702
2024-12-29,102.35675988088873
2024-12-30,74.44127991337362
2024-12-31,72.89041991517834
2025-01-01,77.54299990976419
2025-01-02,60.483539929616065
2025-01-03,58.93267993142078
2025-01-04,85.29729990074061
2025-01-05,110.11105987186515
2025-01-06,68.23783992059248
2025-01-07,57.3818199332255
2025-01-08,57.3818199332255
2025-01-09,60.483539929616065
2025-01-10,65.13611992420192
2025-01-11,93.05159989171702
2025-01-12,145.78083983035668
2025-01-13,85.29729990074061
2025-01-14,72.89041991517834
2025-01-15,58.93267993142078
2025-01-16,65.13611992420192
2025-01-17,75.9921399115689
2025-01-18,107.00933987547458
2025-01-19,155.08599981952838
2025-01-20,79.09385990795947
2025-01-21,55.830959935030215
2025-01-22,57.3818199332255
2025-01-23,60.483539929616065
2025-01-24,71.33955991698305
2025-01-25,72.89041991517834
2025-01-26,130.27223984840384
2025-01-27,77.54299990976419
2025-01-28,55.830959935030215
2025-01-29,54.28009993683493
2025-01-30,55.830959935030215
2025-01-31,58.93267993142078
2025-02-01,44.97493994766323
2025-02-02,49.62751994224908
2025-02-03,46.52579994585851
2025-02-04,51.178379940444366
2025-02-05,52.72923993863965
2025-02-06,54.28009993683493
2025-02-07,62.03439992781135
2025-02-08,49.62751994224908
2025-02-09,49.62751994224908
2025-02-10,51.178379940444366
2025-02-11,57.3818199332255
2025-02-12,52.72923993863965
2025-02-13,57.3818199332255
2025-02-14,55.830959935030215
2025-02-15,41.87321995127266
2025-02-16,43.424079949467945
2025-02-17,37.22063995668681
2025-02-18,44.97493994766323
2025-02-19,46.52579994585851
2025-02-20,48.076659944053795
2025-02-21,57.3818199332255
2025-02-22,43.424079949467945
2025-02-23,46.52579994585851
2025-02-24,46.52579994585851
2025-02-25,48.076659944053795
2025-02-26,51.178379940444366
2025-02-27,49.62751994224908
2025-02-28,58.93267993142078
2025-03-01,43.424079949467945
2025-03-02,46.52579994585851
2025-03-03,46.52579994585851
2025-03-04,52.72923993863965
2025-03-05,51.178379940444366
2025-03-06,52.72923993863965
2025-03-07,60.483539929616065
2025-03-08,46.52579994585851
2025-03-09,48.076659944053795
2025-03-10,44.97493994766323
2025-03-11,46.52579994585851
2025-03-12,44.97493994766323
2025-03-13,51.178379940444366
2025-03-14,54.28009993683493
2025-03-15,44.97493994766323
2025-03-16,49.62751994224908
2025-03-17,44.97493994766323
2025-03-18,49.62751994224908
2025-03-19,52.72923993863965
2025-03-20,62.03439992781135
2025-03-21,58.93267993142078
2025-03-22,51.178379940444366
2025-03-23,52.72923993863965
2025-03-24,48.076659944053795
2025-03-25,51.178379940444366
2025-03-26,51.178379940444366
2025-03-27,60.483539929616065
2025-03-28,65.13611992420192
2025-03-29,55.830959935030215
2025-03-30,57.3818199332255
2025-03-31,49.62751994224908
2025-04-01,51.178379940444366
2025-04-02,57.3818199332255
2025-04-03,60.483539929616065
2025-04-04,57.3818199332255
2025-04-05,57.3818199332255
2025-04-06,55.830959935030215
2025-04-07,49.62751994224908
2025-04-08,51.178379940444366
2025-04-09,51.178379940444366
2025-04-10,54.28009993683493
2025-04-11,58.93267993142078
2025-04-12,51.178379940444366
2025-04-13,48.076659944053795
2025-04-14,44.97493994766323
2025-04-15,51.759952439767595
2025-04-16,55.830959935030215
2025-04-17,57.18796243345109
2025-04-18,43.230222449693535
2025-04-19,53.89238493728611
2025-04-20,59.12653743119519
2025-04-21,49.23980494270026
2025-04-22,55.830959935030215
2025-04-23,59.12653743119519
2025-04-24,60.483539929616065
2025-04-25,62.42211492736017
2025-04-26,54.47395743660934
2025-04-27,59.12653743119519
2025-04-28,54.47395743660934
2025-04-29,59.12653743119519
2025-04-30,60.483539929616065
2025-05-01,68.4316974203669
2025-05-02,68.4316974203669
2025-05-03,55.830959935030215
2025-05-04,57.18796243345109
2025-05-05,57.18796243345109
2025-05-06,62.42211492736017
2025-05-07,60.483539929616065
2025-05-08,63.779117425781045
2025-05-09,66.49312242262279
2025-05-10,59.12653743119519
2025-05-11,62.42211492736017
2025-05-12,60.483539929616065
2025-05-13,66.49312242262279
2025-05-14,65.13611992420192
2025-05-15,68.62555492014131
2025-05-16,67.46240992149484
2025-05-17,59.320394930969606
2025-05-18,56.99410493367668
2025-05-19,55.830959935030215
2025-05-20,56.99410493367668
2025-05-21,63.972974925555455
2025-05-22,62.80982992690899
2025-05-23,60.483539929616065
2025-05-24,54.66781493638375
2025-05-25,56.99410493367668
2025-05-26,52.341524939090824
2025-05-27,53.50466993773729
2025-05-28,54.66781493638375
2025-05-29,52.341524939090824
2025-05-30,51.178379940444366
2025-05-31,45.36265494721205
2025-06-01,48.85208994315144
2025-06-02,43.036364949919125
2025-06-03,43.036364949919125
2025-06-04,43.036364949919125
2025-06-05,48.85208994315144
2025-06-06,51.178379940444366
2025-06-07,47.688944944504975
2025-06-08,48.85208994315144
2025-06-09,45.36265494721205
2025-06-10,41.87321995127266
2025-06-11,44.199509948565584
2025-06-12,41.87321995127266
2025-06-13,41.87321995127266
2025-06-14,46.52579994585851
2025-06-15,44.199509948565584
2025-06-16,39.546929953979735
2025-06-17,41.87321995127266
2025-06-18,39.546929953979735
2025-06-19,37.22063995668681
2025-06-20,41.87321995127266
2025-06-21,39.546929953979735
2025-06-22,43.036364949919125
2025-06-23,38.383784955333276
2025-06-24,34.894349959393885
2025-06-25,36.057494958040344
2025-06-26,39.546929953979735
2025-06-27,41.87321995127266
2025-06-28,45.36265494721205
2025-06-29,44.199509948565584
2025-06-30,37.22063995668681
2025-07-01,34.894349959393885
2025-07-02,37.22063995668681
2025-07-03,38.383784955333276
2025-07-04,40.7100749526262
2025-07-05,40.7100749526262
2025-07-06,41.87321995127266
2025-07-07,34.894349959393885
2025-07-08,36.057494958040344
2025-07-09,37.22063995668681
2025-07-10,36.057494958040344
2025-07-11,36.057494958040344
2025-07-12,40.7100749526262
2025-07-13,40.7100749526262
2025-07-14,32.56805996210096
2025-07-15,31.404914963454495
2025-07-16,33.73120496074742
2025-07-17,33.73120496074742
2025-07-18,32.56805996210096
2025-07-19,39.546929953979735
2025-07-20,40.7100749526262
2025-07-21,34.894349959393885
2025-07-22,33.73120496074742
2025-07-23,33.73120496074742
2025-07-24,32.56805996210096
2025-07-25,32.56805996210096
2025-07-26,38.383784955333276
2025-07-27,41.87321995127266
2025-07-28,33.73120496074742
2025-07-29,36.057494958040344
2025-07-30,36.057494958040344
2025-07-31,39.546929953979735
2025-08-01,38.383784955333276
2025-08-02,38.383784955333276
2025-08-03,43.036364949919125
2025-08-04,32.56805996210096
2025-08-05,31.404914963454495
2025-08-06,36.057494958040344
2025-08-07,39.546929953979735
2025-08-08,43.036364949919125
2025-08-09,45.36265494721205
2025-08-10,50.0152349417979
2025-08-11,36.057494958040344
2025-08-12,36.057494958040344
2025-08-13,38.383784955333276
2025-08-14,43.036364949919125
2025-08-15,46.52579994585851
2025-08-16,44.199509948565584
2025-08-17,46.52579994585851
2025-08-18,40.7100749526262
2025-08-19,44.199509948565584
2025-08-20,46.52579994585851
2025-08-21,46.52579994585851
2025-08-22,53.50466993773729
2025-08-23,47.688944944504975
2025-08-24,45.36265494721205
2025-08-25,45.36265494721205
2025-08-26,50.0152349417979
2025-08-27,47.688944944504975
2025-08-28,54.66781493638375
2025-08-29,55.830959935030215
2025-08-30,47.688944944504975
2025-08-31,54.66781493638375
2025-09-01,44.199509948565584
2025-09-02,45.36265494721205
2025-09-03,51.178379940444366
2025-09-04,60.483539929616065
2025-09-05,73.27813491472716
2025-09-06,59.320394930969606
2025-09-07,82.58329490389886
2025-09-08,58.15724993232314
2025-09-09,56.99410493367668
2025-09-10,51.178379940444366
2025-09-11,54.66781493638375
2025-09-12,65.13611992420192
2025-09-13,47.688944944504975
2025-09-14,76.76756991066655
2025-09-15,56.99410493367668
2025-09-16,55.830959935030215
2025-09-17,52.341524939090824
2025-09-18,55.830959935030215
2025-09-19,66.29926492284838
2025-09-20,50.0152349417979
2025-09-21,72.11498991608069
2025-09-22,55.830959935030215
2025-09-23,52.341524939090824
2025-09-24,50.0152349417979
2025-09-25,58.15724993232314
2025-09-26,63.972974925555455
2025-09-27,50.0152349417979
2025-09-28,76.76756991066655
2025-09-29,60.483539929616065
2025-09-30,58.15724993232314
2025-10-01,58.15724993232314
2025-10-02,58.15724993232314
2025-10-03,65.13611992420192
2025-10-04,50.0152349417979
2025-10-05,73.27813491472716
2025-10-06,58.15724993232314
2025-10-07,56.99410493367668
2025-10-08,55.830959935030215
2025-10-09,60.483539929616065
2025-10-10,63.972974925555455
2025-10-11,50.0152349417979
2025-10-12,69.78869991878777
2025-10-13,54.66781493638375
2025-10-14,58.15724993232314
2025-10-15,53.50466993773729
2025-10-16,55.830959935030215
2025-10-17,59.320394930969606
2025-10-18,51.178379940444366
2025-10-19,70.95184491743423
2025-10-20,56.99410493367668
2025-10-21,56.99410493367668
2025-10-22,54.66781493638375
2025-10-23,59.320394930969606
2025-10-24,69.78869991878777
2025-10-25,53.50466993773729
2025-10-26,72.11498991608069
2025-10-27,56.99410493367668
2025-10-28,63.972974925555455
2025-10-29,56.99410493367668
2025-10-30,67.46240992149484
2025-10-31,67.46240992149484
2025-11-01,58.15724993232314
2025-11-02,75.60442491202008
2025-11-03,58.15724993232314
2025-11-04,52.341524939090824
2025-11-05,52.341524939090824
2025-11-06,56.99410493367668
2025-11-07,63.972974925555455
2025-11-08,51.178379940444366
2025-11-09,67.46240992149484
2025-11-10,59.320394930969606
2025-11-11,54.66781493638375
2025-11-12,54.66781493638375
2025-11-13,60.483539929616065
2025-11-14,67.46240992149484
2025-11-15,52.341524939090824
2025-11-16,69.78869991878777
2025-11-17,58.15724993232314
2025-11-18,60.483539929616065
2025-11-19,59.320394930969606
2025-11-20,61.64668492826253
2025-11-21,73.27813491472716
2025-11-22,58.15724993232314
2025-11-23,74.44127991337362
2025-11-24,61.64668492826253
2025-11-25,61.64668492826253
2025-11-26,52.341524939090824
2025-11-27,88.39901989713117
2025-11-28,76.76756991066655
2025-11-29,62.80982992690899
2025-11-30,77.93071490931301
2025-12-01,59.320394930969606
2025-12-02,59.320394930969606
2025-12-03,56.99410493367668
2025-12-04,62.80982992690899
2025-12-05,69.78869991878777
2025-12-06,63.972974925555455
2025-12-07,80.25700490660593
2025-12-08,72.11498991608069
2025-12-09,62.80982992690899
2025-12-10,59.320394930969606
2025-12-11,64.21868403228282
2025-12-12,78.78612577772508
2025-12-13,62.936411607535575
2025-12-14,76.22158092823057
2025-12-15,68.64707380584784
2025-12-16,67.36480138110056
2025-12-17,68.64707380584784
2025-12-18,79.4868257031491
2025-12-19,92.19042252452087
2025-12-20,73.07546357941283
2025-12-21,85.19748790146136
2025-12-22,61.65413918278831
2025-12-23,56.52504948379929
2025-12-24,63.517984106858805
2025-12-25,116.31534374251713
2025-12-26,80.06839820247234
2025-12-27,83.9152154767141
2025-12-28,89.62587767502635
2025-12-29,60.371866758041065
2025-12-30,52.797359635658324
2025-12-31,58.508021833970574
2026-01-01,73.77616350483686
2026-01-02,54.66120455972881
2026-01-03,71.79319115466556
2026-01-04,85.19748790146136
2026-01-05,57.225749409223326
2026-01-06,53.378932134981554
2026-01-07,53.378932134981554
2026-01-08,57.807321908546555
2026-01-09,70.5109187299183
2026-01-10,88.28819060342701
2026-01-11,127.52738642717236
2026-01-12,79.87979149833873
2026-01-13,68.66859269155435
2026-01-14,57.457393884769964
2026-01-15,61.6615934373141
2026-01-16,67.2671928407063
2026-01-17,93.8937900068192
2026-01-18,140.13998508480478
2026-01-19,68.66859269155435
2026-01-20,56.05599403392191
2026-01-21,56.05599403392191
2026-01-22,60.26019358646606
2026-01-23,67.2671928407063
2026-01-24,74.27419209494654
2026-01-25,112.11198806784382
2026-01-26,70.06999254240239
2026-01-27,50.45039463052972
2026-01-28,50.45039463052972
2026-01-29,54.65459418307387
2026-01-30,64.4643931390102
2026-01-31,51.85179448137777
2026-02-01,53.25319433222582
2026-02-02,50.45039463052972
2026-02-03,51.85179448137777
2026-02-04,58.85879373561801
2026-02-05,61.6615934373141
2026-02-06,61.6615934373141
2026-02-07,50.45039463052972
2026-02-08,50.45039463052972
2026-02-09,50.45039463052972
2026-02-10,57.457393884769964
2026-02-11,54.65459418307387
2026-02-12,53.25319433222582
2026-02-13,57.457393884769964
2026-02-14,43.44339537628948
2026-02-15,44.84479522713753
2026-02-16,44.84479522713753
2026-02-17,49.04899477968168
2026-02-18,49.04899477968168
2026-02-19,53.25319433222582
2026-02-20,60.26019358646606
2026-02-21,51.85179448137777
2026-02-22,50.45039463052972
2026-02-23,53.25319433222582
2026-02-24,51.85179448137777
2026-02-25,54.65459418307387
2026-02-26,56.05599403392191
2026-02-27,63.062993288162154
2026-02-28,44.84479522713753
2026-03-01,44.84479522713753
2026-03-02,53.25319433222582
2026-03-03,56.05599403392191
2026-03-04,56.05599403392191
2026-03-05,60.26019358646606
2026-03-06,64.4643931390102
2026-03-07,49.04899477968168
2026-03-08,47.64759492883363
2026-03-09,51.85179448137777
2026-03-10,51.85179448137777
2026-03-11,56.05599403392191
2026-03-12,57.457393884769964
2026-03-13,60.26019358646606
2026-03-14,47.64759492883363
2026-03-15,47.64759492883363
2026-03-16,51.85179448137777
2026-03-17,51.85179448137777
2026-03-18,53.25319433222582
2026-03-19,61.6615934373141
2026-03-20,68.66859269155435
2026-03-21,51.85179448137777
2026-03-22,51.85179448137777
2026-03-23,51.85179448137777
2026-03-24,53.25319433222582
2026-03-25,54.65459418307387
2026-03-26,63.062993288162154
2026-03-27,71.47139239325044
2026-03-28,61.6615934373141
2026-03-29,70.06999254240239
2026-03-30,58.85879373561801
2026-03-31,54.65459418307387
2026-04-01,53.25319433222582
2026-04-02,54.65459418307387
2026-04-03,47.64759492883363
2026-04-04,53.25319433222582
2026-04-05,50.45039463052972
2026-04-06,47.64759492883363
2026-04-07,49.04899477968168
2026-04-08,49.04899477968168
2026-04-09,53.25319433222582
2026-04-10,54.65459418307387
2026-04-11,44.84479522713753
2026-04-12,44.84479522713753
2026-04-13,49.04899477968168
2026-04-14,49.04899477968168
2026-04-15,53.25319433222582
2026-04-16,58.85879373561801
2026-04-17,64.4643931390102
2026-04-18,53.25319433222582
2026-04-19,54.65459418307387
2026-04-20,53.25319433222582
2026-04-21,58.85879373561801
2026-04-22,60.26019358646606
2026-04-23,61.6615934373141
2026-04-24,63.062993288162154
2026-04-25,53.25319433222582
2026-04-26,56.05599403392191
2026-04-27,56.05599403392191
2026-04-28,61.6615934373141
2026-04-29,60.26019358646606
2026-04-30,65.86579298985825
2026-05-01,65.86579298985825
2026-05-02,51.85179448137777
2026-05-03,56.05599403392191
2026-05-04,56.05599403392191
2026-05-05,58.85879373561801
2026-05-06,60.26019358646606
2026-05-07,65.86579298985825
2026-05-08,67.2671928407063
2026-05-09,53.25319433222582
2026-05-10,53.25319433222582
2026-05-11,57.457393884769964
2026-05-12,61.6615934373141
2026-05-13,63.062993288162154
2026-05-14,64.4643931390102
2026-05-15,67.2671928407063
2026-05-16,51.85179448137777
2026-05-17,50.45039463052972
2026-05-18,58.85879373561801
2026-05-19,61.6615934373141
2026-05-20,58.85879373561801
2026-05-21,60.26019358646606
2026-05-22,58.85879373561801
2026-05-23,54.65459418307387
2026-05-24,57.457393884769964
2026-05-25,53.25319433222582
2026-05-26,56.05599403392191
2026-05-27,54.65459418307387
2026-05-28,51.85179448137777
2026-05-29,56.05599403392191
2026-05-30,47.64759492883363
2026-05-31,50.45039463052972
