Time,ups
2024-09-30,64.36450028087573
2024-10-01,65.29731912552612
2024-10-02,67.16295681482686
2024-10-03,64.36450028087573
2024-10-04,65.29731912552612
2024-10-05,60.63322490227424
2024-10-06,43.84248569856753
2024-10-07,64.36450028087573
2024-10-08,66.23013797017649
2024-10-09,64.36450028087573
2024-10-10,64.36450028087573
2024-10-11,66.23013797017649
2024-10-12,59.70040605762387
2024-10-13,48.506579921819394
2024-10-14,71.82705103807872
2024-10-15,72.75986988272909
2024-10-16,70.89423219342835
2024-10-17,66.23013797017649
2024-10-18,67.16295681482686
2024-10-19,57.834768368323125
2024-10-20,42.90966685391716
2024-10-21,66.23013797017649
2024-10-22,68.09577565947723
2024-10-23,68.09577565947723
2024-10-24,67.16295681482686
2024-10-25,66.23013797017649
2024-10-26,55.96913067902238
2024-10-27,46.640942232518654
2024-10-28,65.29731912552612
2024-10-29,67.16295681482686
2024-10-30,60.63322490227424
2024-10-31,60.63322490227424
2024-11-01,62.49886259157499
2024-11-02,59.70040605762387
2024-11-03,48.506579921819394
2024-11-04,63.43168143622537
2024-11-05,59.70040605762387
2024-11-06,46.640942232518654
2024-11-07,63.43168143622537
2024-11-08,63.43168143622537
2024-11-09,56.901949523672755
2024-11-10,47.573761077169024
2024-11-11,80.22242063993208
2024-11-12,73.69268872737946
2024-11-13,70.89423219342835
2024-11-14,67.16295681482686
2024-11-15,64.36450028087573
2024-11-16,55.03631183437201
2024-11-17,46.640942232518654
2024-11-18,62.49886259157499
2024-11-19,72.75986988272909
2024-11-20,74.62550757202985
2024-11-21,67.16295681482686
2024-11-22,64.36450028087573
2024-11-23,60.63322490227424
2024-11-24,47.573761077169024
2024-11-25,67.16295681482686
2024-11-26,73.69268872737946
2024-11-27,76.49114526133059
2024-11-28,38.24557263066529
2024-11-29,58.7675872129735
2024-11-30,59.70040605762387
2024-12-01,52.23785530042089
2024-12-02,71.82705103807872
2024-12-03,78.35678295063133
2024-12-04,77.42396410598096
2024-12-05,75.55832641668022
2024-12-06,78.35678295063133
2024-12-07,73.69268872737946
2024-12-08,57.834768368323125
2024-12-09,74.62550757202985
2024-12-10,86.75215255248469
2024-12-11,78.35678295063133
2024-12-12,82.08805832923282
2024-12-13,75.55832641668022
2024-12-14,79.28960179528171
2024-12-15,63.43168143622537
2024-12-16,82.08805832923282
2024-12-17,89.55060908643581
2024-12-18,92.34906562038692
2024-12-19,93.28188446503731
2024-12-20,89.55060908643581
2024-12-21,82.08805832923282
2024-12-22,63.43168143622537
2024-12-23,92.34906562038692
2024-12-24,85.81933370783432
2024-12-25,33.58147840741343
2024-12-26,72.75986988272909
2024-12-27,76.49114526133059
2024-12-28,73.69268872737946
2024-12-29,59.70040605762387
2024-12-30,83.95369601853358
2024-12-31,91.41624677573655
2025-01-01,55.03631183437201
2025-01-02,79.28960179528171
2025-01-03,83.02087717388319
2025-01-04,75.55832641668022
2025-01-05,56.901949523672755
2025-01-06,75.55832641668022
2025-01-07,75.55832641668022
2025-01-08,77.42396410598096
2025-01-09,70.89423219342835
2025-01-10,71.82705103807872
2025-01-11,67.16295681482686
2025-01-12,52.23785530042089
2025-01-13,69.0285945041276
2025-01-14,73.69268872737946
2025-01-15,68.09577565947723
2025-01-16,71.82705103807872
2025-01-17,70.89423219342835
2025-01-18,64.36450028087573
2025-01-19,49.43939876646977
2025-01-20,69.96141334877798
2025-01-21,68.09577565947723
2025-01-22,69.0285945041276
2025-01-23,69.96141334877798
2025-01-24,69.0285945041276
2025-01-25,62.49886259157499
2025-01-26,51.30503645577051
2025-01-27,64.36450028087573
2025-01-28,68.09577565947723
2025-01-29,63.43168143622537
2025-01-30,68.09577565947723
2025-01-31,70.89423219342835
2025-02-01,64.36450028087573
2025-02-02,47.573761077169024
2025-02-03,58.7675872129735
2025-02-04,63.43168143622537
2025-02-05,62.49886259157499
2025-02-06,61.56604374692462
2025-02-07,61.56604374692462
2025-02-08,59.70040605762387
2025-02-09,45.70812338786828
2025-02-10,54.10349298972164
2025-02-11,64.36450028087573
2025-02-12,62.49886259157499
2025-02-13,64.36450028087573
2025-02-14,62.49886259157499
2025-02-15,54.10349298972164
2025-02-16,48.506579921819394
2025-02-17,69.0285945041276
2025-02-18,63.43168143622537
2025-02-19,60.63322490227424
2025-02-20,59.70040605762387
2025-02-21,59.70040605762387
2025-02-22,55.03631183437201
2025-02-23,44.775304543217906
2025-02-24,60.63322490227424
2025-02-25,66.23013797017649
2025-02-26,59.70040605762387
2025-02-27,60.63322490227424
2025-02-28,60.63322490227424
2025-03-01,49.43939876646977
2025-03-02,46.640942232518654
2025-03-03,58.7675872129735
2025-03-04,62.49886259157499
2025-03-05,61.56604374692462
2025-03-06,64.36450028087573
2025-03-07,59.70040605762387
2025-03-08,55.03631183437201
2025-03-09,46.640942232518654
2025-03-10,61.56604374692462
2025-03-11,66.23013797017649
2025-03-12,64.36450028087573
2025-03-13,60.63322490227424
2025-03-14,59.70040605762387
2025-03-15,52.23785530042089
2025-03-16,46.640942232518654
2025-03-17,60.63322490227424
2025-03-18,63.43168143622537
2025-03-19,63.43168143622537
2025-03-20,57.834768368323125
2025-03-21,57.834768368323125
2025-03-22,54.10349298972164
2025-03-23,45.70812338786828
2025-03-24,61.56604374692462
2025-03-25,63.43168143622537
2025-03-26,64.36450028087573
2025-03-27,61.56604374692462
2025-03-28,60.63322490227424
2025-03-29,54.10349298972164
2025-03-30,42.90966685391716
2025-03-31,58.7675872129735
2025-04-01,56.901949523672755
2025-04-02,57.834768368323125
2025-04-03,63.43168143622537
2025-04-04,62.49886259157499
2025-04-05,56.901949523672755
2025-04-06,46.640942232518654
2025-04-07,63.43168143622537
2025-04-08,64.36450028087573
2025-04-09,65.29731912552612
2025-04-10,61.56604374692462
2025-04-11,62.49886259157499
2025-04-12,57.834768368323125
2025-04-13,46.640942232518654
2025-04-14,60.63322490227424
2025-04-15,66.50773124824673
2025-04-16,62.55505216749857
2025-04-17,64.99780113019784
2025-04-18,58.13596366442523
2025-04-19,50.23060550292894
2025-04-20,35.92981929798522
2025-04-21,62.55505216749857
2025-04-22,63.02146158982376
2025-04-23,58.602373086750426
2025-04-24,58.602373086750426
2025-04-25,60.11230320479932
2025-04-26,54.18328458367709
2025-04-27,45.8115169998556
2025-04-28,60.5787126271245
2025-04-29,73.36956871401932
2025-04-30,73.36956871401932
2025-05-01,62.55505216749857
2025-05-02,66.50773124824673
2025-05-03,54.18328458367709
2025-05-04,45.8115169998556
2025-05-05,60.5787126271245
2025-05-06,62.55505216749857
2025-05-07,62.55505216749857
2025-05-08,61.04512204944969
2025-05-09,58.602373086750426
2025-05-10,54.64969400600228
2025-05-11,41.858837919107444
2025-05-12,63.02146158982376
2025-05-13,64.53139170787264
2025-05-14,63.02146158982376
2025-05-15,60.524200351974756
2025-05-16,58.43715896052735
2025-05-17,54.26307617763254
2025-05-18,43.82786922039551
2025-05-19,62.611241743422156
2025-05-20,64.69828313486957
2025-05-21,66.78532452631697
2025-05-22,64.69828313486957
2025-05-23,62.611241743422156
2025-05-24,56.35011756907994
2025-05-25,45.91491061184291
2025-05-26,48.00195200329032
2025-05-27,68.87236591776437
2025-05-28,70.95940730921178
2025-05-29,70.95940730921178
2025-05-30,66.78532452631697
2025-05-31,58.43715896052735
2025-06-01,45.91491061184291
2025-06-02,70.95940730921178
2025-06-03,70.95940730921178
2025-06-04,66.78532452631697
2025-06-05,66.78532452631697
2025-06-06,66.78532452631697
2025-06-07,54.26307617763254
2025-06-08,45.91491061184291
2025-06-09,64.69828313486957
2025-06-10,68.87236591776437
2025-06-11,66.78532452631697
2025-06-12,73.04644870065918
2025-06-13,64.69828313486957
2025-06-14,52.176034786185134
2025-06-15,43.82786922039551
2025-06-16,62.611241743422156
2025-06-17,66.78532452631697
2025-06-18,66.78532452631697
2025-06-19,68.87236591776437
2025-06-20,64.69828313486957
2025-06-21,54.26307617763254
2025-06-22,43.82786922039551
2025-06-23,64.69828313486957
2025-06-24,66.78532452631697
2025-06-25,64.69828313486957
2025-06-26,68.87236591776437
2025-06-27,68.87236591776437
2025-06-28,58.43715896052735
2025-06-29,43.82786922039551
2025-06-30,66.78532452631697
2025-07-01,73.04644870065918
2025-07-02,73.04644870065918
2025-07-03,77.220531483554
2025-07-04,56.35011756907994
2025-07-05,58.43715896052735
2025-07-06,54.26307617763254
2025-07-07,77.220531483554
2025-07-08,75.1334900921066
2025-07-09,73.04644870065918
2025-07-10,70.95940730921178
2025-07-11,75.1334900921066
2025-07-12,60.524200351974756
2025-07-13,54.26307617763254
2025-07-14,77.220531483554
2025-07-15,79.3075728750014
2025-07-16,75.1334900921066
2025-07-17,75.1334900921066
2025-07-18,70.95940730921178
2025-07-19,62.611241743422156
2025-07-20,56.35011756907994
2025-07-21,81.39461426644881
2025-07-22,73.04644870065918
2025-07-23,73.04644870065918
2025-07-24,77.220531483554
2025-07-25,66.78532452631697
2025-07-26,60.524200351974756
2025-07-27,52.176034786185134
2025-07-28,75.1334900921066
2025-07-29,75.1334900921066
2025-07-30,77.220531483554
2025-07-31,73.04644870065918
2025-08-01,70.95940730921178
2025-08-02,62.611241743422156
2025-08-03,45.91491061184291
2025-08-04,70.95940730921178
2025-08-05,70.95940730921178
2025-08-06,75.1334900921066
2025-08-07,68.87236591776437
2025-08-08,68.87236591776437
2025-08-09,56.35011756907994
2025-08-10,50.08899339473773
2025-08-11,70.95940730921178
2025-08-12,70.95940730921178
2025-08-13,75.1334900921066
2025-08-14,66.78532452631697
2025-08-15,68.87236591776437
2025-08-16,54.26307617763254
2025-08-17,50.08899339473773
2025-08-18,68.87236591776437
2025-08-19,68.87236591776437
2025-08-20,66.78532452631697
2025-08-21,66.78532452631697
2025-08-22,64.69828313486957
2025-08-23,54.26307617763254
2025-08-24,52.176034786185134
2025-08-25,66.78532452631697
2025-08-26,66.78532452631697
2025-08-27,66.78532452631697
2025-08-28,64.69828313486957
2025-08-29,60.524200351974756
2025-08-30,52.176034786185134
2025-08-31,50.08899339473773
2025-09-01,52.176034786185134
2025-09-02,68.87236591776437
2025-09-03,68.87236591776437
2025-09-04,64.69828313486957
2025-09-05,64.69828313486957
2025-09-06,54.26307617763254
2025-09-07,41.740827828948106
2025-09-08,68.87236591776437
2025-09-09,64.69828313486957
2025-09-10,60.524200351974756
2025-09-11,58.43715896052735
2025-09-12,58.43715896052735
2025-09-13,50.08899339473773
2025-09-14,43.82786922039551
2025-09-15,62.611241743422156
2025-09-16,62.611241743422156
2025-09-17,64.69828313486957
2025-09-18,62.611241743422156
2025-09-19,68.87236591776437
2025-09-20,54.26307617763254
2025-09-21,41.740827828948106
2025-09-22,62.611241743422156
2025-09-23,68.87236591776437
2025-09-24,62.611241743422156
2025-09-25,62.611241743422156
2025-09-26,62.611241743422156
2025-09-27,56.35011756907994
2025-09-28,41.740827828948106
2025-09-29,64.69828313486957
2025-09-30,64.69828313486957
2025-10-01,64.69828313486957
2025-10-02,64.69828313486957
2025-10-03,62.611241743422156
2025-10-04,54.26307617763254
2025-10-05,45.91491061184291
2025-10-06,66.78532452631697
2025-10-07,64.69828313486957
2025-10-08,64.69828313486957
2025-10-09,64.69828313486957
2025-10-10,62.611241743422156
2025-10-11,58.43715896052735
2025-10-12,52.176034786185134
2025-10-13,73.04644870065918
2025-10-14,66.78532452631697
2025-10-15,66.78532452631697
2025-10-16,64.69828313486957
2025-10-17,64.69828313486957
2025-10-18,54.26307617763254
2025-10-19,43.82786922039551
2025-10-20,66.78532452631697
2025-10-21,68.87236591776437
2025-10-22,66.78532452631697
2025-10-23,64.69828313486957
2025-10-24,68.87236591776437
2025-10-25,54.26307617763254
2025-10-26,50.08899339473773
2025-10-27,62.611241743422156
2025-10-28,70.95940730921178
2025-10-29,73.04644870065918
2025-10-30,70.95940730921178
2025-10-31,64.69828313486957
2025-11-01,56.35011756907994
2025-11-02,50.08899339473773
2025-11-03,64.69828313486957
2025-11-04,85.56869704934361
2025-11-05,208.70413914474054
2025-11-06,125.22248348684431
2025-11-07,98.09094539802805
2025-11-08,83.48165565789621
2025-11-09,62.611241743422156
2025-11-10,70.95940730921178
2025-11-11,77.220531483554
2025-11-12,68.87236591776437
2025-11-13,64.69828313486957
2025-11-14,64.69828313486957
2025-11-15,54.26307617763254
2025-11-16,50.08899339473773
2025-11-17,60.524200351974756
2025-11-18,66.78532452631697
2025-11-19,66.78532452631697
2025-11-20,68.87236591776437
2025-11-21,68.87236591776437
2025-11-22,58.43715896052735
2025-11-23,54.26307617763254
2025-11-24,66.78532452631697
2025-11-25,73.04644870065918
2025-11-26,83.48165565789621
2025-11-27,39.6537864375007
2025-11-28,56.35011756907994
2025-11-29,58.43715896052735
2025-11-30,56.35011756907994
2025-12-01,68.87236591776437
2025-12-02,75.1334900921066
2025-12-03,79.3075728750014
2025-12-04,79.3075728750014
2025-12-05,73.04644870065918
2025-12-06,75.1334900921066
2025-12-07,60.524200351974756
2025-12-08,77.220531483554
2025-12-09,83.48165565789621
2025-12-10,75.1334900921066
2025-12-11,75.14721561093964
2025-12-12,74.63937141411685
2025-12-13,72.58016232474758
2025-12-14,66.40253505663973
2025-12-15,77.20642470030893
2025-12-16,79.26563378967819
2025-12-17,81.83268707587027
2025-12-18,83.38405196841677
2025-12-19,79.77347798650098
2025-12-20,79.26563378967819
2025-12-21,71.02879743220109
2025-12-22,89.5616792365246
2025-12-23,101.91693377274026
2025-12-24,93.68009741526316
2025-12-25,40.14066109166189
2025-12-26,72.58016232474758
2025-12-27,69.47743253965459
2025-12-28,62.791961074723964
2025-12-29,77.20642470030893
2025-12-30,81.32484287904748
2025-12-31,82.87620777159398
2026-01-01,52.495915627877565
2026-01-02,70.5209532353783
2026-01-03,71.53664162902388
2026-01-04,60.73275198535468
2026-01-05,71.02879743220109
2026-01-06,72.58016232474758
2026-01-07,64.85117016409325
2026-01-08,63.29980527154675
2026-01-09,64.85117016409325
2026-01-10,63.98836879967135
2026-01-11,51.80010807592443
2026-01-12,60.941303618734615
2026-01-13,65.00405719331692
2026-01-14,57.89423843779789
2026-01-15,59.92561522508904
2026-01-16,60.941303618734615
2026-01-17,58.909926831443464
2026-01-18,48.75304289498769
2026-01-19,72.11387594883597
2026-01-20,63.98836879967135
2026-01-21,66.0197455869625
2026-01-22,66.0197455869625
2026-01-23,60.941303618734615
2026-01-24,52.81579646957
2026-01-25,39.6118473521775
2026-01-26,53.83148486321558
2026-01-27,63.98836879967135
2026-01-28,65.00405719331692
2026-01-29,69.06681076789923
2026-01-30,69.06681076789923
2026-01-31,69.06681076789923
2026-02-01,55.86286165050673
2026-02-02,59.92561522508904
2026-02-03,65.00405719331692
2026-02-04,66.0197455869625
2026-02-05,62.97268040602577
2026-02-06,58.909926831443464
2026-02-07,55.86286165050673
2026-02-08,47.73735450134212
2026-02-09,52.81579646957
2026-02-10,63.98836879967135
2026-02-11,65.00405719331692
2026-02-12,61.95699201238019
2026-02-13,61.95699201238019
2026-02-14,56.878550044152306
2026-02-15,51.80010807592443
2026-02-16,69.06681076789923
2026-02-17,57.89423843779789
2026-02-18,59.92561522508904
2026-02-19,67.03543398060808
2026-02-20,59.92561522508904
2026-02-21,57.89423843779789
2026-02-22,47.73735450134212
2026-02-23,53.83148486321558
2026-02-24,59.92561522508904
2026-02-25,61.95699201238019
2026-02-26,62.97268040602577
2026-02-27,59.92561522508904
2026-02-28,54.847173256861154
2026-03-01,47.73735450134212
2026-03-02,56.878550044152306
2026-03-03,63.98836879967135
2026-03-04,65.00405719331692
2026-03-05,63.98836879967135
2026-03-06,63.98836879967135
2026-03-07,55.86286165050673
2026-03-08,47.73735450134212
2026-03-09,60.941303618734615
2026-03-10,63.98836879967135
2026-03-11,61.95699201238019
2026-03-12,59.92561522508904
2026-03-13,61.95699201238019
2026-03-14,55.86286165050673
2026-03-15,48.75304289498769
2026-03-16,58.909926831443464
2026-03-17,63.98836879967135
2026-03-18,65.00405719331692
2026-03-19,63.98836879967135
2026-03-20,61.95699201238019
2026-03-21,55.86286165050673
2026-03-22,48.75304289498769
2026-03-23,62.97268040602577
2026-03-24,65.00405719331692
2026-03-25,61.95699201238019
2026-03-26,58.909926831443464
2026-03-27,57.89423843779789
2026-03-28,54.847173256861154
2026-03-29,50.784419682278845
2026-03-30,60.941303618734615
2026-03-31,67.03543398060808
2026-04-01,63.98836879967135
2026-04-02,60.941303618734615
2026-04-03,60.941303618734615
2026-04-04,53.83148486321558
2026-04-05,39.6118473521775
2026-04-06,65.00405719331692
2026-04-07,66.0197455869625
2026-04-08,61.95699201238019
2026-04-09,58.909926831443464
2026-04-10,59.92561522508904
2026-04-11,55.86286165050673
2026-04-12,46.72166610769654
2026-04-13,59.92561522508904
2026-04-14,61.95699201238019
2026-04-15,59.92561522508904
2026-04-16,60.941303618734615
2026-04-17,59.92561522508904
2026-04-18,52.81579646957
2026-04-19,44.690289320405384
2026-04-20,60.941303618734615
2026-04-21,63.98836879967135
2026-04-22,62.97268040602577
2026-04-23,57.89423843779789
2026-04-24,57.89423843779789
2026-04-25,51.80010807592443
2026-04-26,48.75304289498769
2026-04-27,58.909926831443464
2026-04-28,61.95699201238019
2026-04-29,60.941303618734615
2026-04-30,59.92561522508904
2026-05-01,58.909926831443464
2026-05-02,52.81579646957
2026-05-03,48.75304289498769
2026-05-04,61.95699201238019
2026-05-05,61.95699201238019
2026-05-06,65.00405719331692
2026-05-07,61.95699201238019
2026-05-08,59.92561522508904
2026-05-09,54.847173256861154
2026-05-10,43.67460092675981
2026-05-11,59.92561522508904
2026-05-12,62.97268040602577
2026-05-13,63.98836879967135
2026-05-14,62.97268040602577
2026-05-15,61.95699201238019
2026-05-16,56.878550044152306
2026-05-17,46.72166610769654
2026-05-18,63.98836879967135
2026-05-19,65.00405719331692
2026-05-20,65.00405719331692
2026-05-21,66.0197455869625
2026-05-22,63.98836879967135
2026-05-23,61.95699201238019
2026-05-24,51.80010807592443
2026-05-25,58.909926831443464
2026-05-26,68.05112237425365
2026-05-27,69.06681076789923
2026-05-28,69.06681076789923
2026-05-29,68.05112237425365
2026-05-30,60.941303618734615
2026-05-31,49.76873128863327
