Time,jimmy_garoppolo
2024-08-22,1.0401199423999845
2024-08-23,1.0818527840419307
2024-08-24,5.062557272742993
2024-08-25,2.1637055680838615
2024-08-26,1.7752660789752537
2024-08-27,1.2134732661333154
2024-08-28,1.601912755241923
2024-08-29,1.2552061077752614
2024-08-30,1.0818527840419307
2024-08-31,1.123585625683877
2024-09-01,1.4285594315085923
2024-09-02,1.3868265898666459
2024-09-03,1.0818527840419307
2024-09-04,1.4702922731505383
2024-09-05,1.7752660789752537
2024-09-06,1.6436455968838692
2024-09-07,2.5521450571924693
2024-09-08,5.929323891409647
2024-09-09,3.5922649995924534
2024-09-10,4.327411136167723
2024-09-11,1.4702922731505383
2024-09-12,1.601912755241923
2024-09-13,3.203825510483846
2024-09-14,2.205438409725808
2024-09-15,5.755970567676315
2024-09-16,2.6837655392838538
2024-09-17,1.585847982393958
2024-09-18,1.4189166158261728
2024-09-19,1.2519852492583878
2024-09-20,2.754367548368453
2024-09-21,1.1685195659744954
2024-09-22,4.841009630465766
2024-09-23,2.2535734486650982
2024-09-24,1.8362450322456354
2024-09-25,1.2519852492583878
2024-09-26,1.0850538826906027
2024-09-27,1.2519852492583878
2024-09-28,0.9181225161228177
2024-09-29,3.4220930146395934
2024-09-30,1.3354509325422803
2024-10-01,2.921298914936238
2024-10-02,2.5039704985167757
2024-10-03,1.585847982393958
2024-10-04,1.3354509325422803
2024-10-05,0.9181225161228177
2024-10-06,3.088230281504023
2024-10-07,1.585847982393958
2024-10-08,1.4189166158261728
2024-10-09,0.9181225161228177
2024-10-10,1.0015881994067102
2024-10-11,2.1701077653812053
2024-10-12,1.0015881994067102
2024-10-13,2.3370391319489907
2024-10-14,1.3354509325422803
2024-10-15,1.0850538826906027
2024-10-16,0.6677254662711402
2024-10-17,0.7511911495550326
2024-10-18,0.8346568328389252
2024-10-19,0.8346568328389252
2024-10-20,3.2551616480718084
2024-10-21,1.1685195659744954
2024-10-22,1.0850538826906027
2024-10-23,1.0850538826906027
2024-10-24,0.5842597829872477
2024-10-25,1.5023822991100653
2024-10-26,0.5007940997033551
2024-10-27,2.1701077653812053
2024-10-28,2.587436181800668
2024-10-29,0.7511911495550326
2024-10-30,0.6677254662711402
2024-10-31,0.5842597829872477
2024-11-01,0.6677254662711402
2024-11-02,0.6677254662711402
2024-11-03,1.4189166158261728
2024-11-04,1.0015881994067102
2024-11-05,0.5842597829872477
2024-11-06,0.25039704985167754
2024-11-07,0.3338627331355701
2024-11-08,0.5007940997033551
2024-11-09,0.5007940997033551
2024-11-10,1.2519852492583878
2024-11-11,0.7511911495550326
2024-11-12,0.8346568328389252
2024-11-13,0.5842597829872477
2024-11-14,0.4173284164194626
2024-11-15,0.4173284164194626
2024-11-16,0.4173284164194626
2024-11-17,1.5023822991100653
2024-11-18,1.0015881994067102
2024-11-19,0.7511911495550326
2024-11-20,0.6677254662711402
2024-11-21,0.6677254662711402
2024-11-22,0.9181225161228177
2024-11-23,1.0850538826906027
2024-11-24,2.6709018650845606
2024-11-25,2.8378332316523456
2024-11-26,0.7511911495550326
2024-11-27,0.5842597829872477
2024-11-28,1.5023822991100653
2024-11-29,2.420504815232883
2024-11-30,0.7511911495550326
2024-12-01,0.8346568328389252
2024-12-02,1.1685195659744954
2024-12-03,0.6677254662711402
2024-12-04,0.5007940997033551
2024-12-05,0.4173284164194626
2024-12-06,0.7511911495550326
2024-12-07,0.7511911495550326
2024-12-08,1.5023822991100653
2024-12-09,1.3354509325422803
2024-12-10,0.5842597829872477
2024-12-11,0.4173284164194626
2024-12-12,0.8346568328389252
2024-12-13,2.0031763988134204
2024-12-14,0.9181225161228177
2024-12-15,1.0850538826906027
2024-12-16,0.7511911495550326
2024-12-17,1.585847982393958
2024-12-18,0.3338627331355701
2024-12-19,0.5007940997033551
2024-12-20,0.6677254662711402
2024-12-21,0.7511911495550326
2024-12-22,0.9181225161228177
2024-12-23,1.2519852492583878
2024-12-24,0.9181225161228177
2024-12-25,0.5842597829872477
2024-12-26,0.5842597829872477
2024-12-27,0.7511911495550326
2024-12-28,0.7511911495550326
2024-12-29,1.752779348961743
2024-12-30,1.0850538826906027
2024-12-31,2.420504815232883
2025-01-01,1.5023822991100653
2025-01-02,2.1701077653812053
2025-01-03,1.2519852492583878
2025-01-04,1.2519852492583878
2025-01-05,8.346568328389251
2025-01-06,4.5906125806140885
2025-01-07,1.1685195659744954
2025-01-08,0.8346568328389252
2025-01-09,0.6677254662711402
2025-01-10,0.5842597829872477
2025-01-11,0.8346568328389252
2025-01-12,1.0015881994067102
2025-01-13,0.9181225161228177
2025-01-14,1.3354509325422803
2025-01-15,0.5842597829872477
2025-01-16,0.7511911495550326
2025-01-17,0.8346568328389252
2025-01-18,0.5007940997033551
2025-01-19,1.3354509325422803
2025-01-20,1.0850538826906027
2025-01-21,0.5007940997033551
2025-01-22,0.25039704985167754
2025-01-23,0.3338627331355701
2025-01-24,0.5007940997033551
2025-01-25,0.5007940997033551
2025-01-26,1.0015881994067102
2025-01-27,1.0015881994067102
2025-01-28,0.5007940997033551
2025-01-29,0.4173284164194626
2025-01-30,0.5007940997033551
2025-01-31,0.5842597829872477
2025-02-01,0.5842597829872477
2025-02-02,0.6677254662711402
2025-02-03,0.5842597829872477
2025-02-04,0.3338627331355701
2025-02-05,0.5842597829872477
2025-02-06,0.4173284164194626
2025-02-07,0.5007940997033551
2025-02-08,0.5007940997033551
2025-02-09,1.0850538826906027
2025-02-10,1.752779348961743
2025-02-11,0.5007940997033551
2025-02-12,0.7511911495550326
2025-02-13,0.25039704985167754
2025-02-14,0.4173284164194626
2025-02-15,0.25039704985167754
2025-02-16,0.4173284164194626
2025-02-17,0.3338627331355701
2025-02-18,0.5842597829872477
2025-02-19,0.3338627331355701
2025-02-20,0.4173284164194626
2025-02-21,0.5007940997033551
2025-02-22,0.25039704985167754
2025-02-23,0.5007940997033551
2025-02-24,0.4173284164194626
2025-02-25,0.4173284164194626
2025-02-26,0.5842597829872477
2025-02-27,0.5007940997033551
2025-02-28,0.3338627331355701
2025-03-01,0.5007940997033551
2025-03-02,0.4173284164194626
2025-03-03,0.25039704985167754
2025-03-04,0.4173284164194626
2025-03-05,0.25039704985167754
2025-03-06,0.25039704985167754
2025-03-07,0.3338627331355701
2025-03-08,0.7511911495550326
2025-03-09,0.3338627331355701
2025-03-10,2.0031763988134204
2025-03-11,1.2519852492583878
2025-03-12,0.6677254662711402
2025-03-13,0.7511911495550326
2025-03-14,0.5007940997033551
2025-03-15,0.5007940997033551
2025-03-16,0.3338627331355701
2025-03-17,0.25039704985167754
2025-03-18,0.25039704985167754
2025-03-19,0.25039704985167754
2025-03-20,0.16693136656778504
2025-03-21,0.4173284164194626
2025-03-22,0.25039704985167754
2025-03-23,0.3338627331355701
2025-03-24,0.25039704985167754
2025-03-25,0.3338627331355701
2025-03-26,0.4173284164194626
2025-03-27,0.3338627331355701
2025-03-28,0.3338627331355701
2025-03-29,0.3338627331355701
2025-03-30,0.3338627331355701
2025-03-31,0.0
2025-04-01,0.0
2025-04-02,0.0
2025-04-03,0.3338627331355701
2025-04-04,0.25039704985167754
2025-04-05,0.3338627331355701
2025-04-06,0.0
2025-04-07,0.16693136656778504
2025-04-08,0.16693136656778504
2025-04-09,0.16693136656778504
2025-04-10,0.25039704985167754
2025-04-11,0.25039704985167754
2025-04-12,0.25039704985167754
2025-04-13,0.0
2025-04-14,0.25039704985167754
2025-04-15,0.18779778738875819
2025-04-16,0.0
2025-04-17,0.0
2025-04-18,0.25039704985167754
2025-04-19,0.0
2025-04-20,0.4173284164194626
2025-04-21,0.0
2025-04-22,0.0
2025-04-23,0.0
2025-04-24,0.312996312314597
2025-04-25,0.5633933621662746
2025-04-26,0.5842597829872478
2025-04-27,0.312996312314597
2025-04-28,0.33386273313557013
2025-04-29,0.22953062903070443
2025-04-30,0.22953062903070443
2025-05-01,0.33386273313557013
2025-05-02,0.0
2025-05-03,0.3964619955984895
2025-05-04,0.25039704985167754
2025-05-05,0.0
2025-05-06,0.0
2025-05-07,0.0
2025-05-08,0.2712634706726507
2025-05-09,0.312996312314597
2025-05-10,0.4173284164194626
2025-05-11,0.5842597829872478
2025-05-12,0.3964619955984895
2025-05-13,0.25039704985167754
2025-05-14,0.479927678882382
2025-05-15,0.37559557477751637
2025-05-16,0.5007940997033552
2025-05-17,0.5007940997033552
2025-05-18,0.0
2025-05-19,0.2503970498516776
2025-05-20,0.0
2025-05-21,0.45906125806140896
2025-05-22,0.0
2025-05-23,0.0
2025-05-24,0.20866420820973133
2025-05-25,0.41732841641946267
2025-05-26,0.2503970498516776
2025-05-27,0.33386273313557013
2025-05-28,0.2921298914936239
2025-05-29,0.20866420820973133
2025-05-30,0.2503970498516776
2025-05-31,0.0
2025-06-01,0.0
2025-06-02,0.20866420820973133
2025-06-03,0.2921298914936239
2025-06-04,0.20866420820973133
2025-06-05,0.2503970498516776
2025-06-06,0.2921298914936239
2025-06-07,0.37559557477751637
2025-06-08,0.33386273313557013
2025-06-09,0.0
2025-06-10,0.2503970498516776
2025-06-11,0.37559557477751637
2025-06-12,0.0
2025-06-13,0.2503970498516776
2025-06-14,0.2503970498516776
2025-06-15,0.0
2025-06-16,0.2503970498516776
2025-06-17,0.20866420820973133
2025-06-18,0.0
2025-06-19,0.20866420820973133
2025-06-20,0.0
2025-06-21,0.2503970498516776
2025-06-22,0.2503970498516776
2025-06-23,0.0
2025-06-24,0.20866420820973133
2025-06-25,0.33386273313557013
2025-06-26,0.0
2025-06-27,0.0
2025-06-28,0.2503970498516776
2025-06-29,0.33386273313557013
2025-06-30,0.0
2025-07-01,0.0
2025-07-02,0.0
2025-07-03,0.20866420820973133
2025-07-04,0.2503970498516776
2025-07-05,0.0
2025-07-06,0.0
2025-07-07,0.0
2025-07-08,0.0
2025-07-09,0.0
2025-07-10,0.2503970498516776
2025-07-11,0.2921298914936239
2025-07-12,0.2921298914936239
2025-07-13,0.37559557477751637
2025-07-14,0.2503970498516776
2025-07-15,0.37559557477751637
2025-07-16,0.0
2025-07-17,0.0
2025-07-18,0.2503970498516776
2025-07-19,0.2503970498516776
2025-07-20,0.33386273313557013
2025-07-21,0.2921298914936239
2025-07-22,0.0
2025-07-23,0.0
2025-07-24,0.2921298914936239
2025-07-25,0.33386273313557013
2025-07-26,0.5007940997033552
2025-07-27,0.5425269413453014
2025-07-28,0.5007940997033552
2025-07-29,0.33386273313557013
2025-07-30,0.45906125806140896
2025-07-31,0.5425269413453014
2025-08-01,0.5425269413453014
2025-08-02,0.37559557477751637
2025-08-03,0.41732841641946267
2025-08-04,0.41732841641946267
2025-08-05,0.5425269413453014
2025-08-06,0.7094583079130865
2025-08-07,0.9598553577647642
2025-08-08,0.625992624629194
2025-08-09,0.8763896744808716
2025-08-10,1.2937180909003343
2025-08-11,0.5842597829872478
2025-08-12,0.6677254662711403
2025-08-13,0.625992624629194
2025-08-14,0.5842597829872478
2025-08-15,0.7929239911969791
2025-08-16,1.0015881994067104
2025-08-17,1.418916615826173
2025-08-18,1.0015881994067104
2025-08-19,0.7511911495550327
2025-08-20,0.625992624629194
2025-08-21,0.5425269413453014
2025-08-22,0.5842597829872478
2025-08-23,0.8346568328389253
2025-08-24,0.8346568328389253
2025-08-25,0.33386273313557013
2025-08-26,0.5425269413453014
2025-08-27,0.5842597829872478
2025-08-28,0.41732841641946267
2025-08-29,0.625992624629194
2025-08-30,0.5007940997033552
2025-08-31,0.6677254662711403
2025-09-01,0.5842597829872478
2025-09-02,0.7511911495550327
2025-09-03,0.5007940997033552
2025-09-04,0.625992624629194
2025-09-05,0.9181225161228179
2025-09-06,0.7929239911969791
2025-09-07,1.711046507319797
2025-09-08,0.9598553577647642
2025-09-09,0.7511911495550327
2025-09-10,0.5842597829872478
2025-09-11,0.5425269413453014
2025-09-12,0.7094583079130865
2025-09-13,0.7094583079130865
2025-09-14,2.5874361818006686
2025-09-15,1.5023822991100655
2025-09-16,2.337039131948991
2025-09-17,1.0850538826906029
2025-09-18,0.8346568328389253
2025-09-19,0.9181225161228179
2025-09-20,0.625992624629194
2025-09-21,2.1283749237392597
2025-09-22,1.251985249258388
2025-09-23,0.7929239911969791
2025-09-24,0.45906125806140896
2025-09-25,0.6677254662711403
2025-09-26,0.7094583079130865
2025-09-27,0.5007940997033552
2025-09-28,1.1685195659744956
2025-09-29,0.6677254662711403
2025-09-30,0.7094583079130865
2025-10-01,0.45906125806140896
2025-10-02,0.5842597829872478
2025-10-03,4.1732841641946266
2025-10-04,1.0433210410486566
2025-10-05,1.1685195659744956
2025-10-06,0.5842597829872478
2025-10-07,0.8346568328389253
2025-10-08,0.5842597829872478
2025-10-09,0.41732841641946267
2025-10-10,0.5842597829872478
2025-10-11,0.5007940997033552
2025-10-12,1.6275808240359044
2025-10-13,0.6677254662711403
2025-10-14,0.5842597829872478
2025-10-15,0.5425269413453014
2025-10-16,0.33386273313557013
2025-10-17,0.6677254662711403
2025-10-18,1.6275808240359044
2025-10-19,2.337039131948991
2025-10-20,1.7527793489617431
2025-10-21,0.625992624629194
2025-10-22,0.45906125806140896
2025-10-23,0.41732841641946267
2025-10-24,0.41732841641946267
2025-10-25,0.37559557477751637
2025-10-26,0.625992624629194
2025-10-27,0.45906125806140896
2025-10-28,0.5842597829872478
2025-10-29,0.2503970498516776
2025-10-30,0.37559557477751637
2025-10-31,0.45906125806140896
2025-11-01,0.5425269413453014
2025-11-02,0.9598553577647642
2025-11-03,0.5007940997033552
2025-11-04,0.5425269413453014
2025-11-05,0.37559557477751637
2025-11-06,0.41732841641946267
2025-11-07,0.6677254662711403
2025-11-08,0.5425269413453014
2025-11-09,1.251985249258388
2025-11-10,1.251985249258388
2025-11-11,0.41732841641946267
2025-11-12,0.5007940997033552
2025-11-13,0.45906125806140896
2025-11-14,0.5007940997033552
2025-11-15,0.2503970498516776
2025-11-16,0.8346568328389253
2025-11-17,0.5007940997033552
2025-11-18,0.7094583079130865
2025-11-19,0.5425269413453014
2025-11-20,0.45906125806140896
2025-11-21,0.33386273313557013
2025-11-22,0.37559557477751637
2025-11-23,0.6677254662711403
2025-11-24,1.2102524076164418
2025-11-25,0.9598553577647642
2025-11-26,0.37559557477751637
2025-11-27,0.45906125806140896
2025-11-28,0.7094583079130865
2025-11-29,0.2921298914936239
2025-11-30,0.9598553577647642
2025-12-01,0.6677254662711403
2025-12-02,0.41732841641946267
2025-12-03,0.33386273313557013
2025-12-04,0.2921298914936239
2025-12-05,0.45906125806140896
2025-12-06,0.45906125806140896
2025-12-07,0.7511911495550327
2025-12-08,1.2102524076164418
2025-12-09,1.0850538826906029
2025-12-10,0.41732841641946267
2025-12-11,0.5007940997033552
2025-12-12,0.5425269413453014
2025-12-13,0.43819483724043584
2025-12-14,1.251985249258388
2025-12-15,0.6468590454501671
2025-12-16,0.37559557477751637
2025-12-17,0.33386273313557013
2025-12-18,0.45906125806140896
2025-12-19,1.8571114530666089
2025-12-20,0.5425269413453014
2025-12-21,0.8763896744808716
2025-12-22,0.625992624629194
2025-12-23,1.418916615826173
2025-12-24,0.5425269413453014
2025-12-25,1.1685195659744956
2025-12-26,0.8972560953018447
2025-12-27,0.41732841641946267
2025-12-28,0.8763896744808716
2025-12-29,2.816966810831373
2025-12-30,1.0224546202276836
2025-12-31,1.0015881994067104
2026-01-01,0.7929239911969791
2026-01-02,0.7094583079130865
2026-01-03,0.8346568328389253
2026-01-04,2.0449092404553673
2026-01-05,1.0015881994067104
2026-01-06,0.7303247287340596
2026-01-07,0.5633933621662746
2026-01-08,0.43819483724043584
2026-01-09,0.41732841641946267
2026-01-10,0.9598553577647642
2026-01-11,1.7945121906036894
2026-01-12,1.6693136656778507
2026-01-13,0.9181225161228179
2026-01-14,0.7511911495550327
2026-01-15,0.5007940997033552
2026-01-16,0.6677254662711403
2026-01-17,1.251985249258388
2026-01-18,4.1732841641946266
2026-01-19,2.7543675483684535
2026-01-20,2.503970498516776
2026-01-21,1.1685195659744956
2026-01-22,1.1685195659744956
2026-01-23,1.1685195659744956
2026-01-24,1.251985249258388
2026-01-25,2.4622376568748296
2026-01-26,1.877977873887582
2026-01-27,1.0433210410486566
2026-01-28,0.9181225161228179
2026-01-29,0.5842597829872478
2026-01-30,0.45906125806140896
2026-01-31,0.7929239911969791
2026-02-01,0.41732841641946267
2026-02-02,0.37559557477751637
2026-02-03,0.5842597829872478
2026-02-04,0.5007940997033552
2026-02-05,0.45906125806140896
2026-02-06,0.45906125806140896
2026-02-07,0.45906125806140896
2026-02-08,0.9598553577647642
2026-02-09,1.251985249258388
2026-02-10,0.5425269413453014
2026-02-11,0.33386273313557013
2026-02-12,0.2921298914936239
2026-02-13,0.20866420820973133
2026-02-14,0.20866420820973133
2026-02-15,0.33386273313557013
2026-02-16,0.45906125806140896
2026-02-17,0.2921298914936239
2026-02-18,0.20866420820973133
2026-02-19,0.37559557477751637
2026-02-20,0.20866420820973133
2026-02-21,0.2921298914936239
2026-02-22,0.2503970498516776
2026-02-23,0.2503970498516776
2026-02-24,0.20866420820973133
2026-02-25,0.2503970498516776
2026-02-26,0.20866420820973133
2026-02-27,0.20866420820973133
2026-02-28,0.2921298914936239
2026-03-01,0.8346568328389253
2026-03-02,0.625992624629194
2026-03-03,0.5842597829872478
2026-03-04,0.625992624629194
2026-03-05,0.625992624629194
2026-03-06,0.5425269413453014
2026-03-07,0.5842597829872478
2026-03-08,0.7929239911969791
2026-03-09,1.0850538826906029
2026-03-10,1.0850538826906029
2026-03-11,1.0433210410486566
2026-03-12,0.5425269413453014
2026-03-13,0.5842597829872478
2026-03-14,0.33386273313557013
2026-03-15,0.5842597829872478
2026-03-16,0.45906125806140896
2026-03-17,0.41732841641946267
2026-03-18,0.20866420820973133
2026-03-19,0.2503970498516776
2026-03-20,0.33386273313557013
2026-03-21,0.0
2026-03-22,0.0
2026-03-23,0.20866420820973133
2026-03-24,0.20866420820973133
2026-03-25,0.20866420820973133
2026-03-26,0.20866420820973133
2026-03-27,0.33386273313557013
2026-03-28,0.0
2026-03-29,0.0
2026-03-30,0.37559557477751637
2026-03-31,0.41732841641946267
2026-04-01,0.2921298914936239
2026-04-02,0.0
2026-04-03,0.33386273313557013
2026-04-04,0.37559557477751637
2026-04-05,0.5007940997033552
2026-04-06,0.2921298914936239
2026-04-07,0.2503970498516776
2026-04-08,0.2921298914936239
2026-04-09,0.41732841641946267
2026-04-10,0.20866420820973133
2026-04-11,0.37559557477751637
2026-04-12,0.2921298914936239
2026-04-13,0.33386273313557013
2026-04-14,0.0
2026-04-15,0.33386273313557013
2026-04-16,0.2503970498516776
2026-04-17,0.0
2026-04-18,0.2503970498516776
2026-04-19,0.2503970498516776
2026-04-20,1.9614435571714746
2026-04-21,1.877977873887582
2026-04-22,0.6677254662711403
2026-04-23,0.45906125806140896
2026-04-24,2.4205048152328836
2026-04-25,1.3771837741842268
2026-04-26,0.5425269413453014
2026-04-27,0.45906125806140896
2026-04-28,0.2921298914936239
2026-04-29,0.5007940997033552
2026-04-30,0.33386273313557013
2026-05-01,0.2921298914936239
2026-05-02,0.37559557477751637
2026-05-03,0.45906125806140896
2026-05-04,0.2921298914936239
2026-05-05,0.6677254662711403
2026-05-06,0.37559557477751637
2026-05-07,0.33386273313557013
2026-05-08,0.5007940997033552
2026-05-09,0.2921298914936239
2026-05-10,0.20866420820973133
2026-05-11,0.0
2026-05-12,0.0
2026-05-13,0.37559557477751637
2026-05-14,0.2503970498516776
2026-05-15,0.2503970498516776
2026-05-16,0.0
2026-05-17,0.37559557477751637
2026-05-18,0.0
2026-05-19,0.20866420820973133
2026-05-20,0.33386273313557013
2026-05-21,0.2503970498516776
2026-05-22,0.2921298914936239
2026-05-23,0.0
2026-05-24,0.2503970498516776
2026-05-25,0.0
2026-05-26,0.0
2026-05-27,0.0
2026-05-28,0.2921298914936239
2026-05-29,0.2503970498516776
2026-05-30,0.2503970498516776
2026-05-31,0.2921298914936239
