Time,trump_news
2024-09-23,28.08521490750816
2024-09-24,26.079128128400434
2024-09-25,28.08521490750816
2024-09-26,26.079128128400434
2024-09-27,28.08521490750816
2024-09-28,24.07304134929271
2024-09-29,24.07304134929271
2024-09-30,24.07304134929271
2024-10-01,26.079128128400434
2024-10-02,28.08521490750816
2024-10-03,32.09738846572361
2024-10-04,28.08521490750816
2024-10-05,28.08521490750816
2024-10-06,24.07304134929271
2024-10-07,24.07304134929271
2024-10-08,24.07304134929271
2024-10-09,26.079128128400434
2024-10-10,26.079128128400434
2024-10-11,30.091301686615886
2024-10-12,28.08521490750816
2024-10-13,32.09738846572361
2024-10-14,32.09738846572361
2024-10-15,36.10956202393906
2024-10-16,34.10347524483134
2024-10-17,30.091301686615886
2024-10-18,32.09738846572361
2024-10-19,30.091301686615886
2024-10-20,32.09738846572361
2024-10-21,32.09738846572361
2024-10-22,30.091301686615886
2024-10-23,34.10347524483134
2024-10-24,36.10956202393906
2024-10-25,34.10347524483134
2024-10-26,32.09738846572361
2024-10-27,34.10347524483134
2024-10-28,40.121735582154514
2024-10-29,38.11564880304679
2024-10-30,38.11564880304679
2024-10-31,38.11564880304679
2024-11-01,40.121735582154514
2024-11-02,40.121735582154514
2024-11-03,42.12782236126224
2024-11-04,48.14608269858542
2024-11-05,70.21303726877039
2024-11-06,200.60867791077257
2024-11-07,66.20086371055496
2024-11-08,58.176516594124045
2024-11-09,48.14608269858542
2024-11-10,44.133909140369965
2024-11-11,40.121735582154514
2024-11-12,40.121735582154514
2024-11-13,48.14608269858542
2024-11-14,38.11564880304679
2024-11-15,32.09738846572361
2024-11-16,24.07304134929271
2024-11-17,26.079128128400434
2024-11-18,28.08521490750816
2024-11-19,30.091301686615886
2024-11-20,26.079128128400434
2024-11-21,28.08521490750816
2024-11-22,24.07304134929271
2024-11-23,22.066954570184983
2024-11-24,20.060867791077257
2024-11-25,20.060867791077257
2024-11-26,22.066954570184983
2024-11-27,20.060867791077257
2024-11-28,18.05478101196953
2024-11-29,18.05478101196953
2024-11-30,16.048694232861806
2024-12-01,16.048694232861806
2024-12-02,18.05478101196953
2024-12-03,16.048694232861806
2024-12-04,16.048694232861806
2024-12-05,16.048694232861806
2024-12-06,16.048694232861806
2024-12-07,14.04260745375408
2024-12-08,16.048694232861806
2024-12-09,18.05478101196953
2024-12-10,16.048694232861806
2024-12-11,16.048694232861806
2024-12-12,16.048694232861806
2024-12-13,14.04260745375408
2024-12-14,18.05478101196953
2024-12-15,20.060867791077257
2024-12-16,18.05478101196953
2024-12-17,16.048694232861806
2024-12-18,16.048694232861806
2024-12-19,16.048694232861806
2024-12-20,16.048694232861806
2024-12-21,14.04260745375408
2024-12-22,16.048694232861806
2024-12-23,18.05478101196953
2024-12-24,16.048694232861806
2024-12-25,14.04260745375408
2024-12-26,18.05478101196953
2024-12-27,16.048694232861806
2024-12-28,16.048694232861806
2024-12-29,16.048694232861806
2024-12-30,18.05478101196953
2024-12-31,16.048694232861806
2025-01-01,26.079128128400434
2025-01-02,24.07304134929271
2025-01-03,18.05478101196953
2025-01-04,18.05478101196953
2025-01-05,16.048694232861806
2025-01-06,22.066954570184983
2025-01-07,26.079128128400434
2025-01-08,26.079128128400434
2025-01-09,26.079128128400434
2025-01-10,34.10347524483134
2025-01-11,20.060867791077257
2025-01-12,18.05478101196953
2025-01-13,20.060867791077257
2025-01-14,20.060867791077257
2025-01-15,20.060867791077257
2025-01-16,20.060867791077257
2025-01-17,22.066954570184983
2025-01-18,24.07304134929271
2025-01-19,34.10347524483134
2025-01-20,90.27390505984766
2025-01-21,106.32259929270947
2025-01-22,68.20695048966267
2025-01-23,80.24347116430903
2025-01-24,60.18260337323177
2025-01-25,58.176516594124045
2025-01-26,54.164343035908594
2025-01-27,54.164343035908594
2025-01-28,84.25564472252448
2025-01-29,80.24347116430903
2025-01-30,60.18260337323177
2025-01-31,56.17042981501632
2025-02-01,62.1886901523395
2025-02-02,56.17042981501632
2025-02-03,60.18260337323177
2025-02-04,50.15216947769314
2025-02-05,68.20695048966267
2025-02-06,54.164343035908594
2025-02-07,50.15216947769314
2025-02-08,44.133909140369965
2025-02-09,46.13999591947769
2025-02-10,46.13999591947769
2025-02-11,46.13999591947769
2025-02-12,44.133909140369965
2025-02-13,50.15216947769314
2025-02-14,44.133909140369965
2025-02-15,40.121735582154514
2025-02-16,42.12782236126224
2025-02-17,42.12782236126224
2025-02-18,42.12782236126224
2025-02-19,54.164343035908594
2025-02-20,54.164343035908594
2025-02-21,48.14608269858542
2025-02-22,48.14608269858542
2025-02-23,48.14608269858542
2025-02-24,44.133909140369965
2025-02-25,46.13999591947769
2025-02-26,46.13999591947769
2025-02-27,44.133909140369965
2025-02-28,72.21912404787813
2025-03-01,68.20695048966267
2025-03-02,52.15825625680087
2025-03-03,52.15825625680087
2025-03-04,66.20086371055496
2025-03-05,88.26781828073993
2025-03-06,50.15216947769314
2025-03-07,48.14608269858542
2025-03-08,42.12782236126224
2025-03-09,38.11564880304679
2025-03-10,44.133909140369965
2025-03-11,48.14608269858542
2025-03-12,46.13999591947769
2025-03-13,46.13999591947769
2025-03-14,46.13999591947769
2025-03-15,42.12782236126224
2025-03-16,40.121735582154514
2025-03-17,42.12782236126224
2025-03-18,44.133909140369965
2025-03-19,42.12782236126224
2025-03-20,40.121735582154514
2025-03-21,38.11564880304679
2025-03-22,38.11564880304679
2025-03-23,34.10347524483134
2025-03-24,40.121735582154514
2025-03-25,40.121735582154514
2025-03-26,40.121735582154514
2025-03-27,36.10956202393906
2025-03-28,36.10956202393906
2025-03-29,32.09738846572361
2025-03-30,36.10956202393906
2025-03-31,40.121735582154514
2025-04-01,36.10956202393906
2025-04-02,52.15825625680087
2025-04-03,50.15216947769314
2025-04-04,48.14608269858542
2025-04-05,46.13999591947769
2025-04-06,46.13999591947769
2025-04-07,56.17042981501632
2025-04-08,50.15216947769314
2025-04-09,58.176516594124045
2025-04-10,42.12782236126224
2025-04-11,40.121735582154514
2025-04-12,34.10347524483134
2025-04-13,34.10347524483134
2025-04-14,38.11564880304679
2025-04-15,43.99061722757656
2025-04-16,42.175586332193376
2025-04-17,40.360555436810195
2025-04-18,37.7335370355977
2025-04-19,32.288444349448156
2025-04-20,34.10347524483134
2025-04-21,41.363598826364054
2025-04-22,38.545524541427014
2025-04-23,37.7335370355977
2025-04-24,38.545524541427014
2025-04-25,37.7335370355977
2025-04-26,32.288444349448156
2025-04-27,32.288444349448156
2025-04-28,37.7335370355977
2025-04-29,38.545524541427014
2025-04-30,42.175586332193376
2025-05-01,37.7335370355977
2025-05-02,34.10347524483134
2025-05-03,32.288444349448156
2025-05-04,31.47645684361884
2025-05-05,34.10347524483134
2025-05-06,33.29148773900202
2025-05-07,34.10347524483134
2025-05-08,38.545524541427014
2025-05-09,31.47645684361884
2025-05-10,29.66142594823566
2025-05-11,32.288444349448156
2025-05-12,36.73049364604384
2025-05-13,34.10347524483134
2025-05-14,30.473413454064975
2025-05-15,27.6075751981968
2025-05-16,29.23155020985543
2025-05-17,25.983600186538162
2025-05-18,25.983600186538162
2025-05-19,29.23155020985543
2025-05-20,29.23155020985543
2025-05-21,29.23155020985543
2025-05-22,34.10347524483134
2025-05-23,30.855525221514068
2025-05-24,24.359625174879525
2025-05-25,22.735650163220892
2025-05-26,27.6075751981968
2025-05-27,32.4795002331727
2025-05-28,35.72745025648997
2025-05-29,35.72745025648997
2025-05-30,29.23155020985543
2025-05-31,24.359625174879525
2025-06-01,24.359625174879525
2025-06-02,27.6075751981968
2025-06-03,27.6075751981968
2025-06-04,27.6075751981968
2025-06-05,43.84732531478315
2025-06-06,48.71925034975905
2025-06-07,32.4795002331727
2025-06-08,35.72745025648997
2025-06-09,42.22335030312451
2025-06-10,40.599375291465876
2025-06-11,40.599375291465876
2025-06-12,37.35142526814861
2025-06-13,43.84732531478315
2025-06-14,48.71925034975905
2025-06-15,45.471300326441785
2025-06-16,38.975400279807246
2025-06-17,53.59117538473496
2025-06-18,45.471300326441785
2025-06-19,47.09527533810042
2025-06-20,35.72745025648997
2025-06-21,32.4795002331727
2025-06-22,162.3975011658635
2025-06-23,58.46310041971086
2025-06-24,53.59117538473496
2025-06-25,38.975400279807246
2025-06-26,34.10347524483134
2025-06-27,35.72745025648997
2025-06-28,29.23155020985543
2025-06-29,30.855525221514068
2025-06-30,32.4795002331727
2025-07-01,38.975400279807246
2025-07-02,34.10347524483134
2025-07-03,37.35142526814861
2025-07-04,37.35142526814861
2025-07-05,34.10347524483134
2025-07-06,30.855525221514068
2025-07-07,32.4795002331727
2025-07-08,32.4795002331727
2025-07-09,30.855525221514068
2025-07-10,29.23155020985543
2025-07-11,32.4795002331727
2025-07-12,29.23155020985543
2025-07-13,32.4795002331727
2025-07-14,35.72745025648997
2025-07-15,35.72745025648997
2025-07-16,38.975400279807246
2025-07-17,51.967200373076324
2025-07-18,50.34322536141769
2025-07-19,53.59117538473496
2025-07-20,48.71925034975905
2025-07-21,48.71925034975905
2025-07-22,43.84732531478315
2025-07-23,45.471300326441785
2025-07-24,47.09527533810042
2025-07-25,48.71925034975905
2025-07-26,42.22335030312451
2025-07-27,45.471300326441785
2025-07-28,42.22335030312451
2025-07-29,45.471300326441785
2025-07-30,71.45490051297995
2025-07-31,61.711050443028135
2025-08-01,56.839125408052226
2025-08-02,32.4795002331727
2025-08-03,30.855525221514068
2025-08-04,32.4795002331727
2025-08-05,38.975400279807246
2025-08-06,42.22335030312451
2025-08-07,43.84732531478315
2025-08-08,43.84732531478315
2025-08-09,35.72745025648997
2025-08-10,32.4795002331727
2025-08-11,43.84732531478315
2025-08-12,37.35142526814861
2025-08-13,32.4795002331727
2025-08-14,34.10347524483134
2025-08-15,45.471300326441785
2025-08-16,43.84732531478315
2025-08-17,29.23155020985543
2025-08-18,38.975400279807246
2025-08-19,34.10347524483134
2025-08-20,30.855525221514068
2025-08-21,30.855525221514068
2025-08-22,34.10347524483134
2025-08-23,29.23155020985543
2025-08-24,29.23155020985543
2025-08-25,30.855525221514068
2025-08-26,32.4795002331727
2025-08-27,30.855525221514068
2025-08-28,29.23155020985543
2025-08-29,27.6075751981968
2025-08-30,82.8227255945904
2025-08-31,51.967200373076324
2025-09-01,48.71925034975905
2025-09-02,87.6946506295663
2025-09-03,38.975400279807246
2025-09-04,30.855525221514068
2025-09-05,30.855525221514068
2025-09-06,29.23155020985543
2025-09-07,29.23155020985543
2025-09-08,30.855525221514068
2025-09-09,35.72745025648997
2025-09-10,42.22335030312451
2025-09-11,34.10347524483134
2025-09-12,34.10347524483134
2025-09-13,24.359625174879525
2025-09-14,22.735650163220892
2025-09-15,25.983600186538162
2025-09-16,25.983600186538162
2025-09-17,24.359625174879525
2025-09-18,30.855525221514068
2025-09-19,32.4795002331727
2025-09-20,38.975400279807246
2025-09-21,29.23155020985543
2025-09-22,38.975400279807246
2025-09-23,37.35142526814861
2025-09-24,32.4795002331727
2025-09-25,30.855525221514068
2025-09-26,29.23155020985543
2025-09-27,25.983600186538162
2025-09-28,22.735650163220892
2025-09-29,29.23155020985543
2025-09-30,40.599375291465876
2025-10-01,34.10347524483134
2025-10-02,30.855525221514068
2025-10-03,27.6075751981968
2025-10-04,22.735650163220892
2025-10-05,24.359625174879525
2025-10-06,27.6075751981968
2025-10-07,29.23155020985543
2025-10-08,25.983600186538162
2025-10-09,30.855525221514068
2025-10-10,37.35142526814861
2025-10-11,30.855525221514068
2025-10-12,27.6075751981968
2025-10-13,34.10347524483134
2025-10-14,29.23155020985543
2025-10-15,27.6075751981968
2025-10-16,30.855525221514068
2025-10-17,25.983600186538162
2025-10-18,25.983600186538162
2025-10-19,27.6075751981968
2025-10-20,29.23155020985543
2025-10-21,30.855525221514068
2025-10-22,29.23155020985543
2025-10-23,27.6075751981968
2025-10-24,25.983600186538162
2025-10-25,22.735650163220892
2025-10-26,24.359625174879525
2025-10-27,25.983600186538162
2025-10-28,25.983600186538162
2025-10-29,30.855525221514068
2025-10-30,43.84732531478315
2025-10-31,37.35142526814861
2025-11-01,32.4795002331727
2025-11-02,30.855525221514068
2025-11-03,42.22335030312451
2025-11-04,37.35142526814861
2025-11-05,43.84732531478315
2025-11-06,40.599375291465876
2025-11-07,37.35142526814861
2025-11-08,34.10347524483134
2025-11-09,37.35142526814861
2025-11-10,43.84732531478315
2025-11-11,37.35142526814861
2025-11-12,42.22335030312451
2025-11-13,47.09527533810042
2025-11-14,43.84732531478315
2025-11-15,55.2151503963936
2025-11-16,55.2151503963936
2025-11-17,48.71925034975905
2025-11-18,45.471300326441785
2025-11-19,45.471300326441785
2025-11-20,42.22335030312451
2025-11-21,43.84732531478315
2025-11-22,35.72745025648997
2025-11-23,30.855525221514068
2025-11-24,34.10347524483134
2025-11-25,30.855525221514068
2025-11-26,34.10347524483134
2025-11-27,27.6075751981968
2025-11-28,34.10347524483134
2025-11-29,34.10347524483134
2025-11-30,30.855525221514068
2025-12-01,32.4795002331727
2025-12-02,40.599375291465876
2025-12-03,40.599375291465876
2025-12-04,34.10347524483134
2025-12-05,30.855525221514068
2025-12-06,30.855525221514068
2025-12-07,29.23155020985543
2025-12-08,32.4795002331727
2025-12-09,35.72745025648997
2025-12-10,32.4795002331727
2025-12-11,31.443516174011158
2025-12-12,32.25550367984047
2025-12-13,29.175551071522374
2025-12-14,27.635574767363323
2025-12-15,36.063445086488315
2025-12-16,37.60342139064736
2025-12-17,42.22335030312451
2025-12-18,64.51100735968095
2025-12-19,42.22335030312451
2025-12-20,33.79547998399953
2025-12-21,29.175551071522374
2025-12-22,32.983492478170206
2025-12-23,36.063445086488315
2025-12-24,35.33545628815858
2025-12-25,29.175551071522374
2025-12-26,33.79547998399953
2025-12-27,27.635574767363323
2025-12-28,25.367609664874543
2025-12-29,27.635574767363323
2025-12-30,26.095598463204276
2025-12-31,26.90758596903359
2026-01-01,26.095598463204276
2026-01-02,26.095598463204276
2026-01-03,109.00232276529425
2026-01-04,58.35110214304475
2026-01-05,48.38325551976071
2026-01-06,42.22335030312451
2026-01-07,44.49131540561329
2026-01-08,45.303302911442614
2026-01-09,45.303302911442614
2026-01-10,46.59128309310291
2026-01-11,37.855417513146115
2026-01-12,39.31139510980558
2026-01-13,39.31139510980558
2026-01-14,42.22335030312451
2026-01-15,49.50323828642184
2026-01-16,39.31139510980558
2026-01-17,37.855417513146115
2026-01-18,39.31139510980558
2026-01-19,50.959215883081306
2026-01-20,52.41519347974077
2026-01-21,59.6950814630381
2026-01-22,45.13530549644344
2026-01-23,37.855417513146115
2026-01-24,37.855417513146115
2026-01-25,42.22335030312451
2026-01-26,39.31139510980558
2026-01-27,42.22335030312451
2026-01-28,37.855417513146115
2026-01-29,37.855417513146115
2026-01-30,45.13530549644344
2026-01-31,46.59128309310291
2026-02-01,39.31139510980558
2026-02-02,39.31139510980558
2026-02-03,36.39943991648665
2026-02-04,36.39943991648665
2026-02-05,34.943462319827184
2026-02-06,45.13530549644344
2026-02-07,45.13530549644344
2026-02-08,33.48748472316772
2026-02-09,32.03150712650825
2026-02-10,34.943462319827184
2026-02-11,34.943462319827184
2026-02-12,30.575529529848783
2026-02-13,29.119551933189317
2026-02-14,24.75161914321092
2026-02-15,26.207596739870386
2026-02-16,26.207596739870386
2026-02-17,27.66357433652985
2026-02-18,26.207596739870386
2026-02-19,33.48748472316772
2026-02-20,43.67932789978398
2026-02-21,36.39943991648665
2026-02-22,34.943462319827184
2026-02-23,37.855417513146115
2026-02-24,37.855417513146115
2026-02-25,48.047260689762375
2026-02-26,32.03150712650825
2026-02-27,32.03150712650825
2026-02-28,59.6950814630381
2026-03-01,50.959215883081306
2026-03-02,46.59128309310291
2026-03-03,45.13530549644344
2026-03-04,37.855417513146115
2026-03-05,45.13530549644344
2026-03-06,46.59128309310291
2026-03-07,45.13530549644344
2026-03-08,42.22335030312451
2026-03-09,59.6950814630381
2026-03-10,40.767372706465046
2026-03-11,37.855417513146115
2026-03-12,39.31139510980558
2026-03-13,39.31139510980558
2026-03-14,36.39943991648665
2026-03-15,37.855417513146115
2026-03-16,48.047260689762375
2026-03-17,42.22335030312451
2026-03-18,36.39943991648665
2026-03-19,46.59128309310291
2026-03-20,36.39943991648665
2026-03-21,33.48748472316772
2026-03-22,40.767372706465046
2026-03-23,45.13530549644344
2026-03-24,36.39943991648665
2026-03-25,36.39943991648665
2026-03-26,36.39943991648665
2026-03-27,36.39943991648665
2026-03-28,34.943462319827184
2026-03-29,36.39943991648665
2026-03-30,33.48748472316772
2026-03-31,39.31139510980558
2026-04-01,45.13530549644344
2026-04-02,62.60703665635703
2026-04-03,34.943462319827184
2026-04-04,48.047260689762375
2026-04-05,72.7988798329733
2026-04-06,65.51899184967597
2026-04-07,132.4939612960114
2026-04-08,82.99072300958956
2026-04-09,43.67932789978398
2026-04-10,39.31139510980558
2026-04-11,33.48748472316772
2026-04-12,40.767372706465046
2026-04-13,49.50323828642184
2026-04-14,43.67932789978398
2026-04-15,34.943462319827184
2026-04-16,36.39943991648665
2026-04-17,45.13530549644344
2026-04-18,34.943462319827184
2026-04-19,30.575529529848783
2026-04-20,33.48748472316772
2026-04-21,36.39943991648665
2026-04-22,33.48748472316772
2026-04-23,32.03150712650825
2026-04-24,30.575529529848783
2026-04-25,26.207596739870386
2026-04-26,145.5977596659466
2026-04-27,45.13530549644344
2026-04-28,30.575529529848783
2026-04-29,27.66357433652985
2026-04-30,27.66357433652985
2026-05-01,27.66357433652985
2026-05-02,27.66357433652985
2026-05-03,30.575529529848783
2026-05-04,26.207596739870386
2026-05-05,26.207596739870386
2026-05-06,27.66357433652985
2026-05-07,26.207596739870386
2026-05-08,26.207596739870386
2026-05-09,24.75161914321092
2026-05-10,24.75161914321092
2026-05-11,26.207596739870386
2026-05-12,30.575529529848783
2026-05-13,30.575529529848783
2026-05-14,32.03150712650825
2026-05-15,27.66357433652985
2026-05-16,24.75161914321092
2026-05-17,24.75161914321092
2026-05-18,29.119551933189317
2026-05-19,29.119551933189317
2026-05-20,27.66357433652985
2026-05-21,29.119551933189317
2026-05-22,34.943462319827184
2026-05-23,52.41519347974077
2026-05-24,37.855417513146115
2026-05-25,27.66357433652985
2026-05-26,30.575529529848783
2026-05-27,29.119551933189317
2026-05-28,32.03150712650825
2026-05-29,29.119551933189317
2026-05-30,29.119551933189317
2026-05-31,29.119551933189317
