Time,prime
2024-09-24,25.465054266591896
2024-09-25,26.153298976499787
2024-09-26,25.465054266591896
2024-09-27,30.97101194585501
2024-09-28,27.529788396315563
2024-09-29,26.841543686407675
2024-09-30,24.776809556684007
2024-10-01,24.776809556684007
2024-10-02,24.08856484677612
2024-10-03,26.841543686407675
2024-10-04,30.97101194585501
2024-10-05,27.529788396315563
2024-10-06,28.906277816131343
2024-10-07,29.59452252603923
2024-10-08,41.982927304381235
2024-10-09,41.982927304381235
2024-10-10,32.34750136567079
2024-10-11,30.28276723594712
2024-10-12,26.841543686407675
2024-10-13,27.529788396315563
2024-10-14,24.776809556684007
2024-10-15,24.08856484677612
2024-10-16,26.153298976499787
2024-10-17,24.776809556684007
2024-10-18,29.59452252603923
2024-10-19,26.841543686407675
2024-10-20,26.153298976499787
2024-10-21,23.40032013686823
2024-10-22,24.776809556684007
2024-10-23,24.08856484677612
2024-10-24,24.776809556684007
2024-10-25,28.218033106223455
2024-10-26,24.776809556684007
2024-10-27,26.153298976499787
2024-10-28,25.465054266591896
2024-10-29,23.40032013686823
2024-10-30,23.40032013686823
2024-10-31,24.08856484677612
2024-11-01,26.841543686407675
2024-11-02,26.153298976499787
2024-11-03,26.841543686407675
2024-11-04,23.40032013686823
2024-11-05,22.02383071705245
2024-11-06,17.894362457605116
2024-11-07,24.08856484677612
2024-11-08,29.59452252603923
2024-11-09,26.153298976499787
2024-11-10,28.906277816131343
2024-11-11,27.529788396315563
2024-11-12,25.465054266591896
2024-11-13,25.465054266591896
2024-11-14,26.153298976499787
2024-11-15,30.97101194585501
2024-11-16,31.6592566557629
2024-11-17,30.28276723594712
2024-11-18,26.841543686407675
2024-11-19,25.465054266591896
2024-11-20,27.529788396315563
2024-11-21,26.841543686407675
2024-11-22,32.34750136567079
2024-11-23,30.28276723594712
2024-11-24,28.906277816131343
2024-11-25,29.59452252603923
2024-11-26,26.153298976499787
2024-11-27,28.218033106223455
2024-11-28,32.34750136567079
2024-11-29,39.91819317465757
2024-11-30,34.412235495394455
2024-12-01,32.34750136567079
2024-12-02,32.34750136567079
2024-12-03,30.28276723594712
2024-12-04,29.59452252603923
2024-12-05,30.28276723594712
2024-12-06,33.72399078548656
2024-12-07,30.28276723594712
2024-12-08,30.28276723594712
2024-12-09,27.529788396315563
2024-12-10,30.28276723594712
2024-12-11,30.28276723594712
2024-12-12,31.6592566557629
2024-12-13,33.72399078548656
2024-12-14,34.412235495394455
2024-12-15,35.78872491521023
2024-12-16,30.97101194585501
2024-12-17,33.72399078548656
2024-12-18,33.72399078548656
2024-12-19,36.47696962511812
2024-12-20,39.91819317465757
2024-12-21,37.165214335026015
2024-12-22,38.54170375484179
2024-12-23,37.165214335026015
2024-12-24,50.24186382327591
2024-12-25,68.82447099078891
2024-12-26,37.165214335026015
2024-12-27,37.165214335026015
2024-12-28,32.34750136567079
2024-12-29,31.6592566557629
2024-12-30,28.906277816131343
2024-12-31,33.72399078548656
2025-01-01,30.28276723594712
2025-01-02,27.529788396315563
2025-01-03,26.841543686407675
2025-01-04,29.59452252603923
2025-01-05,28.906277816131343
2025-01-06,28.218033106223455
2025-01-07,26.841543686407675
2025-01-08,24.776809556684007
2025-01-09,23.40032013686823
2025-01-10,24.776809556684007
2025-01-11,28.218033106223455
2025-01-12,35.78872491521023
2025-01-13,25.465054266591896
2025-01-14,25.465054266591896
2025-01-15,24.08856484677612
2025-01-16,24.776809556684007
2025-01-17,24.776809556684007
2025-01-18,25.465054266591896
2025-01-19,25.465054266591896
2025-01-20,26.153298976499787
2025-01-21,23.40032013686823
2025-01-22,24.776809556684007
2025-01-23,25.465054266591896
2025-01-24,25.465054266591896
2025-01-25,26.841543686407675
2025-01-26,28.218033106223455
2025-01-27,24.08856484677612
2025-01-28,23.40032013686823
2025-01-29,23.40032013686823
2025-01-30,23.40032013686823
2025-01-31,23.40032013686823
2025-02-01,26.153298976499787
2025-02-02,28.906277816131343
2025-02-03,24.776809556684007
2025-02-04,23.40032013686823
2025-02-05,22.71207542696034
2025-02-06,24.08856484677612
2025-02-07,26.153298976499787
2025-02-08,27.529788396315563
2025-02-09,26.841543686407675
2025-02-10,20.64734129723667
2025-02-11,23.40032013686823
2025-02-12,23.40032013686823
2025-02-13,24.776809556684007
2025-02-14,25.465054266591896
2025-02-15,28.218033106223455
2025-02-16,26.841543686407675
2025-02-17,25.465054266591896
2025-02-18,24.08856484677612
2025-02-19,23.40032013686823
2025-02-20,24.776809556684007
2025-02-21,25.465054266591896
2025-02-22,27.529788396315563
2025-02-23,27.529788396315563
2025-02-24,23.40032013686823
2025-02-25,22.71207542696034
2025-02-26,23.40032013686823
2025-02-27,24.08856484677612
2025-02-28,24.776809556684007
2025-03-01,27.529788396315563
2025-03-02,26.841543686407675
2025-03-03,23.40032013686823
2025-03-04,24.08856484677612
2025-03-05,23.40032013686823
2025-03-06,26.841543686407675
2025-03-07,24.776809556684007
2025-03-08,26.841543686407675
2025-03-09,26.153298976499787
2025-03-10,26.841543686407675
2025-03-11,23.40032013686823
2025-03-12,24.08856484677612
2025-03-13,24.776809556684007
2025-03-14,24.08856484677612
2025-03-15,26.841543686407675
2025-03-16,27.529788396315563
2025-03-17,23.40032013686823
2025-03-18,22.02383071705245
2025-03-19,22.71207542696034
2025-03-20,22.71207542696034
2025-03-21,23.40032013686823
2025-03-22,25.465054266591896
2025-03-23,27.529788396315563
2025-03-24,22.02383071705245
2025-03-25,23.40032013686823
2025-03-26,23.40032013686823
2025-03-27,23.40032013686823
2025-03-28,25.465054266591896
2025-03-29,26.841543686407675
2025-03-30,27.529788396315563
2025-03-31,24.08856484677612
2025-04-01,22.71207542696034
2025-04-02,22.02383071705245
2025-04-03,23.40032013686823
2025-04-04,22.02383071705245
2025-04-05,25.465054266591896
2025-04-06,25.465054266591896
2025-04-07,23.40032013686823
2025-04-08,22.71207542696034
2025-04-09,22.02383071705245
2025-04-10,22.02383071705245
2025-04-11,24.776809556684007
2025-04-12,24.776809556684007
2025-04-13,24.08856484677612
2025-04-14,23.40032013686823
2025-04-15,23.380656002299432
2025-04-16,22.71207542696034
2025-04-17,23.380656002299432
2025-04-18,24.37369479802367
2025-04-19,26.0549783036558
2025-04-20,29.053758825397317
2025-04-21,22.367953072006394
2025-04-22,22.71207542696034
2025-04-23,22.71207542696034
2025-04-24,22.043494851621247
2025-04-25,22.367953072006394
2025-04-26,24.717817152977617
2025-04-27,26.379436524040948
2025-04-28,23.70511422268458
2025-04-29,24.717817152977617
2025-04-30,23.036533647345486
2025-05-01,22.71207542696034
2025-05-02,23.380656002299432
2025-05-03,25.38639772831671
2025-05-04,26.0549783036558
2025-05-05,22.71207542696034
2025-05-06,23.036533647345486
2025-05-07,24.049236577638524
2025-05-08,22.71207542696034
2025-05-09,24.049236577638524
2025-05-10,24.717817152977617
2025-05-11,24.717817152977617
2025-05-12,23.70511422268458
2025-05-13,22.71207542696034
2025-05-14,22.71207542696034
2025-05-15,22.063158986190043
2025-05-16,22.71207542696034
2025-05-17,24.658824749271226
2025-05-18,24.658824749271226
2025-05-19,24.658824749271226
2025-05-20,22.063158986190043
2025-05-21,23.360991867730636
2025-05-22,25.307741190041522
2025-05-23,24.00990830850093
2025-05-24,25.307741190041522
2025-05-25,27.903406953122705
2025-05-26,27.903406953122705
2025-05-27,24.658824749271226
2025-05-28,22.71207542696034
2025-05-29,24.00990830850093
2025-05-30,22.71207542696034
2025-05-31,25.95665763081182
2025-06-01,27.254490512352408
2025-06-02,24.658824749271226
2025-06-03,25.307741190041522
2025-06-04,24.00990830850093
2025-06-05,24.00990830850093
2025-06-06,24.658824749271226
2025-06-07,25.307741190041522
2025-06-08,28.552323393892998
2025-06-09,24.00990830850093
2025-06-10,24.00990830850093
2025-06-11,23.360991867730636
2025-06-12,25.307741190041522
2025-06-13,24.658824749271226
2025-06-14,24.658824749271226
2025-06-15,27.903406953122705
2025-06-16,24.00990830850093
2025-06-17,25.307741190041522
2025-06-18,24.00990830850093
2025-06-19,25.307741190041522
2025-06-20,25.95665763081182
2025-06-21,25.95665763081182
2025-06-22,26.60557407158211
2025-06-23,24.658824749271226
2025-06-24,25.307741190041522
2025-06-25,24.658824749271226
2025-06-26,25.95665763081182
2025-06-27,23.360991867730636
2025-06-28,26.60557407158211
2025-06-29,27.903406953122705
2025-06-30,25.307741190041522
2025-07-01,26.60557407158211
2025-07-02,27.254490512352408
2025-07-03,27.254490512352408
2025-07-04,27.903406953122705
2025-07-05,28.552323393892998
2025-07-06,33.74365492005536
2025-07-07,36.98823712390684
2025-07-08,62.94489475471865
2025-07-09,54.508981024704816
2025-07-10,48.01981661700186
2025-07-11,46.07306729469097
2025-07-12,38.28607000544743
2025-07-13,29.201239834663294
2025-07-14,25.95665763081182
2025-07-15,25.307741190041522
2025-07-16,26.60557407158211
2025-07-17,29.201239834663294
2025-07-18,25.307741190041522
2025-07-19,31.14798915697418
2025-07-20,34.392571360825656
2025-07-21,27.903406953122705
2025-07-22,26.60557407158211
2025-07-23,25.95665763081182
2025-07-24,27.254490512352408
2025-07-25,25.307741190041522
2025-07-26,29.201239834663294
2025-07-27,29.201239834663294
2025-07-28,27.903406953122705
2025-07-29,26.60557407158211
2025-07-30,31.14798915697418
2025-07-31,30.499072716203884
2025-08-01,27.254490512352408
2025-08-02,25.307741190041522
2025-08-03,26.60557407158211
2025-08-04,23.360991867730636
2025-08-05,24.658824749271226
2025-08-06,25.95665763081182
2025-08-07,25.307741190041522
2025-08-08,24.658824749271226
2025-08-09,26.60557407158211
2025-08-10,26.60557407158211
2025-08-11,24.658824749271226
2025-08-12,24.00990830850093
2025-08-13,25.307741190041522
2025-08-14,25.95665763081182
2025-08-15,25.307741190041522
2025-08-16,26.60557407158211
2025-08-17,27.254490512352408
2025-08-18,25.307741190041522
2025-08-19,25.307741190041522
2025-08-20,25.307741190041522
2025-08-21,24.658824749271226
2025-08-22,24.658824749271226
2025-08-23,25.95665763081182
2025-08-24,26.60557407158211
2025-08-25,25.307741190041522
2025-08-26,22.71207542696034
2025-08-27,26.60557407158211
2025-08-28,23.360991867730636
2025-08-29,24.00990830850093
2025-08-30,25.307741190041522
2025-08-31,25.307741190041522
2025-09-01,26.60557407158211
2025-09-02,25.307741190041522
2025-09-03,30.499072716203884
2025-09-04,25.95665763081182
2025-09-05,24.658824749271226
2025-09-06,24.658824749271226
2025-09-07,25.95665763081182
2025-09-08,25.95665763081182
2025-09-09,26.60557407158211
2025-09-10,25.307741190041522
2025-09-11,27.903406953122705
2025-09-12,31.14798915697418
2025-09-13,25.307741190041522
2025-09-14,25.307741190041522
2025-09-15,23.360991867730636
2025-09-16,24.00990830850093
2025-09-17,27.903406953122705
2025-09-18,28.552323393892998
2025-09-19,29.85015627543359
2025-09-20,27.254490512352408
2025-09-21,27.903406953122705
2025-09-22,24.658824749271226
2025-09-23,25.307741190041522
2025-09-24,24.00990830850093
2025-09-25,25.95665763081182
2025-09-26,31.796905597744477
2025-09-27,28.552323393892998
2025-09-28,27.254490512352408
2025-09-29,26.60557407158211
2025-09-30,25.95665763081182
2025-10-01,25.307741190041522
2025-10-02,27.903406953122705
2025-10-03,31.796905597744477
2025-10-04,28.552323393892998
2025-10-05,30.499072716203884
2025-10-06,31.796905597744477
2025-10-07,43.47740153160979
2025-10-08,46.72198373546127
2025-10-09,35.69040424236625
2025-10-10,30.499072716203884
2025-10-11,25.307741190041522
2025-10-12,26.60557407158211
2025-10-13,26.60557407158211
2025-10-14,24.658824749271226
2025-10-15,25.307741190041522
2025-10-16,25.95665763081182
2025-10-17,28.552323393892998
2025-10-18,25.307741190041522
2025-10-19,26.60557407158211
2025-10-20,27.903406953122705
2025-10-21,25.95665763081182
2025-10-22,25.95665763081182
2025-10-23,26.60557407158211
2025-10-24,29.85015627543359
2025-10-25,26.60557407158211
2025-10-26,27.254490512352408
2025-10-27,24.658824749271226
2025-10-28,24.658824749271226
2025-10-29,25.95665763081182
2025-10-30,26.60557407158211
2025-10-31,28.552323393892998
2025-11-01,29.201239834663294
2025-11-02,28.552323393892998
2025-11-03,24.658824749271226
2025-11-04,25.307741190041522
2025-11-05,24.00990830850093
2025-11-06,24.658824749271226
2025-11-07,29.201239834663294
2025-11-08,27.903406953122705
2025-11-09,27.903406953122705
2025-11-10,24.658824749271226
2025-11-11,26.60557407158211
2025-11-12,25.307741190041522
2025-11-13,25.307741190041522
2025-11-14,29.85015627543359
2025-11-15,28.552323393892998
2025-11-16,30.499072716203884
2025-11-17,27.903406953122705
2025-11-18,26.60557407158211
2025-11-19,27.903406953122705
2025-11-20,29.201239834663294
2025-11-21,33.74365492005536
2025-11-22,32.44582203851477
2025-11-23,31.14798915697418
2025-11-24,27.903406953122705
2025-11-25,27.903406953122705
2025-11-26,29.201239834663294
2025-11-27,31.14798915697418
2025-11-28,36.98823712390684
2025-11-29,34.392571360825656
2025-11-30,33.09473847928507
2025-12-01,31.14798915697418
2025-12-02,31.14798915697418
2025-12-03,30.499072716203884
2025-12-04,30.499072716203884
2025-12-05,34.392571360825656
2025-12-06,33.09473847928507
2025-12-07,35.041487801595956
2025-12-08,29.85015627543359
2025-12-09,31.14798915697418
2025-12-10,29.85015627543359
2025-12-11,31.14798915697418
2025-12-12,33.74365492005536
2025-12-13,35.041487801595956
2025-12-14,35.69040424236625
2025-12-15,31.14798915697418
2025-12-16,30.499072716203884
2025-12-17,35.041487801595956
2025-12-18,33.09473847928507
2025-12-19,38.28607000544743
2025-12-20,38.28607000544743
2025-12-21,35.69040424236625
2025-12-22,36.33932068313654
2025-12-23,38.93498644621773
2025-12-24,48.66873305777216
2025-12-25,64.89164407702954
2025-12-26,40.232819327758314
2025-12-27,35.041487801595956
2025-12-28,29.85015627543359
2025-12-29,28.552323393892998
2025-12-30,28.552323393892998
2025-12-31,30.499072716203884
2026-01-01,30.499072716203884
2026-01-02,28.552323393892998
2026-01-03,30.499072716203884
2026-01-04,28.552323393892998
2026-01-05,25.307741190041522
2026-01-06,25.307741190041522
2026-01-07,25.307741190041522
2026-01-08,25.307741190041522
2026-01-09,26.60557407158211
2026-01-10,30.499072716203884
2026-01-11,38.93498644621773
2026-01-12,24.00990830850093
2026-01-13,24.658824749271226
2026-01-14,25.95665763081182
2026-01-15,25.307741190041522
2026-01-16,25.95665763081182
2026-01-17,27.254490512352408
2026-01-18,27.903406953122705
2026-01-19,27.254490512352408
2026-01-20,25.95665763081182
2026-01-21,25.95665763081182
2026-01-22,25.95665763081182
2026-01-23,26.60557407158211
2026-01-24,29.201239834663294
2026-01-25,30.499072716203884
2026-01-26,25.307741190041522
2026-01-27,25.95665763081182
2026-01-28,25.95665763081182
2026-01-29,24.658824749271226
2026-01-30,25.95665763081182
2026-01-31,29.85015627543359
2026-02-01,30.499072716203884
2026-02-02,26.60557407158211
2026-02-03,24.658824749271226
2026-02-04,26.60557407158211
2026-02-05,27.903406953122705
2026-02-06,26.60557407158211
2026-02-07,28.552323393892998
2026-02-08,29.85015627543359
2026-02-09,23.360991867730636
2026-02-10,25.307741190041522
2026-02-11,25.307741190041522
2026-02-12,23.360991867730636
2026-02-13,25.95665763081182
2026-02-14,28.552323393892998
2026-02-15,29.85015627543359
2026-02-16,27.254490512352408
2026-02-17,25.95665763081182
2026-02-18,24.00990830850093
2026-02-19,24.00990830850093
2026-02-20,23.360991867730636
2026-02-21,27.903406953122705
2026-02-22,26.60557407158211
2026-02-23,24.658824749271226
2026-02-24,24.00990830850093
2026-02-25,23.360991867730636
2026-02-26,25.307741190041522
2026-02-27,26.60557407158211
2026-02-28,25.95665763081182
2026-03-01,25.95665763081182
2026-03-02,25.95665763081182
2026-03-03,24.658824749271226
2026-03-04,23.360991867730636
2026-03-05,26.60557407158211
2026-03-06,24.658824749271226
2026-03-07,27.254490512352408
2026-03-08,25.95665763081182
2026-03-09,25.307741190041522
2026-03-10,24.00990830850093
2026-03-11,24.00990830850093
2026-03-12,24.00990830850093
2026-03-13,25.307741190041522
2026-03-14,29.201239834663294
2026-03-15,27.903406953122705
2026-03-16,24.00990830850093
2026-03-17,25.307741190041522
2026-03-18,36.33932068313654
2026-03-19,29.85015627543359
2026-03-20,28.552323393892998
2026-03-21,28.552323393892998
2026-03-22,28.552323393892998
2026-03-23,27.254490512352408
2026-03-24,24.658824749271226
2026-03-25,25.307741190041522
2026-03-26,25.95665763081182
2026-03-27,24.00990830850093
2026-03-28,28.552323393892998
2026-03-29,29.85015627543359
2026-03-30,25.307741190041522
2026-03-31,26.60557407158211
2026-04-01,27.254490512352408
2026-04-02,27.254490512352408
2026-04-03,29.201239834663294
2026-04-04,29.201239834663294
2026-04-05,29.201239834663294
2026-04-06,25.95665763081182
2026-04-07,25.95665763081182
2026-04-08,27.903406953122705
2026-04-09,29.201239834663294
2026-04-10,30.499072716203884
2026-04-11,30.499072716203884
2026-04-12,30.499072716203884
2026-04-13,26.60557407158211
2026-04-14,26.60557407158211
2026-04-15,30.499072716203884
2026-04-16,29.201239834663294
2026-04-17,29.85015627543359
2026-04-18,34.392571360825656
2026-04-19,31.14798915697418
2026-04-20,25.95665763081182
2026-04-21,25.95665763081182
2026-04-22,28.552323393892998
2026-04-23,27.254490512352408
2026-04-24,28.552323393892998
2026-04-25,29.85015627543359
2026-04-26,28.552323393892998
2026-04-27,25.307741190041522
2026-04-28,25.95665763081182
2026-04-29,26.60557407158211
2026-04-30,25.307741190041522
2026-05-01,26.60557407158211
2026-05-02,30.499072716203884
2026-05-03,31.14798915697418
2026-05-04,27.254490512352408
2026-05-05,25.95665763081182
2026-05-06,27.903406953122705
2026-05-07,27.254490512352408
2026-05-08,27.903406953122705
2026-05-09,31.14798915697418
2026-05-10,30.499072716203884
2026-05-11,25.95665763081182
2026-05-12,27.903406953122705
2026-05-13,27.903406953122705
2026-05-14,29.201239834663294
2026-05-15,29.85015627543359
2026-05-16,31.796905597744477
2026-05-17,31.796905597744477
2026-05-18,31.14798915697418
2026-05-19,27.903406953122705
2026-05-20,29.85015627543359
2026-05-21,29.201239834663294
2026-05-22,29.201239834663294
2026-05-23,31.796905597744477
2026-05-24,33.09473847928507
2026-05-25,33.09473847928507
2026-05-26,29.85015627543359
2026-05-27,25.95665763081182
2026-05-28,29.201239834663294
2026-05-29,28.552323393892998
2026-05-30,31.14798915697418
2026-05-31,32.44582203851477
