Time,google_slides
2024-09-22,17.01111487401762
2024-09-23,44.73293170575004
2024-09-24,42.84280783085919
2024-09-25,45.36297299738032
2024-09-26,42.84280783085919
2024-09-27,37.17243620618665
2024-09-28,12.600825832605643
2024-09-29,17.01111487401762
2024-09-30,42.84280783085919
2024-10-01,48.513179455531734
2024-10-02,44.102890414119756
2024-10-03,40.95268395596835
2024-10-04,34.65227103966552
2024-10-05,12.600825832605643
2024-10-06,15.751032290757056
2024-10-07,42.84280783085919
2024-10-08,44.73293170575004
2024-10-09,40.32264266433806
2024-10-10,40.95268395596835
2024-10-11,32.762147164774674
2024-10-12,11.34074324934508
2024-10-13,13.86090841586621
2024-10-14,32.762147164774674
2024-10-15,40.95268395596835
2024-10-16,39.69260137270778
2024-10-17,40.32264266433806
2024-10-18,34.65227103966552
2024-10-19,11.970784540975362
2024-10-20,14.49094970749649
2024-10-21,45.36297299738032
2024-10-22,45.9930142890106
2024-10-23,42.84280783085919
2024-10-24,47.253096872271165
2024-10-25,40.95268395596835
2024-10-26,12.600825832605643
2024-10-27,16.381073582387337
2024-10-28,44.73293170575004
2024-10-29,45.9930142890106
2024-10-30,41.582725247598624
2024-10-31,37.17243620618665
2024-11-01,33.39218845640496
2024-11-02,11.970784540975362
2024-11-03,17.01111487401762
2024-11-04,40.95268395596835
2024-11-05,33.39218845640496
2024-11-06,33.39218845640496
2024-11-07,43.47284912248947
2024-11-08,39.69260137270778
2024-11-09,14.49094970749649
2024-11-10,17.641156165647903
2024-11-11,36.54239491455637
2024-11-12,50.403303330422574
2024-11-13,50.403303330422574
2024-11-14,48.513179455531734
2024-11-15,42.21276653922891
2024-11-16,15.751032290757056
2024-11-17,20.16132133216903
2024-11-18,51.66338591368314
2024-11-19,51.03334462205286
2024-11-20,54.81359237183455
2024-11-21,54.18355108020427
2024-11-22,41.582725247598624
2024-11-23,15.751032290757056
2024-11-24,17.01111487401762
2024-11-25,36.54239491455637
2024-11-26,32.762147164774674
2024-11-27,18.271197457278184
2024-11-28,10.710701957714798
2024-11-29,11.970784540975362
2024-11-30,14.49094970749649
2024-12-01,21.421403915429597
2024-12-02,57.333757538355684
2024-12-03,63.004129163028225
2024-12-04,59.22388141324653
2024-12-05,57.96379882998596
2024-12-06,45.9930142890106
2024-12-07,18.271197457278184
2024-12-08,22.051445207059878
2024-12-09,57.333757538355684
2024-12-10,56.073674955095115
2024-12-11,51.66338591368314
2024-12-12,57.333757538355684
2024-12-13,38.432518789447215
2024-12-14,15.120990999126773
2024-12-15,15.120990999126773
2024-12-16,45.36297299738032
2024-12-17,43.47284912248947
2024-12-18,37.80247749781693
2024-12-19,33.39218845640496
2024-12-20,22.68148649869016
2024-12-21,8.190536791193669
2024-12-22,6.300412916302822
2024-12-23,7.560495499563387
2024-12-24,6.300412916302822
2024-12-25,5.040330333042258
2024-12-26,5.67037162467254
2024-12-27,6.300412916302822
2024-12-28,5.67037162467254
2024-12-29,6.300412916302822
2024-12-30,6.930454207933105
2024-12-31,6.930454207933105
2025-01-01,6.930454207933105
2025-01-02,13.230867124235926
2025-01-03,13.230867124235926
2025-01-04,7.560495499563387
2025-01-05,8.820578082823952
2025-01-06,24.571610373581006
2025-01-07,31.502064581514112
2025-01-08,32.762147164774674
2025-01-09,37.80247749781693
2025-01-10,31.502064581514112
2025-01-11,10.080660666084515
2025-01-12,11.34074324934508
2025-01-13,37.80247749781693
2025-01-14,40.32264266433806
2025-01-15,42.21276653922891
2025-01-16,40.95268395596835
2025-01-17,38.432518789447215
2025-01-18,9.450619374454233
2025-01-19,9.450619374454233
2025-01-20,13.230867124235926
2025-01-21,31.502064581514112
2025-01-22,35.282312331295806
2025-01-23,37.17243620618665
2025-01-24,34.65227103966552
2025-01-25,11.970784540975362
2025-01-26,13.230867124235926
2025-01-27,36.54239491455637
2025-01-28,40.95268395596835
2025-01-29,38.432518789447215
2025-01-30,41.582725247598624
2025-01-31,37.80247749781693
2025-02-01,11.970784540975362
2025-02-02,14.49094970749649
2025-02-03,35.912353622926084
2025-02-04,42.84280783085919
2025-02-05,40.95268395596835
2025-02-06,41.582725247598624
2025-02-07,38.432518789447215
2025-02-08,12.600825832605643
2025-02-09,13.86090841586621
2025-02-10,38.432518789447215
2025-02-11,39.0625600810775
2025-02-12,39.0625600810775
2025-02-13,39.0625600810775
2025-02-14,32.762147164774674
2025-02-15,10.710701957714798
2025-02-16,11.970784540975362
2025-02-17,20.16132133216903
2025-02-18,36.54239491455637
2025-02-19,35.912353622926084
2025-02-20,36.54239491455637
2025-02-21,35.912353622926084
2025-02-22,11.970784540975362
2025-02-23,15.120990999126773
2025-02-24,42.21276653922891
2025-02-25,42.84280783085919
2025-02-26,44.102890414119756
2025-02-27,41.582725247598624
2025-02-28,38.432518789447215
2025-03-01,13.86090841586621
2025-03-02,15.120990999126773
2025-03-03,42.84280783085919
2025-03-04,42.84280783085919
2025-03-05,38.432518789447215
2025-03-06,40.32264266433806
2025-03-07,37.17243620618665
2025-03-08,12.600825832605643
2025-03-09,14.49094970749649
2025-03-10,40.32264266433806
2025-03-11,37.80247749781693
2025-03-12,37.80247749781693
2025-03-13,39.0625600810775
2025-03-14,30.872023289883828
2025-03-15,10.710701957714798
2025-03-16,13.230867124235926
2025-03-17,34.02222974803524
2025-03-18,35.912353622926084
2025-03-19,38.432518789447215
2025-03-20,35.282312331295806
2025-03-21,29.611940706623265
2025-03-22,10.710701957714798
2025-03-23,13.230867124235926
2025-03-24,34.02222974803524
2025-03-25,37.17243620618665
2025-03-26,36.54239491455637
2025-03-27,35.912353622926084
2025-03-28,31.502064581514112
2025-03-29,11.34074324934508
2025-03-30,13.230867124235926
2025-03-31,33.39218845640496
2025-04-01,38.432518789447215
2025-04-02,35.282312331295806
2025-04-03,40.32264266433806
2025-04-04,33.39218845640496
2025-04-05,12.600825832605643
2025-04-06,14.49094970749649
2025-04-07,39.0625600810775
2025-04-08,38.432518789447215
2025-04-09,40.95268395596835
2025-04-10,40.95268395596835
2025-04-11,33.39218845640496
2025-04-12,13.230867124235926
2025-04-13,14.49094970749649
2025-04-14,40.95268395596835
2025-04-15,40.885128516091015
2025-04-16,40.30845676081296
2025-04-17,34.856759853847606
2025-04-18,22.015069200972086
2025-04-19,12.00336778813457
2025-04-20,13.156711298690668
2025-04-21,39.15511325025686
2025-04-22,46.59847653251927
2025-04-23,46.02180477724122
2025-04-24,42.30012313611002
2025-04-25,39.73178500553492
2025-04-26,13.418362408153577
2025-04-27,18.87005931511893
2025-04-28,51.735152793669485
2025-04-29,49.74348641837243
2025-04-30,48.59014290781633
2025-05-01,50.58180928311339
2025-05-02,38.31679038551591
2025-05-03,13.156711298690668
2025-05-04,17.45506469509992
2025-05-05,50.320158173650476
2025-05-06,50.320158173650476
2025-05-07,49.42846577255729
2025-05-08,47.43679939726023
2025-05-09,44.03013840194417
2025-05-10,13.156711298690668
2025-05-11,14.571705918709675
2025-05-12,52.31182454894753
2025-05-13,50.58180928311339
2025-05-14,49.74348641837243
2025-05-15,48.667106360100924
2025-05-16,39.24766641943623
2025-05-17,12.035951035293778
2025-05-18,13.605857692071227
2025-05-19,43.43408417084276
2025-05-20,43.43408417084276
2025-05-21,41.86417751406531
2025-05-22,37.67775976265878
2025-05-23,30.874830916623168
2025-05-24,8.89613772173888
2025-05-25,8.372835502813063
2025-05-26,11.51264881636796
2025-05-27,34.014644230178064
2025-05-28,33.49134201125225
2025-05-29,33.49134201125225
2025-05-30,28.781622040919903
2025-05-31,9.419439940664695
2025-06-01,9.942742159590512
2025-06-02,29.30492425984572
2025-06-03,28.781622040919903
2025-06-04,26.688413165216637
2025-06-05,25.11850650843919
2025-06-06,18.83887988132939
2025-06-07,7.849533283887246
2025-06-08,8.89613772173888
2025-06-09,21.97869319488429
2025-06-10,20.932088757032655
2025-06-11,17.79227544347776
2025-06-12,17.268973224551942
2025-06-13,13.08255547314541
2025-06-14,6.802928846035614
2025-06-15,7.849533283887246
2025-06-16,13.08255547314541
2025-06-17,12.035951035293778
2025-06-18,12.035951035293778
2025-06-19,8.89613772173888
2025-06-20,9.942742159590512
2025-06-21,5.75632440818398
2025-06-22,6.802928846035614
2025-06-23,10.466044378516328
2025-06-24,11.51264881636796
2025-06-25,10.466044378516328
2025-06-26,10.989346597442145
2025-06-27,9.419439940664695
2025-06-28,6.279626627109797
2025-06-29,6.279626627109797
2025-06-30,9.942742159590512
2025-07-01,9.419439940664695
2025-07-02,10.466044378516328
2025-07-03,8.372835502813063
2025-07-04,5.233022189258164
2025-07-05,4.709719970332348
2025-07-06,6.802928846035614
2025-07-07,10.466044378516328
2025-07-08,12.035951035293778
2025-07-09,12.035951035293778
2025-07-10,11.51264881636796
2025-07-11,9.942742159590512
2025-07-12,6.802928846035614
2025-07-13,6.802928846035614
2025-07-14,12.559253254219595
2025-07-15,12.035951035293778
2025-07-16,12.035951035293778
2025-07-17,12.035951035293778
2025-07-18,10.466044378516328
2025-07-19,7.32623106496143
2025-07-20,7.849533283887246
2025-07-21,13.08255547314541
2025-07-22,13.08255547314541
2025-07-23,12.559253254219595
2025-07-24,13.08255547314541
2025-07-25,10.989346597442145
2025-07-26,7.32623106496143
2025-07-27,7.849533283887246
2025-07-28,14.129159910997043
2025-07-29,15.699066567774492
2025-07-30,15.175764348848675
2025-07-31,15.699066567774492
2025-08-01,13.08255547314541
2025-08-02,7.32623106496143
2025-08-03,7.849533283887246
2025-08-04,15.175764348848675
2025-08-05,16.745671005626125
2025-08-06,18.83887988132939
2025-08-07,20.40878653810684
2025-08-08,17.268973224551942
2025-08-09,8.89613772173888
2025-08-10,9.942742159590512
2025-08-11,21.455390975958473
2025-08-12,23.548599851661738
2025-08-13,25.641808727365003
2025-08-14,28.258319821994085
2025-08-15,27.73501760306827
2025-08-16,9.419439940664695
2025-08-17,11.51264881636796
2025-08-18,30.35152869769735
2025-08-19,32.96803979232644
2025-08-20,34.537946449103885
2025-08-21,38.2010619815846
2025-08-22,31.921435354474802
2025-08-23,9.942742159590512
2025-08-24,13.08255547314541
2025-08-25,37.15445754373297
2025-08-26,40.81757307621368
2025-08-27,40.81757307621368
2025-08-28,38.724364200510415
2025-08-29,32.96803979232644
2025-08-30,8.89613772173888
2025-08-31,9.942742159590512
2025-09-01,14.129159910997043
2025-09-02,38.2010619815846
2025-09-03,39.24766641943623
2025-09-04,40.81757307621368
2025-09-05,37.15445754373297
2025-09-06,12.035951035293778
2025-09-07,14.129159910997043
2025-09-08,43.43408417084276
2025-09-09,40.81757307621368
2025-09-10,42.910781951916945
2025-09-11,40.29427085728786
2025-09-12,36.10785310588133
2025-09-13,11.51264881636796
2025-09-14,14.129159910997043
2025-09-15,40.29427085728786
2025-09-16,42.38747973299113
2025-09-17,41.86417751406531
2025-09-18,40.29427085728786
2025-09-19,34.537946449103885
2025-09-20,11.51264881636796
2025-09-21,13.605857692071227
2025-09-22,38.724364200510415
2025-09-23,37.67775976265878
2025-09-24,40.29427085728786
2025-09-25,43.43408417084276
2025-09-26,37.15445754373297
2025-09-27,11.51264881636796
2025-09-28,14.65246212992286
2025-09-29,42.910781951916945
2025-09-30,42.38747973299113
2025-10-01,39.24766641943623
2025-10-02,38.724364200510415
2025-10-03,36.631155324807146
2025-10-04,10.989346597442145
2025-10-05,14.65246212992286
2025-10-06,39.24766641943623
2025-10-07,39.77096863836205
2025-10-08,40.81757307621368
2025-10-09,42.910781951916945
2025-10-10,31.398133135548985
2025-10-11,9.419439940664695
2025-10-12,13.08255547314541
2025-10-13,31.398133135548985
2025-10-14,40.81757307621368
2025-10-15,42.38747973299113
2025-10-16,41.3408752951395
2025-10-17,36.10785310588133
2025-10-18,11.51264881636796
2025-10-19,15.699066567774492
2025-10-20,40.81757307621368
2025-10-21,41.86417751406531
2025-10-22,42.38747973299113
2025-10-23,42.910781951916945
2025-10-24,38.724364200510415
2025-10-25,12.035951035293778
2025-10-26,15.175764348848675
2025-10-27,40.81757307621368
2025-10-28,42.910781951916945
2025-10-29,42.910781951916945
2025-10-30,41.86417751406531
2025-10-31,33.49134201125225
2025-11-01,10.466044378516328
2025-11-02,14.129159910997043
2025-11-03,39.77096863836205
2025-11-04,36.10785310588133
2025-11-05,42.38747973299113
2025-11-06,42.910781951916945
2025-11-07,38.2010619815846
2025-11-08,12.559253254219595
2025-11-09,15.699066567774492
2025-11-10,38.724364200510415
2025-11-11,35.0612486680297
2025-11-12,47.097199703323476
2025-11-13,46.57389748439766
2025-11-14,40.29427085728786
2025-11-15,13.605857692071227
2025-11-16,17.79227544347776
2025-11-17,49.190408579026744
2025-11-18,42.38747973299113
2025-11-19,43.95738638976858
2025-11-20,43.95738638976858
2025-11-21,36.10785310588133
2025-11-22,13.08255547314541
2025-11-23,13.08255547314541
2025-11-24,29.30492425984572
2025-11-25,25.641808727365003
2025-11-26,14.129159910997043
2025-11-27,8.372835502813063
2025-11-28,8.89613772173888
2025-11-29,10.466044378516328
2025-11-30,15.699066567774492
2025-12-01,41.3408752951395
2025-12-02,44.48068860869439
2025-12-03,46.05059526547184
2025-12-04,45.003990827620214
2025-12-05,38.2010619815846
2025-12-06,15.699066567774492
2025-12-07,17.268973224551942
2025-12-08,44.48068860869439
2025-12-09,42.910781951916945
2025-12-10,50.23701301687838
2025-12-11,42.74914043370306
2025-12-12,38.659642546336244
2025-12-13,13.457225551580798
2025-12-14,12.712113442470145
2025-12-15,35.53706665826492
2025-12-16,37.209259547393
2025-12-17,34.570144658969426
2025-12-18,30.964107771250347
2025-12-19,20.891109217203784
2025-12-20,7.917344665270734
2025-12-21,7.212073775438148
2025-12-22,10.334649663509474
2025-12-23,7.212073775438148
2025-12-24,5.056419886662317
2025-12-25,5.056419886662317
2025-12-26,4.572958887014568
2025-12-27,4.794768777199408
2025-12-28,4.794768777199408
2025-12-29,5.539880886310064
2025-12-30,5.278229776847156
2025-12-31,6.466961666327491
2026-01-01,5.278229776847156
2026-01-02,5.761690776494904
2026-01-03,6.466961666327491
2026-01-04,7.212073775438148
2026-01-05,19.92418721790829
2026-01-06,27.841531883179023
2026-01-07,32.414490770193595
2026-01-08,31.447568770898098
2026-01-09,30.74229788106551
2026-01-10,8.87239560739358
2026-01-11,9.31601538776326
2026-01-12,32.82786374735625
2026-01-13,32.38424396698657
2026-01-14,33.71510330809561
2026-01-15,32.82786374735625
2026-01-16,31.49700440624721
2026-01-17,8.87239560739358
2026-01-18,8.428775827023902
2026-01-19,11.090494509241976
2026-01-20,31.49700440624721
2026-01-21,34.60234286883497
2026-01-22,36.37682199031368
2026-01-23,29.278905504398814
2026-01-24,10.203254948502618
2026-01-25,10.646874728872296
2026-01-26,21.737369238114272
2026-01-27,27.06080660255042
2026-01-28,28.835285724029138
2026-01-29,33.27148352772593
2026-01-30,29.722525284768494
2026-01-31,10.203254948502618
2026-02-01,11.977734069981334
2026-02-02,33.27148352772593
2026-02-03,32.82786374735625
2026-02-04,33.71510330809561
2026-02-05,31.05338462587753
2026-02-06,34.15872308846529
2026-02-07,10.646874728872296
2026-02-08,11.090494509241976
2026-02-09,29.278905504398814
2026-02-10,35.04596264920465
2026-02-11,35.04596264920465
2026-02-12,33.71510330809561
2026-02-13,25.729947261441385
2026-02-14,10.203254948502618
2026-02-15,9.31601538776326
2026-02-16,16.857551654047803
2026-02-17,27.5044263829201
2026-02-18,31.49700440624721
2026-02-19,31.94062418661689
2026-02-20,29.722525284768494
2026-02-21,11.534114289611654
2026-02-22,11.534114289611654
2026-02-23,31.05338462587753
2026-02-24,34.60234286883497
2026-02-25,35.48958242957432
2026-02-26,38.59492089216207
2026-02-27,32.38424396698657
2026-02-28,11.090494509241976
2026-03-01,12.864973630720693
2026-03-02,36.37682199031368
2026-03-03,35.04596264920465
2026-03-04,38.59492089216207
2026-03-05,38.1513011117924
2026-03-06,35.48958242957432
2026-03-07,11.977734069981334
2026-03-08,13.30859341109037
2026-03-09,34.60234286883497
2026-03-10,34.60234286883497
2026-03-11,34.60234286883497
2026-03-12,33.71510330809561
2026-03-13,27.5044263829201
2026-03-14,11.534114289611654
2026-03-15,12.421353850351013
2026-03-16,26.17356704181106
2026-03-17,31.94062418661689
2026-03-18,32.82786374735625
2026-03-19,31.05338462587753
2026-03-20,24.842707700702025
2026-03-21,9.759635168132938
2026-03-22,11.534114289611654
2026-03-23,31.94062418661689
2026-03-24,35.04596264920465
2026-03-25,34.15872308846529
2026-03-26,32.82786374735625
2026-03-27,28.835285724029138
2026-03-28,11.090494509241976
2026-03-29,11.977734069981334
2026-03-30,31.49700440624721
2026-03-31,29.722525284768494
2026-04-01,30.166145065138174
2026-04-02,26.61718682218074
2026-04-03,15.083072532569087
2026-04-04,8.428775827023902
2026-04-05,8.87239560739358
2026-04-06,26.17356704181106
2026-04-07,28.391665943659458
2026-04-08,32.38424396698657
2026-04-09,28.835285724029138
2026-04-10,27.948046163289778
2026-04-11,11.534114289611654
2026-04-12,13.30859341109037
2026-04-13,35.933202209944
2026-04-14,37.26406155105304
2026-04-15,35.933202209944
2026-04-16,38.1513011117924
2026-04-17,31.94062418661689
2026-04-18,11.977734069981334
2026-04-19,13.75221319146005
2026-04-20,39.92578023327111
2026-04-21,37.26406155105304
2026-04-22,39.92578023327111
2026-04-23,39.03854067253175
2026-04-24,32.82786374735625
2026-04-25,11.977734069981334
2026-04-26,15.526692312938765
2026-04-27,42.587498915489185
2026-04-28,44.361978036967905
2026-04-29,39.48216045290143
2026-04-30,39.48216045290143
2026-05-01,33.27148352772593
2026-05-02,11.977734069981334
2026-05-03,14.195832971829729
2026-05-04,40.36940001364079
2026-05-05,35.933202209944
2026-05-06,39.48216045290143
2026-05-07,39.03854067253175
2026-05-08,36.82044177068336
2026-05-09,12.421353850351013
2026-05-10,11.977734069981334
2026-05-11,41.70025935474983
2026-05-12,39.48216045290143
2026-05-13,42.143879135119505
2026-05-14,42.587498915489185
2026-05-15,37.26406155105304
2026-05-16,11.090494509241976
2026-05-17,12.421353850351013
2026-05-18,38.59492089216207
2026-05-19,36.37682199031368
2026-05-20,34.60234286883497
2026-05-21,33.27148352772593
2026-05-22,27.948046163289778
2026-05-23,9.31601538776326
2026-05-24,8.428775827023902
2026-05-25,11.090494509241976
2026-05-26,31.49700440624721
2026-05-27,29.722525284768494
2026-05-28,27.948046163289778
2026-05-29,24.399087920332345
2026-05-30,8.87239560739358
2026-05-31,10.646874728872296
