Time,entrepreneurial
2024-09-16,49.658364869561986
2024-09-17,46.11772059228813
2024-09-18,46.7170773910987
2024-09-19,43.158393077615465
2024-09-20,38.545315456186046
2024-09-21,19.306031795080358
2024-09-22,25.088958956195928
2024-09-23,49.74092143946561
2024-09-24,50.3511022600018
2024-09-25,32.57434432183354
2024-09-26,34.73544704273308
2024-09-27,32.15899589235855
2024-09-28,24.820636821827293
2024-09-29,20.10202498857306
2024-09-30,42.92211541176421
2024-10-01,45.11839620327202
2024-10-02,31.902399781526007
2024-10-03,50.06521449457478
2024-10-04,28.809575998904005
2024-10-05,20.842094069816717
2024-10-06,20.34195747015768
2024-10-07,31.63678365258878
2024-10-08,38.13542584606535
2024-10-09,39.275509326006045
2024-10-10,31.7964379730417
2024-10-11,29.150532683261098
2024-10-12,20.00688720181438
2024-10-13,16.790489171158196
2024-10-14,40.68980135632916
2024-10-15,40.75745149211429
2024-10-16,33.20441599069154
2024-10-17,43.07369852441441
2024-10-18,33.314460211568694
2024-10-19,25.7109126087597
2024-10-20,17.534166259643726
2024-10-21,38.967973517127774
2024-10-22,41.231002442610254
2024-10-23,33.58957076376159
2024-10-24,34.74769427991165
2024-10-25,30.38489875664149
2024-10-26,26.007671204403835
2024-10-27,24.941551872921565
2024-10-28,43.30237938761392
2024-10-29,40.036371257381965
2024-10-30,40.65827810145425
2024-10-31,30.682559354096096
2024-11-01,30.173402736332378
2024-11-02,27.42376723834789
2024-11-03,15.135409465931488
2024-11-04,29.19658158408648
2024-11-05,29.243485678230847
2024-11-06,25.347452687632387
2024-11-07,33.28654496393566
2024-11-08,34.46992453077884
2024-11-09,20.37537834563651
2024-11-10,17.573426742644852
2024-11-11,31.796057184873707
2024-11-12,37.533456658806365
2024-11-13,41.010533212687946
2024-11-14,35.941042675161476
2024-11-15,29.141131876988418
2024-11-16,20.030386057378056
2024-11-17,19.48875737443747
2024-11-18,41.90935461257406
2024-11-19,45.42521724430579
2024-11-20,38.00971361473373
2024-11-21,32.877984952284926
2024-11-22,31.196272789403654
2024-11-23,21.987208772452224
2024-11-24,20.282946564309235
2024-11-25,30.181567561118086
2024-11-26,27.90320460485764
2024-11-27,23.870969340878446
2024-11-28,14.578019155553445
2024-11-29,15.768614736880373
2024-11-30,16.962818325449174
2024-12-01,14.645669291338583
2024-12-02,39.19401426675578
2024-12-03,35.04862820840968
2024-12-04,26.831906691639634
2024-12-05,38.44241512936743
2024-12-06,33.73392236979845
2024-12-07,16.842558146288525
2024-12-08,25.51720085302841
2024-12-09,36.482978632800965
2024-12-10,33.53869806091281
2024-12-11,36.95436356821119
2024-12-12,47.2787766263886
2024-12-13,31.66509294152882
2024-12-14,22.420611660845847
2024-12-15,12.629011876650456
2024-12-16,30.37983904606844
2024-12-17,28.045788284444537
2024-12-18,27.43303402191021
2024-12-19,21.115162147224893
2024-12-20,45.01724734150339
2024-12-21,30.725842852065053
2024-12-22,8.522334086445483
2024-12-23,17.019423650190234
2024-12-24,0.0
2024-12-25,11.312623069859182
2024-12-26,0.0
2024-12-27,15.22660100344858
2024-12-28,14.640774231795037
2024-12-29,14.05663042832154
2024-12-30,16.28128825824228
2024-12-31,0.0
2025-01-01,0.0
2025-01-02,20.120374107819515
2025-01-03,16.18367610379946
2025-01-04,15.602056752596038
2025-01-05,13.35299588406459
2025-01-06,25.55453384298268
2025-01-07,29.9533604574227
2025-01-08,33.78487295018971
2025-01-09,21.56734679356116
2025-01-10,33.13004448315417
2025-01-11,18.193755490763987
2025-01-12,19.817439835410752
2025-01-13,41.22322168368724
2025-01-14,33.476889773240806
2025-01-15,35.069439206556666
2025-01-16,41.581006266944186
2025-01-17,46.43354665090393
2025-01-18,25.090034625289242
2025-01-19,23.96213825466342
2025-01-20,33.71265916344422
2025-01-21,36.37504256517422
2025-01-22,43.90763751675447
2025-01-23,44.38070542034475
2025-01-24,45.392476986547216
2025-01-25,26.97725733511022
2025-01-26,29.628701443669904
2025-01-27,39.801801210639525
2025-01-28,43.49867624900264
2025-01-29,45.03905366873698
2025-01-30,39.07965401640204
2025-01-31,31.00078204539938
2025-02-01,21.34619032288136
2025-02-02,36.76411590475866
2025-02-03,42.025771401466834
2025-02-04,49.39511843958236
2025-02-05,38.711083984971374
2025-02-06,42.35578700975299
2025-02-07,38.58822730782782
2025-02-08,28.499275949860635
2025-02-09,30.034604465054837
2025-02-10,38.9300236933743
2025-02-11,46.74635262828935
2025-02-12,42.476273079623056
2025-02-13,34.03120168446321
2025-02-14,35.54465161331679
2025-02-15,21.91870719409111
2025-02-16,29.177819816413454
2025-02-17,38.49413493474169
2025-02-18,44.66405945457933
2025-02-19,36.295563111611706
2025-02-20,35.20132610458686
2025-02-21,36.69458041527984
2025-02-22,28.895081162165273
2025-02-23,33.484237025947394
2025-02-24,42.172651168120865
2025-02-25,41.07673119291597
2025-02-26,32.2949123167498
2025-02-27,39.918541395049274
2025-02-28,26.05766906971021
2025-03-01,21.934007752708148
2025-03-02,22.916327375759757
2025-03-03,35.080306240619954
2025-03-04,35.52981258968955
2025-03-05,32.93727236743157
2025-03-06,36.4237763832886
2025-03-07,28.28248074462755
2025-03-08,27.226952005743822
2025-03-09,20.63781456407746
2025-03-10,31.658750344691395
2025-03-11,34.114128660275405
2025-03-12,31.05188647078724
2025-03-13,31.49970985167679
2025-03-14,25.956003339813865
2025-03-15,21.427434330513496
2025-03-16,14.924128266029614
2025-03-17,29.301138028546802
2025-03-18,24.78939870104692
2025-03-19,30.191735885785757
2025-03-20,29.646300350453384
2025-03-21,27.62275721804846
2025-03-22,20.681725581755323
2025-03-23,21.13796380354512
2025-03-24,26.99064882144358
2025-03-25,32.33324063579069
2025-03-26,30.810534381946855
2025-03-27,27.828233181011004
2025-03-28,27.780268587879615
2025-03-29,23.840050802502862
2025-03-30,22.34174758726973
2025-03-31,21.333341957427365
2025-04-01,31.944474986199438
2025-04-02,26.57411419688153
2025-04-03,25.563184114769093
2025-04-04,20.703758013092557
2025-04-05,23.55142175962451
2025-04-06,17.27279194717713
2025-04-07,29.695414117667998
2025-04-08,25.34019083091264
2025-04-09,28.636519442424174
2025-04-10,31.444633436724978
2025-04-11,31.864687842643733
2025-04-12,20.41428748612418
2025-04-13,17.060737956490993
2025-04-14,32.6416853477294
2025-04-15,25.972453072514124
2025-04-16,27.486231114753792
2025-04-17,21.062421154333123
2025-04-18,19.939966846938514
2025-04-19,17.269694462329205
2025-04-20,19.634511341103284
2025-04-21,28.08626726843523
2025-04-22,29.34586022832472
2025-04-23,27.142765358675522
2025-04-24,27.934499602198695
2025-04-25,27.65200459081984
2025-04-26,19.191212727187878
2025-04-27,18.320098484505742
2025-04-28,26.666789112597503
2025-04-29,26.618143318059904
2025-04-30,29.152035174078843
2025-05-01,30.988326340662937
2025-05-02,21.555004585009033
2025-05-03,26.195020286969605
2025-05-04,21.24766575763899
2025-05-05,24.81912220463746
2025-05-06,31.981208914685666
2025-05-07,26.002120076999258
2025-05-08,18.772634498407193
2025-05-09,20.007744278344077
2025-05-10,22.280158189899293
2025-05-11,16.81298577129262
2025-05-12,25.985747989071132
2025-05-13,17.786357147404587
2025-05-14,28.148898227343196
2025-05-15,18.730669961123013
2025-05-16,19.86387075635164
2025-05-17,17.493886481479482
2025-05-18,10.476496906765686
2025-05-19,18.58962119936655
2025-05-20,23.19294876115929
2025-05-21,20.83398392079936
2025-05-22,19.63907429230228
2025-05-23,17.295536660259458
2025-05-24,14.960814575826417
2025-05-25,11.486280035457412
2025-05-26,13.75708939971956
2025-05-27,14.874862986631072
2025-05-28,18.27226148541451
2025-05-29,18.236999294975394
2025-05-30,19.3393456735698
2025-05-31,17.03107023196609
2025-06-01,18.131212723658052
2025-06-02,19.28751730655881
2025-06-03,18.174702206335006
2025-06-04,18.196446947673483
2025-06-05,14.802280747322218
2025-06-06,15.959944376556633
2025-06-07,18.261681171688913
2025-06-08,14.855283554334756
2025-06-09,19.44924382026374
2025-06-10,19.472347607935873
2025-06-11,19.495451395608004
2025-06-12,20.666705488178962
2025-06-13,16.093130917254808
2025-06-14,21.86649955375668
2025-06-15,14.978956770697348
2025-06-16,27.686075765602823
2025-06-17,18.47912858507369
2025-06-18,11.563045829007605
2025-06-19,16.207290809281815
2025-06-20,17.38534013352105
2025-06-21,17.405725828525874
2025-06-22,16.264370755295317
2025-06-23,23.26199629138069
2025-06-24,25.61809493985917
2025-06-25,22.150540237490542
2025-06-26,23.34353907139998
2025-06-27,17.528039998554807
2025-06-28,24.567795970983486
2025-06-29,23.42508185141927
2025-06-30,25.797489055901607
2025-07-01,16.435610593335827
2025-07-02,16.454637242006996
2025-07-03,11.76690277905583
2025-07-04,16.49269053934933
2025-07-05,16.511717188020498
2025-07-06,14.169209002878572
2025-07-07,23.642529264804043
2025-07-08,95.86232627548245
2025-07-09,100.0
2025-07-10,84.22045575912284
2025-07-11,19.001002377197146
2025-07-12,14.26706033890172
2025-07-13,20.234772601116237
2025-07-14,25.02443553909151
2025-07-15,22.66697784427938
2025-07-16,19.109726083889534
2025-07-17,34.67579087072577
2025-07-18,15.561987647835272
2025-07-19,17.976525288660905
2025-07-20,88.78476085275094
2025-07-21,100.0
2025-07-22,100.0
2025-07-23,99.92130998003043
2025-07-24,100.0
2025-07-25,100.0
2025-07-26,27.78281190233182
2025-07-27,20.558225628526085
2025-07-28,20.58132941619822
2025-07-29,29.088611581934614
2025-07-30,36.4015358674279
2025-07-31,38.87179440793339
2025-08-01,27.970360296376185
2025-08-02,19.47938668664365
2025-08-03,20.719952142231012
2025-08-04,19.522876169320604
2025-08-05,28.09539255907243
2025-08-06,35.46403774424557
2025-08-07,29.38216559000406
2025-08-08,25.7379348642603
2025-08-09,36.809249767524356
2025-08-10,28.251682887442737
2025-08-11,22.13447552852619
2025-08-12,29.545251150042642
2025-08-13,24.648223551708625
2025-08-14,25.90917470230081
2025-08-15,25.93771467530756
2025-08-16,22.256789698555124
2025-08-17,24.756947258401013
2025-08-18,33.458573049850045
2025-08-19,28.53300547850929
2025-08-20,40.9835085633935
2025-08-21,38.541789995894774
2025-08-22,31.116064864708125
2025-08-23,14.952019691063759
2025-08-24,17.463049621578886
2025-08-25,32.46671307332152
2025-08-26,36.25228461776538
2025-08-27,36.291696961441374
2025-08-28,45.10068741324914
2025-08-29,38.87883348664117
2025-08-30,26.365814270408837
2025-08-31,18.853110173868274
2025-09-01,26.42289421642234
2025-09-02,44.08572364904848
2025-09-03,37.82853451776548
2025-09-04,49.230097680107676
2025-09-05,42.96475427082275
2025-09-06,26.565594081456098
2025-09-07,20.262197374828837
2025-09-08,48.17436252589737
2025-09-09,45.68779542938803
2025-09-10,41.925327672616305
2025-09-11,36.88288211658123
2025-09-12,36.92229446025722
2025-09-13,19.11812420893097
2025-09-14,22.966211884722952
2025-09-15,51.09038826384164
2025-09-16,51.144750117187826
2025-09-17,42.239267375690574
2025-09-18,42.28411590470118
2025-09-19,37.19818086598915
2025-09-20,25.681098765286304
2025-09-21,41.13324750713504
2025-09-22,41.176736989812
2025-09-23,39.93209439522367
2025-09-24,42.55320707876484
2025-09-25,36.1438047581125
2025-09-26,40.05848570425357
2025-09-27,25.87136525199798
2025-09-28,28.488400796538187
2025-09-29,50.55516785542114
2025-09-30,38.92936204802591
2025-10-01,35.073120094231996
2025-10-02,31.208723862436162
2025-10-03,33.84478605564753
2025-10-04,18.24314221709676
2025-10-05,15.653287599229655
2025-10-06,33.950791669672604
2025-10-07,35.29328560028408
2025-10-08,28.78739098994225
2025-10-09,34.056797283697684
2025-10-10,19.668537974061177
2025-10-11,21.00151858033707
2025-10-12,26.279079152094432
2025-10-13,28.936886086644282
2025-10-14,27.650113055712655
2025-10-15,28.996684125325096
2025-10-16,39.58170428818023
2025-10-17,27.73573297473291
2025-10-18,17.187407062886457
2025-10-19,25.145878356865804
2025-10-20,30.471005550301086
2025-10-21,37.133190489013224
2025-10-22,39.8263326282381
2025-10-23,30.56477974732327
2025-10-24,29.265775299388753
2025-10-25,15.979458719306816
2025-10-26,22.66067030669012
2025-10-27,40.030189578286326
2025-10-28,33.39246747357998
2025-10-29,40.11173235830561
2025-10-30,48.18300449797832
2025-10-31,33.49439594860409
2025-11-01,22.799293032722915
2025-11-02,25.507384681617992
2025-11-03,45.69100121613435
2025-11-04,39.011148675084705
2025-11-05,33.664276740310946
2025-11-06,41.78583359432888
2025-11-07,33.73222905699369
2025-11-08,14.857130294747424
2025-11-09,31.09616686378231
2025-11-10,41.95435533970207
2025-11-11,33.86813369035917
2025-11-12,40.682531818440644
2025-11-13,39.36585976816861
2025-11-14,33.97006216538328
2025-11-15,27.20323065897972
2025-11-16,25.86889100637018
2025-11-17,40.88638876848887
2025-11-18,39.56292148654857
2025-11-19,40.96793154850816
2025-11-20,38.274789409283294
2025-11-21,32.839579462821966
2025-11-22,16.436098287414843
2025-11-23,20.56550855427337
2025-11-24,28.82025194898947
2025-11-25,30.22254391828176
2025-11-26,27.502220852383786
2025-11-27,22.02352142324551
2025-11-28,23.423095299870486
2025-11-29,16.550258179441848
2025-11-30,16.566566735445708
2025-12-01,38.69337568004898
2025-12-02,41.49795961863355
2025-12-03,47.07722847646229
2025-12-04,37.42155215878755
2025-12-05,38.84558886941832
2025-12-06,23.607925601247544
2025-12-07,29.191271598077243
2025-12-08,54.265364346298846
2025-12-09,45.96169528357117
2025-12-10,50.18895688645286
2025-12-11,50.14687189766286
2025-12-12,39.992588423309726
2025-12-13,30.578350418979774
2025-12-14,30.60807217140709
2025-12-15,39.40885222409715
2025-12-16,41.61148995834719
2025-12-17,41.65181818107412
2025-12-18,40.989641372821254
2025-12-19,38.79744344400294
2025-12-20,18.331068796119926
2025-12-21,20.52366140529512
2025-12-22,21.31000308411912
2025-12-23,35.29513234069675
2025-12-24,46.35793454352045
2025-12-25,27.98296264192638
2025-12-26,16.959809138662784
2025-12-27,23.600151584462324
2025-12-28,19.952924779708813
2025-12-29,26.608807624888843
2025-12-30,37.72673983768212
2025-12-31,38.53600803726517
2026-01-01,31.143063715098876
2026-01-02,37.12226340963855
2026-01-03,29.71371959912074
2026-01-04,25.271405947831013
2026-01-05,23.089094819614775
2026-01-06,43.95142466235957
2026-01-07,37.29923487786882
2026-01-08,41.82226406358344
2026-01-09,67.0664027129349
2026-01-10,64.0076013401956
2026-01-11,29.690126418890138
2026-01-12,50.05169461916407
2026-01-13,62.62370724498355
2026-01-14,53.280376783610215
2026-01-15,65.87897944639252
2026-01-16,45.530706264600006
2026-01-17,33.001533142776154
2026-01-18,31.459576050062953
2026-01-19,42.51031272302921
2026-01-20,63.03733004218285
2026-01-21,66.2512399638719
2026-01-22,63.15550798423979
2026-01-23,58.47350218362314
2026-01-24,52.2007908891948
2026-01-25,66.49941364219147
2026-01-26,74.48544004531557
2026-01-27,60.278405197413036
2026-01-28,50.808033448328494
2026-01-29,63.5691307814391
2026-01-30,63.628219752467565
2026-01-31,60.50294328732123
2026-02-01,100.0
2026-02-02,90.33546064601921
2026-02-03,100.0
2026-02-04,87.76197046465117
2026-02-05,93.50104467366802
2026-02-06,74.37712536531068
2026-02-07,64.70923811772606
2026-02-08,82.72091769532106
2026-02-09,63.96774496388449
2026-02-10,66.62542688158103
2026-02-11,60.21547791432661
2026-02-12,58.365826287899154
2026-02-13,68.43568805203007
2026-02-14,60.63510702977392
2026-02-15,64.68342100247219
2026-02-16,73.06252253028457
2026-02-17,81.33569646469101
2026-02-18,64.96181332671159
2026-02-19,64.56458485143934
2026-02-20,72.72300389298934
2026-02-21,72.2728116210141
2026-02-22,61.964612771719814
2026-02-23,79.769183203777
2026-02-24,62.578442475078006
2026-02-25,60.799409244254505
2026-02-26,76.88673754164165
2026-02-27,100.0
2026-02-28,27.106457143995087
2026-03-01,29.622902270483713
2026-03-02,
2026-03-03,
2026-03-04,
2026-03-05,
2026-03-06,
2026-03-07,
2026-03-08,
2026-03-09,
2026-03-10,
2026-03-11,
2026-03-12,
2026-03-13,
2026-03-14,
2026-03-15,
2026-03-16,
2026-03-17,
2026-03-18,
2026-03-19,
2026-03-20,
2026-03-21,
2026-03-22,
2026-03-23,
2026-03-24,
2026-03-25,
2026-03-26,
2026-03-27,
2026-03-28,
2026-03-29,
2026-03-30,
2026-03-31,
2026-04-01,
2026-04-02,
2026-04-03,
2026-04-04,
2026-04-05,
2026-04-06,
2026-04-07,
2026-04-08,
2026-04-09,
2026-04-10,
2026-04-11,
2026-04-12,
2026-04-13,
2026-04-14,
2026-04-15,
2026-04-16,
2026-04-17,
2026-04-18,
2026-04-19,
2026-04-20,
2026-04-21,
2026-04-22,
2026-04-23,
2026-04-24,
2026-04-25,
2026-04-26,
2026-04-27,
2026-04-28,
2026-04-29,
2026-04-30,
2026-05-01,
2026-05-02,
2026-05-03,
2026-05-04,
2026-05-05,
2026-05-06,
2026-05-07,
2026-05-08,
2026-05-09,
2026-05-10,
2026-05-11,
2026-05-12,
2026-05-13,
2026-05-14,
2026-05-15,
2026-05-16,
2026-05-17,
2026-05-18,
2026-05-19,
2026-05-20,
2026-05-21,
2026-05-22,
2026-05-23,
2026-05-24,
2026-05-25,
2026-05-26,
2026-05-27,
2026-05-28,
2026-05-29,
2026-05-30,
2026-05-31,
