Time,olympics_2024
2025-01-06,0.15730337078651685
2025-01-07,0.1348314606741573
2025-01-08,0.11235955056179775
2025-01-09,0.1797752808988764
2025-01-10,0.1348314606741573
2025-01-11,0.1797752808988764
2025-01-12,0.1348314606741573
2025-01-13,0.1348314606741573
2025-01-14,0.15730337078651685
2025-01-15,0.15730337078651685
2025-01-16,0.11235955056179775
2025-01-17,0.11235955056179775
2025-01-18,0.1348314606741573
2025-01-19,0.11235955056179775
2025-01-20,0.11235955056179775
2025-01-21,0.11235955056179775
2025-01-22,0.11235955056179775
2025-01-23,0.1348314606741573
2025-01-24,0.1348314606741573
2025-01-25,0.15730337078651685
2025-01-26,0.1348314606741573
2025-01-27,0.1348314606741573
2025-01-28,0.11235955056179775
2025-01-29,0.20224719101123595
2025-01-30,0.1348314606741573
2025-01-31,0.11235955056179775
2025-02-01,0.11235955056179775
2025-02-02,0.1348314606741573
2025-02-03,0.11235955056179775
2025-02-04,0.11235955056179775
2025-02-05,0.11235955056179775
2025-02-06,0.1348314606741573
2025-02-07,0.1348314606741573
2025-02-08,0.11235955056179775
2025-02-09,0.15730337078651685
2025-02-10,0.15730337078651685
2025-02-11,0.11235955056179775
2025-02-12,0.11235955056179775
2025-02-13,0.11235955056179775
2025-02-14,0.11235955056179775
2025-02-15,0.11235955056179775
2025-02-16,0.1348314606741573
2025-02-17,0.1348314606741573
2025-02-18,0.20224719101123595
2025-02-19,0.2696629213483146
2025-02-20,0.2247191011235955
2025-02-21,0.24719101123595505
2025-02-22,0.2696629213483146
2025-02-23,0.29213483146067415
2025-02-24,0.20224719101123595
2025-02-25,0.1797752808988764
2025-02-26,0.15730337078651685
2025-02-27,0.1348314606741573
2025-02-28,0.15730337078651685
2025-03-01,0.15730337078651685
2025-03-02,0.15730337078651685
2025-03-03,0.1348314606741573
2025-03-04,0.0898876404494382
2025-03-05,0.11235955056179775
2025-03-06,0.11235955056179775
2025-03-07,0.1348314606741573
2025-03-08,0.1348314606741573
2025-03-09,0.1348314606741573
2025-03-10,0.1348314606741573
2025-03-11,0.0898876404494382
2025-03-12,0.0898876404494382
2025-03-13,0.11235955056179775
2025-03-14,0.11235955056179775
2025-03-15,0.11235955056179775
2025-03-16,0.11235955056179775
2025-03-17,0.0898876404494382
2025-03-18,0.0898876404494382
2025-03-19,0.06741573033707865
2025-03-20,0.0898876404494382
2025-03-21,0.0898876404494382
2025-03-22,0.11235955056179775
2025-03-23,0.1348314606741573
2025-03-24,0.0898876404494382
2025-03-25,0.11235955056179775
2025-03-26,0.11235955056179775
2025-03-27,0.0898876404494382
2025-03-28,0.0898876404494382
2025-03-29,0.11235955056179775
2025-03-30,0.11235955056179775
2025-03-31,0.0898876404494382
2025-04-01,0.06741573033707865
2025-04-02,0.06741573033707865
2025-04-03,0.0898876404494382
2025-04-04,0.0898876404494382
2025-04-05,0.11235955056179775
2025-04-06,0.0898876404494382
2025-04-07,0.0898876404494382
2025-04-08,0.0898876404494382
2025-04-09,0.0898876404494382
2025-04-10,0.11235955056179775
2025-04-11,0.0898876404494382
2025-04-12,0.0898876404494382
2025-04-13,0.11235955056179775
2025-04-14,0.0898876404494382
2025-04-15,0.09488139825218476
2025-04-16,0.08551810237203494
2025-04-17,0.09176029962546817
2025-04-18,0.08863920099875156
2025-04-19,0.09488139825218476
2025-04-20,0.11548064918851436
2025-04-21,0.10611735330836454
2025-04-22,0.08551810237203494
2025-04-23,0.06491885143570536
2025-04-24,0.09176029962546817
2025-04-25,0.08863920099875156
2025-04-26,0.6267166042446941
2025-04-27,0.11235955056179775
2025-04-28,0.10923845193508114
2025-04-29,0.07116104868913857
2025-04-30,0.08863920099875156
2025-05-01,0.09176029962546817
2025-05-02,0.09488139825218476
2025-05-03,0.11235955056179775
2025-05-04,0.12983770287141072
2025-05-05,0.08863920099875156
2025-05-06,0.09488139825218476
2025-05-07,0.09488139825218476
2025-05-08,0.09176029962546817
2025-05-09,0.08863920099875156
2025-05-10,0.08863920099875156
2025-05-11,0.11235955056179775
2025-05-12,0.09488139825218476
2025-05-13,0.09176029962546817
2025-05-14,0.08551810237203494
2025-05-15,0.0811485642946317
2025-05-16,0.07490636704119849
2025-05-17,0.09363295880149812
2025-05-18,0.08739076154806491
2025-05-19,0.08739076154806491
2025-05-20,0.08739076154806491
2025-05-21,0.11235955056179775
2025-05-22,0.0811485642946317
2025-05-23,0.0811485642946317
2025-05-24,0.049937578027465665
2025-05-25,0.09987515605493133
2025-05-26,0.0811485642946317
2025-05-27,0.0811485642946317
2025-05-28,0.07490636704119849
2025-05-29,0.07490636704119849
2025-05-30,0.09363295880149812
2025-05-31,0.09987515605493133
2025-06-01,0.11235955056179775
2025-06-02,0.09363295880149812
2025-06-03,0.09987515605493133
2025-06-04,0.10611735330836454
2025-06-05,0.09987515605493133
2025-06-06,0.11235955056179775
2025-06-07,0.1373283395755306
2025-06-08,0.12484394506866417
2025-06-09,0.09363295880149812
2025-06-10,0.10611735330836454
2025-06-11,0.08739076154806491
2025-06-12,0.09363295880149812
2025-06-13,0.09363295880149812
2025-06-14,0.12484394506866417
2025-06-15,0.12484394506866417
2025-06-16,0.10611735330836454
2025-06-17,0.0811485642946317
2025-06-18,0.0811485642946317
2025-06-19,0.11860174781523096
2025-06-20,0.0811485642946317
2025-06-21,0.11860174781523096
2025-06-22,0.09987515605493133
2025-06-23,0.08739076154806491
2025-06-24,0.09363295880149812
2025-06-25,0.08739076154806491
2025-06-26,0.09987515605493133
2025-06-27,0.08739076154806491
2025-06-28,0.0811485642946317
2025-06-29,0.10611735330836454
2025-06-30,0.10611735330836454
2025-07-01,0.08739076154806491
2025-07-02,0.07490636704119849
2025-07-03,0.09987515605493133
2025-07-04,0.11860174781523096
2025-07-05,0.11860174781523096
2025-07-06,0.11235955056179775
2025-07-07,0.09987515605493133
2025-07-08,0.09987515605493133
2025-07-09,0.10611735330836454
2025-07-10,0.09363295880149812
2025-07-11,0.09987515605493133
2025-07-12,0.09987515605493133
2025-07-13,0.11860174781523096
2025-07-14,0.09987515605493133
2025-07-15,0.0811485642946317
2025-07-16,0.09363295880149812
2025-07-17,0.18102372034956304
2025-07-18,0.09987515605493133
2025-07-19,0.3932584269662921
2025-07-20,0.29962546816479396
2025-07-21,0.33707865168539325
2025-07-22,0.16853932584269662
2025-07-23,0.18726591760299624
2025-07-24,0.1622971285892634
2025-07-25,0.14981273408239698
2025-07-26,0.36828963795255926
2025-07-27,0.36828963795255926
2025-07-28,0.26217228464419473
2025-07-29,0.4619225967540574
2025-07-30,0.47440699126092384
2025-07-31,0.5368289637952559
2025-08-01,0.4619225967540574
2025-08-02,0.11235955056179775
2025-08-03,0.13108614232209737
2025-08-04,0.1560549313358302
2025-08-05,0.3058676654182272
2025-08-06,0.19350811485642946
2025-08-07,0.11860174781523096
2025-08-08,0.08739076154806491
2025-08-09,0.14981273408239698
2025-08-10,0.14357053682896379
2025-08-11,0.12484394506866417
2025-08-12,0.08739076154806491
2025-08-13,0.0686641697877653
2025-08-14,0.062421972534332085
2025-08-15,0.12484394506866417
2025-08-16,0.056179775280898875
2025-08-17,0.07490636704119849
2025-08-18,0.062421972534332085
2025-08-19,0.0811485642946317
2025-08-20,0.0686641697877653
2025-08-21,0.0686641697877653
2025-08-22,0.0686641697877653
2025-08-23,0.0811485642946317
2025-08-24,0.062421972534332085
2025-08-25,0.062421972534332085
2025-08-26,0.07490636704119849
2025-08-27,0.062421972534332085
2025-08-28,0.056179775280898875
2025-08-29,0.0686641697877653
2025-08-30,0.056179775280898875
2025-08-31,0.07490636704119849
2025-09-01,0.0686641697877653
2025-09-02,0.056179775280898875
2025-09-03,0.0686641697877653
2025-09-04,0.062421972534332085
2025-09-05,0.07490636704119849
2025-09-06,0.07490636704119849
2025-09-07,0.049937578027465665
2025-09-08,0.062421972534332085
2025-09-09,0.062421972534332085
2025-09-10,0.062421972534332085
2025-09-11,0.049937578027465665
2025-09-12,0.043695380774032455
2025-09-13,0.09363295880149812
2025-09-14,0.0811485642946317
2025-09-15,0.0686641697877653
2025-09-16,0.062421972534332085
2025-09-17,0.09363295880149812
2025-09-18,0.07490636704119849
2025-09-19,0.09363295880149812
2025-09-20,0.08739076154806491
2025-09-21,0.08739076154806491
2025-09-22,0.0811485642946317
2025-09-23,0.062421972534332085
2025-09-24,0.0811485642946317
2025-09-25,0.062421972534332085
2025-09-26,0.062421972534332085
2025-09-27,0.0686641697877653
2025-09-28,0.0686641697877653
2025-09-29,0.0811485642946317
2025-09-30,0.062421972534332085
2025-10-01,0.062421972534332085
2025-10-02,0.056179775280898875
2025-10-03,0.056179775280898875
2025-10-04,0.056179775280898875
2025-10-05,0.056179775280898875
2025-10-06,0.049937578027465665
2025-10-07,0.07490636704119849
2025-10-08,0.062421972534332085
2025-10-09,0.056179775280898875
2025-10-10,0.056179775280898875
2025-10-11,0.056179775280898875
2025-10-12,0.07490636704119849
2025-10-13,0.0686641697877653
2025-10-14,0.056179775280898875
2025-10-15,0.0686641697877653
2025-10-16,0.0811485642946317
2025-10-17,0.056179775280898875
2025-10-18,0.07490636704119849
2025-10-19,0.0686641697877653
2025-10-20,0.043695380774032455
2025-10-21,0.0686641697877653
2025-10-22,0.056179775280898875
2025-10-23,0.043695380774032455
2025-10-24,0.043695380774032455
2025-10-25,0.0686641697877653
2025-10-26,0.0686641697877653
2025-10-27,0.0686641697877653
2025-10-28,0.049937578027465665
2025-10-29,0.0811485642946317
2025-10-30,0.08739076154806491
2025-10-31,0.08739076154806491
2025-11-01,0.07490636704119849
2025-11-02,0.09363295880149812
2025-11-03,0.09987515605493133
2025-11-04,0.0811485642946317
2025-11-05,0.0811485642946317
2025-11-06,0.11860174781523096
2025-11-07,0.07490636704119849
2025-11-08,0.08739076154806491
2025-11-09,0.09987515605493133
2025-11-10,0.12484394506866417
2025-11-11,0.08739076154806491
2025-11-12,0.09363295880149812
2025-11-13,0.10611735330836454
2025-11-14,0.0811485642946317
2025-11-15,0.09987515605493133
2025-11-16,0.10611735330836454
2025-11-17,0.12484394506866417
2025-11-18,0.09363295880149812
2025-11-19,0.10611735330836454
2025-11-20,0.09363295880149812
2025-11-21,0.11235955056179775
2025-11-22,0.09363295880149812
2025-11-23,0.07490636704119849
2025-11-24,0.10611735330836454
2025-11-25,0.09987515605493133
2025-11-26,0.10611735330836454
2025-11-27,0.12484394506866417
2025-11-28,0.10611735330836454
2025-11-29,0.062421972534332085
2025-11-30,0.09363295880149812
2025-12-01,0.11860174781523096
2025-12-02,0.09363295880149812
2025-12-03,0.09363295880149812
2025-12-04,0.09987515605493133
2025-12-05,0.12484394506866417
2025-12-06,0.13108614232209737
2025-12-07,0.12484394506866417
2025-12-08,0.12484394506866417
2025-12-09,0.13108614232209737
2025-12-10,0.13108614232209737
2025-12-11,0.13810861423220971
2025-12-12,0.13498751560549313
2025-12-13,0.12562421972534332
2025-12-14,0.10611735330836454
2025-12-15,0.10923845193508114
2025-12-16,0.10611735330836454
2025-12-17,0.10611735330836454
2025-12-18,0.10611735330836454
2025-12-19,0.11235955056179775
2025-12-20,0.07724719101123595
2025-12-21,0.08036828963795256
2025-12-22,0.08036828963795256
2025-12-23,0.07724719101123595
2025-12-24,0.10299625468164794
2025-12-25,0.08661048689138576
2025-12-26,0.10611735330836454
2025-12-27,0.10611735330836454
2025-12-28,0.10611735330836454
2025-12-29,0.13186641697877652
2025-12-30,0.08348938826466916
2025-12-31,0.10299625468164794
2026-01-01,0.10299625468164794
2026-01-02,0.08348938826466916
2026-01-03,0.10611735330836454
2026-01-04,0.10923845193508114
2026-01-05,0.10299625468164794
2026-01-06,0.10611735330836454
2026-01-07,0.13186641697877652
2026-01-08,0.21223470661672908
2026-01-09,0.16385767790262173
2026-01-10,0.13264669163545567
2026-01-11,0.15917602996254682
2026-01-12,0.13264669163545567
2026-01-13,0.26529338327091134
2026-01-14,0.23876404494382023
2026-01-15,0.21223470661672908
2026-01-16,0.15917602996254682
2026-01-17,0.13264669163545567
2026-01-18,0.18570536828963793
2026-01-19,0.23876404494382023
2026-01-20,0.18570536828963793
2026-01-21,0.26529338327091134
2026-01-22,0.23876404494382023
2026-01-23,0.21223470661672908
2026-01-24,0.2918227215980025
2026-01-25,0.31835205992509363
2026-01-26,0.2918227215980025
2026-01-27,0.23876404494382023
2026-01-28,0.23876404494382023
2026-01-29,0.23876404494382023
2026-01-30,0.2918227215980025
2026-01-31,0.42446941323345816
2026-02-01,0.47752808988764045
2026-02-02,0.2918227215980025
2026-02-03,0.37141073657927587
2026-02-04,0.6897627965043696
2026-02-05,0.9285268414481898
2026-02-06,1.4591136079900124
2026-02-07,2.6529338327091136
2026-02-08,1.6978776529338326
2026-02-09,1.008114856429463
2026-02-10,1.0877028714107366
2026-02-11,0.9285268414481898
2026-02-12,0.7693508114856429
2026-02-13,0.9019975031210986
2026-02-14,1.008114856429463
2026-02-15,1.4060549313358301
2026-02-16,1.1407615480649187
2026-02-17,0.9550561797752809
2026-02-18,1.008114856429463
2026-02-19,1.0346441947565543
2026-02-20,1.2203495630461922
2026-02-21,1.2999375780274656
2026-02-22,2.1223470661672907
2026-02-23,1.3529962546816479
2026-02-24,0.6101747815230961
2026-02-25,0.397940074906367
2026-02-26,0.37141073657927587
2026-02-27,0.31835205992509363
2026-02-28,0.18570536828963793
2026-03-01,0.15917602996254682
2026-03-02,0.31835205992509363
2026-03-03,0.31835205992509363
2026-03-04,0.21223470661672908
2026-03-05,0.23876404494382023
2026-03-06,0.21223470661672908
2026-03-07,0.21223470661672908
2026-03-08,0.23876404494382023
2026-03-09,0.15917602996254682
2026-03-10,0.18570536828963793
2026-03-11,0.18570536828963793
2026-03-12,0.18570536828963793
2026-03-13,0.13264669163545567
2026-03-14,0.18570536828963793
2026-03-15,0.18570536828963793
2026-03-16,0.15917602996254682
2026-03-17,0.18570536828963793
2026-03-18,0.21223470661672908
2026-03-19,0.26529338327091134
2026-03-20,0.26529338327091134
2026-03-21,0.26529338327091134
2026-03-22,0.21223470661672908
2026-03-23,0.18570536828963793
2026-03-24,0.18570536828963793
2026-03-25,0.18570536828963793
2026-03-26,0.18570536828963793
2026-03-27,0.18570536828963793
2026-03-28,0.21223470661672908
2026-03-29,0.21223470661672908
2026-03-30,0.15917602996254682
2026-03-31,0.15917602996254682
2026-04-01,0.18570536828963793
2026-04-02,0.21223470661672908
2026-04-03,0.2918227215980025
2026-04-04,0.26529338327091134
2026-04-05,0.2918227215980025
2026-04-06,0.23876404494382023
2026-04-07,0.23876404494382023
2026-04-08,0.2918227215980025
2026-04-09,0.26529338327091134
2026-04-10,0.26529338327091134
2026-04-11,0.18570536828963793
2026-04-12,0.23876404494382023
2026-04-13,0.18570536828963793
2026-04-14,0.2918227215980025
2026-04-15,0.23876404494382023
2026-04-16,0.21223470661672908
2026-04-17,0.26529338327091134
2026-04-18,0.18570536828963793
2026-04-19,0.15917602996254682
2026-04-20,0.15917602996254682
2026-04-21,0.18570536828963793
2026-04-22,0.21223470661672908
2026-04-23,0.18570536828963793
2026-04-24,0.15917602996254682
2026-04-25,0.21223470661672908
2026-04-26,0.21223470661672908
2026-04-27,0.15917602996254682
2026-04-28,0.15917602996254682
2026-04-29,0.18570536828963793
2026-04-30,0.18570536828963793
2026-05-01,0.23876404494382023
2026-05-02,0.18570536828963793
2026-05-03,0.26529338327091134
2026-05-04,0.13264669163545567
2026-05-05,0.21223470661672908
2026-05-06,0.4509987515605493
2026-05-07,0.26529338327091134
2026-05-08,0.23876404494382023
2026-05-09,0.21223470661672908
2026-05-10,0.23876404494382023
2026-05-11,0.18570536828963793
2026-05-12,0.18570536828963793
2026-05-13,0.23876404494382023
2026-05-14,0.18570536828963793
2026-05-15,0.15917602996254682
2026-05-16,0.10611735330836454
2026-05-17,0.13264669163545567
2026-05-18,0.10611735330836454
2026-05-19,0.13264669163545567
2026-05-20,0.15917602996254682
2026-05-21,0.10611735330836454
2026-05-22,0.15917602996254682
2026-05-23,0.15917602996254682
2026-05-24,0.13264669163545567
2026-05-25,0.15917602996254682
2026-05-26,0.15917602996254682
2026-05-27,0.21223470661672908
2026-05-28,0.18570536828963793
2026-05-29,0.18570536828963793
2026-05-30,0.10611735330836454
2026-05-31,0.21223470661672908
