Time,fire
2024-09-15,21.556089291546616
2024-09-16,21.570211226213146
2024-09-17,21.584333160879677
2024-09-18,19.798583837584026
2024-09-19,19.81152894436168
2024-09-20,21.626698964879274
2024-09-21,19.83741915791699
2024-09-22,19.850364264694644
2024-09-23,18.057553974065726
2024-09-24,18.0693222529545
2024-09-25,18.081090531843277
2024-09-26,19.902144691805262
2024-09-27,18.10462708962083
2024-09-28,18.116395368509608
2024-09-29,21.753796376878057
2024-09-30,25.395904696802024
2024-10-01,19.966870225693533
2024-10-02,19.979815332471187
2024-10-03,21.810284115544185
2024-10-04,20.005705546026494
2024-10-05,21.83852798487725
2024-10-06,20.031595759581805
2024-10-07,20.04454086635946
2024-10-08,20.057485973137112
2024-10-09,20.070431079914766
2024-10-10,20.08337618669242
2024-10-11,18.2693829940637
2024-10-12,20.10926640024773
2024-10-13,20.122211507025384
2024-10-14,18.304687830730032
2024-10-15,18.31645610961881
2024-10-16,20.161046827358344
2024-10-17,20.173991934136
2024-10-18,22.022113135542163
2024-10-19,23.87258799272609
2024-10-20,20.212827254468962
2024-10-21,18.387065782951467
2024-10-22,20.23871746802427
2024-10-23,20.251662574801923
2024-10-24,20.264607681579577
2024-10-25,20.27755278835723
2024-10-26,20.290497895134887
2024-10-27,20.30344300191254
2024-10-28,22.163332482207483
2024-10-29,20.329333215467848
2024-10-30,18.492980292950456
2024-10-31,20.355223429023155
2024-11-01,20.36816853580081
2024-11-02,20.381113642578466
2024-11-03,20.39405874935612
2024-11-04,20.407003856133773
2024-11-05,18.563589966283114
2024-11-06,16.717822420654702
2024-11-07,31.598115090903136
2024-11-08,26.038452724129222
2024-11-09,27.915994622757335
2024-11-10,24.209160768945097
2024-11-11,22.361039567538928
2024-11-12,22.375161502205458
2024-11-13,20.523509817132663
2024-11-14,22.403405371538526
2024-11-15,20.54940003068797
2024-11-16,18.693041034059657
2024-11-17,20.575290244243277
2024-11-18,18.71657759183721
2024-11-19,20.601180457798588
2024-11-20,20.61412556457624
2024-11-21,20.627070671353895
2024-11-22,18.763650707392316
2024-11-23,18.775418986281093
2024-11-24,20.66590599168686
2024-11-25,18.798955544058646
2024-11-26,18.810723822947423
2024-11-27,18.8224921018362
2024-11-28,18.834260380724974
2024-11-29,20.73063152557513
2024-11-30,20.743576632352784
2024-12-01,20.756521739130438
2024-12-02,20.758642784824918
2024-12-03,18.873421664108545
2024-12-04,18.875349887467163
2024-12-05,18.87727811082578
2024-12-06,18.8792063341844
2024-12-07,20.769248013297318
2024-12-08,20.7713690589918
2024-12-09,16.99649190383423
2024-12-10,26.441686918666424
2024-12-11,24.555501686270738
2024-12-12,20.77985324176972
2024-12-13,20.781974287464205
2024-12-14,20.784095333158685
2024-12-15,18.89656034441197
2024-12-16,18.898488567770585
2024-12-17,18.900416791129206
2024-12-18,18.902345014487825
2024-12-19,18.904273237846443
2024-12-20,18.90620146120506
2024-12-21,18.90812968456368
2024-12-22,20.801063698714525
2024-12-23,26.476780583793282
2024-12-24,28.370871531959306
2024-12-25,24.5905953513976
2024-12-26,22.701324961628128
2024-12-27,22.703638829658466
2024-12-28,22.70595269768881
2024-12-29,20.815911018575893
2024-12-30,20.818032064270373
2024-12-31,20.820153109964853
2025-01-01,22.71520816981018
2025-01-02,20.824395201353813
2025-01-03,20.826516247048296
2025-01-04,20.828637292742773
2025-01-05,20.830758338437256
2025-01-06,18.93898125830158
2025-01-07,30.305455170656312
2025-01-08,100.0
2025-01-09,100.0
2025-01-10,100.0
2025-01-11,100.0
2025-01-12,87.17253275288513
2025-01-13,66.33367587634169
2025-01-14,62.54954324906274
2025-01-15,45.49520464446994
2025-01-16,37.91652698377553
2025-01-17,36.02436425896813
2025-01-18,32.2356038956285
2025-01-19,28.446072242945434
2025-01-20,30.34556221651558
2025-01-21,34.14222829562554
2025-01-22,41.73363223048685
2025-01-23,49.32657874403505
2025-01-24,37.947378557513424
2025-01-25,28.463426253173
2025-01-26,26.56856401566353
2025-01-27,24.673316133482338
2025-01-28,24.675822823848545
2025-01-29,22.779996474659768
2025-01-30,24.680836204580952
2025-01-31,30.37949894762727
2025-02-01,24.685849585313363
2025-02-02,26.58746060457799
2025-02-03,22.79156581481148
2025-02-04,20.89438970927167
2025-02-05,20.896510754966155
2025-02-06,20.89863180066063
2025-02-07,20.900752846355115
2025-02-08,19.002612629135996
2025-02-09,19.004540852494614
2025-02-10,17.10582216826791
2025-02-11,19.00839729921185
2025-02-12,19.01032552257047
2025-02-13,19.012253745929087
2025-02-14,20.91560016621648
2025-02-15,22.819332231175586
2025-02-16,22.821646099205932
2025-02-17,20.92196330329992
2025-02-18,22.826273835266615
2025-02-19,22.828587703296957
2025-02-20,22.8309015713273
2025-02-21,22.833215439357645
2025-02-22,24.73849008300365
2025-02-23,22.837843175418328
2025-02-24,20.936810623161282
2025-02-25,20.938931668855766
2025-02-26,22.844784779509354
2025-02-27,20.943173760244726
2025-02-28,20.945294805939202
2025-03-01,22.851726383600383
2025-03-02,28.56755031453841
2025-03-03,22.856354119661066
2025-03-04,22.858667987691412
2025-03-05,20.955900034411606
2025-03-06,20.95802108010609
2025-03-07,20.96014212580057
2025-03-08,22.86792345981278
2025-03-09,24.776090438496713
2025-03-10,20.96650526288401
2025-03-11,20.96862630857849
2025-03-12,20.970747354272973
2025-03-13,22.87949279996449
2025-03-14,26.69544111266064
2025-03-15,26.698140625362708
2025-03-16,26.70084013806477
2025-03-17,20.981352582745377
2025-03-18,20.983473628439853
2025-03-19,22.893376008146546
2025-03-20,22.895689876176885
2025-03-21,20.989836765523297
2025-03-22,22.900317612237572
2025-03-23,28.6282893503349
2025-03-24,20.996199902606737
2025-03-25,20.998320948301217
2025-03-26,21.0004419939957
2025-03-27,22.911886952389285
2025-03-28,21.00468408538466
2025-03-29,21.00680513107914
2025-03-30,21.00892617677362
2025-03-31,21.0110472224681
2025-04-01,19.102880243784167
2025-04-02,19.10480846714278
2025-04-03,19.106736690501403
2025-04-04,19.10866491386002
2025-04-05,21.021652450940504
2025-04-06,22.93502563269271
2025-04-07,19.114449583935876
2025-04-08,19.116377807294498
2025-04-09,21.030136633718428
2025-04-10,21.032257679412908
2025-04-11,19.122162477370352
2025-04-12,21.036499770801868
2025-04-13,24.863824601313862
2025-04-14,21.04074186219083
2025-04-15,20.34143414428913
2025-04-16,19.386894308752293
2025-04-17,22.35457667347161
2025-04-18,20.522995393844532
2025-04-19,20.87591919824104
2025-04-20,22.536780664146548
2025-04-21,20.52919945250089
2025-04-22,22.365840711591538
2025-04-23,24.553848734716617
2025-04-24,22.54586259616564
2025-04-25,20.537471530709364
2025-04-26,21.066194410524595
2025-04-27,21.24388475168757
2025-04-28,21.246023472762836
2025-04-29,21.07255754760804
2025-04-30,20.72343395008081
2025-05-01,21.25243963598864
2025-05-02,20.903263012319048
2025-05-03,22.566296943208606
2025-05-04,22.744260449347383
2025-05-05,18.896886940272523
2025-05-06,20.560219745782668
2025-05-07,20.562287765334784
2025-05-08,18.726825936198484
2025-05-09,19.431834767830495
2025-05-10,21.095889050247322
2025-05-11,22.408644056447276
2025-05-12,21.100131141636282
2025-05-13,22.413149671695248
2025-05-14,21.456112786909
2025-05-15,20.402944469429066
2025-05-16,23.571287112262528
2025-05-17,22.86996440095108
2025-05-18,22.168500286593325
2025-05-19,20.41114584611439
2025-05-20,20.765147848738923
2025-05-21,20.767233543671832
2025-05-22,21.82538631853379
2025-05-23,19.36317409058594
2025-05-24,21.125583689970053
2025-05-25,21.83196156018668
2025-05-26,21.129825781359013
2025-05-27,20.42754859948504
2025-05-28,19.725130014564776
2025-05-29,19.727109657212957
2025-05-30,19.72908929986114
2025-05-31,21.84511204349246
2025-06-01,21.84730379071009
2025-06-02,21.14150688993798
2025-06-03,21.492802753089233
2025-06-04,20.08244573082404
2025-06-05,20.786065203287993
2025-06-06,20.785037457126542
2025-06-07,20.431738359931785
2025-06-08,21.13523589641048
2025-06-09,20.07748119428144
2025-06-10,21.133145565234653
2025-06-11,21.48430207297418
2025-06-12,22.539792249662742
2025-06-13,20.425676399521873
2025-06-14,21.833263732979088
2025-06-15,21.480051732916657
2025-06-16,21.126874571707155
2025-06-17,21.830023719656545
2025-06-18,20.772704503189136
2025-06-19,20.771676757027684
2025-06-20,22.530873503312524
2025-06-21,23.233813618144335
2025-06-22,21.120603578179658
2025-06-23,23.58350689406078
2025-06-24,25.69419111718799
2025-06-25,23.229214889557504
2025-06-26,23.580005589341262
2025-06-27,21.819223675248082
2025-06-28,21.818143670807235
2025-06-29,24.280280531923886
2025-06-30,27.445914929519233
2025-07-01,23.926023366273537
2025-07-02,22.869331249158876
2025-07-03,27.090020337781144
2025-07-04,32.36569443972449
2025-07-05,35.17836070922792
2025-07-06,24.62363313660698
2025-07-07,24.27066500851506
2025-07-08,25.676388463340487
2025-07-09,23.916547198276433
2025-07-10,24.267059187236747
2025-07-11,23.210819975210185
2025-07-12,23.561331964170495
2025-07-13,26.021674624361225
2025-07-14,27.77851974807325
2025-07-15,24.612658897933862
2025-07-16,25.666215518284773
2025-07-17,26.719667622076894
2025-07-18,22.148100736538538
2025-07-19,27.420099339497707
2025-07-20,26.364173677147516
2025-07-21,25.65985742762495
2025-07-22,23.1981734715964
2025-07-23,22.494083674617883
2025-07-24,22.492968831324106
2025-07-25,22.140418769467352
2025-07-26,26.004917136101636
2025-07-27,24.949426959413078
2025-07-28,22.488509458148997
2025-07-29,23.892856778283672
2025-07-30,29.513242200174393
2025-07-31,30.56577107436386
2025-08-01,24.591929780440193
2025-08-02,24.590710420587627
2025-08-03,24.589491060735057
2025-08-04,25.99331579807577
2025-08-05,27.045757575132907
2025-08-06,25.28828535206813
2025-08-07,24.935822387343705
2025-08-08,29.50007311376665
2025-08-09,27.742740246113595
2025-08-10,26.68789458820425
2025-08-11,24.93087527022757
2025-08-12,23.52515181540214
2025-08-13,24.226193212749234
2025-08-14,24.92716493239047
2025-08-15,23.87271992128982
2025-08-16,21.06311947084428
2025-08-17,22.11517802051918
2025-08-18,22.11408059665187
2025-08-19,21.059983974080534
2025-08-20,22.11188574891725
2025-08-21,22.81271811314676
2025-08-22,24.566323223536248
2025-08-23,24.56510386368368
2025-08-24,25.265709775369142
2025-08-25,23.860874711293445
2025-08-26,22.105301205713378
2025-08-27,21.40248302686683
2025-08-28,21.05057748378929
2025-08-29,20.347881240927993
2025-08-30,20.697679033403233
2025-08-31,22.099814086376817
2025-09-01,22.098716662509506
2025-09-02,21.746863377711364
2025-09-03,22.096521814774885
2025-09-04,20.69254030259598
2025-09-05,21.042216159085964
2025-09-06,22.093229543172946
2025-09-07,21.04012582791013
2025-09-08,21.039080662322213
2025-09-09,20.687401571788726
2025-09-10,19.634524309069956
2025-09-11,19.6335488211879
2025-09-12,19.63257333330585
2025-09-13,20.683290587142924
2025-09-14,19.280075529728492
2025-09-15,19.2791174612729
2025-09-16,18.927647403856998
2025-09-17,19.978190463429424
2025-09-18,18.925766105798747
2025-09-19,20.67712411017422
2025-09-20,18.9238848077405
2025-09-21,21.375918401507295
2025-09-22,23.12689317850053
2025-09-23,20.673013125528417
2025-09-24,19.620867478721188
2025-09-25,19.619891990839136
2025-09-26,20.669929887044063
2025-09-27,20.318581765613416
2025-09-28,22.06908621809209
2025-09-29,20.316561112143443
2025-09-30,19.264746434439058
2025-10-01,21.715543248926817
2025-10-02,20.31353013193849
2025-10-03,24.86532596843877
2025-10-04,22.7628985534561
2025-10-05,23.111947310593333
2025-10-06,24.86161563060167
2025-10-07,23.10964794629992
2025-10-08,24.8591420720436
2025-10-09,23.457459924158115
2025-10-10,22.756104977134644
2025-10-11,21.70474320451835
2025-10-12,22.053722283949725
2025-10-13,21.70258319563666
2025-10-14,20.301406211118664
2025-10-15,20.30039588438368
2025-10-16,19.94939615148234
2025-10-17,20.99831920439349
2025-10-18,23.097001442686135
2025-10-19,22.745914612652463
2025-10-20,20.29534425070875
2025-10-21,20.644236233007796
2025-10-22,20.643208486846348
2025-10-23,22.041650621409296
2025-10-24,19.941452893014176
2025-10-25,20.290292617033824
2025-10-26,20.639097502200542
2025-10-27,20.288271963563854
2025-10-28,20.986822382926416
2025-10-29,19.586725402849268
2025-10-30,20.63498651755474
2025-10-31,21.333415000932046
2025-11-01,22.03177380660349
2025-11-02,20.981596554986837
2025-11-03,20.98055138939892
2025-11-04,20.629847786747487
2025-11-05,20.628820040586035
2025-11-06,21.32703949084576
2025-11-07,20.277158369479015
2025-11-08,21.324914320816998
2025-11-09,21.673423075733805
2025-11-10,20.973235230283507
2025-11-11,20.622653563617334
2025-11-12,20.621625817455882
2025-11-13,20.62059807129443
2025-11-14,19.920601839535255
2025-11-15,20.618542578971528
2025-11-16,20.61751483281008
2025-11-17,20.26705510212916
2025-11-18,20.96487390558018
2025-11-19,22.012020176991875
2025-11-20,22.709682205604715
2025-11-21,22.70854994288447
2025-11-22,22.00872790538994
2025-11-23,21.308975545601278
2025-11-24,20.958602912052683
2025-11-25,20.258972488249277
2025-11-26,24.449264677689662
2025-11-27,26.892849849620802
2025-11-28,26.542268182954626
2025-11-29,24.44560659813196
2025-11-30,26.190414898156487
2025-12-01,23.046415428231
2025-12-02,23.74360713232927
2025-12-03,21.99665624284951
2025-12-04,21.9955588189822
2025-12-05,21.296224525428702
2025-12-06,23.73886904833072
2025-12-07,23.039517335350755
2025-12-08,21.991169123512954
2025-12-09,23.03721797105734
2025-12-10,23.385099626621397
2025-12-11,22.035929492834224
2025-12-12,22.758112269722258
2025-12-13,26.547698375873455
2025-12-14,24.738347245130406
2025-12-15,23.116291647594974
2025-12-16,22.75356857642484
2025-12-17,25.4577446809722
2025-12-18,25.094940697828413
2025-12-19,27.798729661933965
2025-12-20,29.791894460235213
2025-12-21,28.518911350649873
2025-12-22,25.812850539895614
2025-12-23,25.088676015687316
2025-12-24,25.0874230792591
2025-12-25,25.634598404063432
2025-12-26,26.891860164550746
2025-12-27,29.233107825414503
2025-12-28,26.88917378604325
2025-12-29,26.165161716920906
2025-12-30,26.88648740753576
2025-12-31,26.52384587947793
2026-01-01,31.032208254821377
2026-01-02,30.66939556196436
2026-01-03,31.75159571867265
2026-01-04,26.879771461267033
2026-01-05,25.07238784212047
2026-01-06,25.793514976519166
2026-01-07,25.06988196926403
2026-01-08,23.088596274247934
2026-01-09,24.294595813765977
2026-01-10,25.78835882628545
2026-01-11,25.78706978872702
2026-01-12,23.54353894671915
2026-01-13,24.28973857079218
2026-01-14,23.541185052047233
2026-01-15,23.91365902700828
2026-01-16,23.16519891678206
2026-01-17,25.032108445597412
2026-01-18,24.28366701707494
2026-01-19,25.77675748825958
2026-01-20,23.160565854253214
2026-01-21,25.400640581068192
2026-01-22,24.27880977410115
2026-01-23,22.410088120022493
2026-01-24,25.396829513504137
2026-01-25,26.142487368168556
2026-01-26,23.52706168401574
2026-01-27,23.525884736679785
2026-01-28,23.151299729195514
2026-01-29,23.89692022045244
2026-01-30,22.402241804449442
2026-01-31,23.147824932298878
2026-02-01,25.013333333333332
2026-02-02,23.176888096299596
2026-02-03,22.83280130777233
2026-02-04,23.612126616139097
2026-02-05,24.393401694159607
2026-02-06,23.67354436023183
2026-02-07,26.714317134789717
2026-02-08,24.11170753455194
2026-02-09,21.50227374052608
2026-02-10,23.41865953336306
2026-02-11,23.070673205528312
2026-02-12,22.343016792985583
2026-02-13,23.130141179967307
2026-02-14,24.678555506018725
2026-02-15,26.61102689849903
2026-02-16,26.264502897904592
2026-02-17,29.728328131966116
2026-02-18,27.476629514043694
2026-02-19,24.8369742903849
2026-02-20,26.016442264823894
2026-02-21,26.815752712141478
2026-02-22,25.69916480903552
2026-02-23,27.652108782880077
2026-02-24,24.995393074751078
2026-02-25,25.79714073413583
2026-02-26,26.986357556843515
2026-02-27,30.108533214444943
2026-02-28,32.07902511517314
2026-03-01,31.345519393669196
2026-03-02,
2026-03-03,
2026-03-04,
2026-03-05,
2026-03-06,
2026-03-07,
2026-03-08,
2026-03-09,
2026-03-10,
2026-03-11,
2026-03-12,
2026-03-13,
2026-03-14,
2026-03-15,
2026-03-16,
2026-03-17,
2026-03-18,
2026-03-19,
2026-03-20,
2026-03-21,
2026-03-22,
2026-03-23,
2026-03-24,
2026-03-25,
2026-03-26,
2026-03-27,
2026-03-28,
2026-03-29,
2026-03-30,
2026-03-31,
2026-04-01,
2026-04-02,
2026-04-03,
2026-04-04,
2026-04-05,
2026-04-06,
2026-04-07,
2026-04-08,
2026-04-09,
2026-04-10,
2026-04-11,
2026-04-12,
2026-04-13,
2026-04-14,
2026-04-15,
2026-04-16,
2026-04-17,
2026-04-18,
2026-04-19,
2026-04-20,
2026-04-21,
2026-04-22,
2026-04-23,
2026-04-24,
2026-04-25,
2026-04-26,
2026-04-27,
2026-04-28,
2026-04-29,
2026-04-30,
2026-05-01,
2026-05-02,
2026-05-03,
2026-05-04,
2026-05-05,
2026-05-06,
2026-05-07,
2026-05-08,
2026-05-09,
2026-05-10,
2026-05-11,
2026-05-12,
2026-05-13,
2026-05-14,
2026-05-15,
2026-05-16,
2026-05-17,
2026-05-18,
2026-05-19,
2026-05-20,
2026-05-21,
2026-05-22,
2026-05-23,
2026-05-24,
2026-05-25,
2026-05-26,
2026-05-27,
2026-05-28,
2026-05-29,
2026-05-30,
2026-05-31,
