Time,britney_spears
2024-09-23,4.121712291382484
2024-09-24,4.357238708032911
2024-09-25,4.121712291382484
2024-09-26,4.121712291382484
2024-09-27,3.8861858747320563
2024-09-28,5.063817957984194
2024-09-29,5.063817957984194
2024-09-30,4.00394908305727
2024-10-01,4.710528333008553
2024-10-02,4.357238708032911
2024-10-03,4.475001916358125
2024-10-04,4.239475499707698
2024-10-05,4.710528333008553
2024-10-06,5.299344374634622
2024-10-07,4.357238708032911
2024-10-08,4.121712291382484
2024-10-09,4.121712291382484
2024-10-10,4.475001916358125
2024-10-11,4.357238708032911
2024-10-12,6.359213249561546
2024-10-13,5.53487079128505
2024-10-14,4.710528333008553
2024-10-15,4.592765124683339
2024-10-16,4.828291541333766
2024-10-17,4.710528333008553
2024-10-18,4.475001916358125
2024-10-19,5.417107582959836
2024-10-20,5.299344374634622
2024-10-21,5.299344374634622
2024-10-22,5.652633999610264
2024-10-23,5.063817957984194
2024-10-24,4.710528333008553
2024-10-25,5.063817957984194
2024-10-26,5.888160416260691
2024-10-27,6.123686832911119
2024-10-28,4.475001916358125
2024-10-29,4.357238708032911
2024-10-30,4.592765124683339
2024-10-31,7.419082124488471
2024-11-01,5.53487079128505
2024-11-02,5.417107582959836
2024-11-03,5.299344374634622
2024-11-04,3.7684226664068423
2024-11-05,4.00394908305727
2024-11-06,2.708553791479918
2024-11-07,3.179606624780773
2024-11-08,3.7684226664068423
2024-11-09,4.239475499707698
2024-11-10,4.121712291382484
2024-11-11,3.5328962497564147
2024-11-12,4.94605474965898
2024-11-13,3.5328962497564147
2024-11-14,4.710528333008553
2024-11-15,3.6506594580816283
2024-11-16,4.592765124683339
2024-11-17,4.357238708032911
2024-11-18,3.5328962497564147
2024-11-19,3.297369833105987
2024-11-20,4.00394908305727
2024-11-21,3.4151330414312007
2024-11-22,3.8861858747320563
2024-11-23,3.8861858747320563
2024-11-24,4.00394908305727
2024-11-25,3.6506594580816283
2024-11-26,3.7684226664068423
2024-11-27,3.8861858747320563
2024-11-28,4.239475499707698
2024-11-29,4.00394908305727
2024-11-30,3.8861858747320563
2024-12-01,4.357238708032911
2024-12-02,5.063817957984194
2024-12-03,9.303293457691892
2024-12-04,9.89210949931796
2024-12-05,8.361187791090181
2024-12-06,6.47697645788676
2024-12-07,5.417107582959836
2024-12-08,5.652633999610264
2024-12-09,4.239475499707698
2024-12-10,3.6506594580816283
2024-12-11,3.7684226664068423
2024-12-12,3.8861858747320563
2024-12-13,4.121712291382484
2024-12-14,4.710528333008553
2024-12-15,4.357238708032911
2024-12-16,3.5328962497564147
2024-12-17,3.7684226664068423
2024-12-18,4.00394908305727
2024-12-19,4.94605474965898
2024-12-20,5.417107582959836
2024-12-21,5.1815811663094085
2024-12-22,5.063817957984194
2024-12-23,4.592765124683339
2024-12-24,5.1815811663094085
2024-12-25,5.1815811663094085
2024-12-26,6.712502874537188
2024-12-27,6.359213249561546
2024-12-28,5.417107582959836
2024-12-29,5.417107582959836
2024-12-30,4.357238708032911
2024-12-31,5.652633999610264
2025-01-01,5.770397207935478
2025-01-02,4.710528333008553
2025-01-03,4.121712291382484
2025-01-04,4.710528333008553
2025-01-05,5.299344374634622
2025-01-06,4.00394908305727
2025-01-07,4.00394908305727
2025-01-08,3.6506594580816283
2025-01-09,3.6506594580816283
2025-01-10,4.475001916358125
2025-01-11,5.1815811663094085
2025-01-12,5.652633999610264
2025-01-13,4.239475499707698
2025-01-14,4.00394908305727
2025-01-15,4.121712291382484
2025-01-16,4.00394908305727
2025-01-17,4.592765124683339
2025-01-18,4.475001916358125
2025-01-19,3.8861858747320563
2025-01-20,4.357238708032911
2025-01-21,3.7684226664068423
2025-01-22,3.4151330414312007
2025-01-23,3.5328962497564147
2025-01-24,3.7684226664068423
2025-01-25,3.8861858747320563
2025-01-26,4.710528333008553
2025-01-27,3.5328962497564147
2025-01-28,3.7684226664068423
2025-01-29,3.6506594580816283
2025-01-30,3.4151330414312007
2025-01-31,3.5328962497564147
2025-02-01,3.8861858747320563
2025-02-02,4.357238708032911
2025-02-03,3.5328962497564147
2025-02-04,3.4151330414312007
2025-02-05,3.4151330414312007
2025-02-06,3.5328962497564147
2025-02-07,4.121712291382484
2025-02-08,4.592765124683339
2025-02-09,4.710528333008553
2025-02-10,4.121712291382484
2025-02-11,3.7684226664068423
2025-02-12,3.8861858747320563
2025-02-13,4.00394908305727
2025-02-14,4.121712291382484
2025-02-15,4.710528333008553
2025-02-16,5.770397207935478
2025-02-17,4.00394908305727
2025-02-18,4.828291541333766
2025-02-19,4.121712291382484
2025-02-20,4.00394908305727
2025-02-21,4.121712291382484
2025-02-22,4.94605474965898
2025-02-23,5.1815811663094085
2025-02-24,3.4151330414312007
2025-02-25,3.6506594580816283
2025-02-26,3.4151330414312007
2025-02-27,3.6506594580816283
2025-02-28,3.6506594580816283
2025-03-01,4.239475499707698
2025-03-02,4.357238708032911
2025-03-03,3.4151330414312007
2025-03-04,3.297369833105987
2025-03-05,3.0618434164555595
2025-03-06,3.297369833105987
2025-03-07,4.00394908305727
2025-03-08,4.357238708032911
2025-03-09,4.828291541333766
2025-03-10,4.00394908305727
2025-03-11,4.475001916358125
2025-03-12,4.239475499707698
2025-03-13,4.00394908305727
2025-03-14,3.5328962497564147
2025-03-15,4.828291541333766
2025-03-16,4.239475499707698
2025-03-17,3.179606624780773
2025-03-18,3.179606624780773
2025-03-19,3.5328962497564147
2025-03-20,3.4151330414312007
2025-03-21,3.5328962497564147
2025-03-22,3.6506594580816283
2025-03-23,4.121712291382484
2025-03-24,3.179606624780773
2025-03-25,3.297369833105987
2025-03-26,3.4151330414312007
2025-03-27,3.5328962497564147
2025-03-28,3.8861858747320563
2025-03-29,4.94605474965898
2025-03-30,4.475001916358125
2025-03-31,3.179606624780773
2025-04-01,3.5328962497564147
2025-04-02,3.5328962497564147
2025-04-03,3.297369833105987
2025-04-04,3.179606624780773
2025-04-05,4.239475499707698
2025-04-06,5.417107582959836
2025-04-07,4.121712291382484
2025-04-08,4.239475499707698
2025-04-09,5.063817957984194
2025-04-10,4.710528333008553
2025-04-11,6.241450041236333
2025-04-12,6.123686832911119
2025-04-13,6.359213249561546
2025-04-14,5.063817957984194
2025-04-15,3.9938550937722517
2025-04-16,4.332003734820366
2025-04-17,4.106571307454956
2025-04-18,4.106571307454956
2025-04-19,4.385838344340463
2025-04-20,4.557436162185775
2025-04-21,4.557436162185775
2025-04-22,3.9938550937722517
2025-04-23,3.6557064527241376
2025-04-24,3.881138880089547
2025-04-25,3.204841597993319
2025-04-26,4.723986985388578
2025-04-27,4.723986985388578
2025-04-28,3.7684226664068423
2025-04-29,3.542990239041433
2025-04-30,3.9349734896096447
2025-05-01,3.6557064527241376
2025-05-02,3.881138880089547
2025-05-03,4.498554558023168
2025-05-04,4.949419412753986
2025-05-05,3.6557064527241376
2025-05-06,3.4302740253587283
2025-05-07,3.7684226664068423
2025-05-08,3.542990239041433
2025-05-09,3.9938550937722517
2025-05-10,4.219287521137661
2025-05-11,4.160405916975054
2025-05-12,4.106571307454956
2025-05-13,3.9938550937722517
2025-05-14,4.385838344340463
2025-05-15,3.445415009286256
2025-05-16,4.952784075848993
2025-05-17,5.921807047210752
2025-05-18,5.706468609130361
2025-05-19,4.522107199688211
2025-05-20,3.9837611044872334
2025-05-21,3.876091885447038
2025-05-22,3.9837611044872334
2025-05-23,4.629776418728406
2025-05-24,6.4601531424117296
2025-05-25,6.352483923371534
2025-05-26,5.3834609520097745
2025-05-27,5.0604532948891885
2025-05-28,4.522107199688211
2025-05-29,4.629776418728406
2025-05-30,5.921807047210752
2025-05-31,6.244814704331339
2025-06-01,5.814137828170557
2025-06-02,4.30676876160782
2025-06-03,4.199099542567624
2025-06-04,3.9837611044872334
2025-06-05,3.9837611044872334
2025-06-06,3.7684226664068423
2025-06-07,4.199099542567624
2025-06-08,4.522107199688211
2025-06-09,4.091430323527429
2025-06-10,4.414437980648016
2025-06-11,3.445415009286256
2025-06-12,3.9837611044872334
2025-06-13,4.091430323527429
2025-06-14,4.414437980648016
2025-06-15,4.737445637768602
2025-06-16,4.952784075848993
2025-06-17,4.30676876160782
2025-06-18,3.553084228326451
2025-06-19,3.876091885447038
2025-06-20,3.876091885447038
2025-06-21,4.414437980648016
2025-06-22,4.091430323527429
2025-06-23,3.2300765712058648
2025-06-24,3.660753447366647
2025-06-25,3.3377457902460606
2025-06-26,3.553084228326451
2025-06-27,4.199099542567624
2025-06-28,4.199099542567624
2025-06-29,4.091430323527429
2025-06-30,3.553084228326451
2025-07-01,3.2300765712058648
2025-07-02,3.7684226664068423
2025-07-03,3.660753447366647
2025-07-04,4.091430323527429
2025-07-05,3.876091885447038
2025-07-06,4.30676876160782
2025-07-07,3.445415009286256
2025-07-08,3.553084228326451
2025-07-09,3.553084228326451
2025-07-10,4.091430323527429
2025-07-11,4.845114856808797
2025-07-12,5.491130171049971
2025-07-13,5.3834609520097745
2025-07-14,5.921807047210752
2025-07-15,7.106168456652902
2025-07-16,5.3834609520097745
2025-07-17,4.522107199688211
2025-07-18,4.414437980648016
2025-07-19,4.737445637768602
2025-07-20,4.845114856808797
2025-07-21,3.876091885447038
2025-07-22,4.199099542567624
2025-07-23,4.199099542567624
2025-07-24,5.168122513929384
2025-07-25,4.091430323527429
2025-07-26,4.199099542567624
2025-07-27,4.522107199688211
2025-07-28,3.445415009286256
2025-07-29,3.7684226664068423
2025-07-30,3.7684226664068423
2025-07-31,3.7684226664068423
2025-08-01,3.9837611044872334
2025-08-02,4.199099542567624
2025-08-03,4.091430323527429
2025-08-04,3.660753447366647
2025-08-05,3.7684226664068423
2025-08-06,3.660753447366647
2025-08-07,4.199099542567624
2025-08-08,4.199099542567624
2025-08-09,4.414437980648016
2025-08-10,4.629776418728406
2025-08-11,3.445415009286256
2025-08-12,3.3377457902460606
2025-08-13,3.7684226664068423
2025-08-14,4.091430323527429
2025-08-15,4.091430323527429
2025-08-16,4.30676876160782
2025-08-17,4.522107199688211
2025-08-18,4.199099542567624
2025-08-19,6.675491580492121
2025-08-20,6.998499237612707
2025-08-21,5.491130171049971
2025-08-22,5.275791732969579
2025-08-23,5.921807047210752
2025-08-24,6.244814704331339
2025-08-25,7.321506894733294
2025-08-26,7.429176113773489
2025-08-27,5.598799390090166
2025-08-28,4.30676876160782
2025-08-29,4.414437980648016
2025-08-30,4.952784075848993
2025-08-31,4.737445637768602
2025-09-01,4.629776418728406
2025-09-02,4.414437980648016
2025-09-03,3.7684226664068423
2025-09-04,3.553084228326451
2025-09-05,3.553084228326451
2025-09-06,4.629776418728406
2025-09-07,4.845114856808797
2025-09-08,6.029476266250947
2025-09-09,5.275791732969579
2025-09-10,4.737445637768602
2025-09-11,4.091430323527429
2025-09-12,5.168122513929384
2025-09-13,4.629776418728406
2025-09-14,4.414437980648016
2025-09-15,3.3377457902460606
2025-09-16,3.3377457902460606
2025-09-17,3.3377457902460606
2025-09-18,3.2300765712058648
2025-09-19,4.629776418728406
2025-09-20,4.845114856808797
2025-09-21,4.737445637768602
2025-09-22,3.660753447366647
2025-09-23,3.553084228326451
2025-09-24,3.3377457902460606
2025-09-25,3.7684226664068423
2025-09-26,4.091430323527429
2025-09-27,4.952784075848993
2025-09-28,4.737445637768602
2025-09-29,3.9837611044872334
2025-09-30,4.091430323527429
2025-10-01,4.091430323527429
2025-10-02,4.199099542567624
2025-10-03,3.9837611044872334
2025-10-04,4.845114856808797
2025-10-05,5.275791732969579
2025-10-06,4.522107199688211
2025-10-07,4.199099542567624
2025-10-08,3.876091885447038
2025-10-09,3.9837611044872334
2025-10-10,3.9837611044872334
2025-10-11,4.845114856808797
2025-10-12,4.737445637768602
2025-10-13,4.414437980648016
2025-10-14,5.706468609130361
2025-10-15,10.659252684979354
2025-10-16,10.766921904019549
2025-10-17,9.797898932657791
2025-10-18,9.690229713617594
2025-10-19,7.967522208974467
2025-10-20,6.352483923371534
2025-10-21,6.4601531424117296
2025-10-22,5.706468609130361
2025-10-23,6.137145485291144
2025-10-24,6.998499237612707
2025-10-25,7.536845332813685
2025-10-26,6.783160799532316
2025-10-27,6.137145485291144
2025-10-28,6.352483923371534
2025-10-29,6.029476266250947
2025-10-30,6.137145485291144
2025-10-31,7.536845332813685
2025-11-01,8.182860647054857
2025-11-02,7.106168456652902
2025-11-03,7.8598529899342715
2025-11-04,6.890830018572512
2025-11-05,5.921807047210752
2025-11-06,5.275791732969579
2025-11-07,4.952784075848993
2025-11-08,6.137145485291144
2025-11-09,6.4601531424117296
2025-11-10,4.414437980648016
2025-11-11,4.845114856808797
2025-11-12,5.0604532948891885
2025-11-13,5.0604532948891885
2025-11-14,5.491130171049971
2025-11-15,6.352483923371534
2025-11-16,7.8598529899342715
2025-11-17,5.275791732969579
2025-11-18,5.0604532948891885
2025-11-19,4.522107199688211
2025-11-20,4.952784075848993
2025-11-21,5.598799390090166
2025-11-22,5.491130171049971
2025-11-23,5.491130171049971
2025-11-24,4.30676876160782
2025-11-25,4.414437980648016
2025-11-26,4.522107199688211
2025-11-27,4.522107199688211
2025-11-28,4.30676876160782
2025-11-29,4.522107199688211
2025-11-30,4.845114856808797
2025-12-01,4.414437980648016
2025-12-02,8.075191428014662
2025-12-03,6.029476266250947
2025-12-04,4.737445637768602
2025-12-05,4.737445637768602
2025-12-06,4.952784075848993
2025-12-07,5.0604532948891885
2025-12-08,4.737445637768602
2025-12-09,5.706468609130361
2025-12-10,4.952784075848993
2025-12-11,4.2983918854801
2025-12-12,4.406061104520297
2025-12-13,4.842420197355126
2025-12-14,5.057758635435517
2025-12-15,3.969702011685467
2025-12-16,4.406061104520297
2025-12-17,4.896254806875223
2025-12-18,4.896254806875223
2025-12-19,4.459895714040394
2025-12-20,5.386448509230151
2025-12-21,5.494117728270346
2025-12-22,4.459895714040394
2025-12-23,4.950089416395322
2025-12-24,5.003924025915419
2025-12-25,4.513730323560492
2025-12-26,4.244557275960004
2025-12-27,5.3326138997100525
2025-12-28,4.788585587835028
2025-12-29,5.386448509230151
2025-12-30,6.091980649665469
2025-12-31,5.601786947310542
2026-01-01,5.9304768211051755
2026-01-02,4.459895714040394
2026-01-03,4.513730323560492
2026-01-04,4.842420197355126
2026-01-05,3.9158674021653694
2026-01-06,4.2983918854801
2026-01-07,3.7005289640849783
2026-01-08,3.8620327926452718
2026-01-09,5.386448509230151
2026-01-10,6.046815814039794
2026-01-11,5.497105285490722
2026-01-12,4.397684228392578
2026-01-13,4.94739475694165
2026-01-14,4.397684228392578
2026-01-15,4.397684228392578
2026-01-16,4.397684228392578
2026-01-17,5.497105285490722
2026-01-18,6.046815814039794
2026-01-19,7.695947399687011
2026-01-20,5.497105285490722
2026-01-21,4.397684228392578
2026-01-22,4.94739475694165
2026-01-23,4.94739475694165
2026-01-24,5.497105285490722
2026-01-25,5.497105285490722
2026-01-26,4.94739475694165
2026-01-27,4.397684228392578
2026-01-28,4.397684228392578
2026-01-29,4.397684228392578
2026-01-30,4.397684228392578
2026-01-31,4.94739475694165
2026-02-01,5.497105285490722
2026-02-02,4.94739475694165
2026-02-03,9.345078985334228
2026-02-04,7.695947399687011
2026-02-05,6.046815814039794
2026-02-06,4.94739475694165
2026-02-07,5.497105285490722
2026-02-08,5.497105285490722
2026-02-09,4.397684228392578
2026-02-10,6.046815814039794
2026-02-11,11.543921099530516
2026-02-12,7.146236871137939
2026-02-13,6.046815814039794
2026-02-14,7.146236871137939
2026-02-15,7.146236871137939
2026-02-16,6.046815814039794
2026-02-17,4.397684228392578
2026-02-18,4.397684228392578
2026-02-19,4.397684228392578
2026-02-20,4.94739475694165
2026-02-21,6.046815814039794
2026-02-22,5.497105285490722
2026-02-23,4.397684228392578
2026-02-24,8.245657928236083
2026-02-25,7.146236871137939
2026-02-26,10.444500042432372
2026-02-27,6.5965263425888665
2026-02-28,6.046815814039794
2026-03-01,5.497105285490722
2026-03-02,4.94739475694165
2026-03-03,4.94739475694165
2026-03-04,4.397684228392578
2026-03-05,54.97105285490722
2026-03-06,46.725394926671136
2026-03-07,23.637552727610107
2026-03-08,14.84218427082495
2026-03-09,10.444500042432372
2026-03-10,8.245657928236083
2026-03-11,7.146236871137939
2026-03-12,7.146236871137939
2026-03-13,7.146236871137939
2026-03-14,7.695947399687011
2026-03-15,7.146236871137939
2026-03-16,4.397684228392578
2026-03-17,4.94739475694165
2026-03-18,4.94739475694165
2026-03-19,4.397684228392578
2026-03-20,5.497105285490722
2026-03-21,6.046815814039794
2026-03-22,6.046815814039794
2026-03-23,4.397684228392578
2026-03-24,4.397684228392578
2026-03-25,3.8479736998435055
2026-03-26,4.397684228392578
2026-03-27,4.94739475694165
2026-03-28,6.046815814039794
2026-03-29,5.497105285490722
2026-03-30,6.046815814039794
2026-03-31,4.94739475694165
2026-04-01,4.397684228392578
2026-04-02,4.397684228392578
2026-04-03,4.94739475694165
2026-04-04,4.94739475694165
2026-04-05,4.94739475694165
2026-04-06,3.8479736998435055
2026-04-07,3.8479736998435055
2026-04-08,3.8479736998435055
2026-04-09,4.397684228392578
2026-04-10,4.397684228392578
2026-04-11,4.94739475694165
2026-04-12,5.497105285490722
2026-04-13,12.093631628079589
2026-04-14,6.5965263425888665
2026-04-15,4.94739475694165
2026-04-16,4.397684228392578
2026-04-17,4.397684228392578
2026-04-18,4.94739475694165
2026-04-19,4.94739475694165
2026-04-20,3.2982631712944332
2026-04-21,3.8479736998435055
2026-04-22,3.8479736998435055
2026-04-23,3.8479736998435055
2026-04-24,3.8479736998435055
2026-04-25,4.397684228392578
2026-04-26,3.8479736998435055
2026-04-27,3.2982631712944332
2026-04-28,3.8479736998435055
2026-04-29,3.8479736998435055
2026-04-30,6.5965263425888665
2026-05-01,7.695947399687011
2026-05-02,5.497105285490722
2026-05-03,6.046815814039794
2026-05-04,7.146236871137939
2026-05-05,4.94739475694165
2026-05-06,4.397684228392578
2026-05-07,3.8479736998435055
2026-05-08,4.397684228392578
2026-05-09,4.94739475694165
2026-05-10,4.94739475694165
2026-05-11,4.397684228392578
2026-05-12,3.8479736998435055
2026-05-13,3.8479736998435055
2026-05-14,5.497105285490722
2026-05-15,6.046815814039794
2026-05-16,6.046815814039794
2026-05-17,4.94739475694165
2026-05-18,4.397684228392578
2026-05-19,3.8479736998435055
2026-05-20,3.8479736998435055
2026-05-21,4.94739475694165
2026-05-22,7.695947399687011
2026-05-23,7.695947399687011
2026-05-24,6.046815814039794
2026-05-25,5.497105285490722
2026-05-26,4.397684228392578
2026-05-27,4.397684228392578
2026-05-28,4.94739475694165
2026-05-29,4.94739475694165
2026-05-30,4.94739475694165
2026-05-31,4.94739475694165
