Time,ncedcloud
2024-09-22,9.552486940693246
2024-09-23,57.911952077952805
2024-09-24,54.92679990898616
2024-09-25,51.941647740019526
2024-09-26,53.13570860760618
2024-09-27,23.28418691793979
2024-09-28,8.35842607310659
2024-09-29,9.552486940693246
2024-09-30,45.97134340208625
2024-10-01,45.37431296829292
2024-10-02,48.95649557105288
2024-10-03,47.165404269672905
2024-10-04,42.986191233119605
2024-10-05,7.761395639313262
2024-10-06,9.552486940693246
2024-10-07,56.71789121036615
2024-10-08,51.941647740019526
2024-10-09,53.13570860760618
2024-10-10,51.3446173062262
2024-10-11,47.762434703466226
2024-10-12,8.955456506899917
2024-10-13,9.552486940693246
2024-10-14,50.74758687243287
2024-10-15,52.538678173812855
2024-10-16,50.15055643863954
2024-10-17,50.15055643863954
2024-10-18,40.5980694979463
2024-10-19,7.761395639313262
2024-10-20,10.746547808279901
2024-10-21,53.13570860760618
2024-10-22,50.74758687243287
2024-10-23,52.538678173812855
2024-10-24,50.74758687243287
2024-10-25,43.583221666912934
2024-10-26,8.955456506899917
2024-10-27,10.746547808279901
2024-10-28,53.13570860760618
2024-10-29,55.52383034277949
2024-10-30,51.941647740019526
2024-10-31,47.165404269672905
2024-11-01,52.538678173812855
2024-11-02,8.35842607310659
2024-11-03,7.1643652055199345
2024-11-04,45.37431296829292
2024-11-05,23.881217351733113
2024-11-06,40.5980694979463
2024-11-07,46.56837383587958
2024-11-08,47.762434703466226
2024-11-09,6.567334771726607
2024-11-10,5.970304337933278
2024-11-11,7.761395639313262
2024-11-12,51.941647740019526
2024-11-13,50.74758687243287
2024-11-14,49.55352600484621
2024-11-15,51.3446173062262
2024-11-16,7.761395639313262
2024-11-17,7.761395639313262
2024-11-18,53.13570860760618
2024-11-19,48.359465137259555
2024-11-20,48.95649557105288
2024-11-21,51.941647740019526
2024-11-22,51.941647740019526
2024-11-23,8.35842607310659
2024-11-24,8.955456506899917
2024-11-25,51.941647740019526
2024-11-26,37.612917328979655
2024-11-27,6.567334771726607
2024-11-28,4.179213036553295
2024-11-29,5.373273904139951
2024-11-30,4.776243470346623
2024-12-01,6.567334771726607
2024-12-02,48.359465137259555
2024-12-03,37.01588689518633
2024-12-04,48.95649557105288
2024-12-05,46.56837383587958
2024-12-06,49.55352600484621
2024-12-07,7.1643652055199345
2024-12-08,7.1643652055199345
2024-12-09,52.538678173812855
2024-12-10,51.3446173062262
2024-12-11,47.165404269672905
2024-12-12,50.74758687243287
2024-12-13,48.95649557105288
2024-12-14,8.955456506899917
2024-12-15,10.746547808279901
2024-12-16,47.762434703466226
2024-12-17,47.165404269672905
2024-12-18,48.359465137259555
2024-12-19,41.19509993173963
2024-12-20,26.269339086906427
2024-12-21,8.35842607310659
2024-12-22,7.1643652055199345
2024-12-23,4.776243470346623
2024-12-24,4.179213036553295
2024-12-25,5.373273904139951
2024-12-26,4.179213036553295
2024-12-27,4.179213036553295
2024-12-28,3.5821826027599672
2024-12-29,4.179213036553295
2024-12-30,3.5821826027599672
2024-12-31,4.179213036553295
2025-01-01,4.179213036553295
2025-01-02,7.761395639313262
2025-01-03,7.761395639313262
2025-01-04,5.970304337933278
2025-01-05,10.746547808279901
2025-01-06,40.00103906415297
2025-01-07,34.03073472621969
2025-01-08,48.95649557105288
2025-01-09,46.56837383587958
2025-01-10,34.03073472621969
2025-01-11,9.552486940693246
2025-01-12,10.149517374486575
2025-01-13,44.18025210070626
2025-01-14,43.583221666912934
2025-01-15,49.55352600484621
2025-01-16,46.56837383587958
2025-01-17,45.97134340208625
2025-01-18,9.552486940693246
2025-01-19,7.1643652055199345
2025-01-20,10.149517374486575
2025-01-21,42.986191233119605
2025-01-22,28.06043038828641
2025-01-23,34.03073472621969
2025-01-24,33.43370429242636
2025-01-25,9.552486940693246
2025-01-26,10.149517374486575
2025-01-27,52.538678173812855
2025-01-28,58.50898251174613
2025-01-29,47.165404269672905
2025-01-30,45.37431296829292
2025-01-31,48.359465137259555
2025-02-01,8.35842607310659
2025-02-02,8.35842607310659
2025-02-03,44.18025210070626
2025-02-04,44.77728253449959
2025-02-05,47.165404269672905
2025-02-06,45.37431296829292
2025-02-07,45.37431296829292
2025-02-08,6.567334771726607
2025-02-09,6.567334771726607
2025-02-10,41.79213036553295
2025-02-11,42.38916079932628
2025-02-12,46.56837383587958
2025-02-13,44.18025210070626
2025-02-14,40.5980694979463
2025-02-15,6.567334771726607
2025-02-16,6.567334771726607
2025-02-17,28.657460822079738
2025-02-18,47.762434703466226
2025-02-19,26.866369520699756
2025-02-20,26.269339086906427
2025-02-21,34.62776516001302
2025-02-22,7.1643652055199345
2025-02-23,8.35842607310659
2025-02-24,51.941647740019526
2025-02-25,44.77728253449959
2025-02-26,47.165404269672905
2025-02-27,45.37431296829292
2025-02-28,45.37431296829292
2025-03-01,7.1643652055199345
2025-03-02,7.761395639313262
2025-03-03,47.762434703466226
2025-03-04,45.97134340208625
2025-03-05,39.40400863035964
2025-03-06,51.941647740019526
2025-03-07,42.38916079932628
2025-03-08,7.761395639313262
2025-03-09,8.955456506899917
2025-03-10,43.583221666912934
2025-03-11,36.418856461393
2025-03-12,41.79213036553295
2025-03-13,41.19509993173963
2025-03-14,38.80697819656631
2025-03-15,6.567334771726607
2025-03-16,8.35842607310659
2025-03-17,41.79213036553295
2025-03-18,42.986191233119605
2025-03-19,44.18025210070626
2025-03-20,40.00103906415297
2025-03-21,42.38916079932628
2025-03-22,8.35842607310659
2025-03-23,8.35842607310659
2025-03-24,48.95649557105288
2025-03-25,44.77728253449959
2025-03-26,45.97134340208625
2025-03-27,49.55352600484621
2025-03-28,45.37431296829292
2025-03-29,8.955456506899917
2025-03-30,8.955456506899917
2025-03-31,38.80697819656631
2025-04-01,41.79213036553295
2025-04-02,37.612917328979655
2025-04-03,38.80697819656631
2025-04-04,39.40400863035964
2025-04-05,5.373273904139951
2025-04-06,6.567334771726607
2025-04-07,42.986191233119605
2025-04-08,41.19509993173963
2025-04-09,39.40400863035964
2025-04-10,43.583221666912934
2025-04-11,38.80697819656631
2025-04-12,5.970304337933278
2025-04-13,5.373273904139951
2025-04-14,28.06043038828641
2025-04-15,25.041243887469047
2025-04-16,27.43757444522966
2025-04-17,21.326521081810732
2025-04-18,4.253691960589772
2025-04-19,4.01323802255498
2025-04-20,4.552207177486435
2025-04-21,15.157406439529929
2025-04-22,31.152297250887976
2025-04-23,30.37287415792173
2025-04-24,29.29493584805882
2025-04-25,28.755966693127363
2025-04-26,5.331630270452683
2025-04-27,5.331630270452683
2025-04-28,47.68615721717748
2025-04-29,43.6729191946225
2025-04-30,39.95819638896418
2025-05-01,46.069249752383115
2025-05-02,38.880258079101274
2025-05-03,5.331630270452683
2025-05-04,8.266929983144752
2025-05-05,47.68615721717748
2025-05-06,42.893496101656254
2025-05-07,42.3545269467248
2025-05-08,41.81555779179334
2025-05-09,38.34128892416982
2025-05-10,6.650022518350386
2025-05-11,7.188991673281841
2025-05-12,47.14718806224603
2025-05-13,39.41922723403273
2025-05-14,39.41922723403273
2025-05-15,42.31989309412332
2025-05-16,35.10627495307957
2025-05-17,6.732710264974164
2025-05-18,8.175433893182914
2025-05-19,39.9153537137754
2025-05-20,35.10627495307957
2025-05-21,34.1444592009404
2025-05-22,32.22082769666207
2025-05-23,26.930841059896657
2025-05-24,6.732710264974164
2025-05-25,6.732710264974164
2025-05-26,10.099065397461247
2025-05-27,34.1444592009404
2025-05-28,28.85447256417499
2025-05-29,30.29719619238374
2025-05-30,28.373564688105407
2025-05-31,9.618157521391664
2025-06-01,10.099065397461247
2025-06-02,21.640854423131245
2025-06-03,21.15994654706166
2025-06-04,19.23631504278333
2025-06-05,16.831775662435412
2025-06-06,16.35086778636583
2025-06-07,7.213618141043748
2025-06-08,6.251802388904581
2025-06-09,12.503604777809162
2025-06-10,10.099065397461247
2025-06-11,8.175433893182914
2025-06-12,7.213618141043748
2025-06-13,5.770894512834998
2025-06-14,3.366355132487082
2025-06-15,3.366355132487082
2025-06-16,4.809078760695832
2025-06-17,4.328170884626249
2025-06-18,3.8472630085566655
2025-06-19,3.366355132487082
2025-06-20,2.885447256417499
2025-06-21,1.4427236282087494
2025-06-22,2.885447256417499
2025-06-23,2.404539380347916
2025-06-24,3.8472630085566655
2025-06-25,2.885447256417499
2025-06-26,3.366355132487082
2025-06-27,1.9236315042783327
2025-06-28,1.4427236282087494
2025-06-29,1.9236315042783327
2025-06-30,1.9236315042783327
2025-07-01,1.9236315042783327
2025-07-02,1.9236315042783327
2025-07-03,1.4427236282087494
2025-07-04,1.9236315042783327
2025-07-05,1.9236315042783327
2025-07-06,5.289986636765415
2025-07-07,14.427236282087495
2025-07-08,7.213618141043748
2025-07-09,7.694526017113331
2025-07-10,7.213618141043748
2025-07-11,5.289986636765415
2025-07-12,3.366355132487082
2025-07-13,3.366355132487082
2025-07-14,3.366355132487082
2025-07-15,4.809078760695832
2025-07-16,3.366355132487082
2025-07-17,3.8472630085566655
2025-07-18,3.366355132487082
2025-07-19,2.885447256417499
2025-07-20,2.885447256417499
2025-07-21,3.8472630085566655
2025-07-22,4.809078760695832
2025-07-23,6.251802388904581
2025-07-24,4.328170884626249
2025-07-25,3.366355132487082
2025-07-26,3.366355132487082
2025-07-27,2.404539380347916
2025-07-28,5.289986636765415
2025-07-29,5.770894512834998
2025-07-30,5.770894512834998
2025-07-31,6.251802388904581
2025-08-01,6.251802388904581
2025-08-02,5.289986636765415
2025-08-03,4.328170884626249
2025-08-04,9.13724964532208
2025-08-05,9.618157521391664
2025-08-06,11.541789025669996
2025-08-07,14.427236282087495
2025-08-08,12.022696901739579
2025-08-09,5.289986636765415
2025-08-10,5.289986636765415
2025-08-11,18.27449929064416
2025-08-12,16.831775662435412
2025-08-13,15.389052034226662
2025-08-14,15.389052034226662
2025-08-15,14.427236282087495
2025-08-16,4.328170884626249
2025-08-17,5.289986636765415
2025-08-18,21.640854423131245
2025-08-19,22.60267017527041
2025-08-20,20.679038670992078
2025-08-21,21.640854423131245
2025-08-22,20.198130794922495
2025-08-23,5.770894512834998
2025-08-24,8.175433893182914
2025-08-25,31.73991982059249
2025-08-26,25.488117431687908
2025-08-27,31.73991982059249
2025-08-28,29.816288316314157
2025-08-29,31.259011944522907
2025-08-30,4.328170884626249
2025-08-31,3.366355132487082
2025-09-01,5.770894512834998
2025-09-02,35.58718282914916
2025-09-03,35.10627495307957
2025-09-04,39.9153537137754
2025-09-05,35.58718282914916
2025-09-06,4.328170884626249
2025-09-07,5.289986636765415
2025-09-08,40.87716946591457
2025-09-09,33.663551324870824
2025-09-10,37.99172220949707
2025-09-11,38.953537961636236
2025-09-12,38.47263008556666
2025-09-13,5.289986636765415
2025-09-14,5.770894512834998
2025-09-15,40.39626158984499
2025-09-16,37.99172220949707
2025-09-17,38.47263008556666
2025-09-18,37.99172220949707
2025-09-19,34.62536707700999
2025-09-20,6.251802388904581
2025-09-21,6.251802388904581
2025-09-22,40.87716946591457
2025-09-23,36.06809070521874
2025-09-24,36.06809070521874
2025-09-25,34.1444592009404
2025-09-26,35.10627495307957
2025-09-27,6.251802388904581
2025-09-28,7.694526017113331
2025-09-29,37.99172220949707
2025-09-30,38.953537961636236
2025-10-01,35.10627495307957
2025-10-02,31.73991982059249
2025-10-03,37.51081433342749
2025-10-04,4.809078760695832
2025-10-05,7.213618141043748
2025-10-06,38.47263008556666
2025-10-07,37.0299064573579
2025-10-08,38.953537961636236
2025-10-09,37.51081433342749
2025-10-10,33.663551324870824
2025-10-11,5.770894512834998
2025-10-12,7.213618141043748
2025-10-13,34.62536707700999
2025-10-14,33.663551324870824
2025-10-15,41.838985218053736
2025-10-16,37.0299064573579
2025-10-17,31.73991982059249
2025-10-18,5.289986636765415
2025-10-19,7.213618141043748
2025-10-20,48.090787606958315
2025-10-21,41.838985218053736
2025-10-22,37.0299064573579
2025-10-23,37.99172220949707
2025-10-24,37.0299064573579
2025-10-25,5.770894512834998
2025-10-26,6.251802388904581
2025-10-27,39.43444583770582
2025-10-28,35.58718282914916
2025-10-29,35.58718282914916
2025-10-30,37.51081433342749
2025-10-31,31.73991982059249
2025-11-01,6.251802388904581
2025-11-02,6.732710264974164
2025-11-03,36.54899858128832
2025-11-04,28.373564688105407
2025-11-05,36.06809070521874
2025-11-06,35.58718282914916
2025-11-07,36.06809070521874
2025-11-08,5.289986636765415
2025-11-09,5.289986636765415
2025-11-10,31.73991982059249
2025-11-11,5.770894512834998
2025-11-12,39.43444583770582
2025-11-13,39.43444583770582
2025-11-14,35.58718282914916
2025-11-15,6.251802388904581
2025-11-16,5.770894512834998
2025-11-17,35.58718282914916
2025-11-18,31.73991982059249
2025-11-19,34.1444592009404
2025-11-20,32.22082769666207
2025-11-21,35.10627495307957
2025-11-22,6.251802388904581
2025-11-23,5.289986636765415
2025-11-24,31.73991982059249
2025-11-25,25.007209555618324
2025-11-26,3.8472630085566655
2025-11-27,3.8472630085566655
2025-11-28,2.885447256417499
2025-11-29,3.366355132487082
2025-11-30,6.251802388904581
2025-12-01,34.1444592009404
2025-12-02,32.70173557273166
2025-12-03,31.73991982059249
2025-12-04,35.58718282914916
2025-12-05,29.335380440244574
2025-12-06,5.770894512834998
2025-12-07,6.732710264974164
2025-12-08,29.816288316314157
2025-12-09,26.930841059896657
2025-12-10,38.47263008556666
2025-12-11,35.58171796692109
2025-12-12,36.20471226092032
2025-12-13,7.0496722742018445
2025-12-14,8.104390684218089
2025-12-15,31.74538468282055
2025-12-16,33.663551324870824
2025-12-17,32.177108798837565
2025-12-18,27.477327282703
2025-12-19,19.372936598484912
2025-12-20,6.37749422015004
2025-12-21,5.322775810133796
2025-12-22,4.027603462082759
2025-12-23,3.4046091680835264
2025-12-24,2.541160936049502
2025-12-25,2.349890758067281
2025-12-26,2.541160936049502
2025-12-27,2.349890758067281
2025-12-28,2.781614874084293
2025-12-29,2.349890758067281
2025-12-30,2.972885052066514
2025-12-31,2.781614874084293
2026-01-01,2.541160936049502
2026-01-02,3.8363332841005384
2026-01-03,4.699781516134562
2026-01-04,7.672666568201077
2026-01-05,32.608832914854574
2026-01-06,32.80010309283679
2026-01-07,31.936654860802772
2026-01-08,30.881936450786526
2026-01-09,35.58171796692109
2026-01-10,5.355564983502176
2026-01-11,5.7381053394666175
2026-01-12,34.81117239276414
2026-01-13,32.133389901013054
2026-01-14,31.750849545048613
2026-01-15,31.750849545048613
2026-01-16,30.60322847715529
2026-01-17,7.650807119288823
2026-01-18,4.973024627537734
2026-01-19,6.8857264073599405
2026-01-20,29.073067053297528
2026-01-21,35.193712748728586
2026-01-22,38.25403559644411
2026-01-23,33.28101096890638
2026-01-24,5.7381053394666175
2026-01-25,5.355564983502176
2026-01-26,15.684154594542086
2026-01-27,25.630203849617555
2026-01-28,28.690526697333084
2026-01-29,31.750849545048613
2026-01-30,27.925445985404203
2026-01-31,6.503186051395499
2026-02-01,5.355564983502176
2026-02-02,12.623831746826557
2026-02-03,17.214316018399852
2026-02-04,19.509558154186497
2026-02-05,21.804800289973144
2026-02-06,28.690526697333084
2026-02-07,4.590484271573294
2026-02-08,4.590484271573294
2026-02-09,27.16036527347532
2026-02-10,31.750849545048613
2026-02-11,31.368309189084172
2026-02-12,33.28101096890638
2026-02-13,28.690526697333084
2026-02-14,4.207943915608853
2026-02-15,5.7381053394666175
2026-02-16,21.422259934008704
2026-02-17,30.60322847715529
2026-02-18,29.45560740926197
2026-02-19,32.5159302569775
2026-02-20,31.750849545048613
2026-02-21,5.355564983502176
2026-02-22,6.120645695431058
2026-02-23,33.663551324870824
2026-02-24,28.690526697333084
2026-02-25,30.60322847715529
2026-02-26,31.368309189084172
2026-02-27,30.22068812119085
2026-02-28,5.7381053394666175
2026-03-01,5.7381053394666175
2026-03-02,37.871495240479675
2026-03-03,23.71750206979535
2026-03-04,31.368309189084172
2026-03-05,34.81117239276414
2026-03-06,33.663551324870824
2026-03-07,6.503186051395499
2026-03-08,7.650807119288823
2026-03-09,32.898470612941935
2026-03-10,32.133389901013054
2026-03-11,30.22068812119085
2026-03-12,31.368309189084172
2026-03-13,24.865123137688673
2026-03-14,5.355564983502176
2026-03-15,6.8857264073599405
2026-03-16,13.38891245875544
2026-03-17,37.48895488451523
2026-03-18,33.663551324870824
2026-03-19,32.5159302569775
2026-03-20,30.22068812119085
2026-03-21,5.7381053394666175
2026-03-22,6.120645695431058
2026-03-23,38.25403559644411
2026-03-24,33.28101096890638
2026-03-25,32.133389901013054
2026-03-26,32.898470612941935
2026-03-27,29.45560740926197
2026-03-28,6.120645695431058
2026-03-29,5.7381053394666175
2026-03-30,26.39528456154644
2026-03-31,22.569881001902026
2026-04-01,21.422259934008704
2026-04-02,19.892098510150937
2026-04-03,5.7381053394666175
2026-04-04,3.8254035596444114
2026-04-05,4.590484271573294
2026-04-06,7.650807119288823
2026-04-07,15.301614238577645
2026-04-08,14.919073882613205
2026-04-09,13.771452814719881
2026-04-10,13.771452814719881
2026-04-11,3.8254035596444114
2026-04-12,4.590484271573294
2026-04-13,29.073067053297528
2026-04-14,27.16036527347532
2026-04-15,30.98576883311973
2026-04-16,31.750849545048613
2026-04-17,27.925445985404203
2026-04-18,4.207943915608853
2026-04-19,6.503186051395499
2026-04-20,31.368309189084172
2026-04-21,30.22068812119085
2026-04-22,29.073067053297528
2026-04-23,32.5159302569775
2026-04-24,28.690526697333084
2026-04-25,4.207943915608853
2026-04-26,5.355564983502176
2026-04-27,33.663551324870824
2026-04-28,32.5159302569775
2026-04-29,28.690526697333084
2026-04-30,31.368309189084172
2026-05-01,17.214316018399852
2026-05-02,4.973024627537734
2026-05-03,5.7381053394666175
2026-05-04,34.81117239276414
2026-05-05,29.45560740926197
2026-05-06,31.368309189084172
2026-05-07,30.98576883311973
2026-05-08,30.22068812119085
2026-05-09,5.355564983502176
2026-05-10,6.503186051395499
2026-05-11,29.83814776522641
2026-05-12,29.83814776522641
2026-05-13,27.925445985404203
2026-05-14,27.542905629439762
2026-05-15,24.482582781724233
2026-05-16,7.268266763324382
2026-05-17,6.8857264073599405
2026-05-18,24.100042425759792
2026-05-19,23.33496171383091
2026-05-20,22.95242135786647
2026-05-21,22.187340645937585
2026-05-22,19.509558154186497
2026-05-23,6.120645695431058
2026-05-24,4.973024627537734
2026-05-25,5.7381053394666175
2026-05-26,20.27463886611538
2026-05-27,19.509558154186497
2026-05-28,18.361937086293175
2026-05-29,15.301614238577645
2026-05-30,5.7381053394666175
2026-05-31,4.590484271573294
