Time,batman
2024-09-27,6.010415005698165
2024-09-28,6.5669349136331805
2024-09-29,6.5669349136331805
2024-09-30,6.010415005698165
2024-10-01,5.8991110241111615
2024-10-02,5.45389509776315
2024-10-03,5.8991110241111615
2024-10-04,6.455630932046177
2024-10-05,8.01388667426422
2024-10-06,7.234758803155199
2024-10-07,6.789542876807186
2024-10-08,6.233022968872171
2024-10-09,5.8991110241111615
2024-10-10,6.121718987285168
2024-10-11,5.8991110241111615
2024-10-12,6.789542876807186
2024-10-13,7.123454821568195
2024-10-14,8.347798619025228
2024-10-15,7.234758803155199
2024-10-16,6.344326950459174
2024-10-17,6.121718987285168
2024-10-18,6.121718987285168
2024-10-19,7.123454821568195
2024-10-20,7.568670747916208
2024-10-21,7.123454821568195
2024-10-22,6.789542876807186
2024-10-23,6.455630932046177
2024-10-24,6.233022968872171
2024-10-25,5.8991110241111615
2024-10-26,7.012150839981192
2024-10-27,7.67997472950321
2024-10-28,6.010415005698165
2024-10-29,5.787807042524159
2024-10-30,6.121718987285168
2024-10-31,8.459102600612232
2024-11-01,6.900846858394189
2024-11-02,6.121718987285168
2024-11-03,6.010415005698165
2024-11-04,5.11998315300214
2024-11-05,4.340855281893119
2024-11-06,3.5617274107840977
2024-11-07,4.452159263480122
2024-11-08,4.786071208241132
2024-11-09,5.45389509776315
2024-11-10,6.121718987285168
2024-11-11,7.568670747916208
2024-11-12,7.012150839981192
2024-11-13,6.5669349136331805
2024-11-14,5.787807042524159
2024-11-15,5.342591116176147
2024-11-16,5.45389509776315
2024-11-17,6.678238895220183
2024-11-18,5.342591116176147
2024-11-19,5.342591116176147
2024-11-20,5.565199079350153
2024-11-21,5.342591116176147
2024-11-22,5.45389509776315
2024-11-23,5.45389509776315
2024-11-24,6.233022968872171
2024-11-25,5.008679171415137
2024-11-26,4.786071208241132
2024-11-27,5.11998315300214
2024-11-28,5.676503060937156
2024-11-29,5.565199079350153
2024-11-30,5.45389509776315
2024-12-01,5.676503060937156
2024-12-02,4.6747672266541285
2024-12-03,4.6747672266541285
2024-12-04,4.452159263480122
2024-12-05,4.6747672266541285
2024-12-06,4.786071208241132
2024-12-07,5.11998315300214
2024-12-08,5.565199079350153
2024-12-09,4.897375189828134
2024-12-10,4.340855281893119
2024-12-11,4.6747672266541285
2024-12-12,5.231287134589143
2024-12-13,4.563463245067125
2024-12-14,5.342591116176147
2024-12-15,5.787807042524159
2024-12-16,4.563463245067125
2024-12-17,4.563463245067125
2024-12-18,5.008679171415137
2024-12-19,5.342591116176147
2024-12-20,6.010415005698165
2024-12-21,5.676503060937156
2024-12-22,6.121718987285168
2024-12-23,5.45389509776315
2024-12-24,6.010415005698165
2024-12-25,7.568670747916208
2024-12-26,6.010415005698165
2024-12-27,7.67997472950321
2024-12-28,7.902582692677217
2024-12-29,6.121718987285168
2024-12-30,5.008679171415137
2024-12-31,5.231287134589143
2025-01-01,5.11998315300214
2025-01-02,4.897375189828134
2025-01-03,4.786071208241132
2025-01-04,5.342591116176147
2025-01-05,5.787807042524159
2025-01-06,4.563463245067125
2025-01-07,4.340855281893119
2025-01-08,4.229551300306116
2025-01-09,4.452159263480122
2025-01-10,4.340855281893119
2025-01-11,5.231287134589143
2025-01-12,5.45389509776315
2025-01-13,4.563463245067125
2025-01-14,4.340855281893119
2025-01-15,4.229551300306116
2025-01-16,4.452159263480122
2025-01-17,4.452159263480122
2025-01-18,4.786071208241132
2025-01-19,4.452159263480122
2025-01-20,4.452159263480122
2025-01-21,4.00694333713211
2025-01-22,4.00694333713211
2025-01-23,4.00694333713211
2025-01-24,4.00694333713211
2025-01-25,4.340855281893119
2025-01-26,4.897375189828134
2025-01-27,4.00694333713211
2025-01-28,4.00694333713211
2025-01-29,4.00694333713211
2025-01-30,4.00694333713211
2025-01-31,4.00694333713211
2025-02-01,4.563463245067125
2025-02-02,5.008679171415137
2025-02-03,3.784335373958104
2025-02-04,3.784335373958104
2025-02-05,3.673031392371101
2025-02-06,3.5617274107840977
2025-02-07,4.118247318719113
2025-02-08,4.563463245067125
2025-02-09,4.340855281893119
2025-02-10,3.3391194476100914
2025-02-11,3.5617274107840977
2025-02-12,3.8956393555451068
2025-02-13,4.00694333713211
2025-02-14,3.8956393555451068
2025-02-15,4.340855281893119
2025-02-16,4.452159263480122
2025-02-17,4.00694333713211
2025-02-18,3.673031392371101
2025-02-19,4.452159263480122
2025-02-20,3.784335373958104
2025-02-21,4.00694333713211
2025-02-22,4.897375189828134
2025-02-23,5.565199079350153
2025-02-24,4.563463245067125
2025-02-25,4.00694333713211
2025-02-26,3.784335373958104
2025-02-27,4.118247318719113
2025-02-28,3.8956393555451068
2025-03-01,4.229551300306116
2025-03-02,4.897375189828134
2025-03-03,3.673031392371101
2025-03-04,3.673031392371101
2025-03-05,3.8956393555451068
2025-03-06,4.340855281893119
2025-03-07,4.00694333713211
2025-03-08,4.452159263480122
2025-03-09,5.342591116176147
2025-03-10,3.784335373958104
2025-03-11,3.784335373958104
2025-03-12,3.784335373958104
2025-03-13,3.673031392371101
2025-03-14,3.8956393555451068
2025-03-15,4.6747672266541285
2025-03-16,4.786071208241132
2025-03-17,3.784335373958104
2025-03-18,4.118247318719113
2025-03-19,4.118247318719113
2025-03-20,4.118247318719113
2025-03-21,4.118247318719113
2025-03-22,5.11998315300214
2025-03-23,5.231287134589143
2025-03-24,4.118247318719113
2025-03-25,4.229551300306116
2025-03-26,4.00694333713211
2025-03-27,4.229551300306116
2025-03-28,4.118247318719113
2025-03-29,4.786071208241132
2025-03-30,4.897375189828134
2025-03-31,4.00694333713211
2025-04-01,3.784335373958104
2025-04-02,9.238230471721254
2025-04-03,5.45389509776315
2025-04-04,5.008679171415137
2025-04-05,5.45389509776315
2025-04-06,5.676503060937156
2025-04-07,4.563463245067125
2025-04-08,4.563463245067125
2025-04-09,4.6747672266541285
2025-04-10,4.452159263480122
2025-04-11,4.786071208241132
2025-04-12,5.565199079350153
2025-04-13,5.8991110241111615
2025-04-14,3.8956393555451068
2025-04-15,4.027180424693384
2025-04-16,4.452159263480122
2025-04-17,4.133425134390068
2025-04-18,4.345914553783437
2025-04-19,4.877138102266861
2025-04-20,5.352709659956783
2025-04-21,3.814691005300014
2025-04-22,4.027180424693384
2025-04-23,3.657853576700146
2025-04-24,8.216257549876953
2025-04-25,4.452159263480122
2025-04-26,4.345914553783437
2025-04-27,4.770893392570176
2025-04-28,3.870342996093515
2025-04-29,3.814691005300014
2025-04-30,3.445364157306776
2025-05-01,3.7084462956033293
2025-05-02,3.9209357149966984
2025-05-03,4.452159263480122
2025-05-04,4.983382811963546
2025-05-05,4.082832415486885
2025-05-06,3.657853576700146
2025-05-07,3.657853576700146
2025-05-08,3.870342996093515
2025-05-09,3.764098286396831
2025-05-10,4.770893392570176
2025-05-11,4.770893392570176
2025-05-12,3.814691005300014
2025-05-13,3.7084462956033293
2025-05-14,3.814691005300014
2025-05-15,3.845046636641924
2025-05-16,3.7438611988355577
2025-05-17,4.553344701286489
2025-05-18,4.755715576899222
2025-05-19,3.7438611988355577
2025-05-20,4.148602950061023
2025-05-21,3.845046636641924
2025-05-22,3.845046636641924
2025-05-23,3.9462320744482904
2025-05-24,4.654530139092856
2025-05-25,4.654530139092856
2025-05-26,4.654530139092856
2025-05-27,4.047417512254657
2025-05-28,3.9462320744482904
2025-05-29,3.9462320744482904
2025-05-30,3.9462320744482904
2025-05-31,4.755715576899222
2025-06-01,4.654530139092856
2025-06-02,3.7438611988355577
2025-06-03,3.6426757610291913
2025-06-04,3.6426757610291913
2025-06-05,3.7438611988355577
2025-06-06,3.9462320744482904
2025-06-07,4.047417512254657
2025-06-08,4.856901014705588
2025-06-09,3.9462320744482904
2025-06-10,3.845046636641924
2025-06-11,3.7438611988355577
2025-06-12,4.047417512254657
2025-06-13,4.249788387867389
2025-06-14,4.553344701286489
2025-06-15,4.856901014705588
2025-06-16,4.047417512254657
2025-06-17,3.9462320744482904
2025-06-18,3.9462320744482904
2025-06-19,3.7438611988355577
2025-06-20,3.9462320744482904
2025-06-21,4.350973825673756
2025-06-22,4.553344701286489
2025-06-23,3.7438611988355577
2025-06-24,4.047417512254657
2025-06-25,4.047417512254657
2025-06-26,4.148602950061023
2025-06-27,4.249788387867389
2025-06-28,4.755715576899222
2025-06-29,4.856901014705588
2025-06-30,3.9462320744482904
2025-07-01,4.047417512254657
2025-07-02,4.047417512254657
2025-07-03,4.249788387867389
2025-07-04,4.958086452511955
2025-07-05,5.1604573281246875
2025-07-06,5.4640136415437865
2025-07-07,4.249788387867389
2025-07-08,4.452159263480122
2025-07-09,4.755715576899222
2025-07-10,4.654530139092856
2025-07-11,5.565199079350153
2025-07-12,6.475868019607451
2025-07-13,6.577053457413817
2025-07-14,6.577053457413817
2025-07-15,5.868755392769253
2025-07-16,6.273497143994718
2025-07-17,6.880609770832916
2025-07-18,6.577053457413817
2025-07-19,8.499576775734779
2025-07-20,8.600762213541145
2025-07-21,7.386536959864749
2025-07-22,6.678238895220184
2025-07-23,6.0711262683819855
2025-07-24,6.273497143994718
2025-07-25,6.678238895220184
2025-07-26,7.082980646445649
2025-07-27,9.207874840379345
2025-07-28,6.374682581801085
2025-07-29,6.77942433302655
2025-07-30,6.577053457413817
2025-07-31,6.880609770832916
2025-08-01,6.0711262683819855
2025-08-02,6.678238895220184
2025-08-03,7.082980646445649
2025-08-04,5.261642765931054
2025-08-05,5.666384517156519
2025-08-06,5.969940830575619
2025-08-07,7.082980646445649
2025-08-08,6.172311706188352
2025-08-09,6.374682581801085
2025-08-10,6.880609770832916
2025-08-11,5.1604573281246875
2025-08-12,4.958086452511955
2025-08-13,4.856901014705588
2025-08-14,5.666384517156519
2025-08-15,5.4640136415437865
2025-08-16,5.969940830575619
2025-08-17,6.374682581801085
2025-08-18,4.958086452511955
2025-08-19,6.880609770832916
2025-08-20,8.904318526960244
2025-08-21,8.600762213541145
2025-08-22,7.791278711090214
2025-08-23,8.803133089153878
2025-08-24,8.904318526960244
2025-08-25,6.981795208639283
2025-08-26,6.374682581801085
2025-08-27,5.666384517156519
2025-08-28,5.4640136415437865
2025-08-29,5.4640136415437865
2025-08-30,6.475868019607451
2025-08-31,6.880609770832916
2025-09-01,6.981795208639283
2025-09-02,5.565199079350153
2025-09-03,5.666384517156519
2025-09-04,5.565199079350153
2025-09-05,5.1604573281246875
2025-09-06,6.172311706188352
2025-09-07,5.969940830575619
2025-09-08,4.654530139092856
2025-09-09,4.350973825673756
2025-09-10,4.452159263480122
2025-09-11,4.958086452511955
2025-09-12,4.755715576899222
2025-09-13,5.565199079350153
2025-09-14,5.666384517156519
2025-09-15,4.654530139092856
2025-09-16,4.654530139092856
2025-09-17,4.958086452511955
2025-09-18,5.666384517156519
2025-09-19,6.475868019607451
2025-09-20,10.118543780636642
2025-09-21,10.118543780636642
2025-09-22,7.285351522058383
2025-09-23,6.273497143994718
2025-09-24,5.767569954962886
2025-09-25,5.565199079350153
2025-09-26,5.666384517156519
2025-09-27,6.880609770832916
2025-09-28,6.273497143994718
2025-09-29,5.261642765931054
2025-09-30,4.856901014705588
2025-10-01,5.1604573281246875
2025-10-02,5.36282820373742
2025-10-03,6.0711262683819855
2025-10-04,6.475868019607451
2025-10-05,5.868755392769253
2025-10-06,4.755715576899222
2025-10-07,4.755715576899222
2025-10-08,5.059271890318321
2025-10-09,5.1604573281246875
2025-10-10,5.1604573281246875
2025-10-11,6.0711262683819855
2025-10-12,6.577053457413817
2025-10-13,5.666384517156519
2025-10-14,5.059271890318321
2025-10-15,5.059271890318321
2025-10-16,4.958086452511955
2025-10-17,4.755715576899222
2025-10-18,5.767569954962886
2025-10-19,5.666384517156519
2025-10-20,4.856901014705588
2025-10-21,4.452159263480122
2025-10-22,4.958086452511955
2025-10-23,5.565199079350153
2025-10-24,5.36282820373742
2025-10-25,6.678238895220184
2025-10-26,5.969940830575619
2025-10-27,5.4640136415437865
2025-10-28,4.958086452511955
2025-10-29,5.4640136415437865
2025-10-30,5.969940830575619
2025-10-31,8.600762213541145
2025-11-01,7.386536959864749
2025-11-02,5.767569954962886
2025-11-03,4.654530139092856
2025-11-04,4.047417512254657
2025-11-05,4.249788387867389
2025-11-06,4.553344701286489
2025-11-07,4.958086452511955
2025-11-08,5.261642765931054
2025-11-09,5.261642765931054
2025-11-10,4.553344701286489
2025-11-11,4.249788387867389
2025-11-12,4.249788387867389
2025-11-13,4.047417512254657
2025-11-14,4.249788387867389
2025-11-15,4.755715576899222
2025-11-16,4.856901014705588
2025-11-17,3.9462320744482904
2025-11-18,4.249788387867389
2025-11-19,4.249788387867389
2025-11-20,4.350973825673756
2025-11-21,5.36282820373742
2025-11-22,5.4640136415437865
2025-11-23,5.059271890318321
2025-11-24,4.452159263480122
2025-11-25,5.36282820373742
2025-11-26,4.755715576899222
2025-11-27,5.1604573281246875
2025-11-28,5.261642765931054
2025-11-29,5.261642765931054
2025-11-30,5.666384517156519
2025-12-01,4.148602950061023
2025-12-02,4.249788387867389
2025-12-03,3.9462320744482904
2025-12-04,4.958086452511955
2025-12-05,4.553344701286489
2025-12-06,5.36282820373742
2025-12-07,5.261642765931054
2025-12-08,4.452159263480122
2025-12-09,4.654530139092856
2025-12-10,4.755715576899222
2025-12-11,4.354386889547049
2025-12-12,5.712452942088128
2025-12-13,5.276628497542163
2025-12-14,5.5840423668738675
2025-12-15,4.840804052996198
2025-12-16,4.354386889547049
2025-12-17,4.48279746476131
2025-12-18,4.969214628210459
2025-12-19,4.533390183664493
2025-12-20,5.09762520342472
2025-12-21,5.09762520342472
2025-12-22,5.8136383798944955
2025-12-23,4.969214628210459
2025-12-24,5.763045660991311
2025-12-25,6.685287268986426
2025-12-26,5.5840423668738675
2025-12-27,5.455631791659607
2025-12-28,5.5840423668738675
2025-12-29,4.661800758878753
2025-12-30,5.50622451056279
2025-12-31,5.198810641231086
2026-01-01,4.840804052996198
2026-01-02,4.840804052996198
2026-01-03,5.891456236205572
2026-01-04,5.327221216445347
2026-01-05,4.225976314332788
2026-01-06,4.533390183664493
2026-01-07,4.712393477781937
2026-01-08,4.790211334093014
2026-01-09,4.712393477781937
2026-01-10,5.447249941775427
2026-01-11,5.758521367019737
2026-01-12,4.513435666042497
2026-01-13,4.513435666042497
2026-01-14,4.046528528176031
2026-01-15,4.046528528176031
2026-01-16,6.225428504886202
2026-01-17,5.447249941775427
2026-01-18,5.602885654397582
2026-01-19,4.669071378664651
2026-01-20,4.357799953420342
2026-01-21,4.357799953420342
2026-01-22,4.357799953420342
2026-01-23,4.513435666042497
2026-01-24,5.758521367019737
2026-01-25,6.069792792264047
2026-01-26,4.824707091286807
2026-01-27,7.0036070679969775
2026-01-28,4.824707091286807
2026-01-29,4.357799953420342
2026-01-30,4.513435666042497
2026-01-31,4.980342803908962
2026-02-01,5.291614229153272
2026-02-02,4.357799953420342
2026-02-03,4.046528528176031
2026-02-04,4.2021642407981865
2026-02-05,4.2021642407981865
2026-02-06,4.2021642407981865
2026-02-07,4.669071378664651
2026-02-08,4.824707091286807
2026-02-09,3.7352571029317216
2026-02-10,3.7352571029317216
2026-02-11,3.8908928155538764
2026-02-12,3.8908928155538764
2026-02-13,4.513435666042497
2026-02-14,4.357799953420342
2026-02-15,4.824707091286807
2026-02-16,4.669071378664651
2026-02-17,4.046528528176031
2026-02-18,4.046528528176031
2026-02-19,4.2021642407981865
2026-02-20,4.2021642407981865
2026-02-21,4.980342803908962
2026-02-22,4.669071378664651
2026-02-23,3.8908928155538764
2026-02-24,4.046528528176031
2026-02-25,3.8908928155538764
2026-02-26,4.513435666042497
2026-02-27,4.046528528176031
2026-02-28,4.357799953420342
2026-03-01,5.135978516531117
2026-03-02,3.8908928155538764
2026-03-03,3.8908928155538764
2026-03-04,4.046528528176031
2026-03-05,4.2021642407981865
2026-03-06,4.2021642407981865
2026-03-07,5.135978516531117
2026-03-08,4.824707091286807
2026-03-09,4.046528528176031
2026-03-10,4.046528528176031
2026-03-11,4.046528528176031
2026-03-12,4.046528528176031
2026-03-13,4.357799953420342
2026-03-14,4.669071378664651
2026-03-15,4.669071378664651
2026-03-16,4.046528528176031
2026-03-17,4.513435666042497
2026-03-18,4.2021642407981865
2026-03-19,4.669071378664651
2026-03-20,4.357799953420342
2026-03-21,5.135978516531117
2026-03-22,5.135978516531117
2026-03-23,4.2021642407981865
2026-03-24,5.135978516531117
2026-03-25,4.2021642407981865
2026-03-26,4.046528528176031
2026-03-27,4.357799953420342
2026-03-28,4.980342803908962
2026-03-29,4.980342803908962
2026-03-30,4.046528528176031
2026-03-31,4.046528528176031
2026-04-01,4.046528528176031
2026-04-02,4.513435666042497
2026-04-03,4.357799953420342
2026-04-04,4.980342803908962
2026-04-05,5.291614229153272
2026-04-06,4.2021642407981865
2026-04-07,4.357799953420342
2026-04-08,4.357799953420342
2026-04-09,4.357799953420342
2026-04-10,4.2021642407981865
2026-04-11,5.135978516531117
2026-04-12,4.980342803908962
2026-04-13,3.8908928155538764
2026-04-14,4.046528528176031
2026-04-15,4.357799953420342
2026-04-16,4.980342803908962
2026-04-17,4.357799953420342
2026-04-18,4.824707091286807
2026-04-19,5.135978516531117
2026-04-20,4.357799953420342
2026-04-21,4.357799953420342
2026-04-22,4.980342803908962
2026-04-23,5.291614229153272
2026-04-24,4.669071378664651
2026-04-25,4.824707091286807
2026-04-26,5.291614229153272
2026-04-27,4.669071378664651
2026-04-28,4.2021642407981865
2026-04-29,3.8908928155538764
2026-04-30,4.357799953420342
2026-05-01,4.357799953420342
2026-05-02,5.291614229153272
2026-05-03,5.135978516531117
2026-05-04,4.513435666042497
2026-05-05,4.357799953420342
2026-05-06,5.447249941775427
2026-05-07,4.980342803908962
2026-05-08,5.602885654397582
2026-05-09,6.225428504886202
2026-05-10,5.9141570796418925
2026-05-11,5.758521367019737
2026-05-12,4.980342803908962
2026-05-13,5.602885654397582
2026-05-14,6.692335642752668
2026-05-15,6.536699930130513
2026-05-16,7.0036070679969775
2026-05-17,6.692335642752668
2026-05-18,7.937421343729908
2026-05-19,10.583228458306545
2026-05-20,10.738864170928698
2026-05-21,10.738864170928698
2026-05-22,12.450857009772404
2026-05-23,15.563571262215506
2026-05-24,15.40793554959335
2026-05-25,14.785392699104731
2026-05-26,11.205771308795164
2026-05-27,10.42759274568439
2026-05-28,10.116321320440079
2026-05-29,9.805049895195769
2026-05-30,10.738864170928698
2026-05-31,11.36140702141732
