Time,buy
2024-09-16,37.42767219999783
2024-09-17,38.3201115876128
2024-09-18,39.21157808636855
2024-09-19,36.45642881478644
2024-09-20,38.25881958948225
2024-09-21,46.432329407032746
2024-09-22,42.76771519279941
2024-09-23,38.1975275913517
2024-09-24,37.268118427086556
2024-09-25,37.24817420547265
2024-09-26,37.22822998385874
2024-09-27,37.20828576224483
2024-09-28,43.53757058415327
2024-09-29,41.70112869938494
2024-09-30,37.148453097403106
2024-10-01,39.8452290374323
2024-10-02,38.91873853974481
2024-10-03,36.18401993420622
2024-10-04,38.87690431879856
2024-10-05,43.37412525580513
2024-10-06,40.64135242798498
2024-10-07,36.10618882546901
2024-10-08,36.988899324491825
2024-10-09,37.87063693465543
2024-10-10,38.75140165595981
2024-10-11,40.53190243132328
2024-10-12,45.01112492443438
2024-10-13,43.18733059483584
2024-10-14,38.66773321406732
2024-10-15,36.849289773194464
2024-10-16,36.82934555158055
2024-10-17,38.60498188264794
2024-10-18,39.48136860408586
2024-10-19,44.84086937407174
2024-10-20,42.127554323435874
2024-10-21,37.62546894213323
2024-10-22,37.60503827608971
2024-10-23,36.68973600028318
2024-10-24,37.56417694400268
2024-10-25,41.11934116157432
2024-10-26,44.6706138237091
2024-10-27,42.86043993813957
2024-10-28,36.590014892213645
2024-10-29,37.46202361378509
2024-10-30,35.65865995023007
2024-10-31,36.53018222737191
2024-11-01,37.40073161565454
2024-11-02,46.280372604280316
2024-11-03,43.58651533082875
2024-11-04,38.2284738941317
2024-11-05,34.653365454946155
2024-11-06,28.417964407951967
2024-11-07,39.94087244935011
2024-11-08,43.467336445574915
2024-11-09,48.7631129952822
2024-11-10,45.19189611153351
2024-11-11,43.3958291144226
2024-11-12,41.601707895030124
2024-11-13,43.34815756032106
2024-11-14,40.671812286335374
2024-11-15,42.41680261833749
2024-11-16,46.80943800297845
2024-11-17,47.66636694723206
2024-11-18,41.46453056588079
2024-11-19,42.32340528785284
2024-11-20,44.06255828669967
2024-11-21,45.79976550782806
2024-11-22,48.415305228112814
2024-11-23,53.667301779155416
2024-11-24,56.27554483299604
2024-11-25,50.092679784399465
2024-11-26,50.943284951068186
2024-11-27,53.54860933833117
2024-11-28,57.905734279610776
2024-11-29,87.68731658675254
2024-11-30,67.48177755071968
2024-12-01,56.93351800554017
2024-12-02,54.29920137032769
2024-12-03,49.9141512462901
2024-12-04,42.90342771509154
2024-12-05,43.77367254658467
2024-12-06,45.519070709452045
2024-12-07,51.64034223570972
2024-12-08,48.1334332255827
2024-12-09,42.00223799304368
2024-12-10,43.74699591679612
2024-12-11,41.99199416720487
2024-12-12,43.736325264880705
2024-12-13,46.35484933525837
2024-12-14,55.094324812336254
2024-12-15,54.213195915889386
2024-12-16,45.46358331949185
2024-12-17,47.206420525899524
2024-12-18,48.94883090623056
2024-12-19,53.3127531394756
2024-12-20,53.306244041807204
2024-12-21,60.2898641171406
2024-12-22,60.282501367318964
2024-12-23,59.40158588391041
2024-12-24,61.141221894743445
2024-12-25,48.90700195072212
2024-12-26,58.50658513997349
2024-12-27,55.006932173148954
2024-12-28,55.00020966244224
2024-12-29,53.247662162791535
2024-12-30,48.87712412535894
2024-12-31,48.871148560286294
2025-01-01,45.37480349555555
2025-01-02,45.369254756559535
2025-01-03,46.23608497943973
2025-01-04,50.59179081070989
2025-01-05,47.0969396372473
2025-01-06,39.24264790434414
2025-01-07,40.10979824678181
2025-01-08,39.233044317620255
2025-01-09,39.22824252425832
2025-01-10,37.4801766984121
2025-01-11,45.319316105595355
2025-01-12,43.57093016019167
2025-01-13,38.33772345412588
2025-01-14,39.204233557448624
2025-01-15,40.94162873137943
2025-01-16,42.67859707923361
2025-01-17,43.54425353040312
2025-01-18,51.375923481245586
2025-01-19,57.46432939960376
2025-01-20,47.88107230778299
2025-01-21,40.041079248446486
2025-01-22,40.0361707485654
2025-01-23,40.03126224868431
2025-01-24,40.02635374880321
2025-01-25,46.98169659656075
2025-01-26,45.23608502065507
2025-01-27,39.14181024374341
2025-01-28,38.26729715148411
2025-01-29,37.392997472263104
2025-01-30,38.257906977798534
2025-01-31,39.99199424963556
2025-02-01,47.81064600514121
2025-02-02,46.935599380286135
2025-02-03,40.84633980977471
2025-02-04,39.10339589684789
2025-02-05,38.229736456741826
2025-02-06,39.96254325034899
2025-02-07,41.69492321787955
2025-02-08,46.90102646808016
2025-02-09,45.15840267471081
2025-02-10,35.60128868008282
2025-02-11,38.2015659356851
2025-02-12,38.19687084884232
2025-02-13,41.66419174036314
2025-02-14,41.65906982744373
2025-02-15,45.99290082228728
2025-02-16,43.384193751671795
2025-02-17,42.511281257199805
2025-02-18,39.03617078978074
2025-02-19,37.29664148546685
2025-02-20,40.7610813009705
2025-02-21,40.75606609457025
2025-02-22,46.820356339599584
2025-02-23,45.080720328766546
2025-02-24,39.007360029609096
2025-02-25,39.00255823624716
2025-02-26,38.997756442885226
2025-02-27,41.5924849594915
2025-02-28,40.72095964976852
2025-03-01,47.64631796564372
2025-03-02,45.908069139559686
2025-03-03,38.97374747607553
2025-03-04,38.96894568271358
2025-03-05,37.232404160936014
2025-03-06,39.825105253678366
2025-03-07,40.685853204966776
2025-03-08,48.4707857004197
2025-03-09,45.86848102095347
2025-03-10,40.670807585766035
2025-03-11,39.8005627542729
2025-03-12,38.93053133581807
2025-03-13,39.79074575451071
2025-03-14,41.515656265700464
2025-03-15,46.699351146878705
2025-03-16,46.69358899484438
2025-03-17,39.771111754986336
2025-03-18,38.90172057564643
2025-03-19,38.03254280934483
2025-03-20,38.89211698892255
2025-03-21,36.294827515856575
2025-03-22,46.65901608263841
2025-03-23,44.92535563687801
2025-03-24,38.00906737513091
2025-03-25,38.86810802211285
2025-03-26,37.136048174139766
2025-03-27,38.85850443538897
2025-03-28,40.580533870561574
2025-03-29,47.481989926146234
2025-03-30,46.61291886636379
2025-03-31,39.70239275665102
2025-04-01,37.10851789219797
2025-04-02,38.829693675217335
2025-04-03,40.550442632160085
2025-04-04,42.27076476302621
2025-04-05,49.166031840499926
2025-04-06,46.5725838021235
2025-04-07,41.39273035563482
2025-04-08,40.52536660015885
2025-04-09,39.65821625772117
2025-04-10,42.23939304639487
2025-04-11,42.23416442695632
2025-04-12,48.26164092287743
2025-04-13,45.67054042792241
2025-04-14,39.63367375831571
2025-04-15,39.134981598003435
2025-04-16,38.20571766459681
2025-04-17,40.48022974255661
2025-04-18,42.32358966806179
2025-04-19,46.445171675015914
2025-04-20,42.31310119800834
2025-04-21,39.105897565038845
2025-04-22,38.60769469315585
2025-04-23,40.45013850415512
2025-04-24,43.64589200709978
2025-04-25,38.16312224396906
2025-04-26,44.128178690741606
2025-04-27,45.04586236422196
2025-04-28,41.34810489497421
2025-04-29,39.49711935724655
2025-04-30,38.1394581213981
2025-05-01,39.980123056645134
2025-05-02,42.68001082073608
2025-05-03,47.287062488720444
2025-05-04,48.203547665808834
2025-05-05,39.467715204724485
2025-05-06,39.46281451263748
2025-05-07,38.535902026549294
2025-05-08,39.45301312846346
2025-05-09,41.291677967125864
2025-05-10,47.738226003842605
2025-05-11,48.16165494664869
2025-05-12,40.354849582550415
2025-05-13,40.34983437615016
2025-05-14,38.37677921024992
2025-05-15,38.37200864806432
2025-05-16,39.35101342141407
2025-05-17,44.26438560426129
2025-05-18,45.24241180075245
2025-05-19,38.352926399321916
2025-05-20,38.34815583713632
2025-05-21,38.343385274950705
2025-05-22,38.33861471276511
2025-05-23,40.29968231214768
2025-05-24,46.191447657808034
2025-05-25,46.18569851876386
2025-05-26,45.197397265257536
2025-05-27,39.2971916941919
2025-05-28,39.29229880989898
2025-05-29,40.26959107374619
2025-05-30,44.19282717147727
2025-05-31,48.11508469234973
2025-06-01,46.14545454545454
2025-06-02,42.220383283254016
2025-06-03,40.25874359724127
2025-06-04,46.152673303016854
2025-06-05,47.13710252480439
2025-06-06,46.157485808058404
2025-06-07,49.106268149552314
2025-06-08,49.10882799265951
2025-06-09,45.18247680890538
2025-06-10,42.23799500383158
2025-06-11,44.204856769783014
2025-06-12,42.242397933975965
2025-06-13,45.19189703153988
2025-06-14,50.10667079232879
2025-06-15,47.16167701863355
2025-06-16,43.23378992901509
2025-06-17,42.25340525933694
2025-06-18,41.2729181959345
2025-06-19,42.25780818948133
2025-06-20,42.26000965455353
2025-06-21,47.17642171493103
2025-06-22,45.21309253246753
2025-06-23,43.24955856255546
2025-06-24,42.26881551484231
2025-06-25,42.2710169799145
2025-06-26,42.27321844498669
2025-06-27,46.2080171109946
2025-06-28,53.09282684318787
2025-06-29,50.145836391869
2025-06-30,45.23193297773654
2025-07-01,44.250933945712674
2025-07-02,46.22004837359845
2025-07-03,44.25554166330564
2025-07-04,50.15889159171574
2025-07-05,49.177943756554
2025-07-06,50.164113671654434
2025-07-07,45.248418367346936
2025-07-08,46.23448588872307
2025-07-09,47.220655803823504
2025-07-10,45.25548353432282
2025-07-11,47.225570702589344
2025-07-12,52.14761441780269
2025-07-13,50.182390951439864
2025-07-14,46.248923403847705
2025-07-15,42.3150462813584
2025-07-16,45.26961386827458
2025-07-17,51.17700834879406
2025-07-18,52.16389501996451
2025-07-19,62.00936476566911
2025-07-20,65.94989748023715
2025-07-21,54.14079137089618
2025-07-22,50.20589031116399
2025-07-23,49.22402093248367
2025-07-24,47.25751754456724
2025-07-25,49.22914061869807
2025-07-26,57.108772535694115
2025-07-27,56.12705674760023
2025-07-28,49.23682014801968
2025-07-29,54.16331799023958
2025-07-30,62.04484419113495
2025-07-31,65.0027395740905
2025-08-01,53.18682428208438
2025-08-02,53.18958891264016
2025-08-03,49.2521792066629
2025-08-04,46.2994547067839
2025-08-05,43.34642302573203
2025-08-06,47.289464386545134
2025-08-07,48.277170207509876
2025-08-08,50.2502779906429
2025-08-09,57.150344387755105
2025-08-10,54.19710791925466
2025-08-11,46.316298474429296
2025-08-12,44.347696015164956
2025-08-13,45.33555542671614
2025-08-14,46.323517231991616
2025-08-15,44.35460759155441
2025-08-16,51.2568754537388
2025-08-17,48.30225666996047
2025-08-18,43.37570763087844
2025-08-19,44.36382302674035
2025-08-20,43.380212954747115
2025-08-21,45.354395871985155
2025-08-22,43.38471827861579
2025-08-23,52.26157863293539
2025-08-24,50.29205463015246
2025-08-25,44.37764617951924
2025-08-26,41.421286702428006
2025-08-27,44.38225389711221
2025-08-28,46.35720476728241
2025-08-29,45.37323631725417
2025-08-30,47.3484431717351
2025-08-31,52.283286102484475
2025-09-01,56.23211270871986
2025-09-02,46.36923602988626
2025-09-03,47.35827296926676
2025-09-04,46.37404853492781
2025-09-05,42.429522465112534
2025-09-06,54.27313525953859
2025-09-07,48.354938241106716
2025-09-08,41.44924018915867
2025-09-09,42.438328325401315
2025-09-10,41.453540725578776
2025-09-11,36.520489685004435
2025-09-12,38.49656688614181
2025-09-13,43.434276841171254
2025-09-14,45.41091720779221
2025-09-15,40.477047017423565
2025-09-16,40.47914608877147
2025-09-17,45.41798237476809
2025-09-18,40.48334423146729
2025-09-19,43.44779281277728
2025-09-20,49.37505167580866
2025-09-21,46.41495482778092
2025-09-22,43.4545507985803
2025-09-23,43.456803460514635
2025-09-24,42.471350301484236
2025-09-25,40.49803773090264
2025-09-26,44.4513696610067
2025-09-27,47.41725175445673
2025-09-28,48.40761981225296
2025-09-29,42.48235762684521
2025-09-30,41.49654608977979
2025-10-01,40.51063215899008
2025-10-02,43.47707741792369
2025-10-03,45.45566326530612
2025-10-04,47.434453900137136
2025-10-05,44.47210439017505
2025-10-06,39.53280733241913
2025-10-07,46.453454868113255
2025-10-08,42.50217081249496
2025-10-09,43.49284605146406
2025-10-10,45.472148654916516
2025-10-11,50.417384548681135
2025-10-12,44.488231401750426
2025-10-13,43.50185669920142
2025-10-14,40.53792008651287
2025-10-15,43.506362023070096
2025-10-16,42.51978253307252
2025-10-17,45.4886340445269
2025-10-18,50.43566182846657
2025-10-19,49.44928712591756
2025-10-20,43.51762533274179
2025-10-21,43.51987799467613
2025-10-22,43.52213065661047
2025-10-23,43.52438331854481
2025-10-24,44.51587770730822
2025-10-25,48.47535326086956
2025-10-26,46.499173666007906
2025-10-27,41.55460333145116
2025-10-28,40.567307085383554
2025-10-29,43.53789929015084
2025-10-30,43.54015195208518
2025-10-31,44.532004718883606
2025-11-01,50.47221638803743
2025-11-02,51.46452992659514
2025-11-03,46.518423686174074
2025-11-04,44.541220154069535
2025-11-05,43.55366792369121
2025-11-06,46.52564244373639
2025-11-07,50.487882627853516
2025-11-08,55.44054206662903
2025-11-09,51.48316558441559
2025-11-10,50.49571574776156
2025-11-11,52.47865332842623
2025-11-12,49.510723360490445
2025-11-13,54.464611523957416
2025-11-14,54.46742735137533
2025-11-15,56.45097929438574
2025-11-16,55.46347826086957
2025-11-17,46.55211122146488
2025-11-18,49.52608241913366
2025-11-19,58.44379786944422
2025-11-20,69.3436829474873
2025-11-21,70.33794196680648
2025-11-22,68.36012407235623
2025-11-23,72.32676718661773
2025-11-24,65.39470275066549
2025-11-25,56.480161505807864
2025-11-26,66.39239195974834
2025-11-27,67.38680456965395
2025-11-28,99.10336170041138
2025-11-29,79.28678510930065
2025-11-30,69.37952075098815
2025-12-01,68.39191732374768
2025-12-02,64.43049628942487
2025-12-03,58.48608647757522
2025-12-04,61.46312948697266
2025-12-05,64.44047967754295
2025-12-06,71.38390981689118
2025-12-07,66.43012404714851
2025-12-08,60.48428072315883
2025-12-09,60.48740373174962
2025-12-10,60.4905267403404
2025-12-11,58.99637844366996
2025-12-12,62.35387394631767
2025-12-13,73.41276326489096
2025-12-14,67.32929958149268
2025-12-15,63.48185367427603
2025-12-16,62.366749455216876
2025-12-17,66.22128713170052
2025-12-18,70.07622233676078
2025-12-19,71.69444710221046
2025-12-20,71.20206685440975
2025-12-21,70.08707155416515
2025-12-22,71.2094151099175
2025-12-23,75.06560062266013
2025-12-24,76.18831610855804
2025-12-25,61.27681903443196
2025-12-26,71.22411162093297
2025-12-27,69.61251082597072
2025-12-28,64.02073422501411
2025-12-29,63.527726062757125
2025-12-30,62.411813736364124
2025-12-31,64.03064081783899
2026-01-01,60.80255996618015
2026-01-02,61.302108276611044
2026-01-03,61.30526943188343
2026-01-04,62.42790812248814
2026-01-05,52.48186584366948
2026-01-06,54.7237577068871
2026-01-07,55.84622975672483
2026-01-08,63.56049205452933
2026-01-09,59.82472343878263
2026-01-10,66.05987055691843
2026-01-11,62.32384495300097
2026-01-12,57.34089272072466
2026-01-13,61.08366426412462
2026-01-14,64.82682128978074
2026-01-15,69.81709768492378
2026-01-16,54.859117908032786
2026-01-17,58.60253192185965
2026-01-18,64.84018467466038
2026-01-19,64.84352552088029
2026-01-20,59.85864587732327
2026-01-21,67.34444595229398
2026-01-22,63.606364443010406
2026-01-23,61.11514531504302
2026-01-24,68.60216608382484
2026-01-25,63.61619424054207
2026-01-26,63.619470839719284
2026-01-27,62.375242587153444
2026-01-28,59.883316741716456
2026-01-29,64.87693398307941
2026-01-30,67.37567001504159
2026-01-31,69.87466303517455
2026-02-01,77.36521739130436
2026-02-02,65.02561314632428
2026-02-03,65.1642697709094
2026-02-04,80.3728324867625
2026-02-05,93.128406605498
2026-02-06,83.23645801053611
2026-02-07,92.25921976260089
2026-02-08,100.0
2026-02-09,97.72515640227608
2026-02-10,100.0
2026-02-11,71.37148605740514
2026-02-12,66.41217939217562
2026-02-13,89.5876638687164
2026-02-14,100.0
2026-02-15,100.0
2026-02-16,100.0
2026-02-17,100.0
2026-02-18,86.64146119921136
2026-02-19,81.63682448363672
2026-02-20,68.81992147325779
2026-02-21,80.67164459294989
2026-02-22,80.83696595303216
2026-02-23,75.7763332929135
2026-02-24,60.221129015597555
2026-02-25,72.15017986823136
2026-02-26,86.75620309615879
2026-02-27,86.9321903504399
2026-02-28,60.71176014874496
2026-03-01,58.189443239334786
2026-03-02,
2026-03-03,
2026-03-04,
2026-03-05,
2026-03-06,
2026-03-07,
2026-03-08,
2026-03-09,
2026-03-10,
2026-03-11,
2026-03-12,
2026-03-13,
2026-03-14,
2026-03-15,
2026-03-16,
2026-03-17,
2026-03-18,
2026-03-19,
2026-03-20,
2026-03-21,
2026-03-22,
2026-03-23,
2026-03-24,
2026-03-25,
2026-03-26,
2026-03-27,
2026-03-28,
2026-03-29,
2026-03-30,
2026-03-31,
2026-04-01,
2026-04-02,
2026-04-03,
2026-04-04,
2026-04-05,
2026-04-06,
2026-04-07,
2026-04-08,
2026-04-09,
2026-04-10,
2026-04-11,
2026-04-12,
2026-04-13,
2026-04-14,
2026-04-15,
2026-04-16,
2026-04-17,
2026-04-18,
2026-04-19,
2026-04-20,
2026-04-21,
2026-04-22,
2026-04-23,
2026-04-24,
2026-04-25,
2026-04-26,
2026-04-27,
2026-04-28,
2026-04-29,
2026-04-30,
2026-05-01,
2026-05-02,
2026-05-03,
2026-05-04,
2026-05-05,
2026-05-06,
2026-05-07,
2026-05-08,
2026-05-09,
2026-05-10,
2026-05-11,
2026-05-12,
2026-05-13,
2026-05-14,
2026-05-15,
2026-05-16,
2026-05-17,
2026-05-18,
2026-05-19,
2026-05-20,
2026-05-21,
2026-05-22,
2026-05-23,
2026-05-24,
2026-05-25,
2026-05-26,
2026-05-27,
2026-05-28,
2026-05-29,
2026-05-30,
2026-05-31,
