Time,inherit
2024-09-24,61.57544378698225
2024-09-25,68.4171597633136
2024-09-26,65.68047337278107
2024-09-27,50.628698224852066
2024-09-28,57.47041420118343
2024-09-29,58.8387573964497
2024-09-30,58.8387573964497
2024-10-01,60.20710059171597
2024-10-02,67.04881656804733
2024-10-03,62.94378698224852
2024-10-04,57.47041420118343
2024-10-05,49.260355029585796
2024-10-06,51.99704142011834
2024-10-07,61.57544378698225
2024-10-08,62.94378698224852
2024-10-09,61.57544378698225
2024-10-10,64.31213017751479
2024-10-11,61.57544378698225
2024-10-12,49.260355029585796
2024-10-13,51.99704142011834
2024-10-14,51.99704142011834
2024-10-15,62.94378698224852
2024-10-16,65.68047337278107
2024-10-17,68.4171597633136
2024-10-18,53.36538461538461
2024-10-19,45.15532544378698
2024-10-20,54.73372781065088
2024-10-21,53.36538461538461
2024-10-22,60.20710059171597
2024-10-23,64.31213017751479
2024-10-24,68.4171597633136
2024-10-25,62.94378698224852
2024-10-26,42.41863905325444
2024-10-27,47.892011834319526
2024-10-28,56.10207100591716
2024-10-29,58.8387573964497
2024-10-30,68.4171597633136
2024-10-31,68.4171597633136
2024-11-01,57.47041420118343
2024-11-02,47.892011834319526
2024-11-03,47.892011834319526
2024-11-04,65.68047337278107
2024-11-05,62.94378698224852
2024-11-06,58.8387573964497
2024-11-07,69.78550295857988
2024-11-08,71.15384615384615
2024-11-09,49.260355029585796
2024-11-10,50.628698224852066
2024-11-11,65.68047337278107
2024-11-12,60.20710059171597
2024-11-13,71.15384615384615
2024-11-14,68.4171597633136
2024-11-15,58.8387573964497
2024-11-16,42.41863905325444
2024-11-17,47.892011834319526
2024-11-18,68.4171597633136
2024-11-19,76.62721893491124
2024-11-20,62.94378698224852
2024-11-21,60.20710059171597
2024-11-22,57.47041420118343
2024-11-23,38.31360946745562
2024-11-24,46.523668639053255
2024-11-25,49.260355029585796
2024-11-26,46.523668639053255
2024-11-27,42.41863905325444
2024-11-28,39.68195266272189
2024-11-29,42.41863905325444
2024-11-30,42.41863905325444
2024-12-01,42.41863905325444
2024-12-02,58.8387573964497
2024-12-03,69.78550295857988
2024-12-04,64.31213017751479
2024-12-05,56.10207100591716
2024-12-06,57.47041420118343
2024-12-07,38.31360946745562
2024-12-08,42.41863905325444
2024-12-09,67.04881656804733
2024-12-10,68.4171597633136
2024-12-11,62.94378698224852
2024-12-12,68.4171597633136
2024-12-13,65.68047337278107
2024-12-14,43.78698224852071
2024-12-15,46.523668639053255
2024-12-16,62.94378698224852
2024-12-17,68.4171597633136
2024-12-18,53.36538461538461
2024-12-19,60.20710059171597
2024-12-20,46.523668639053255
2024-12-21,45.15532544378698
2024-12-22,32.84023668639053
2024-12-23,35.57692307692307
2024-12-24,36.94526627218935
2024-12-25,41.05029585798816
2024-12-26,47.892011834319526
2024-12-27,43.78698224852071
2024-12-28,53.36538461538461
2024-12-29,46.523668639053255
2024-12-30,45.15532544378698
2024-12-31,41.05029585798816
2025-01-01,51.99704142011834
2025-01-02,46.523668639053255
2025-01-03,49.260355029585796
2025-01-04,50.628698224852066
2025-01-05,47.892011834319526
2025-01-06,54.73372781065088
2025-01-07,60.20710059171597
2025-01-08,62.94378698224852
2025-01-09,64.31213017751479
2025-01-10,58.8387573964497
2025-01-11,43.78698224852071
2025-01-12,46.523668639053255
2025-01-13,64.31213017751479
2025-01-14,68.4171597633136
2025-01-15,71.15384615384615
2025-01-16,60.20710059171597
2025-01-17,71.15384615384615
2025-01-18,49.260355029585796
2025-01-19,43.78698224852071
2025-01-20,51.99704142011834
2025-01-21,69.78550295857988
2025-01-22,64.31213017751479
2025-01-23,73.8905325443787
2025-01-24,72.52218934911242
2025-01-25,42.41863905325444
2025-01-26,46.523668639053255
2025-01-27,67.04881656804733
2025-01-28,68.4171597633136
2025-01-29,79.36390532544378
2025-01-30,72.52218934911242
2025-01-31,69.78550295857988
2025-02-01,51.99704142011834
2025-02-02,53.36538461538461
2025-02-03,71.15384615384615
2025-02-04,83.4689349112426
2025-02-05,77.99556213017752
2025-02-06,77.99556213017752
2025-02-07,68.4171597633136
2025-02-08,50.628698224852066
2025-02-09,49.260355029585796
2025-02-10,73.8905325443787
2025-02-11,68.4171597633136
2025-02-12,67.04881656804733
2025-02-13,67.04881656804733
2025-02-14,56.10207100591716
2025-02-15,51.99704142011834
2025-02-16,56.10207100591716
2025-02-17,62.94378698224852
2025-02-18,79.36390532544378
2025-02-19,83.4689349112426
2025-02-20,73.8905325443787
2025-02-21,82.10059171597632
2025-02-22,50.628698224852066
2025-02-23,60.20710059171597
2025-02-24,72.52218934911242
2025-02-25,77.99556213017752
2025-02-26,80.73224852071006
2025-02-27,72.52218934911242
2025-02-28,65.68047337278107
2025-03-01,45.15532544378698
2025-03-02,53.36538461538461
2025-03-03,72.52218934911242
2025-03-04,72.52218934911242
2025-03-05,69.78550295857988
2025-03-06,71.15384615384615
2025-03-07,61.57544378698225
2025-03-08,46.523668639053255
2025-03-09,45.15532544378698
2025-03-10,69.78550295857988
2025-03-11,68.4171597633136
2025-03-12,80.73224852071006
2025-03-13,69.78550295857988
2025-03-14,57.47041420118343
2025-03-15,50.628698224852066
2025-03-16,53.36538461538461
2025-03-17,65.68047337278107
2025-03-18,71.15384615384615
2025-03-19,68.4171597633136
2025-03-20,73.8905325443787
2025-03-21,64.31213017751479
2025-03-22,53.36538461538461
2025-03-23,45.15532544378698
2025-03-24,60.20710059171597
2025-03-25,68.4171597633136
2025-03-26,69.78550295857988
2025-03-27,65.68047337278107
2025-03-28,65.68047337278107
2025-03-29,47.892011834319526
2025-03-30,51.99704142011834
2025-03-31,64.31213017751479
2025-04-01,64.31213017751479
2025-04-02,65.68047337278107
2025-04-03,73.8905325443787
2025-04-04,62.94378698224852
2025-04-05,56.10207100591716
2025-04-06,51.99704142011834
2025-04-07,75.25887573964496
2025-04-08,69.78550295857988
2025-04-09,68.4171597633136
2025-04-10,65.68047337278107
2025-04-11,72.52218934911242
2025-04-12,54.73372781065088
2025-04-13,58.8387573964497
2025-04-14,64.31213017751479
2025-04-15,65.27503835196143
2025-04-16,66.0859083936007
2025-04-17,57.52109357878589
2025-04-18,54.9364453210607
2025-04-19,42.2919406092483
2025-04-20,43.786982248520715
2025-04-21,64.59086675432829
2025-04-22,69.76016326977866
2025-04-23,75.33489480604865
2025-04-24,72.34481152750384
2025-04-25,50.85675542406312
2025-04-26,43.38154722770108
2025-04-27,61.60078347578347
2025-04-28,68.67055665132588
2025-04-29,61.60078347578347
2025-04-30,61.19534845496384
2025-05-01,79.0091496822266
2025-05-02,59.016135218058295
2025-05-03,48.27210716633793
2025-05-04,64.18543173350866
2025-05-05,64.18543173350866
2025-05-06,64.18543173350866
2025-05-07,71.25520490905106
2025-05-08,56.02605193951348
2025-05-09,56.02605193951348
2025-05-10,42.2919406092483
2025-05-11,45.282023887793116
2025-05-12,70.84976988823144
2025-05-13,54.9364453210607
2025-05-14,58.38264299802762
2025-05-15,54.32829278983125
2025-05-16,61.626123164584705
2025-05-17,40.543502081963624
2025-05-18,42.97611220688144
2025-05-19,51.08481262327417
2025-05-20,55.9500328731098
2025-05-21,68.92395353933816
2025-05-22,60.00438308130616
2025-05-23,55.13916283147053
2025-05-24,40.543502081963624
2025-05-25,47.0304624150778
2025-05-26,40.543502081963624
2025-05-27,54.32829278983125
2025-05-28,55.13916283147053
2025-05-29,58.38264299802762
2025-05-30,47.0304624150778
2025-05-31,43.786982248520715
2025-06-01,42.97611220688144
2025-06-02,53.51742274819198
2025-06-03,51.89568266491344
2025-06-04,51.89568266491344
2025-06-05,56.760902914749074
2025-06-06,50.27394258163489
2025-06-07,44.597852290159985
2025-06-08,39.73263204032435
2025-06-09,47.841332456717076
2025-06-10,41.35437212360289
2025-06-11,46.21959237343853
2025-06-12,50.27394258163489
2025-06-13,42.97611220688144
2025-06-14,47.0304624150778
2025-06-15,42.97611220688144
2025-06-16,42.16524216524217
2025-06-17,47.841332456717076
2025-06-18,50.27394258163489
2025-06-19,44.597852290159985
2025-06-20,47.841332456717076
2025-06-21,45.408722331799254
2025-06-22,42.16524216524217
2025-06-23,55.13916283147053
2025-06-24,59.19351303966689
2025-06-25,66.49134341442034
2025-06-26,51.89568266491344
2025-06-27,55.13916283147053
2025-06-28,55.9500328731098
2025-06-29,50.27394258163489
2025-06-30,49.46307253999562
2025-07-01,55.9500328731098
2025-07-02,57.571772956388344
2025-07-03,48.652202498356345
2025-07-04,42.97611220688144
2025-07-05,45.408722331799254
2025-07-06,52.706552706552706
2025-07-07,55.13916283147053
2025-07-08,50.27394258163489
2025-07-09,43.786982248520715
2025-07-10,49.46307253999562
2025-07-11,55.13916283147053
2025-07-12,55.13916283147053
2025-07-13,52.706552706552706
2025-07-14,57.571772956388344
2025-07-15,55.9500328731098
2025-07-16,47.841332456717076
2025-07-17,52.706552706552706
2025-07-18,51.89568266491344
2025-07-19,48.652202498356345
2025-07-20,57.571772956388344
2025-07-21,51.89568266491344
2025-07-22,59.19351303966689
2025-07-23,53.51742274819198
2025-07-24,52.706552706552706
2025-07-25,52.706552706552706
2025-07-26,54.32829278983125
2025-07-27,49.46307253999562
2025-07-28,54.32829278983125
2025-07-29,55.9500328731098
2025-07-30,54.32829278983125
2025-07-31,65.68047337278107
2025-08-01,46.21959237343853
2025-08-02,46.21959237343853
2025-08-03,42.16524216524217
2025-08-04,47.841332456717076
2025-08-05,51.89568266491344
2025-08-06,54.32829278983125
2025-08-07,51.08481262327417
2025-08-08,47.841332456717076
2025-08-09,47.0304624150778
2025-08-10,52.706552706552706
2025-08-11,51.08481262327417
2025-08-12,51.08481262327417
2025-08-13,51.08481262327417
2025-08-14,45.408722331799254
2025-08-15,51.89568266491344
2025-08-16,45.408722331799254
2025-08-17,41.35437212360289
2025-08-18,47.841332456717076
2025-08-19,47.841332456717076
2025-08-20,48.652202498356345
2025-08-21,55.9500328731098
2025-08-22,45.408722331799254
2025-08-23,51.89568266491344
2025-08-24,44.597852290159985
2025-08-25,53.51742274819198
2025-08-26,51.08481262327417
2025-08-27,54.32829278983125
2025-08-28,56.760902914749074
2025-08-29,51.08481262327417
2025-08-30,47.841332456717076
2025-08-31,44.597852290159985
2025-09-01,47.0304624150778
2025-09-02,49.46307253999562
2025-09-03,50.27394258163489
2025-09-04,60.00438308130616
2025-09-05,55.9500328731098
2025-09-06,58.38264299802762
2025-09-07,51.08481262327417
2025-09-08,58.38264299802762
2025-09-09,73.78917378917379
2025-09-10,59.19351303966689
2025-09-11,51.08481262327417
2025-09-12,49.46307253999562
2025-09-13,43.786982248520715
2025-09-14,38.92176199868508
2025-09-15,56.760902914749074
2025-09-16,61.626123164584705
2025-09-17,56.760902914749074
2025-09-18,55.13916283147053
2025-09-19,55.9500328731098
2025-09-20,46.21959237343853
2025-09-21,49.46307253999562
2025-09-22,58.38264299802762
2025-09-23,57.571772956388344
2025-09-24,52.706552706552706
2025-09-25,61.626123164584705
2025-09-26,56.760902914749074
2025-09-27,47.841332456717076
2025-09-28,58.38264299802762
2025-09-29,51.89568266491344
2025-09-30,59.19351303966689
2025-10-01,57.571772956388344
2025-10-02,56.760902914749074
2025-10-03,53.51742274819198
2025-10-04,50.27394258163489
2025-10-05,47.841332456717076
2025-10-06,53.51742274819198
2025-10-07,55.13916283147053
2025-10-08,60.815253122945435
2025-10-09,55.13916283147053
2025-10-10,47.841332456717076
2025-10-11,42.97611220688144
2025-10-12,55.13916283147053
2025-10-13,55.9500328731098
2025-10-14,57.571772956388344
2025-10-15,55.13916283147053
2025-10-16,69.73482358097743
2025-10-17,60.815253122945435
2025-10-18,42.16524216524217
2025-10-19,44.597852290159985
2025-10-20,57.571772956388344
2025-10-21,64.8696033311418
2025-10-22,67.30221345605962
2025-10-23,58.38264299802762
2025-10-24,60.00438308130616
2025-10-25,47.0304624150778
2025-10-26,48.652202498356345
2025-10-27,55.9500328731098
2025-10-28,73.78917378917379
2025-10-29,62.43699320622398
2025-10-30,70.54569362261671
2025-10-31,64.8696033311418
2025-11-01,55.13916283147053
2025-11-02,55.9500328731098
2025-11-03,68.92395353933816
2025-11-04,62.43699320622398
2025-11-05,76.22178391409162
2025-11-06,70.54569362261671
2025-11-07,64.05873328950253
2025-11-08,54.32829278983125
2025-11-09,59.19351303966689
2025-11-10,60.00438308130616
2025-11-11,61.626123164584705
2025-11-12,69.73482358097743
2025-11-13,64.8696033311418
2025-11-14,62.43699320622398
2025-11-15,49.46307253999562
2025-11-16,54.32829278983125
2025-11-17,72.16743370589525
2025-11-18,71.35656366425597
2025-11-19,71.35656366425597
2025-11-20,71.35656366425597
2025-11-21,56.760902914749074
2025-11-22,46.21959237343853
2025-11-23,47.841332456717076
2025-11-24,56.760902914749074
2025-11-25,59.19351303966689
2025-11-26,49.46307253999562
2025-11-27,38.92176199868508
2025-11-28,44.597852290159985
2025-11-29,51.08481262327417
2025-11-30,44.597852290159985
2025-12-01,59.19351303966689
2025-12-02,67.30221345605962
2025-12-03,72.97830374753453
2025-12-04,68.92395353933816
2025-12-05,60.815253122945435
2025-12-06,48.652202498356345
2025-12-07,54.32829278983125
2025-12-08,67.30221345605962
2025-12-09,66.49134341442034
2025-12-10,66.49134341442034
2025-12-11,67.92998381087712
2025-12-12,60.61907488706497
2025-12-13,54.171350201126884
2025-12-14,46.455006256495096
2025-12-15,67.06679957300307
2025-12-16,80.8254331827533
2025-12-17,69.65635228662525
2025-12-18,72.65134002106709
2025-12-19,55.03453443900095
2025-12-20,40.87046580843108
2025-12-21,43.00226930499883
2025-12-22,51.176362466685056
2025-12-23,47.31819049436916
2025-12-24,45.59182201862103
2025-12-25,42.139085067124775
2025-12-26,55.03453443900095
2025-12-27,52.039546704559115
2025-12-28,52.039546704559115
2025-12-29,56.76090291474908
2025-12-30,55.49228365605538
2025-12-31,49.449993990936925
2026-01-01,49.449993990936925
2026-01-02,52.90273094243318
2026-01-03,45.59182201862103
2026-01-04,51.176362466685056
2026-01-05,51.58179748750469
2026-01-06,61.076824104119396
2026-01-07,67.92998381087712
2026-01-08,59.350455628371265
2026-01-09,65.91588725583765
2026-01-10,60.4228966511845
2026-01-11,57.67640134885794
2026-01-12,74.15537316281734
2026-01-13,61.33839508529336
2026-01-14,64.08489038761992
2026-01-15,68.66238255816421
2026-01-16,60.4228966511845
2026-01-17,46.69042013955166
2026-01-18,44.85942327133395
2026-01-19,51.267912310095944
2026-01-20,60.4228966511845
2026-01-21,76.90186846514392
2026-01-22,64.08489038761992
2026-01-23,64.08489038761992
2026-01-24,55.84540448064023
2026-01-25,54.01440761242251
2026-01-26,66.8313856899465
2026-01-27,73.23987472870849
2026-01-28,79.64836376747049
2026-01-29,86.05685280623247
2026-01-30,72.32437629459963
2026-01-31,55.84540448064023
2026-02-01,66.8313856899465
2026-02-02,70.49337942638192
2026-02-03,75.0708715969262
2026-02-04,84.22585593801476
2026-02-05,78.73286533336163
2026-02-06,76.90186846514392
2026-02-07,53.098909178313654
2026-02-08,54.01440761242251
2026-02-09,57.67640134885794
2026-02-10,75.0708715969262
2026-02-11,71.40887786049078
2026-02-12,75.0708715969262
2026-02-13,65.91588725583765
2026-02-14,50.35241387598709
2026-02-15,56.76090291474908
2026-02-16,64.08489038761992
2026-02-17,71.40887786049078
2026-02-18,91.54984341088561
2026-02-19,75.98637003103505
2026-02-20,68.66238255816421
2026-02-21,65.91588725583765
2026-02-22,67.74688412405536
2026-02-23,68.66238255816421
2026-02-24,77.81736689925278
2026-02-25,70.49337942638192
2026-02-26,78.73286533336163
2026-02-27,91.54984341088561
2026-02-28,56.76090291474908
2026-03-01,63.169391953511074
2026-03-02,79.64836376747049
2026-03-03,78.73286533336163
2026-03-04,82.39485906979705
2026-03-05,89.7188465426679
2026-03-06,90.63434497677676
2026-03-07,54.929906046531364
2026-03-08,60.4228966511845
2026-03-09,82.39485906979705
2026-03-10,78.73286533336163
2026-03-11,88.80334810855905
2026-03-12,71.40887786049078
2026-03-13,72.32437629459963
2026-03-14,60.4228966511845
2026-03-15,58.59189978296679
2026-03-16,74.15537316281734
2026-03-17,83.3103575039059
2026-03-18,71.40887786049078
2026-03-19,71.40887786049078
2026-03-20,71.40887786049078
2026-03-21,54.01440761242251
2026-03-22,65.00038882172879
2026-03-23,73.23987472870849
2026-03-24,78.73286533336163
2026-03-25,70.49337942638192
2026-03-26,73.23987472870849
2026-03-27,66.8313856899465
2026-03-28,55.84540448064023
2026-03-29,65.00038882172879
2026-03-30,75.0708715969262
2026-03-31,64.08489038761992
2026-04-01,71.40887786049078
2026-04-02,69.57788099227307
2026-04-03,48.52141700776937
2026-04-04,59.50739821707565
2026-04-05,57.67640134885794
2026-04-06,69.57788099227307
2026-04-07,72.32437629459963
2026-04-08,82.39485906979705
2026-04-09,82.39485906979705
2026-04-10,67.74688412405536
2026-04-11,55.84540448064023
2026-04-12,51.267912310095944
2026-04-13,69.57788099227307
2026-04-14,81.4793606356882
2026-04-15,70.49337942638192
2026-04-16,57.67640134885794
2026-04-17,75.0708715969262
2026-04-18,54.01440761242251
2026-04-19,64.08489038761992
2026-04-20,65.91588725583765
2026-04-21,75.98637003103505
2026-04-22,80.56386220157934
2026-04-23,78.73286533336163
2026-04-24,71.40887786049078
2026-04-25,61.33839508529336
2026-04-26,66.8313856899465
2026-04-27,80.56386220157934
2026-04-28,72.32437629459963
2026-04-29,79.64836376747049
2026-04-30,77.81736689925278
2026-05-01,72.32437629459963
2026-05-02,63.169391953511074
2026-05-03,57.67640134885794
2026-05-04,83.3103575039059
2026-05-05,65.00038882172879
2026-05-06,74.15537316281734
2026-05-07,65.91588725583765
2026-05-08,76.90186846514392
2026-05-09,59.50739821707565
2026-05-10,57.67640134885794
2026-05-11,75.0708715969262
2026-05-12,66.8313856899465
2026-05-13,72.32437629459963
2026-05-14,75.0708715969262
2026-05-15,68.66238255816421
2026-05-16,57.67640134885794
2026-05-17,63.169391953511074
2026-05-18,67.74688412405536
2026-05-19,68.66238255816421
2026-05-20,71.40887786049078
2026-05-21,68.66238255816421
2026-05-22,65.00038882172879
2026-05-23,54.929906046531364
2026-05-24,63.169391953511074
2026-05-25,70.49337942638192
2026-05-26,63.169391953511074
2026-05-27,81.4793606356882
2026-05-28,69.57788099227307
2026-05-29,60.4228966511845
2026-05-30,54.929906046531364
2026-05-31,64.08489038761992
