Time,nobility
2024-09-24,69.55689738581998
2024-09-25,64.85710702191322
2024-09-26,56.397484366881066
2024-09-27,46.99790363906756
2024-09-28,40.4181971295981
2024-09-29,34.77844869290999
2024-09-30,68.61693931303863
2024-10-01,49.81777785741161
2024-10-02,57.33744243966242
2024-10-03,65.79706509469457
2024-10-04,62.037232803569175
2024-10-05,36.65836483847269
2024-10-06,34.77844869290999
2024-10-07,54.51756822131836
2024-10-08,53.57761014853701
2024-10-09,65.79706509469457
2024-10-10,50.75773593019296
2024-10-11,41.35815520237945
2024-10-12,31.95857447456594
2024-10-13,33.83849062012864
2024-10-14,41.35815520237945
2024-10-15,57.33744243966242
2024-10-16,46.99790363906756
2024-10-17,48.87781978463026
2024-10-18,50.75773593019296
2024-10-19,40.4181971295981
2024-10-20,63.91714894913188
2024-10-21,70.49685545860133
2024-10-22,67.67698124025728
2024-10-23,66.73702316747593
2024-10-24,62.97719087635053
2024-10-25,47.93786171184891
2024-10-26,28.198742183440533
2024-10-27,34.77844869290999
2024-10-28,61.097274730787824
2024-10-29,59.21735858522512
2024-10-30,53.57761014853701
2024-10-31,48.87781978463026
2024-11-01,63.91714894913188
2024-11-02,36.65836483847269
2024-11-03,48.87781978463026
2024-11-04,63.91714894913188
2024-11-05,53.57761014853701
2024-11-06,46.05794556628621
2024-11-07,53.57761014853701
2024-11-08,64.85710702191322
2024-11-09,31.95857447456594
2024-11-10,45.117987493504856
2024-11-11,62.97719087635053
2024-11-12,71.43681353138268
2024-11-13,66.73702316747593
2024-11-14,65.79706509469457
2024-11-15,50.75773593019296
2024-11-16,34.77844869290999
2024-11-17,24.43890989231513
2024-11-18,67.67698124025728
2024-11-19,56.397484366881066
2024-11-20,53.57761014853701
2024-11-21,56.397484366881066
2024-11-22,56.397484366881066
2024-11-23,31.018616401784588
2024-11-24,40.4181971295981
2024-11-25,43.23807134794215
2024-11-26,50.75773593019296
2024-11-27,35.71840676569134
2024-11-28,29.138700256221885
2024-11-29,35.71840676569134
2024-11-30,36.65836483847269
2024-12-01,42.2981132751608
2024-12-02,59.21735858522512
2024-12-03,56.397484366881066
2024-12-04,75.19664582250809
2024-12-05,58.27740051244377
2024-12-06,57.33744243966242
2024-12-07,46.05794556628621
2024-12-08,48.87781978463026
2024-12-09,59.21735858522512
2024-12-10,57.33744243966242
2024-12-11,65.79706509469457
2024-12-12,60.15731665800647
2024-12-13,53.57761014853701
2024-12-14,31.018616401784588
2024-12-15,39.47823905681675
2024-12-16,66.73702316747593
2024-12-17,43.23807134794215
2024-12-18,48.87781978463026
2024-12-19,40.4181971295981
2024-12-20,40.4181971295981
2024-12-21,21.619035673971077
2024-12-22,28.198742183440533
2024-12-23,35.71840676569134
2024-12-24,29.138700256221885
2024-12-25,30.078658329003236
2024-12-26,31.018616401784588
2024-12-27,46.99790363906756
2024-12-28,26.31882603787783
2024-12-29,19.739119528408374
2024-12-30,25.37886796509648
2024-12-31,22.558993746752428
2025-01-01,32.89853254734729
2025-01-02,30.078658329003236
2025-01-03,37.598322911254044
2025-01-04,44.178029420723504
2025-01-05,42.2981132751608
2025-01-06,36.65836483847269
2025-01-07,52.63765207575566
2025-01-08,49.81777785741161
2025-01-09,47.93786171184891
2025-01-10,47.93786171184891
2025-01-11,31.018616401784588
2025-01-12,41.35815520237945
2025-01-13,55.457526294099715
2025-01-14,54.51756822131836
2025-01-15,62.97719087635053
2025-01-16,72.37677160416403
2025-01-17,62.97719087635053
2025-01-18,31.95857447456594
2025-01-19,22.558993746752428
2025-01-20,31.018616401784588
2025-01-21,55.457526294099715
2025-01-22,48.87781978463026
2025-01-23,47.93786171184891
2025-01-24,49.81777785741161
2025-01-25,43.23807134794215
2025-01-26,26.31882603787783
2025-01-27,59.21735858522512
2025-01-28,49.81777785741161
2025-01-29,53.57761014853701
2025-01-30,50.75773593019296
2025-01-31,51.69769400297431
2025-02-01,27.25878411065918
2025-02-02,31.95857447456594
2025-02-03,52.63765207575566
2025-02-04,59.21735858522512
2025-02-05,61.097274730787824
2025-02-06,62.97719087635053
2025-02-07,64.85710702191322
2025-02-08,34.77844869290999
2025-02-09,38.538280984035396
2025-02-10,53.57761014853701
2025-02-11,53.57761014853701
2025-02-12,40.4181971295981
2025-02-13,50.75773593019296
2025-02-14,43.23807134794215
2025-02-15,33.83849062012864
2025-02-16,32.89853254734729
2025-02-17,45.117987493504856
2025-02-18,51.69769400297431
2025-02-19,64.85710702191322
2025-02-20,67.67698124025728
2025-02-21,59.21735858522512
2025-02-22,32.89853254734729
2025-02-23,47.93786171184891
2025-02-24,63.91714894913188
2025-02-25,59.21735858522512
2025-02-26,48.87781978463026
2025-02-27,46.99790363906756
2025-02-28,55.457526294099715
2025-03-01,39.47823905681675
2025-03-02,39.47823905681675
2025-03-03,47.93786171184891
2025-03-04,64.85710702191322
2025-03-05,52.63765207575566
2025-03-06,51.69769400297431
2025-03-07,48.87781978463026
2025-03-08,40.4181971295981
2025-03-09,40.4181971295981
2025-03-10,54.51756822131836
2025-03-11,44.178029420723504
2025-03-12,45.117987493504856
2025-03-13,60.15731665800647
2025-03-14,47.93786171184891
2025-03-15,31.95857447456594
2025-03-16,32.89853254734729
2025-03-17,55.457526294099715
2025-03-18,53.57761014853701
2025-03-19,44.178029420723504
2025-03-20,41.35815520237945
2025-03-21,43.23807134794215
2025-03-22,35.71840676569134
2025-03-23,40.4181971295981
2025-03-24,46.99790363906756
2025-03-25,51.69769400297431
2025-03-26,39.47823905681675
2025-03-27,54.51756822131836
2025-03-28,44.178029420723504
2025-03-29,18.799161455627022
2025-03-30,40.4181971295981
2025-03-31,47.93786171184891
2025-04-01,36.65836483847269
2025-04-02,51.69769400297431
2025-04-03,35.71840676569134
2025-04-04,48.87781978463026
2025-04-05,35.71840676569134
2025-04-06,38.538280984035396
2025-04-07,46.05794556628621
2025-04-08,62.037232803569175
2025-04-09,27.25878411065918
2025-04-10,48.87781978463026
2025-04-11,37.598322911254044
2025-04-12,26.31882603787783
2025-04-13,32.89853254734729
2025-04-14,33.83849062012864
2025-04-15,46.485199235732274
2025-04-16,43.152620614052935
2025-04-17,47.8951363449043
2025-04-18,42.68264157766227
2025-04-19,23.712578654256813
2025-04-20,38.410104883201576
2025-04-21,52.63765207575567
2025-04-22,47.425157308513626
2025-04-23,56.440209733825675
2025-04-24,43.62259965044362
2025-04-25,52.167673039364985
2025-04-26,33.66758915235022
2025-04-27,33.66758915235022
2025-04-28,48.83509441768565
2025-04-29,38.410104883201576
2025-04-30,41.742683504880915
2025-05-01,46.95517827212295
2025-05-02,43.62259965044362
2025-05-03,46.95517827212295
2025-05-04,38.410104883201576
2025-05-05,60.712746428286366
2025-05-06,47.425157308513626
2025-05-07,47.8951363449043
2025-05-08,47.8951363449043
2025-05-09,41.742683504880915
2025-05-10,37.9401258468109
2025-05-11,33.66758915235022
2025-05-12,57.38016780660703
2025-05-13,47.8951363449043
2025-05-14,43.067169880163725
2025-05-15,47.85241097795969
2025-05-16,47.85241097795969
2025-05-17,38.28192878236776
2025-05-18,33.49668768457179
2025-05-19,38.28192878236776
2025-05-20,38.28192878236776
2025-05-21,47.85241097795969
2025-05-22,47.85241097795969
2025-05-23,38.28192878236776
2025-05-24,23.926205488979846
2025-05-25,28.711446586775818
2025-05-26,33.49668768457179
2025-05-27,43.067169880163725
2025-05-28,38.28192878236776
2025-05-29,38.28192878236776
2025-05-30,478.524109779597
2025-05-31,62.2081342713476
2025-06-01,23.926205488979846
2025-06-02,38.28192878236776
2025-06-03,28.711446586775818
2025-06-04,33.49668768457179
2025-06-05,33.49668768457179
2025-06-06,28.711446586775818
2025-06-07,38.28192878236776
2025-06-08,28.711446586775818
2025-06-09,38.28192878236776
2025-06-10,43.067169880163725
2025-06-11,38.28192878236776
2025-06-12,28.711446586775818
2025-06-13,28.711446586775818
2025-06-14,43.067169880163725
2025-06-15,38.28192878236776
2025-06-16,33.49668768457179
2025-06-17,28.711446586775818
2025-06-18,47.85241097795969
2025-06-19,38.28192878236776
2025-06-20,43.067169880163725
2025-06-21,33.49668768457179
2025-06-22,38.28192878236776
2025-06-23,28.711446586775818
2025-06-24,38.28192878236776
2025-06-25,28.711446586775818
2025-06-26,19.14096439118388
2025-06-27,38.28192878236776
2025-06-28,43.067169880163725
2025-06-29,38.28192878236776
2025-06-30,38.28192878236776
2025-07-01,33.49668768457179
2025-07-02,23.926205488979846
2025-07-03,28.711446586775818
2025-07-04,43.067169880163725
2025-07-05,38.28192878236776
2025-07-06,47.85241097795969
2025-07-07,43.067169880163725
2025-07-08,33.49668768457179
2025-07-09,33.49668768457179
2025-07-10,33.49668768457179
2025-07-11,33.49668768457179
2025-07-12,38.28192878236776
2025-07-13,43.067169880163725
2025-07-14,33.49668768457179
2025-07-15,38.28192878236776
2025-07-16,38.28192878236776
2025-07-17,47.85241097795969
2025-07-18,38.28192878236776
2025-07-19,43.067169880163725
2025-07-20,28.711446586775818
2025-07-21,43.067169880163725
2025-07-22,43.067169880163725
2025-07-23,33.49668768457179
2025-07-24,38.28192878236776
2025-07-25,28.711446586775818
2025-07-26,33.49668768457179
2025-07-27,38.28192878236776
2025-07-28,43.067169880163725
2025-07-29,38.28192878236776
2025-07-30,38.28192878236776
2025-07-31,52.63765207575567
2025-08-01,28.711446586775818
2025-08-02,28.711446586775818
2025-08-03,33.49668768457179
2025-08-04,38.28192878236776
2025-08-05,43.067169880163725
2025-08-06,43.067169880163725
2025-08-07,47.85241097795969
2025-08-08,43.067169880163725
2025-08-09,28.711446586775818
2025-08-10,38.28192878236776
2025-08-11,33.49668768457179
2025-08-12,38.28192878236776
2025-08-13,33.49668768457179
2025-08-14,43.067169880163725
2025-08-15,62.2081342713476
2025-08-16,38.28192878236776
2025-08-17,43.067169880163725
2025-08-18,43.067169880163725
2025-08-19,47.85241097795969
2025-08-20,47.85241097795969
2025-08-21,47.85241097795969
2025-08-22,38.28192878236776
2025-08-23,28.711446586775818
2025-08-24,33.49668768457179
2025-08-25,47.85241097795969
2025-08-26,47.85241097795969
2025-08-27,57.422893173551635
2025-08-28,57.422893173551635
2025-08-29,47.85241097795969
2025-08-30,33.49668768457179
2025-08-31,33.49668768457179
2025-09-01,43.067169880163725
2025-09-02,57.422893173551635
2025-09-03,52.63765207575567
2025-09-04,57.422893173551635
2025-09-05,66.99337536914358
2025-09-06,38.28192878236776
2025-09-07,38.28192878236776
2025-09-08,57.422893173551635
2025-09-09,57.422893173551635
2025-09-10,47.85241097795969
2025-09-11,57.422893173551635
2025-09-12,47.85241097795969
2025-09-13,33.49668768457179
2025-09-14,23.926205488979846
2025-09-15,76.56385756473551
2025-09-16,43.067169880163725
2025-09-17,62.2081342713476
2025-09-18,71.77861646693954
2025-09-19,76.56385756473551
2025-09-20,38.28192878236776
2025-09-21,38.28192878236776
2025-09-22,76.56385756473551
2025-09-23,57.422893173551635
2025-09-24,57.422893173551635
2025-09-25,66.99337536914358
2025-09-26,71.77861646693954
2025-09-27,38.28192878236776
2025-09-28,43.067169880163725
2025-09-29,57.422893173551635
2025-09-30,62.2081342713476
2025-10-01,66.99337536914358
2025-10-02,52.63765207575567
2025-10-03,66.99337536914358
2025-10-04,38.28192878236776
2025-10-05,38.28192878236776
2025-10-06,57.422893173551635
2025-10-07,52.63765207575567
2025-10-08,57.422893173551635
2025-10-09,52.63765207575567
2025-10-10,43.067169880163725
2025-10-11,47.85241097795969
2025-10-12,38.28192878236776
2025-10-13,52.63765207575567
2025-10-14,76.56385756473551
2025-10-15,62.2081342713476
2025-10-16,62.2081342713476
2025-10-17,57.422893173551635
2025-10-18,38.28192878236776
2025-10-19,38.28192878236776
2025-10-20,52.63765207575567
2025-10-21,47.85241097795969
2025-10-22,66.99337536914358
2025-10-23,62.2081342713476
2025-10-24,76.56385756473551
2025-10-25,43.067169880163725
2025-10-26,52.63765207575567
2025-10-27,62.2081342713476
2025-10-28,66.99337536914358
2025-10-29,71.77861646693954
2025-10-30,81.34909866253149
2025-10-31,66.99337536914358
2025-11-01,33.49668768457179
2025-11-02,47.85241097795969
2025-11-03,86.13433976032745
2025-11-04,62.2081342713476
2025-11-05,76.56385756473551
2025-11-06,76.56385756473551
2025-11-07,57.422893173551635
2025-11-08,33.49668768457179
2025-11-09,43.067169880163725
2025-11-10,62.2081342713476
2025-11-11,47.85241097795969
2025-11-12,71.77861646693954
2025-11-13,76.56385756473551
2025-11-14,66.99337536914358
2025-11-15,57.422893173551635
2025-11-16,43.067169880163725
2025-11-17,62.2081342713476
2025-11-18,57.422893173551635
2025-11-19,57.422893173551635
2025-11-20,71.77861646693954
2025-11-21,57.422893173551635
2025-11-22,52.63765207575567
2025-11-23,43.067169880163725
2025-11-24,52.63765207575567
2025-11-25,62.2081342713476
2025-11-26,28.711446586775818
2025-11-27,33.49668768457179
2025-11-28,38.28192878236776
2025-11-29,43.067169880163725
2025-11-30,52.63765207575567
2025-12-01,62.2081342713476
2025-12-02,62.2081342713476
2025-12-03,81.34909866253149
2025-12-04,76.56385756473551
2025-12-05,71.77861646693954
2025-12-06,57.422893173551635
2025-12-07,47.85241097795969
2025-12-08,66.99337536914358
2025-12-09,66.99337536914358
2025-12-10,71.77861646693954
2025-12-11,80.87057455275189
2025-12-12,62.6866583811272
2025-12-13,28.71144658677582
2025-12-14,46.8953627584005
2025-12-15,70.34304413760074
2025-12-16,67.95042358870276
2025-12-17,66.51485125936398
2025-12-18,52.15912796597607
2025-12-19,48.33093508773929
2025-12-20,43.06716988016373
2025-12-21,32.5396394650126
2025-12-22,24.883253708539044
2025-12-23,48.33093508773929
2025-12-24,37.80340467258816
2025-12-25,39.238977001926955
2025-12-26,46.8953627584005
2025-12-27,52.15912796597607
2025-12-28,48.33093508773929
2025-12-29,37.80340467258816
2025-12-30,37.80340467258816
2025-12-31,37.80340467258816
2026-01-01,28.71144658677582
2026-01-02,37.80340467258816
2026-01-03,44.502742209502514
2026-01-04,46.8953627584005
2026-01-05,43.06716988016373
2026-01-06,43.06716988016373
2026-01-07,62.6866583811272
2026-01-08,57.42289317355164
2026-01-09,57.42289317355164
2026-01-10,57.42289317355164
2026-01-11,40.196025221486146
2026-01-12,77.52090578429471
2026-01-13,66.03632714958438
2026-01-14,77.52090578429471
2026-01-15,86.13433976032746
2026-01-16,63.1651824909068
2026-01-17,68.90747180826196
2026-01-18,45.93831453884131
2026-01-19,45.93831453884131
2026-01-20,71.77861646693955
2026-01-21,83.26319510164987
2026-01-22,60.29403783222922
2026-01-23,66.03632714958438
2026-01-24,57.42289317355164
2026-01-25,54.551748514874056
2026-01-26,63.1651824909068
2026-01-27,71.77861646693955
2026-01-28,66.03632714958438
2026-01-29,74.64976112561713
2026-01-30,111.97464168842569
2026-01-31,80.39205044297229
2026-02-01,103.36120771239295
2026-02-02,106.23235237107053
2026-02-03,94.7477737363602
2026-02-04,137.81494361652392
2026-02-05,169.39753486197733
2026-02-06,134.94379895784635
2026-02-07,80.39205044297229
2026-02-08,83.26319510164987
2026-02-09,89.00548441900504
2026-02-10,89.00548441900504
2026-02-11,80.39205044297229
2026-02-12,86.13433976032746
2026-02-13,89.00548441900504
2026-02-14,86.13433976032746
2026-02-15,80.39205044297229
2026-02-16,80.39205044297229
2026-02-17,103.36120771239295
2026-02-18,89.00548441900504
2026-02-19,80.39205044297229
2026-02-20,94.7477737363602
2026-02-21,71.77861646693955
2026-02-22,74.64976112561713
2026-02-23,86.13433976032746
2026-02-24,86.13433976032746
2026-02-25,77.52090578429471
2026-02-26,100.49006305371537
2026-02-27,137.81494361652392
2026-02-28,120.58807566445844
2026-03-01,94.7477737363602
2026-03-02,111.97464168842569
2026-03-03,97.61891839503778
2026-03-04,89.00548441900504
2026-03-05,89.00548441900504
2026-03-06,86.13433976032746
2026-03-07,63.1651824909068
2026-03-08,83.26319510164987
2026-03-09,83.26319510164987
2026-03-10,83.26319510164987
2026-03-11,86.13433976032746
2026-03-12,68.90747180826196
2026-03-13,63.1651824909068
2026-03-14,63.1651824909068
2026-03-15,77.52090578429471
2026-03-16,60.29403783222922
2026-03-17,74.64976112561713
2026-03-18,66.03632714958438
2026-03-19,74.64976112561713
2026-03-20,66.03632714958438
2026-03-21,71.77861646693955
2026-03-22,57.42289317355164
2026-03-23,71.77861646693955
2026-03-24,66.03632714958438
2026-03-25,71.77861646693955
2026-03-26,60.29403783222922
2026-03-27,57.42289317355164
2026-03-28,43.06716988016373
2026-03-29,63.1651824909068
2026-03-30,48.80945919751889
2026-03-31,66.03632714958438
2026-04-01,57.42289317355164
2026-04-02,60.29403783222922
2026-04-03,60.29403783222922
2026-04-04,57.42289317355164
2026-04-05,54.551748514874056
2026-04-06,57.42289317355164
2026-04-07,48.80945919751889
2026-04-08,57.42289317355164
2026-04-09,54.551748514874056
2026-04-10,287.1144658677582
2026-04-11,91.87662907768262
2026-04-12,71.77861646693955
2026-04-13,63.1651824909068
2026-04-14,60.29403783222922
2026-04-15,66.03632714958438
2026-04-16,66.03632714958438
2026-04-17,91.87662907768262
2026-04-18,51.68060385619648
2026-04-19,66.03632714958438
2026-04-20,66.03632714958438
2026-04-21,63.1651824909068
2026-04-22,54.551748514874056
2026-04-23,54.551748514874056
2026-04-24,51.68060385619648
2026-04-25,48.80945919751889
2026-04-26,60.29403783222922
2026-04-27,68.90747180826196
2026-04-28,83.26319510164987
2026-04-29,63.1651824909068
2026-04-30,74.64976112561713
2026-05-01,71.77861646693955
2026-05-02,60.29403783222922
2026-05-03,60.29403783222922
2026-05-04,63.1651824909068
2026-05-05,71.77861646693955
2026-05-06,54.551748514874056
2026-05-07,77.52090578429471
2026-05-08,63.1651824909068
2026-05-09,48.80945919751889
2026-05-10,45.93831453884131
2026-05-11,60.29403783222922
2026-05-12,45.93831453884131
2026-05-13,48.80945919751889
2026-05-14,63.1651824909068
2026-05-15,51.68060385619648
2026-05-16,43.06716988016373
2026-05-17,48.80945919751889
2026-05-18,57.42289317355164
2026-05-19,51.68060385619648
2026-05-20,60.29403783222922
2026-05-21,48.80945919751889
2026-05-22,45.93831453884131
2026-05-23,40.196025221486146
2026-05-24,43.06716988016373
2026-05-25,51.68060385619648
2026-05-26,51.68060385619648
2026-05-27,57.42289317355164
2026-05-28,45.93831453884131
2026-05-29,54.551748514874056
2026-05-30,66.03632714958438
2026-05-31,54.551748514874056
