Time,equity
2024-09-24,84.17246753246751
2024-09-25,80.89302074548826
2024-09-26,81.98616967448133
2024-09-27,67.77523359757123
2024-09-28,54.65744644965422
2024-09-29,49.191701804688805
2024-09-30,79.79987181649517
2024-10-01,79.79987181649517
2024-10-02,81.98616967448133
2024-10-03,80.89302074548826
2024-10-04,75.42727610052283
2024-10-05,53.56429752066114
2024-10-06,49.191701804688805
2024-10-07,79.79987181649517
2024-10-08,83.07931860347442
2024-10-09,74.33412717152974
2024-10-10,74.33412717152974
2024-10-11,66.68208466857816
2024-10-12,51.377999662674966
2024-10-13,45.91225501770955
2024-10-14,73.24097824253666
2024-10-15,79.79987181649517
2024-10-16,80.89302074548826
2024-10-17,78.70672288750208
2024-10-18,73.24097824253666
2024-10-19,52.471148591668054
2024-10-20,47.00540394670263
2024-10-21,83.07931860347442
2024-10-22,87.45191431944676
2024-10-23,86.35876539045367
2024-10-24,80.89302074548826
2024-10-25,74.33412717152974
2024-10-26,50.284850733681886
2024-10-27,49.191701804688805
2024-10-28,79.79987181649517
2024-10-29,80.89302074548826
2024-10-30,74.33412717152974
2024-10-31,71.0546803845505
2024-11-01,77.613573958509
2024-11-02,53.56429752066114
2024-11-03,50.284850733681886
2024-11-04,76.5204250295159
2024-11-05,75.42727610052283
2024-11-06,57.93689323663348
2024-11-07,80.89302074548826
2024-11-08,76.5204250295159
2024-11-09,57.93689323663348
2024-11-10,49.191701804688805
2024-11-11,78.70672288750208
2024-11-12,88.54506324843985
2024-11-13,84.17246753246751
2024-11-14,78.70672288750208
2024-11-15,75.42727610052283
2024-11-16,52.471148591668054
2024-11-17,47.00540394670263
2024-11-18,90.73136110642601
2024-11-19,79.79987181649517
2024-11-20,81.98616967448133
2024-11-21,80.89302074548826
2024-11-22,69.9615314555574
2024-11-23,53.56429752066114
2024-11-24,43.72595715972338
2024-11-25,74.33412717152974
2024-11-26,96.19710575139143
2024-11-27,72.14782931354358
2024-11-28,34.9807657277787
2024-11-29,38.26021251475795
2024-11-30,47.00540394670263
2024-12-01,47.00540394670263
2024-12-02,79.79987181649517
2024-12-03,81.98616967448133
2024-12-04,83.07931860347442
2024-12-05,78.70672288750208
2024-12-06,78.70672288750208
2024-12-07,57.93689323663348
2024-12-08,49.191701804688805
2024-12-09,74.33412717152974
2024-12-10,79.79987181649517
2024-12-11,80.89302074548826
2024-12-12,77.613573958509
2024-12-13,69.9615314555574
2024-12-14,52.471148591668054
2024-12-15,39.35336144375104
2024-12-16,69.9615314555574
2024-12-17,74.33412717152974
2024-12-18,66.68208466857816
2024-12-19,72.14782931354358
2024-12-20,65.58893573958507
2024-12-21,48.09855287569572
2024-12-22,32.794467869792534
2024-12-23,51.377999662674966
2024-12-24,40.44651037274413
2024-12-25,25.142425366840943
2024-12-26,42.63280823073029
2024-12-27,54.65744644965422
2024-12-28,48.09855287569572
2024-12-29,39.35336144375104
2024-12-30,63.4026378815989
2024-12-31,55.750595378647304
2025-01-01,37.16706358576487
2025-01-02,67.77523359757123
2025-01-03,69.9615314555574
2025-01-04,55.750595378647304
2025-01-05,42.63280823073029
2025-01-06,74.33412717152974
2025-01-07,83.07931860347442
2025-01-08,76.5204250295159
2025-01-09,89.63821217743293
2025-01-10,75.42727610052283
2025-01-11,59.03004216562656
2025-01-12,50.284850733681886
2025-01-13,77.613573958509
2025-01-14,83.07931860347442
2025-01-15,84.17246753246751
2025-01-16,84.17246753246751
2025-01-17,86.35876539045367
2025-01-18,69.9615314555574
2025-01-19,61.21634002361273
2025-01-20,68.86838252656432
2025-01-21,90.73136110642601
2025-01-22,109.31489289930845
2025-01-23,99.47655253837068
2025-01-24,85.26561646146058
2025-01-25,80.89302074548826
2025-01-26,69.9615314555574
2025-01-27,98.38340360937761
2025-01-28,108.22174397031536
2025-01-29,92.91765896441218
2025-01-30,90.73136110642601
2025-01-31,88.54506324843985
2025-02-01,72.14782931354358
2025-02-02,67.77523359757123
2025-02-03,90.73136110642601
2025-02-04,89.63821217743293
2025-02-05,85.26561646146058
2025-02-06,107.12859504132228
2025-02-07,84.17246753246751
2025-02-08,66.68208466857816
2025-02-09,59.03004216562656
2025-02-10,78.70672288750208
2025-02-11,88.54506324843985
2025-02-12,88.54506324843985
2025-02-13,83.07931860347442
2025-02-14,76.5204250295159
2025-02-15,67.77523359757123
2025-02-16,61.21634002361273
2025-02-17,76.5204250295159
2025-02-18,81.98616967448133
2025-02-19,89.63821217743293
2025-02-20,81.98616967448133
2025-02-21,83.07931860347442
2025-02-22,67.77523359757123
2025-02-23,62.30948895260582
2025-02-24,89.63821217743293
2025-02-25,88.54506324843985
2025-02-26,84.17246753246751
2025-02-27,84.17246753246751
2025-02-28,80.89302074548826
2025-03-01,67.77523359757123
2025-03-02,60.12319109461964
2025-03-03,83.07931860347442
2025-03-04,83.07931860347442
2025-03-05,84.17246753246751
2025-03-06,81.98616967448133
2025-03-07,81.98616967448133
2025-03-08,71.0546803845505
2025-03-09,62.30948895260582
2025-03-10,86.35876539045367
2025-03-11,89.63821217743293
2025-03-12,88.54506324843985
2025-03-13,85.26561646146058
2025-03-14,77.613573958509
2025-03-15,61.21634002361273
2025-03-16,59.03004216562656
2025-03-17,81.98616967448133
2025-03-18,86.35876539045367
2025-03-19,88.54506324843985
2025-03-20,83.07931860347442
2025-03-21,69.9615314555574
2025-03-22,67.77523359757123
2025-03-23,59.03004216562656
2025-03-24,80.89302074548826
2025-03-25,81.98616967448133
2025-03-26,76.5204250295159
2025-03-27,75.42727610052283
2025-03-28,75.42727610052283
2025-03-29,63.4026378815989
2025-03-30,53.56429752066114
2025-03-31,85.26561646146058
2025-04-01,81.98616967448133
2025-04-02,84.17246753246751
2025-04-03,89.63821217743293
2025-04-04,76.5204250295159
2025-04-05,66.68208466857816
2025-04-06,59.03004216562656
2025-04-07,80.89302074548826
2025-04-08,89.63821217743293
2025-04-09,84.17246753246751
2025-04-10,80.89302074548826
2025-04-11,73.24097824253666
2025-04-12,64.49578681059198
2025-04-13,55.750595378647304
2025-04-14,87.45191431944676
2025-04-15,86.44986113453643
2025-04-16,85.03787710125368
2025-04-17,84.49130263675715
2025-04-18,69.05057401472983
2025-04-19,56.43381345926798
2025-04-20,49.692728397143966
2025-04-21,81.66733457019168
2025-04-22,81.66733457019168
2025-04-23,83.0793186034744
2025-04-24,87.86184516781915
2025-04-25,71.00913251250911
2025-04-26,57.52696238826107
2025-04-27,54.156419857199054
2025-04-28,84.49130263675715
2025-04-29,93.19094619666045
2025-04-30,81.66733457019168
2025-05-01,81.66733457019168
2025-05-02,78.29679203912967
2025-05-03,60.35093045482654
2025-05-04,58.938946421543804
2025-05-05,81.12076010569514
2025-05-06,83.0793186034744
2025-05-07,77.20364311013658
2025-05-08,77.75021757463313
2025-05-09,76.33823354135039
2025-05-10,57.52696238826107
2025-05-11,55.021829425985246
2025-05-12,83.0793186034744
2025-05-13,86.44986113453643
2025-05-14,76.15604205318488
2025-05-15,74.4252229156125
2025-05-16,69.23276550289535
2025-05-17,51.92457412717151
2025-05-18,41.5396593017372
2025-05-19,72.69440377804011
2025-05-20,79.61768032832964
2025-05-21,77.88686119075726
2025-05-22,76.15604205318488
2025-05-23,69.23276550289535
2025-05-24,53.65539326474389
2025-05-25,45.001297576881974
2025-05-26,48.46293585202674
2025-05-27,74.4252229156125
2025-05-28,77.88686119075726
2025-05-29,83.0793186034744
2025-05-30,77.88686119075726
2025-05-31,62.30948895260581
2025-06-01,50.19375498959912
2025-06-02,79.61768032832964
2025-06-03,84.8101377410468
2025-06-04,79.61768032832964
2025-06-05,84.8101377410468
2025-06-06,79.61768032832964
2025-06-07,64.04030809017819
2025-06-08,60.57866981503343
2025-06-09,96.92587170405348
2025-06-10,95.1950525664811
2025-06-11,88.27177601619157
2025-06-12,84.8101377410468
2025-06-13,79.61768032832964
2025-06-14,60.57866981503343
2025-06-15,51.92457412717151
2025-06-16,86.54095687861918
2025-06-17,86.54095687861918
2025-06-18,91.73341429133633
2025-06-19,74.4252229156125
2025-06-20,72.69440377804011
2025-06-21,64.04030809017819
2025-06-22,51.92457412717151
2025-06-23,86.54095687861918
2025-06-24,90.00259515376395
2025-06-25,90.00259515376395
2025-06-26,93.46423342890871
2025-06-27,88.27177601619157
2025-06-28,64.04030809017819
2025-06-29,62.30948895260581
2025-06-30,84.8101377410468
2025-07-01,88.27177601619157
2025-07-02,95.1950525664811
2025-07-03,74.4252229156125
2025-07-04,51.92457412717151
2025-07-05,53.65539326474389
2025-07-06,55.386212402316275
2025-07-07,83.0793186034744
2025-07-08,88.27177601619157
2025-07-09,91.73341429133633
2025-07-10,86.54095687861918
2025-07-11,86.54095687861918
2025-07-12,67.50194636532296
2025-07-13,67.50194636532296
2025-07-14,93.46423342890871
2025-07-15,93.46423342890871
2025-07-16,107.31078652948779
2025-07-17,110.77242480463255
2025-07-18,90.00259515376395
2025-07-19,93.46423342890871
2025-07-20,100.38750997919824
2025-07-21,122.88815876763924
2025-07-22,109.04160566706017
2025-07-23,105.5799673919154
2025-07-24,109.04160566706017
2025-07-25,100.38750997919824
2025-07-26,105.5799673919154
2025-07-27,88.27177601619157
2025-07-28,112.50324394220493
2025-07-29,143.65798841850784
2025-07-30,159.23536065665928
2025-07-31,173.08191375723837
2025-08-01,126.349797042784
2025-08-02,70.96358464046773
2025-08-03,67.50194636532296
2025-08-04,90.00259515376395
2025-08-05,98.65669084162586
2025-08-06,107.31078652948779
2025-08-07,98.65669084162586
2025-08-08,102.11832911677064
2025-08-09,84.8101377410468
2025-08-10,81.34849946590202
2025-08-11,107.31078652948779
2025-08-12,105.5799673919154
2025-08-13,93.46423342890871
2025-08-14,91.73341429133633
2025-08-15,83.0793186034744
2025-08-16,65.77112722775058
2025-08-17,57.11703153988866
2025-08-18,84.8101377410468
2025-08-19,90.00259515376395
2025-08-20,88.27177601619157
2025-08-21,88.27177601619157
2025-08-22,77.88686119075726
2025-08-23,65.77112722775058
2025-08-24,60.57866981503343
2025-08-25,86.54095687861918
2025-08-26,95.1950525664811
2025-08-27,96.92587170405348
2025-08-28,86.54095687861918
2025-08-29,84.8101377410468
2025-08-30,62.30948895260581
2025-08-31,60.57866981503343
2025-09-01,74.4252229156125
2025-09-02,93.46423342890871
2025-09-03,100.38750997919824
2025-09-04,98.65669084162586
2025-09-05,86.54095687861918
2025-09-06,69.23276550289535
2025-09-07,65.77112722775058
2025-09-08,93.46423342890871
2025-09-09,105.5799673919154
2025-09-10,90.00259515376395
2025-09-11,79.61768032832964
2025-09-12,70.96358464046773
2025-09-13,58.84785067746104
2025-09-14,53.65539326474389
2025-09-15,90.00259515376395
2025-09-16,121.15733963006686
2025-09-17,140.19635014336308
2025-09-18,117.69570135492208
2025-09-19,102.11832911677064
2025-09-20,81.34849946590202
2025-09-21,84.8101377410468
2025-09-22,112.50324394220493
2025-09-23,117.69570135492208
2025-09-24,115.9648822173497
2025-09-25,115.9648822173497
2025-09-26,102.11832911677064
2025-09-27,81.34849946590202
2025-09-28,74.4252229156125
2025-09-29,105.5799673919154
2025-09-30,117.69570135492208
2025-10-01,110.77242480463255
2025-10-02,114.23406307977731
2025-10-03,95.1950525664811
2025-10-04,53.65539326474389
2025-10-05,53.65539326474389
2025-10-06,83.0793186034744
2025-10-07,112.50324394220493
2025-10-08,109.04160566706017
2025-10-09,98.65669084162586
2025-10-10,77.88686119075726
2025-10-11,64.04030809017819
2025-10-12,58.84785067746104
2025-10-13,93.46423342890871
2025-10-14,93.46423342890871
2025-10-15,91.73341429133633
2025-10-16,88.27177601619157
2025-10-17,81.34849946590202
2025-10-18,64.04030809017819
2025-10-19,65.77112722775058
2025-10-20,84.8101377410468
2025-10-21,102.11832911677064
2025-10-22,96.92587170405348
2025-10-23,96.92587170405348
2025-10-24,91.73341429133633
2025-10-25,55.386212402316275
2025-10-26,60.57866981503343
2025-10-27,90.00259515376395
2025-10-28,95.1950525664811
2025-10-29,107.31078652948779
2025-10-30,109.04160566706017
2025-10-31,93.46423342890871
2025-11-01,76.15604205318488
2025-11-02,76.15604205318488
2025-11-03,122.88815876763924
2025-11-04,119.42652049249446
2025-11-05,114.23406307977731
2025-11-06,112.50324394220493
2025-11-07,102.11832911677064
2025-11-08,76.15604205318488
2025-11-09,79.61768032832964
2025-11-10,117.69570135492208
2025-11-11,124.61897790521162
2025-11-12,117.69570135492208
2025-11-13,126.349797042784
2025-11-14,98.65669084162586
2025-11-15,84.8101377410468
2025-11-16,83.0793186034744
2025-11-17,117.69570135492208
2025-11-18,115.9648822173497
2025-11-19,110.77242480463255
2025-11-20,110.77242480463255
2025-11-21,96.92587170405348
2025-11-22,74.4252229156125
2025-11-23,84.8101377410468
2025-11-24,95.1950525664811
2025-11-25,103.84914825434302
2025-11-26,90.00259515376395
2025-11-27,67.50194636532296
2025-11-28,70.96358464046773
2025-11-29,69.23276550289535
2025-11-30,79.61768032832964
2025-12-01,114.23406307977731
2025-12-02,115.9648822173497
2025-12-03,119.42652049249446
2025-12-04,121.15733963006686
2025-12-05,102.11832911677064
2025-12-06,76.15604205318488
2025-12-07,84.8101377410468
2025-12-08,107.31078652948779
2025-12-09,117.69570135492208
2025-12-10,119.42652049249446
2025-12-11,114.02711731332845
2025-12-12,97.09519096751166
2025-12-13,91.39477576441999
2025-12-14,73.59743984981701
2025-12-15,91.39477576441999
2025-12-16,95.1950525664811
2025-12-17,103.6610157393895
2025-12-18,100.89546776957275
2025-12-19,89.49463736338944
2025-12-20,69.7971630477559
2025-12-21,67.89702464672536
2025-12-22,82.92881259151159
2025-12-23,81.02867419048104
2025-12-24,78.2631262206643
2025-12-25,57.5309230727864
2025-12-26,69.7971630477559
2025-12-27,74.4628494186032
2025-12-28,76.36298781963376
2025-12-29,88.62922779460325
2025-12-30,88.62922779460325
2025-12-31,87.5944989623589
2026-01-01,81.02867419048104
2026-01-02,89.49463736338944
2026-01-03,74.4628494186032
2026-01-04,72.56271101757264
2026-01-05,84.82895099254215
2026-01-06,110.22684051126734
2026-01-07,114.02711731332845
2026-01-08,115.92725571435899
2026-01-09,107.61179855341341
2026-01-10,82.77830657954878
2026-01-11,70.36156059261646
2026-01-12,115.88962921136829
2026-01-13,126.23691753381189
2026-01-14,128.3063751983006
2026-01-15,132.44529052727805
2026-01-16,113.82017154687958
2026-01-17,91.05613723750366
2026-01-18,84.84776424403749
2026-01-19,103.47288322443598
2026-01-20,130.37583286278934
2026-01-21,151.07040950767652
2026-01-22,146.9314941786991
2026-01-23,115.88962921136829
2026-01-24,86.91722190852622
2026-01-25,88.98667957301494
2026-01-26,113.82017154687958
2026-01-27,122.09800220483444
2026-01-28,124.16745986932317
2026-01-29,171.76498615256372
2026-01-30,177.97335914602988
2026-01-31,120.02854454034573
2026-02-01,144.86203651421036
2026-02-02,169.69552848807498
2026-02-03,167.62607082358628
2026-02-04,173.83444381705243
2026-02-05,188.32064746847348
2026-02-06,155.20932483665396
2026-02-07,109.68125621790213
2026-02-08,107.61179855341341
2026-02-09,128.3063751983006
2026-02-10,155.20932483665396
2026-02-11,144.86203651421036
2026-02-12,144.86203651421036
2026-02-13,167.62607082358628
2026-02-14,140.7231211852329
2026-02-15,165.55661315909757
2026-02-16,180.0428168105186
2026-02-17,180.0428168105186
2026-02-18,155.20932483665396
2026-02-19,155.20932483665396
2026-02-20,146.9314941786991
2026-02-21,126.23691753381189
2026-02-22,138.6536635207442
2026-02-23,198.66793579091706
2026-02-24,173.83444381705243
2026-02-25,167.62607082358628
2026-02-26,182.11227447500733
2026-02-27,196.59847812642835
2026-02-28,86.91722190852622
2026-03-01,97.26451023096982
2026-03-02,182.11227447500733
2026-03-03,206.94576644887195
2026-03-04,169.69552848807498
2026-03-05,177.97335914602988
2026-03-06,144.86203651421036
2026-03-07,115.88962921136829
2026-03-08,113.82017154687958
2026-03-09,161.41769783012012
2026-03-10,149.0009518431878
2026-03-11,144.86203651421036
2026-03-12,157.27878250114267
2026-03-13,126.23691753381189
2026-03-14,109.68125621790213
2026-03-15,107.61179855341341
2026-03-16,142.79257884972165
2026-03-17,163.48715549460883
2026-03-18,165.55661315909757
2026-03-19,175.90390148154117
2026-03-20,163.48715549460883
2026-03-21,120.02854454034573
2026-03-22,128.3063751983006
2026-03-23,161.41769783012012
2026-03-24,159.3482401656314
2026-03-25,173.83444381705243
2026-03-26,169.69552848807498
2026-03-27,149.0009518431878
2026-03-28,105.5423408889247
2026-03-29,117.95908687585701
2026-03-30,165.55661315909757
2026-03-31,165.55661315909757
2026-04-01,163.48715549460883
2026-04-02,136.5842058562555
2026-04-03,134.51474819176676
2026-04-04,91.05613723750366
2026-04-05,95.1950525664811
2026-04-06,136.5842058562555
2026-04-07,149.0009518431878
2026-04-08,155.20932483665396
2026-04-09,167.62607082358628
2026-04-10,138.6536635207442
2026-04-11,105.5423408889247
2026-04-12,99.33396789545853
2026-04-13,132.44529052727805
2026-04-14,153.13986717216525
2026-04-15,161.41769783012012
2026-04-16,157.27878250114267
2026-04-17,165.55661315909757
2026-04-18,105.5423408889247
2026-04-19,113.82017154687958
2026-04-20,153.13986717216525
2026-04-21,155.20932483665396
2026-04-22,157.27878250114267
2026-04-23,155.20932483665396
2026-04-24,146.9314941786991
2026-04-25,99.33396789545853
2026-04-26,111.75071388239085
2026-04-27,149.0009518431878
2026-04-28,142.79257884972165
2026-04-29,151.07040950767652
2026-04-30,159.3482401656314
2026-05-01,157.27878250114267
2026-05-02,109.68125621790213
2026-05-03,113.82017154687958
2026-05-04,132.44529052727805
2026-05-05,167.62607082358628
2026-05-06,177.97335914602988
2026-05-07,171.76498615256372
2026-05-08,173.83444381705243
2026-05-09,122.09800220483444
2026-05-10,122.09800220483444
2026-05-11,157.27878250114267
2026-05-12,182.11227447500733
2026-05-13,159.3482401656314
2026-05-14,169.69552848807498
2026-05-15,149.0009518431878
2026-05-16,91.05613723750366
2026-05-17,97.26451023096982
2026-05-18,115.88962921136829
2026-05-19,124.16745986932317
2026-05-20,136.5842058562555
2026-05-21,134.51474819176676
2026-05-22,134.51474819176676
2026-05-23,95.1950525664811
2026-05-24,99.33396789545853
2026-05-25,107.61179855341341
2026-05-26,136.5842058562555
2026-05-27,151.07040950767652
2026-05-28,184.18173213949603
2026-05-29,159.3482401656314
2026-05-30,111.75071388239085
2026-05-31,132.44529052727805
