Time,cheap
2024-09-26,57.12033126165004
2024-09-27,57.97287351928661
2024-09-28,72.46609189910826
2024-09-29,63.088127065106015
2024-09-30,58.82541577692318
2024-10-01,62.23558480746945
2024-10-02,73.31863415674482
2024-10-03,65.64575383801572
2024-10-04,64.79321158037915
2024-10-05,73.31863415674482
2024-10-06,67.35083835328885
2024-10-07,63.088127065106015
2024-10-08,60.53050029219631
2024-10-09,58.82541577692318
2024-10-10,58.82541577692318
2024-10-11,63.088127065106015
2024-10-12,72.46609189910826
2024-10-13,67.35083835328885
2024-10-14,65.64575383801572
2024-10-15,63.94066932274258
2024-10-16,63.088127065106015
2024-10-17,63.088127065106015
2024-10-18,62.23558480746945
2024-10-19,73.31863415674482
2024-10-20,63.94066932274258
2024-10-21,58.82541577692318
2024-10-22,67.35083835328885
2024-10-23,63.088127065106015
2024-10-24,63.088127065106015
2024-10-25,62.23558480746945
2024-10-26,75.02371867201796
2024-10-27,66.49829609565228
2024-10-28,60.53050029219631
2024-10-29,61.38304254983288
2024-10-30,60.53050029219631
2024-10-31,57.12033126165004
2024-11-01,66.49829609565228
2024-11-02,69.05592286856199
2024-11-03,74.17117641438139
2024-11-04,58.82541577692318
2024-11-05,56.26778900401347
2024-11-06,40.92202836655525
2024-11-07,58.82541577692318
2024-11-08,61.38304254983288
2024-11-09,74.17117641438139
2024-11-10,65.64575383801572
2024-11-11,66.49829609565228
2024-11-12,63.088127065106015
2024-11-13,63.94066932274258
2024-11-14,62.23558480746945
2024-11-15,59.677958034559744
2024-11-16,67.35083835328885
2024-11-17,67.35083835328885
2024-11-18,63.94066932274258
2024-11-19,65.64575383801572
2024-11-20,65.64575383801572
2024-11-21,65.64575383801572
2024-11-22,66.49829609565228
2024-11-23,70.76100738383512
2024-11-24,65.64575383801572
2024-11-25,62.23558480746945
2024-11-26,65.64575383801572
2024-11-27,69.90846512619856
2024-11-28,54.56270448874034
2024-11-29,68.20338061092542
2024-11-30,75.87626092965453
2024-12-01,69.05592286856199
2024-12-02,66.49829609565228
2024-12-03,68.20338061092542
2024-12-04,71.61354964147169
2024-12-05,68.20338061092542
2024-12-06,61.38304254983288
2024-12-07,73.31863415674482
2024-12-08,68.20338061092542
2024-12-09,62.23558480746945
2024-12-10,63.088127065106015
2024-12-11,60.53050029219631
2024-12-12,61.38304254983288
2024-12-13,61.38304254983288
2024-12-14,67.35083835328885
2024-12-15,63.94066932274258
2024-12-16,63.088127065106015
2024-12-17,61.38304254983288
2024-12-18,60.53050029219631
2024-12-19,59.677958034559744
2024-12-20,64.79321158037915
2024-12-21,72.46609189910826
2024-12-22,68.20338061092542
2024-12-23,60.53050029219631
2024-12-24,57.97287351928661
2024-12-25,51.152535458194066
2024-12-26,64.79321158037915
2024-12-27,66.49829609565228
2024-12-28,71.61354964147169
2024-12-29,63.94066932274258
2024-12-30,67.35083835328885
2024-12-31,66.49829609565228
2025-01-01,56.26778900401347
2025-01-02,69.05592286856199
2025-01-03,78.43388770256423
2025-01-04,77.58134544492766
2025-01-05,66.49829609565228
2025-01-06,62.23558480746945
2025-01-07,61.38304254983288
2025-01-08,61.38304254983288
2025-01-09,55.41524674637691
2025-01-10,59.677958034559744
2025-01-11,71.61354964147169
2025-01-12,67.35083835328885
2025-01-13,67.35083835328885
2025-01-14,61.38304254983288
2025-01-15,61.38304254983288
2025-01-16,75.02371867201796
2025-01-17,69.05592286856199
2025-01-18,85.25422576365678
2025-01-19,79.2864299602008
2025-01-20,68.20338061092542
2025-01-21,57.97287351928661
2025-01-22,57.97287351928661
2025-01-23,60.53050029219631
2025-01-24,61.38304254983288
2025-01-25,68.20338061092542
2025-01-26,63.94066932274258
2025-01-27,57.97287351928661
2025-01-28,57.97287351928661
2025-01-29,58.82541577692318
2025-01-30,53.710162231103766
2025-01-31,57.97287351928661
2025-02-01,69.05592286856199
2025-02-02,77.58134544492766
2025-02-03,63.088127065106015
2025-02-04,57.12033126165004
2025-02-05,57.12033126165004
2025-02-06,57.12033126165004
2025-02-07,56.26778900401347
2025-02-08,69.05592286856199
2025-02-09,57.12033126165004
2025-02-10,56.26778900401347
2025-02-11,54.56270448874034
2025-02-12,56.26778900401347
2025-02-13,56.26778900401347
2025-02-14,57.12033126165004
2025-02-15,69.90846512619856
2025-02-16,63.088127065106015
2025-02-17,60.53050029219631
2025-02-18,59.677958034559744
2025-02-19,60.53050029219631
2025-02-20,60.53050029219631
2025-02-21,62.23558480746945
2025-02-22,75.87626092965453
2025-02-23,69.05592286856199
2025-02-24,64.79321158037915
2025-02-25,62.23558480746945
2025-02-26,61.38304254983288
2025-02-27,61.38304254983288
2025-02-28,62.23558480746945
2025-03-01,74.17117641438139
2025-03-02,79.2864299602008
2025-03-03,66.49829609565228
2025-03-04,61.38304254983288
2025-03-05,62.23558480746945
2025-03-06,62.23558480746945
2025-03-07,64.79321158037915
2025-03-08,75.02371867201796
2025-03-09,65.64575383801572
2025-03-10,62.23558480746945
2025-03-11,60.53050029219631
2025-03-12,62.23558480746945
2025-03-13,60.53050029219631
2025-03-14,62.23558480746945
2025-03-15,74.17117641438139
2025-03-16,71.61354964147169
2025-03-17,62.23558480746945
2025-03-18,61.38304254983288
2025-03-19,59.677958034559744
2025-03-20,61.38304254983288
2025-03-21,65.64575383801572
2025-03-22,73.31863415674482
2025-03-23,69.90846512619856
2025-03-24,58.82541577692318
2025-03-25,61.38304254983288
2025-03-26,58.82541577692318
2025-03-27,59.677958034559744
2025-03-28,57.12033126165004
2025-03-29,74.17117641438139
2025-03-30,64.79321158037915
2025-03-31,57.97287351928661
2025-04-01,63.94066932274258
2025-04-02,69.90846512619856
2025-04-03,61.38304254983288
2025-04-04,56.26778900401347
2025-04-05,72.46609189910826
2025-04-06,66.49829609565228
2025-04-07,61.38304254983288
2025-04-08,58.82541577692318
2025-04-09,63.94066932274258
2025-04-10,61.38304254983288
2025-04-11,62.23558480746945
2025-04-12,75.02371867201796
2025-04-13,68.20338061092542
2025-04-14,61.38304254983288
2025-04-15,58.8118833601353
2025-04-16,61.69428813595417
2025-04-17,61.69428813595417
2025-04-18,63.081360856712074
2025-04-19,71.19404472104735
2025-04-20,64.0421624486517
2025-04-21,63.081360856712074
2025-04-22,65.00296404059132
2025-04-23,63.081360856712074
2025-04-24,63.081360856712074
2025-04-25,61.69428813595417
2025-04-26,65.42923516940961
2025-04-27,67.35083835328885
2025-04-28,65.00296404059132
2025-04-29,64.0421624486517
2025-04-30,63.081360856712074
2025-05-01,65.42923516940961
2025-05-02,65.96376563253095
2025-05-03,83.46794674765636
2025-05-04,79.19846925107957
2025-05-05,73.00738857062353
2025-05-06,66.39003676134922
2025-05-07,64.0421624486517
2025-05-08,64.0421624486517
2025-05-09,68.73791107404676
2025-05-10,75.88979334644242
2025-05-11,75.88979334644242
2025-05-12,71.19404472104735
2025-05-13,70.659514257926
2025-05-14,65.2127165008035
2025-05-15,64.14365557456081
2025-05-16,59.86741186959009
2025-05-17,73.76520391074493
2025-05-18,66.28177742704618
2025-05-19,64.14365557456081
2025-05-20,63.07459464831813
2025-05-21,62.005533722075455
2025-05-22,66.28177742704618
2025-05-23,63.07459464831813
2025-05-24,72.69614298450226
2025-05-25,66.28177742704618
2025-05-26,70.55802113201689
2025-05-27,63.07459464831813
2025-05-28,62.005533722075455
2025-05-29,64.14365557456081
2025-05-30,66.28177742704618
2025-05-31,74.83426483698761
2025-06-01,80.17956946820102
2025-06-02,72.69614298450226
2025-06-03,71.62708205825957
2025-06-04,69.48896020577422
2025-06-05,68.41989927953153
2025-06-06,73.76520391074493
2025-06-07,79.11050854195834
2025-06-08,73.76520391074493
2025-06-09,74.83426483698761
2025-06-10,74.83426483698761
2025-06-11,73.76520391074493
2025-06-12,74.83426483698761
2025-06-13,69.48896020577422
2025-06-14,78.04144761571565
2025-06-15,72.69614298450226
2025-06-16,72.69614298450226
2025-06-17,72.69614298450226
2025-06-18,72.69614298450226
2025-06-19,73.76520391074493
2025-06-20,71.62708205825957
2025-06-21,83.38675224692906
2025-06-22,71.62708205825957
2025-06-23,70.55802113201689
2025-06-24,69.48896020577422
2025-06-25,68.41989927953153
2025-06-26,70.55802113201689
2025-06-27,72.69614298450226
2025-06-28,82.31769132068638
2025-06-29,75.9033257632303
2025-06-30,70.55802113201689
2025-07-01,73.76520391074493
2025-07-02,85.52487409941442
2025-07-03,72.69614298450226
2025-07-04,67.35083835328885
2025-07-05,72.69614298450226
2025-07-06,69.48896020577422
2025-07-07,71.62708205825957
2025-07-08,75.9033257632303
2025-07-09,70.55802113201689
2025-07-10,70.55802113201689
2025-07-11,71.62708205825957
2025-07-12,84.45581317317173
2025-07-13,83.38675224692906
2025-07-14,83.38675224692906
2025-07-15,74.83426483698761
2025-07-16,76.97238668947298
2025-07-17,89.80111780438514
2025-07-18,80.17956946820102
2025-07-19,99.42266614056926
2025-07-20,103.69890984553999
2025-07-21,90.87017873062781
2025-07-22,84.45581317317173
2025-07-23,83.38675224692906
2025-07-24,78.04144761571565
2025-07-25,79.11050854195834
2025-07-26,100.49172706681195
2025-07-27,94.07736150935585
2025-07-28,86.5939350256571
2025-07-29,102.6298489192973
2025-07-30,106.90609262426803
2025-07-31,96.21548336184122
2025-08-01,85.52487409941442
2025-08-02,93.00830058311318
2025-08-03,86.5939350256571
2025-08-04,78.04144761571565
2025-08-05,81.2486303944437
2025-08-06,80.17956946820102
2025-08-07,74.83426483698761
2025-08-08,81.2486303944437
2025-08-09,97.28454428808391
2025-08-10,94.07736150935585
2025-08-11,82.31769132068638
2025-08-12,72.69614298450226
2025-08-13,67.35083835328885
2025-08-14,69.48896020577422
2025-08-15,67.35083835328885
2025-08-16,79.11050854195834
2025-08-17,75.9033257632303
2025-08-18,68.41989927953153
2025-08-19,67.35083835328885
2025-08-20,66.28177742704618
2025-08-21,70.55802113201689
2025-08-22,66.28177742704618
2025-08-23,80.17956946820102
2025-08-24,75.9033257632303
2025-08-25,69.48896020577422
2025-08-26,66.28177742704618
2025-08-27,66.28177742704618
2025-08-28,63.07459464831813
2025-08-29,64.14365557456081
2025-08-30,72.69614298450226
2025-08-31,69.48896020577422
2025-09-01,80.17956946820102
2025-09-02,71.62708205825957
2025-09-03,70.55802113201689
2025-09-04,62.005533722075455
2025-09-05,58.798350943347415
2025-09-06,73.76520391074493
2025-09-07,65.2127165008035
2025-09-08,62.005533722075455
2025-09-09,64.14365557456081
2025-09-10,55.591168164619376
2025-09-11,54.52210723837669
2025-09-12,60.93647279583277
2025-09-13,69.48896020577422
2025-09-14,69.48896020577422
2025-09-15,64.14365557456081
2025-09-16,64.14365557456081
2025-09-17,68.41989927953153
2025-09-18,62.005533722075455
2025-09-19,60.93647279583277
2025-09-20,72.69614298450226
2025-09-21,74.83426483698761
2025-09-22,63.07459464831813
2025-09-23,64.14365557456081
2025-09-24,63.07459464831813
2025-09-25,60.93647279583277
2025-09-26,62.005533722075455
2025-09-27,71.62708205825957
2025-09-28,68.41989927953153
2025-09-29,64.14365557456081
2025-09-30,64.14365557456081
2025-10-01,65.2127165008035
2025-10-02,69.48896020577422
2025-10-03,63.07459464831813
2025-10-04,70.55802113201689
2025-10-05,68.41989927953153
2025-10-06,63.07459464831813
2025-10-07,64.14365557456081
2025-10-08,66.28177742704618
2025-10-09,67.35083835328885
2025-10-10,67.35083835328885
2025-10-11,69.48896020577422
2025-10-12,67.35083835328885
2025-10-13,70.55802113201689
2025-10-14,64.14365557456081
2025-10-15,70.55802113201689
2025-10-16,66.28177742704618
2025-10-17,65.2127165008035
2025-10-18,73.76520391074493
2025-10-19,66.28177742704618
2025-10-20,65.2127165008035
2025-10-21,65.2127165008035
2025-10-22,66.28177742704618
2025-10-23,63.07459464831813
2025-10-24,63.07459464831813
2025-10-25,73.76520391074493
2025-10-26,68.41989927953153
2025-10-27,64.14365557456081
2025-10-28,62.005533722075455
2025-10-29,67.35083835328885
2025-10-30,64.14365557456081
2025-10-31,64.14365557456081
2025-11-01,71.62708205825957
2025-11-02,71.62708205825957
2025-11-03,66.28177742704618
2025-11-04,66.28177742704618
2025-11-05,60.93647279583277
2025-11-06,67.35083835328885
2025-11-07,64.14365557456081
2025-11-08,75.9033257632303
2025-11-09,71.62708205825957
2025-11-10,71.62708205825957
2025-11-11,69.48896020577422
2025-11-12,66.28177742704618
2025-11-13,67.35083835328885
2025-11-14,66.28177742704618
2025-11-15,76.97238668947298
2025-11-16,72.69614298450226
2025-11-17,70.55802113201689
2025-11-18,71.62708205825957
2025-11-19,69.48896020577422
2025-11-20,69.48896020577422
2025-11-21,71.62708205825957
2025-11-22,87.66299595189977
2025-11-23,81.2486303944437
2025-11-24,73.76520391074493
2025-11-25,70.55802113201689
2025-11-26,76.97238668947298
2025-11-27,68.41989927953153
2025-11-28,83.38675224692906
2025-11-29,87.66299595189977
2025-11-30,87.66299595189977
2025-12-01,82.31769132068638
2025-12-02,86.5939350256571
2025-12-03,82.31769132068638
2025-12-04,80.17956946820102
2025-12-05,78.04144761571565
2025-12-06,90.87017873062781
2025-12-07,88.73205687814246
2025-12-08,81.2486303944437
2025-12-09,82.31769132068638
2025-12-10,80.17956946820102
2025-12-11,75.9110725815364
2025-12-12,82.37191904882911
2025-12-13,87.75595777157305
2025-12-14,85.06006500104803
2025-12-15,74.83426483698761
2025-12-16,74.83426483698761
2025-12-17,80.21830355973155
2025-12-18,71.60384160334125
2025-12-19,67.29661062514612
2025-12-20,72.68064934789004
2025-12-21,67.29661062514612
2025-12-22,70.52703385879246
2025-12-23,71.60384160334125
2025-12-24,61.91257190240218
2025-12-25,59.7589564133046
2025-12-26,82.37191904882911
2025-12-27,85.60234228247549
2025-12-28,83.44872679337792
2025-12-29,76.98788032608519
2025-12-30,80.21830355973155
2025-12-31,75.9110725815364
2026-01-01,74.83426483698761
2026-01-02,75.9110725815364
2026-01-03,79.14149581518276
2026-01-04,83.44872679337792
2026-01-05,75.9110725815364
2026-01-06,71.60384160334125
2026-01-07,71.60384160334125
2026-01-08,74.83426483698761
2026-01-09,74.83426483698761
2026-01-10,82.42614677697186
2026-01-11,84.59525590268164
2026-01-12,78.08792852555229
2026-01-13,80.25703765126208
2026-01-14,78.08792852555229
2026-01-15,78.08792852555229
2026-01-16,74.83426483698761
2026-01-17,82.42614677697186
2026-01-18,83.51070133982675
2026-01-19,87.84891959124633
2026-01-20,79.17248308840719
2026-01-21,77.0033739626974
2026-01-22,82.42614677697186
2026-01-23,79.17248308840719
2026-01-24,82.42614677697186
2026-01-25,86.76436502839144
2026-01-26,87.84891959124633
2026-01-27,80.25703765126208
2026-01-28,86.76436502839144
2026-01-29,78.08792852555229
2026-01-30,71.58060114842293
2026-01-31,74.83426483698761
2026-02-01,81.34159221411697
2026-02-02,75.9188193998425
2026-02-03,72.66515571127783
2026-02-04,78.08792852555229
2026-02-05,75.9188193998425
2026-02-06,74.83426483698761
2026-02-07,83.51070133982675
2026-02-08,81.34159221411697
2026-02-09,72.66515571127783
2026-02-10,81.34159221411697
2026-02-11,80.25703765126208
2026-02-12,71.58060114842293
2026-02-13,83.51070133982675
2026-02-14,91.102583279811
2026-02-15,95.44080153123058
2026-02-16,96.52535609408547
2026-02-17,88.93347415410122
2026-02-18,82.42614677697186
2026-02-19,84.59525590268164
2026-02-20,75.9188193998425
2026-02-21,93.2716924055208
2026-02-22,90.01802871695611
2026-02-23,87.84891959124633
2026-02-24,83.51070133982675
2026-02-25,85.67981046553655
2026-02-26,90.01802871695611
2026-02-27,87.84891959124633
2026-02-28,88.93347415410122
2026-03-01,92.1871378426659
2026-03-02,92.1871378426659
2026-03-03,91.102583279811
2026-03-04,90.01802871695611
2026-03-05,93.2716924055208
2026-03-06,91.102583279811
2026-03-07,98.69446521979526
2026-03-08,95.44080153123058
2026-03-09,87.84891959124633
2026-03-10,88.93347415410122
2026-03-11,85.67981046553655
2026-03-12,88.93347415410122
2026-03-13,88.93347415410122
2026-03-14,96.52535609408547
2026-03-15,97.60991065694036
2026-03-16,79.17248308840719
2026-03-17,82.42614677697186
2026-03-18,85.67981046553655
2026-03-19,81.34159221411697
2026-03-20,86.76436502839144
2026-03-21,96.52535609408547
2026-03-22,93.2716924055208
2026-03-23,86.76436502839144
2026-03-24,79.17248308840719
2026-03-25,83.51070133982675
2026-03-26,85.67981046553655
2026-03-27,82.42614677697186
2026-03-28,91.102583279811
2026-03-29,94.35624696837569
2026-03-30,94.35624696837569
2026-03-31,93.2716924055208
2026-04-01,92.1871378426659
2026-04-02,84.59525590268164
2026-04-03,94.35624696837569
2026-04-04,88.93347415410122
2026-04-05,101.94812890835993
2026-04-06,98.69446521979526
2026-04-07,88.93347415410122
2026-04-08,91.102583279811
2026-04-09,97.60991065694036
2026-04-10,93.2716924055208
2026-04-11,100.86357434550504
2026-04-12,90.01802871695611
2026-04-13,81.34159221411697
2026-04-14,90.01802871695611
2026-04-15,88.93347415410122
2026-04-16,86.76436502839144
2026-04-17,90.01802871695611
2026-04-18,94.35624696837569
2026-04-19,92.1871378426659
2026-04-20,85.67981046553655
2026-04-21,83.51070133982675
2026-04-22,91.102583279811
2026-04-23,83.51070133982675
2026-04-24,80.25703765126208
2026-04-25,91.102583279811
2026-04-26,94.35624696837569
2026-04-27,84.59525590268164
2026-04-28,85.67981046553655
2026-04-29,91.102583279811
2026-04-30,98.69446521979526
2026-05-01,92.1871378426659
2026-05-02,108.45545628548929
2026-05-03,105.20179259692462
2026-05-04,93.2716924055208
2026-05-05,87.84891959124633
2026-05-06,97.60991065694036
2026-05-07,101.94812890835993
2026-05-08,99.77901978265015
2026-05-09,107.3709017226344
2026-05-10,98.69446521979526
2026-05-11,98.69446521979526
2026-05-12,103.03268347121482
2026-05-13,97.60991065694036
2026-05-14,101.94812890835993
2026-05-15,99.77901978265015
2026-05-16,91.102583279811
2026-05-17,88.93347415410122
2026-05-18,84.59525590268164
2026-05-19,87.84891959124633
2026-05-20,86.76436502839144
2026-05-21,87.84891959124633
2026-05-22,90.01802871695611
2026-05-23,99.77901978265015
2026-05-24,96.52535609408547
2026-05-25,90.01802871695611
2026-05-26,86.76436502839144
2026-05-27,91.102583279811
2026-05-28,94.35624696837569
2026-05-29,82.42614677697186
2026-05-30,94.35624696837569
2026-05-31,103.03268347121482
