Time,recession
2024-10-21,3.42370820668693
2024-10-22,3.42370820668693
2024-10-23,3.42370820668693
2024-10-24,3.42370820668693
2024-10-25,2.853090172239108
2024-10-26,2.2824721377912867
2024-10-27,2.2824721377912867
2024-10-28,3.42370820668693
2024-10-29,3.42370820668693
2024-10-30,3.42370820668693
2024-10-31,2.853090172239108
2024-11-01,2.853090172239108
2024-11-02,2.2824721377912867
2024-11-03,2.2824721377912867
2024-11-04,3.42370820668693
2024-11-05,3.42370820668693
2024-11-06,4.564944275582573
2024-11-07,5.135562310030395
2024-11-08,4.564944275582573
2024-11-09,3.42370820668693
2024-11-10,2.853090172239108
2024-11-11,3.9943262411347518
2024-11-12,4.564944275582573
2024-11-13,4.564944275582573
2024-11-14,4.564944275582573
2024-11-15,3.9943262411347518
2024-11-16,2.853090172239108
2024-11-17,3.42370820668693
2024-11-18,4.564944275582573
2024-11-19,3.9943262411347518
2024-11-20,3.9943262411347518
2024-11-21,4.564944275582573
2024-11-22,3.42370820668693
2024-11-23,2.2824721377912867
2024-11-24,2.853090172239108
2024-11-25,2.853090172239108
2024-11-26,2.853090172239108
2024-11-27,2.853090172239108
2024-11-28,2.2824721377912867
2024-11-29,1.711854103343465
2024-11-30,2.2824721377912867
2024-12-01,2.2824721377912867
2024-12-02,3.42370820668693
2024-12-03,3.42370820668693
2024-12-04,3.42370820668693
2024-12-05,3.42370820668693
2024-12-06,3.42370820668693
2024-12-07,2.2824721377912867
2024-12-08,2.2824721377912867
2024-12-09,3.42370820668693
2024-12-10,3.42370820668693
2024-12-11,3.42370820668693
2024-12-12,3.42370820668693
2024-12-13,2.853090172239108
2024-12-14,2.2824721377912867
2024-12-15,2.2824721377912867
2024-12-16,2.853090172239108
2024-12-17,2.853090172239108
2024-12-18,2.853090172239108
2024-12-19,3.42370820668693
2024-12-20,2.2824721377912867
2024-12-21,1.711854103343465
2024-12-22,2.2824721377912867
2024-12-23,2.2824721377912867
2024-12-24,1.711854103343465
2024-12-25,1.1412360688956433
2024-12-26,1.711854103343465
2024-12-27,1.711854103343465
2024-12-28,1.711854103343465
2024-12-29,1.711854103343465
2024-12-30,2.2824721377912867
2024-12-31,1.711854103343465
2025-01-01,1.711854103343465
2025-01-02,2.2824721377912867
2025-01-03,2.2824721377912867
2025-01-04,2.2824721377912867
2025-01-05,1.711854103343465
2025-01-06,2.2824721377912867
2025-01-07,2.2824721377912867
2025-01-08,2.853090172239108
2025-01-09,2.2824721377912867
2025-01-10,2.2824721377912867
2025-01-11,1.711854103343465
2025-01-12,1.711854103343465
2025-01-13,2.853090172239108
2025-01-14,2.853090172239108
2025-01-15,2.853090172239108
2025-01-16,3.42370820668693
2025-01-17,2.2824721377912867
2025-01-18,2.2824721377912867
2025-01-19,1.711854103343465
2025-01-20,1.711854103343465
2025-01-21,2.2824721377912867
2025-01-22,2.853090172239108
2025-01-23,2.853090172239108
2025-01-24,2.853090172239108
2025-01-25,2.2824721377912867
2025-01-26,2.2824721377912867
2025-01-27,2.853090172239108
2025-01-28,3.42370820668693
2025-01-29,3.9943262411347518
2025-01-30,3.42370820668693
2025-01-31,2.853090172239108
2025-02-01,2.853090172239108
2025-02-02,4.564944275582573
2025-02-03,5.706180344478216
2025-02-04,3.42370820668693
2025-02-05,3.42370820668693
2025-02-06,3.42370820668693
2025-02-07,3.42370820668693
2025-02-08,2.2824721377912867
2025-02-09,2.2824721377912867
2025-02-10,3.42370820668693
2025-02-11,3.42370820668693
2025-02-12,3.42370820668693
2025-02-13,3.9943262411347518
2025-02-14,3.42370820668693
2025-02-15,2.853090172239108
2025-02-16,2.853090172239108
2025-02-17,2.853090172239108
2025-02-18,3.9943262411347518
2025-02-19,3.9943262411347518
2025-02-20,4.564944275582573
2025-02-21,5.135562310030395
2025-02-22,3.9943262411347518
2025-02-23,3.9943262411347518
2025-02-24,5.135562310030395
2025-02-25,5.135562310030395
2025-02-26,4.564944275582573
2025-02-27,5.135562310030395
2025-02-28,5.706180344478216
2025-03-01,4.564944275582573
2025-03-02,3.9943262411347518
2025-03-03,6.84741641337386
2025-03-04,13.69483282674772
2025-03-05,10.84174265450861
2025-03-06,9.700506585612969
2025-03-07,7.4180344478216815
2025-03-08,5.135562310030395
2025-03-09,10.84174265450861
2025-03-10,45.64944275582573
2025-03-11,57.061803444782164
2025-03-12,25.677811550151976
2025-03-13,19.97163120567376
2025-03-14,13.69483282674772
2025-03-15,8.559270516717325
2025-03-16,8.559270516717325
2025-03-17,9.129888551165147
2025-03-18,9.700506585612969
2025-03-19,7.9886524822695035
2025-03-20,7.9886524822695035
2025-03-21,6.84741641337386
2025-03-22,5.135562310030395
2025-03-23,4.564944275582573
2025-03-24,5.706180344478216
2025-03-25,7.4180344478216815
2025-03-26,6.84741641337386
2025-03-27,6.276798378926038
2025-03-28,6.84741641337386
2025-03-29,6.276798378926038
2025-03-30,5.706180344478216
2025-03-31,8.559270516717325
2025-04-01,9.129888551165147
2025-04-02,8.559270516717325
2025-04-03,25.677811550151976
2025-04-04,38.802026342451875
2025-04-05,32.525227963525836
2025-04-06,25.107193515704154
2025-04-07,38.802026342451875
2025-04-08,23.395339412360688
2025-04-09,24.53657548125633
2025-04-10,14.836068895643363
2025-04-11,11.982978723404255
2025-04-12,8.559270516717325
2025-04-13,7.9886524822695035
2025-04-14,10.27112462006079
2025-04-15,8.690951601589898
2025-04-16,8.62511105915361
2025-04-17,8.076439872184553
2025-04-18,5.618392954563166
2025-04-19,5.069721767594108
2025-04-20,4.586891123061335
2025-04-21,8.493429974281037
2025-04-22,8.427589431844751
2025-04-23,7.3302470579066314
2025-04-24,6.715735328501285
2025-04-25,5.7500740394357415
2025-04-26,4.104060478528563
2025-04-27,4.586891123061335
2025-04-28,8.559270516717323
2025-04-29,10.139443535188216
2025-04-30,13.14616163977866
2025-05-01,10.75395526459356
2025-05-02,8.427589431844751
2025-05-03,6.979097498246434
2025-05-04,6.2987452264048
2025-05-05,7.264406515470345
2025-05-06,7.3302470579066314
2025-05-07,5.684233496999454
2025-05-08,6.8474164133738595
2025-05-09,5.815914581872028
2025-05-10,4.038219936092276
2025-05-11,3.8406983087834146
2025-05-12,5.201402852466682
2025-05-13,5.201402852466682
2025-05-14,5.135562310030394
2025-05-15,4.6088379705400975
2025-05-16,4.345475800794949
2025-05-17,3.160346036941781
2025-05-18,2.7653027823240586
2025-05-19,4.213794715922375
2025-05-20,4.213794715922375
2025-05-21,4.213794715922375
2025-05-22,4.477156885667523
2025-05-23,3.5553892915595036
2025-05-24,2.370259527706336
2025-05-25,2.7653027823240586
2025-05-26,3.160346036941781
2025-05-27,3.818751461304652
2025-05-28,3.818751461304652
2025-05-29,3.9504325461772263
2025-05-30,3.5553892915595036
2025-05-31,3.028664952069207
2025-06-01,3.160346036941781
2025-06-02,3.818751461304652
2025-06-03,3.5553892915595036
2025-06-04,3.818751461304652
2025-06-05,4.213794715922375
2025-06-06,6.452373158756136
2025-06-07,4.345475800794949
2025-06-08,3.4237082066869293
2025-06-09,3.9504325461772263
2025-06-10,3.9504325461772263
2025-06-11,3.9504325461772263
2025-06-12,3.687070376432078
2025-06-13,3.160346036941781
2025-06-14,2.50194061257891
2025-06-15,2.6336216974514843
2025-06-16,3.028664952069207
2025-06-17,3.292027121814355
2025-06-18,3.160346036941781
2025-06-19,2.896983867196633
2025-06-20,2.7653027823240586
2025-06-21,2.7653027823240586
2025-06-22,2.896983867196633
2025-06-23,2.896983867196633
2025-06-24,2.6336216974514843
2025-06-25,3.160346036941781
2025-06-26,3.292027121814355
2025-06-27,3.160346036941781
2025-06-28,2.50194061257891
2025-06-29,2.7653027823240586
2025-06-30,3.160346036941781
2025-07-01,2.896983867196633
2025-07-02,3.4237082066869293
2025-07-03,3.160346036941781
2025-07-04,2.7653027823240586
2025-07-05,2.370259527706336
2025-07-06,2.7653027823240586
2025-07-07,2.896983867196633
2025-07-08,2.6336216974514843
2025-07-09,2.7653027823240586
2025-07-10,3.160346036941781
2025-07-11,3.028664952069207
2025-07-12,2.50194061257891
2025-07-13,2.370259527706336
2025-07-14,3.028664952069207
2025-07-15,2.896983867196633
2025-07-16,3.5553892915595036
2025-07-17,4.213794715922375
2025-07-18,3.160346036941781
2025-07-19,3.9504325461772263
2025-07-20,3.818751461304652
2025-07-21,4.6088379705400975
2025-07-22,3.5553892915595036
2025-07-23,3.818751461304652
2025-07-24,3.5553892915595036
2025-07-25,3.028664952069207
2025-07-26,3.160346036941781
2025-07-27,3.292027121814355
2025-07-28,3.5553892915595036
2025-07-29,3.818751461304652
2025-07-30,4.6088379705400975
2025-07-31,4.213794715922375
2025-08-01,4.740519055412672
2025-08-02,3.5553892915595036
2025-08-03,3.687070376432078
2025-08-04,4.345475800794949
2025-08-05,4.345475800794949
2025-08-06,4.213794715922375
2025-08-07,4.477156885667523
2025-08-08,4.0821136310498005
2025-08-09,3.5553892915595036
2025-08-10,3.5553892915595036
2025-08-11,4.740519055412672
2025-08-12,4.0821136310498005
2025-08-13,3.687070376432078
2025-08-14,3.4237082066869293
2025-08-15,3.028664952069207
2025-08-16,2.6336216974514843
2025-08-17,2.50194061257891
2025-08-18,3.292027121814355
2025-08-19,3.160346036941781
2025-08-20,3.160346036941781
2025-08-21,3.160346036941781
2025-08-22,3.028664952069207
2025-08-23,2.50194061257891
2025-08-24,2.50194061257891
2025-08-25,3.292027121814355
2025-08-26,3.5553892915595036
2025-08-27,3.5553892915595036
2025-08-28,4.0821136310498005
2025-08-29,3.292027121814355
2025-08-30,2.370259527706336
2025-08-31,2.50194061257891
2025-09-01,3.028664952069207
2025-09-02,3.4237082066869293
2025-09-03,3.9504325461772263
2025-09-04,3.818751461304652
2025-09-05,4.872200140285246
2025-09-06,4.477156885667523
2025-09-07,4.213794715922375
2025-09-08,5.135562310030394
2025-09-09,5.00388122515782
2025-09-10,4.0821136310498005
2025-09-11,3.160346036941781
2025-09-12,3.160346036941781
2025-09-13,2.370259527706336
2025-09-14,2.896983867196633
2025-09-15,3.818751461304652
2025-09-16,4.740519055412672
2025-09-17,5.398924479775543
2025-09-18,4.740519055412672
2025-09-19,3.9504325461772263
2025-09-20,3.160346036941781
2025-09-21,3.160346036941781
2025-09-22,3.818751461304652
2025-09-23,4.213794715922375
2025-09-24,3.9504325461772263
2025-09-25,4.345475800794949
2025-09-26,3.687070376432078
2025-09-27,3.160346036941781
2025-09-28,3.160346036941781
2025-09-29,4.0821136310498005
2025-09-30,4.477156885667523
2025-10-01,4.6088379705400975
2025-10-02,4.6088379705400975
2025-10-03,4.0821136310498005
2025-10-04,2.896983867196633
2025-10-05,2.50194061257891
2025-10-06,4.0821136310498005
2025-10-07,4.740519055412672
2025-10-08,4.872200140285246
2025-10-09,4.6088379705400975
2025-10-10,4.477156885667523
2025-10-11,3.687070376432078
2025-10-12,3.5553892915595036
2025-10-13,4.0821136310498005
2025-10-14,4.213794715922375
2025-10-15,4.345475800794949
2025-10-16,3.9504325461772263
2025-10-17,3.9504325461772263
2025-10-18,2.7653027823240586
2025-10-19,2.6336216974514843
2025-10-20,3.818751461304652
2025-10-21,4.213794715922375
2025-10-22,4.740519055412672
2025-10-23,5.00388122515782
2025-10-24,4.345475800794949
2025-10-25,2.896983867196633
2025-10-26,3.160346036941781
2025-10-27,4.213794715922375
2025-10-28,5.00388122515782
2025-10-29,5.135562310030394
2025-10-30,5.267243394902969
2025-10-31,4.345475800794949
2025-11-01,3.4237082066869293
2025-11-02,3.4237082066869293
2025-11-03,5.267243394902969
2025-11-04,5.398924479775543
2025-11-05,4.740519055412672
2025-11-06,5.135562310030394
2025-11-07,5.267243394902969
2025-11-08,4.213794715922375
2025-11-09,3.687070376432078
2025-11-10,4.213794715922375
2025-11-11,4.0821136310498005
2025-11-12,4.477156885667523
2025-11-13,4.477156885667523
2025-11-14,4.0821136310498005
2025-11-15,3.028664952069207
2025-11-16,3.687070376432078
2025-11-17,5.398924479775543
2025-11-18,7.637502922609304
2025-11-19,6.320692073883562
2025-11-20,6.452373158756136
2025-11-21,4.872200140285246
2025-11-22,3.292027121814355
2025-11-23,3.292027121814355
2025-11-24,3.9504325461772263
2025-11-25,3.687070376432078
2025-11-26,3.818751461304652
2025-11-27,2.6336216974514843
2025-11-28,2.896983867196633
2025-11-29,2.7653027823240586
2025-11-30,2.896983867196633
2025-12-01,4.213794715922375
2025-12-02,4.6088379705400975
2025-12-03,4.6088379705400975
2025-12-04,4.740519055412672
2025-12-05,4.0821136310498005
2025-12-06,3.4237082066869293
2025-12-07,3.292027121814355
2025-12-08,4.872200140285246
2025-12-09,4.740519055412672
2025-12-10,4.477156885667523
2025-12-11,4.4828821502272005
2025-12-12,4.213794715922375
2025-12-13,3.2490876376167765
2025-12-14,2.868357544398247
2025-12-15,4.213794715922375
2025-12-16,4.056349940531254
2025-12-17,4.4828821502272005
2025-12-18,3.944707281617549
2025-12-19,3.2948897540941937
2025-12-20,2.264342133352309
2025-12-21,2.3759847922660127
2025-12-22,2.6450722265708384
2025-12-23,2.7567148854845427
2025-12-24,2.5992701100934212
2025-12-25,2.1068973579611874
2025-12-26,2.7567148854845427
2025-12-27,2.7567148854845427
2025-12-28,2.7567148854845427
2025-12-29,3.1374449787030727
2025-12-30,2.914159660875664
2025-12-31,2.7567148854845427
2026-01-01,2.3759847922660127
2026-01-02,2.6450722265708384
2026-01-03,2.710912769007126
2026-01-04,2.3759847922660127
2026-01-05,3.1832470951804894
2026-01-06,3.406532413007898
2026-01-07,3.340691870571611
2026-01-08,3.944707281617549
2026-01-09,3.2977523863740323
2026-01-10,2.9313354545546955
2026-01-11,2.9313354545546955
2026-01-12,3.572565085238535
2026-01-13,4.305398948877209
2026-01-14,4.030586250012706
2026-01-15,4.12219048296754
2026-01-16,3.480960852283701
2026-01-17,3.02293968750953
2026-01-18,2.38171005682569
2026-01-19,3.3893566193288667
2026-01-20,3.938982017057872
2026-01-21,4.488607414786878
2026-01-22,3.7557735511482035
2026-01-23,3.206148153419198
2026-01-24,2.5649185227353586
2026-01-25,3.114543920464364
2026-01-26,3.480960852283701
2026-01-27,3.572565085238535
2026-01-28,4.030586250012706
2026-01-29,4.76342011365138
2026-01-30,4.488607414786878
2026-01-31,3.480960852283701
2026-02-01,4.397003181832043
2026-02-02,4.6718158806965455
2026-02-03,4.76342011365138
2026-02-04,4.9466285795610485
2026-02-05,7.053525937522236
2026-02-06,5.587858210244888
2026-02-07,3.938982017057872
2026-02-08,4.305398948877209
2026-02-09,5.038232812515883
2026-02-10,5.40464974433522
2026-02-11,4.488607414786878
2026-02-12,4.12219048296754
2026-02-13,4.9466285795610485
2026-02-14,4.580211647741712
2026-02-15,4.76342011365138
2026-02-16,5.038232812515883
2026-02-17,6.412296306838396
2026-02-18,5.129837045470717
2026-02-19,5.038232812515883
2026-02-20,4.213794715922375
2026-02-21,4.030586250012706
2026-02-22,3.7557735511482035
2026-02-23,5.038232812515883
2026-02-24,4.76342011365138
2026-02-25,4.9466285795610485
2026-02-26,6.04587937501906
2026-02-27,5.40464974433522
2026-02-28,2.5649185227353586
2026-03-01,2.9313354545546955
2026-03-02,4.305398948877209
2026-03-03,5.587858210244888
2026-03-04,4.305398948877209
2026-03-05,4.9466285795610485
2026-03-06,5.587858210244888
2026-03-07,5.038232812515883
2026-03-08,4.397003181832043
2026-03-09,6.595504772748065
2026-03-10,5.129837045470717
2026-03-11,5.679462443199722
2026-03-12,5.313045511380386
2026-03-13,5.313045511380386
2026-03-14,4.76342011365138
2026-03-15,4.580211647741712
2026-03-16,5.2214412784255515
2026-03-17,6.04587937501906
2026-03-18,6.595504772748065
2026-03-19,7.603151335251241
2026-03-20,7.511547102296407
2026-03-21,6.229087840928728
2026-03-22,5.40464974433522
2026-03-23,6.778713238657733
2026-03-24,5.587858210244888
2026-03-25,6.870317471612568
2026-03-26,6.778713238657733
2026-03-27,7.78635980116091
2026-03-28,5.679462443199722
2026-03-29,5.954275142064225
2026-03-30,9.160423295483424
2026-03-31,7.603151335251241
2026-04-01,6.412296306838396
2026-04-02,6.229087840928728
2026-04-03,5.313045511380386
2026-04-04,4.030586250012706
2026-04-05,4.488607414786878
2026-04-06,5.771066676154557
2026-04-07,5.862670909109391
2026-04-08,5.954275142064225
2026-04-09,5.313045511380386
2026-04-10,4.397003181832043
2026-04-11,3.2977523863740323
2026-04-12,4.488607414786878
2026-04-13,5.129837045470717
2026-04-14,6.04587937501906
2026-04-15,5.313045511380386
2026-04-16,5.038232812515883
2026-04-17,6.595504772748065
2026-04-18,3.847377784103038
2026-04-19,4.397003181832043
2026-04-20,5.313045511380386
2026-04-21,5.954275142064225
2026-04-22,5.587858210244888
2026-04-23,6.870317471612568
2026-04-24,4.6718158806965455
2026-04-25,3.938982017057872
2026-04-26,4.305398948877209
2026-04-27,4.9466285795610485
2026-04-28,4.580211647741712
2026-04-29,6.412296306838396
2026-04-30,5.862670909109391
2026-05-01,5.129837045470717
2026-05-02,4.488607414786878
2026-05-03,4.76342011365138
2026-05-04,6.320692073883562
2026-05-05,6.412296306838396
2026-05-06,6.229087840928728
2026-05-07,7.511547102296407
2026-05-08,6.04587937501906
2026-05-09,3.938982017057872
2026-05-10,3.480960852283701
2026-05-11,4.855024346606214
2026-05-12,5.313045511380386
2026-05-13,5.2214412784255515
2026-05-14,5.40464974433522
2026-05-15,4.76342011365138
2026-05-16,4.305398948877209
2026-05-17,4.213794715922375
2026-05-18,4.9466285795610485
2026-05-19,5.771066676154557
2026-05-20,5.40464974433522
2026-05-21,4.580211647741712
2026-05-22,4.6718158806965455
2026-05-23,3.938982017057872
2026-05-24,3.847377784103038
2026-05-25,4.030586250012706
2026-05-26,4.855024346606214
2026-05-27,4.488607414786878
2026-05-28,4.855024346606214
2026-05-29,5.313045511380386
2026-05-30,4.76342011365138
2026-05-31,5.496253977290054
