Time,inflation
2024-11-22,20.0
2024-11-23,15.428571428571427
2024-11-24,16.0
2024-11-25,21.142857142857142
2024-11-26,21.142857142857142
2024-11-27,22.285714285714285
2024-11-28,16.57142857142857
2024-11-29,16.0
2024-11-30,13.714285714285714
2024-12-01,16.0
2024-12-02,21.142857142857142
2024-12-03,21.142857142857142
2024-12-04,21.142857142857142
2024-12-05,21.142857142857142
2024-12-06,21.71428571428571
2024-12-07,16.0
2024-12-08,16.0
2024-12-09,22.857142857142854
2024-12-10,25.142857142857142
2024-12-11,30.857142857142854
2024-12-12,25.71428571428571
2024-12-13,21.71428571428571
2024-12-14,16.0
2024-12-15,14.285714285714285
2024-12-16,19.428571428571427
2024-12-17,21.142857142857142
2024-12-18,21.142857142857142
2024-12-19,21.142857142857142
2024-12-20,21.71428571428571
2024-12-21,14.285714285714285
2024-12-22,13.714285714285714
2024-12-23,14.857142857142856
2024-12-24,14.285714285714285
2024-12-25,17.71428571428571
2024-12-26,16.57142857142857
2024-12-27,14.285714285714285
2024-12-28,13.714285714285714
2024-12-29,13.714285714285714
2024-12-30,15.428571428571427
2024-12-31,15.428571428571427
2025-01-01,12.571428571428571
2025-01-02,15.428571428571427
2025-01-03,14.857142857142856
2025-01-04,14.285714285714285
2025-01-05,12.571428571428571
2025-01-06,17.142857142857142
2025-01-07,18.857142857142858
2025-01-08,18.857142857142858
2025-01-09,18.857142857142858
2025-01-10,18.857142857142858
2025-01-11,13.714285714285714
2025-01-12,13.714285714285714
2025-01-13,19.428571428571427
2025-01-14,22.285714285714285
2025-01-15,31.428571428571427
2025-01-16,22.857142857142854
2025-01-17,19.428571428571427
2025-01-18,14.857142857142856
2025-01-19,14.285714285714285
2025-01-20,18.857142857142858
2025-01-21,23.428571428571427
2025-01-22,22.285714285714285
2025-01-23,35.42857142857142
2025-01-24,21.71428571428571
2025-01-25,17.71428571428571
2025-01-26,17.142857142857142
2025-01-27,20.0
2025-01-28,22.285714285714285
2025-01-29,22.285714285714285
2025-01-30,21.71428571428571
2025-01-31,24.0
2025-02-01,19.428571428571427
2025-02-02,23.428571428571427
2025-02-03,24.0
2025-02-04,21.142857142857142
2025-02-05,22.857142857142854
2025-02-06,20.57142857142857
2025-02-07,20.57142857142857
2025-02-08,16.57142857142857
2025-02-09,16.0
2025-02-10,22.285714285714285
2025-02-11,22.857142857142854
2025-02-12,45.14285714285714
2025-02-13,34.285714285714285
2025-02-14,25.71428571428571
2025-02-15,19.428571428571427
2025-02-16,18.857142857142858
2025-02-17,21.142857142857142
2025-02-18,24.0
2025-02-19,26.857142857142854
2025-02-20,25.142857142857142
2025-02-21,25.71428571428571
2025-02-22,20.0
2025-02-23,17.71428571428571
2025-02-24,24.0
2025-02-25,24.57142857142857
2025-02-26,24.57142857142857
2025-02-27,23.428571428571427
2025-02-28,28.57142857142857
2025-03-01,16.0
2025-03-02,16.0
2025-03-03,22.285714285714285
2025-03-04,29.142857142857142
2025-03-05,28.0
2025-03-06,24.0
2025-03-07,21.71428571428571
2025-03-08,15.428571428571427
2025-03-09,17.142857142857142
2025-03-10,24.0
2025-03-11,28.0
2025-03-12,42.857142857142854
2025-03-13,31.428571428571427
2025-03-14,24.0
2025-03-15,17.142857142857142
2025-03-16,17.71428571428571
2025-03-17,20.57142857142857
2025-03-18,20.0
2025-03-19,22.857142857142854
2025-03-20,20.57142857142857
2025-03-21,17.142857142857142
2025-03-22,14.285714285714285
2025-03-23,13.714285714285714
2025-03-24,18.285714285714285
2025-03-25,20.57142857142857
2025-03-26,24.0
2025-03-27,20.57142857142857
2025-03-28,28.0
2025-03-29,15.428571428571427
2025-03-30,24.57142857142857
2025-03-31,26.857142857142854
2025-04-01,20.0
2025-04-02,22.857142857142854
2025-04-03,29.71428571428571
2025-04-04,25.142857142857142
2025-04-05,20.0
2025-04-06,20.0
2025-04-07,27.428571428571427
2025-04-08,25.71428571428571
2025-04-09,24.0
2025-04-10,32.0
2025-04-11,25.142857142857142
2025-04-12,17.142857142857142
2025-04-13,16.57142857142857
2025-04-14,21.142857142857142
2025-04-15,20.111801242236027
2025-04-16,20.67080745341615
2025-04-17,21.788819875776397
2025-04-18,17.043478260869566
2025-04-19,14.807453416149068
2025-04-20,14.807453416149068
2025-04-21,22.347826086956523
2025-04-22,20.956521739130437
2025-04-23,19.5527950310559
2025-04-24,19.5527950310559
2025-04-25,17.043478260869566
2025-04-26,12.571428571428573
2025-04-27,13.68944099378882
2025-04-28,19.838509316770185
2025-04-29,30.17391304347826
2025-04-30,27.37888198757764
2025-05-01,24.58385093167702
2025-05-02,19.838509316770185
2025-05-03,16.198757763975156
2025-05-04,15.925465838509318
2025-05-05,20.67080745341615
2025-05-06,19.27950310559006
2025-05-07,20.111801242236027
2025-05-08,21.788819875776397
2025-05-09,20.67080745341615
2025-05-10,14.248447204968944
2025-05-11,15.366459627329192
2025-05-12,23.465838509316768
2025-05-13,31.565217391304348
2025-05-14,25.142857142857146
2025-05-15,22.40993788819876
2025-05-16,18.58385093167702
2025-05-17,13.664596273291925
2025-05-18,13.664596273291925
2025-05-19,19.130434782608695
2025-05-20,18.58385093167702
2025-05-21,19.130434782608695
2025-05-22,32.24844720496895
2025-05-23,15.304347826086957
2025-05-24,13.664596273291925
2025-05-25,13.664596273291925
2025-05-26,13.664596273291925
2025-05-27,24.596273291925467
2025-05-28,21.863354037267083
2025-05-29,15.850931677018634
2025-05-30,18.03726708074534
2025-05-31,15.304347826086957
2025-06-01,13.664596273291925
2025-06-02,15.850931677018634
2025-06-03,15.304347826086957
2025-06-04,15.850931677018634
2025-06-05,18.03726708074534
2025-06-06,15.850931677018634
2025-06-07,14.211180124223603
2025-06-08,15.304347826086957
2025-06-09,15.850931677018634
2025-06-10,16.94409937888199
2025-06-11,30.06211180124224
2025-06-12,19.677018633540374
2025-06-13,16.39751552795031
2025-06-14,13.118012422360248
2025-06-15,13.664596273291925
2025-06-16,15.304347826086957
2025-06-17,15.304347826086957
2025-06-18,15.850931677018634
2025-06-19,15.304347826086957
2025-06-20,15.850931677018634
2025-06-21,13.664596273291925
2025-06-22,12.571428571428573
2025-06-23,14.75776397515528
2025-06-24,15.304347826086957
2025-06-25,15.304347826086957
2025-06-26,16.39751552795031
2025-06-27,20.22360248447205
2025-06-28,15.850931677018634
2025-06-29,15.304347826086957
2025-06-30,17.490683229813666
2025-07-01,19.677018633540374
2025-07-02,19.130434782608695
2025-07-03,18.03726708074534
2025-07-04,17.490683229813666
2025-07-05,15.850931677018634
2025-07-06,15.304347826086957
2025-07-07,16.39751552795031
2025-07-08,17.490683229813666
2025-07-09,19.677018633540374
2025-07-10,19.677018633540374
2025-07-11,17.490683229813666
2025-07-12,16.39751552795031
2025-07-13,15.304347826086957
2025-07-14,20.22360248447205
2025-07-15,36.621118012422365
2025-07-16,31.155279503105593
2025-07-17,32.79503105590062
2025-07-18,20.22360248447205
2025-07-19,29.51552795031056
2025-07-20,30.06211180124224
2025-07-21,31.155279503105593
2025-07-22,26.236024844720497
2025-07-23,26.236024844720497
2025-07-24,25.142857142857146
2025-07-25,25.68944099378882
2025-07-26,24.596273291925467
2025-07-27,27.32919254658385
2025-07-28,26.236024844720497
2025-07-29,32.24844720496895
2025-07-30,47.5527950310559
2025-07-31,47.006211180124225
2025-08-01,32.79503105590062
2025-08-02,16.39751552795031
2025-08-03,17.490683229813666
2025-08-04,19.677018633540374
2025-08-05,24.596273291925467
2025-08-06,25.68944099378882
2025-08-07,20.77018633540373
2025-08-08,23.503105590062113
2025-08-09,23.503105590062113
2025-08-10,24.04968944099379
2025-08-11,28.422360248447205
2025-08-12,45.913043478260875
2025-08-13,24.596273291925467
2025-08-14,30.06211180124224
2025-08-15,23.503105590062113
2025-08-16,18.03726708074534
2025-08-17,16.39751552795031
2025-08-18,17.490683229813666
2025-08-19,17.490683229813666
2025-08-20,18.03726708074534
2025-08-21,18.58385093167702
2025-08-22,18.03726708074534
2025-08-23,16.39751552795031
2025-08-24,15.304347826086957
2025-08-25,18.03726708074534
2025-08-26,19.677018633540374
2025-08-27,19.677018633540374
2025-08-28,19.677018633540374
2025-08-29,26.782608695652176
2025-08-30,15.850931677018634
2025-08-31,15.850931677018634
2025-09-01,16.39751552795031
2025-09-02,18.58385093167702
2025-09-03,18.58385093167702
2025-09-04,18.03726708074534
2025-09-05,18.58385093167702
2025-09-06,15.304347826086957
2025-09-07,15.304347826086957
2025-09-08,20.77018633540373
2025-09-09,21.863354037267083
2025-09-10,24.04968944099379
2025-09-11,26.236024844720497
2025-09-12,18.03726708074534
2025-09-13,13.118012422360248
2025-09-14,14.211180124223603
2025-09-15,19.677018633540374
2025-09-16,22.40993788819876
2025-09-17,24.596273291925467
2025-09-18,22.40993788819876
2025-09-19,19.130434782608695
2025-09-20,15.850931677018634
2025-09-21,15.850931677018634
2025-09-22,21.316770186335404
2025-09-23,22.956521739130437
2025-09-24,22.40993788819876
2025-09-25,21.316770186335404
2025-09-26,32.24844720496895
2025-09-27,26.782608695652176
2025-09-28,19.130434782608695
2025-09-29,27.87577639751553
2025-09-30,29.51552795031056
2025-10-01,27.32919254658385
2025-10-02,24.596273291925467
2025-10-03,23.503105590062113
2025-10-04,17.490683229813666
2025-10-05,15.850931677018634
2025-10-06,22.40993788819876
2025-10-07,24.596273291925467
2025-10-08,25.142857142857146
2025-10-09,24.04968944099379
2025-10-10,21.316770186335404
2025-10-11,16.39751552795031
2025-10-12,16.94409937888199
2025-10-13,21.316770186335404
2025-10-14,24.596273291925467
2025-10-15,23.503105590062113
2025-10-16,23.503105590062113
2025-10-17,20.77018633540373
2025-10-18,16.94409937888199
2025-10-19,17.490683229813666
2025-10-20,21.863354037267083
2025-10-21,22.956521739130437
2025-10-22,22.956521739130437
2025-10-23,23.503105590062113
2025-10-24,38.80745341614907
2025-10-25,20.22360248447205
2025-10-26,19.130434782608695
2025-10-27,23.503105590062113
2025-10-28,23.503105590062113
2025-10-29,28.422360248447205
2025-10-30,28.968944099378884
2025-10-31,26.782608695652176
2025-11-01,21.863354037267083
2025-11-02,22.40993788819876
2025-11-03,30.608695652173914
2025-11-04,30.06211180124224
2025-11-05,27.87577639751553
2025-11-06,29.51552795031056
2025-11-07,30.608695652173914
2025-11-08,25.68944099378882
2025-11-09,26.236024844720497
2025-11-10,30.608695652173914
2025-11-11,30.06211180124224
2025-11-12,33.88819875776398
2025-11-13,32.79503105590062
2025-11-14,30.608695652173914
2025-11-15,27.32919254658385
2025-11-16,24.596273291925467
2025-11-17,32.24844720496895
2025-11-18,31.70186335403727
2025-11-19,32.79503105590062
2025-11-20,33.3416149068323
2025-11-21,32.79503105590062
2025-11-22,24.04968944099379
2025-11-23,25.142857142857146
2025-11-24,28.968944099378884
2025-11-25,30.06211180124224
2025-11-26,32.79503105590062
2025-11-27,29.51552795031056
2025-11-28,28.422360248447205
2025-11-29,26.782608695652176
2025-11-30,30.608695652173914
2025-12-01,33.88819875776398
2025-12-02,33.3416149068323
2025-12-03,32.24844720496895
2025-12-04,34.98136645962733
2025-12-05,37.16770186335404
2025-12-06,29.51552795031056
2025-12-07,33.88819875776398
2025-12-08,36.621118012422365
2025-12-09,34.98136645962733
2025-12-10,37.16770186335404
2025-12-11,35.51187431494337
2025-12-12,33.952502740226535
2025-12-13,27.988308366824995
2025-12-14,24.226525392765808
2025-12-15,28.904640116916333
2025-12-16,28.904640116916333
2025-12-17,31.47679941541835
2025-12-18,54.69053708439898
2025-12-19,32.023383266350024
2025-12-20,26.702228717573988
2025-12-21,24.499817318231642
2025-12-22,26.059188892948484
2025-12-23,25.78589696748265
2025-12-24,23.583485568140304
2025-12-25,25.142857142857146
2025-12-26,22.9404457435148
2025-12-27,23.583485568140304
2025-12-28,22.9404457435148
2025-12-29,22.9404457435148
2025-12-30,25.142857142857146
2025-12-31,24.226525392765808
2026-01-01,20.09499451954695
2026-01-02,23.583485568140304
2026-01-03,25.78589696748265
2026-01-04,22.66715381804896
2026-01-05,24.499817318231642
2026-01-06,28.261600292290833
2026-01-07,27.34526854219949
2026-01-08,25.78589696748265
2026-01-09,25.882352941176475
2026-01-10,21.44537815126051
2026-01-11,21.44537815126051
2026-01-12,28.10084033613446
2026-01-13,41.41176470588236
2026-01-14,34.75630252100841
2026-01-15,30.319327731092443
2026-01-16,28.840336134453786
2026-01-17,25.14285714285715
2026-01-18,22.184873949579835
2026-01-19,25.14285714285715
2026-01-20,31.7983193277311
2026-01-21,34.01680672268908
2026-01-22,35.49579831932774
2026-01-23,26.621848739495803
2026-01-24,23.663865546218492
2026-01-25,24.40336134453782
2026-01-26,28.10084033613446
2026-01-27,26.621848739495803
2026-01-28,32.537815126050425
2026-01-29,33.27731092436976
2026-01-30,35.49579831932774
2026-01-31,31.05882352941177
2026-02-01,31.7983193277311
2026-02-02,32.537815126050425
2026-02-03,32.537815126050425
2026-02-04,32.537815126050425
2026-02-05,34.75630252100841
2026-02-06,28.10084033613446
2026-02-07,25.14285714285715
2026-02-08,25.14285714285715
2026-02-09,28.10084033613446
2026-02-10,29.579831932773114
2026-02-11,31.05882352941177
2026-02-12,29.579831932773114
2026-02-13,38.45378151260505
2026-02-14,28.10084033613446
2026-02-15,28.10084033613446
2026-02-16,31.05882352941177
2026-02-17,32.537815126050425
2026-02-18,30.319327731092443
2026-02-19,28.10084033613446
2026-02-20,32.537815126050425
2026-02-21,28.840336134453786
2026-02-22,25.882352941176475
2026-02-23,30.319327731092443
2026-02-24,32.537815126050425
2026-02-25,46.58823529411766
2026-02-26,31.7983193277311
2026-02-27,50.2857142857143
2026-02-28,29.579831932773114
2026-03-01,21.44537815126051
2026-03-02,38.45378151260505
2026-03-03,43.630252100840345
2026-03-04,34.75630252100841
2026-03-05,33.27731092436976
2026-03-06,33.27731092436976
2026-03-07,28.10084033613446
2026-03-08,31.05882352941177
2026-03-09,36.235294117647065
2026-03-10,34.75630252100841
2026-03-11,34.75630252100841
2026-03-12,35.49579831932774
2026-03-13,34.01680672268908
2026-03-14,28.10084033613446
2026-03-15,28.840336134453786
2026-03-16,31.05882352941177
2026-03-17,33.27731092436976
2026-03-18,39.19327731092438
2026-03-19,40.67226890756303
2026-03-20,39.19327731092438
2026-03-21,34.75630252100841
2026-03-22,34.75630252100841
2026-03-23,37.71428571428572
2026-03-24,33.27731092436976
2026-03-25,60.638655462184886
2026-03-26,48.80672268907564
2026-03-27,66.55462184873952
2026-03-28,68.03361344537817
2026-03-29,70.25210084033615
2026-03-30,73.9495798319328
2026-03-31,44.36974789915967
2026-04-01,35.49579831932774
2026-04-02,31.05882352941177
2026-04-03,28.840336134453786
2026-04-04,24.40336134453782
2026-04-05,27.361344537815132
2026-04-06,31.7983193277311
2026-04-07,36.235294117647065
2026-04-08,35.49579831932774
2026-04-09,37.71428571428572
2026-04-10,44.36974789915967
2026-04-11,28.840336134453786
2026-04-12,28.10084033613446
2026-04-13,32.537815126050425
2026-04-14,34.75630252100841
2026-04-15,31.7983193277311
2026-04-16,36.235294117647065
2026-04-17,38.45378151260505
2026-04-18,28.10084033613446
2026-04-19,28.840336134453786
2026-04-20,32.537815126050425
2026-04-21,31.7983193277311
2026-04-22,33.27731092436976
2026-04-23,31.7983193277311
2026-04-24,33.27731092436976
2026-04-25,26.621848739495803
2026-04-26,31.05882352941177
2026-04-27,31.7983193277311
2026-04-28,32.537815126050425
2026-04-29,33.27731092436976
2026-04-30,40.67226890756303
2026-05-01,33.27731092436976
2026-05-02,27.361344537815132
2026-05-03,28.10084033613446
2026-05-04,30.319327731092443
2026-05-05,34.01680672268908
2026-05-06,37.71428571428572
2026-05-07,36.235294117647065
2026-05-08,34.01680672268908
2026-05-09,27.361344537815132
2026-05-10,27.361344537815132
2026-05-11,31.05882352941177
2026-05-12,50.2857142857143
2026-05-13,42.89075630252102
2026-05-14,34.75630252100841
2026-05-15,34.01680672268908
2026-05-16,39.932773109243705
2026-05-17,34.75630252100841
2026-05-18,32.537815126050425
2026-05-19,34.01680672268908
2026-05-20,34.75630252100841
2026-05-21,30.319327731092443
2026-05-22,31.7983193277311
2026-05-23,32.537815126050425
2026-05-24,28.840336134453786
2026-05-25,34.75630252100841
2026-05-26,29.579831932773114
2026-05-27,32.537815126050425
2026-05-28,39.932773109243705
2026-05-29,34.75630252100841
2026-05-30,29.579831932773114
2026-05-31,36.235294117647065
