Time,bequeath
2025-01-02,0.0
2025-01-03,0.0
2025-01-04,0.0
2025-01-05,51.444772339237645
2025-01-06,51.444772339237645
2025-01-07,0.0
2025-01-08,60.22802615325382
2025-01-09,55.20902397381601
2025-01-10,0.0
2025-01-11,0.0
2025-01-12,0.0
2025-01-13,66.5017788775511
2025-01-14,47.68052070465928
2025-01-15,85.32303705044292
2025-01-16,62.73752724297273
2025-01-17,41.406767980362005
2025-01-18,0.0
2025-01-19,0.0
2025-01-20,0.0
2025-01-21,53.954273428956554
2025-01-22,50.19002179437819
2025-01-23,46.425770159799825
2025-01-24,72.77553160184837
2025-01-25,0.0
2025-01-26,0.0
2025-01-27,86.57778759530237
2025-01-28,62.73752724297273
2025-01-29,71.52078105698892
2025-01-30,53.954273428956554
2025-01-31,0.0
2025-02-01,0.0
2025-02-02,0.0
2025-02-03,67.75652942241055
2025-02-04,67.75652942241055
2025-02-05,67.75652942241055
2025-02-06,0.0
2025-02-07,50.19002179437819
2025-02-08,0.0
2025-02-09,0.0
2025-02-10,45.17101961494037
2025-02-11,0.0
2025-02-12,56.463774518675464
2025-02-13,47.68052070465928
2025-02-14,0.0
2025-02-15,47.68052070465928
2025-02-16,74.03028214670783
2025-02-17,0.0
2025-02-18,61.48277669811328
2025-02-19,0.0
2025-02-20,47.68052070465928
2025-02-21,0.0
2025-02-22,0.0
2025-02-23,0.0
2025-02-24,67.75652942241055
2025-02-25,52.6995228840971
2025-02-26,81.55878541586455
2025-02-27,46.425770159799825
2025-02-28,62.73752724297273
2025-03-01,0.0
2025-03-02,0.0
2025-03-03,56.463774518675464
2025-03-04,50.19002179437819
2025-03-05,0.0
2025-03-06,69.01127996727001
2025-03-07,0.0
2025-03-08,46.425770159799825
2025-03-09,0.0
2025-03-10,0.0
2025-03-11,43.916269070080915
2025-03-12,45.17101961494037
2025-03-13,40.15201743550255
2025-03-14,0.0
2025-03-15,0.0
2025-03-16,0.0
2025-03-17,36.387765800924186
2025-03-18,62.73752724297273
2025-03-19,45.17101961494037
2025-03-20,65.24702833269164
2025-03-21,51.444772339237645
2025-03-22,0.0
2025-03-23,0.0
2025-03-24,0.0
2025-03-25,53.954273428956554
2025-03-26,0.0
2025-03-27,46.425770159799825
2025-03-28,0.0
2025-03-29,0.0
2025-03-30,0.0
2025-03-31,48.935271249518735
2025-04-01,0.0
2025-04-02,0.0
2025-04-03,56.463774518675464
2025-04-04,43.916269070080915
2025-04-05,0.0
2025-04-06,0.0
2025-04-07,41.406767980362005
2025-04-08,50.19002179437819
2025-04-09,0.0
2025-04-10,0.0
2025-04-11,0.0
2025-04-12,0.0
2025-04-13,0.0
2025-04-14,43.916269070080915
2025-04-15,77.8383748485256
2025-04-16,0.0
2025-04-17,0.0
2025-04-18,0.0
2025-04-19,0.0
2025-04-20,53.57106410034926
2025-04-21,0.0
2025-04-22,0.0
2025-04-23,0.0
2025-04-24,49.789372041212154
2025-04-25,48.687105208320446
2025-04-26,0.0
2025-04-27,70.27499073025139
2025-04-28,0.0
2025-04-29,49.16199676878243
2025-04-30,0.0
2025-05-01,43.803146316291624
2025-05-02,0.0
2025-05-03,0.0
2025-05-04,56.725380887056644
2025-05-05,51.366530434565846
2025-05-06,0.0
2025-05-07,0.0
2025-05-08,66.49329867111427
2025-05-09,0.0
2025-05-10,0.0
2025-05-11,0.0
2025-05-12,69.17272389735967
2025-05-13,38.9191874242628
2025-05-14,0.0
2025-05-15,0.0
2025-05-16,60.78611973913368
2025-05-17,59.83633661820972
2025-05-18,51.28828852989405
2025-05-19,40.840674199730444
2025-05-20,0.0
2025-05-21,0.0
2025-05-22,0.0
2025-05-23,42.74024044157837
2025-05-24,0.0
2025-05-25,0.0
2025-05-26,0.0
2025-05-27,0.0
2025-05-28,42.74024044157837
2025-05-29,49.38872228804612
2025-05-30,0.0
2025-05-31,0.0
2025-06-01,0.0
2025-06-02,0.0
2025-06-03,0.0
2025-06-04,0.0
2025-06-05,0.0
2025-06-06,0.0
2025-06-07,0.0
2025-06-08,0.0
2025-06-09,0.0
2025-06-10,0.0
2025-06-11,39.890891078806476
2025-06-12,48.43893916712215
2025-06-13,0.0
2025-06-14,0.0
2025-06-15,0.0
2025-06-16,0.0
2025-06-17,0.0
2025-06-18,0.0
2025-06-19,0.0
2025-06-20,0.0
2025-06-21,0.0
2025-06-22,0.0
2025-06-23,0.0
2025-06-24,50.33850540897008
2025-06-25,0.0
2025-06-26,0.0
2025-06-27,47.48915604619819
2025-06-28,0.0
2025-06-29,0.0
2025-06-30,0.0
2025-07-01,38.941107957882515
2025-07-02,0.0
2025-07-03,0.0
2025-07-04,0.0
2025-07-05,0.0
2025-07-06,0.0
2025-07-07,0.0
2025-07-08,0.0
2025-07-09,0.0
2025-07-10,0.0
2025-07-11,40.840674199730444
2025-07-12,0.0
2025-07-13,0.0
2025-07-14,40.840674199730444
2025-07-15,0.0
2025-07-16,55.087421013589896
2025-07-17,0.0
2025-07-18,0.0
2025-07-19,0.0
2025-07-20,0.0
2025-07-21,0.0
2025-07-22,45.58958980435026
2025-07-23,0.0
2025-07-24,0.0
2025-07-25,45.58958980435026
2025-07-26,47.48915604619819
2025-07-27,0.0
2025-07-28,0.0
2025-07-29,0.0
2025-07-30,48.43893916712215
2025-07-31,0.0
2025-08-01,0.0
2025-08-02,54.137637892665936
2025-08-03,0.0
2025-08-04,0.0
2025-08-05,0.0
2025-08-06,47.48915604619819
2025-08-07,0.0
2025-08-08,41.790457320654404
2025-08-09,0.0
2025-08-10,0.0
2025-08-11,49.38872228804612
2025-08-12,0.0
2025-08-13,0.0
2025-08-14,64.58525222282954
2025-08-15,0.0
2025-08-16,0.0
2025-08-17,0.0
2025-08-18,57.93677037636179
2025-08-19,55.087421013589896
2025-08-20,81.68134839946089
2025-08-21,73.1333003111452
2025-08-22,68.3843847065254
2025-08-23,0.0
2025-08-24,0.0
2025-08-25,0.0
2025-08-26,51.28828852989405
2025-08-27,61.73590286005764
2025-08-28,65.5350353437535
2025-08-29,71.23373406929728
2025-08-30,0.0
2025-08-31,0.0
2025-09-01,0.0
2025-09-02,62.68568598098161
2025-09-03,37.991324836958555
2025-09-04,0.0
2025-09-05,50.33850540897008
2025-09-06,0.0
2025-09-07,0.0
2025-09-08,37.04154171603459
2025-09-09,57.93677037636179
2025-09-10,41.790457320654404
2025-09-11,64.58525222282954
2025-09-12,0.0
2025-09-13,0.0
2025-09-14,0.0
2025-09-15,53.18785477174197
2025-09-16,42.74024044157837
2025-09-17,69.33416782744935
2025-09-18,60.78611973913368
2025-09-19,66.48481846467746
2025-09-20,0.0
2025-09-21,0.0
2025-09-22,69.33416782744935
2025-09-23,0.0
2025-09-24,66.48481846467746
2025-09-25,44.6398066834263
2025-09-26,0.0
2025-09-27,51.28828852989405
2025-09-28,0.0
2025-09-29,58.88655349728575
2025-09-30,65.5350353437535
2025-10-01,0.0
2025-10-02,50.33850540897008
2025-10-03,49.38872228804612
2025-10-04,53.18785477174197
2025-10-05,0.0
2025-10-06,94.97831209239638
2025-10-07,61.73590286005764
2025-10-08,64.58525222282954
2025-10-09,46.53937292527422
2025-10-10,41.790457320654404
2025-10-11,0.0
2025-10-12,0.0
2025-10-13,0.0
2025-10-14,41.790457320654404
2025-10-15,48.43893916712215
2025-10-16,53.18785477174197
2025-10-17,49.38872228804612
2025-10-18,0.0
2025-10-19,0.0
2025-10-20,45.58958980435026
2025-10-21,0.0
2025-10-22,40.840674199730444
2025-10-23,59.83633661820972
2025-10-24,63.63546910190557
2025-10-25,0.0
2025-10-26,0.0
2025-10-27,48.43893916712215
2025-10-28,50.33850540897008
2025-10-29,0.0
2025-10-30,37.991324836958555
2025-10-31,52.23807165081801
2025-11-01,0.0
2025-11-02,56.037204134513864
2025-11-03,71.23373406929728
2025-11-04,48.43893916712215
2025-11-05,43.69002356250233
2025-11-06,51.28828852989405
2025-11-07,0.0
2025-11-08,0.0
2025-11-09,45.58958980435026
2025-11-10,0.0
2025-11-11,43.69002356250233
2025-11-12,43.69002356250233
2025-11-13,47.48915604619819
2025-11-14,49.38872228804612
2025-11-15,0.0
2025-11-16,0.0
2025-11-17,51.28828852989405
2025-11-18,61.73590286005764
2025-11-19,0.0
2025-11-20,56.037204134513864
2025-11-21,71.23373406929728
2025-11-22,0.0
2025-11-23,0.0
2025-11-24,0.0
2025-11-25,0.0
2025-11-26,0.0
2025-11-27,0.0
2025-11-28,0.0
2025-11-29,0.0
2025-11-30,0.0
2025-12-01,0.0
2025-12-02,42.74024044157837
2025-12-03,56.986987255437825
2025-12-04,54.137637892665936
2025-12-05,0.0
2025-12-06,0.0
2025-12-07,0.0
2025-12-08,54.137637892665936
2025-12-09,38.941107957882515
2025-12-10,38.941107957882515
2025-12-11,52.64414426494702
2025-12-12,0.0
2025-12-13,0.0
2025-12-14,0.0
2025-12-15,56.04371050679495
2025-12-16,0.0
2025-12-17,57.518602067256936
2025-12-18,0.0
2025-12-19,0.0
2025-12-20,0.0
2025-12-21,0.0
2025-12-22,0.0
2025-12-23,0.0
2025-12-24,0.0
2025-12-25,0.0
2025-12-26,0.0
2025-12-27,0.0
2025-12-28,0.0
2025-12-29,45.81990334171315
2025-12-30,45.81990334171315
2025-12-31,59.94327674864287
2026-01-01,0.0
2026-01-02,0.0
2026-01-03,0.0
2026-01-04,0.0
2026-01-05,0.0
2026-01-06,0.0
2026-01-07,47.26968646263711
2026-01-08,55.06881894633297
2026-01-09,42.0
2026-01-10,0.0
2026-01-11,0.0
2026-01-12,40.0
2026-01-13,47.0
2026-01-14,51.0
2026-01-15,41.0
2026-01-16,44.0
2026-01-17,56.0
2026-01-18,0.0
2026-01-19,0.0
2026-01-20,46.0
2026-01-21,88.0
2026-01-22,46.0
2026-01-23,42.0
2026-01-24,0.0
2026-01-25,0.0
2026-01-26,67.0
2026-01-27,49.0
2026-01-28,40.0
2026-01-29,0.0
2026-01-30,42.0
2026-01-31,47.0
2026-02-01,0.0
2026-02-02,0.0
2026-02-03,57.0
2026-02-04,100.0
2026-02-05,52.0
2026-02-06,46.0
2026-02-07,0.0
2026-02-08,0.0
2026-02-09,0.0
2026-02-10,44.0
2026-02-11,53.0
2026-02-12,0.0
2026-02-13,0.0
2026-02-14,0.0
2026-02-15,0.0
2026-02-16,52.0
2026-02-17,41.0
2026-02-18,56.0
2026-02-19,57.0
2026-02-20,55.0
2026-02-21,0.0
2026-02-22,76.0
2026-02-23,48.0
2026-02-24,0.0
2026-02-25,0.0
2026-02-26,58.0
2026-02-27,0.0
2026-02-28,0.0
2026-03-01,45.0
2026-03-02,52.0
2026-03-03,64.0
2026-03-04,54.0
2026-03-05,56.0
2026-03-06,51.0
2026-03-07,0.0
2026-03-08,0.0
2026-03-09,59.0
2026-03-10,39.0
2026-03-11,62.0
2026-03-12,55.0
2026-03-13,0.0
2026-03-14,0.0
2026-03-15,0.0
2026-03-16,0.0
2026-03-17,0.0
2026-03-18,67.0
2026-03-19,52.0
2026-03-20,0.0
2026-03-21,0.0
2026-03-22,49.0
2026-03-23,60.0
2026-03-24,44.0
2026-03-25,0.0
2026-03-26,46.0
2026-03-27,0.0
2026-03-28,0.0
2026-03-29,0.0
2026-03-30,0.0
2026-03-31,66.0
2026-04-01,63.0
2026-04-02,39.0
2026-04-03,0.0
2026-04-04,0.0
2026-04-05,0.0
2026-04-06,59.0
2026-04-07,52.0
2026-04-08,41.0
2026-04-09,0.0
2026-04-10,0.0
2026-04-11,0.0
2026-04-12,45.0
2026-04-13,0.0
2026-04-14,58.0
2026-04-15,40.0
2026-04-16,62.0
2026-04-17,46.0
2026-04-18,0.0
2026-04-19,54.0
2026-04-20,43.0
2026-04-21,42.0
2026-04-22,52.0
2026-04-23,0.0
2026-04-24,54.0
2026-04-25,0.0
2026-04-26,0.0
2026-04-27,46.0
2026-04-28,50.0
2026-04-29,46.0
2026-04-30,63.0
2026-05-01,0.0
2026-05-02,0.0
2026-05-03,0.0
2026-05-04,100.0
2026-05-05,48.0
2026-05-06,0.0
2026-05-07,0.0
2026-05-08,0.0
2026-05-09,0.0
2026-05-10,0.0
2026-05-11,55.0
2026-05-12,0.0
2026-05-13,0.0
2026-05-14,46.0
2026-05-15,47.0
2026-05-16,0.0
2026-05-17,0.0
2026-05-18,0.0
2026-05-19,52.0
2026-05-20,45.0
2026-05-21,0.0
2026-05-22,0.0
2026-05-23,0.0
2026-05-24,0.0
2026-05-25,0.0
2026-05-26,0.0
2026-05-27,0.0
2026-05-28,66.0
2026-05-29,0.0
2026-05-30,0.0
2026-05-31,0.0
