Time,luxury
2024-09-23,78.71050420168068
2024-09-24,69.8417149958575
2024-09-25,65.40732039294592
2024-09-26,64.29872174221802
2024-09-27,65.40732039294592
2024-09-28,84.25349745532016
2024-09-29,76.49330690022488
2024-09-30,69.8417149958575
2024-10-01,72.0589122973133
2024-10-02,67.6245176944017
2024-10-03,72.0589122973133
2024-10-04,65.40732039294592
2024-10-05,82.03630015386437
2024-10-06,69.8417149958575
2024-10-07,72.0589122973133
2024-10-08,64.29872174221802
2024-10-09,66.51591904367382
2024-10-10,75.38470824949698
2024-10-11,63.19012309149012
2024-10-12,78.71050420168068
2024-10-13,66.51591904367382
2024-10-14,73.1675109480412
2024-10-15,69.8417149958575
2024-10-16,69.8417149958575
2024-10-17,66.51591904367382
2024-10-18,65.40732039294592
2024-10-19,77.60190555095278
2024-10-20,73.1675109480412
2024-10-21,68.7331163451296
2024-10-22,103.09967451769441
2024-10-23,69.8417149958575
2024-10-24,66.51591904367382
2024-10-25,67.6245176944017
2024-10-26,77.60190555095278
2024-10-27,77.60190555095278
2024-10-28,66.51591904367382
2024-10-29,66.51591904367382
2024-10-30,65.40732039294592
2024-10-31,64.29872174221802
2024-11-01,63.19012309149012
2024-11-02,70.9503136465854
2024-11-03,77.60190555095278
2024-11-04,74.2761095987691
2024-11-05,66.51591904367382
2024-11-06,45.45254467984377
2024-11-07,65.40732039294592
2024-11-08,65.40732039294592
2024-11-09,77.60190555095278
2024-11-10,80.92770150313648
2024-11-11,89.79649070895965
2024-11-12,76.49330690022488
2024-11-13,69.8417149958575
2024-11-14,65.40732039294592
2024-11-15,68.7331163451296
2024-11-16,74.2761095987691
2024-11-17,77.60190555095278
2024-11-18,76.49330690022488
2024-11-19,74.2761095987691
2024-11-20,72.0589122973133
2024-11-21,70.9503136465854
2024-11-22,80.92770150313648
2024-11-23,84.25349745532016
2024-11-24,76.49330690022488
2024-11-25,74.2761095987691
2024-11-26,76.49330690022488
2024-11-27,74.2761095987691
2024-11-28,77.60190555095278
2024-11-29,79.81910285240858
2024-11-30,100.88247721623861
2024-12-01,89.79649070895965
2024-12-02,92.01368801041544
2024-12-03,87.57929340750385
2024-12-04,82.03630015386437
2024-12-05,86.47069475677596
2024-12-06,79.81910285240858
2024-12-07,98.66527991478281
2024-12-08,85.36209610604806
2024-12-09,80.92770150313648
2024-12-10,86.47069475677596
2024-12-11,86.47069475677596
2024-12-12,80.92770150313648
2024-12-13,89.79649070895965
2024-12-14,100.88247721623861
2024-12-15,88.68789205823175
2024-12-16,82.03630015386437
2024-12-17,87.57929340750385
2024-12-18,80.92770150313648
2024-12-19,77.60190555095278
2024-12-20,78.71050420168068
2024-12-21,97.55668126405493
2024-12-22,87.57929340750385
2024-12-23,88.68789205823175
2024-12-24,78.71050420168068
2024-12-25,76.49330690022488
2024-12-26,82.03630015386437
2024-12-27,95.33948396259913
2024-12-28,108.64266777133389
2024-12-29,98.66527991478281
2024-12-30,83.14489880459226
2024-12-31,84.25349745532016
2025-01-01,73.1675109480412
2025-01-02,96.44808261332703
2025-01-03,88.68789205823175
2025-01-04,110.85986507278969
2025-01-05,87.57929340750385
2025-01-06,80.92770150313648
2025-01-07,76.49330690022488
2025-01-08,70.9503136465854
2025-01-09,68.7331163451296
2025-01-10,72.0589122973133
2025-01-11,97.55668126405493
2025-01-12,89.79649070895965
2025-01-13,77.60190555095278
2025-01-14,74.2761095987691
2025-01-15,74.2761095987691
2025-01-16,78.71050420168068
2025-01-17,70.9503136465854
2025-01-18,99.77387856551071
2025-01-19,95.33948396259913
2025-01-20,83.14489880459226
2025-01-21,74.2761095987691
2025-01-22,76.49330690022488
2025-01-23,76.49330690022488
2025-01-24,75.38470824949698
2025-01-25,95.33948396259913
2025-01-26,83.14489880459226
2025-01-27,74.2761095987691
2025-01-28,72.0589122973133
2025-01-29,68.7331163451296
2025-01-30,62.08152444076222
2025-01-31,65.40732039294592
2025-02-01,80.92770150313648
2025-02-02,86.47069475677596
2025-02-03,73.1675109480412
2025-02-04,69.8417149958575
2025-02-05,67.6245176944017
2025-02-06,70.9503136465854
2025-02-07,68.7331163451296
2025-02-08,85.36209610604806
2025-02-09,76.49330690022488
2025-02-10,68.7331163451296
2025-02-11,70.9503136465854
2025-02-12,69.8417149958575
2025-02-13,73.1675109480412
2025-02-14,72.0589122973133
2025-02-15,96.44808261332703
2025-02-16,89.79649070895965
2025-02-17,87.57929340750385
2025-02-18,78.71050420168068
2025-02-19,70.9503136465854
2025-02-20,77.60190555095278
2025-02-21,78.71050420168068
2025-02-22,96.44808261332703
2025-02-23,89.79649070895965
2025-02-24,76.49330690022488
2025-02-25,72.0589122973133
2025-02-26,70.9503136465854
2025-02-27,67.6245176944017
2025-02-28,67.6245176944017
2025-03-01,87.57929340750385
2025-03-02,95.33948396259913
2025-03-03,74.2761095987691
2025-03-04,70.9503136465854
2025-03-05,68.7331163451296
2025-03-06,74.2761095987691
2025-03-07,74.2761095987691
2025-03-08,94.23088531187123
2025-03-09,84.25349745532016
2025-03-10,73.1675109480412
2025-03-11,70.9503136465854
2025-03-12,65.40732039294592
2025-03-13,69.8417149958575
2025-03-14,67.6245176944017
2025-03-15,94.23088531187123
2025-03-16,84.25349745532016
2025-03-17,76.49330690022488
2025-03-18,75.38470824949698
2025-03-19,76.49330690022488
2025-03-20,73.1675109480412
2025-03-21,75.38470824949698
2025-03-22,85.36209610604806
2025-03-23,89.79649070895965
2025-03-24,78.71050420168068
2025-03-25,83.14489880459226
2025-03-26,63.19012309149012
2025-03-27,74.2761095987691
2025-03-28,69.8417149958575
2025-03-29,97.55668126405493
2025-03-30,92.01368801041544
2025-03-31,76.49330690022488
2025-04-01,77.60190555095278
2025-04-02,82.03630015386437
2025-04-03,67.6245176944017
2025-04-04,64.29872174221802
2025-04-05,88.68789205823175
2025-04-06,75.38470824949698
2025-04-07,70.9503136465854
2025-04-08,66.51591904367382
2025-04-09,70.9503136465854
2025-04-10,69.8417149958575
2025-04-11,73.1675109480412
2025-04-12,89.79649070895965
2025-04-13,86.47069475677596
2025-04-14,90.90508935968754
2025-04-15,89.90404132432877
2025-04-16,83.06216756200062
2025-04-17,76.22029379967249
2025-04-18,74.40847958691572
2025-04-19,91.71585553708556
2025-04-20,81.8046526746078
2025-04-21,73.15096469952286
2025-04-22,75.66599447430855
2025-04-23,81.25035334924385
2025-04-24,68.8241207119804
2025-04-25,69.37842003734434
2025-04-26,92.97337042447839
2025-04-27,83.06216756200062
2025-04-28,81.25035334924385
2025-04-29,81.25035334924385
2025-04-30,78.73532357445816
2025-05-01,79.99283846185101
2025-05-02,77.47780868706533
2025-05-03,95.48840019926408
2025-05-04,102.88457328695617
2025-05-05,99.81524418680652
2025-05-06,84.87398177475743
2025-05-07,74.40847958691572
2025-05-08,81.8046526746078
2025-05-09,89.90404132432877
2025-05-10,98.5577292994137
2025-05-11,107.21141727449861
2025-05-12,94.23088531187123
2025-05-13,89.90404132432877
2025-05-14,80.16657407129344
2025-05-15,67.50869395477342
2025-05-16,73.13441845100454
2025-05-17,82.97943631940899
2025-05-18,77.35371182317787
2025-05-19,73.13441845100454
2025-05-20,73.13441845100454
2025-05-21,84.38586744346678
2025-05-22,75.9472806991201
2025-05-23,73.13441845100454
2025-05-24,90.0115919396979
2025-05-25,81.57300519535121
2025-05-26,87.19872969158233
2025-05-27,77.35371182317787
2025-05-28,77.35371182317787
2025-05-29,77.35371182317787
2025-05-30,74.54084957506232
2025-05-31,90.0115919396979
2025-06-01,87.19872969158233
2025-06-02,91.41802306375567
2025-06-03,81.57300519535121
2025-06-04,84.38586744346678
2025-06-05,87.19872969158233
2025-06-06,91.41802306375567
2025-06-07,102.66947205621791
2025-06-08,97.0437475599868
2025-06-09,92.82445418781346
2025-06-10,98.45017868404457
2025-06-11,92.82445418781346
2025-06-12,98.45017868404457
2025-06-13,97.0437475599868
2025-06-14,104.07590318027569
2025-06-15,95.63731643592901
2025-06-16,95.63731643592901
2025-06-17,95.63731643592901
2025-06-18,94.23088531187123
2025-06-19,102.66947205621791
2025-06-20,92.82445418781346
2025-06-21,105.48233430433346
2025-06-22,99.85660980810235
2025-06-23,97.0437475599868
2025-06-24,92.82445418781346
2025-06-25,105.48233430433346
2025-06-26,97.0437475599868
2025-06-27,92.82445418781346
2025-06-28,113.92092104868014
2025-06-29,101.26304093216012
2025-06-30,99.85660980810235
2025-07-01,102.66947205621791
2025-07-02,105.48233430433346
2025-07-03,85.79229856752455
2025-07-04,91.41802306375567
2025-07-05,98.45017868404457
2025-07-06,102.66947205621791
2025-07-07,88.60516081564012
2025-07-08,104.07590318027569
2025-07-09,95.63731643592901
2025-07-10,99.85660980810235
2025-07-11,97.0437475599868
2025-07-12,111.10805880056459
2025-07-13,101.26304093216012
2025-07-14,97.0437475599868
2025-07-15,95.63731643592901
2025-07-16,97.0437475599868
2025-07-17,108.29519655244903
2025-07-18,91.41802306375567
2025-07-19,123.76593891708461
2025-07-20,125.17237004114239
2025-07-21,120.95307666896905
2025-07-22,106.88876542839125
2025-07-23,101.26304093216012
2025-07-24,98.45017868404457
2025-07-25,111.10805880056459
2025-07-26,129.3916634133157
2025-07-27,130.79809453737352
2025-07-28,120.95307666896905
2025-07-29,122.35950779302682
2025-07-30,139.23668128172017
2025-07-31,127.98523228925794
2025-08-01,111.10805880056459
2025-08-02,104.07590318027569
2025-08-03,120.95307666896905
2025-08-04,99.85660980810235
2025-08-05,109.7016276765068
2025-08-06,108.29519655244903
2025-08-07,97.0437475599868
2025-08-08,109.7016276765068
2025-08-09,140.64311240577797
2025-08-10,122.35950779302682
2025-08-11,108.29519655244903
2025-08-12,104.07590318027569
2025-08-13,97.0437475599868
2025-08-14,98.45017868404457
2025-08-15,94.23088531187123
2025-08-16,109.7016276765068
2025-08-17,109.7016276765068
2025-08-18,99.85660980810235
2025-08-19,88.60516081564012
2025-08-20,92.82445418781346
2025-08-21,98.45017868404457
2025-08-22,82.97943631940899
2025-08-23,106.88876542839125
2025-08-24,98.45017868404457
2025-08-25,97.0437475599868
2025-08-26,92.82445418781346
2025-08-27,87.19872969158233
2025-08-28,87.19872969158233
2025-08-29,87.19872969158233
2025-08-30,106.88876542839125
2025-08-31,98.45017868404457
2025-09-01,120.95307666896905
2025-09-02,106.88876542839125
2025-09-03,99.85660980810235
2025-09-04,97.0437475599868
2025-09-05,85.79229856752455
2025-09-06,102.66947205621791
2025-09-07,92.82445418781346
2025-09-08,91.41802306375567
2025-09-09,88.60516081564012
2025-09-10,78.76014294723566
2025-09-11,68.9151250788312
2025-09-12,71.72798732694676
2025-09-13,91.41802306375567
2025-09-14,85.79229856752455
2025-09-15,88.60516081564012
2025-09-16,105.48233430433346
2025-09-17,106.88876542839125
2025-09-18,102.66947205621791
2025-09-19,98.45017868404457
2025-09-20,104.07590318027569
2025-09-21,123.76593891708461
2025-09-22,111.10805880056459
2025-09-23,102.66947205621791
2025-09-24,95.63731643592901
2025-09-25,99.85660980810235
2025-09-26,99.85660980810235
2025-09-27,116.7337832967957
2025-09-28,101.26304093216012
2025-09-29,102.66947205621791
2025-09-30,101.26304093216012
2025-10-01,102.66947205621791
2025-10-02,109.7016276765068
2025-10-03,90.0115919396979
2025-10-04,80.16657407129344
2025-10-05,73.13441845100454
2025-10-06,74.54084957506232
2025-10-07,113.92092104868014
2025-10-08,98.45017868404457
2025-10-09,111.10805880056459
2025-10-10,98.45017868404457
2025-10-11,88.60516081564012
2025-10-12,91.41802306375567
2025-10-13,102.66947205621791
2025-10-14,91.41802306375567
2025-10-15,85.79229856752455
2025-10-16,97.0437475599868
2025-10-17,90.0115919396979
2025-10-18,94.23088531187123
2025-10-19,97.0437475599868
2025-10-20,92.82445418781346
2025-10-21,91.41802306375567
2025-10-22,91.41802306375567
2025-10-23,90.0115919396979
2025-10-24,88.60516081564012
2025-10-25,77.35371182317787
2025-10-26,94.23088531187123
2025-10-27,81.57300519535121
2025-10-28,85.79229856752455
2025-10-29,94.23088531187123
2025-10-30,105.48233430433346
2025-10-31,95.63731643592901
2025-11-01,106.88876542839125
2025-11-02,118.14021442085348
2025-11-03,111.10805880056459
2025-11-04,105.48233430433346
2025-11-05,105.48233430433346
2025-11-06,104.07590318027569
2025-11-07,104.07590318027569
2025-11-08,115.32735217273793
2025-11-09,119.54664554491127
2025-11-10,109.7016276765068
2025-11-11,116.7337832967957
2025-11-12,113.92092104868014
2025-11-13,119.54664554491127
2025-11-14,104.07590318027569
2025-11-15,120.95307666896905
2025-11-16,116.7337832967957
2025-11-17,112.51448992462237
2025-11-18,118.14021442085348
2025-11-19,111.10805880056459
2025-11-20,113.92092104868014
2025-11-21,106.88876542839125
2025-11-22,119.54664554491127
2025-11-23,119.54664554491127
2025-11-24,105.48233430433346
2025-11-25,106.88876542839125
2025-11-26,104.07590318027569
2025-11-27,102.66947205621791
2025-11-28,120.95307666896905
2025-11-29,135.01738790954684
2025-11-30,129.3916634133157
2025-12-01,118.14021442085348
2025-12-02,119.54664554491127
2025-12-03,111.10805880056459
2025-12-04,109.7016276765068
2025-12-05,108.29519655244903
2025-12-06,126.57880116520016
2025-12-07,126.57880116520016
2025-12-08,118.14021442085348
2025-12-09,115.32735217273793
2025-12-10,116.7337832967957
2025-12-11,122.03034306186436
2025-12-12,116.03056773476682
2025-12-13,129.27196714743846
2025-12-14,122.03034306186436
2025-12-15,116.7337832967957
2025-12-16,108.78894364919272
2025-12-17,121.32712749983548
2025-12-18,123.27219182034091
2025-12-19,114.08550341426138
2025-12-20,118.67884761730114
2025-12-21,123.97540738236981
2025-12-22,116.7337832967957
2025-12-23,116.7337832967957
2025-12-24,104.19559944615295
2025-12-25,101.54731956361861
2025-12-26,123.97540738236981
2025-12-27,134.56852691250714
2025-12-28,131.2170314679439
2025-12-29,126.62368726490413
2025-12-30,119.38206317933003
2025-12-31,116.7337832967957
2026-01-01,114.78871897629027
2026-01-02,121.32712749983548
2026-01-03,129.27196714743846
2026-01-04,129.27196714743846
2026-01-05,112.14043909375593
2026-01-06,104.89881500818183
2026-01-07,106.84387932868728
2026-01-08,108.78894364919272
2026-01-09,114.2500857798426
2026-01-10,124.18487584765501
2026-01-11,131.6359683985143
2026-01-12,124.18487584765501
2026-01-13,114.2500857798426
2026-01-14,111.7663882628895
2026-01-15,121.70117833070191
2026-01-16,119.21748081374881
2026-01-17,136.6033634324205
2026-01-18,139.0870609493736
2026-01-19,131.6359683985143
2026-01-20,111.7663882628895
2026-01-21,121.70117833070191
2026-01-22,116.7337832967957
2026-01-23,109.2826907459364
2026-01-24,119.21748081374881
2026-01-25,131.6359683985143
2026-01-26,126.66857336460811
2026-01-27,116.7337832967957
2026-01-28,111.7663882628895
2026-01-29,124.18487584765501
2026-01-30,121.70117833070191
2026-01-31,134.1196659154674
2026-02-01,151.5055485341391
2026-02-02,129.1522708815612
2026-02-03,121.70117833070191
2026-02-04,124.18487584765501
2026-02-05,129.1522708815612
2026-02-06,114.2500857798426
2026-02-07,149.021851017186
2026-02-08,171.3751286697639
2026-02-09,149.021851017186
2026-02-10,158.9566410849984
2026-02-11,126.66857336460811
2026-02-12,124.18487584765501
2026-02-13,146.5381535002329
2026-02-14,161.4403386019515
2026-02-15,168.8914311528108
2026-02-16,186.2773137714825
2026-02-17,149.021851017186
2026-02-18,144.0544559832798
2026-02-19,146.5381535002329
2026-02-20,136.6033634324205
2026-02-21,161.4403386019515
2026-02-22,163.9240361189046
2026-02-23,146.5381535002329
2026-02-24,129.1522708815612
2026-02-25,134.1196659154674
2026-02-26,158.9566410849984
2026-02-27,153.9892460510922
2026-02-28,129.1522708815612
2026-03-01,131.6359683985143
2026-03-02,131.6359683985143
2026-03-03,126.66857336460811
2026-03-04,134.1196659154674
2026-03-05,139.0870609493736
2026-03-06,124.18487584765501
2026-03-07,151.5055485341391
2026-03-08,151.5055485341391
2026-03-09,131.6359683985143
2026-03-10,136.6033634324205
2026-03-11,131.6359683985143
2026-03-12,131.6359683985143
2026-03-13,129.1522708815612
2026-03-14,151.5055485341391
2026-03-15,153.9892460510922
2026-03-16,139.0870609493736
2026-03-17,129.1522708815612
2026-03-18,126.66857336460811
2026-03-19,134.1196659154674
2026-03-20,149.021851017186
2026-03-21,156.4729435680453
2026-03-22,144.0544559832798
2026-03-23,144.0544559832798
2026-03-24,131.6359683985143
2026-03-25,131.6359683985143
2026-03-26,136.6033634324205
2026-03-27,144.0544559832798
2026-03-28,166.4077336358577
2026-03-29,181.3099187375763
2026-03-30,193.7284063223418
2026-03-31,191.2447088053887
2026-04-01,196.2121038392949
2026-04-02,181.3099187375763
2026-04-03,186.2773137714825
2026-04-04,193.7284063223418
2026-04-05,203.6631963901542
2026-04-06,196.2121038392949
2026-04-07,196.2121038392949
2026-04-08,198.695801356248
2026-04-09,208.6305914240604
2026-04-10,206.1468939071073
2026-04-11,238.43496162749761
2026-04-12,235.9512641105445
2026-04-13,196.2121038392949
2026-04-14,208.6305914240604
2026-04-15,196.2121038392949
2026-04-16,206.1468939071073
2026-04-17,248.36975169531001
2026-04-18,230.9838690766383
2026-04-19,208.6305914240604
2026-04-20,196.2121038392949
2026-04-21,183.7936162545294
2026-04-22,198.695801356248
2026-04-23,186.2773137714825
2026-04-24,176.3425237036701
2026-04-25,181.3099187375763
2026-04-26,191.2447088053887
2026-04-27,171.3751286697639
2026-04-28,161.4403386019515
2026-04-29,156.4729435680453
2026-04-30,171.3751286697639
2026-05-01,158.9566410849984
2026-05-02,183.7936162545294
2026-05-03,161.4403386019515
2026-05-04,151.5055485341391
2026-05-05,163.9240361189046
2026-05-06,183.7936162545294
2026-05-07,196.2121038392949
2026-05-08,176.3425237036701
2026-05-09,196.2121038392949
2026-05-10,193.7284063223418
2026-05-11,176.3425237036701
2026-05-12,173.858826186717
2026-05-13,211.1142889410135
2026-05-14,216.0816839749197
2026-05-15,228.5001715596852
2026-05-16,216.0816839749197
2026-05-17,221.0490790088259
2026-05-18,193.7284063223418
2026-05-19,196.2121038392949
2026-05-20,178.8262212206232
2026-05-21,163.9240361189046
2026-05-22,168.8914311528108
2026-05-23,178.8262212206232
2026-05-24,196.2121038392949
2026-05-25,181.3099187375763
2026-05-26,153.9892460510922
2026-05-27,161.4403386019515
2026-05-28,168.8914311528108
2026-05-29,171.3751286697639
2026-05-30,168.8914311528108
2026-05-31,203.6631963901542
