Time,amber_rose
2024-10-17,13.868785835979466
2024-10-18,11.73512647659801
2024-10-19,13.868785835979466
2024-10-20,18.136104554742378
2024-10-21,24.537082632886747
2024-10-22,21.336593593814563
2024-10-23,12.801956156288739
2024-10-24,11.73512647659801
2024-10-25,12.801956156288739
2024-10-26,29.87123103134039
2024-10-27,55.475143343917864
2024-10-28,35.20537942979403
2024-10-29,19.20293423443311
2024-10-30,16.002445195360924
2024-10-31,12.801956156288739
2024-11-01,16.002445195360924
2024-11-02,20.269763914123835
2024-11-03,14.935615515670195
2024-11-04,14.935615515670195
2024-11-05,20.269763914123835
2024-11-06,18.136104554742378
2024-11-07,19.20293423443311
2024-11-08,17.06927487505165
2024-11-09,17.06927487505165
2024-11-10,12.801956156288739
2024-11-11,10.668296796907281
2024-11-12,12.801956156288739
2024-11-13,72.54441821896951
2024-11-14,25.603912312577478
2024-11-15,13.868785835979466
2024-11-16,30.938060711031117
2024-11-17,25.603912312577478
2024-11-18,13.868785835979466
2024-11-19,12.801956156288739
2024-11-20,12.801956156288739
2024-11-21,11.73512647659801
2024-11-22,8.534637437525825
2024-11-23,8.534637437525825
2024-11-24,11.73512647659801
2024-11-25,13.868785835979466
2024-11-26,9.601467117216554
2024-11-27,10.668296796907281
2024-11-28,12.801956156288739
2024-11-29,13.868785835979466
2024-11-30,11.73512647659801
2024-12-01,6.4009780781443695
2024-12-02,9.601467117216554
2024-12-03,9.601467117216554
2024-12-04,16.002445195360924
2024-12-05,11.73512647659801
2024-12-06,13.868785835979466
2024-12-07,13.868785835979466
2024-12-08,10.668296796907281
2024-12-09,9.601467117216554
2024-12-10,10.668296796907281
2024-12-11,10.668296796907281
2024-12-12,12.801956156288739
2024-12-13,11.73512647659801
2024-12-14,12.801956156288739
2024-12-15,16.002445195360924
2024-12-16,8.534637437525825
2024-12-17,10.668296796907281
2024-12-18,12.801956156288739
2024-12-19,7.467807757835097
2024-12-20,10.668296796907281
2024-12-21,16.002445195360924
2024-12-22,14.935615515670195
2024-12-23,12.801956156288739
2024-12-24,12.801956156288739
2024-12-25,13.868785835979466
2024-12-26,18.136104554742378
2024-12-27,21.336593593814563
2024-12-28,16.002445195360924
2024-12-29,16.002445195360924
2024-12-30,12.801956156288739
2024-12-31,12.801956156288739
2025-01-01,14.935615515670195
2025-01-02,19.20293423443311
2025-01-03,10.668296796907281
2025-01-04,9.601467117216554
2025-01-05,10.668296796907281
2025-01-06,9.601467117216554
2025-01-07,8.534637437525825
2025-01-08,8.534637437525825
2025-01-09,10.668296796907281
2025-01-10,8.534637437525825
2025-01-11,12.801956156288739
2025-01-12,12.801956156288739
2025-01-13,8.534637437525825
2025-01-14,9.601467117216554
2025-01-15,7.467807757835097
2025-01-16,10.668296796907281
2025-01-17,10.668296796907281
2025-01-18,13.868785835979466
2025-01-19,10.668296796907281
2025-01-20,11.73512647659801
2025-01-21,11.73512647659801
2025-01-22,8.534637437525825
2025-01-23,9.601467117216554
2025-01-24,10.668296796907281
2025-01-25,10.668296796907281
2025-01-26,12.801956156288739
2025-01-27,9.601467117216554
2025-01-28,10.668296796907281
2025-01-29,21.336593593814563
2025-01-30,22.403423273505293
2025-01-31,9.601467117216554
2025-02-01,12.801956156288739
2025-02-02,14.935615515670195
2025-02-03,16.002445195360924
2025-02-04,11.73512647659801
2025-02-05,7.467807757835097
2025-02-06,11.73512647659801
2025-02-07,8.534637437525825
2025-02-08,13.868785835979466
2025-02-09,11.73512647659801
2025-02-10,10.668296796907281
2025-02-11,9.601467117216554
2025-02-12,10.668296796907281
2025-02-13,9.601467117216554
2025-02-14,33.071720070412574
2025-02-15,73.61124789866024
2025-02-16,35.20537942979403
2025-02-17,39.472698148556944
2025-02-18,23.47025295319602
2025-02-19,24.537082632886747
2025-02-20,21.336593593814563
2025-02-21,22.403423273505293
2025-02-22,17.06927487505165
2025-02-23,14.935615515670195
2025-02-24,13.868785835979466
2025-02-25,14.935615515670195
2025-02-26,10.668296796907281
2025-02-27,9.601467117216554
2025-02-28,9.601467117216554
2025-03-01,11.73512647659801
2025-03-02,13.868785835979466
2025-03-03,9.601467117216554
2025-03-04,11.73512647659801
2025-03-05,37.33903878917548
2025-03-06,106.68296796907282
2025-03-07,83.2127150158768
2025-03-08,88.54686341433043
2025-03-09,61.87612142206223
2025-03-10,50.14099494546422
2025-03-11,52.27465430484568
2025-03-12,45.87367622670131
2025-03-13,39.472698148556944
2025-03-14,26.670741992268205
2025-03-15,33.071720070412574
2025-03-16,23.47025295319602
2025-03-17,18.136104554742378
2025-03-18,23.47025295319602
2025-03-19,19.20293423443311
2025-03-20,18.136104554742378
2025-03-21,17.06927487505165
2025-03-22,20.269763914123835
2025-03-23,18.136104554742378
2025-03-24,13.868785835979466
2025-03-25,16.002445195360924
2025-03-26,16.002445195360924
2025-03-27,13.868785835979466
2025-03-28,21.336593593814563
2025-03-29,19.20293423443311
2025-03-30,14.935615515670195
2025-03-31,17.06927487505165
2025-04-01,12.801956156288739
2025-04-02,10.668296796907281
2025-04-03,12.801956156288739
2025-04-04,12.801956156288739
2025-04-05,14.935615515670195
2025-04-06,13.868785835979466
2025-04-07,10.668296796907281
2025-04-08,10.668296796907281
2025-04-09,9.601467117216554
2025-04-10,10.668296796907281
2025-04-11,10.668296796907281
2025-04-12,11.73512647659801
2025-04-13,16.002445195360924
2025-04-14,12.801956156288739
2025-04-15,10.712748033561063
2025-04-16,9.690369590524114
2025-04-17,9.934851392119906
2025-04-18,9.690369590524114
2025-04-19,11.73512647659801
2025-04-20,11.73512647659801
2025-04-21,10.712748033561063
2025-04-22,11.979608278193801
2025-04-23,12.757504919634957
2025-04-24,8.667991147487166
2025-04-25,9.445887788928323
2025-04-26,11.73512647659801
2025-04-27,10.712748033561063
2025-04-28,13.779883362671907
2025-04-29,9.690369590524114
2025-04-30,9.445887788928323
2025-05-01,11.490644675002219
2025-05-02,11.73512647659801
2025-05-03,14.802261805708854
2025-05-04,13.779883362671907
2025-05-05,14.802261805708854
2025-05-06,8.423509345891375
2025-05-07,10.712748033561063
2025-05-08,11.73512647659801
2025-05-09,14.024365164267698
2025-05-10,20.403117624085176
2025-05-11,16.84701869178275
2025-05-12,17.09150049337854
2025-05-13,15.824640248745801
2025-05-14,15.824640248745801
2025-05-15,10.757199270214842
2025-05-16,13.690980889364345
2025-05-17,12.224090079789594
2025-05-18,12.224090079789594
2025-05-19,11.73512647659801
2025-05-20,10.268235667023259
2025-05-21,13.202017286172762
2025-05-22,11.73512647659801
2025-05-23,11.73512647659801
2025-05-24,14.17994449255593
2025-05-25,12.224090079789594
2025-05-26,13.202017286172762
2025-05-27,9.290308460640091
2025-05-28,10.757199270214842
2025-05-29,15.64683530213068
2025-05-30,13.690980889364345
2025-05-31,7.3344540478737565
2025-06-01,7.82341765106534
2025-06-02,10.757199270214842
2025-06-03,11.246162873406426
2025-06-04,9.779272063831675
2025-06-05,9.779272063831675
2025-06-06,11.73512647659801
2025-06-07,10.757199270214842
2025-06-08,13.202017286172762
2025-06-09,10.757199270214842
2025-06-10,9.779272063831675
2025-06-11,11.246162873406426
2025-06-12,9.779272063831675
2025-06-13,11.246162873406426
2025-06-14,9.290308460640091
2025-06-15,11.73512647659801
2025-06-16,12.224090079789594
2025-06-17,12.224090079789594
2025-06-18,15.157871698939097
2025-06-19,11.246162873406426
2025-06-20,8.801344857448507
2025-06-21,10.757199270214842
2025-06-22,8.801344857448507
2025-06-23,15.64683530213068
2025-06-24,21.514398540429685
2025-06-25,34.227452223410864
2025-06-26,18.0916533180886
2025-06-27,14.668908095747513
2025-06-28,11.73512647659801
2025-06-29,11.246162873406426
2025-06-30,10.268235667023259
2025-07-01,11.73512647659801
2025-07-02,8.312381254256923
2025-07-03,9.290308460640091
2025-07-04,10.268235667023259
2025-07-05,12.713053682981178
2025-07-06,30.80470700106978
2025-07-07,17.602689714897014
2025-07-08,17.113726111705432
2025-07-09,36.672270239368785
2025-07-10,15.64683530213068
2025-07-11,14.668908095747513
2025-07-12,11.73512647659801
2025-07-13,17.113726111705432
2025-07-14,12.224090079789594
2025-07-15,13.690980889364345
2025-07-16,8.312381254256923
2025-07-17,12.713053682981178
2025-07-18,11.246162873406426
2025-07-19,10.268235667023259
2025-07-20,14.668908095747513
2025-07-21,10.268235667023259
2025-07-22,8.801344857448507
2025-07-23,13.202017286172762
2025-07-24,9.290308460640091
2025-07-25,10.268235667023259
2025-07-26,11.246162873406426
2025-07-27,9.779272063831675
2025-07-28,13.690980889364345
2025-07-29,11.246162873406426
2025-07-30,12.224090079789594
2025-07-31,9.779272063831675
2025-08-01,9.779272063831675
2025-08-02,9.779272063831675
2025-08-03,12.224090079789594
2025-08-04,9.290308460640091
2025-08-05,10.268235667023259
2025-08-06,12.224090079789594
2025-08-07,9.290308460640091
2025-08-08,7.3344540478737565
2025-08-09,13.202017286172762
2025-08-10,10.268235667023259
2025-08-11,11.73512647659801
2025-08-12,10.268235667023259
2025-08-13,7.3344540478737565
2025-08-14,10.757199270214842
2025-08-15,8.312381254256923
2025-08-16,11.73512647659801
2025-08-17,9.779272063831675
2025-08-18,9.779272063831675
2025-08-19,13.202017286172762
2025-08-20,11.246162873406426
2025-08-21,9.779272063831675
2025-08-22,9.290308460640091
2025-08-23,12.224090079789594
2025-08-24,14.17994449255593
2025-08-25,12.224090079789594
2025-08-26,13.690980889364345
2025-08-27,12.713053682981178
2025-08-28,14.668908095747513
2025-08-29,7.82341765106534
2025-08-30,11.246162873406426
2025-08-31,15.64683530213068
2025-09-01,17.113726111705432
2025-09-02,12.224090079789594
2025-09-03,20.047507730854935
2025-09-04,11.246162873406426
2025-09-05,9.779272063831675
2025-09-06,13.690980889364345
2025-09-07,22.981289350004438
2025-09-08,48.896360319158376
2025-09-09,23.959216556387606
2025-09-10,15.64683530213068
2025-09-11,12.713053682981178
2025-09-12,12.224090079789594
2025-09-13,14.17994449255593
2025-09-14,20.047507730854935
2025-09-15,24.937143762770773
2025-09-16,14.668908095747513
2025-09-17,10.268235667023259
2025-09-18,9.779272063831675
2025-09-19,8.801344857448507
2025-09-20,12.713053682981178
2025-09-21,14.17994449255593
2025-09-22,25.426107365962356
2025-09-23,14.17994449255593
2025-09-24,14.17994449255593
2025-09-25,14.17994449255593
2025-09-26,11.246162873406426
2025-09-27,11.246162873406426
2025-09-28,14.17994449255593
2025-09-29,12.713053682981178
2025-09-30,9.779272063831675
2025-10-01,8.801344857448507
2025-10-02,9.779272063831675
2025-10-03,8.801344857448507
2025-10-04,9.779272063831675
2025-10-05,17.113726111705432
2025-10-06,32.27159781064453
2025-10-07,11.73512647659801
2025-10-08,10.757199270214842
2025-10-09,13.202017286172762
2025-10-10,11.246162873406426
2025-10-11,15.157871698939097
2025-10-12,11.73512647659801
2025-10-13,13.202017286172762
2025-10-14,9.779272063831675
2025-10-15,9.290308460640091
2025-10-16,9.779272063831675
2025-10-17,9.290308460640091
2025-10-18,11.246162873406426
2025-10-19,14.17994449255593
2025-10-20,10.268235667023259
2025-10-21,16.135798905322265
2025-10-22,17.113726111705432
2025-10-23,12.713053682981178
2025-10-24,9.779272063831675
2025-10-25,9.779272063831675
2025-10-26,10.757199270214842
2025-10-27,9.290308460640091
2025-10-28,10.268235667023259
2025-10-29,10.268235667023259
2025-10-30,12.713053682981178
2025-10-31,9.290308460640091
2025-11-01,10.757199270214842
2025-11-02,10.757199270214842
2025-11-03,14.17994449255593
2025-11-04,8.801344857448507
2025-11-05,13.690980889364345
2025-11-06,10.757199270214842
2025-11-07,8.312381254256923
2025-11-08,8.801344857448507
2025-11-09,13.690980889364345
2025-11-10,8.312381254256923
2025-11-11,12.713053682981178
2025-11-12,12.224090079789594
2025-11-13,10.757199270214842
2025-11-14,13.202017286172762
2025-11-15,12.224090079789594
2025-11-16,12.713053682981178
2025-11-17,10.757199270214842
2025-11-18,10.268235667023259
2025-11-19,9.290308460640091
2025-11-20,9.779272063831675
2025-11-21,15.64683530213068
2025-11-22,10.757199270214842
2025-11-23,9.779272063831675
2025-11-24,10.268235667023259
2025-11-25,9.290308460640091
2025-11-26,15.157871698939097
2025-11-27,12.224090079789594
2025-11-28,14.668908095747513
2025-11-29,11.73512647659801
2025-11-30,11.73512647659801
2025-12-01,11.73512647659801
2025-12-02,9.290308460640091
2025-12-03,8.312381254256923
2025-12-04,6.845490444682173
2025-12-05,6.845490444682173
2025-12-06,6.845490444682173
2025-12-07,12.713053682981178
2025-12-08,13.202017286172762
2025-12-09,11.246162873406426
2025-12-10,10.268235667023259
2025-12-11,8.218349792104696
2025-12-12,8.970601489322519
2025-12-13,11.208550288545535
2025-12-14,12.20528378735915
2025-12-15,9.72285318654034
2025-12-16,10.211816789731923
2025-12-17,8.218349792104696
2025-12-18,12.95753548457697
2025-12-19,12.20528378735915
2025-12-20,9.21508329091831
2025-12-21,8.218349792104696
2025-12-22,12.20528378735915
2025-12-23,13.202017286172762
2025-12-24,27.156286269563346
2025-12-25,14.706520680608405
2025-12-26,13.954268983390584
2025-12-27,10.964068486949744
2025-12-28,11.716320184167564
2025-12-29,11.208550288545535
2025-12-30,12.95753548457697
2025-12-31,13.202017286172762
2026-01-01,13.202017286172762
2026-01-02,11.716320184167564
2026-01-03,11.960801985763357
2026-01-04,12.95753548457697
2026-01-05,11.960801985763357
2026-01-06,11.208550288545535
2026-01-07,11.208550288545535
2026-01-08,11.716320184167564
2026-01-09,11.208550288545535
2026-01-10,14.21755707741682
2026-01-11,15.23309686866088
2026-01-12,10.155397912440588
2026-01-13,12.186477494928704
2026-01-14,12.186477494928704
2026-01-15,10.155397912440588
2026-01-16,10.155397912440588
2026-01-17,12.186477494928704
2026-01-18,20.310795824881176
2026-01-19,17.264176451148998
2026-01-20,12.186477494928704
2026-01-21,11.170937703684645
2026-01-22,12.186477494928704
2026-01-23,12.186477494928704
2026-01-24,13.202017286172763
2026-01-25,14.21755707741682
2026-01-26,12.186477494928704
2026-01-27,11.170937703684645
2026-01-28,9.139858121196529
2026-01-29,12.186477494928704
2026-01-30,33.51281311105394
2026-01-31,26.404034572345527
2026-02-01,24.37295498985741
2026-02-02,19.295256033637116
2026-02-03,12.186477494928704
2026-02-04,10.155397912440588
2026-02-05,11.170937703684645
2026-02-06,17.264176451148998
2026-02-07,16.24863665990494
2026-02-08,15.23309686866088
2026-02-09,12.186477494928704
2026-02-10,15.23309686866088
2026-02-11,15.23309686866088
2026-02-12,36.559432484786115
2026-02-13,27.419574363589586
2026-02-14,19.295256033637116
2026-02-15,28.43511415483364
2026-02-16,19.295256033637116
2026-02-17,13.202017286172763
2026-02-18,11.170937703684645
2026-02-19,10.155397912440588
2026-02-20,18.279716242393057
2026-02-21,14.21755707741682
2026-02-22,16.24863665990494
2026-02-23,14.21755707741682
2026-02-24,11.170937703684645
2026-02-25,11.170937703684645
2026-02-26,11.170937703684645
2026-02-27,12.186477494928704
2026-02-28,9.139858121196529
2026-03-01,14.21755707741682
2026-03-02,10.155397912440588
2026-03-03,12.186477494928704
2026-03-04,10.155397912440588
2026-03-05,11.170937703684645
2026-03-06,11.170937703684645
2026-03-07,12.186477494928704
2026-03-08,15.23309686866088
2026-03-09,12.186477494928704
2026-03-10,11.170937703684645
2026-03-11,11.170937703684645
2026-03-12,12.186477494928704
2026-03-13,12.186477494928704
2026-03-14,16.24863665990494
2026-03-15,12.186477494928704
2026-03-16,12.186477494928704
2026-03-17,10.155397912440588
2026-03-18,10.155397912440588
2026-03-19,8.12431832995247
2026-03-20,14.21755707741682
2026-03-21,16.24863665990494
2026-03-22,17.264176451148998
2026-03-23,17.264176451148998
2026-03-24,15.23309686866088
2026-03-25,18.279716242393057
2026-03-26,14.21755707741682
2026-03-27,15.23309686866088
2026-03-28,25.388494781101468
2026-03-29,29.4506539460777
2026-03-30,32.49727331980988
2026-03-31,36.559432484786115
2026-04-01,26.404034572345527
2026-04-02,22.34187540736929
2026-04-03,23.35741519861335
2026-04-04,22.34187540736929
2026-04-05,23.35741519861335
2026-04-06,22.34187540736929
2026-04-07,24.37295498985741
2026-04-08,22.34187540736929
2026-04-09,23.35741519861335
2026-04-10,23.35741519861335
2026-04-11,25.388494781101468
2026-04-12,22.34187540736929
2026-04-13,23.35741519861335
2026-04-14,22.34187540736929
2026-04-15,24.37295498985741
2026-04-16,23.35741519861335
2026-04-17,20.310795824881176
2026-04-18,26.404034572345527
2026-04-19,25.388494781101468
2026-04-20,19.295256033637116
2026-04-21,45.69929060598264
2026-04-22,49.761449770958876
2026-04-23,44.68375081473858
2026-04-24,42.65267123225046
2026-04-25,32.49727331980988
2026-04-26,41.6371314410064
2026-04-27,27.419574363589586
2026-04-28,23.35741519861335
2026-04-29,22.34187540736929
2026-04-30,22.34187540736929
2026-05-01,24.37295498985741
2026-05-02,25.388494781101468
2026-05-03,21.32633561612523
2026-05-04,21.32633561612523
2026-05-05,18.279716242393057
2026-05-06,24.37295498985741
2026-05-07,26.404034572345527
2026-05-08,22.34187540736929
2026-05-09,26.404034572345527
2026-05-10,25.388494781101468
2026-05-11,22.34187540736929
2026-05-12,19.295256033637116
2026-05-13,25.388494781101468
2026-05-14,25.388494781101468
2026-05-15,25.388494781101468
2026-05-16,27.419574363589586
2026-05-17,25.388494781101468
2026-05-18,23.35741519861335
2026-05-19,21.32633561612523
2026-05-20,17.264176451148998
2026-05-21,14.21755707741682
2026-05-22,16.24863665990494
2026-05-23,18.279716242393057
2026-05-24,23.35741519861335
2026-05-25,101.55397912440587
2026-05-26,59.91684768339946
2026-05-27,25.388494781101468
2026-05-28,20.310795824881176
2026-05-29,19.295256033637116
2026-05-30,18.279716242393057
2026-05-31,17.264176451148998
