Time,tpt
2024-09-27,125.80233838032129
2024-09-28,37.940387765493725
2024-09-29,71.88705050304074
2024-09-30,159.74900111786832
2024-10-01,161.74586363184164
2024-10-02,155.7552760899216
2024-10-03,139.78037597813477
2024-10-04,125.80233838032129
2024-10-05,33.946662737547015
2024-10-06,55.9121503912539
2024-10-07,163.742726145815
2024-10-08,155.7552760899216
2024-10-09,147.7678260340282
2024-10-10,131.79292592224135
2024-10-11,113.82116329648116
2024-10-12,29.952937709600306
2024-10-13,49.921562849333846
2024-10-14,137.78351346416142
2024-10-15,171.73017620170842
2024-10-16,153.75841357594825
2024-10-17,153.75841357594825
2024-10-18,119.81175083840122
2024-10-19,37.940387765493725
2024-10-20,61.90273793317397
2024-10-21,175.72390122965513
2024-10-22,175.72390122965513
2024-10-23,167.7364511737617
2024-10-24,169.73331368773506
2024-10-25,139.78037597813477
2024-10-26,31.94980022357366
2024-10-27,61.90273793317397
2024-10-28,187.70507631349525
2024-10-29,171.73017620170842
2024-10-30,179.71762625760184
2024-10-31,167.7364511737617
2024-11-01,133.7897884362147
2024-11-02,33.946662737547015
2024-11-03,57.90901290522726
2024-11-04,181.7144887715752
2024-11-05,141.77723849210813
2024-11-06,125.80233838032129
2024-11-07,157.75213860389496
2024-11-08,135.78665095018806
2024-11-09,29.952937709600306
2024-11-10,45.927837821387136
2024-11-11,135.78665095018806
2024-11-12,183.71135128554855
2024-11-13,175.72390122965513
2024-11-14,165.73958865978835
2024-11-15,139.78037597813477
2024-11-16,27.95607519562695
2024-11-17,57.90901290522726
2024-11-18,191.69880134144196
2024-11-19,177.72076374362848
2024-11-20,171.73017620170842
2024-11-21,165.73958865978835
2024-11-22,145.77096352005483
2024-11-23,23.962350167680246
2024-11-24,37.940387765493725
2024-11-25,115.81802581045451
2024-11-26,101.83998821264105
2024-11-27,43.93097530741378
2024-11-28,15.97490011178683
2024-11-29,19.96862513973354
2024-11-30,27.95607519562695
2024-12-01,59.90587541920061
2024-12-02,199.68625139733538
2024-12-03,185.7082137995219
2024-12-04,167.7364511737617
2024-12-05,163.742726145815
2024-12-06,135.78665095018806
2024-12-07,33.946662737547015
2024-12-08,43.93097530741378
2024-12-09,171.73017620170842
2024-12-10,159.74900111786832
2024-12-11,155.7552760899216
2024-12-12,147.7678260340282
2024-12-13,123.80547586634793
2024-12-14,27.95607519562695
2024-12-15,45.927837821387136
2024-12-16,181.7144887715752
2024-12-17,163.742726145815
2024-12-18,147.7678260340282
2024-12-19,137.78351346416142
2024-12-20,97.84626318469434
2024-12-21,11.981175083840123
2024-12-22,13.978037597813476
2024-12-23,15.97490011178683
2024-12-24,13.978037597813476
2024-12-25,7.987450055893415
2024-12-26,13.978037597813476
2024-12-27,17.971762625760185
2024-12-28,19.96862513973354
2024-12-29,21.96548765370689
2024-12-30,25.9592126816536
2024-12-31,25.9592126816536
2025-01-01,31.94980022357366
2025-01-02,79.87450055893416
2025-01-03,77.8776380449608
2025-01-04,35.94352525152037
2025-01-05,57.90901290522726
2025-01-06,187.70507631349525
2025-01-07,173.72703871568177
2025-01-08,159.74900111786832
2025-01-09,141.77723849210813
2025-01-10,113.82116329648116
2025-01-11,33.946662737547015
2025-01-12,51.9184253633072
2025-01-13,185.7082137995219
2025-01-14,157.75213860389496
2025-01-15,157.75213860389496
2025-01-16,155.7552760899216
2025-01-17,133.7897884362147
2025-01-18,25.9592126816536
2025-01-19,27.95607519562695
2025-01-20,55.9121503912539
2025-01-21,131.79292592224135
2025-01-22,137.78351346416142
2025-01-23,143.77410100608148
2025-01-24,133.7897884362147
2025-01-25,31.94980022357366
2025-01-26,49.921562849333846
2025-01-27,171.73017620170842
2025-01-28,165.73958865978835
2025-01-29,155.7552760899216
2025-01-30,163.742726145815
2025-01-31,143.77410100608148
2025-02-01,35.94352525152037
2025-02-02,63.89960044714732
2025-02-03,181.7144887715752
2025-02-04,183.71135128554855
2025-02-05,169.73331368773506
2025-02-06,157.75213860389496
2025-02-07,153.75841357594825
2025-02-08,39.93725027946708
2025-02-09,49.921562849333846
2025-02-10,159.74900111786832
2025-02-11,169.73331368773506
2025-02-12,159.74900111786832
2025-02-13,159.74900111786832
2025-02-14,133.7897884362147
2025-02-15,25.9592126816536
2025-02-16,31.94980022357366
2025-02-17,77.8776380449608
2025-02-18,139.78037597813477
2025-02-19,133.7897884362147
2025-02-20,135.78665095018806
2025-02-21,117.81488832442787
2025-02-22,33.946662737547015
2025-02-23,51.9184253633072
2025-02-24,167.7364511737617
2025-02-25,167.7364511737617
2025-02-26,163.742726145815
2025-02-27,161.74586363184164
2025-02-28,137.78351346416142
2025-03-01,31.94980022357366
2025-03-02,51.9184253633072
2025-03-03,185.7082137995219
2025-03-04,165.73958865978835
2025-03-05,151.7615510619749
2025-03-06,143.77410100608148
2025-03-07,127.79920089429464
2025-03-08,27.95607519562695
2025-03-09,49.921562849333846
2025-03-10,161.74586363184164
2025-03-11,147.7678260340282
2025-03-12,139.78037597813477
2025-03-13,139.78037597813477
2025-03-14,121.80861335237458
2025-03-15,27.95607519562695
2025-03-16,51.9184253633072
2025-03-17,151.7615510619749
2025-03-18,141.77723849210813
2025-03-19,129.796063408268
2025-03-20,127.79920089429464
2025-03-21,103.8368507266144
2025-03-22,29.952937709600306
2025-03-23,49.921562849333846
2025-03-24,147.7678260340282
2025-03-25,137.78351346416142
2025-03-26,137.78351346416142
2025-03-27,125.80233838032129
2025-03-28,107.83057575456111
2025-03-29,29.952937709600306
2025-03-30,47.92470033536049
2025-03-31,157.75213860389496
2025-04-01,167.7364511737617
2025-04-02,147.7678260340282
2025-04-03,135.78665095018806
2025-04-04,121.80861335237458
2025-04-05,25.9592126816536
2025-04-06,51.9184253633072
2025-04-07,163.742726145815
2025-04-08,149.76468854800154
2025-04-09,137.78351346416142
2025-04-10,139.78037597813477
2025-04-11,119.81175083840122
2025-04-12,25.9592126816536
2025-04-13,39.93725027946708
2025-04-14,145.77096352005483
2025-04-15,132.2212817016529
2025-04-16,126.89880130821808
2025-04-17,104.28012436899056
2025-04-18,53.72029009710066
2025-04-19,21.455083627990117
2025-04-20,30.103181900886455
2025-04-21,132.2212817016529
2025-04-22,155.83838989786713
2025-04-23,134.383306269877
2025-04-24,129.06082587644215
2025-04-25,111.76462933064948
2025-04-26,27.94115733266237
2025-04-27,47.23421639242841
2025-04-28,167.64694399597423
2025-04-29,151.51434076141896
2025-04-30,149.3523161931949
2025-05-01,153.67636532964303
2025-05-02,123.57318342875658
2025-05-03,25.779132764438287
2025-05-04,49.39624096065249
2025-05-05,171.9709931324224
2025-05-06,155.83838989786713
2025-05-07,146.19186036798413
2025-05-08,149.3523161931949
2025-05-09,120.41272760354582
2025-05-10,22.618676939227527
2025-05-11,35.425662294321306
2025-05-12,161.160870291302
2025-05-13,146.19186036798413
2025-05-14,134.383306269877
2025-05-15,134.97682410353931
2025-05-16,114.03214450126598
2025-05-17,30.253426092172607
2025-05-18,39.56217258207187
2025-05-19,153.59431708333784
2025-05-20,132.6496374810645
2025-05-21,125.66807761364007
2025-05-22,111.70495787879116
2025-05-23,79.12434516414373
2025-05-24,23.27186622474816
2025-05-25,20.944679602273343
2025-05-26,34.90779933712224
2025-05-27,114.03214450126598
2025-05-28,104.72339801136671
2025-05-29,97.74183814394226
2025-05-30,76.79715854166892
2025-05-31,27.92623946969779
2025-06-01,34.90779933712224
2025-06-02,88.43309165404301
2025-06-03,83.77871840909337
2025-06-04,79.12434516414373
2025-06-05,69.81559867424448
2025-06-06,53.52529231692077
2025-06-07,23.27186622474816
2025-06-08,27.92623946969779
2025-06-09,72.1427852967193
2025-06-10,69.81559867424448
2025-06-11,62.83403880682003
2025-06-12,58.179665561870394
2025-06-13,46.54373244949632
2025-06-14,20.944679602273343
2025-06-15,25.599052847222975
2025-06-16,58.179665561870394
2025-06-17,55.85247893939558
2025-06-18,48.87091907197113
2025-06-19,34.90779933712224
2025-06-20,34.90779933712224
2025-06-21,20.944679602273343
2025-06-22,18.617492979798527
2025-06-23,46.54373244949632
2025-06-24,48.87091907197113
2025-06-25,44.216545827021505
2025-06-26,46.54373244949632
2025-06-27,34.90779933712224
2025-06-28,20.944679602273343
2025-06-29,25.599052847222975
2025-06-30,39.56217258207187
2025-07-01,44.216545827021505
2025-07-02,39.56217258207187
2025-07-03,37.234985959597054
2025-07-04,23.27186622474816
2025-07-05,23.27186622474816
2025-07-06,27.92623946969779
2025-07-07,51.19810569444595
2025-07-08,46.54373244949632
2025-07-09,51.19810569444595
2025-07-10,46.54373244949632
2025-07-11,41.889359204546686
2025-07-12,27.92623946969779
2025-07-13,32.58061271464742
2025-07-14,51.19810569444595
2025-07-15,55.85247893939558
2025-07-16,55.85247893939558
2025-07-17,53.52529231692077
2025-07-18,44.216545827021505
2025-07-19,39.56217258207187
2025-07-20,39.56217258207187
2025-07-21,58.179665561870394
2025-07-22,74.46997191919411
2025-07-23,74.46997191919411
2025-07-24,67.48841205176966
2025-07-25,58.179665561870394
2025-07-26,41.889359204546686
2025-07-27,48.87091907197113
2025-07-28,79.12434516414373
2025-07-29,88.43309165404301
2025-07-30,93.08746489899264
2025-07-31,100.06902476641709
2025-08-01,88.43309165404301
2025-08-02,62.83403880682003
2025-08-03,76.79715854166892
2025-08-04,118.68651774621561
2025-08-05,160.5758769507623
2025-08-06,167.55743681818674
2025-08-07,169.88462344066156
2025-08-08,158.24869032828747
2025-08-09,76.79715854166892
2025-08-10,95.41465152146745
2025-08-11,181.52055655303565
2025-08-12,218.7555425126327
2025-08-13,181.52055655303565
2025-08-14,186.17492979798527
2025-08-15,174.53899668561118
2025-08-16,67.48841205176966
2025-08-17,97.74183814394226
2025-08-18,204.7924227777838
2025-08-19,190.8293030429349
2025-08-20,188.50211642046008
2025-08-21,186.17492979798527
2025-08-22,174.53899668561118
2025-08-23,60.50685218434521
2025-08-24,100.06902476641709
2025-08-25,204.7924227777838
2025-08-26,214.10116926768308
2025-08-27,202.465236155309
2025-08-28,190.8293030429349
2025-08-29,153.59431708333784
2025-08-30,51.19810569444595
2025-08-31,58.179665561870394
2025-09-01,95.41465152146745
2025-09-02,209.44679602273342
2025-09-03,211.77398264520824
2025-09-04,197.81086291035936
2025-09-05,174.53899668561118
2025-09-06,48.87091907197113
2025-09-07,90.76027827651782
2025-09-08,228.06428900253195
2025-09-09,204.7924227777838
2025-09-10,181.52055655303565
2025-09-11,193.1564896654097
2025-09-12,162.90306357323712
2025-09-13,44.216545827021505
2025-09-14,76.79715854166892
2025-09-15,195.48367628788452
2025-09-16,186.17492979798527
2025-09-17,183.84774317551046
2025-09-18,188.50211642046008
2025-09-19,158.24869032828747
2025-09-20,41.889359204546686
2025-09-21,67.48841205176966
2025-09-22,183.84774317551046
2025-09-23,183.84774317551046
2025-09-24,183.84774317551046
2025-09-25,172.21181006313637
2025-09-26,155.92150370581265
2025-09-27,44.216545827021505
2025-09-28,74.46997191919411
2025-09-29,188.50211642046008
2025-09-30,207.1196094002586
2025-10-01,176.86618330808602
2025-10-02,162.90306357323712
2025-10-03,155.92150370581265
2025-10-04,41.889359204546686
2025-10-05,67.48841205176966
2025-10-06,179.19336993056083
2025-10-07,183.84774317551046
2025-10-08,172.21181006313637
2025-10-09,174.53899668561118
2025-10-10,121.01370436869043
2025-10-11,34.90779933712224
2025-10-12,53.52529231692077
2025-10-13,146.6127572159134
2025-10-14,179.19336993056083
2025-10-15,181.52055655303565
2025-10-16,167.55743681818674
2025-10-17,137.30401072601413
2025-10-18,32.58061271464742
2025-10-19,58.179665561870394
2025-10-20,232.71866224748157
2025-10-21,204.7924227777838
2025-10-22,188.50211642046008
2025-10-23,186.17492979798527
2025-10-24,151.26713046086303
2025-10-25,34.90779933712224
2025-10-26,62.83403880682003
2025-10-27,204.7924227777838
2025-10-28,190.8293030429349
2025-10-29,176.86618330808602
2025-10-30,190.8293030429349
2025-10-31,153.59431708333784
2025-11-01,30.253426092172607
2025-11-02,62.83403880682003
2025-11-03,195.48367628788452
2025-11-04,183.84774317551046
2025-11-05,174.53899668561118
2025-11-06,183.84774317551046
2025-11-07,146.6127572159134
2025-11-08,32.58061271464742
2025-11-09,58.179665561870394
2025-11-10,183.84774317551046
2025-11-11,132.6496374810645
2025-11-12,183.84774317551046
2025-11-13,181.52055655303565
2025-11-14,160.5758769507623
2025-11-15,32.58061271464742
2025-11-16,60.50685218434521
2025-11-17,193.1564896654097
2025-11-18,127.99526423611488
2025-11-19,111.70495787879116
2025-11-20,116.35933112374079
2025-11-21,97.74183814394226
2025-11-22,20.944679602273343
2025-11-23,30.253426092172607
2025-11-24,81.45153178661856
2025-11-25,74.46997191919411
2025-11-26,39.56217258207187
2025-11-27,16.29030635732371
2025-11-28,18.617492979798527
2025-11-29,27.92623946969779
2025-11-30,41.889359204546686
2025-12-01,134.97682410353931
2025-12-02,114.03214450126598
2025-12-03,118.68651774621561
2025-12-04,109.37777125631635
2025-12-05,97.74183814394226
2025-12-06,23.27186622474816
2025-12-07,34.90779933712224
2025-12-08,121.01370436869043
2025-12-09,109.37777125631635
2025-12-10,102.3962113888919
2025-12-11,105.30925938511969
2025-12-12,88.96096304908038
2025-12-13,20.912703819617075
2025-12-14,35.35166655738467
2025-12-15,111.03726017993486
2025-12-16,109.12792658166313
2025-12-17,106.47285269635711
2025-12-18,96.18044441796417
2025-12-19,69.2118525407007
2025-12-20,13.693222450733277
2025-12-21,18.257629934311037
2025-12-22,41.079667352199834
2025-12-23,28.13218518850087
2025-12-24,11.783888852461555
2025-12-25,9.128814967155519
2025-12-26,11.783888852461555
2025-12-27,16.348296336039315
2025-12-28,15.602556049005
2025-12-29,25.47711130319483
2025-12-30,28.13218518850087
2025-12-31,23.56777770492311
2026-01-01,20.912703819617075
2026-01-02,37.26100015565639
2026-01-03,30.787259073806908
2026-01-04,49.04488900811795
2026-01-05,149.04400062262556
2026-01-06,130.04063040128023
2026-01-07,107.2185929833914
2026-01-08,99.99911161450761
2026-01-09,92.77963024562382
2026-01-10,25.355169759166692
2026-01-11,37.287014351715726
2026-01-12,119.31844592549032
2026-01-13,104.40364018480403
2026-01-14,101.42067903666677
2026-01-15,96.94623731446089
2026-01-16,92.47179559225499
2026-01-17,23.863689185098064
2026-01-18,26.84665033323532
2026-01-19,46.235897796127496
2026-01-20,105.89512075887266
2026-01-21,111.86104305514718
2026-01-22,107.38660133294128
2026-01-23,85.01439272191185
2026-01-24,28.338130907303952
2026-01-25,35.795533777647094
2026-01-26,76.06550927750008
2026-01-27,90.98031501818637
2026-01-28,98.43771788852952
2026-01-29,104.40364018480403
2026-01-30,89.48883444411774
2026-01-31,29.82961148137258
2026-02-01,43.25293664799024
2026-02-02,122.30140707362757
2026-02-03,114.84400420328443
2026-02-04,116.33548477735306
2026-02-05,104.40364018480403
2026-02-06,90.98031501818637
2026-02-07,29.82961148137258
2026-02-08,41.761456073921615
2026-02-09,105.89512075887266
2026-02-10,111.86104305514718
2026-02-11,128.2673293699021
2026-02-12,113.35252362921581
2026-02-13,86.50587329598048
2026-02-14,19.389247462892175
2026-02-15,29.82961148137258
2026-02-16,49.21885894426476
2026-02-17,95.45475674039226
2026-02-18,93.96327616632362
2026-02-19,95.45475674039226
2026-02-20,74.57402870343145
2026-02-21,25.355169759166692
2026-02-22,40.26997549985298
2026-02-23,99.92919846259814
2026-02-24,101.42067903666677
2026-02-25,99.92919846259814
2026-02-26,101.42067903666677
2026-02-27,93.96327616632362
2026-02-28,26.84665033323532
2026-03-01,40.26997549985298
2026-03-02,119.31844592549032
2026-03-03,110.36956248107855
2026-03-04,110.36956248107855
2026-03-05,107.38660133294128
2026-03-06,92.47179559225499
2026-03-07,25.355169759166692
2026-03-08,40.26997549985298
2026-03-09,108.87808190700991
2026-03-10,101.42067903666677
2026-03-11,95.45475674039226
2026-03-12,96.94623731446089
2026-03-13,79.04847042563733
2026-03-14,25.355169759166692
2026-03-15,37.287014351715726
2026-03-16,95.45475674039226
2026-03-17,105.89512075887266
2026-03-18,93.96327616632362
2026-03-19,93.96327616632362
2026-03-20,68.60810640715694
2026-03-21,23.863689185098064
2026-03-22,38.77849492578435
2026-03-23,108.87808190700991
2026-03-24,105.89512075887266
2026-03-25,105.89512075887266
2026-03-26,92.47179559225499
2026-03-27,77.5569898515687
2026-03-28,23.863689185098064
2026-03-29,34.30405320357847
2026-03-30,98.43771788852952
2026-03-31,93.96327616632362
2026-04-01,89.48883444411774
2026-04-02,73.08254812936282
2026-04-03,34.30405320357847
2026-04-04,19.389247462892175
2026-04-05,22.372208611029436
2026-04-06,74.57402870343145
2026-04-07,83.52291214784323
2026-04-08,82.0314315737746
2026-04-09,80.53995099970597
2026-04-10,62.64218411088242
2026-04-11,20.880728036960807
2026-04-12,38.77849492578435
2026-04-13,111.86104305514718
2026-04-14,102.9121596107354
2026-04-15,99.92919846259814
2026-04-16,95.45475674039226
2026-04-17,79.04847042563733
2026-04-18,22.372208611029436
2026-04-19,37.287014351715726
2026-04-20,111.86104305514718
2026-04-21,107.38660133294128
2026-04-22,110.36956248107855
2026-04-23,93.96327616632362
2026-04-24,77.5569898515687
2026-04-25,22.372208611029436
2026-04-26,37.287014351715726
2026-04-27,107.38660133294128
2026-04-28,102.9121596107354
2026-04-29,101.42067903666677
2026-04-30,98.43771788852952
2026-05-01,82.0314315737746
2026-05-02,28.338130907303952
2026-05-03,37.287014351715726
2026-05-04,116.33548477735306
2026-05-05,110.36956248107855
2026-05-06,102.9121596107354
2026-05-07,104.40364018480403
2026-05-08,83.52291214784323
2026-05-09,20.880728036960807
2026-05-10,29.82961148137258
2026-05-11,107.38660133294128
2026-05-12,102.9121596107354
2026-05-13,99.92919846259814
2026-05-14,92.47179559225499
2026-05-15,73.08254812936282
2026-05-16,22.372208611029436
2026-05-17,37.287014351715726
2026-05-18,99.92919846259814
2026-05-19,90.98031501818637
2026-05-20,92.47179559225499
2026-05-21,82.0314315737746
2026-05-22,59.65922296274516
2026-05-23,17.897766888823547
2026-05-24,26.84665033323532
2026-05-25,28.338130907303952
2026-05-26,79.04847042563733
2026-05-27,71.59106755529419
2026-05-28,70.09958698122556
2026-05-29,55.18478124053927
2026-05-30,23.863689185098064
2026-05-31,29.82961148137258
