Time,spy
2024-09-27,47.08413833874109
2024-09-28,40.589774429949216
2024-09-29,40.589774429949216
2024-09-30,47.08413833874109
2024-10-01,48.70772931593906
2024-10-02,47.08413833874109
2024-10-03,47.08413833874109
2024-10-04,48.70772931593906
2024-10-05,40.589774429949216
2024-10-06,38.966183452751245
2024-10-07,47.08413833874109
2024-10-08,47.08413833874109
2024-10-09,48.70772931593906
2024-10-10,45.46054736154312
2024-10-11,45.46054736154312
2024-10-12,40.589774429949216
2024-10-13,40.589774429949216
2024-10-14,51.954911270334996
2024-10-15,45.46054736154312
2024-10-16,47.08413833874109
2024-10-17,45.46054736154312
2024-10-18,45.46054736154312
2024-10-19,38.966183452751245
2024-10-20,38.966183452751245
2024-10-21,47.08413833874109
2024-10-22,50.331320293137026
2024-10-23,48.70772931593906
2024-10-24,47.08413833874109
2024-10-25,51.954911270334996
2024-10-26,37.34259247555328
2024-10-27,38.966183452751245
2024-10-28,43.83695638434515
2024-10-29,45.46054736154312
2024-10-30,47.08413833874109
2024-10-31,48.70772931593906
2024-11-01,55.20209322473093
2024-11-02,38.966183452751245
2024-11-03,38.966183452751245
2024-11-04,45.46054736154312
2024-11-05,42.21336540714719
2024-11-06,47.08413833874109
2024-11-07,53.57850224753297
2024-11-08,51.954911270334996
2024-11-09,40.589774429949216
2024-11-10,40.589774429949216
2024-11-11,51.954911270334996
2024-11-12,50.331320293137026
2024-11-13,50.331320293137026
2024-11-14,53.57850224753297
2024-11-15,50.331320293137026
2024-11-16,35.71900149835531
2024-11-17,40.589774429949216
2024-11-18,48.70772931593906
2024-11-19,45.46054736154312
2024-11-20,48.70772931593906
2024-11-21,48.70772931593906
2024-11-22,50.331320293137026
2024-11-23,42.21336540714719
2024-11-24,38.966183452751245
2024-11-25,50.331320293137026
2024-11-26,51.954911270334996
2024-11-27,48.70772931593906
2024-11-28,38.966183452751245
2024-11-29,50.331320293137026
2024-11-30,42.21336540714719
2024-12-01,42.21336540714719
2024-12-02,50.331320293137026
2024-12-03,47.08413833874109
2024-12-04,47.08413833874109
2024-12-05,48.70772931593906
2024-12-06,47.08413833874109
2024-12-07,42.21336540714719
2024-12-08,38.966183452751245
2024-12-09,47.08413833874109
2024-12-10,45.46054736154312
2024-12-11,47.08413833874109
2024-12-12,48.70772931593906
2024-12-13,45.46054736154312
2024-12-14,42.21336540714719
2024-12-15,42.21336540714719
2024-12-16,50.331320293137026
2024-12-17,48.70772931593906
2024-12-18,61.696457133522806
2024-12-19,64.94363908791874
2024-12-20,56.8256842019289
2024-12-21,51.954911270334996
2024-12-22,42.21336540714719
2024-12-23,55.20209322473093
2024-12-24,50.331320293137026
2024-12-25,42.21336540714719
2024-12-26,56.8256842019289
2024-12-27,55.20209322473093
2024-12-28,45.46054736154312
2024-12-29,42.21336540714719
2024-12-30,56.8256842019289
2024-12-31,55.20209322473093
2025-01-01,45.46054736154312
2025-01-02,56.8256842019289
2025-01-03,53.57850224753297
2025-01-04,45.46054736154312
2025-01-05,42.21336540714719
2025-01-06,51.954911270334996
2025-01-07,58.44927517912687
2025-01-08,53.57850224753297
2025-01-09,40.589774429949216
2025-01-10,55.20209322473093
2025-01-11,43.83695638434515
2025-01-12,51.954911270334996
2025-01-13,58.44927517912687
2025-01-14,56.8256842019289
2025-01-15,53.57850224753297
2025-01-16,50.331320293137026
2025-01-17,51.954911270334996
2025-01-18,43.83695638434515
2025-01-19,42.21336540714719
2025-01-20,51.954911270334996
2025-01-21,61.696457133522806
2025-01-22,58.44927517912687
2025-01-23,58.44927517912687
2025-01-24,48.70772931593906
2025-01-25,43.83695638434515
2025-01-26,42.21336540714719
2025-01-27,60.07286615632484
2025-01-28,56.8256842019289
2025-01-29,55.20209322473093
2025-01-30,47.08413833874109
2025-01-31,53.57850224753297
2025-02-01,43.83695638434515
2025-02-02,47.08413833874109
2025-02-03,71.43800299671062
2025-02-04,50.331320293137026
2025-02-05,50.331320293137026
2025-02-06,47.08413833874109
2025-02-07,53.57850224753297
2025-02-08,40.589774429949216
2025-02-09,40.589774429949216
2025-02-10,47.08413833874109
2025-02-11,45.46054736154312
2025-02-12,53.57850224753297
2025-02-13,48.70772931593906
2025-02-14,50.331320293137026
2025-02-15,42.21336540714719
2025-02-16,42.21336540714719
2025-02-17,42.21336540714719
2025-02-18,51.954911270334996
2025-02-19,50.331320293137026
2025-02-20,48.70772931593906
2025-02-21,55.20209322473093
2025-02-22,45.46054736154312
2025-02-23,43.83695638434515
2025-02-24,55.20209322473093
2025-02-25,55.20209322473093
2025-02-26,121.76932328984765
2025-02-27,105.53341351786796
2025-02-28,71.43800299671062
2025-03-01,48.70772931593906
2025-03-02,45.46054736154312
2025-03-03,60.07286615632484
2025-03-04,82.8031398370964
2025-03-05,63.320048110720776
2025-03-06,71.43800299671062
2025-03-07,66.56723006511672
2025-03-08,43.83695638434515
2025-03-09,43.83695638434515
2025-03-10,87.6739127686903
2025-03-11,87.6739127686903
2025-03-12,69.81441201951264
2025-03-13,69.81441201951264
2025-03-14,61.696457133522806
2025-03-15,43.83695638434515
2025-03-16,42.21336540714719
2025-03-17,58.44927517912687
2025-03-18,55.20209322473093
2025-03-19,63.320048110720776
2025-03-20,55.20209322473093
2025-03-21,50.331320293137026
2025-03-22,40.589774429949216
2025-03-23,42.21336540714719
2025-03-24,53.57850224753297
2025-03-25,51.954911270334996
2025-03-26,53.57850224753297
2025-03-27,53.57850224753297
2025-03-28,58.44927517912687
2025-03-29,43.83695638434515
2025-03-30,43.83695638434515
2025-03-31,61.696457133522806
2025-04-01,56.8256842019289
2025-04-02,84.42673081429437
2025-04-03,128.26368719863953
2025-04-04,133.13446013023344
2025-04-05,56.8256842019289
2025-04-06,60.07286615632484
2025-04-07,162.35909771979686
2025-04-08,118.5221413354517
2025-04-09,160.7355067425989
2025-04-10,121.76932328984765
2025-04-11,95.79186765468015
2025-04-12,47.08413833874109
2025-04-13,45.46054736154312
2025-04-14,76.30877592830453
2025-04-15,61.81999122961395
2025-04-16,73.06159397390857
2025-04-17,67.03489485746178
2025-04-18,45.760558737764484
2025-04-19,37.333768611546766
2025-04-20,37.333768611546766
2025-04-21,79.48536697064839
2025-04-22,74.66753722309353
2025-04-23,73.06159397390857
2025-04-24,61.81999122961395
2025-04-25,55.39621823287416
2025-04-26,40.14858122962368
2025-04-27,40.14858122962368
2025-04-28,61.42291734932097
2025-04-29,56.60508760176613
2025-04-30,63.4259344787989
2025-05-01,61.81999122961395
2025-05-02,61.81999122961395
2025-05-03,41.75452447880863
2025-05-04,44.15461548857954
2025-05-05,61.81999122961395
2025-05-06,57.00216148205911
2025-05-07,59.81697410013602
2025-05-08,61.42291734932097
2025-05-09,63.4259344787989
2025-05-10,40.942728990209645
2025-05-11,45.363484857471505
2025-05-12,74.66753722309353
2025-05-13,66.24074709687582
2025-05-14,58.60810473124406
2025-05-15,57.17863876218932
2025-05-16,55.59034324101739
2025-05-17,44.47227459281392
2025-05-18,46.06057011398585
2025-05-19,61.14937756511914
2025-05-20,56.38449100160336
2025-05-21,59.56108204394721
2025-05-22,60.355229804533174
2025-05-23,56.38449100160336
2025-05-24,40.5015357898841
2025-05-25,42.88397907164199
2025-05-26,44.47227459281392
2025-05-27,59.56108204394721
2025-05-28,57.97278652277529
2025-05-29,59.56108204394721
2025-05-30,57.97278652277529
2025-05-31,40.5015357898841
2025-06-01,42.88397907164199
2025-06-02,56.38449100160336
2025-06-03,51.619604438087585
2025-06-04,52.41375219867355
2025-06-05,55.59034324101739
2025-06-06,56.38449100160336
2025-06-07,39.707388029298144
2025-06-08,41.295683550470066
2025-06-09,53.20789995925951
2025-06-10,49.23716115632969
2025-06-11,57.17863876218932
2025-06-12,54.796195480431436
2025-06-13,61.14937756511914
2025-06-14,40.5015357898841
2025-06-15,40.5015357898841
2025-06-16,54.796195480431436
2025-06-17,52.41375219867355
2025-06-18,56.38449100160336
2025-06-19,43.67812683222795
2025-06-20,55.59034324101739
2025-06-21,42.08983131105603
2025-06-22,52.41375219867355
2025-06-23,58.76693428336125
2025-06-24,58.76693428336125
2025-06-25,54.00204771984547
2025-06-26,59.56108204394721
2025-06-27,65.12011636804895
2025-06-28,42.08983131105603
2025-06-29,42.08983131105603
2025-06-30,54.796195480431436
2025-07-01,51.619604438087585
2025-07-02,49.23716115632969
2025-07-03,54.796195480431436
2025-07-04,42.08983131105603
2025-07-05,41.295683550470066
2025-07-06,46.06057011398585
2025-07-07,58.76693428336125
2025-07-08,55.59034324101739
2025-07-09,57.17863876218932
2025-07-10,53.20789995925951
2025-07-11,55.59034324101739
2025-07-12,42.08983131105603
2025-07-13,42.08983131105603
2025-07-14,51.619604438087585
2025-07-15,54.796195480431436
2025-07-16,56.38449100160336
2025-07-17,59.56108204394721
2025-07-18,50.82545667750162
2025-07-19,47.64886563515777
2025-07-20,51.619604438087585
2025-07-21,58.76693428336125
2025-07-22,54.796195480431436
2025-07-23,57.17863876218932
2025-07-24,57.17863876218932
2025-07-25,54.796195480431436
2025-07-26,44.47227459281392
2025-07-27,45.26642235339988
2025-07-28,58.76693428336125
2025-07-29,56.38449100160336
2025-07-30,72.26744621332261
2025-07-31,64.32596860746298
2025-08-01,64.32596860746298
2025-08-02,43.67812683222795
2025-08-03,40.5015357898841
2025-08-04,57.17863876218932
2025-08-05,56.38449100160336
2025-08-06,55.59034324101739
2025-08-07,53.20789995925951
2025-08-08,57.97278652277529
2025-08-09,44.47227459281392
2025-08-10,46.854717874571804
2025-08-11,54.00204771984547
2025-08-12,54.796195480431436
2025-08-13,53.20789995925951
2025-08-14,57.17863876218932
2025-08-15,52.41375219867355
2025-08-16,42.08983131105603
2025-08-17,43.67812683222795
2025-08-18,54.796195480431436
2025-08-19,50.82545667750162
2025-08-20,52.41375219867355
2025-08-21,54.00204771984547
2025-08-22,52.41375219867355
2025-08-23,39.707388029298144
2025-08-24,40.5015357898841
2025-08-25,49.23716115632969
2025-08-26,48.44301339574373
2025-08-27,48.44301339574373
2025-08-28,45.26642235339988
2025-08-29,51.619604438087585
2025-08-30,37.32494474754025
2025-08-31,42.08983131105603
2025-09-01,39.707388029298144
2025-09-02,53.20789995925951
2025-09-03,52.41375219867355
2025-09-04,49.23716115632969
2025-09-05,49.23716115632969
2025-09-06,38.119092508126215
2025-09-07,40.5015357898841
2025-09-08,57.17863876218932
2025-09-09,48.44301339574373
2025-09-10,48.44301339574373
2025-09-11,45.26642235339988
2025-09-12,46.854717874571804
2025-09-13,35.73664922636833
2025-09-14,38.91324026871218
2025-09-15,48.44301339574373
2025-09-16,45.26642235339988
2025-09-17,55.59034324101739
2025-09-18,50.031308916915656
2025-09-19,52.41375219867355
2025-09-20,41.295683550470066
2025-09-21,38.91324026871218
2025-09-22,50.82545667750162
2025-09-23,51.619604438087585
2025-09-24,50.82545667750162
2025-09-25,50.82545667750162
2025-09-26,48.44301339574373
2025-09-27,40.5015357898841
2025-09-28,39.707388029298144
2025-09-29,52.41375219867355
2025-09-30,48.44301339574373
2025-10-01,53.20789995925951
2025-10-02,52.41375219867355
2025-10-03,50.031308916915656
2025-10-04,46.06057011398585
2025-10-05,43.67812683222795
2025-10-06,52.41375219867355
2025-10-07,53.20789995925951
2025-10-08,49.23716115632969
2025-10-09,51.619604438087585
2025-10-10,67.50255964980684
2025-10-11,50.031308916915656
2025-10-12,53.20789995925951
2025-10-13,68.2967074103928
2025-10-14,59.56108204394721
2025-10-15,56.38449100160336
2025-10-16,55.59034324101739
2025-10-17,57.17863876218932
2025-10-18,42.08983131105603
2025-10-19,46.854717874571804
2025-10-20,58.76693428336125
2025-10-21,54.00204771984547
2025-10-22,51.619604438087585
2025-10-23,51.619604438087585
2025-10-24,54.00204771984547
2025-10-25,41.295683550470066
2025-10-26,43.67812683222795
2025-10-27,56.38449100160336
2025-10-28,54.796195480431436
2025-10-29,57.17863876218932
2025-10-30,60.355229804533174
2025-10-31,56.38449100160336
2025-11-01,44.47227459281392
2025-11-02,43.67812683222795
2025-11-03,56.38449100160336
2025-11-04,58.76693428336125
2025-11-05,55.59034324101739
2025-11-06,54.796195480431436
2025-11-07,61.943525325705096
2025-11-08,57.17863876218932
2025-11-09,46.854717874571804
2025-11-10,54.796195480431436
2025-11-11,51.619604438087585
2025-11-12,53.20789995925951
2025-11-13,61.943525325705096
2025-11-14,61.943525325705096
2025-11-15,43.67812683222795
2025-11-16,50.82545667750162
2025-11-17,61.14937756511914
2025-11-18,65.12011636804895
2025-11-19,61.14937756511914
2025-11-20,68.2967074103928
2025-11-21,65.91426412863491
2025-11-22,45.26642235339988
2025-11-23,46.854717874571804
2025-11-24,57.97278652277529
2025-11-25,58.76693428336125
2025-11-26,57.17863876218932
2025-11-27,42.08983131105603
2025-11-28,57.17863876218932
2025-11-29,45.26642235339988
2025-11-30,46.06057011398585
2025-12-01,55.59034324101739
2025-12-02,53.20789995925951
2025-12-03,53.20789995925951
2025-12-04,50.82545667750162
2025-12-05,50.82545667750162
2025-12-06,48.44301339574373
2025-12-07,46.06057011398585
2025-12-08,54.00204771984547
2025-12-09,53.20789995925951
2025-12-10,54.00204771984547
2025-12-11,53.99036402280526
2025-12-12,54.77299990542514
2025-12-13,47.72927696184627
2025-12-14,44.59873343136677
2025-12-15,53.99036402280526
2025-12-16,56.33827167066488
2025-12-17,57.12090755328476
2025-12-18,61.03408696638413
2025-12-19,54.77299990542514
2025-12-20,44.59873343136677
2025-12-21,45.38136931398664
2025-12-22,58.68617931852451
2025-12-23,52.42509225756551
2025-12-24,54.77299990542514
2025-12-25,43.03346166612701
2025-12-26,57.12090755328476
2025-12-27,59.85437720347127
2025-12-28,50.85982049232576
2025-12-29,56.72383367299177
2025-12-30,56.33827167066488
2025-12-31,59.0717413208514
2026-01-01,46.94664107922639
2026-01-02,55.55563578804501
2026-01-03,50.85982049232576
2026-01-04,51.64245637494564
2026-01-05,59.85437720347127
2026-01-06,56.33827167066488
2026-01-07,57.50646955561165
2026-01-08,54.77299990542514
2026-01-09,57.12090755328476
2026-01-10,47.03856428388097
2026-01-11,50.123060302496114
2026-01-12,56.2920523397264
2026-01-13,54.74980433041883
2026-01-14,55.52092833507262
2026-01-15,51.665308311803685
2026-01-16,48.58081229318854
2026-01-17,43.954068265265825
2026-01-18,45.496316274573395
2026-01-19,50.123060302496114
2026-01-20,65.54554039557185
2026-01-21,65.54554039557185
2026-01-22,57.063176344380196
2026-01-23,51.665308311803685
2026-01-24,46.26744027922718
2026-01-25,50.123060302496114
2026-01-26,54.74980433041883
2026-01-27,53.97868032576505
2026-01-28,57.063176344380196
2026-01-29,60.14767236299534
2026-01-30,60.14767236299534
2026-01-31,50.123060302496114
2026-02-01,53.20755632111126
2026-02-02,62.4610443769567
2026-02-03,60.14767236299534
2026-02-04,58.605424353687766
2026-02-05,67.08778840487942
2026-02-06,61.68992037230291
2026-02-07,50.123060302496114
2026-02-08,45.496316274573395
2026-02-09,52.43643231645748
2026-02-10,52.43643231645748
2026-02-11,52.43643231645748
2026-02-12,60.91879636764912
2026-02-13,59.37654835834155
2026-02-14,47.80968828853476
2026-02-15,47.80968828853476
2026-02-16,48.58081229318854
2026-02-17,59.37654835834155
2026-02-18,53.97868032576505
2026-02-19,53.97868032576505
2026-02-20,61.68992037230291
2026-02-21,48.58081229318854
2026-02-22,47.80968828853476
2026-02-23,63.232168381610485
2026-02-24,62.4610443769567
2026-02-25,55.52092833507262
2026-02-26,57.83430034903398
2026-02-27,60.14767236299534
2026-02-28,46.26744027922718
2026-03-01,47.80968828853476
2026-03-02,69.40116041884077
2026-03-03,72.48565643745592
2026-03-04,62.4610443769567
2026-03-05,62.4610443769567
2026-03-06,65.54554039557185
2026-03-07,51.665308311803685
2026-03-08,49.35193629784233
2026-03-09,74.0279044467635
2026-03-10,61.68992037230291
2026-03-11,60.91879636764912
2026-03-12,63.232168381610485
2026-03-13,66.31666440022563
2026-03-14,53.97868032576505
2026-03-15,48.58081229318854
2026-03-16,59.37654835834155
2026-03-17,60.91879636764912
2026-03-18,65.54554039557185
2026-03-19,67.8589124095332
2026-03-20,70.94340842814835
2026-03-21,55.52092833507262
2026-03-22,51.665308311803685
2026-03-23,72.48565643745592
2026-03-24,64.00329238626426
2026-03-25,59.37654835834155
2026-03-26,67.08778840487942
2026-03-27,70.17228442349456
2026-03-28,52.43643231645748
2026-03-29,53.20755632111126
2026-03-30,76.34127646072486
2026-03-31,74.0279044467635
2026-04-01,76.34127646072486
2026-04-02,73.2567804421097
2026-04-03,51.665308311803685
2026-04-04,47.80968828853476
2026-04-05,53.97868032576505
2026-04-06,67.8589124095332
2026-04-07,68.63003641418699
2026-04-08,69.40116041884077
2026-04-09,61.68992037230291
2026-04-10,57.063176344380196
2026-04-11,50.123060302496114
2026-04-12,52.43643231645748
2026-04-13,74.79902845141729
2026-04-14,67.08778840487942
2026-04-15,68.63003641418699
2026-04-16,63.232168381610485
2026-04-17,77.11240046537864
2026-04-18,53.20755632111126
2026-04-19,47.03856428388097
2026-04-20,66.31666440022563
2026-04-21,60.14767236299534
2026-04-22,58.605424353687766
2026-04-23,62.4610443769567
2026-04-24,56.2920523397264
2026-04-25,46.26744027922718
2026-04-26,46.26744027922718
2026-04-27,57.063176344380196
2026-04-28,57.063176344380196
2026-04-29,56.2920523397264
2026-04-30,56.2920523397264
2026-05-01,53.97868032576505
2026-05-02,43.954068265265825
2026-05-03,45.496316274573395
2026-05-04,50.123060302496114
2026-05-05,54.74980433041883
2026-05-06,57.83430034903398
2026-05-07,57.063176344380196
2026-05-08,54.74980433041883
2026-05-09,43.954068265265825
2026-05-10,47.03856428388097
2026-05-11,56.2920523397264
2026-05-12,66.31666440022563
2026-05-13,58.605424353687766
2026-05-14,66.31666440022563
2026-05-15,64.77441639091806
2026-05-16,47.03856428388097
2026-05-17,47.80968828853476
2026-05-18,53.97868032576505
2026-05-19,54.74980433041883
2026-05-20,51.665308311803685
2026-05-21,58.605424353687766
2026-05-22,64.00329238626426
2026-05-23,48.58081229318854
2026-05-24,47.80968828853476
2026-05-25,48.58081229318854
2026-05-26,58.605424353687766
2026-05-27,53.20755632111126
2026-05-28,57.063176344380196
2026-05-29,53.97868032576505
2026-05-30,44.72519226991961
2026-05-31,44.72519226991961
