Time,scream
2024-09-25,8.745447974870041
2024-09-26,9.081811358518888
2024-09-27,9.418174742167736
2024-09-28,13.11817196230506
2024-09-29,13.790898729602755
2024-09-30,10.090901509465432
2024-10-01,9.754538125816584
2024-10-02,11.77271842770967
2024-10-03,12.109081811358518
2024-10-04,13.11817196230506
2024-10-05,16.818169182442386
2024-10-06,17.490895949740082
2024-10-07,12.781808578656213
2024-10-08,11.436355044060821
2024-10-09,12.109081811358518
2024-10-10,12.445445195007366
2024-10-11,16.14544241514469
2024-10-12,28.927250993800904
2024-10-13,32.963611597587075
2024-10-14,26.23634392461012
2024-10-15,21.863619937175102
2024-10-16,19.509076251633168
2024-10-17,20.181803018930864
2024-10-18,21.527256553526254
2024-10-19,29.5999777610986
2024-10-20,30.94543129569399
2024-10-21,20.854529786228557
2024-10-22,17.154532566091234
2024-10-23,17.82725933338893
2024-10-24,17.154532566091234
2024-10-25,21.527256553526254
2024-10-26,29.5999777610986
2024-10-27,33.63633836488477
2024-10-28,20.181803018930864
2024-10-29,18.163622717037775
2024-10-30,21.190893169877405
2024-10-31,33.29997498123593
2024-11-01,31.618158062991686
2024-11-02,20.181803018930864
2024-11-03,18.499986100686623
2024-11-04,11.77271842770967
2024-11-05,9.418174742167736
2024-11-06,7.063631056625802
2024-11-07,8.409084591221193
2024-11-08,8.745447974870041
2024-11-09,10.090901509465432
2024-11-10,10.427264893114279
2024-11-11,8.745447974870041
2024-11-12,7.39999444027465
2024-11-13,6.7272676729769545
2024-11-14,7.063631056625802
2024-11-15,7.063631056625802
2024-11-16,7.063631056625802
2024-11-17,8.745447974870041
2024-11-18,6.7272676729769545
2024-11-19,6.7272676729769545
2024-11-20,7.063631056625802
2024-11-21,7.063631056625802
2024-11-22,7.063631056625802
2024-11-23,8.409084591221193
2024-11-24,8.409084591221193
2024-11-25,7.39999444027465
2024-11-26,7.063631056625802
2024-11-27,7.39999444027465
2024-11-28,7.736357823923497
2024-11-29,7.39999444027465
2024-11-30,8.072721207572345
2024-12-01,7.736357823923497
2024-12-02,5.718177522030411
2024-12-03,5.718177522030411
2024-12-04,5.381814138381563
2024-12-05,5.381814138381563
2024-12-06,5.718177522030411
2024-12-07,6.054540905679259
2024-12-08,6.390904289328106
2024-12-09,5.381814138381563
2024-12-10,5.381814138381563
2024-12-11,5.718177522030411
2024-12-12,5.381814138381563
2024-12-13,6.390904289328106
2024-12-14,7.063631056625802
2024-12-15,6.390904289328106
2024-12-16,5.718177522030411
2024-12-17,6.054540905679259
2024-12-18,6.054540905679259
2024-12-19,6.054540905679259
2024-12-20,5.718177522030411
2024-12-21,5.718177522030411
2024-12-22,6.7272676729769545
2024-12-23,6.054540905679259
2024-12-24,6.054540905679259
2024-12-25,6.390904289328106
2024-12-26,6.390904289328106
2024-12-27,6.054540905679259
2024-12-28,6.390904289328106
2024-12-29,7.063631056625802
2024-12-30,6.7272676729769545
2024-12-31,6.054540905679259
2025-01-01,7.063631056625802
2025-01-02,6.054540905679259
2025-01-03,5.718177522030411
2025-01-04,6.7272676729769545
2025-01-05,6.7272676729769545
2025-01-06,5.718177522030411
2025-01-07,5.718177522030411
2025-01-08,5.381814138381563
2025-01-09,5.381814138381563
2025-01-10,5.718177522030411
2025-01-11,6.390904289328106
2025-01-12,6.7272676729769545
2025-01-13,5.381814138381563
2025-01-14,5.381814138381563
2025-01-15,5.381814138381563
2025-01-16,5.718177522030411
2025-01-17,6.054540905679259
2025-01-18,6.7272676729769545
2025-01-19,6.7272676729769545
2025-01-20,7.736357823923497
2025-01-21,5.381814138381563
2025-01-22,5.718177522030411
2025-01-23,5.381814138381563
2025-01-24,5.718177522030411
2025-01-25,10.090901509465432
2025-01-26,15.136352264198147
2025-01-27,10.763628276763127
2025-01-28,10.090901509465432
2025-01-29,9.418174742167736
2025-01-30,8.409084591221193
2025-01-31,13.454535345953909
2025-02-01,13.790898729602755
2025-02-02,14.463625496900452
2025-02-03,9.418174742167736
2025-02-04,8.409084591221193
2025-02-05,7.39999444027465
2025-02-06,7.063631056625802
2025-02-07,7.063631056625802
2025-02-08,8.745447974870041
2025-02-09,9.081811358518888
2025-02-10,6.390904289328106
2025-02-11,6.054540905679259
2025-02-12,6.054540905679259
2025-02-13,6.054540905679259
2025-02-14,6.390904289328106
2025-02-15,8.072721207572345
2025-02-16,8.745447974870041
2025-02-17,7.39999444027465
2025-02-18,6.7272676729769545
2025-02-19,6.054540905679259
2025-02-20,6.054540905679259
2025-02-21,6.054540905679259
2025-02-22,7.063631056625802
2025-02-23,8.072721207572345
2025-02-24,6.7272676729769545
2025-02-25,5.381814138381563
2025-02-26,5.381814138381563
2025-02-27,5.718177522030411
2025-02-28,5.718177522030411
2025-03-01,6.7272676729769545
2025-03-02,7.063631056625802
2025-03-03,6.7272676729769545
2025-03-04,6.054540905679259
2025-03-05,6.390904289328106
2025-03-06,6.054540905679259
2025-03-07,6.054540905679259
2025-03-08,7.063631056625802
2025-03-09,7.39999444027465
2025-03-10,5.381814138381563
2025-03-11,5.381814138381563
2025-03-12,6.390904289328106
2025-03-13,6.054540905679259
2025-03-14,5.718177522030411
2025-03-15,6.390904289328106
2025-03-16,7.39999444027465
2025-03-17,5.718177522030411
2025-03-18,5.718177522030411
2025-03-19,5.718177522030411
2025-03-20,6.054540905679259
2025-03-21,5.718177522030411
2025-03-22,6.390904289328106
2025-03-23,8.072721207572345
2025-03-24,5.718177522030411
2025-03-25,5.381814138381563
2025-03-26,5.718177522030411
2025-03-27,5.718177522030411
2025-03-28,5.718177522030411
2025-03-29,6.7272676729769545
2025-03-30,7.063631056625802
2025-03-31,5.718177522030411
2025-04-01,5.718177522030411
2025-04-02,5.381814138381563
2025-04-03,6.054540905679259
2025-04-04,5.718177522030411
2025-04-05,6.7272676729769545
2025-04-06,7.736357823923497
2025-04-07,6.054540905679259
2025-04-08,6.054540905679259
2025-04-09,5.381814138381563
2025-04-10,5.718177522030411
2025-04-11,6.054540905679259
2025-04-12,6.390904289328106
2025-04-13,6.7272676729769545
2025-04-14,5.381814138381563
2025-04-15,5.4659049842937755
2025-04-16,5.21363244655714
2025-04-17,5.4659049842937755
2025-04-18,6.054540905679259
2025-04-19,6.054540905679259
2025-04-20,7.063631056625803
2025-04-21,5.6340866761182
2025-04-22,5.045450754732716
2025-04-23,5.4659049842937755
2025-04-24,5.4659049842937755
2025-04-25,5.6340866761182
2025-04-26,6.054540905679259
2025-04-27,7.063631056625803
2025-04-28,5.6340866761182
2025-04-29,5.4659049842937755
2025-04-30,5.4659049842937755
2025-05-01,5.6340866761182
2025-05-02,5.4659049842937755
2025-05-03,6.643176827064742
2025-05-04,7.484085286186863
2025-05-05,6.054540905679259
2025-05-06,5.6340866761182
2025-05-07,5.886359213854835
2025-05-08,6.054540905679259
2025-05-09,6.054540905679259
2025-05-10,6.8954493648013795
2025-05-11,6.8954493648013795
2025-05-12,5.6340866761182
2025-05-13,5.6340866761182
2025-05-14,5.886359213854835
2025-05-15,5.549995830205988
2025-05-16,5.549995830205988
2025-05-17,6.559085981152531
2025-05-18,7.568176132099075
2025-05-19,6.05454090567926
2025-05-20,5.549995830205988
2025-05-21,5.549995830205988
2025-05-22,5.549995830205988
2025-05-23,5.549995830205988
2025-05-24,6.05454090567926
2025-05-25,7.568176132099075
2025-05-26,7.568176132099075
2025-05-27,6.05454090567926
2025-05-28,5.549995830205988
2025-05-29,5.549995830205988
2025-05-30,5.549995830205988
2025-05-31,6.559085981152531
2025-06-01,7.063631056625804
2025-06-02,6.05454090567926
2025-06-03,6.05454090567926
2025-06-04,5.549995830205988
2025-06-05,6.05454090567926
2025-06-06,6.05454090567926
2025-06-07,6.559085981152531
2025-06-08,6.559085981152531
2025-06-09,5.549995830205988
2025-06-10,5.549995830205988
2025-06-11,5.549995830205988
2025-06-12,5.549995830205988
2025-06-13,6.05454090567926
2025-06-14,7.063631056625804
2025-06-15,7.063631056625804
2025-06-16,6.05454090567926
2025-06-17,5.549995830205988
2025-06-18,6.05454090567926
2025-06-19,5.549995830205988
2025-06-20,6.05454090567926
2025-06-21,6.559085981152531
2025-06-22,6.559085981152531
2025-06-23,5.549995830205988
2025-06-24,5.549995830205988
2025-06-25,6.05454090567926
2025-06-26,6.05454090567926
2025-06-27,6.05454090567926
2025-06-28,6.559085981152531
2025-06-29,6.559085981152531
2025-06-30,5.549995830205988
2025-07-01,5.549995830205988
2025-07-02,5.549995830205988
2025-07-03,5.549995830205988
2025-07-04,7.063631056625804
2025-07-05,7.063631056625804
2025-07-06,7.568176132099075
2025-07-07,6.05454090567926
2025-07-08,6.559085981152531
2025-07-09,6.559085981152531
2025-07-10,6.559085981152531
2025-07-11,6.559085981152531
2025-07-12,7.063631056625804
2025-07-13,7.063631056625804
2025-07-14,6.05454090567926
2025-07-15,10.090901509465432
2025-07-16,7.063631056625804
2025-07-17,6.559085981152531
2025-07-18,6.559085981152531
2025-07-19,8.577266283045619
2025-07-20,8.577266283045619
2025-07-21,8.072721207572346
2025-07-22,7.568176132099075
2025-07-23,7.063631056625804
2025-07-24,7.063631056625804
2025-07-25,7.063631056625804
2025-07-26,7.063631056625804
2025-07-27,8.072721207572346
2025-07-28,6.559085981152531
2025-07-29,7.063631056625804
2025-07-30,7.568176132099075
2025-07-31,7.063631056625804
2025-08-01,6.559085981152531
2025-08-02,7.063631056625804
2025-08-03,7.063631056625804
2025-08-04,6.05454090567926
2025-08-05,6.05454090567926
2025-08-06,6.05454090567926
2025-08-07,6.559085981152531
2025-08-08,6.05454090567926
2025-08-09,7.063631056625804
2025-08-10,8.072721207572346
2025-08-11,6.05454090567926
2025-08-12,6.05454090567926
2025-08-13,6.05454090567926
2025-08-14,6.559085981152531
2025-08-15,6.559085981152531
2025-08-16,8.577266283045619
2025-08-17,9.08181135851889
2025-08-18,6.559085981152531
2025-08-19,6.559085981152531
2025-08-20,7.063631056625804
2025-08-21,7.568176132099075
2025-08-22,7.063631056625804
2025-08-23,8.072721207572346
2025-08-24,9.586356433992162
2025-08-25,7.063631056625804
2025-08-26,6.559085981152531
2025-08-27,7.063631056625804
2025-08-28,6.559085981152531
2025-08-29,6.559085981152531
2025-08-30,7.568176132099075
2025-08-31,9.586356433992162
2025-09-01,10.090901509465432
2025-09-02,7.568176132099075
2025-09-03,7.063631056625804
2025-09-04,7.063631056625804
2025-09-05,7.568176132099075
2025-09-06,9.586356433992162
2025-09-07,9.586356433992162
2025-09-08,8.072721207572346
2025-09-09,6.559085981152531
2025-09-10,6.559085981152531
2025-09-11,6.05454090567926
2025-09-12,7.568176132099075
2025-09-13,9.586356433992162
2025-09-14,9.08181135851889
2025-09-15,7.568176132099075
2025-09-16,7.063631056625804
2025-09-17,7.063631056625804
2025-09-18,7.568176132099075
2025-09-19,8.072721207572346
2025-09-20,10.090901509465432
2025-09-21,10.595446584938705
2025-09-22,8.072721207572346
2025-09-23,8.577266283045619
2025-09-24,7.568176132099075
2025-09-25,8.072721207572346
2025-09-26,9.586356433992162
2025-09-27,15.13635226419815
2025-09-28,15.64089733967142
2025-09-29,11.099991660411977
2025-09-30,10.090901509465432
2025-10-01,11.099991660411977
2025-10-02,12.10908181135852
2025-10-03,12.613626886831792
2025-10-04,18.16362271703778
2025-10-05,18.16362271703778
2025-10-06,14.127262113251607
2025-10-07,13.118171962305063
2025-10-08,14.631807188724878
2025-10-09,15.13635226419815
2025-10-10,17.154532566091238
2025-10-11,26.236343924610125
2025-10-12,27.74997915102994
2025-10-13,21.69543824535068
2025-10-14,17.659077641564508
2025-10-15,17.154532566091238
2025-10-16,16.145442415144693
2025-10-17,18.16362271703778
2025-10-18,26.7408890000834
2025-10-19,29.768159452923026
2025-10-20,17.659077641564508
2025-10-21,15.64089733967142
2025-10-22,16.145442415144693
2025-10-23,19.677257943457594
2025-10-24,21.69543824535068
2025-10-25,28.254524226503214
2025-10-26,29.768159452923026
2025-10-27,18.668167792511053
2025-10-28,17.659077641564508
2025-10-29,18.668167792511053
2025-10-30,40.36360603786173
2025-10-31,50.45450754732717
2025-11-01,49.949962471853894
2025-11-02,24.72270869819031
2025-11-03,14.631807188724878
2025-11-04,11.099991660411977
2025-11-05,10.090901509465432
2025-11-06,10.090901509465432
2025-11-07,9.08181135851889
2025-11-08,10.595446584938705
2025-11-09,10.595446584938705
2025-11-10,7.568176132099075
2025-11-11,7.568176132099075
2025-11-12,7.063631056625804
2025-11-13,6.559085981152531
2025-11-14,6.559085981152531
2025-11-15,7.568176132099075
2025-11-16,8.072721207572346
2025-11-17,6.559085981152531
2025-11-18,6.05454090567926
2025-11-19,6.559085981152531
2025-11-20,6.559085981152531
2025-11-21,6.05454090567926
2025-11-22,6.559085981152531
2025-11-23,7.063631056625804
2025-11-24,6.05454090567926
2025-11-25,6.559085981152531
2025-11-26,6.05454090567926
2025-11-27,6.05454090567926
2025-11-28,6.05454090567926
2025-11-29,6.05454090567926
2025-11-30,5.549995830205988
2025-12-01,5.045450754732716
2025-12-02,5.549995830205988
2025-12-03,5.549995830205988
2025-12-04,6.05454090567926
2025-12-05,6.05454090567926
2025-12-06,7.568176132099075
2025-12-07,8.072721207572346
2025-12-08,6.559085981152531
2025-12-09,6.05454090567926
2025-12-10,5.549995830205988
2025-12-11,5.802268367942624
2025-12-12,6.05454090567926
2025-12-13,7.416812609457093
2025-12-14,6.306813443415896
2025-12-15,6.05454090567926
2025-12-16,6.05454090567926
2025-12-17,6.05454090567926
2025-12-18,6.05454090567926
2025-12-19,5.802268367942624
2025-12-20,6.306813443415896
2025-12-21,6.9122675339838215
2025-12-22,6.306813443415896
2025-12-23,6.05454090567926
2025-12-24,6.306813443415896
2025-12-25,6.9122675339838215
2025-12-26,6.05454090567926
2025-12-27,6.306813443415896
2025-12-28,7.164540071720458
2025-12-29,6.05454090567926
2025-12-30,6.306813443415896
2025-12-31,6.306813443415896
2026-01-01,7.164540071720458
2026-01-02,6.9122675339838215
2026-01-03,7.164540071720458
2026-01-04,7.416812609457093
2026-01-05,6.9122675339838215
2026-01-06,6.05454090567926
2026-01-07,6.306813443415896
2026-01-08,6.306813443415896
2026-01-09,6.306813443415896
2026-01-10,7.265449086815112
2026-01-11,7.265449086815112
2026-01-12,6.05454090567926
2026-01-13,6.05454090567926
2026-01-14,8.476357267950963
2026-01-15,8.476357267950963
2026-01-16,7.265449086815112
2026-01-17,8.476357267950963
2026-01-18,8.476357267950963
2026-01-19,7.265449086815112
2026-01-20,7.265449086815112
2026-01-21,7.265449086815112
2026-01-22,6.05454090567926
2026-01-23,6.05454090567926
2026-01-24,8.476357267950963
2026-01-25,10.898173630222669
2026-01-26,8.476357267950963
2026-01-27,7.265449086815112
2026-01-28,8.476357267950963
2026-01-29,8.476357267950963
2026-01-30,8.476357267950963
2026-01-31,9.687265449086816
2026-02-01,10.898173630222669
2026-02-02,9.687265449086816
2026-02-03,12.10908181135852
2026-02-04,10.898173630222669
2026-02-05,10.898173630222669
2026-02-06,10.898173630222669
2026-02-07,14.530898173630224
2026-02-08,18.16362271703778
2026-02-09,13.31998999249437
2026-02-10,13.31998999249437
2026-02-11,14.530898173630224
2026-02-12,12.10908181135852
2026-02-13,13.31998999249437
2026-02-14,16.952714535901926
2026-02-15,20.585439079309484
2026-02-16,19.37453089817363
2026-02-17,16.952714535901926
2026-02-18,16.952714535901926
2026-02-19,16.952714535901926
2026-02-20,18.16362271703778
2026-02-21,23.007255441581187
2026-02-22,25.429071803852892
2026-02-23,23.007255441581187
2026-02-24,30.2727045283963
2026-02-25,32.694520890668
2026-02-26,54.49086815111334
2026-02-27,95.66174630973231
2026-02-28,121.0908181135852
2026-03-01,99.29447085313986
2026-03-02,59.334500875656744
2026-03-03,43.592694520890674
2026-03-04,38.74906179634726
2026-03-05,30.2727045283963
2026-03-06,31.483612709532153
2026-03-07,44.803602702026524
2026-03-08,46.01451088316237
2026-03-09,26.63997998498874
2026-03-10,19.37453089817363
2026-03-11,19.37453089817363
2026-03-12,16.952714535901926
2026-03-13,19.37453089817363
2026-03-14,29.061796347260447
2026-03-15,25.429071803852892
2026-03-16,16.952714535901926
2026-03-17,14.530898173630224
2026-03-18,14.530898173630224
2026-03-19,14.530898173630224
2026-03-20,15.741806354766076
2026-03-21,23.007255441581187
2026-03-22,23.007255441581187
2026-03-23,14.530898173630224
2026-03-24,14.530898173630224
2026-03-25,13.31998999249437
2026-03-26,12.10908181135852
2026-03-27,12.10908181135852
2026-03-28,14.530898173630224
2026-03-29,16.952714535901926
2026-03-30,13.31998999249437
2026-03-31,13.31998999249437
2026-04-01,12.10908181135852
2026-04-02,12.10908181135852
2026-04-03,13.31998999249437
2026-04-04,16.952714535901926
2026-04-05,16.952714535901926
2026-04-06,13.31998999249437
2026-04-07,10.898173630222669
2026-04-08,10.898173630222669
2026-04-09,9.687265449086816
2026-04-10,9.687265449086816
2026-04-11,12.10908181135852
2026-04-12,14.530898173630224
2026-04-13,9.687265449086816
2026-04-14,8.476357267950963
2026-04-15,8.476357267950963
2026-04-16,8.476357267950963
2026-04-17,9.687265449086816
2026-04-18,12.10908181135852
2026-04-19,12.10908181135852
2026-04-20,9.687265449086816
2026-04-21,8.476357267950963
2026-04-22,8.476357267950963
2026-04-23,8.476357267950963
2026-04-24,8.476357267950963
2026-04-25,10.898173630222669
2026-04-26,12.10908181135852
2026-04-27,8.476357267950963
2026-04-28,8.476357267950963
2026-04-29,8.476357267950963
2026-04-30,7.265449086815112
2026-05-01,8.476357267950963
2026-05-02,10.898173630222669
2026-05-03,10.898173630222669
2026-05-04,7.265449086815112
2026-05-05,7.265449086815112
2026-05-06,8.476357267950963
2026-05-07,8.476357267950963
2026-05-08,8.476357267950963
2026-05-09,9.687265449086816
2026-05-10,9.687265449086816
2026-05-11,7.265449086815112
2026-05-12,7.265449086815112
2026-05-13,7.265449086815112
2026-05-14,7.265449086815112
2026-05-15,7.265449086815112
2026-05-16,8.476357267950963
2026-05-17,9.687265449086816
2026-05-18,7.265449086815112
2026-05-19,7.265449086815112
2026-05-20,7.265449086815112
2026-05-21,7.265449086815112
2026-05-22,8.476357267950963
2026-05-23,9.687265449086816
2026-05-24,9.687265449086816
2026-05-25,9.687265449086816
2026-05-26,8.476357267950963
2026-05-27,7.265449086815112
2026-05-28,9.687265449086816
2026-05-29,12.10908181135852
2026-05-30,14.530898173630224
2026-05-31,14.530898173630224
