Time,shirk
2024-12-01,15.217456866053357
2024-12-02,15.826155140695493
2024-12-03,20.695741337832565
2024-12-04,15.217456866053357
2024-12-05,21.304439612474702
2024-12-06,17.652249964621895
2024-12-07,25.56532753496964
2024-12-08,12.173965492842687
2024-12-09,48.695861971370746
2024-12-10,60.86982746421343
2024-12-11,49.91325852065501
2024-12-12,34.08710337995952
2024-12-13,31.04361200674885
2024-12-14,20.695741337832565
2024-12-15,24.956629260327507
2024-12-16,20.695741337832565
2024-12-17,17.652249964621895
2024-12-18,17.04355168997976
2024-12-19,20.695741337832565
2024-12-20,19.4783447885483
2024-12-21,20.695741337832565
2024-12-22,14.00006031676909
2024-12-23,15.826155140695493
2024-12-24,18.869646513906165
2024-12-25,21.913137887116836
2024-12-26,23.73923271104324
2024-12-27,16.434853415337628
2024-12-28,22.52183616175897
2024-12-29,21.913137887116836
2024-12-30,24.347930985685373
2024-12-31,26.174025809611777
2025-01-01,32.869706830675256
2025-01-02,24.347930985685373
2025-01-03,24.956629260327507
2025-01-04,31.04361200674885
2025-01-05,32.869706830675256
2025-01-06,30.434913732106715
2025-01-07,27.391422358896044
2025-01-08,24.956629260327507
2025-01-09,21.304439612474702
2025-01-10,21.913137887116836
2025-01-11,30.434913732106715
2025-01-12,33.478405105317385
2025-01-13,24.956629260327507
2025-01-14,22.52183616175897
2025-01-15,23.130534436401106
2025-01-16,26.78272408425391
2025-01-17,25.56532753496964
2025-01-18,26.78272408425391
2025-01-19,24.347930985685373
2025-01-20,21.304439612474702
2025-01-21,20.695741337832565
2025-01-22,20.695741337832565
2025-01-23,22.52183616175897
2025-01-24,26.78272408425391
2025-01-25,21.304439612474702
2025-01-26,29.217517182822448
2025-01-27,25.56532753496964
2025-01-28,26.174025809611777
2025-01-29,20.695741337832565
2025-01-30,23.73923271104324
2025-01-31,19.4783447885483
2025-02-01,20.087043063190432
2025-02-02,26.174025809611777
2025-02-03,26.174025809611777
2025-02-04,23.130534436401106
2025-02-05,20.087043063190432
2025-02-06,21.913137887116836
2025-02-07,24.956629260327507
2025-02-08,20.087043063190432
2025-02-09,15.826155140695493
2025-02-10,21.913137887116836
2025-02-11,20.695741337832565
2025-02-12,26.78272408425391
2025-02-13,12.78266376748482
2025-02-14,20.695741337832565
2025-02-15,20.695741337832565
2025-02-16,19.4783447885483
2025-02-17,24.347930985685373
2025-02-18,29.82621545746458
2025-02-19,23.130534436401106
2025-02-20,17.652249964621895
2025-02-21,28.608818908180314
2025-02-22,26.78272408425391
2025-02-23,25.56532753496964
2025-02-24,28.608818908180314
2025-02-25,23.130534436401106
2025-02-26,25.56532753496964
2025-02-27,24.956629260327507
2025-02-28,17.652249964621895
2025-03-01,18.869646513906165
2025-03-02,28.608818908180314
2025-03-03,31.652310281390985
2025-03-04,29.217517182822448
2025-03-05,27.391422358896044
2025-03-06,23.130534436401106
2025-03-07,23.73923271104324
2025-03-08,24.347930985685373
2025-03-09,23.130534436401106
2025-03-10,22.52183616175897
2025-03-11,20.695741337832565
2025-03-12,31.04361200674885
2025-03-13,21.304439612474702
2025-03-14,23.73923271104324
2025-03-15,18.26094823926403
2025-03-16,28.608818908180314
2025-03-17,21.913137887116836
2025-03-18,31.652310281390985
2025-03-19,30.434913732106715
2025-03-20,21.913137887116836
2025-03-21,16.434853415337628
2025-03-22,32.869706830675256
2025-03-23,31.04361200674885
2025-03-24,26.174025809611777
2025-03-25,27.391422358896044
2025-03-26,25.56532753496964
2025-03-27,19.4783447885483
2025-03-28,32.869706830675256
2025-03-29,22.52183616175897
2025-03-30,23.130534436401106
2025-03-31,14.00006031676909
2025-04-01,23.73923271104324
2025-04-02,23.130534436401106
2025-04-03,28.00012063353818
2025-04-04,26.174025809611777
2025-04-05,20.695741337832565
2025-04-06,24.956629260327507
2025-04-07,37.73929302781233
2025-04-08,25.56532753496964
2025-04-09,21.913137887116836
2025-04-10,31.04361200674885
2025-04-11,24.347930985685373
2025-04-12,20.087043063190432
2025-04-13,31.652310281390985
2025-04-14,25.56532753496964
2025-04-15,33.46945366010206
2025-04-16,25.56532753496964
2025-04-17,27.418276694542023
2025-04-18,22.53973905218962
2025-04-19,29.763555340957303
2025-04-20,24.885017698604905
2025-04-21,25.56532753496964
2025-04-22,21.859429215824882
2025-04-23,30.44386517732204
2025-04-24,24.204707862240163
2025-04-25,23.712378375397265
2025-04-26,23.22004888855436
2025-04-27,20.68678989261724
2025-04-28,23.712378375397265
2025-04-29,23.22004888855436
2025-04-30,22.04740956534672
2025-05-01,19.326170219887764
2025-05-02,22.53973905218962
2025-05-03,27.418276694542023
2025-05-04,20.194460405774336
2025-05-05,23.22004888855436
2025-05-06,20.87477024213908
2025-05-07,25.56532753496964
2025-05-08,21.859429215824882
2025-05-09,33.46945366010206
2025-05-10,30.44386517732204
2025-05-11,21.179119379460147
2025-05-12,21.179119379460147
2025-05-13,22.04740956534672
2025-05-14,19.021821082566696
2025-05-15,23.309563340707612
2025-05-16,23.685524039751286
2025-05-17,19.17399565122723
2025-05-18,20.301877748358244
2025-05-19,24.8134061368823
2025-05-20,24.061484738794956
2025-05-21,19.925917049314574
2025-05-22,24.061484738794956
2025-05-23,25.18936683592597
2025-05-24,20.677838447401914
2025-05-25,16.542270757921532
2025-05-26,17.294192156008876
2025-05-27,23.309563340707612
2025-05-28,24.437445437838626
2025-05-29,24.8134061368823
2025-05-30,29.324934525406352
2025-05-31,22.1816812435766
2025-06-01,25.94128823401331
2025-06-02,19.17399565122723
2025-06-03,16.542270757921532
2025-06-04,22.1816812435766
2025-06-05,18.79803495218356
2025-06-06,20.301877748358244
2025-06-07,22.933602641663942
2025-06-08,25.56532753496964
2025-06-09,19.5499563502709
2025-06-10,27.821091729231668
2025-06-11,22.557641942620272
2025-06-12,18.42207425313989
2025-06-13,22.1816812435766
2025-06-14,21.053799146445588
2025-06-15,21.053799146445588
2025-06-16,26.317248933056984
2025-06-17,23.685524039751286
2025-06-18,22.1816812435766
2025-06-19,24.061484738794956
2025-06-20,23.309563340707612
2025-06-21,22.1816812435766
2025-06-22,19.17399565122723
2025-06-23,22.1816812435766
2025-06-24,19.5499563502709
2025-06-25,24.061484738794956
2025-06-26,21.429759845489258
2025-06-27,19.5499563502709
2025-06-28,22.933602641663942
2025-06-29,25.18936683592597
2025-06-30,16.542270757921532
2025-07-01,19.17399565122723
2025-07-02,19.925917049314574
2025-07-03,17.670152855052546
2025-07-04,16.918231456965202
2025-07-05,20.301877748358244
2025-07-06,30.452816622537366
2025-07-07,19.925917049314574
2025-07-08,22.557641942620272
2025-07-09,21.053799146445588
2025-07-10,22.933602641663942
2025-07-11,27.445131030187998
2025-07-12,26.317248933056984
2025-07-13,22.933602641663942
2025-07-14,18.046113554096216
2025-07-15,16.918231456965202
2025-07-16,24.437445437838626
2025-07-17,19.5499563502709
2025-07-18,24.437445437838626
2025-07-19,28.948973826362682
2025-07-20,31.58069871966838
2025-07-21,28.197052428275338
2025-07-22,17.670152855052546
2025-07-23,14.286506563659506
2025-07-24,23.309563340707612
2025-07-25,25.18936683592597
2025-07-26,19.925917049314574
2025-07-27,20.301877748358244
2025-07-28,27.069170331144324
2025-07-29,23.685524039751286
2025-07-30,21.053799146445588
2025-07-31,25.56532753496964
2025-08-01,28.57301312731901
2025-08-02,19.5499563502709
2025-08-03,24.8134061368823
2025-08-04,23.685524039751286
2025-08-05,20.301877748358244
2025-08-06,18.046113554096216
2025-08-07,21.053799146445588
2025-08-08,27.069170331144324
2025-08-09,15.414388660790518
2025-08-10,21.429759845489258
2025-08-11,22.557641942620272
2025-08-12,11.278820971310136
2025-08-13,25.56532753496964
2025-08-14,20.677838447401914
2025-08-15,24.061484738794956
2025-08-16,16.542270757921532
2025-08-17,16.918231456965202
2025-08-18,21.429759845489258
2025-08-19,17.670152855052546
2025-08-20,18.79803495218356
2025-08-21,25.18936683592597
2025-08-22,15.038427961746848
2025-08-23,14.286506563659506
2025-08-24,15.414388660790518
2025-08-25,20.301877748358244
2025-08-26,19.5499563502709
2025-08-27,22.557641942620272
2025-08-28,18.79803495218356
2025-08-29,14.662467262703176
2025-08-30,11.278820971310136
2025-08-31,18.046113554096216
2025-09-01,13.910545864615834
2025-09-02,22.1816812435766
2025-09-03,19.17399565122723
2025-09-04,17.294192156008876
2025-09-05,13.158624466528492
2025-09-06,19.925917049314574
2025-09-07,19.17399565122723
2025-09-08,22.933602641663942
2025-09-09,27.069170331144324
2025-09-10,23.309563340707612
2025-09-11,28.57301312731901
2025-09-12,21.805720544532928
2025-09-13,15.79034935983419
2025-09-14,19.5499563502709
2025-09-15,27.821091729231668
2025-09-16,22.1816812435766
2025-09-17,19.17399565122723
2025-09-18,15.038427961746848
2025-09-19,17.670152855052546
2025-09-20,28.197052428275338
2025-09-21,18.79803495218356
2025-09-22,21.805720544532928
2025-09-23,18.046113554096216
2025-09-24,21.053799146445588
2025-09-25,15.79034935983419
2025-09-26,18.42207425313989
2025-09-27,17.670152855052546
2025-09-28,16.918231456965202
2025-09-29,22.557641942620272
2025-09-30,25.56532753496964
2025-10-01,21.805720544532928
2025-10-02,23.685524039751286
2025-10-03,24.061484738794956
2025-10-04,17.294192156008876
2025-10-05,13.910545864615834
2025-10-06,14.662467262703176
2025-10-07,25.56532753496964
2025-10-08,20.677838447401914
2025-10-09,16.918231456965202
2025-10-10,19.925917049314574
2025-10-11,10.902860272266464
2025-10-12,21.429759845489258
2025-10-13,19.17399565122723
2025-10-14,21.805720544532928
2025-10-15,18.42207425313989
2025-10-16,28.57301312731901
2025-10-17,27.445131030187998
2025-10-18,15.79034935983419
2025-10-19,18.046113554096216
2025-10-20,23.309563340707612
2025-10-21,21.805720544532928
2025-10-22,18.79803495218356
2025-10-23,18.79803495218356
2025-10-24,19.925917049314574
2025-10-25,14.662467262703176
2025-10-26,21.429759845489258
2025-10-27,25.94128823401331
2025-10-28,23.309563340707612
2025-10-29,18.046113554096216
2025-10-30,16.166310058877862
2025-10-31,24.8134061368823
2025-11-01,22.1816812435766
2025-11-02,18.42207425313989
2025-11-03,27.069170331144324
2025-11-04,19.17399565122723
2025-11-05,27.445131030187998
2025-11-06,27.821091729231668
2025-11-07,32.332620117755724
2025-11-08,18.79803495218356
2025-11-09,20.301877748358244
2025-11-10,25.18936683592597
2025-11-11,21.053799146445588
2025-11-12,15.79034935983419
2025-11-13,24.061484738794956
2025-11-14,23.685524039751286
2025-11-15,17.294192156008876
2025-11-16,12.78266376748482
2025-11-17,21.429759845489258
2025-11-18,37.59606990436712
2025-11-19,21.805720544532928
2025-11-20,21.053799146445588
2025-11-21,20.301877748358244
2025-11-22,22.1816812435766
2025-11-23,25.56532753496964
2025-11-24,16.918231456965202
2025-11-25,18.046113554096216
2025-11-26,13.158624466528492
2025-11-27,20.301877748358244
2025-11-28,16.166310058877862
2025-11-29,13.910545864615834
2025-11-30,15.414388660790518
2025-12-01,19.5499563502709
2025-12-02,21.429759845489258
2025-12-03,20.677838447401914
2025-12-04,12.030742369397478
2025-12-05,17.294192156008876
2025-12-06,16.166310058877862
2025-12-07,19.5499563502709
2025-12-08,21.053799146445588
2025-12-09,14.662467262703176
2025-12-10,21.805720544532928
2025-12-11,19.831926874553652
2025-12-12,19.996409680385263
2025-12-13,19.643946525031815
2025-12-14,28.948973826362682
2025-12-15,18.77453740849333
2025-12-16,16.14281251518763
2025-12-17,12.453698155821607
2025-12-18,22.628134573690957
2025-12-19,24.037987195104726
2025-12-20,18.069611097786446
2025-12-21,15.085423049127305
2025-12-22,13.863550777235375
2025-12-23,15.790349359834188
2025-12-24,17.200201981247957
2025-12-25,18.42207425313989
2025-12-26,21.053799146445584
2025-12-27,25.25985946699666
2025-12-28,21.570745107630636
2025-12-29,17.200201981247957
2025-12-30,24.037987195104726
2025-12-31,22.980597729044398
2026-01-01,19.643946525031815
2026-01-02,19.291483369678375
2026-01-03,19.831926874553652
2026-01-04,19.12700056384677
2026-01-05,21.570745107630636
2026-01-06,19.291483369678375
2026-01-07,23.685524039751286
2026-01-08,19.831926874553652
2026-01-09,24.907396311643215
2026-01-10,25.98828332139377
2026-01-11,20.724833534782373
2026-01-12,18.422074253139886
2026-01-13,20.066902311455948
2026-01-14,21.382764758108795
2026-01-15,25.659317709730555
2026-01-16,26.64621454472019
2026-01-17,20.39586792311916
2026-01-18,14.145521301518126
2026-01-19,28.620008214699467
2026-01-20,22.369661593098435
2026-01-21,20.066902311455948
2026-01-22,24.014489651414493
2026-01-23,19.737936699792733
2026-01-24,22.369661593098435
2026-01-25,23.027592816424857
2026-01-26,23.685524039751282
2026-01-27,26.975180156383406
2026-01-28,19.408971088129523
2026-01-29,27.63311137970983
2026-01-30,27.962076991373042
2026-01-31,20.39586792311916
2026-02-01,28.620008214699467
2026-02-02,25.659317709730555
2026-02-03,23.35655842808807
2026-02-04,29.935870661352315
2026-02-05,26.31724893305698
2026-02-06,23.685524039751282
2026-02-07,17.10621180648704
2026-02-08,23.027592816424857
2026-02-09,21.382764758108795
2026-02-10,22.369661593098435
2026-02-11,21.382764758108795
2026-02-12,18.422074253139886
2026-02-13,17.76414302981346
2026-02-14,26.64621454472019
2026-02-15,21.382764758108795
2026-02-16,24.67242087474092
2026-02-17,18.422074253139886
2026-02-18,12.500693243202065
2026-02-19,22.698627204761646
2026-02-20,32.56759555465801
2026-02-21,24.67242087474092
2026-02-22,25.330352098067344
2026-02-23,26.64621454472019
2026-02-24,25.659317709730555
2026-02-25,30.59380188467874
2026-02-26,23.35655842808807
2026-02-27,22.698627204761646
2026-02-28,24.014489651414493
2026-03-01,18.093108641476675
2026-03-02,32.56759555465801
2026-03-03,26.64621454472019
2026-03-04,25.00138648640413
2026-03-05,27.63311137970983
2026-03-06,24.67242087474092
2026-03-07,25.00138648640413
2026-03-08,17.10621180648704
2026-03-09,23.685524039751282
2026-03-10,27.304145768046617
2026-03-11,22.698627204761646
2026-03-12,22.698627204761646
2026-03-13,20.39586792311916
2026-03-14,18.751039864803097
2026-03-15,15.790349359834188
2026-03-16,24.67242087474092
2026-03-17,17.43517741815025
2026-03-18,24.67242087474092
2026-03-19,23.027592816424857
2026-03-20,28.291042603036253
2026-03-21,27.304145768046617
2026-03-22,21.71173036977201
2026-03-23,27.304145768046617
2026-03-24,27.962076991373042
2026-03-25,30.264836273015526
2026-03-26,23.35655842808807
2026-03-27,25.98828332139377
2026-03-28,14.47448691318134
2026-03-29,14.145521301518126
2026-03-30,26.31724893305698
2026-03-31,28.94897382636268
2026-04-01,22.369661593098435
2026-04-02,26.64621454472019
2026-04-03,18.422074253139886
2026-04-04,16.1193149714974
2026-04-05,21.71173036977201
2026-04-06,30.59380188467874
2026-04-07,28.94897382636268
2026-04-08,21.71173036977201
2026-04-09,28.291042603036253
2026-04-10,18.422074253139886
2026-04-11,20.724833534782373
2026-04-12,24.343455263077708
2026-04-13,29.27793943802589
2026-04-14,28.94897382636268
2026-04-15,25.330352098067344
2026-04-16,19.408971088129523
2026-04-17,26.31724893305698
2026-04-18,21.71173036977201
2026-04-19,20.39586792311916
2026-04-20,25.98828332139377
2026-04-21,21.382764758108795
2026-04-22,23.35655842808807
2026-04-23,24.343455263077708
2026-04-24,19.08000547646631
2026-04-25,21.71173036977201
2026-04-26,21.382764758108795
2026-04-27,23.35655842808807
2026-04-28,21.71173036977201
2026-04-29,21.053799146445584
2026-04-30,26.975180156383406
2026-05-01,26.31724893305698
2026-05-02,21.382764758108795
2026-05-03,22.369661593098435
2026-05-04,23.35655842808807
2026-05-05,25.659317709730555
2026-05-06,23.027592816424857
2026-05-07,16.1193149714974
2026-05-08,14.803452524844552
2026-05-09,21.053799146445584
2026-05-10,23.35655842808807
2026-05-11,24.014489651414493
2026-05-12,19.08000547646631
2026-05-13,17.43517741815025
2026-05-14,15.461383748170975
2026-05-15,16.777246194823825
2026-05-16,12.829658854865277
2026-05-17,18.422074253139886
2026-05-18,22.698627204761646
2026-05-19,21.382764758108795
2026-05-20,17.43517741815025
2026-05-21,20.39586792311916
2026-05-22,21.382764758108795
2026-05-23,19.408971088129523
2026-05-24,22.04069598143522
2026-05-25,18.093108641476675
2026-05-26,19.737936699792733
2026-05-27,23.027592816424857
2026-05-28,24.014489651414493
2026-05-29,32.89656116632123
2026-05-30,25.659317709730555
2026-05-31,15.461383748170975
